key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
549,"dd002_010",785,1,60030,False,2,0,0,142,11,0,0,1,68668,0,61,0,0,0,True,True,True,False,False,0,False,False,True,False,False,False,True,False,False,"Heaven-on-High  (Floors 91-100)",21,0,5030,0,112307,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
550,"z3r2",776,1,30068,False,2,0,0,108,4,0,0,0,0,0,70,70,335,0,True,True,True,False,False,2,True,False,True,False,False,False,True,False,False,"the Ridorana Lighthouse",5,18,3067,65,112286,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,"e0199",781,5,183,False,2,0,0,108,1,0,0,0,0,0,0,70,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,False,False,"",0,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,"lovm_chal001",506,4,59,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 1: Tutorial",19,5,0,0,112114,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,"lovm_chal002",506,4,60,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 2: Hatching a Plan",19,5,0,0,112114,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554,"lovm_chal003",506,4,61,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 3: The First Move",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
555,"lovm_chal004",506,4,62,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 4: Little Big Beast",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
556,"lovm_chal005",506,4,63,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 5: Turning Tribes",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,"lovm_chal006",506,4,64,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 6: Off the Deepcroft",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,"lovm_chal007",506,4,65,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 7: Rivals",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,"lovm_chal008",506,4,66,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 8: Always Darkest",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560,"lovm_chal009",506,4,67,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 9: Mine Your Minions",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
561,"lovm_chal010",506,4,68,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 10: Children of Mandragora",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,"lovm_chal011",506,4,69,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 11: The Queen and I",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
563,"lovm_chal012",506,4,70,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 12: Breakout",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,"lovm_chal013",506,4,71,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 13: My Name Is Cid",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
565,"lovm_chal014",506,4,72,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 14: Like a Nut",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,"lovm_chal015",506,4,73,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 15: Urth's Spout",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567,"lovm_chal016",506,4,74,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 16: Exodus",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
568,"lovm_chal017",506,4,75,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 17: Over the Wall",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
569,"lovm_chal018",506,4,76,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 18: The Hunt",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
570,"lovm_chal019",506,4,77,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 19: Battle on the Bitty Bridge",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
571,"lovm_chal020",506,4,78,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 20: Guiding Light",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572,"lovm_chal021",506,4,79,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 21: Wise Words",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573,"lovm_chal022",506,4,80,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 22: World of Poor Lighting",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
574,"lovm_chal023",506,4,81,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 23: The Binding Coil",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575,"lovm_chal024",506,4,82,False,0,0,0,109,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,"Stage 24: The Final Coil",19,5,0,0,112115,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
576,"lovm_vs3_001",506,4,83,True,0,0,0,109,1,3,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,False,False,True,"LoVM: Master Battle",19,5,0,3,112109,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
577,"lovm_vs3_002",506,4,84,True,0,0,0,109,1,3,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,False,False,True,"LoVM: Master Battle (Hard)",19,5,0,4,112110,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578,"lovm_vs3_003",506,4,85,True,0,0,0,109,1,3,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,False,False,True,"LoVM: Master Battle (Extreme)",19,5,0,5,112111,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
579,"lovm_cnv_cpu",506,4,86,False,0,0,0,109,1,0,1,0,0,0,1,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,False,True,True,"LoVM: Master Tournament",19,5,0,7,112200,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
580,"l1p2_5",767,1,40026,True,0,0,0,146,22,0,0,0,0,0,30,0,0,0,False,False,False,False,False,0,True,False,True,False,False,False,True,False,False,"the Feast (Team Custom Match - Crystal Tower)",6,25,4031,35,112309,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
581,"z3fb",763,3,4,False,2,0,0,142,19,0,0,1,68478,0,70,70,0,300,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"the Forbidden Land, Eureka Pagos",26,0,7004,0,112308,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
582,"ec009",769,1,5025,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Emissary of the Dawn",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
583,"w1t1_5th",790,3,5,False,0,0,0,142,19,0,0,3,0,0,30,50,0,110,True,True,False,False,False,0,False,False,True,False,False,False,True,False,False,"the Calamity Retold",22,0,62,0,112297,80113,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
584,"d2d9",788,1,62,False,2,0,0,108,2,0,0,0,0,0,70,70,340,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Saint Mocianne's Arboretum (Hard)",2,30,64,71,112310,0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
585,"e3d7",789,1,63,False,2,0,0,108,2,0,0,0,0,0,70,70,340,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"the Burn",2,30,65,70,112311,0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
586,"o3c2",794,1,55004,False,2,0,0,108,3,0,0,0,0,0,1,70,0,370,True,False,True,False,False,0,False,False,False,False,True,False,True,False,False,"the Shifting Altars of Uznair",9,0,9004,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
587,"z3oc",798,1,30069,False,2,0,0,108,3,0,0,0,0,0,70,70,355,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphascape V1.0",5,16,3068,75,112312,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
588,"z3od",799,1,30070,False,2,0,0,108,3,0,0,0,0,0,70,70,355,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphascape V2.0",5,16,3069,76,112313,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
589,"z3oe",800,1,30071,False,2,0,0,108,3,0,0,0,0,0,70,70,355,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphascape V3.0",5,16,3070,77,112314,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
590,"z3of",801,1,30072,False,2,0,0,108,3,0,0,0,0,0,70,70,355,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphascape V4.0",5,16,3071,78,112315,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
591,"z3oc_2",802,1,30073,False,2,0,0,108,3,0,0,0,0,0,70,70,370,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphascape V1.0 (Savage)",5,17,3072,91,112316,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
592,"z3od_2",803,1,30074,False,2,0,0,108,3,0,0,0,0,0,70,70,375,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphascape V2.0 (Savage)",5,17,3073,92,112317,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
593,"z3oe_2",804,1,30075,False,2,0,0,108,3,0,0,0,0,0,70,70,380,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphascape V3.0 (Savage)",5,17,3074,93,112318,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
594,"z3of_2",805,1,30076,False,2,0,0,108,3,0,0,0,0,0,70,70,380,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alphascape V4.0 (Savage)",5,17,3075,94,112319,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
595,"e3ff",806,1,20059,False,2,0,0,108,3,0,0,0,0,0,70,70,365,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Kugane Ohashi",4,21,2054,134,112320,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
596,"e3fe",810,1,20057,False,2,0,0,108,3,0,0,0,0,0,70,70,355,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Hells' Kier",4,21,2055,137,112321,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
597,"e3fe_2",811,1,20058,False,2,0,0,108,3,0,0,0,0,0,70,70,370,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Hells' Kier (Extreme)",4,22,2056,156,112322,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
598,"z3fc",795,3,6,False,2,0,0,142,19,0,0,1,68148,0,70,70,0,300,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"the Forbidden Land, Eureka Pyros",26,0,7005,0,112323,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
599,"w1p1",791,1,51002,True,0,0,0,146,18,0,0,0,0,0,30,0,0,0,False,True,False,False,False,0,True,False,True,False,False,False,True,False,False,"Hidden Gorge",6,23,4032,200,112335,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
600,"w1eg",792,3,7,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
601,"w1eg_2",792,3,8,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
602,"w1eg_3",792,3,9,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
603,"w1eg_4",792,3,10,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,"w1eg_5",792,3,11,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
605,"w1eg_6",792,3,12,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
606,"w1eg_7",792,3,13,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
607,"w1eg_8",792,3,14,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
608,"w1eg_9",792,3,15,False,0,0,0,109,19,0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,False,False,True,False,False,False,False,False,False,"Leap of Faith",19,0,8007,0,112324,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
609,"ec010",797,1,5026,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"The Will of the Moon",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
610,"aoz001",796,1,35001,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"All's Well That Starts Well",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
611,"g3d5",793,1,64,False,2,0,0,108,2,0,0,0,0,0,70,70,360,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"the Ghimlyt Dark",2,30,66,72,112333,0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
612,"aoz002",796,1,35002,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Much Ado About Pudding",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
613,"aoz003",796,1,35003,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Waiting for Golem",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
614,"aoz004",796,1,35004,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Gentlemen Prefer Swords",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
615,"aoz005",796,1,35005,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"The Threepenny Turtles",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
616,"aoz006",796,1,35006,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Eye Society",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
617,"aoz007",796,1,35007,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"A Chorus Slime",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
618,"aoz008",796,1,35008,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Bomb-edy of Errors",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
619,"aoz009",796,1,35009,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"To Kill a Mockingslime",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
620,"aoz010",796,1,35010,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"A Little Knight Music",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
621,"aoz011",796,1,35011,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Some Like It Excruciatingly Hot",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
622,"aoz012",796,1,35012,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"The Plant-om of the Opera",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
623,"aoz013",796,1,35013,False,0,0,0,129,1,0,0,0,0,0,50,50,0,0,False,False,True,False,False,0,False,False,True,False,False,False,True,False,False,"Beauty and a Beast",27,0,0,0,112332,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
