key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
10182,"Whipping Whittret",False,405,3,0,0,0,3209,1875,0,-1,0,0,False,3,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10183,"the Patient Blade",False,405,3,0,8,24,3211,3251,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,40,0,True,0,0,0,0,0,False,50,0,0,1,7,0,0,0,0,0,False,False,107,False,False,True,False,True,True,False,False,True,0,False,False,False
10184,"Circling Winds",False,405,3,0,10,24,3212,3252,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,20,0,True,0,0,0,0,0,False,50,0,0,5,3,0,0,0,0,0,False,False,111,False,False,True,False,True,True,False,True,True,0,False,False,False
10185,"Rolling Winds",False,405,3,0,11,24,3210,3250,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,80,10,True,0,0,0,0,0,False,50,0,0,5,3,0,0,0,0,0,False,False,2,False,False,True,False,True,True,False,True,True,0,False,False,False
10186,"Whisper in the Wind",False,405,3,0,8,24,3205,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10187,"Reaper's Gale",False,405,3,0,8,24,4561,4585,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,40,0,True,0,0,0,0,0,False,50,0,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,True,0,False,False,False
10188,"Late Harvest",False,405,3,0,8,24,4573,4597,0,-1,1,0,False,100,False,True,False,False,False,True,True,False,False,0,False,False,8,0,10,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10189,"Windage",False,405,3,0,0,0,4132,4133,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,4,0,True,0,0,0,0,0,False,0,0,0,5,3,0,0,0,0,0,False,False,1,False,False,False,False,False,True,False,False,True,0,False,False,False
10190,"the Storm's Grip",False,405,0,0,0,0,1378,3115,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,5,3,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10191,"Caduceus",False,405,3,0,0,0,3205,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10192,"Hell of Water",False,405,3,0,10,24,3203,3243,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,11,50,7,True,0,0,0,0,0,False,30,0,0,5,6,0,0,0,0,0,False,False,176,False,False,True,False,False,True,False,False,True,0,False,False,False
10193,"Hell of Waste",False,405,3,0,10,24,3206,3246,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10194,"Hell of Waste",False,405,3,0,0,0,6004,6005,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,0,0,0,5,6,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10195,"Hell of Waves",False,405,3,0,10,24,3207,3247,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,40,0,True,0,0,0,0,0,False,30,0,0,5,6,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10196,"Sinister Tide",False,405,3,0,10,24,3201,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,10,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10197,"Sinister Tide",False,405,3,0,0,0,1222,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,6,8,0,True,0,0,0,0,0,False,0,0,0,5,6,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10198,"Fire",False,405,2,1,34,13,3204,1875,0,-1,0,0,False,40,False,False,False,True,False,False,False,False,False,0,True,False,1,0,0,True,0,0,0,0,0,False,10,30,0,5,1,0,0,0,0,1,True,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10199,"Divine Cataract",False,405,3,0,10,24,3202,3242,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,5,40,0,True,0,0,0,0,0,False,0,0,0,5,6,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10200,"",False,405,3,0,0,0,3220,3260,0,-1,1,0,False,100,False,True,False,False,False,False,False,False,False,0,False,False,8,0,8,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10201,"Fire and Lightning",False,405,2,0,10,22,3202,3242,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,50,20,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,115,False,False,True,False,False,True,False,False,True,0,False,False,False
10202,"Heavenly Strike",False,405,3,0,8,62,3201,3241,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,3,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10203,"Sweep the Leg",False,405,3,0,8,62,3203,3243,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,24,0,True,0,0,0,0,0,False,40,0,0,3,7,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10204,"Storm Pulse",False,405,2,0,8,62,3204,3244,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10205,"Distant Clap",False,405,2,0,8,62,3205,3245,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,25,0,True,0,0,0,0,0,False,50,0,0,5,5,0,0,0,0,0,False,False,177,False,False,True,False,False,True,False,False,True,0,False,False,False
10206,"Fire and Lightning",False,405,2,0,8,22,3209,3249,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,50,20,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,115,False,False,True,False,False,True,False,False,True,0,False,False,False
10207,"Steel Claw",False,405,3,0,8,62,3202,3242,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,13,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10208,"State of Shock",False,405,3,0,8,62,3207,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10209,"Clutch",False,405,4,0,10,62,3208,1875,0,-1,1,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10210,"Highest Stakes",False,405,3,0,7,62,3209,3249,0,-1,1,0,False,100,False,False,False,True,False,False,True,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,True,0,False,False,False
10211,"Highest Stakes",False,405,3,0,13,0,1378,3115,0,-1,0,0,False,100,False,False,False,True,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10212,"Answer on High",False,405,2,0,8,62,3212,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10213,"Hundredfold Havoc",False,405,2,0,0,0,6365,6366,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,50,0,0,5,5,0,0,0,0,0,False,False,145,False,False,False,False,False,True,False,False,True,0,False,False,False
10214,"Hundredfold Havoc",False,405,2,0,0,0,6365,6366,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,5,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10215,"Bombogenesis",False,405,2,0,8,62,3213,3253,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10216,"Gale Force",False,405,2,0,0,0,6367,6368,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,3,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10217,"Vacuum Claw",False,405,2,0,0,0,1378,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,1,0,True,0,0,0,0,0,False,0,0,0,5,3,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10218,"Vacuum Blade",False,405,2,0,0,0,6371,6372,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,3,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10219,"Ominous Wind",False,405,2,0,8,62,3211,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10220,"Ominous Wind",False,405,2,0,0,0,6369,6370,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10221,"Unrelenting Anguish",False,405,4,0,8,62,3211,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10222,"",False,405,2,0,0,0,3216,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10223,"",False,405,2,0,0,0,6053,6054,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10224,"Aratama",False,405,2,0,0,0,6373,6374,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,2,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10225,"Imperial Guard",False,405,3,0,0,62,4575,4599,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,40,5,True,0,0,0,0,0,False,30,0,0,3,7,0,0,0,0,0,False,False,151,False,False,True,False,False,False,False,False,True,0,False,False,False
10226,"Imperial Guard",False,405,3,0,0,0,1378,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,16,40,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10227,"Sweep the Leg",False,405,3,0,8,62,3217,3257,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,True,0,False,False,False
10228,"Sweep the Leg",False,405,3,0,0,0,1222,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,10,25,0,True,0,0,0,0,0,False,51,0,0,3,7,0,0,0,0,0,False,False,186,False,False,False,False,False,True,False,False,True,0,False,False,False
10229,"Mega Potion",False,61261,4,0,0,0,6155,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,20,1,0,0,0,True,0,30,81,0,0,0,0,0,1,7,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10230,"Aratama",False,405,2,0,8,62,6380,6381,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,2,0,True,2,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10231,"the Voice of Thunder",False,405,3,0,8,62,3211,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10232,"Aratama",False,405,4,0,8,62,1222,1875,0,-1,0,0,False,100,False,True,False,False,False,False,False,False,False,0,False,False,1,0,0,False,2,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10233,"the Roar of Thunder",False,405,3,0,8,22,3212,3252,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,200,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10234,"White Herald",False,405,2,0,0,0,4562,4586,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,2,50,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10235,"Fell Swoop",False,405,3,0,0,0,1222,1875,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,True,2,100,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,False,False,True,False,False,True,0,False,False,False
10236,"",False,405,1,0,0,0,5043,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,False,False,False,True,0,False,False,False
10237,"",False,405,1,0,0,0,5043,1875,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,False,False,False,True,0,False,False,False
10238,"",False,405,1,0,0,0,3203,3115,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,True,False,False,False,True,0,False,False,False
10239,"",False,405,1,0,0,0,3203,3115,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,True,0,False,False,False
10240,"",False,405,3,0,0,0,4574,3115,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,False,False,False,True,0,False,False,False
10241,"",False,405,3,0,0,0,4561,3115,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,False,False,False,True,0,False,False,False
10242,"",False,405,3,0,0,0,3210,3115,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,True,False,False,False,True,0,False,False,False
10243,"Possession",False,405,4,0,11,24,3209,3115,0,-1,1,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,100,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10244,"Release",False,405,4,0,11,24,3208,3115,0,-1,1,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10245,"Release",False,405,4,0,11,24,4573,3115,0,-1,1,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,100,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10246,"Possession",False,405,3,0,8,24,4573,3115,0,-1,1,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,100,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10247,"Release",False,405,3,0,8,24,3202,3115,0,-1,1,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10248,"乙姫：チャダルヌーク・女神：移動用：アクション移動：非表示から非表示：共通",False,405,3,0,0,0,4573,3115,0,-1,1,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10249,"Release",False,405,4,0,11,24,4574,3115,0,-1,1,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,True,0,False,False,False
10250,"Flash Fire",False,405,3,0,0,0,6079,6080,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,1,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,False,0,False,False,False
10251,"Flash Fire",False,405,3,0,0,0,6079,6080,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,100,0,True,0,0,0,0,0,False,0,0,0,5,1,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,False,0,False,False,False
10252,"Flash Torrent",False,405,3,0,0,0,6073,6074,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,4,60,20,True,0,0,0,0,0,False,30,0,0,5,6,0,0,0,0,0,False,False,2,False,False,False,False,False,False,False,False,False,0,False,False,False
10253,"Flash Torrent",False,405,3,0,0,0,6073,6074,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,4,60,20,True,0,0,0,0,0,False,50,0,0,5,6,0,0,0,0,0,False,False,2,False,False,False,False,False,False,False,False,False,0,False,False,False
10254,"Flash Torrent",False,405,3,0,0,0,6075,6076,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,False,0,False,False,False
10255,"Flash Torrent",False,405,3,0,0,0,1378,5996,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,4,60,20,True,0,0,0,0,0,False,50,0,0,5,6,0,0,0,0,0,False,False,0,False,False,False,False,False,False,False,False,False,0,False,False,False
10256,"Earthquake",False,405,3,0,0,0,6084,6085,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,False,0,0,0,0,0,False,0,0,0,5,4,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,False,0,False,False,False
10257,"Earthquake",False,405,3,0,0,0,6084,6085,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,False,0,0,0,0,0,False,0,0,0,5,4,0,0,0,0,0,False,False,1,False,False,True,False,False,True,False,False,False,0,False,False,False
10258,"Rock Hard",False,405,3,0,0,0,6398,6399,0,-1,0,0,False,100,False,False,False,False,False,False,True,False,False,0,False,False,2,8,0,True,0,0,0,0,0,False,50,0,0,5,4,0,0,0,0,0,False,False,1,False,False,False,False,False,True,False,False,False,0,False,False,False
10259,"Flash Gale",False,405,3,0,0,0,6081,6082,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,3,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,False,0,False,False,False
10260,"Flash Gale",False,405,3,0,0,0,6081,6082,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,3,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,False,0,False,False,False
10261,"Hot Blast",False,405,3,0,0,0,4134,4135,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,0,0,0,5,3,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10262,"Red Paint",False,61256,4,0,0,0,6142,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,True,0,10,81,0,0,0,0,0,1,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10263,"Yellow Paint",False,61258,4,0,0,0,6144,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,True,0,10,81,0,0,0,0,0,1,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10264,"Black Paint",False,61259,4,0,0,0,6145,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,True,0,10,81,0,0,0,0,0,1,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10265,"Blue Paint",False,61257,4,0,0,0,6143,3115,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,True,0,10,81,0,0,0,0,0,1,0,False,False,0,False,False,True,False,True,True,False,False,True,0,False,False,False
10266,"Acupuncture",False,405,3,0,8,24,3201,3241,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,10,3,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,0,False,False,2,False,False,True,False,False,False,False,False,True,0,False,False,False
10267,"Acupuncture",False,405,3,0,8,24,3201,3241,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,4,10,3,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,0,False,False,2,False,False,True,False,False,False,False,False,True,0,False,False,False
10268,"Downpour",False,405,3,0,0,0,6083,3115,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,False,0,False,False,False
10269,"Downpour",False,405,3,0,0,0,6083,3115,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,False,0,False,False,False
10270,"Snort",False,61162,12,0,0,0,6378,6379,0,0,0,0,False,0,True,False,False,False,False,False,False,False,False,0,False,False,3,8,0,True,0,0,25,0,0,False,0,20,65,0,0,0,0,0,1,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10271,"Song of Bravery",False,405,3,0,8,24,2534,2548,0,-1,0,0,False,0,True,False,False,False,False,False,False,False,False,2,False,False,2,60,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,False,0,False,False,False
10272,"Manacounter",False,405,3,0,0,0,6077,3115,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,False,0,False,False,False
10273,"Manacounter",False,405,3,0,0,0,6077,3115,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,False,0,False,False,False
10274,"Divine Lure",False,405,3,0,8,25,3205,3245,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,50,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10275,"Divine Lure",False,405,3,0,8,25,3205,3245,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,50,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10276,"Poltergeist",False,405,3,0,8,24,3201,3115,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,True,True,0,0,0,False,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10277,"Last Kiss",False,405,3,0,0,0,3201,3115,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10278,"the Price",False,405,3,0,0,0,6078,3115,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,True,0,False,False,False
10279,"the Price",False,405,3,0,0,0,2755,2756,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,2,5,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,False,False,False,False,0,False,False,False
10280,"Lullaby",False,405,3,0,8,24,3204,3244,0,-1,0,0,False,100,True,False,False,False,False,False,False,False,False,0,False,False,2,60,0,True,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
10281,"Demonic Shear",False,405,3,0,11,24,3201,3241,0,-1,0,0,False,100,False,False,False,True,False,False,False,False,False,0,False,False,1,0,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,0,False,False,True,False,False,True,False,False,True,0,False,False,False
