key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
317,1,7,False,118,2,0,False,0,0,0,0,0,0,0,0,0,0,"To view your race chocobo's rating, select <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Character<UIGlow>01</UIGlow><UIForeground>01</UIForeground> from the main menu, followed by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Gold Saucer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, then select <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Chocobo<UIGlow>01</UIGlow><UIForeground>01</UIForeground> from within the interface.","","","","","","","","","",""
318,1,0,False,319,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ugh...too many people by half. Got to nab that imp, though─it's wearing my form.  <sigh> Brightash is all it'd take to make the wretch show its true wings.","","","","","","","","","",""
319,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Would you do it for me? Just get a proper eyeful of me─elsewise, you'll get an earful from some angry fellow.","","","","","","","","","",""
320,1,0,False,321,2,764,False,0,0,0,0,0,0,0,0,0,0,"Care to help me track down an imp? It's disguised itself to blend in with the crowd. Heaping insult to injury, it chose <Emphasis>me</Emphasis> for its costume.","","","","","","","","","",""
321,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"Please say you'll help me? This brightash should be all you need to expose him for what he is, but it needs be done sooner rather than later.","","","","","","","","","",""
322,1,0,False,323,2,764,False,0,0,0,0,0,0,0,0,0,0,"Good <If(PlayerParameter(4))>lady<Else/>sir</If>, might I bother you with a humble request? You see, I am a self-professed scholar of the void, come to this most unlikely of places in search of a creature from beyond this plane. A long story short, I found my specimen, but not before he had stolen my very face and escaped into the clamor. Now I seek a kind soul to uncover the imp so that he may be captured and carried back to my laboratorium.","","","","","","","","","",""
323,1,0,False,163,2,0,False,0,0,0,0,0,0,0,0,0,0,"The glamour magicks he employs are far more powerful than aught I have heretofore seen. Not only has the voidsent successfully mimicked my physical appearance, but even the clothes he wears are exact replications of those you see before you. One will need a keen eye─and this rare brightash─if they are to see through the imp's tightly woven veil of trickery.","","","","","","","","","",""
324,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<cough> Gods, why!?
Is...is this what you people do here?","","","","","","","","","",""
325,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ack! <cough> <cough>
Just wait until the manager hears about this!","","","","","","","","","",""
326,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ah, brightash! I am quite familiar with the foul stuff. The residue of a spent will-o'-the-wisp or -wykes, mainly used to dispel the glamours of an im─ Oh, you didn't think I was an─ Why, that is simply preposterous!","","","","","","","","","",""
327,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You...hit the wrong person, then. Wonderful. I look forward to being accused of all manner of terrible mischief...","","","","","","","","","",""
328,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Got away, did it? Ah well, I suppose it weren't so easy to catch.","","","","","","","","","",""
329,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oh dear. So he gave you the slip as well? Mayhaps a closer inspection of my attire would have proved useful in your search. Well, no matter. I'll catch that pest eventually.","","","","","","","","","",""
330,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"So you're telling me the <Emphasis>me</Emphasis> you found wasn't <Emphasis>me</Emphasis>, or <Emphasis>him</Emphasis> after all? <sigh> I suppose if I want something done right, I have to do it myself...even if that something is finding <Emphasis>my</Emphasis>self.","","","","","","","","","",""
331,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"That imp yet traipses about besmirching my good name!? Ye gods, the very thought fair brings me to tears!","","","","","","","","","",""
332,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oh. Oh dear. Well, I suppose I'd best apologize to the poor girl. Thank you for trying, at least!","","","","","","","","","",""
333,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You didn't nab the imp? Hells! You'd think it easy to spot a maid as comely as me.","","","","","","","","","",""
334,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"There were how many people dressed like me? But...I was told this is a Ruby Road original... <sigh> And the search continues.","","","","","","","","","",""
335,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Let me guess─you frivoled away my brightash on the <Emphasis>third</Emphasis>, or perhaps <Emphasis>fourth</Emphasis> most beautiful woman in all the Saucer? Ah, well. Failure is but a four letter word. Or was it five?","","","","","","","","","",""
336,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You couldn't find him, could you? <sigh> I knew I should've looked myself. I appreciate that you tried, though.","","","","","","","","","",""
337,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You wasted the brightash!? Ugh, I <Emphasis>told</Emphasis> you to be careful! Well, I suppose I'm not as unique as Mother always said I was...","","","","","","","","","",""
338,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<sigh> Well, you did your best, and have my thanks. However, the search must go on...","","","","","","","","","",""
339,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"He got away from you? Heavens forfend! Think of the countless men and women swooning at the sight of my stolen face. Who will be left to enjoy the Gold Saucer? ","","","","","","","","","",""
340,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Couldn't find the swivin' sneak, could ye? Well, I'm not one to fault a <If(PlayerParameter(4))>lass<Else/>man</If> for tryin'.","","","","","","","","","",""
341,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oh dear, you didn't really throw that brightash into an innocent bystander's face, did you? Well, if anyone asks, you didn't get it from me.","","","","","","","","","",""
342,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Chose wrongly, did you? Don't blame yourself, dear─I have many imitators, and <Emphasis>most</Emphasis> of them aren't terrible creatures from the void.","","","","","","","","","",""
343,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You...you have failed me!? D-Dear me, then I must acquire more brightash to keep this fiend at bay!","","","","","","","","","",""
344,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Awww, he got away? He's more clever than I thought, but I'll get him! Just you wait and see!","","","","","","","","","",""
345,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"No. Don't say it. Don't say you weren't able to find the imp. Just walk away and leave me to believe that my already terrible day will not be growing any worse.","","","","","","","","","",""
346,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You couldn't find him either, could you? He's more clever than the average imp─we dare not underestimate him.","","","","","","","","","",""
347,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Hm? What do you mean there was yet <Emphasis>another</Emphasis> as fair as I? Are you mayhap blind to the subtleties of perfection?","","","","","","","","","",""
348,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oh... Well, do not despair, my friend. My figure is not so unique, I suppose. Mayhap 'tis time I take scissors to my hair...","","","","","","","","","",""
349,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"So he got the better of you as well? I suppose that's what happens when we underestimate our prey. Better luck next time.","","","","","","","","","",""
350,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I see you have failed. I might have expected as much.","","","","","","","","","",""
351,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"What do ye mean ye buggered it up!? I ain't made of brightash!","","","","","","","","","",""
352,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Got the wrong bloke, did ye? Heh, knowin' there's other lads as rough-lookin' as me out there actually makes me feel a mite cheerier...","","","","","","","","","",""
353,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Didn't get the bastard, eh? Bah. Must be me sense o' style─too bloody average to stand out.","","","","","","","","","",""
354,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Mistook someone else for the imp, eh? That crafty little bastard. His luck won't hold out forever, I promise you that!","","","","","","","","","",""
355,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"No luck, eh? And here, the Saucer'd have ye believin' this was the luckiest place in the realm. Though, I reckon skin stealin' imps weren't summat the Manderville man had writ up in his plans.","","","","","","","","","",""
356,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You couldn't find him? Damn it all! Ah, but I won't hold you responsible. You tried. It's that godsdamned imp what needs to answer for his crimes!","","","","","","","","","",""
357,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I'm done for, then. Of all the marks in sight, why did that imp have to choose me...?","","","","","","","","","",""
358,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"So it was all for nothing... I-I'm sorry. I never should have burdened you with this.","","","","","","","","","",""
359,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"No luck, eh? <sigh> What a bother. I'll never get to enjoy any games at this rate.","","","","","","","","","",""
360,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Judging by the look on your face, might I presume the endeavor was met without success? Well, if aught, I have proven that entrusting my fate to an adventurer is about as scientifically efficacious as praying to the Twelve.","","","","","","","","","",""
361,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You found that imp charlatan, then!? Wonderful! I feared I would have to answer for whatever twisted trouble the creature caused... Thank you kindly!","","","","","","","","","",""
362,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Thank ye, thank ye! Heh, I'll not have to worry about people doubting the legitimacy an' size of me...er, business.","","","","","","","","","",""
363,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You caught him? Excellent work! With him gone, there's nothing to stop us from enjoying the Gold Saucer. Now where was the Moogle's Paw again?","","","","","","","","","",""
364,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You found him─me! And before he could buy that Cactpot ticket! You have my gratitude, friend.","","","","","","","","","",""
365,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"My hero! I trust you taught that imp a lesson he will never forget!","","","","","","","","","",""
366,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Oh, thank you! Thank you! Just the thought of that nasty imp wearing my face is enough to give me nightmares...","","","","","","","","","",""
367,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You clobbered the bugger, eh? Thank the Twelve!","","","","","","","","","",""
368,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You found him? Truly? Oh thank heavens! Perhaps now I can finally focus on playing Monster Toss.","","","","","","","","","",""
369,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Well, it seems you took the <Emphasis>imp</Emphasis> out of <Emphasis>imp</Emphasis>oster! My thanks, adventurer!","","","","","","","","","",""
370,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You...you actually found him!? Praise the Twelve, I'm saved!","","","","","","","","","",""
371,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Fine work! I could tell you had a keen eye for detail!","","","","","","","","","",""
372,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You have my deepest gratitude, my friend! To find my double within this throng, your eyes must be sharper than a blade.","","","","","","","","","",""
373,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Well done! The good patrons of the Gold Saucer are free to bask in my beauty once more. But do not stare too long, lest you enjoy <Emphasis>too much</Emphasis> of a good thing.","","","","","","","","","",""
374,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I'll be a gelded Garlean! Ye done denuded the dastard! Gods willin', he'll think twice afore crossin' the likes of me...er, us again!","","","","","","","","","",""
375,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You caught him? Twelve be praised, I wasn't sure you could do it! Let's hope this is the end of his mischief.","","","","","","","","","",""
376,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Impressive. I'm surprised you were able to pick out that imp from among my hordes of adoring imitators!","","","","","","","","","",""
377,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Huzzah! I hope you gave that imp a piece of your mind, <If(PlayerParameter(4))>miss<Else/>sir</If>─and a good thrashing as well!","","","","","","","","","",""
378,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Yay! You did it! Hopefully that mean old imp won't bother anyone else.","","","","","","","","","",""
379,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I don't know how to thank you, kind adventurer. Now all that remains is to clear my name of the myriad unwell that ne'er-do-well perpetrated while wearing my features like a gown.","","","","","","","","","",""
380,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Masterfully done, <If(PlayerParameter(4))>miss<Else/>sir</If>! To see through such powerful glamours, you must have incredible powers of observation!","","","","","","","","","",""
381,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Nicely done! Beauty such as mine should be as a rare and elusive flower─not a common garden weed.","","","","","","","","","",""
382,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"My friend, you may consider me impressed. I hope I, too, may one day capture imps by my own hand.","","","","","","","","","",""
383,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Nicely done, friend. I would surely be at my wit's end if you hadn't come along. May the Spinner smile upon you.","","","","","","","","","",""
384,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"It seems I was wrong to doubt you. Hm? Of course I doubted you. I doubt everyone.","","","","","","","","","",""
385,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Gwahahaha! Wish I had been there to see the little bastard squirm!","","","","","","","","","",""
386,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Got the bugger, did ye? A good thing too─the world don't need more'n one o' me uglyin' up the place.","","","","","","","","","",""
387,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Ye did it! Har har, always knew I'm the kind of bloke what sticks out like a tuna among sardines!","","","","","","","","","",""
388,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"He's gone? Thank the Twelve! The Gold Saucer is a better place for having you here.","","","","","","","","","",""
389,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Might be I can finally get me some rest now that the fiend has fled. Ye have me thanks and then some!","","","","","","","","","",""
390,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Gods bless you, 'venturer, you did it! My good name is preserved!","","","","","","","","","",""
391,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"You've revealed the imp!? I thank you! My ailing purse thanks you!","","","","","","","","","",""
392,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Thank you! My friend, you've inspired me─no more will I fear the crowds.","","","","","","","","","",""
393,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"I was right to call upon you for help. Who says you can't depend on the kindness of strangers?","","","","","","","","","",""
394,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Interesting. You say the creature was well-spoken when under the influence of the glamour, but then reverted to its broken imp-speak when the spell was broken? The magicks are truly far more remarkable than I believed if their influence stretches beyond mere appearance and into the realm of complex speech and individual mannerisms. Thank you for this, adventurer.","","","","","","","","","",""
395,1,0,True,404,2,764,False,0,0,0,0,0,0,0,0,0,0,"At last, the time has come for you and your race chocobo to take to the track─for training, that is!","","","","","","","","","",""
396,1,0,True,397,2,764,False,0,0,0,0,0,0,0,0,0,0,"As you will observe, races are divided into different classes. Which classes you can enter are determined by your chocobo's current rating─which is <Value>IntegerParameter(1)</Value>, in case you were unaware.","","","","","","","","","",""
397,1,0,True,398,2,0,False,0,0,0,0,0,0,0,0,0,0,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Maiden<UIGlow>01</UIGlow><UIForeground>01</UIForeground> class is open only to the most inexperienced competitors. As such, you and your chocobo will quickly outgrow it.","","","","","","","","","",""
398,1,0,True,399,2,0,False,0,0,0,0,0,0,0,0,0,0,"As your chocobo's rating increases, you will find yourself competing against far more experienced jockeys in races with even stricter rules and regulations.","","","","","","","","","",""
399,1,0,True,400,2,0,False,0,0,0,0,0,0,0,0,0,0,"That said, the rewards you can receive more than make up for the increase in difficulty. Train your chocobo well, and may the Spinner's pull be ever in your favor.","","","","","","","","","",""
400,1,7,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"You can register for chocobo races at any time by speaking with the race chocobo registrar or via the Duty Finder.","","","","","","","","","",""
401,1,0,True,402,2,764,False,0,0,0,0,0,0,0,0,0,0,"We hold races in a variety of locales, from the forests of Gridania to the shores of Vylbrand, not to mention Thanalan's own Sagolii Desert.","","","","","","","","","",""
402,1,0,True,403,2,0,False,0,0,0,0,0,0,0,0,0,0,"These courses are of varied lengths, and each includes features unique to each region.","","","","","","","","","",""
403,1,0,False,126,2,0,False,0,0,0,0,0,0,0,0,0,0,"To compete at the highest levels, you must know every yalm of every course by heart. But that is a thought for another day; today, you need only enjoy yourself!","","","","","","","","","",""
404,1,7,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"Select <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Enter a race<UIGlow>01</UIGlow><UIForeground>01</UIForeground> followed by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Training Course<UIGlow>01</UIGlow><UIForeground>01</UIForeground> to learn the basics of chocobo racing.","","","","","","","","","",""
405,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Am...am I to understand that before even undertaking the training course, you chose to... No, no, of course not. No one would do such a thing. It makes no sense. I can only presume you have yet to register your fledgling chocobo...or have somehow misplaced the registration form.
...Of course, if you <Emphasis>were</Emphasis> so foolish as to part ways with your fledgling, then you would need to obtain a new one by speaking with the feathertrader at Moogle's Gift Mounts in Bentbranch Meadows.","","","","","","","","","",""
406,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"Away with you. Can you not see I'm <Emphasis>dancing</Emphasis>?","","","","","","","","","",""
407,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"I came all the way from the far eastern reaches of Othard to dance in the second-most prestigious casino in all southern Eorzea. That is what I tell myself each morning.","","","","","","","","","",""
408,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"<Unknown60>0203</Unknown60>Congratulations!
Here is your prize of <Format(IntegerParameter(1),FF022C)/> MGP. Would you like to purchase another ticket?","","","","","","","","","",""
409,1,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"Thank you for your patronage. Would you like to play again?","","","","","","","","","",""
410,1,7,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"You must possess at least three minions before participating in Lord of Verminion.","","","","","","","","","",""
411,14,0,False,0,0,0,False,412,0,414,416,0,0,0,0,0,0,"Lord of Verminion","Verminion Challenge","Battles","Tournament","Play Guide","Cancel","","","","",""
412,15,0,False,411,0,0,False,0,0,0,0,0,0,0,0,0,0,"Verminion Challenge","Return","","","","","","","","",""
413,10,0,False,411,0,0,False,0,0,415,411,0,0,0,0,0,0,"Battles","Player Battle (Non-RP)","Player Battle (RP)","Master Battle","Return","","","","","",""
414,10,0,False,411,0,0,False,0,0,0,411,0,0,0,0,0,0,"Tournament","Entry","Information","Rankings","Return","","","","","",""
415,10,0,False,411,0,0,False,0,0,0,413,0,0,0,0,0,0,"Master Battle","Normal","Hard","Extreme","Return","","","","","",""
416,10,0,False,411,0,0,False,471,0,411,0,0,0,0,0,0,0,"Play Guide","Hotbar Editor","Rules","Return","","","","","","",""
417,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
418,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lord of Verminion<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Command your minions, and conquer your enemies!

Are you prepared for battle?","Yes","No","","","","","","","",""
419,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"The <81>E802</81> Lord of Verminion Tournament

Match Period (Earth Time):
<Time(IntegerParameter(2))/><If(Equal(PlayerParameter(77),3))><Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(222)</Value><Else/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(222)</Value></If> - <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:00 <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> (<Switch(TopLevelParameter(220))><Case(1)>Sunday</Case><Case(2)>Monday</Case><Case(3)>Tuesday</Case><Case(4)>Wednesday</Case><Case(5)>Thursday</Case><Case(6)>Friday</Case><Case(7)>Saturday</Case></Switch>) until
 <Time(IntegerParameter(3))/><If(Equal(PlayerParameter(77),3))><Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(222)</Value><Else/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(222)</Value></If> - <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:00 <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> (<Switch(TopLevelParameter(220))><Case(1)>Sunday</Case><Case(2)>Monday</Case><Case(3)>Tuesday</Case><Case(4)>Wednesday</Case><Case(5)>Thursday</Case><Case(6)>Friday</Case><Case(7)>Saturday</Case></Switch>)
Entry Conditions: <Sheet(MinionRules,IntegerParameter(4),1)/>
Tournament Rule: <Sheet(MinionRules,IntegerParameter(4),0)/>

","OK","","","","","","","","",""
420,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"No tournaments are currently being held.

The next tournament is scheduled as follows.
Match Period (Earth Time):
<Time(IntegerParameter(2))/><If(Equal(PlayerParameter(77),3))><Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(222)</Value><Else/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(222)</Value></If> - <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:00 <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> (<Switch(TopLevelParameter(220))><Case(1)>Sunday</Case><Case(2)>Monday</Case><Case(3)>Tuesday</Case><Case(4)>Wednesday</Case><Case(5)>Thursday</Case><Case(6)>Friday</Case><Case(7)>Saturday</Case></Switch>) until
<Time(IntegerParameter(3))/><If(Equal(PlayerParameter(77),3))><Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(222)</Value><Else/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(222)</Value></If> - <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If>:00 <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> (<Switch(TopLevelParameter(220))><Case(1)>Sunday</Case><Case(2)>Monday</Case><Case(3)>Tuesday</Case><Case(4)>Wednesday</Case><Case(5)>Thursday</Case><Case(6)>Friday</Case><Case(7)>Saturday</Case></Switch>)
Entry Conditions: <Sheet(MinionRules,IntegerParameter(4),1)/>
Tournament Rule: <Sheet(MinionRules,IntegerParameter(4),0)/>

","OK","","","","","","","","",""
421,1,0,False,422,2,0,False,0,0,0,0,0,0,0,0,0,0,"Greetings, <If(PlayerParameter(4))>miss<Else/>sir</If>! I am here for all your Lord of Verminion tournament needs! What may I do for you?","","","","","","","","","",""
422,10,0,False,0,0,0,False,424,425,0,0,0,0,0,0,0,0,"What will you do?","Ask about the upcoming tournament.","Ask about Lord of Verminion tournaments.","Nothing.","","","","","","",""
423,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
424,1,0,True,454,2,764,False,0,0,0,0,0,0,0,0,0,0,"The rules and conditions for the <81>E802</81> Lord of Verminion Tournament are as follows:
Entry Conditions: <Sheet(MinionRules,IntegerParameter(4),1)/>
Tournament Rule: <Sheet(MinionRules,IntegerParameter(4),0)/>","Return","","","","","","","","",""
425,1,0,False,468,2,764,False,0,0,0,0,0,0,0,0,0,0,"Here at the Manderville Gold Saucer, Lord of Verminion tournaments are held with clockwork regularity!","","","","","","","","","",""
426,1,0,False,427,2,0,False,0,0,0,0,0,0,0,0,0,0,"Greetings, <If(PlayerParameter(4))>miss<Else/>sir</If>! The <81>E802</81> Lord of Verminion Tournament is currently underway!","","","","","","","","","",""
427,10,0,False,0,0,0,False,469,429,430,0,0,0,0,0,0,0,"What will you do?","Enter the current tournament.","Ask about the current tournament.","Ask about Lord of Verminion tournaments.","Nothing.","","","","","",""
428,2,0,False,427,2,764,False,0,0,0,0,0,0,0,0,0,0,"Enter the current tournament?","Yes","No","","","","","","","",""
429,1,0,True,462,2,764,False,0,0,0,0,0,0,0,0,0,0,"The rules and conditions for the <81>E802</81> Lord of Verminion Tournament are as follows:
Entry Conditions: <Sheet(MinionRules,IntegerParameter(4),1)/>
Tournament Rule: <Sheet(MinionRules,IntegerParameter(4),0)/>","Return","","","","","","","","",""
430,1,0,True,467,0,764,False,0,0,0,0,0,0,0,0,0,0,"Here at the Manderville Gold Saucer, Lord of Verminion tournaments are held with clockwork regularity!","","","","","","","","","",""
431,1,0,True,432,0,0,False,0,0,0,0,0,0,0,0,0,0,"Entering a tournament allows you to play matches against your fellow adventurers in a battle to become the top-ranked player.","","","","","","","","","",""
