key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
34928,11525,1,517,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,1401,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34929,11527,1,520,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,1401,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34930,11529,1,525,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,2,1401,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34931,12763,2,430,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1402,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34932,12768,2,440,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1402,False,50,100,66,86,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34933,12773,2,517,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1402,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34934,12775,2,520,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1402,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34935,12777,2,525,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,2,1402,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34936,17881,3,430,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1403,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34937,17886,3,440,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1403,False,50,100,66,86,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34938,17891,3,517,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1403,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34939,17893,3,520,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1403,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34940,17895,3,525,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,2,1403,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34941,14398,4,430,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1404,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34942,14403,4,440,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1404,False,50,100,66,86,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34943,14408,4,517,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1404,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34944,14410,4,520,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1404,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34945,14412,4,525,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,10,2,1404,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34946,16053,5,430,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,1405,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34947,16058,5,440,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,1405,False,50,100,66,86,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34948,16063,5,517,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,1405,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34949,16065,5,520,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,1405,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34950,16067,5,525,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,2,1405,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34951,21175,6,430,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,1406,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34952,21180,6,440,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,1406,False,50,100,66,86,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34953,21185,6,517,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,1406,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34954,21187,6,520,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,1406,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34955,21189,6,525,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,2,1406,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34956,18675,7,430,36664,1,36674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1407,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34957,18680,7,440,36665,1,36675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1407,False,50,100,66,86,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34958,18685,7,517,36666,1,36676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1407,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34959,18687,7,520,36667,1,36677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1407,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34960,18689,7,525,36668,1,36678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,2,1407,False,50,100,80,75,0,0,0,0,0,0,0,False,True,True,0,0,False,False,3,40,610
34961,11103,1,590,36687,1,37280,3,36173,3,36251,1,37284,2,36224,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34962,11105,1,590,36688,1,37280,3,36173,3,36200,1,37284,2,36224,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34963,11107,1,590,36689,1,37280,3,36173,3,36200,1,37284,2,36224,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34964,11109,1,590,36690,1,37280,3,36173,3,36172,1,37284,2,36224,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34965,11110,1,590,36691,1,37280,3,36173,3,36251,1,37284,2,36225,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34966,17395,3,590,36692,1,37280,3,36187,3,36200,1,37284,2,36225,1,0,0,0,0,0,0,16,3,14,3,1307,False,50,100,160,100,0,3240,3130,0,0,83,0,False,True,True,0,0,False,False,0,65535,610
34967,12381,2,590,36693,1,37280,3,36173,3,36186,1,37284,2,36225,1,0,0,0,0,0,0,15,3,17,3,1306,False,50,100,160,100,0,3240,3130,0,0,82,0,False,True,True,0,0,False,False,0,65535,610
34968,12382,2,590,36694,1,37280,3,36173,3,36172,1,37284,2,36225,1,0,0,0,0,0,0,15,3,17,3,1306,False,50,100,160,100,0,3240,3130,0,0,82,0,False,True,True,0,0,False,False,0,65535,610
34969,11114,1,590,36695,1,37280,3,36173,3,36200,1,37284,2,36226,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34970,11116,1,590,36696,1,37280,3,36173,3,36200,1,37284,2,36226,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34971,19325,0,590,36697,1,37280,3,36201,3,36172,1,37284,2,36226,1,0,0,0,0,0,0,16,3,15,3,1304,False,50,100,160,100,0,3240,3130,0,0,80,0,False,True,True,0,0,False,False,0,65535,610
34972,11104,1,590,36698,1,37280,3,36173,3,36172,1,37284,2,36225,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34973,11106,1,590,36699,1,37280,3,36173,3,36200,1,37284,2,36225,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34974,11108,1,590,36700,1,37280,3,36173,3,36200,1,37284,2,36225,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34975,19323,0,590,36701,1,37280,3,36201,3,36186,1,37284,2,36225,1,0,0,0,0,0,0,16,3,15,3,1304,False,50,100,160,100,0,3240,3130,0,0,80,0,False,True,True,0,0,False,False,0,65535,610
34976,11111,1,590,36702,1,37280,3,36173,3,36251,1,37284,2,36224,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34977,19324,0,590,36703,1,37280,3,36201,3,36251,1,37284,2,36224,1,0,0,0,0,0,0,16,3,15,3,1304,False,50,100,160,100,0,3240,3130,0,0,80,0,False,True,True,0,0,False,False,0,65535,610
34978,11112,1,590,36704,1,37280,3,36173,3,36200,1,37284,2,36224,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34979,11113,1,590,36705,1,37280,3,36173,3,36200,1,37284,2,36224,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34980,11115,1,590,36706,1,37280,3,36173,3,36172,1,37284,2,36226,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34981,11117,1,590,36707,1,37280,3,36173,3,36172,1,37284,2,36226,1,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,160,100,0,3240,3130,0,0,81,0,False,True,True,0,0,False,False,0,65535,610
34982,15636,5,590,36708,1,37281,3,36213,2,36212,1,37284,1,36225,1,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,160,100,0,3240,3130,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
34983,15639,5,590,36709,1,37281,4,36213,3,36212,1,37284,2,36225,1,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,160,100,0,3240,3130,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
34984,14055,4,590,36710,1,37281,3,36252,2,36251,1,37284,1,36224,1,0,0,0,0,0,0,17,3,16,3,1308,False,50,100,160,100,0,3240,3130,0,0,84,0,False,True,True,0,0,False,False,0,65535,610
34985,15642,5,590,36711,1,37281,4,36213,3,36212,1,37284,2,36224,1,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,160,100,0,3240,3130,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
34986,14059,4,590,36712,1,37281,3,36252,2,36251,1,37284,1,36226,1,0,0,0,0,0,0,17,3,16,3,1308,False,50,100,160,100,0,3240,3130,0,0,84,0,False,True,True,0,0,False,False,0,65535,610
34987,15637,5,590,36713,1,37281,3,36213,2,36212,1,37284,1,36225,1,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,160,100,0,3240,3130,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
34988,15640,5,590,36714,1,37281,4,36213,3,36212,1,37284,2,36225,1,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,160,100,0,3240,3130,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
34989,14056,4,590,36715,1,37281,3,36252,2,36251,1,37284,1,36224,1,0,0,0,0,0,0,17,3,16,3,1308,False,50,100,160,100,0,3240,3130,0,0,84,0,False,True,True,0,0,False,False,0,65535,610
34990,14058,4,590,36716,1,37281,4,36252,3,36251,1,37284,2,36224,1,0,0,0,0,0,0,17,3,16,3,1308,False,50,100,160,100,0,3240,3130,0,0,84,0,False,True,True,0,0,False,False,0,65535,610
34991,14060,4,590,36717,1,37281,3,36252,2,36251,1,37284,1,36226,1,0,0,0,0,0,0,17,3,16,3,1308,False,50,100,160,100,0,3240,3130,0,0,84,0,False,True,True,0,0,False,False,0,65535,610
34992,18332,7,590,37282,3,36686,1,36079,2,36081,1,36097,1,27825,1,36223,1,0,0,0,0,14,3,19,3,1311,False,50,100,160,100,0,3240,3130,0,0,87,0,False,True,True,0,0,False,False,0,65535,610
34993,18333,7,590,37283,3,36686,1,36079,1,36077,2,27823,1,27835,1,36223,1,0,0,0,0,14,3,19,3,1311,False,50,100,160,100,0,3240,3130,0,0,87,0,False,True,True,0,0,False,False,0,65535,610
34994,10825,1,210,37289,1,14146,3,14149,1,9360,3,15645,3,8147,5,0,0,0,0,0,0,14,3,17,2,1025,False,50,100,100,100,0,850,820,0,0,41,0,False,True,True,0,0,False,False,0,65535,610
34995,10856,1,210,37290,1,14146,2,14157,2,9360,3,15645,3,8147,5,0,0,0,0,0,0,14,3,17,2,1025,False,50,100,100,100,0,850,820,0,0,41,0,False,True,True,0,0,False,False,0,65535,610
34996,17146,3,210,37291,1,14146,2,14149,2,9360,3,15645,3,8147,5,0,0,0,0,0,0,16,3,14,2,1027,False,50,100,100,100,0,850,820,0,0,43,0,False,True,True,0,0,False,False,0,65535,610
34997,10828,1,210,37292,1,14146,2,14155,2,9360,3,15645,3,8147,5,0,0,0,0,0,0,14,3,17,2,1025,False,50,100,100,100,0,850,820,0,0,41,0,False,True,True,0,0,False,False,0,65535,610
34998,10919,1,320,37318,1,19949,3,19998,2,19947,2,19123,1,16733,5,0,0,0,0,0,0,8,7,11,7,1041,False,50,100,100,100,0,0,0,0,0,57,0,False,True,True,0,0,False,False,0,65535,610
34999,10901,1,320,37319,1,19949,4,19998,1,19946,2,19123,1,16733,5,0,0,0,0,0,0,8,7,11,7,1041,True,50,100,100,100,0,0,0,0,0,57,0,False,True,True,0,0,False,False,0,65535,610
35000,19182,0,320,37320,1,19929,3,19949,2,19947,2,19123,1,16733,5,0,0,0,0,0,0,10,7,9,7,1040,False,50,100,100,100,0,0,0,0,0,56,0,False,True,True,0,0,False,False,0,65535,610
35001,19187,0,320,37321,1,19929,3,19949,2,19947,2,19123,1,16733,5,0,0,0,0,0,0,10,7,9,7,1040,False,50,100,100,100,0,0,0,0,0,56,0,False,True,True,0,0,False,False,0,65535,610
35002,10933,1,320,37322,1,19949,4,19998,1,19947,2,19123,1,16733,5,0,0,0,0,0,0,8,7,11,7,1041,True,50,100,100,100,0,0,0,0,0,57,0,False,True,True,0,0,False,False,0,65535,610
35003,10908,1,320,37323,1,19949,4,19948,1,19947,2,19123,1,16733,5,0,0,0,0,0,0,8,7,11,7,1041,True,50,100,100,100,0,0,0,0,0,57,0,False,True,True,0,0,False,False,0,65535,610
35004,10941,1,320,37324,1,19949,3,19948,2,19947,2,19123,1,16733,5,0,0,0,0,0,0,8,7,11,7,1041,False,50,100,100,100,0,0,0,0,0,57,0,False,True,True,0,0,False,False,0,65535,610
35005,19193,0,320,37325,1,19929,3,19998,2,19967,2,19123,1,16733,5,0,0,0,0,0,0,10,7,9,7,1040,False,50,100,100,100,0,0,0,0,0,56,0,False,True,True,0,0,False,False,0,65535,610
35006,17211,3,320,37326,1,19948,3,19949,2,19967,2,19123,1,16733,5,0,0,0,0,0,0,10,7,8,7,1043,False,50,100,100,100,0,0,0,0,0,59,0,False,True,True,0,0,False,False,0,65535,610
35007,20640,6,320,37327,1,19998,3,19929,2,19903,2,19123,1,16733,5,0,0,0,0,0,0,13,7,12,7,1046,False,50,100,100,100,0,0,0,0,0,62,0,False,True,True,0,0,False,False,0,65535,610
35008,20647,6,320,37328,1,19998,2,19929,3,19903,2,19123,1,16733,5,0,0,0,0,0,0,13,7,12,7,1046,False,50,100,100,100,0,0,0,0,0,62,0,False,True,True,0,0,False,False,0,65535,610
35009,17227,3,320,37329,1,19948,3,19949,2,19967,2,19123,1,16733,5,0,0,0,0,0,0,10,7,8,7,1043,False,50,100,100,100,0,0,0,0,0,59,0,False,True,True,0,0,False,False,0,65535,610
35010,10926,1,320,37330,1,19949,4,19998,1,19947,2,19123,1,16733,5,0,0,0,0,0,0,8,7,11,7,1041,False,50,100,100,100,0,0,0,0,0,57,0,False,True,True,0,0,False,False,0,65535,610
35011,17218,3,320,37331,1,19948,4,19949,1,19967,2,19123,1,16733,5,0,0,0,0,0,0,10,7,8,7,1043,False,50,100,100,100,0,0,0,0,0,59,0,False,True,True,0,0,False,False,0,65535,610
35012,10955,1,320,37333,1,19949,3,19998,2,19946,2,19123,1,16733,5,0,0,0,0,0,0,8,7,11,7,1041,True,50,100,100,100,0,0,0,0,0,57,0,False,False,True,0,0,False,False,0,65535,610
35013,12265,2,320,37333,1,19949,3,19998,2,19946,2,19123,1,16733,5,0,0,0,0,0,0,9,7,11,7,1042,False,50,100,100,100,0,0,0,0,0,58,0,False,False,True,0,0,False,False,0,65535,610
35014,11091,1,570,37380,1,37492,1,36172,3,36200,2,36186,1,0,0,0,0,0,0,0,0,14,3,17,3,1305,False,50,100,100,100,0,0,0,0,0,81,0,False,False,True,0,0,False,False,0,65535,610
35015,12364,2,570,36849,1,37492,1,36173,2,36252,1,36172,2,0,0,0,0,0,0,0,0,15,3,17,3,1306,False,50,100,100,100,0,0,0,0,0,82,0,False,False,True,0,0,False,False,0,65535,610
35016,20750,6,570,37412,1,14183,1,36238,1,37441,1,0,0,0,0,0,0,0,0,0,0,19,3,18,3,1310,False,50,100,100,100,0,0,0,0,0,86,0,False,False,True,0,0,False,False,0,65535,610
35017,20751,6,570,37413,1,14183,1,36238,1,37441,1,0,0,0,0,0,0,0,0,0,0,19,3,18,3,1310,False,50,100,100,100,0,0,0,0,0,86,0,False,False,True,0,0,False,False,0,65535,610
35018,17394,3,590,37280,1,37279,4,37284,1,36223,1,0,0,0,0,0,0,0,0,0,0,16,3,14,3,1307,True,0,70,105,50,0,3240,3130,0,0,83,0,False,True,True,0,0,False,False,0,65535,610
35019,20764,6,590,37281,1,37278,4,37284,1,36223,1,0,0,0,0,0,0,0,0,0,0,19,3,18,3,1310,False,0,70,105,50,0,3240,3130,0,0,86,0,False,True,True,0,0,False,False,0,65535,610
35020,15614,5,570,36837,1,37488,1,36184,1,5512,1,0,0,0,0,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,100,100,0,0,0,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
35021,15616,5,570,36838,1,37488,1,36212,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,100,100,0,0,0,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
35022,15618,5,570,36839,1,37488,1,36212,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,100,100,0,0,0,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
35023,14041,4,570,36840,1,37488,1,36251,2,0,0,0,0,0,0,0,0,0,0,0,0,17,3,16,3,1308,False,50,100,100,100,0,0,0,0,0,84,0,False,True,True,0,0,False,False,0,65535,610
35024,15617,5,570,36841,1,37488,1,36212,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,100,100,0,0,0,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
35025,15619,5,570,36842,1,37488,1,36212,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,16,3,1309,False,50,100,100,100,0,0,0,0,0,85,0,False,True,True,0,0,False,False,0,65535,610
35026,11121,1,610,37742,1,37833,3,36172,1,37837,1,36225,1,0,0,0,0,0,0,0,0,14,3,17,3,1409,True,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35027,11126,1,610,37743,1,37833,3,37832,2,36212,1,37835,2,36224,1,0,0,0,0,0,0,14,3,17,3,1409,False,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35028,11122,1,610,37744,1,37833,4,37831,1,36172,1,37837,2,36225,1,0,0,0,0,0,0,14,3,17,3,1409,True,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35029,19328,0,610,37745,1,37831,3,37833,2,36172,1,37835,2,36224,1,0,0,0,0,0,0,16,3,15,3,1408,False,50,115,154,100,0,3700,3280,0,0,88,0,False,True,True,0,0,False,False,0,65535,620
35030,19329,0,610,37746,1,37831,3,37833,2,36251,1,37836,2,36224,1,0,0,0,0,0,0,16,3,15,3,1408,False,50,115,154,100,0,3700,3280,0,0,88,0,False,True,True,0,0,False,False,0,65535,620
35031,11128,1,610,37747,1,37833,4,37830,1,36172,1,37836,2,36224,1,0,0,0,0,0,0,14,3,17,3,1409,True,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35032,11123,1,610,37748,1,37833,4,37831,1,36172,1,37837,2,36225,1,0,0,0,0,0,0,14,3,17,3,1409,True,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35033,11129,1,610,37749,1,37833,3,37832,2,36186,1,37836,2,36224,1,0,0,0,0,0,0,14,3,17,3,1409,False,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35034,19330,0,610,37750,1,37831,3,37833,2,36186,1,37839,2,36226,1,0,0,0,0,0,0,16,3,15,3,1408,False,50,115,154,100,0,3700,3280,0,0,88,0,False,True,True,0,0,False,False,0,65535,620
35035,17398,3,610,37751,1,37830,2,37833,3,36172,1,37838,2,36225,1,0,0,0,0,0,0,16,3,14,3,1411,False,50,115,154,100,0,3700,3280,0,0,91,0,False,True,True,0,0,False,False,0,65535,620
35036,20772,6,610,37752,1,37832,3,37834,2,36238,1,37838,2,36225,1,0,0,0,0,0,0,19,3,18,3,1414,False,50,115,154,100,0,3700,3280,0,0,94,0,False,True,True,0,0,False,False,0,65535,620
35037,20773,6,610,37753,1,37832,3,37831,2,36238,1,37839,2,36226,1,0,0,0,0,0,0,19,3,18,3,1414,False,50,115,154,100,0,3700,3280,0,0,94,0,False,True,True,0,0,False,False,0,65535,620
35038,17400,3,610,37754,1,37830,2,37833,3,36186,1,37839,2,36226,1,0,0,0,0,0,0,16,3,14,3,1411,False,50,115,154,100,0,3700,3280,0,0,91,0,False,True,True,0,0,False,False,0,65535,620
35039,11127,1,610,37755,1,37833,4,37832,1,36172,1,37835,2,36224,1,0,0,0,0,0,0,14,3,17,3,1409,False,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35040,17399,3,610,37756,1,37830,2,37833,3,36186,1,37838,2,36225,1,0,0,0,0,0,0,16,3,14,3,1411,False,50,115,154,100,0,3700,3280,0,0,91,0,False,True,True,0,0,False,False,0,65535,620
35041,11124,1,610,37757,1,37833,3,37830,2,36186,1,37837,2,36225,1,0,0,0,0,0,0,14,3,17,3,1409,False,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35042,11130,1,610,37758,1,37833,4,37831,1,36172,1,37836,2,36224,1,0,0,0,0,0,0,14,3,17,3,1409,False,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35043,17401,3,610,37759,1,37830,2,37833,3,36186,1,37839,2,36226,1,0,0,0,0,0,0,16,3,14,3,1411,False,50,115,154,100,0,3700,3280,0,0,91,0,False,True,True,0,0,False,False,0,65535,620
35044,11125,1,610,37760,1,37833,4,37832,1,36172,1,37835,2,36224,1,0,0,0,0,0,0,14,3,17,3,1409,False,50,115,154,100,0,3700,3280,0,0,89,0,False,True,True,0,0,False,False,0,65535,620
35045,12385,2,610,37761,1,37833,1,37831,1,37837,1,0,0,0,0,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35046,12386,2,610,37762,1,37833,2,37830,1,36172,1,37837,2,36225,1,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35047,12388,2,610,37763,1,37833,4,37834,1,36251,1,37837,2,36224,1,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35048,12390,2,610,37764,1,37833,2,37832,1,36172,1,37837,2,36224,1,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35049,15661,5,610,37765,1,37834,3,37832,2,36212,1,37837,2,36225,1,0,0,0,0,0,0,18,3,16,3,1413,False,50,115,154,100,0,3700,3280,0,0,93,0,False,True,True,0,0,False,False,0,65535,620
35050,12392,2,610,37766,1,37833,2,37832,1,36172,1,37837,2,36226,1,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35051,12387,2,610,37767,1,37833,2,37830,1,36172,1,37835,2,36225,1,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35052,12389,2,610,37768,1,37833,4,37834,1,36251,1,37835,2,36224,1,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35053,12391,2,610,37769,1,37833,2,37832,1,36172,1,37835,2,36224,1,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35054,15662,5,610,37770,1,37834,3,37832,2,36212,1,37835,2,36225,1,0,0,0,0,0,0,18,3,16,3,1413,False,50,115,154,100,0,3700,3280,0,0,93,0,False,True,True,0,0,False,False,0,65535,620
35055,12393,2,610,37771,1,37833,2,37832,1,36172,1,37835,2,36226,1,0,0,0,0,0,0,15,3,17,3,1410,False,50,115,154,100,0,3700,3280,0,0,90,0,False,True,True,0,0,False,False,0,65535,620
35056,17402,3,610,37772,1,37830,1,37834,2,36172,1,37835,2,36225,1,0,0,0,0,0,0,16,3,14,3,1411,False,50,115,154,100,0,3700,3280,0,0,91,0,False,True,True,0,0,False,False,0,65535,620
