Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x5][0x24],12 [0x3][0x30],13 [0x3][0x31],14 [0x3][0x32],15 [0x3][0x33],16 [0x3][0x34],17 [0x3][0x35],18 [0x3][0x36],19 [0x3][0x37],20 [0x3][0x38],21 [0x19][0x40],22 [0x1a][0x40],23 [0x1b][0x40],24 [0x1c][0x40],25 [0x5][0x26],26 [0x1d][0x40],27 [0x1e][0x40],28 [0x5][0x28],29 [0x5][0x2a],30 [0x1f][0x40],31 [0x3][0x39],32 [0x3][0x3a],33 [0x5][0x2c],34 [0x3][0x3b],35 [0x3][0x3c],36 [0x3][0x3d],37 [0x20][0x40],38 [0x19][0x41],39 [0x1a][0x41],40 [0x1b][0x41],41 [0x1c][0x41],42 [0x3][0x3e],43 [0x5][0x2e],44 [0x3][0x3f],45 [0x0][0x1c],46 [0x0][0x20]
113,"Aufzieh-Enterprise",3,"Aufzieh-Enterprise",1,0,1,1,0,"Du rufst deine Aufzieh-Enterprise herbei. Dringt mutig in Regionen vor, wo bestimmt irgendjemand schon zuvor gewesen ist.","Cid Garlond entwarf die <i>Enterprise</i> zu seiner Zeit als Militäringenieur für das Garleische Kaiserreich. Der Kran am Heck war urspünglich dafür gedacht, das Luftschiff mit Munition zu beladen.","Also dann ... Abflug!\n<i>Alphinaud</i>",887,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4597,222,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
114,"Mogry-Stoffpostbote",8,"Mogry-Stoffpostboten",1,0,1,0,0,"Du rufst deinen Mogry-Stoffpostboten herbei. Mit solch einem flauschig-knuddeligen Begleiter an deiner Seite macht das Briefeaustragen gleich doppelt so viel Spaß.","Kein Weg ist ihnen zu weit, kein Botengang zu gefährlich und keine Bitte zuwider. Sie sind erst zufrieden, wenn Sender und Empfänger es sind. Mit diesem Stofftier wurde den unermüdlich Briefe austragenden Mogrys ein\nDenkmal gesetzt.","Als Zeichen meiner Aufrichtigkeit\nwerde ich Euch nun den Mogry-Tanz\nder unnachahmlichen Integrität vorführen ...\n<i>Mogry-Postdirektor</i>",809,100,5,10,0,0,1,4,8,0,false,false,false,false,0,false,true,4598,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
115,"fliegend[a] Kampffisch",2,"fliegend[a] Kampffische",2,0,1,0,0,"Du rufst deinen fliegenden Kampffisch herbei. Es war mal 'n Kampffisch, der schluckte 'ne Fliege. Warum, weiß der Wind, und nun seh'n wir ihn fliegen.","Nach mehreren Sonnen im Bauch eines Ninja-Kampffisches hat dieser frisch geschlüpfte Kampffisch das Schwimmen komplett an den Nagel gehängt und fliegt dafür. Warum, weiß wohl nur jemand, der schon mal längere Zeit in einem\nBauch verbracht hat.","Fisch schwimmt am liebsten\n in Dunkelbier, hehe.\n<i>Trinkfester Fischfreund</i>",807,100,10,0,0,0,2,5,8,64,true,false,true,true,0,false,true,4610,66,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
116,"beseelt[a] Geschenkpäckchen",4,"beseelt[a] Geschenkpäckchen",1,0,1,2,0,"Du rufst ein Geschenkpäckchen herbei, das ein Eigenleben zu haben scheint. Möge es dich am Glück des Schenkers teilhaben lassen!","In Ermangelung fortgeschrittener magischer Techniken schnitt der Schöpfer dieser kuriosen Kreation kurzerhand zwei Löcher in einen Karton und stülpte ihn einem Spriggan über. Auch eine Art, unbelebter Materie Leben\neinzuhauchen.","Ziggy sooo fröööhlich!\n<i>Ziggy</i>",805,100,10,0,0,0,2,0,8,65,true,false,true,false,0,false,true,4613,67,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
117,"Flusskobold",4,"Flusskobolde",2,0,1,0,0,"Du rufst deinen Flusskobold als Begleiter herbei.","Jedes Kind weiß, dass es keine Flusskobolde gibt ... Aber wenn das wahr ist, was stellt dein Begleiter dann dar? Eine unbekannte Kreuzung aus Karpfenkröte und Salamander vielleicht? Oder doch bloß ein Opfer eines fehlgelenkten\nImp-Zaubers?","Schwippdischwapp, schwippdischwapp,\nohne Wasser mach ich schlapp.\n<i>Flusskobold-Weise</i>",886,60,10,0,0,0,2,0,8,66,true,false,false,true,0,false,true,4611,69,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
118,"Aufzieh-Louisoix",3,"Aufzieh-Louisoix",1,0,1,0,0,"Du rufst deinen Aufzieh-Louisoix herbei. Rundumschutz vor Primae in der Siebten Ära des Lichts bietet dieser putzige Begleiter aus der Exegeten-Kollektion!","Als sie gefragt wurde, warum die Gilde der Goldschmiede mit dem Bau von Mogry-Stofftieren begonnen hatte, bevor überhaupt an einen Aufzieh-Louisoix gedacht wurde, kam Seredipitys Antwort wie aus der Pistole geschossen:\n„Mogrys sind einfach\nsüßer!“","Und Louisoix! Wollt ihr den\nkrepieren lassen, ja?\n<i>Raubahn</i>",881,100,10,0,0,0,1,0,8,0,false,false,false,false,78,false,true,4612,267,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
119,"Midgardsormr",3,"Midgardsormrs",1,0,0,0,1,"Du rufst Midgardsormr herbei. Nicht den großen. Die kleine Variante.","Der Vater aller Drachen macht in Puppenform eine ganz niedliche Figur, von der man sich aber nicht täuschen lassen sollte: Seine Stimme klingt so ehrfurchtseinflößend wie die des großen Originals. Schließlich trägt er\neinen Teil von\nMidgardsormr in sich.","Wer schreitet über mich hinweg\nund reißt mich aus meinem Schlaf?\n<i>Midgardsormr</i>",883,100,10,0,0,0,2,3,8,0,false,false,false,true,0,false,true,4618,2,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
120,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
121,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
122,"Aufzieh-Enkidu",4,"Aufzieh-Enkidus",1,0,1,0,0,"Du rufst deinen Aufzieh-Enkidu als Begleiter herbei. Auch als Wecker benutzbar. Und selbst bei Kochwäsche geht die grüne Farbe nicht raus!","Beeindruckt von der Stärke dieses Huhns, das Gilgamesch eigentlich zum Mittagessen verspeisen wollte, verpasste der Fechtmeister ihm einen frischen Anstrich und ernannte es zu seinem offiziellen Aushilfsbegleiter.","Ich wollt, ich wär ein Huhn,\nich hätt nicht viel zu tun.\n<i>Alte Volksweise</i>",888,100,10,0,0,0,2,0,8,0,true,false,false,false,0,false,true,4621,68,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
123,"Finstrigen-Puppe",3,"Finstrigen-Puppen",1,0,1,1,0,"Von Ramuh besessen und bis auf den Grund ihres violetten Herzens böse - und doch herzallerliebst.","Geplagt von den ständigen Angriffen ihrer bösen Schwestern, bauten die Sylphen der Zuflucht diese Puppe, um die Finstrigen fernzuhalten.","Die Farben!\nDer Wald ist voller Farben!\n<i>Böse Sylphe</i>",901,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4593,208,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
124,"Aufzieh-Gründer",4,"Aufzieh-Gründer",2,0,1,0,0,"Einst träumten die Amalj'aa-Gründerväter davon, dass possierliche Begleiter ihnen auf Schritt und Tritt folgen würden. Dieser Tag ist endlich gekommen!","Amalj'aa-Legenden berichten von dem legendären Krieger Kerigg „Weißknöchel“ Roh, der unbesiegt aus all seinen Kämpfen hervorgegangen sein soll. Selbst Hamujj Gah verehrt diesen Helden. Kerigg Rohs\nbrachialer Kampfstil\nwird noch heute von\nden Amalj'aa gepflegt.","Wir Amalj'aa sind starke und\nstolze Krieger. Doch weißt du,\nwas unsere Schwäche ist?\n<i>Narujj Boh</i>",902,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4592,213,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
125,"Dezul-Qualan-Puppe",3,"Dezul-Qualan-Puppen",1,0,1,1,0,"Es heißt, dass Dezul Qualan mit dem Bau von Ballons begann, nachdem er im Traum eine Minnesängerweise mit dem Titel „Über den Wolken“ vernommen hatte.","Das letzte Mal, als der geniale Ixal-Ingenieur Dezul Qualan gesehen ward, stieg er in einen gewaltigen Panzerballon, der genug Proviant für einen vollen Mond in den Wolken geladen hatte. Sein Ziel: der fliegende Kontinent Ayatlan.","Klemm ich dir gleich Kopf in Drehbank.\nVielleicht macht Oberstübchen wieder klar. Kha!\n<i>Sezul Totoloc</i>",903,100,30,0,30,0,1,0,8,0,false,false,false,false,0,false,true,4594,214,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
126,"Aufzieh-Kobold[p] Nr. 2",4,"Aufzieh-Kobolde[p] Nr. 2",2,0,1,0,0,"Die unbestrittene - und ewige - Nummer 2 der Kobolde.","Unzufrieden mit der Explosivkraft des ersten Exemplars, kehrte Ba Go in sein Laboratorium  zurück und erschuf den Kobold Nr. 2. Mit Erfolg, denn Nr. 2 lebt!","Neues du willst wissen?\nJa, bei meinen lieben Bombern es gibt Neues!\n<i>Ba Go</i>",582,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4595,215,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
127,"Aufzieh-Seeteufel",4,"Aufzieh-Seeteufel",2,0,1,0,0,"Eine Marionette, die dem berüchtigten Anführer der Riff-Harpunen nachempfunden ist. Pikst nur ganz selten.","Als fürsorglicher Laichvater ließ Novv dieses putzige Spielzeug mit aufgemalten Blutspritzern für seine Kleinen bauen. An Wildheit und Verschlagenheit kann der kleine Seeteufel es mit dem Original durchaus aufnehmen.","Erwähne seinen Namen in einer Hafenkneipe,\nund die Arme und Beine vieler Seemänner fangen\nwie von Geisterhand an zu schlottern!\n<i>Ururu Kogururu</i>",583,100,30,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4596,216,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
128,"Brief-Chocobo-Küken",4,"Brief-Chocobo-Küken",1,0,1,2,0,"Du rufst dein Brief-Chocobo-Küken als Begleiter herbei. Eines Tages wird dieser Chocobo eilige Nachrichten durch die Lüfte tragen, aber noch traut er sich keine fünf Yalme von dir weg.","Böse Zungen, die behaupten, dass dieses niedliche schwarze Küken nur ein gewöhnlicher gelber Chocobo ist, der in eine Teergrube geplumpst ist, halten den Racker nicht von seinen Flugversuchen ab.","Kweh!\n<i>Jeder Chocobo, zu jeder Tageszeit</i>",990,100,10,0,0,0,2,0,8,67,true,true,false,true,0,false,true,4624,1,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
129,"Kain-Puppe",3,"Kain-Puppen",1,0,1,1,0,"Du rufst deine Kain-Puppe als Begleiter herbei. Beliebt bei Ishgardern ab 4 Jahren.","Jedes Kind in Ishgard kennt die Geschichte von Kain, dem Dragoon, der Ehre vor seine Pflicht stellte. Um die Sprungkraft der Aufziehpuppe zu maximieren, verstärkte der Handwerker die Hauptfedervor-\nrichtung mit Windkristallen.","Schon bald wirst du erkennen, dass ich mehr bin,\nals Cecil jemals sein könnte.\n<i>Kain</i>",989,80,10,0,0,0,1,0,8,0,false,false,false,false,0,true,true,4625,240,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
130,"Aufzieh-Alphinaud",3,"Aufzieh-Alphinaud",1,0,1,0,0,"Du rufst deinen Aufzieh-Alphinaud als Begleiter herbei. Perfekt geeignet für internationale Gipfeltreffen, Familienfeiern, Zusammenkünfte vor und nach Schlachten sowie jede andere Gelegenheit, bei der die Rekapitulation vergangener Ereignisse absolut unabdingbar ist.","Zur Aufbringung von finanziellen Mitteln ließ der Schatzmeister der Kristallstreiter zehntausende dieser Marionetten herstellen, um sie in Rowenas Haus der Wunder zu verkaufen ... wo sie seitdem wie Blei in den Regalen liegen.","Zahlt sich wohl aus, aus vornehmem\nHause zu stammen, was?\n<i>Wedge</i>",884,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4619,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
131,"Aufzieh-Alisaie",3,"Aufzieh-Alisaie",1,0,1,1,0,"Du rufst deine Aufzieh-Alisaie als Begleiter herbei. Für alle, die der Meinung sind, dass die bessere Hälfte mehr Aufmerksamkeit verdient hat.","Um die finanziellen Verluste durch die Herstellung zehntausender Aufzieh-Alphinauds auszugleichen, tauschte der Schatzmeister der Kristallstreiter einfach die Haarschleifen der Marionetten aus und verkaufte sie fortan\nals Aufzieh-Alisaies.","Für die Zukunft Eorzeas!\n<i>Alisaie (und Alphinaud)<i>",885,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4620,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
132,"Tataru-Puppe",3,"Tataru-Puppe",1,0,1,1,0,"Du rufst deine Tataru-Puppe als Begleiter herbei. So ehrgeizig, so reizend ...","Niemand weiß, wer die Herstellung einer Tataru-Puppe in Auftrag gab ... Doch die Überprüfung der Geschäftsbücher des Bundes der Morgenröte ergaben Unstimmigkeiten, über die die Rezeptionistin einfach hinweglächelte.","Wir haben jetzt alle Hände voll zu tun. Besonders\ndie arme Tataru, aber sie würde sich natürlich nie\nbeklagen.\n<i>Minfilia</i>",892,100,5,5,0,0,1,0,8,0,false,false,false,false,0,false,true,4626,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
133,"Cid-Puppe",3,"Cid-Puppe",1,0,1,1,0,"Du rufst deine Cid-Puppe als Begleiter herbei. Legendäres Luftschiff nicht in der Packung enthalten.","Die Spielzeugversion des legendären Ingenieurs erweist sich als Verkaufsschlager, der den Wert der Garlond-Metallwerke in neue Höhen treibt.","Cid Garlond, du <i>lebst</i>?!\n<i>Drillemont</i>",891,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4627,262,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
134,"Kleinhorn",4,"Kleinhörner",2,0,1,2,0,"Du rufst dein Kleinhorn als Begleiter herbei. Vorsicht, Kleinhorn macht auch Mist.","Dem magischen Einhorn nachempfunden, das bei den Priestern Ishgards als Symbol der Reinheit gilt und eine wichtige Rolle bei der Herstellung von Weihwasser spielt.","Das war kein gewöhnliches Pferd ...\n<i>Braya</i>",890,100,10,0,0,0,2,0,8,68,true,true,false,true,0,false,true,4628,71,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
135,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
136,"Mini-Atomos",3,"Mini-Atomos",1,0,1,0,0,"Du rufst deinen Mini-Atomos als Begleiter herbei. Reißt gerne mal das Maul auf.","Ein Nichtsgesandter ist niemals eine angenehme Erscheinung. Sogar in Miniaturform ist Atomos von einer Aura umgehen, die sagt: Renn und dreh dich nicht um.","Das Ende der Welt naht! Entledigt\neuch eurer Habseligkeiten!\n<i>Weltuntergangsprediger\nder Sechsten Ära des Lichts</i>",894,100,10,0,0,0,2,0,8,69,true,false,false,false,0,false,true,4629,72,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
137,"Eulette",3,"Euletten",1,0,1,1,0,"Du rufst deine Eulette als Begleiter herbei. Komplett mit um 360° drehbarem Kopf.","Es gibt Gelehrte, die diese Geschöpfe für intelligent halten, da sie ihre Augen wie beim Lesen von links nach rechts bewegen, wenn sie Nester aus den Seiten zerrupfter Geschichtsbücher bauen.","Hätte ich nur einen Eulensicht-Gürtel, der zu\nmeinem Eulensicht-Beinkleid passt.\n<i>Eitle Astrologin</i>",893,100,0,0,0,0,2,3,8,70,true,false,false,true,0,false,true,4630,73,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
138,"hässlich[a] Entlein",4,"hässlich[a] Entlein",1,0,1,2,0,"Du rufst dein hässliches Entlein als Begleiter herbei. Kann zu einem schönen Schwan heranwachsen - oder auch nicht.","Irgendwann reichten dem Entlein die mitleidvollen Blicke seiner Artgenossen und es verließ das heimatliche Nimmerreich, um einen Ort zu finden, an dem es einfach nur es selbst sein kann.","Ente serviert man am besten geröstet,\nmit einer milden Orangensauce.\n<i>Lyngsath</i>",899,90,20,0,0,0,2,0,8,71,true,true,false,true,0,false,true,4631,74,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
139,"Gaera-Kätzchen",4,"Gaera-Kätzchen",1,0,1,2,0,"Du rufst dein Gaera-Kätzchen als Begleiter herbei. Abgegriffene Reisetagebücher mit Geschichten über putzige Kätzchen sind der Renner in den Gästezimmern Eorzeas.","Die Flügel scheinen eher mechanischer Natur zu sein, aber die Kratzbürstigkeit der Gaera-Kätzchen macht es schwer, sie genauer zu begutachten.","Guter Wein und ein süßes Kätzchen,\ndas wird dem Kapitän gefallen!\n<i>Hirskskrat</i>",988,100,10,0,0,0,2,0,8,72,true,false,false,true,0,false,true,4632,75,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
140,"Aufzieh-Schubkarre",3,"Aufzieh-Schubkarren",1,0,1,1,0,"Du rufst deine Aufzieh-Schubkarre als Begleiter herbei. Hast du einen kampfunfähigen Golem zu transportieren?","Dieses Gärtnerutensil mit Eigenantrieb wurde ursprünglich als Preis für einen Gysahl-Zuchtwett-\nbewerb der Ährenkranzkolonie hergestellt, doch kam es nie zu einer Preisverleihung, da alle Gysahl-Pflanzen von Ungeziefer\naufgefressen wurden.","Die Abenteurer schleppen Allagische Steine\nschubkarrenweise zu Rowena!\n<i>Eginolf</i>",896,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4633,242,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
141,"Rotpanda-Stofftier",4,"Rotpanda-Stofftiere",2,0,1,2,0,"Du rufst dein Rotpanda-Stofftier als Begleiter herbei. Flauschig, niedlich und rot.","Man munkelt, dass ein gewisser Legatus des Kaiserreichs mit einem Rotpanda-Stofftier zu schlafen pflegte, doch bei Gerüchten solcher Art handelt es sich meist um mhigische Schmutzkampagnen.","Modisch bin ich nicht so bewandert,\naber in letzter Zeit sehe ich auffallend\nviele rote Kleider und Accessoires.\n<i>Aubelet</i>",895,70,10,0,0,0,2,1,8,73,true,false,false,true,0,false,true,4634,76,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
142,"Seite[p] 63",3,"Seiten[p] 63",1,0,1,1,0,"Du rufst deine Seite 63 als Begleiter herbei. Weiß sie, was auf den 62 Seiten vor ihr stand?","Die in Blut gefassten Geheimzeichen auf der Pergamentseite lassen ein unbehagliches Gefühl in dir aufkommen. Vielleicht ist es auch nur die Tatsache, dass die Seite dir auf Schritt und Tritt folgt.","Lesen ist nicht meine Stärke, und\nmit so einem Wälzer werde ich nicht\nvon heute auf morgen fertig.\n<i>Gerolt</i>",900,100,10,0,0,0,2,0,8,74,true,false,false,false,0,false,true,4635,77,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
143,"Eisenzwerg",4,"Eisenzwerge",2,0,1,0,0,"Du rufst deinen Eisenzwerg als Begleiter herbei. Er bevorzugt allerdings den Namen „kleiner Eisengigant“.","Deine Abenteurer-Marionette nennt ihn eine „Zufallsbekanntschaft“, aber dir dünkt, dass sie den Begleiter zu ihrer Unterhaltung auf langen Reisen selbst gebaut hat.","Aber wenn du Eisen im Blut hast\nund dich zum Schmied berufen fühlst,\ndann bist du hier genau richtig.\n<i>Randwulf</i>",898,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4636,243,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
144,"Greifen-Küken",4,"Greifen-Küken",1,0,1,2,0,"Du rufst dein Greifen-Küken als Begleiter herbei. Nicht zu verwechseln mit Griffons oder Gryphen.","Eines Nachts, als er das schlagende Herz eines Greifen herausriss und den Göttern als Opfergabe entgegenstreckte, fand ein Jäger des Clan Centurio ein hungriges Greifen-Küken ... und nannte es Holger.","Du wärst überrascht, wie viele von Schnäbeln\nund Krallen zerfetzt werden.\n<i>Fafafono</i>",897,90,10,0,0,0,2,0,8,75,true,false,false,true,0,false,true,4637,79,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
145,"Eisherz-Puppe",3,"Eisherz-Puppen",1,0,1,1,0,"Du rufst deine Eisherz-Puppe als Begleiter herbei. Sie ist erstaunlich heißblütig.","Immer wieder schmuggeln im Exil lebende Häretiker Exemplare dieser Aufziehpuppe nach Ishgard, um der kirchlichen Autorität einen Streich zu spielen.","Eisherz, diese kaltblütige Hexe!\n<i>Haurchefant</i>",1165,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4638,269,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
146,"Gestahl-Schoßhund",4,"Gestahl-Schoßhunde",1,0,1,0,0,"Du rufst deinen Gestahl-Schoßhund als Begleiter herbei. So ein süßes Hündchen, komm her, süßes Hündchen, was bist du für ein süßes Hündchen ...!","Wer einmal gesehen hat, wie sich dieses Hündchen in altem Erbrochenen wälzt, bekommt Zweifel an seiner angeblich blaublütigen Abstammung.","Nein, Kefka! Tu nichts Unüberlegtes!\n<i>Imperator Gestahl</i>",1166,100,1,10,0,0,2,0,8,76,true,true,false,true,0,true,true,4639,80,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
147,"Dampf-Stampfer",4,"Dampf-Stampfer",2,0,1,0,0,"Du rufst deinen Dampf-Stampfer als Begleiter herbei. Der Auspuff befindet sich am unteren Ende des Rückens.","Dieser winzige Prototyp einer neuen Kampfmaschine hat die Techniker der Indigohand ihren gesamten Vorrat an Krabbenschalen gekostet. Eilig herbeigeschaffte Ersatzkrabben wurden umgehend verspeist.","Pshhkhoo ... Kleinebombe ist nicht schlimm!\nBrauchzzu nicht laufen.\n<i>Brayflox</i>",1164,100,10,0,0,0,2,0,8,0,false,false,false,false,0,false,true,4640,244,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
148,"blaublütig[a] Behemoth",3,"blaublütig[a] Behemoth",1,0,1,0,0,"Du rufst deinen blaublütigen Behemoth als Begleiter herbei. Nummer 47 in der Thronfolge.","Ein junger Jäger des Clan Centurio fand diesen Sprößling des Kaiser-Behemoth auf seinen Reisen durch den eisigen Norden. Überwältigt von dessen Fressgier, gab er ihn weiter ...  an dich.","Diese holde Dame kämpft wie\nein verdammter Behemoth!\n<i>Verwundeter Chocobo-Jäger</i>",1162,100,10,0,0,0,2,0,8,5,true,true,false,true,0,false,true,4641,5,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
149,"Begleitmodul",4,"Begleitmodule",2,0,1,2,0,"Du rufst dein Begleitmodul als ... Begleiter herbei und staunst über die technischen Errungenschaften der Allager.","Wedge selbst baute das Begleitmodul aus alten allaghischen Schrottteilen, doch sein Leitsystem verwendet noch Koordinaten aus der letzten Ära des Lichts.","Leitsystem aktiviert ...\nInitialisiere Startsequenz ...\nDer Nutzervereinbarung zustimmen ...\n<i>Wegleitsystem</i>",1163,10,3,8,0,0,2,0,8,77,true,false,true,false,0,false,true,4642,81,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
150,"Yugiri-Puppe",3,"Yugiri-Puppen",1,0,1,1,0,"Du rufst deine Yugiri-Puppe als Begleiter herbei. Ihre Maske erzeugt eine geheimnisvolle Aura ...","Ein domanischer Puppenmacher mit Heimweh erschuf dieses Abbild seiner mutigen Anführerin, als er mit ihr vor den Garlearn nach Ul'dah floh.","Die kann ganz toll kämpfen, ist superschlau\nund außerdem immer total nett zu uns!\n<i>Koharu</i>",1167,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4643,269,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
151,"Peridot-Karfunkel",4,"Peridot-Karfunkel",2,0,1,2,0,"Du rufst dein Peridot-Karfunkel als Begleiter herbei. Mit Treuegarantie.","Tataru selbst beauftragte die Gilde der Hermetiker, dieses Karfunkel an unsere Welt zu binden. Damit wenigstens ein Karfunkel kommt, wenn sie eins ruft.","Huch! Ein böses Tier! Na warte! Ich\nhermetisiere dich weg! Fass, Karfunkel!\n<i>Tataru</i>",1168,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4644,245,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
152,"Heliodor-Karfunkel",4,"Heliodor-Karfunkel",2,0,1,2,0,"Du rufst dein Heliodor-Karfunkel herbei. Mit Treuegarantie.","Voller Mitleid mit der armen Tataru, die sich mit dem Beschwören von Karfunkeln abplagte, orderte Alphinaud dieses magische Meisterwerk bei der Hermetikergilde.","Wenn ich das mit meinem Wissen kombiniere ...\nkönnte ich sogar eine neue Art von Karfunkel\nhervorbringen!\n<i>Alphinaud</i>",1068,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4645,245,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
153,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
154,"Goldrausch-Karre",3,"Goldrausch-Karren",1,0,1,1,0,"Du rufst deine Goldrausch-Karre als Begleiter herbei. Das Gold musst du aber selber hineinschaufeln.","Was kein Abenteurer ahnt, ist, dass Gehilfen seit langem automatisierte Karren benutzen, um die Früchte ihrer Streifzüge abzutransportieren.","Ah, ein neuer Kandidat für\ndie Arbeiten im Bergwerk?\n<i>Beringaer</i>",1212,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4647,241,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
155,"Primog-Kapelle",3,"Primog-Kapellen",1,0,1,1,0,"Du rufst deine Primog-Kapelle als Begleiter herbei. Die <i>einzige</i> mechanische Kapelle diesseits des Schwarztee-Bachs ... Und somit die <i>beste</i> mechanische Kapelle diesseits des Schwarztee-Bachs.","Ein nach Erfolg trachtender Mogry-Barde erkannte, dass Zuhörer seine Stimme eher zu schätzen geneigt sind, wenn er von einer lautstarken Kapelle begleitet wird. Also baute er sich eine aus alten Marionettenteilen.","Schlagt ihnen die Köpfe ab! Allen!\n<i>König Mogul Mog XII.</i>",991,50,30,0,0,0,1,4,8,0,false,false,false,false,0,false,true,4623,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
156,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
157,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
158,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
