Index,0 [0x0][0x0],1 [0x6][0x4],2 [0x3][0xe],3 [0x3][0xf],4 [0x6][0x8],5 [0x19][0x10],6 [0x5][0xc]
396,"<i>Panorpa communis</i>\nCette crevette volante se déplace d'île en île, capturant des petits poissons volants qu'elle ramène à terre pour dévorer leurs organes en les découpant habilement avec ses grandes pinces.",12810,145,6,401,true,0
397,"<i>Anabas testudineus</i>\nCet étrange poisson utilise la ventouse de son abdomen et ses nageoires pour grimper aux rochers. Il saute ensuite pour attraper au vol des proies potentielles avant d'atterrir dans l'eau.",12811,145,3,402,true,0
398,"<i>Periophthalmus var. sanguinus</i>\nCe curieux poisson se sert de ses nageoires pour “trotter” de mare en mare dans les fuites magismologiques. Ce moyen de déplacement n'est pas très discret, mais ce gobie étant très toxique, bien peu osent s'en prendre à lui.",12812,145,8,402,true,0
399,"<i>Chauliodus dravanicus</i>\nCe lugubre poisson volant allongé se déplace en captant l'éther de vent. Ses dents longues et acérées en font un redoutable prédateur, qui fond sur ses victimes avec une grande cruauté. Ses dents sont même si longues qu'il ne peut pas fermer sa mâchoire.",12813,148,6,400,true,0
400,"<i>Dasyatis caelestis</i>\nCette raie volante plane silencieusement sur les courants de la Mer de nuages, ce qui terrorise les Vanu Vanu qui voient en elle une messagère de mort.",12814,148,6,401,true,0
401,"<i>Anguilla oleacea</i>\nCe poisson peu engageant est capable de projeter une substance huileuse et glissante pour se défendre lorsqu'il se sent menacé. Son corps est si visqueux qu'il est extrêmement difficile de l'attraper à main nue.",12815,148,8,402,true,0
402,"<i>Aurelia azysense</i>\nCette méduse mutante attire les poissons avec ses tentacules brillants comme des joyaux. Comme elle est très venimeuse, il faut éviter de la toucher à main nue.",12816,148,8,402,true,0
403,"<i>Chelidonichthys coerthensis</i>\nAvec son nez pointu comme une coque et ses nageoires pareilles à des voiles, la forme de ce poisson évoque un fier navire de guerre. Il n'hésite pas à charger avec une puissance impressionnante.",12817,148,2,397,true,0
404,"<i>Astacopsis dravanicus</i>\nCe homard peut grandir jusqu'à atteindre un yalm de long. Les pêcheurs sharlayanais se livraient même à des concours du plus gros homard-yalm, autrefois.",12818,148,3,398,true,0
405,"<i>Perca dravanica</i>\nUne espèce endémique de l'Arrière-pays dravanien qui se livre actuellement à une lutte acharnée pour survivre face à la concurrence féroce d'espèces étrangères introduites par les Gobelins.",12819,150,3,399,true,0
406,"<i>Silurus dravanicus</i>\nUn poisson lavique qui ressemble au poisson-chat. Dans certaines traditions, on pense que ce poisson contrôle les éruptions volcaniques et on le vénère en tant que tel, mais peu nombreux sont ceux à l'avoir réellement vu.",12820,148,7,398,true,0
407,"<i>Pteranodon</i>\nCette espèce panchronique unique est un reptile ailé de grande taille. Nombreux sont ceux qui le confondent avec un dragon, mais c'est un animal simple, à l'intellect bien inférieur à celui d'un dragon.",12821,145,6,400,true,0
408,"<i>Chelidonichthys spinosus</i>\nCe poisson insolite a réussi à se créer des ailes d'éther concentré grâce auxquelles il vole. Il utilise ses fines nageoires comme des pattes, ce qui lui permet de se cramponner aux parois des îles flottantes pour se reposer de temps à autre.",12822,148,6,401,true,0
409,"<i>Arbacia thermophilum</i>\nCet oursin vit dans les sources chaudes de Glaire-de-dragon. Les yétis qui viennent s'y baigner marchent parfois dessus accidentellement, provoquant chez les malheureux un désarroi bien compréhensible.",12823,180,3,397,true,2500
410,"<i>Salmo trutta rosea</i>\nCette truite s'est adaptée à la chaleur des eaux thermales, et a même pris une couleur rosée à laquelle elle doit son surnom.",12824,148,3,397,true,0
411,"<i>Archelon</i>\nCette tortue aérienne volerait grâce aux fragments de cristal de vent que contient sa carapace. Si celle-ci est endommagée, elle tombe immédiatement. On la connaît également sous le nom de <i>stupendemys</i>.",12825,180,6,402,true,2502
412,"<i>Apteronotus frigoris</i>\nÀ l'instar du poisson ensorceleur, ce poisson unique est capable de produire de l'air froid, ce qui lui permet de supporter l'environnement brûlant des courants laviques dans lesquels il vit.",12826,150,7,398,true,0
413,"<i>Macropinna microstoma</i>\nLes deux yeux très mobiles de ce poisson mutant également appelé macropinna flottent dans une substance gélatineuse et sont enfermés à l'intérieur de sa tête. Il voit en fait grâce à la transparence de son crâne en forme de dôme. On suppose qu'il s'agit d'un produit d'expérience ratée de créature chimérique.",12827,180,8,402,true,2502
414,"<i>Electrophorus fulguralis</i>\nUn poisson allongé qui utilise des décharges électriques pour foudroyer habilement ses proies. Sa ressemblance avec l'anguille noire n'est que fortuite, car ce sont deux espèces assez éloignées.",12828,150,2,398,true,0
415,"<i>Esox abalathicus</i>\nCe gros brochet endémique de l'Écume des cieux d'Abalathia est connu pour son agilité exceptionnelle. Faisant claquer son corps comme un fouet, il se propulse hors de l'eau et attaque les gaélichats qui volent à proximité.",12829,150,3,401,true,0
416,"<i>Osteoglossum dravanicus</i>\nUne espèce endémique de l'Arrière-pays dravanien qui est capable de grandir jusqu'à une taille très imposante. Sa nonchalance et sa relative placidité lui ont valu le surnom de “penseur” ou “philosophe”.",12830,180,3,398,true,2501
417,"<i>Caiman crocodilus thaliakii</i>\nCe caïman a développé des écailles si dures qu'elles ressemblent aux plates d'une armure. Comme il consomme un grand nombre de perches Main indigo, les Gobelins le voient comme un voleur de nourriture et tentent de l'éliminer.",12831,150,2,399,true,0
418,"<i>Dunkleosteus</i>\nUn poisson lavique très rare qui vivrait dans les nappes de magma des profondeurs souterraines. Beaucoup de spécialistes ne voient en lui qu'un animal mythique, et les débats autour de son existence agitent régulièrement la communauté scientifique.",12832,180,7,398,true,2501
419,"<i>Tupuxuara</i>\nUn échantillon conservé dans le laboratoire de magismologie du Navire amiral. Il s'agit probablement d'une espèce très ancienne de dragon, ou encore d'une variété créée artificiellement sur la base d'un dragon primitif.",12833,150,6,402,true,0
420,"<i>Octopus vampirus</i>\nUn poulpe dont les larges membranes lui permettent de voler dans la Mer de nuages. Les Vanu Vanu le craignent, persuadés qu'il suce le sang, mais c'est une peur non fondée.",12834,150,6,401,true,0
421,"<i>Homaloptera confuzona</i>\nEn temps normal, ce poisson se sert de ses patagiums pour voler, mais lorsqu'il a repéré une proie, il fond sur elle telle une torpille en expulsant le gaz emmagasiné dans son corps, ce qui lui permet d'atteindre une grande vitesse.",12835,180,6,400,true,0
422,"<i>Betta thaliakensis</i>\nEspèce endémique de la rivière Thaliak, ce betta est si belliqueux qu'il s'en prend à des adversaires bien trop dangereux pour lui. Ce penchant batailleur lui est parfois fatal, et risque à terme de provoquer son extinction.",12836,180,2,399,true,2501
423,"<i>Spirinchus lanceolatus</i>\nLors de la période de reproduction, les femelles capelans sont parfois pêchées le ventre gorgé d'œufs. Ce poisson a très bon goût, mais il est peu commun, aussi n'en trouve-t-on que rarement sur le marché.",12837,180,3,397,true,2500
424,"",0,0,0,0,true,0
425,"",6688,36,18,134,false,0
426,"",6689,41,18,134,false,0
427,"",6690,46,18,134,false,0
428,"",6691,50,18,134,false,0
429,"",6692,50,18,134,false,0
430,"",0,2,18,155,false,0
431,"",0,2,18,156,false,0
432,"",0,2,18,155,false,0
433,"",12241,136,18,397,false,0
434,"",12242,150,18,397,false,0
435,"",12243,150,18,397,false,0
436,"",0,5,18,137,false,0
