Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x6][0x24],3 [0x6][0x28],4 [0x6][0x2c],5 [0x5][0x54],6 [0x3][0x58],7 [0x3][0x59],8 [0x6][0x30],9 [0x6][0x34],10 [0x6][0x38],11 [0x19][0x5e],12 [0x3][0x5a],13 [0x6][0x3c],14 [0x6][0x40],15 [0x6][0x44],16 [0x6][0x48],17 [0x6][0x4c],18 [0x1a][0x5e],19 [0x3][0x5b],20 [0x9][0x8],21 [0x7][0xc],22 [0x7][0x10],23 [0x6][0x14],24 [0x6][0x18],25 [0x3][0x5c],26 [0x3][0x5d],27 [0x7][0x1c],28 [0x6][0x50],29 [0x1b][0x5e],30 [0x7][0x20],31 [0x5][0x56]
907,"大規模懐柔任務：対竜毒の研究対象","ドラゴン族との戦いで役立てるため、対竜毒の開発を進めている。有毒魔物として名高い、モルボル種を捕獲して研究に役立てたいのだが、いかんせん悪臭がひどく手を焼いている状況だ。対象を弱らせ、懐柔してくれないか？",151,1,4,58,20,10,0,2033,2300,false,34,87,0,2001,80014,65764,true,1,2.4,0,9926,467,0,23,2,5581915,110086,true,5888236,14
908,"製作依頼：皇都復興用の建材","ドラゴン族の侵攻により、イシュガルドの下層は大きな被害を受けた。現在、神殿騎士団の工兵隊が中心となって復興作業にあたっているものの、建材が不足している。真っ直ぐなシーダー材を用意してもらいたい。",153,5,4,50,0,1,0,2300,2300,false,9,88,0,62,80014,918025,true,0,1.0,95040,520,298,0,18,5,5852425,110089,true,0,14
909,"製作依頼：皇都防衛隊の訓練槍","現在、神殿騎士団では、皇都の防衛体制の見直しを進めている。その一環として、ドラゴン族が皇都内に侵入した場合に備え、義勇兵部隊を編成することとなった。ついては義勇兵の訓練用に、槍を納入してもらいたい。",151,5,4,50,0,1,0,2300,2300,false,9,88,0,62,80014,918026,true,0,1.0,109544,572,298,0,18,5,5852425,110089,true,0,14
910,"大口依頼：弓術訓練用の弓","飛行能力を持つドラゴン族に対しては、弓が有効な武器となることは言うまでもない。そこで、神殿騎士団の対空迎撃能力向上のため、大規模な弓術訓練を行うこととなった。訓練用の弓を、大量に製作してくれ。",151,5,4,50,0,1,0,2300,2300,false,9,88,0,62,80014,918027,true,0,1.0,54772,572,303,0,26,5,5852425,110089,true,0,14
911,"大規模製作依頼：皇都復興用の建材","ドラゴン族の侵攻により、イシュガルドの下層は大きな被害を受けた。現在、神殿騎士団の工兵隊が中心となって復興作業にあたっているものの、建材が不足している。真っ直ぐなシーダー材を用意してもらいたい。",153,5,4,50,0,10,0,2300,2300,false,9,88,0,62,80014,918028,true,0,1.0,190080,2600,308,0,18,2,5852425,110089,true,0,14
912,"大規模製作依頼：皇都防衛隊の訓練槍","現在、神殿騎士団では、皇都の防衛体制の見直しを進めている。その一環として、ドラゴン族が皇都内に侵入した場合に備え、義勇兵部隊を編成することとなった。ついては義勇兵の訓練用に、槍を納入してもらいたい。",151,5,4,50,0,10,0,2300,2300,false,9,88,0,62,80014,918029,true,0,1.0,219088,2860,308,0,18,2,5852425,110089,true,0,14
913,"大規模大口依頼：弓術訓練用の弓","飛行能力を持つドラゴン族に対しては、弓が有効な武器となることは言うまでもない。そこで、神殿騎士団の対空迎撃能力向上のため、大規模な弓術訓練を行うこととなった。訓練用の弓を、大量に製作してくれ。",151,5,4,50,0,10,0,2300,2300,false,9,88,0,62,80014,918030,true,0,1.0,54772,858,313,0,26,2,5852425,110089,true,0,14
914,"製作依頼：弓術大会の賞品","この度、神殿騎士団の主催で、弓術大会を催すこととなった。各名家の騎兵団から、選りすぐりの射手が集い、腕を競い合うことになる。その入賞者に贈る賞品として相応しい、良質の弓を用立ててはもらえないだろうか。",151,5,4,52,0,1,0,2300,2300,false,9,88,0,62,80014,918031,true,0,1.0,122918,624,299,0,18,5,5852425,110089,true,0,14
915,"製作依頼：記念品の釣り竿","さる貴族から、我ら神殿騎士団に対し、かなりの金額の寄付が行われた。我々は、感謝の印として、記念の品を贈呈したいと考えている。そこで、件の貴族が趣味としている、釣りに関わる品を製作してもらいたい。",153,5,4,52,0,1,0,2300,2300,false,9,88,0,62,80014,918032,true,0,1.0,122918,624,299,0,18,5,5852425,110089,true,0,14
916,"大口依頼：協力者に贈る首飾り","神殿騎士団が進めている、皇都再建計画に労働力を提供してくれた市民に対し、お礼の品を贈りたいと考えている。祈りの支えとなるような、木彫りの首飾りなどはどうだろうか？　ぜひとも大量に製作してもらいたい。",153,5,4,52,0,1,0,2300,2300,false,9,88,0,62,80014,918033,true,0,1.0,78624,728,304,0,26,5,5852425,110089,true,0,14
917,"大規模製作依頼：弓術大会の賞品","この度、神殿騎士団の主催で、弓術大会を催すこととなった。各名家の騎兵団から、選りすぐりの射手が集い、腕を競い合うことになる。その入賞者に贈る賞品として相応しい、良質の弓を用立ててはもらえないだろうか。",151,5,4,52,0,10,0,2300,2300,false,9,88,0,62,80014,918034,true,0,1.0,245836,3120,309,0,18,2,5852425,110089,true,0,14
918,"大規模製作依頼：記念品の釣り竿","さる貴族から、我ら神殿騎士団に対し、かなりの金額の寄付が行われた。我々は、感謝の印として、記念の品を贈呈したいと考えている。そこで、件の貴族が趣味としている、釣りに関わる品を製作してもらいたい。",153,5,4,52,0,10,0,2300,2300,false,9,88,0,62,80014,918035,true,0,1.0,245836,3120,309,0,18,2,5852425,110089,true,0,14
919,"大規模大口依頼：協力者に贈る首飾り","神殿騎士団が進めている、皇都再建計画に労働力を提供してくれた市民に対し、お礼の品を贈りたいと考えている。祈りの支えとなるような、木彫りの首飾りなどはどうだろうか？　ぜひとも大量に製作してもらいたい。",153,5,4,52,0,10,0,2300,2300,false,9,88,0,62,80014,918036,true,0,1.0,78624,1092,314,0,26,2,5852425,110089,true,0,14
920,"製作依頼：実技試験用の法杖","聖アンダリム神学院を、次年度に卒業する者たちの中から、神殿騎士団の治療師に相応しい者を選抜しようと考えている。そこで、治癒魔法の実技試験に用いる法杖を造ってもらいたい。丁寧な仕上げを心がけてくれ。",154,5,4,54,0,1,0,2300,2300,false,9,88,0,62,80014,918037,true,0,1.0,157248,728,300,0,18,5,5852425,110089,true,0,14
921,"製作依頼：神殿騎士団の裁縫道具","吹雪などの悪天候によって、野外での訓練が難しい時には、室内での手仕事も重要な任務となる。自らの手で装備を繕うこともしばしばだ。そうした裁縫仕事に用いる道具を新調したいので、協力してほしい。",153,5,4,54,0,1,0,2300,2300,false,9,88,0,62,80014,918038,true,0,1.0,184032,832,300,0,18,5,5852425,110089,true,0,14
922,"大口依頼：荷車製造用の木材","ドラゴン族の猛攻により、補給部隊の荷車が数両破壊されてしまった。代替の荷車を造りたいのだが、あいにく適した木材が不足している。頑丈さとねばりを兼ね備えた、ダークチェスナット材を用意してもらえないだろうか。",153,5,4,54,0,1,0,2300,2300,false,9,88,0,62,80014,918039,true,0,1.0,78624,728,305,0,26,5,5852425,110089,true,0,14
923,"大規模製作依頼：実技試験用の法杖","聖アンダリム神学院を、次年度に卒業する者たちの中から、神殿騎士団の治療師に相応しい者を選抜しようと考えている。そこで、治癒魔法の実技試験に用いる法杖を造ってもらいたい。丁寧な仕上げを心がけてくれ。",154,5,4,54,0,10,0,2300,2300,false,9,88,0,62,80014,918040,true,0,1.0,314496,3640,310,0,18,2,5852425,110089,true,0,14
924,"大規模製作依頼：神殿騎士団の裁縫道具","吹雪などの悪天候によって、野外での訓練が難しい時には、室内での手仕事も重要な任務となる。自らの手で装備を繕うこともしばしばだ。そうした裁縫仕事に用いる道具を新調したいので、協力してほしい。",153,5,4,54,0,10,0,2300,2300,false,9,88,0,62,80014,918041,true,0,1.0,368064,4160,310,0,18,2,5852425,110089,true,0,14
925,"大規模大口依頼：荷車製造用の木材","ドラゴン族の猛攻により、補給部隊の荷車が数両破壊されてしまった。代替の荷車を造りたいのだが、あいにく適した木材が不足している。頑丈さとねばりを兼ね備えた、ダークチェスナット材を用意してもらえないだろうか。",153,5,4,54,0,10,0,2300,2300,false,9,88,0,62,80014,918042,true,0,1.0,78624,1092,315,0,26,2,5852425,110089,true,0,14
926,"製作依頼：大工に贈る腕輪","対竜防衛施設の復旧工事に協力してくれたゼーメル家の大工たちに、報酬代わりに何か装身具を贈りたいと考えている。大工たちに相応しい、木彫りの腕輪などはどうだろうか。これを作れる木工師の協力を求む。",153,5,4,56,0,1,0,2300,2300,false,9,88,0,62,80014,918043,true,0,1.0,198778,936,301,0,18,5,5852425,110089,true,0,14
927,"製作依頼：ファルコンネストに送る弓","誠に遺憾なことではあるが、ファルコンネストに向かっていた輸送飛空艇が、ワイバーンの攻撃によって撃墜されてしまった。これにより失われた武具の穴埋めに、協力してくれる木工師を求む。必要な品は、高品質の弓だ。",153,5,4,56,0,1,0,2300,2300,false,9,88,0,62,80014,918044,true,0,1.0,184032,832,301,0,18,5,5852425,110089,true,0,14
928,"大口依頼：義勇弓兵用のマスク","イシュガルド市民による義勇兵部隊の編成は、着実に進みつつある。そこで、新設の弓兵部隊に支給するため、マスクを用立ててもらいたい。人数が人数だけに、数も必要となることだろう。腕の立つ木工師の協力を求む。",151,5,4,56,0,1,0,2300,2300,false,9,88,0,62,80014,918045,true,0,1.0,92016,832,306,0,26,5,5852425,110089,true,0,14
929,"大規模製作依頼：大工に贈る腕輪","対竜防衛施設の復旧工事に協力してくれたゼーメル家の大工たちに、報酬代わりに何か装身具を贈りたいと考えている。大工たちに相応しい、木彫りの腕輪などはどうだろうか。これを作れる木工師の協力を求む。",153,5,4,56,0,10,0,2300,2300,false,9,88,0,62,80014,918046,true,0,1.0,397556,4680,311,0,18,2,5852425,110089,true,0,14
930,"大規模製作依頼：ファルコンネストに送る弓","誠に遺憾なことではあるが、ファルコンネストに向かっていた輸送飛空艇が、ワイバーンの攻撃によって撃墜されてしまった。これにより失われた武具の穴埋めに、協力してくれる木工師を求む。必要な品は、高品質の弓だ。",153,5,4,56,0,10,0,2300,2300,false,9,88,0,62,80014,918047,true,0,1.0,368064,4160,311,0,18,2,5852425,110089,true,0,14
931,"大規模大口依頼：義勇弓兵用のマスク","イシュガルド市民による義勇兵部隊の編成は、着実に進みつつある。そこで、新設の弓兵部隊に支給するため、マスクを用立ててもらいたい。人数が人数だけに、数も必要となることだろう。腕の立つ木工師の協力を求む。",151,5,4,56,0,10,0,2300,2300,false,9,88,0,62,80014,918048,true,0,1.0,92016,1248,316,0,26,2,5852425,110089,true,0,14
932,"製作依頼：防衛塔用の建材","皇都の防衛能力向上のため、新たな防衛塔を建設する予定だ。ついては、建材として相応しいバーチ材を用立ててもらいたい。巨大な対竜バリスタを支える防衛塔は、頑丈さが命だ。くれぐれも丈夫な木材を頼む。",153,5,4,58,0,1,0,2300,2300,false,9,88,0,62,80014,918049,true,0,1.0,198778,936,302,0,18,5,5852425,110089,true,0,14
933,"製作依頼：対竜用の研磨道具","ドラゴン族の硬い鱗を貫くには、並の矢では無理だ。そこで、矢尻を極限まで鋭く研磨するための、グラインディングホイールを製作してもらいたい。一撃必殺の矢を放てるように、腕利きの熟練木工師の仕事に期待する。",153,5,4,58,0,1,0,2300,2300,false,9,88,0,62,80014,918050,true,0,1.0,200232,988,302,0,18,5,5852425,110089,true,0,14
934,"大口依頼：勇士を称える長槍","ストーンヴィジル奪還に貢献したデュランデル家の騎兵団に対し、我ら神殿騎士団から報償を兼ねて、支援物資を贈ることになった。ついては、勇敢なる騎兵たちに相応しい、長槍を製作してもらいたい。",151,5,4,58,0,1,0,2300,2300,false,9,88,0,62,80014,918051,true,0,1.0,99389,936,307,0,26,5,5852425,110089,true,0,14
935,"大規模製作依頼：防衛塔用の建材","皇都の防衛能力向上のため、新たな防衛塔を建設する予定だ。ついては、建材として相応しいバーチ材を用立ててもらいたい。巨大な対竜バリスタを支える防衛塔は、頑丈さが命だ。くれぐれも丈夫な木材を頼む。",153,5,4,58,0,10,0,2300,2300,false,9,88,0,62,80014,918052,true,0,1.0,397556,4680,312,0,18,2,5852425,110089,true,0,14
936,"大規模製作依頼：対竜用の研磨道具","ドラゴン族の硬い鱗を貫くには、並の矢では無理だ。そこで、矢尻を極限まで鋭く研磨するための、グラインディングホイールを製作してもらいたい。一撃必殺の矢を放てるように、腕利きの熟練木工師の仕事に期待する。",153,5,4,58,0,10,0,2300,2300,false,9,88,0,62,80014,918053,true,0,1.0,400464,4940,312,0,18,2,5852425,110089,true,0,14
937,"大規模大口依頼：勇士を称える長槍","ストーンヴィジル奪還に貢献したデュランデル家の騎兵団に対し、我ら神殿騎士団から報償を兼ねて、支援物資を贈ることになった。ついては、勇敢なる騎兵たちに相応しい、長槍を製作してもらいたい。",151,5,4,58,0,10,0,2300,2300,false,9,88,0,62,80014,918054,true,0,1.0,99389,1404,317,0,26,2,5852425,110089,true,0,14
938,"製作依頼：格闘訓練用の革ベルト","神殿騎士団の主兵装は、剣や槍、弓といった武器ではあるが、これらを失った時に備え、格闘術の訓練も欠かさずに行っている。この格闘訓練時に用いるアルケオーニス革のベルトを、製作してもらいたい。",151,9,4,50,0,1,0,2300,2300,false,13,92,0,62,80014,918055,true,0,1.0,95040,520,398,0,18,5,5852425,110089,true,0,14
939,"製作依頼：補給部隊用のブーツ","神殿騎士団と言えば、ドラゴン族や異端者と戦う前線部隊をイメージする者も多いだろう。しかし、それらを陰から支える後方部隊の存在を忘れる訳にはいかない。各種物資を調達する補給部隊用のブーツを製作してくれ。",153,9,4,50,0,1,0,2300,2300,false,13,92,0,62,80014,918056,true,0,1.0,122918,624,398,0,18,5,5852425,110089,true,0,14
940,"大口依頼：皇都防衛隊の革手袋","現在、神殿騎士団では、皇都の防衛体制の見直しを進めている。その一環として、ドラゴン族が皇都内に侵入した場合に備え、義勇兵部隊を編成することとなった。義勇兵たちに支給する革手袋を、大量に用意してくれ。",151,9,4,50,0,1,0,2300,2300,false,13,92,0,62,80014,918057,true,0,1.0,47520,520,403,0,26,5,5852425,110089,true,0,14
941,"大規模製作依頼：格闘訓練用の革ベルト","神殿騎士団の主兵装は、剣や槍、弓といった武器ではあるが、これらを失った時に備え、格闘術の訓練も欠かさずに行っている。この格闘訓練時に用いるアルケオーニス革のベルトを、製作してもらいたい。",151,9,4,50,0,10,0,2300,2300,false,13,92,0,62,80014,918058,true,0,1.0,190080,2600,408,0,18,2,5852425,110089,true,0,14
942,"大規模製作依頼：補給部隊用のブーツ","神殿騎士団と言えば、ドラゴン族や異端者と戦う前線部隊をイメージする者も多いだろう。しかし、それらを陰から支える後方部隊の存在を忘れる訳にはいかない。各種物資を調達する補給部隊用のブーツを製作してくれ。",153,9,4,50,0,10,0,2300,2300,false,13,92,0,62,80014,918059,true,0,1.0,245836,3120,408,0,18,2,5852425,110089,true,0,14
943,"大規模大口依頼：皇都防衛隊の革手袋","現在、神殿騎士団では、皇都の防衛体制の見直しを進めている。その一環として、ドラゴン族が皇都内に侵入した場合に備え、義勇兵部隊を編成することとなった。義勇兵たちに支給する革手袋を、大量に用意してくれ。",151,9,4,50,0,10,0,2300,2300,false,13,92,0,62,80014,918060,true,0,1.0,47520,780,413,0,26,2,5852425,110089,true,0,14
944,"製作依頼：標的模型用の飛竜革","類希な飛行能力を有する飛竜「ワイバーン」は、我ら神殿騎士団にとってやっかいな相手だ。そんな奴らを仕留められるよう、弓術の訓練を行う。ついては、標的模型を造るためのワイバーンレザーを用意してもらいたい。",151,9,4,52,0,1,0,2300,2300,false,13,92,0,62,80014,918061,true,0,1.0,122918,624,399,0,18,5,5852425,110089,true,0,14
945,"製作依頼：飛竜革の獅子兜","聖フィネア連隊の騎兵が、見事にワイバーンを仕留めたそうだ。この武勲を称えて、報償を贈りたいと考えている。件の騎兵が紋章として掲げている「獅子」をモチーフに、ワイバーンレザーで兜を製作してくれ。",151,9,4,52,0,1,0,2300,2300,false,13,92,0,62,80014,918062,true,0,1.0,140746,676,399,0,18,5,5852425,110089,true,0,14
946,"大口依頼：皇都防衛隊の革ベルト","義勇兵によって編成が進められている皇都防衛隊向けに、革ベルトを製作してもらいたい。常にドラゴン族の脅威を肌で感じられるように、ワイバーンレザーで作った品がいいだろう。ぜひとも大量に用意してくれ。",151,9,4,52,0,1,0,2300,2300,false,13,92,0,62,80014,918063,true,0,1.0,61459,624,404,0,26,5,5852425,110089,true,0,14
947,"大規模製作依頼：標的模型用の飛竜革","類希な飛行能力を有する飛竜「ワイバーン」は、我ら神殿騎士団にとってやっかいな相手だ。そんな奴らを仕留められるよう、弓術の訓練を行う。ついては、標的模型を造るためのワイバーンレザーを用意してもらいたい。",151,9,4,52,0,10,0,2300,2300,false,13,92,0,62,80014,918064,true,0,1.0,245836,3120,409,0,18,2,5852425,110089,true,0,14
948,"大規模製作依頼：飛竜革の獅子兜","聖フィネア連隊の騎兵が、見事にワイバーンを仕留めたそうだ。この武勲を称えて、報償を贈りたいと考えている。件の騎兵が紋章として掲げている「獅子」をモチーフに、ワイバーンレザーで兜を製作してくれ。",151,9,4,52,0,10,0,2300,2300,false,13,92,0,62,80014,918065,true,0,1.0,281492,3380,409,0,18,2,5852425,110089,true,0,14
949,"大規模大口依頼：皇都防衛隊の革ベルト","義勇兵によって編成が進められている皇都防衛隊向けに、革ベルトを製作してもらいたい。常にドラゴン族の脅威を肌で感じられるように、ワイバーンレザーで作った品がいいだろう。ぜひとも大量に用意してくれ。",151,9,4,52,0,10,0,2300,2300,false,13,92,0,62,80014,918066,true,0,1.0,61459,936,414,0,26,2,5852425,110089,true,0,14
950,"製作依頼：ヘムロック村民に贈る胴衣","寒冷化に伴い放棄されていた、クルザス西部高地の寒村「ヘムロック」を再建する計画が動き出した。神殿騎士団としても、この計画に協力したい。帰還に向けて活動を始めた村民に贈る、胴衣を製作してくれ。",153,9,4,54,0,1,0,2300,2300,false,13,92,0,62,80014,918067,true,0,1.0,184032,832,400,0,18,5,5852425,110089,true,0,14
951,"製作依頼：猟師に贈る革ブーツ","我ら神殿騎士団にとって、機動力を与えてくれる軍用チョコボは欠かせない存在だ。そのチョコボの確保にあたってくれている、テイルフェザーの猟師たちに贈る褒賞品を用立ててもらいたい。質の良い革ブーツが最適だろう。",153,9,4,54,0,1,0,2300,2300,false,13,92,0,62,80014,918068,true,0,1.0,171864,780,400,0,18,5,5852425,110089,true,0,14
952,"大口依頼：竜騎士候補の脚衣","神殿騎士団の中から、有望な若者を選抜し、竜騎士候補として特別訓練を行う。この過酷な訓練に耐えられる脚衣を用立ててもらいたい。大部分の候補生が、訓練によってふるい落とされることになるだろうがな。",156,9,4,54,0,1,0,2300,2300,false,13,92,0,62,80014,918069,true,0,1.0,85932,780,405,0,26,5,5852425,110089,true,0,14
953,"大規模製作依頼：ヘムロック村民に贈る胴衣","寒冷化に伴い放棄されていた、クルザス西部高地の寒村「ヘムロック」を再建する計画が動き出した。神殿騎士団としても、この計画に協力したい。帰還に向けて活動を始めた村民に贈る、胴衣を製作してくれ。",153,9,4,54,0,10,0,2300,2300,false,13,92,0,62,80014,918070,true,0,1.0,368064,4160,410,0,18,2,5852425,110089,true,0,14
954,"大規模製作依頼：猟師に贈る革ブーツ","我ら神殿騎士団にとって、機動力を与えてくれる軍用チョコボは欠かせない存在だ。そのチョコボの確保にあたってくれている、テイルフェザーの猟師たちに贈る褒賞品を用立ててもらいたい。質の良い革ブーツが最適だろう。",153,9,4,54,0,10,0,2300,2300,false,13,92,0,62,80014,918071,true,0,1.0,343728,3900,410,0,18,2,5852425,110089,true,0,14
955,"大規模大口依頼：竜騎士候補の脚衣","神殿騎士団の中から、有望な若者を選抜し、竜騎士候補として特別訓練を行う。この過酷な訓練に耐えられる脚衣を用立ててもらいたい。大部分の候補生が、訓練によってふるい落とされることになるだろうがな。",156,9,4,54,0,10,0,2300,2300,false,13,92,0,62,80014,918072,true,0,1.0,85932,1170,415,0,26,2,5852425,110089,true,0,14
956,"製作依頼：竜狩りを祝福する腕輪","とある竜騎士候補生が、訓練中に遭遇したドラゴン族を倒し、見事にドラゴンキラーに名乗りを上げた。若者の成功を祝し、ドラゴンレザーで仕立てた腕輪を贈りたい。普段使いできるような逸品を製作してくれないだろうか。",156,9,4,56,0,1,0,2300,2300,false,13,92,0,62,80014,918073,true,0,1.0,198778,936,401,0,18,5,5852425,110089,true,0,14
957,"製作依頼：司祭に贈る革手袋","ドラゴン族との戦いで重傷を負った神殿騎士を、たまたま居合わせた司祭が治癒魔法で治療し、命を救ってくれた。仲間の命の恩人である司祭に、ぜひ騎士団として礼をしたい。治療師向けの革手袋を製作してくれ。",154,9,4,56,0,1,0,2300,2300,false,13,92,0,62,80014,918074,true,0,1.0,184032,832,401,0,18,5,5852425,110089,true,0,14
958,"大口依頼：標的模型用の竜革","大型のドラゴン族を仕留めるのは、至難の業といえる。そこで対竜戦の訓練を行うために、実物大の標的模型を作ることとなった。本物のドラゴンレザーを使って仕上げるつもりなので、これを用意してくれないだろうか。",151,9,4,56,0,1,0,2300,2300,false,13,92,0,62,80014,918075,true,0,1.0,92016,832,406,0,26,5,5852425,110089,true,0,14
959,"大規模製作依頼：竜狩りを祝福する腕輪","とある竜騎士候補生が、訓練中に遭遇したドラゴン族を倒し、見事にドラゴンキラーに名乗りを上げた。若者の成功を祝し、ドラゴンレザーで仕立てた腕輪を贈りたい。普段使いできるような逸品を製作してくれないだろうか。",156,9,4,56,0,10,0,2300,2300,false,13,92,0,62,80014,918076,true,0,1.0,397556,4680,411,0,18,2,5852425,110089,true,0,14
960,"大規模製作依頼：司祭に贈る革手袋","ドラゴン族との戦いで重傷を負った神殿騎士を、たまたま居合わせた司祭が治癒魔法で治療し、命を救ってくれた。仲間の命の恩人である司祭に、ぜひ騎士団として礼をしたい。治療師向けの革手袋を製作してくれ。",154,9,4,56,0,10,0,2300,2300,false,13,92,0,62,80014,918077,true,0,1.0,368064,4160,411,0,18,2,5852425,110089,true,0,14
961,"大規模大口依頼：標的模型用の竜革","大型のドラゴン族を仕留めるのは、至難の業といえる。そこで対竜戦の訓練を行うために、実物大の標的模型を作ることとなった。本物のドラゴンレザーを使って仕上げるつもりなので、これを用意してくれないだろうか。",151,9,4,56,0,10,0,2300,2300,false,13,92,0,62,80014,918078,true,0,1.0,92016,1248,416,0,26,2,5852425,110089,true,0,14
962,"製作依頼：竜騎士候補の革手袋","竜騎士を選抜するための訓練も、いよいよ大詰めだ。最後の訓練となる模擬戦において用いるための、革手袋を用意してもらいたい。新たな竜騎士の誕生に立ち会うことになる品だけに、質の良いものを頼むぞ。",156,9,4,58,0,1,0,2300,2300,false,13,92,0,62,80014,918079,true,0,1.0,200232,988,402,0,18,5,5852425,110089,true,0,14
963,"製作依頼：勇士を称える革ベルト","ストーンヴィジル奪還に貢献したデュランデル家の騎兵団に対し、我ら神殿騎士団から報償を兼ねて、支援物資を贈ることになった。腕利きの射手に最適な、良質の革ベルトを用立ててくれる革細工師を求む。",151,9,4,58,0,1,0,2300,2300,false,13,92,0,62,80014,918080,true,0,1.0,198778,936,402,0,18,5,5852425,110089,true,0,14
964,"大口依頼：魔法障壁の代価","破壊された魔法障壁「ダナフェンの首飾り」の再構築に向け、皇都在住の魔道士を、数多く招集することになった。この計画への参加者に贈る、礼代わりの品を用立ててもらいたい。魔道士向けの革ブーツがいいだろう。",153,9,4,58,0,1,0,2300,2300,false,13,92,0,62,80014,918081,true,0,1.0,100116,988,407,0,26,5,5852425,110089,true,0,14
965,"大規模製作依頼：竜騎士候補の革手袋","竜騎士を選抜するための訓練も、いよいよ大詰めだ。最後の訓練となる模擬戦において用いるための、革手袋を用意してもらいたい。新たな竜騎士の誕生に立ち会うことになる品だけに、質の良いものを頼むぞ。",156,9,4,58,0,10,0,2300,2300,false,13,92,0,62,80014,918082,true,0,1.0,400464,4940,412,0,18,2,5852425,110089,true,0,14
966,"大規模製作依頼：勇士を称える革ベルト","ストーンヴィジル奪還に貢献したデュランデル家の騎兵団に対し、我ら神殿騎士団から報償を兼ねて、支援物資を贈ることになった。腕利きの射手に最適な、良質の革ベルトを用立ててくれる革細工師を求む。",151,9,4,58,0,10,0,2300,2300,false,13,92,0,62,80014,918083,true,0,1.0,397556,4680,412,0,18,2,5852425,110089,true,0,14
967,"大規模大口依頼：魔法障壁の代価","破壊された魔法障壁「ダナフェンの首飾り」の再構築に向け、皇都在住の魔道士を、数多く招集することになった。この計画への参加者に贈る、礼代わりの品を用立ててもらいたい。魔道士向けの革ブーツがいいだろう。",153,9,4,58,0,10,0,2300,2300,false,13,92,0,62,80014,918084,true,0,1.0,100116,1482,417,0,26,2,5852425,110089,true,0,14
968,"製作依頼：皇都防衛隊の片手剣","現在、神殿騎士団では、皇都の防衛体制の見直しを進めている。その一環として、ドラゴン族が皇都内に侵入した場合に備え、義勇兵部隊を編成することとなった。義勇兵に支給するための片手剣を製作してもらいたい。",151,6,4,50,0,1,0,2300,2300,false,10,89,0,62,80014,918085,true,0,1.0,109544,572,318,0,18,5,5852425,110089,true,0,14
969,"製作依頼：格闘訓練用の武器","神殿騎士団の主兵装は、剣や槍、弓といった武器ではあるが、これらを失った時に備え、格闘術の訓練も欠かさずに行っている。この格闘訓練時に用いる武器一式を、製作してもらいたい。",151,6,4,50,0,1,0,2300,2300,false,10,89,0,62,80014,918086,true,0,1.0,109544,572,318,0,18,5,5852425,110089,true,0,14
970,"大口依頼：対竜バリスタ用の金属","先のドラゴン族による皇都侵攻により、破壊された対竜バリスタの再建を進めている。これに必要となる内部部品用のミスライト塊を用立ててもらいたい。純度の低い物は、動作不良の原因となるので注意してくれ。",153,6,4,50,0,1,0,2300,2300,false,10,89,0,62,80014,918087,true,0,1.0,47520,520,323,0,26,5,5852425,110089,true,0,14
971,"大規模製作依頼：皇都防衛隊の片手剣","現在、神殿騎士団では、皇都の防衛体制の見直しを進めている。その一環として、ドラゴン族が皇都内に侵入した場合に備え、義勇兵部隊を編成することとなった。義勇兵に支給するための片手剣を製作してもらいたい。",151,6,4,50,0,10,0,2300,2300,false,10,89,0,62,80014,918088,true,0,1.0,219088,2860,328,0,18,2,5852425,110089,true,0,14
972,"大規模製作依頼：格闘訓練用の武器","神殿騎士団の主兵装は、剣や槍、弓といった武器ではあるが、これらを失った時に備え、格闘術の訓練も欠かさずに行っている。この格闘訓練時に用いる武器一式を、製作してもらいたい。",151,6,4,50,0,10,0,2300,2300,false,10,89,0,62,80014,918089,true,0,1.0,219088,2860,328,0,18,2,5852425,110089,true,0,14
973,"大規模大口依頼：対竜バリスタ用の金属","先のドラゴン族による皇都侵攻により、破壊された対竜バリスタの再建を進めている。これに必要となる内部部品用のミスライト塊を用立ててもらいたい。純度の低い物は、動作不良の原因となるので注意してくれ。",153,6,4,50,0,10,0,2300,2300,false,10,89,0,62,80014,918090,true,0,1.0,47520,780,333,0,26,2,5852425,110089,true,0,14
974,"製作依頼：処刑人用の大剣","誠に遺憾なことではあるが、異端の道に堕ちる者が少なくないのが現状だ。そんな情勢だからだろうか、処刑用大剣の傷みが激しく、すぐに使い物にならなくなってしまう。何も言わずに、ぜひ製作してくれ。",155,6,4,52,0,1,0,2300,2300,false,10,89,0,62,80014,918091,true,0,1.0,140746,676,319,0,18,5,5852425,110089,true,0,14
975,"製作依頼：飛空艇乗組員用の短剣","大氷壁を越えた西部高地方面や、空に浮かぶアバラシア雲海方面への物資輸送には、飛空艇が欠かせない。その船員たち用に、短剣を作ってもらいたい。策具を操るのに必要となる道具なので、ぜひ良質の物を頼む。",153,6,4,52,0,1,0,2300,2300,false,10,89,0,62,80014,918092,true,0,1.0,140746,676,319,0,18,5,5852425,110089,true,0,14
