Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
3434,"the Curator",0,"the Curators",0,0,1,0,1
3435,"clockwork alarum",0,"clockwork alarums",0,0,1,0,0
3436,"aetherochemical mine",0,"aetherochemical mines",0,1,1,0,0
3437,"repository node",0,"repository nodes",0,0,1,0,0
3438,"Aery wyvern",0,"Aery wyverns",0,1,1,0,0
3439,"dran Sorn Gahr",0,"dran Sorn Gahr",0,0,1,0,0
3440,"Aery biast",0,"Aery biasts",0,1,1,0,0
3441,"nehd Sorn Gahr",0,"nehd Sorn Gahr",0,0,1,0,0
3442,"thunderbolt sprite",0,"thunderbolt sprites",0,0,1,0,0
3443,"cloud chaser",0,"cloud chasers",0,0,1,0,0
3444,"Dravanian hornet",0,"Dravanian hornets",0,0,1,0,0
3445,"smoldering dragon",0,"smoldering dragons",0,0,1,0,0
3446,"slumbering dragon",0,"slumbering dragons",0,0,1,0,0
3447,"Nidhogg broodling",0,"Nidhogg broodlings",0,0,1,0,0
3448,"Aery drake",0,"Aery drakes",0,1,1,0,0
3449,"lesser Aery dragon",0,"lesser Aery dragons",0,0,1,0,0
3450,"Aery diresaur",0,"Aery diresaurs",0,1,1,0,0
3451,"Aery vouivre",0,"Aery vouivres",0,1,1,0,0
3452,"Rangda",0,"Rangda",0,0,1,0,1
3453,"leyak",0,"leyaks",0,0,1,1,0
3454,"blackened statue",0,"blackened statues",0,0,1,0,0
3455,"Gyascutus",0,"Gyascutus",0,0,1,0,1
3456,"mustard gas",0,"mustard gasses",0,0,1,0,0
3457,"malady",0,"maladies",0,0,1,0,0
3458,"Nidhogg",0,"Nidhogg",0,0,1,0,1
3459,"the Scarlet Price",0,"the Scarlet Prices",0,0,1,0,1
3460,"the Sable Price",0,"the Sable Prices",0,0,1,0,1
3461,"liegetail",0,"liegetails",0,0,1,0,0
3462,"Ahleh",0,"Ahleh",0,0,1,0,1
3463,"Oskh",0,"Oskh",0,0,1,0,1
3464,"liegedrake",0,"liegedrakes",0,0,1,0,0
3465,"Estinien Wyrmblood",0,"Estinien Wyrmblood",0,0,1,0,1
3466,"bloodthirsty cur",0,"bloodthirsty curs",0,0,1,0,0
3467,"",0,"",0,0,1,0,0
3468,"",0,"",0,0,1,0,0
3469,"down wyvern",0,"down wyverns",0,0,1,0,0
3470,"steinbock",0,"steinbocks",0,0,1,0,0
3471,"deepeye",0,"deepeyes",0,0,1,0,0
3472,"bergthurs",0,"bergthurs",0,0,1,0,0
3473,"silver wolf",0,"silver wolves",0,0,1,0,0
3474,"upland mylodon",0,"upland mylodons",0,1,1,0,0
3475,"icetrap",0,"icetraps",0,1,1,0,0
3476,"frost grenade",0,"frost grenades",0,0,1,0,0
3477,"coldwind bateleur",0,"coldwind bateleurs",0,0,1,0,0
3478,"slush zoblyn",0,"slush zoblyns",0,0,1,0,0
3479,"wooly yak",0,"wooly yaks",0,0,1,0,0
3480,"gelato",0,"gelati",0,0,1,0,0
3481,"archaeornis",0,"archaeornis",0,1,1,0,0
3482,"rheum",0,"rheums",0,0,1,0,0
3483,"lone yeti",0,"lone yetis",0,0,1,0,0
3484,"ice commander",0,"ice commanders",0,1,1,0,0
3485,"polar bear",0,"polar bears",0,0,1,0,0
3486,"ice dragon",0,"ice dragons",0,1,1,0,0
3487,"inland tursus",0,"inland tursuses",0,1,1,0,0
3488,"sleet trap",0,"sleet traps",0,0,1,0,0
3489,"grand archaeornis",0,"grand archaeornis",0,0,1,0,0
3490,"slate yeti",0,"slate yetis",0,0,1,0,0
3491,"sorbet",0,"sorbets",0,0,1,0,0
3492,"ice zoblyn",0,"ice zoblyns",0,1,1,0,0
3493,"vindthurs",0,"vindthurs",0,0,1,0,0
3494,"gaelicat",0,"gaelicats",0,0,1,0,0
3495,"gastornis",0,"gastornis",0,0,1,0,0
3496,"conodont",0,"conodonts",0,0,1,0,0
3497,"obdella",0,"obdellas",0,1,1,0,0
3498,"cloudworm",0,"cloudworms",0,0,1,0,0
3499,"paissa",0,"paissas",0,0,1,0,0
3500,"sanuwa",0,"sanuwas",0,0,1,0,0
3501,"lan'laii Gundu",0,"lan'laii Gundu",0,0,1,0,0
3502,"nat'laii Gundu",0,"nat'laii Gundu",0,0,1,0,0
3503,"vuk'laii Gundu",0,"vuk'laii Gundu",0,0,1,0,0
3504,"wisent",0,"wisents",0,0,1,0,0
3505,"dhalmel",0,"dhalmels",0,0,1,0,0
3506,"korrigan",0,"korrigans",0,0,1,0,0
3507,"wily paissa",0,"wily paissas",0,0,1,0,0
3508,"Abalathian kite",0,"Abalathian kites",0,1,1,0,0
3509,"window wamoura",0,"window wamourae",0,0,1,0,0
3510,"window wamouracampa",0,"window wamouracampae",0,0,1,0,0
3511,"endymion",0,"endymions",0,1,1,0,0
3512,"groundskeeper",0,"groundskeepers",0,0,1,0,0
3513,"Vundu totem",0,"Vundu totems",0,0,1,0,0
3514,"sanuwa Vundu",0,"sanuwa Vundu",0,0,1,0,0
3515,"lan'laii Vundu",0,"lan'laii Vundu",0,0,1,0,0
3516,"nat'laii Vundu",0,"nat'laii Vundu",0,0,1,0,0
3517,"vuk'laii Vundu",0,"vuk'laii Vundu",0,0,1,0,0
3518,"6th Legion triarius",0,"6th Legion triarii",0,0,1,0,0
3519,"6th Legion myrmillo",0,"6th Legion myrmillones",0,0,1,0,0
3520,"6th Legion bestiarius",0,"6th Legion bestiarii",0,0,1,0,0
3521,"6th Legion veles",0,"6th Legion velites",0,0,1,0,0
3522,"6th Legion imaginifer",0,"6th Legion imaginiferes",0,0,1,0,0
3523,"tsanahale",0,"tsanahales",0,0,1,0,0
3524,"anzu",0,"anzu",0,1,1,0,0
3525,"toco toco",0,"toco tocos",0,0,1,0,0
3526,"griffin",0,"griffins",0,0,1,0,0
3527,"lan'loii Vundu",0,"lan'loii Vundu",0,0,1,0,0
3528,"nat'loii Vundu",0,"nat'loii Vundu",0,0,1,0,0
3529,"vuk'loii Vundu",0,"vuk'loii Vundu",0,0,1,0,0
3530,"mockingbird totem",0,"mockingbird totems",0,0,1,0,0
3531,"o'sanuwa Vundu",0,"o'sanuwa Vundu",0,1,1,0,0
3532,"snapper-rook",0,"snapper-rooks",0,0,1,0,0
3533,"owlbear",0,"owlbears",0,0,1,0,0
3534,"clockwork engineer",0,"clockwork engineers",0,0,1,0,0
3535,"clockwork paladin",0,"clockwork paladins",0,0,1,0,0
3536,"clockwork harvestman",0,"clockwork harvestmen",0,0,1,0,0
3537,"enforcement droid",0,"enforcement droids",0,1,1,0,0
3538,"lamia thelytoke",0,"lamia thelytokes",0,0,1,1,0
3539,"lamia cybrid",0,"lamia cybrids",0,0,1,1,0
3540,"Allagan chimera",0,"Allagan chimeras",0,1,1,0,0
3541,"empuse",0,"empuses",0,1,1,0,0
3542,"corpse flower",0,"corpse flowers",0,0,1,0,0
3543,"proto-naga",0,"proto-nagas",0,0,1,1,0
3544,"reptoid",0,"reptoids",0,0,1,0,0
3545,"6th Legion vanguard",0,"6th Legion vanguards",0,0,1,0,0
3546,"6th Legion hoplomachus",0,"6th Legion hoplomachi",0,0,1,0,0
3547,"6th Legion laquearius",0,"6th Legion laquearii",0,0,1,0,0
3548,"6th Legion eques",0,"6th Legion equites",0,0,1,0,0
3549,"6th Legion secutor",0,"6th Legion secutores",0,0,1,0,0
3550,"6th Legion signifer",0,"6th Legion signiferi",0,0,1,0,0
3551,"clockwork bit",0,"clockwork bits",0,0,1,0,0
3552,"adamantite claw",0,"adamantite claws",0,1,1,0,0
3553,"Mark III magitek colossus",0,"Mark III magitek colossi",0,0,1,0,0
3554,"Meracydian falak",0,"Meracydian falaks",0,0,1,0,0
3555,"syricta",0,"syrictae",0,0,1,0,0
3556,"Meracydian vouivre",0,"Meracydian vouivres",0,0,1,0,0
3557,"Meracydian brobinyak",0,"Meracydian brobinyaks",0,0,1,0,0
3558,"Meracydian dragonet",0,"Meracydian dragonets",0,0,1,0,0
3559,"Meracydian amphiptere",0,"Meracydian amphipteres",0,0,1,0,0
3560,"Meracydian dragon",0,"Meracydian dragons",0,0,1,0,0
3561,"warspite",0,"warspites",0,0,1,0,0
3562,"sphinx",0,"sphinxes",0,0,1,0,0
3563,"feather flea",0,"feather fleas",0,0,1,0,0
3564,"wild chocobo",0,"wild chocobos",0,0,1,0,0
3565,"bandersnatch",0,"bandersnatches",0,0,1,0,0
3566,"brown bear",0,"brown bears",0,0,1,0,0
3567,"Dravanian aevis",0,"Dravanian aevis",0,0,1,0,0
3568,"melia",0,"meliae",0,0,1,1,0
3569,"clearwater ninki nanka",0,"clearwater ninki nankas",0,0,1,1,0
3570,"clearwater nanka",0,"clearwater nankas",0,0,1,0,0
3571,"loaghtan",0,"loaghtans",0,0,1,0,0
3572,"dragonfly watcher",0,"dragonfly watchers",0,0,1,0,0
3573,"Gnath firedrone",0,"Gnath firedrones",0,0,1,0,0
3574,"Gnath steeldrone",0,"Gnath steeldrones",0,0,1,0,0
3575,"Gnath cultivator",0,"Gnath cultivators",0,0,1,0,0
3576,"Dravanian wyvern",0,"Dravanian wyverns",0,0,1,0,0
3577,"miacid",0,"miacids",0,0,1,0,0
3578,"forelands hippocerf",0,"forelands hippocerfs",0,0,1,0,0
3579,"gallimimus",0,"gallimimuses",0,0,1,0,0
3580,"lesser hydra",0,"lesser hydrae",0,0,1,0,0
3581,"vinegaroon",0,"vinegaroons",0,0,1,0,0
3582,"tyrannosaur",0,"tyrannosaurs",0,0,1,0,0
3583,"Gnath haildrone",0,"Gnath haildrones",0,0,1,0,0
3584,"Gnath irondrone",0,"Gnath irondrones",0,0,1,0,0
3585,"Gnath forager",0,"Gnath foragers",0,0,1,0,0
3586,"thunder dragon",0,"thunder dragons",0,0,1,0,0
3587,"bone aevis",0,"bone aevis",0,0,1,0,0
3588,"golden bandersnatch",0,"golden bandersnatches",0,0,1,0,0
3589,"dragonfly tracer",0,"dragonfly tracers",0,0,1,0,0
3590,"Gnath firedrone",0,"Gnath firedrones",0,0,1,0,0
3591,"Gnath steeldrone",0,"Gnath steeldrones",0,0,1,0,0
3592,"Gnath cultivator",0,"Gnath cultivators",0,0,1,0,0
3593,"tarantula hawk",0,"tarantula hawks",0,0,1,1,0
3594,"damselfly",0,"damselflies",0,0,1,0,0
3595,"ratel",0,"ratels",0,0,1,0,0
3596,"wildebeest",0,"wildebeests",0,0,1,0,0
3597,"narbrooi",0,"narbroois",0,0,1,0,0
3598,"goblin brandisher",0,"goblin brandishers",0,0,1,0,0
3599,"goblin tinkerer",0,"goblin tinkerers",0,0,1,0,0
3600,"goblin sharpshooter",0,"goblin sharpshooters",0,0,1,0,0
3601,"goblin glider",0,"goblin gliders",0,0,1,0,0
3602,"espertype magitek vangob G-III",0,"espertype magitek vangobs G-III",0,1,1,0,0
3603,"crawler",0,"crawlers",0,0,1,0,0
3604,"Orn kite",0,"Orn kites",0,1,1,0,0
3605,"great morbol",0,"great morbols",0,0,1,0,0
3606,"sun bear",0,"sun bears",0,0,1,0,0
3607,"poroggo",0,"poroggos",0,0,1,0,0
3608,"opken",0,"opkens",0,1,1,0,0
3609,"cockatrice",0,"cockatrices",0,0,1,0,0
3610,"okeanis",0,"okeanis",0,1,1,0,0
3611,"sun leech",0,"sun leeches",0,0,1,0,0
3612,"bifericeras",0,"bifericeras",0,0,1,0,0
3613,"sankchinni",0,"sankchinnis",0,0,1,0,0
3614,"hropken",0,"hropkens",0,0,1,0,0
3615,"tulihand",0,"tulihands",0,0,1,0,0
3616,"wadjet",0,"wadjets",0,0,1,0,0
3617,"moss dragon",0,"moss dragons",0,0,1,0,0
3618,"lower skylord",0,"lower skylords",0,0,1,0,0
3619,"amphiptere",0,"amphipteres",0,1,1,0,0
3620,"archaeosaur",0,"archaeosaurs",0,1,1,0,0
3621,"limestone golem",0,"limestone golems",0,0,1,0,0
3622,"Mists drake",0,"Mists drakes",0,0,1,0,0
3623,"dragonet",0,"dragonets",0,0,1,0,0
3624,"vouivre",0,"vouivres",0,0,1,0,0
3625,"bladed vinegaroon",0,"bladed vinegaroons",0,0,1,0,0
3626,"elder syricta",0,"elder syrictae",0,1,1,0,0
3627,"Mists biast",0,"Mists biasts",0,0,1,0,0
3628,"elder wyvern",0,"elder wyverns",0,1,1,0,0
3629,"diresaur",0,"diresaurs",0,0,1,0,0
3630,"blood dragon",0,"blood dragons",0,0,1,0,0
3631,"cloud aevis",0,"cloud aevis",0,0,1,0,0
3632,"King Thordan",0,"King Thordan",0,0,1,0,1
3633,"Ser Zephirin",0,"Ser Zephirin",0,0,1,0,1
3634,"Ser Adelphel",0,"Ser Adelphel",0,0,1,0,1
3635,"Ser Janlenoux",0,"Ser Janlenoux",0,0,1,0,1
3636,"Ser Vellguine",0,"Ser Vellguine",0,0,1,0,1
3637,"Ser Paulecrain",0,"Ser Paulecrain",0,0,1,0,1
3638,"Ser Ignasse",0,"Ser Ignasse",0,0,1,0,1
3639,"Ser Grinnaux",0,"Ser Grinnaux",0,0,1,0,1
3640,"Ser Hermenost",0,"Ser Hermenost",0,0,1,0,1
3641,"Ser Guerrique",0,"Ser Guerrique",0,0,1,0,1
3642,"Ser Charibert",0,"Ser Charibert",0,0,1,0,1
3643,"Ser Haumeric",0,"Ser Haumeric",0,0,1,0,1
3644,"Ser Noudenet",0,"Ser Noudenet",0,0,1,0,1
3645,"Ascalon",0,"Ascalon",0,1,1,0,1
3646,"",0,"",0,0,1,0,0
3647,"",0,"",0,0,1,0,0
3648,"",0,"",0,0,1,0,0
3649,"Bismarck",0,"Bismarck",0,0,1,0,1
3650,"vapor bubble",0,"vapor bubbles",0,0,1,0,0
3651,"nat'maii Vundu",0,"nat'maii Vundu",0,0,1,0,0
3652,"lan'maii Vundu",0,"lan'maii Vundu",0,0,1,0,0
3653,"vuk'maii Vundu",0,"vuk'maii Vundu",0,0,1,0,0
3654,"so'sanuwa",0,"so'sanuwas",0,0,1,0,0
3655,"ul'sanuwa",0,"ul'sanuwas",0,1,1,0,0
3656,"chitin carapace",0,"chitin carapaces",0,0,1,0,0
3657,"corona",0,"coronas",0,0,1,0,0
3658,"funnel cloud",0,"funnel clouds",0,0,1,0,0
3659,"dragonkiller",0,"dragonkillers",0,0,1,0,0
3660,"Ravana",0,"Ravana",0,0,1,0,1
3661,"moon gana",0,"moon ganas",0,0,1,1,0
3662,"spirit gana",0,"spirit ganas",0,0,1,1,0
3663,"Ravana's will",0,"Ravana's will",0,0,1,0,1
3664,"Chandrahas",0,"Chandrahas",0,0,1,0,1
3665,"iron gate",0,"iron gates",0,1,1,0,0
3666,"rook autoturret",0,"rook autoturrets",0,0,1,0,0
3667,"bishop autoturret",0,"bishop autoturrets",0,0,1,0,0
3668,"gnarled melia",0,"gnarled meliae",0,0,1,1,0
3669,"starkshadow wyvern",0,"starkshadow wyverns",0,0,1,0,0
3670,"tyrannosaur tyrant",0,"tyrannosaur tyrants",0,0,1,0,0
3671,"gastornis gastronome",0,"gastornis gastronomes",0,0,1,0,0
3672,"lost sanuwa",0,"lost sanuwas",0,0,1,0,0
3673,"musky wisent",0,"musky wisents",0,0,1,0,0
3674,"killer korrigan",0,"killer korrigans",0,0,1,0,0
3675,"bull dhalmel",0,"bull dhalmels",0,0,1,0,0
3676,"everwinter bear",0,"everwinter bears",0,1,1,0,0
3677,"wailing yeti",0,"wailing yetis",0,0,1,0,0
3678,"ice warrior",0,"ice warriors",0,1,1,0,0
3679,"the Last Yak",0,"the Last Yaks",0,0,1,0,1
3680,"blind bateleur",0,"blind bateleurs",0,0,1,0,0
3681,"coldwater tursus",0,"coldwater tursuses",0,0,1,0,0
3682,"bony wolf",0,"bony wolves",0,0,1,0,0
3683,"aggressive archaeornis",0,"aggressive archaeornis",0,1,1,0,0
3684,"bloodshot deepeye",0,"bloodshot deepeyes",0,0,1,0,0
3685,"melting zoblyn",0,"melting zoblyns",0,0,1,0,0
3686,"unbound persona",0,"unbound personae",0,1,1,0,0
3687,"thievish imp",0,"thievish imps",0,0,1,0,0
3688,"bounding bandersnatch",0,"bounding bandersnatches",0,0,1,0,0
3689,"acorn bear",0,"acorn bears",0,1,1,0,0
3690,"feather flea",0,"feather fleas",0,0,1,0,0
3691,"deepgrey hippocerf",0,"deepgrey hippocerfs",0,0,1,0,0
3692,"lost chocobo",0,"lost chocobos",0,0,1,0,0
3693,"hotfooted gallimimus",0,"hotfooted gallimimuses",0,0,1,0,0
3694,"seven-spot ninki nanka",0,"seven-spot ninki nankas",0,0,1,1,0
3695,"seven-spot nanka",0,"seven-spot nankas",0,0,1,0,0
3696,"giant loaghtan",0,"giant loaghtans",0,0,1,0,0
3697,"lower starkshadow skylord",0,"lower starkshadow skylords",0,0,1,0,0
3698,"starkshadow amphiptere",0,"starkshadow amphipteres",0,0,1,0,0
3699,"starkshadow biast",0,"starkshadow biasts",0,0,1,0,0
3700,"tireless tulihand",0,"tireless tulihands",0,0,1,0,0
3701,"patina dragon",0,"patina dragons",0,0,1,0,0
3702,"cloudtop tsanahale",0,"cloudtop tsanahales",0,0,1,0,0
3703,"pouting paissa",0,"pouting paissas",0,0,1,0,0
3704,"prowling gaelicat",0,"prowling gaelicats",0,0,1,0,0
3705,"skygazer",0,"skygazers",0,0,1,0,0
3706,"lawless goblin brandisher",0,"lawless goblin brandishers",0,0,1,0,0
3707,"lawless goblin sharpshooter",0,"lawless goblin sharpshooters",0,0,1,0,0
3708,"lawless goblin glider",0,"lawless goblin gliders",0,0,1,0,0
3709,"findertype magitek vangob G-III",0,"findertype magitek vangobs G-III",0,0,1,1,0
3710,"pondless poroggo",0,"pondless poroggos",0,0,1,0,0
3711,"wilde wildebeest",0,"wilde wildebeests",0,0,1,0,0
3712,"ragged ratel",0,"ragged ratels",0,0,1,0,0
3713,"greater morbol",0,"greater morbols",0,0,1,0,0
3714,"aroma crawler",0,"aroma crawlers",0,1,1,0,0
3715,"scorpion hawk",0,"scorpion hawks",0,0,1,0,0
3716,"Zaghnal",0,"Zaghnal",0,0,1,0,1
3717,"Mighty Mackerel",0,"Mighty Mackerel",0,0,1,0,1
3718,"the Scarlet Lector",0,"the Scarlet Lectors",0,0,1,0,1
3719,"Xexeu",0,"Xexeu",0,0,1,0,1
3720,"Tcaridyi",0,"Tcaridyi",0,0,1,0,1
3721,"Neverreap toco toco",0,"Neverreap toco tocos",0,0,1,0,0
3722,"blue buzzard",0,"blue buzzards",0,0,1,0,0
3723,"Neverreap wamoura",0,"Neverreap wamourae",0,0,1,0,0
3724,"divine sordes",0,"divine sordes",0,0,1,0,0
3725,"fierce wind",0,"fierce winds",0,0,1,0,0
3726,"Nunyenunc",0,"Nunyenunc",0,0,1,0,1
3727,"Nunyenunc's shadow",0,"Nunyenunc's shadows",0,0,1,0,1
3728,"Nunyenunc's feather",0,"Nunyenunc's feathers",0,0,1,0,1
3729,"lan'zoii Vundu",0,"lan'zoii Vundu",0,0,1,0,0
3730,"vuk'zoii Vundu",0,"vuk'zoii Vundu",0,0,1,0,0
3731,"Vundu bright totem",0,"Vundu bright totems",0,0,1,0,0
3732,"divine vespa",0,"divine vespas",0,0,1,0,0
3733,"grandfather treant",0,"grandfather treants",0,0,1,0,0
3734,"Canu Vanu",0,"Canu Vanu",0,0,1,0,1
3735,"Canu Vanu's totem",0,"Canu Vanu's totems",0,0,1,0,1
3736,"divine wasp",0,"divine wasps",0,0,1,0,0
3737,"hakulaq",0,"hakulaqs",0,0,1,0,0
3738,"mythrite shell",0,"mythrite shells",0,0,1,0,0
3739,"divine dhalmel",0,"divine dhalmels",0,0,1,0,0
3740,"waukkeon",0,"waukkeons",0,0,1,0,0
3741,"divine wind",0,"divine winds",0,0,1,0,0
3742,"divine mist",0,"divine mists",0,0,1,0,0
3743,"divine gale",0,"divine gales",0,0,1,0,0
3744,"Heart of the Father",0,"Heart of the Father",0,0,1,0,0
3745,"Faust",0,"Fausts",0,0,1,0,1
3746,"sturm doll",0,"sturm dolls",0,0,1,0,0
3747,"oppressor",0,"oppressors",0,0,1,0,0
3748,"oppressor 0.5",0,"oppressors 0.5",0,0,1,0,0
3749,"alarum",0,"alarums",0,1,1,0,0
3750,"3000-tonze missile",0,"3000-tonze missiles",0,0,1,0,0
3751,"magitek gobwalker G-VII",0,"magitek gobwalkers G-VII",0,0,1,1,0
3752,"Gordian footman",0,"Gordian footmen",0,0,1,0,0
3753,"Gordian sniper",0,"Gordian snipers",0,0,1,0,0
3754,"Gordian hardhelm",0,"Gordian hardhelms",0,0,1,0,0
3755,"Gordian hardmind",0,"Gordian hardminds",0,0,1,0,0
3756,"Gordian gunner",0,"Gordian gunners",0,0,1,0,0
3757,"Gordian soldier",0,"Gordian soldiers",0,0,1,0,0
3758,"boomtype magitek gobwalker G-VII",0,"boomtype magitek gobwalkers G-VII",0,0,1,1,0
3759,"jagd doll",0,"jagd dolls",0,0,1,0,0
3760,"magitek gobwidow G-IX",0,"magitek gobwidows G-IX",0,0,1,1,0
3761,"king gobtank G-IV",0,"king gobtanks G-IV",0,0,1,1,0
3762,"echioceras",0,"echioceras",0,1,1,0,0
3763,"ogrebon",0,"ogrebons",0,1,1,0,0
3764,"clay claw",0,"clay claws",0,0,1,0,0
3765,"living liquid",0,"living liquids",0,0,1,0,0
3766,"liquid limb",0,"liquid limbs",0,0,1,0,0
3767,"liquid rage",0,"liquid rages",0,0,1,0,0
3768,"hydrate core",0,"hydrate cores",0,0,1,0,0
3769,"piston lubricant",0,"piston lubricants",0,0,1,0,0
3770,"gear lubricant",0,"gear lubricants",0,0,1,0,0
3771,"embolus",0,"emboli",0,1,1,0,0
3772,"the Manipulator",0,"the Manipulators",0,0,1,0,1
3773,"steam bit",0,"steam bits",0,0,1,0,0
3774,"panzer doll",0,"panzer dolls",0,0,1,0,0
3775,"straf doll",0,"straf dolls",0,0,1,0,0
3776,"steam regulator A",0,"steam regulators A",0,0,1,0,0
3777,"steam regulator B",0,"steam regulators B",0,0,1,0,0
3778,"steam gasket",0,"steam gaskets",0,0,1,0,0
3779,"steam pump",0,"steam pumps",0,0,1,0,0
3780,"Proto Ultima",0,"Proto Ultima",0,0,1,0,1
3781,"aether collector",0,"aether collectors",0,1,1,0,0
3782,"proto bit",0,"proto bits",0,0,1,0,0
3783,"Noctilucale",0,"Noctilucale",0,0,1,0,1
3784,"hybrot hornet",0,"hybrot hornets",0,0,1,0,0
3785,"Euryale",0,"Euryale",0,1,1,0,1
3786,"Orion",0,"Orion",0,1,1,0,1
3787,"Durga",0,"Durga",0,0,1,0,1
3788,"clockwork dreadnaught",0,"clockwork dreadnaughts",0,0,1,0,0
3789,"Coeurlregina",0,"Coeurlregina",0,0,1,0,1
3790,"coeurl of the royal clowder",0,"coeurls of the royal clowder",0,0,1,0,0
3791,"Raskovnik",0,"Raskovnik",0,0,1,0,1
3792,"bitter nectar",0,"bitter nectars",0,0,1,0,0
3793,"Myath",0,"Myath",0,0,1,0,1
3794,"chyme of the mountain",0,"chymes of the mountain",0,0,1,0,0
3795,"bile of the mountain",0,"biles of the mountain",0,0,1,0,0
3796,"rheum of the mountain",0,"rheums of the mountain",0,0,1,0,0
3797,"blood of the mountain",0,"bloods of the mountain",0,0,1,0,0
3798,"Tioman",0,"Tioman",0,0,1,0,1
3799,"blooming ochu",0,"blooming ochus",0,0,1,0,0
3800,"flying killer",0,"flying killers",0,0,1,0,0
3801,"Abalathian vulture",0,"Abalathian vultures",0,1,1,0,0
3802,"pollen cluster",0,"pollen clusters",0,0,1,0,0
3803,"drakespur",0,"drakespurs",0,0,1,0,0
3804,"Abalathian fox",0,"Abalathian foxes",0,1,1,0,0
3805,"overgrown difflugia",0,"overgrown difflugiae",0,1,1,0,0
3806,"sacred biast",0,"sacred biasts",0,0,1,0,0
3807,"sacred drake",0,"sacred drakes",0,0,1,0,0
3808,"Abalathian tursus",0,"Abalathian tursuses",0,1,1,0,0
3809,"pyrodragon",0,"pyrodragons",0,0,1,0,0
3810,"cryodragon",0,"cryodragons",0,0,1,0,0
3811,"ergodragon",0,"ergodragons",0,1,1,0,0
3812,"ice boulder",0,"ice boulders",0,1,1,0,0
3813,"deep-mountain gallimimus",0,"deep-mountain gallimimuses",0,0,1,0,0
3814,"deep-mountain wyvern",0,"deep-mountain wyverns",0,0,1,0,0
3815,"wounded pyrodragon",0,"wounded pyrodragons",0,0,1,0,0
3816,"wounded cryodragon",0,"wounded cryodragons",0,0,1,0,0
3817,"eruca",0,"erucae",0,1,1,0,0
3818,"Regula van Hydrus",0,"Regula van Hydrus",0,0,1,0,1
3819,"magitek turret I",0,"magitek turrets I",0,0,1,0,0
3820,"magitek turret II",0,"magitek turrets II",0,0,1,0,0
3821,"Harmachis",0,"Harmachis",0,0,1,0,1
3822,"Igeyorhm",0,"Igeyorhm",0,1,1,0,1
3823,"Ascian prime",0,"Ascian primes",0,1,1,0,0
3824,"clockwork repurposer",0,"clockwork repurposers",0,0,1,0,0
3825,"clockwork hunter",0,"clockwork hunters",0,0,1,0,0
3826,"clockwork avenger",0,"clockwork avengers",0,0,1,0,0
3827,"6th Legion optio",0,"6th Legion optiones",0,0,1,0,0
3828,"6th Legion tesserarius",0,"6th Legion tesserarii",0,0,1,0,0
3829,"6th Legion medicus",0,"6th Legion medici",0,0,1,0,0
3830,"bioculture node",0,"bioculture nodes",0,0,1,0,0
3831,"precultured biomass",0,"precultured biomasses",0,0,1,0,0
3832,"cultured dancer",0,"cultured dancers",0,0,1,1,0
3833,"cultured empuse",0,"cultured empuses",0,0,1,1,0
3834,"cultured reptoid",0,"cultured reptoids",0,0,1,0,0
3835,"biohazard",0,"biohazards",0,0,1,0,0
3836,"facility dreadnaught",0,"facility dreadnaughts",0,0,1,0,0
3837,"monitoring drone",0,"monitoring drones",0,0,1,0,0
3838,"cloned conjurer",0,"cloned conjurers",0,0,1,0,0
3839,"cloned thaumaturge",0,"cloned thaumaturges",0,0,1,0,0
3840,"cultured shabti",0,"cultured shabtis",0,0,1,0,0
3841,"Vault ostiary",0,"Vault ostiaries",0,0,1,0,0
3842,"Vault friar",0,"Vault friars",0,0,1,0,0
3843,"Vault deacon",0,"Vault deacons",0,0,1,0,0
3844,"Vault priest",0,"Vault priests",0,0,1,0,0
3845,"white knight",0,"white knights",0,0,1,0,0
3846,"black knight",0,"black knights",0,0,1,0,0
3847,"cathedral gargoyle",0,"cathedral gargoyles",0,0,1,0,0
3848,"face of the hero",0,"faces of the hero",0,0,1,0,0
3849,"Ser Adelphel Brightblade",0,"Ser Adelphel Brightblade",0,0,1,0,1
3850,"Ser Grinnaux the Bull",0,"Ser Grinnaux the Bull",0,0,1,0,1
3851,"dawn knight",0,"dawn knights",0,0,1,0,0
3852,"dusk knight",0,"dusk knights",0,0,1,0,0
3853,"glowing empuse",0,"glowing empuses",0,0,1,0,0
3854,"Bloodbelly stinger",0,"Bloodbelly stingers",0,0,1,0,0
3855,"Bloodbelly sharpeye",0,"Bloodbelly sharpeyes",0,0,1,0,0
3856,"Bloodbelly thaumaturge",0,"Bloodbelly thaumaturges",0,0,1,0,0
3857,"Bloodbelly chanter",0,"Bloodbelly chanters",0,0,1,0,0
3858,"Celie the Pursuant",0,"Celie the Pursuant",0,0,1,1,1
3859,"Shroud guide",0,"Shroud guides",0,0,1,0,0
3860,"Leveva Heavensreader",0,"Leveva Heavensreader",0,0,1,1,1
3861,"Quimperain Evertrue",0,"Quimperain Evertrue",0,0,1,0,1
3862,"deepvoid eye",0,"deepvoid eyes",0,0,1,0,0
3863,"arcanima marionette",0,"arcanima marionettes",0,1,1,0,0
3864,"suspicious astrologian",0,"suspicious astrologians",0,0,1,0,0
3865,"Broenbhar Rocksplitter",0,"Broenbhar Rocksplitter",0,0,1,0,1
