Index,0 [0x5][0xbc],1 [0x19][0xee],2 [0x7][0x0],3 [0x7][0x4],4 [0x7][0x8],5 [0x7][0xc],6 [0x7][0x10],7 [0x7][0x14],8 [0x7][0x18],9 [0x7][0x1c],10 [0x7][0x20],11 [0x7][0x24],12 [0x7][0x28],13 [0x7][0x2c],14 [0x7][0x30],15 [0x7][0x34],16 [0x7][0x38],17 [0x7][0x3c],18 [0x7][0x40],19 [0x7][0x44],20 [0x7][0x48],21 [0x7][0x4c],22 [0x7][0x50],23 [0x7][0x54],24 [0x7][0x58],25 [0x7][0x5c],26 [0x7][0x60],27 [0x7][0x64],28 [0x7][0x68],29 [0x7][0x6c],30 [0x7][0x70],31 [0x7][0x74],32 [0x7][0x78],33 [0x7][0x7c],34 [0x9][0x90],35 [0x5][0xbe],36 [0x3][0xc6],37 [0x3][0xc7],38 [0x3][0xc8],39 [0x3][0xc9],40 [0x3][0xca],41 [0x3][0xcb],42 [0x3][0xcc],43 [0x3][0xcd],44 [0x3][0xce],45 [0x3][0xcf],46 [0x3][0xd0],47 [0x3][0xd1],48 [0x3][0xd2],49 [0x3][0xd3],50 [0x3][0xd4],51 [0x3][0xd5],52 [0x3][0xd6],53 [0x3][0xd7],54 [0x3][0xd8],55 [0x3][0xd9],56 [0x3][0xda],57 [0x3][0xdb],58 [0x3][0xdc],59 [0x3][0xdd],60 [0x3][0xde],61 [0x3][0xdf],62 [0x3][0xe0],63 [0x5][0xc0],64 [0x5][0xc2],65 [0xb][0x80],66 [0x3][0xe1],67 [0xb][0x88],68 [0x3][0xe2],69 [0x7][0x94],70 [0x3][0xe3],71 [0x1a][0xee],72 [0x7][0x98],73 [0x3][0xe4],74 [0x7][0x9c],75 [0x3][0xe5],76 [0x7][0xa0],77 [0x3][0xe6],78 [0x7][0xa4],79 [0x3][0xe7],80 [0x7][0xa8],81 [0x3][0xe8],82 [0x7][0xac],83 [0x3][0xe9],84 [0x7][0xb0],85 [0x3][0xea],86 [0x7][0xb4],87 [0x3][0xeb],88 [0x7][0xb8],89 [0x3][0xec],90 [0x3][0xed],91 [0x5][0xc4]
1012406,783,false,67190,67191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,204,202,1,12,240,49,0,0,0,0,240,0,0,0,128,159,50,1,50,0,0,0,0,0,"801, 45, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74638,0,65536,0,65595,0,74638,0,0,0,0,0,0,0,0,0,0,0,7,0
1012407,799,true,67198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,203,201,1,1,1,1,0,0,0,1,1,129,1,1,1,1,50,0,50,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,74577,0,false,74636,0,0,0,74636,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1012408,783,false,67192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30423,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2880
1012409,785,false,67192,67193,67194,67191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74639,0,false,74639,0,65536,0,74639,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012410,784,false,67192,67193,67194,67191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,204,202,1,12,240,49,0,0,0,0,240,0,0,0,128,159,50,1,50,0,0,0,0,0,"801, 45, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74638,0,65536,0,65595,0,74638,0,0,0,0,0,0,0,0,0,0,0,7,0
1012411,785,false,67192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74639,0,false,74639,0,65536,0,74639,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012412,785,false,67192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,204,202,1,12,240,49,0,0,0,0,240,0,0,0,128,159,50,1,50,0,0,0,0,0,"801, 45, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74638,0,65536,0,65595,0,74638,0,0,0,0,0,0,0,0,0,0,0,7,0
1012413,783,false,67192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1012414,783,false,67192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30423,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2879
1012415,73,false,67192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1012416,783,false,67193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1012417,785,false,67193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74639,0,false,74639,0,65536,0,74639,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012418,784,false,67193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,204,202,1,12,240,49,0,0,0,0,240,0,0,0,128,159,50,1,50,0,0,0,0,0,"801, 45, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74638,0,65536,0,65595,0,74638,0,0,0,0,0,0,0,0,0,0,0,7,0
1012419,783,false,1703951,592321,67194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,65539,0,false,262145,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1012420,785,false,67194,67195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74639,0,false,74639,0,65536,0,74639,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012421,783,false,67194,67195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,204,202,1,12,240,49,0,0,0,0,240,0,0,0,128,159,50,1,50,0,0,0,0,0,"801, 45, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74638,0,65536,0,65595,0,74638,0,0,0,0,0,0,0,0,0,0,0,7,0
1012422,785,false,67197,67195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74639,0,false,74639,0,65536,0,74639,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012423,783,false,67197,67195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,204,202,1,12,240,49,0,0,0,0,240,0,0,0,128,159,50,1,50,0,0,0,0,0,"801, 45, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74638,0,65536,0,65595,0,74638,0,0,0,0,0,0,0,0,0,0,0,7,0
1012424,785,false,67196,67197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74639,0,false,74639,0,65536,0,74639,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012425,1053,false,67196,67197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,204,202,1,12,209,49,0,0,0,0,209,0,0,0,128,159,50,1,50,0,0,0,0,0,"801, 45, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74638,0,65536,0,65595,0,74638,0,0,0,0,0,0,0,0,0,0,0,7,0
1012426,783,false,67196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1012427,783,false,67196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1012428,865,false,1703953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,1,11,1,56,26,27,0,0,0,3,26,3,1,1,1,1,50,1,50,0,0,0,0,0,"9901, 5, 1, 0",0,"0, 0, 0, 0",0,0,0,false,336707,0,65536,0,65585,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012429,821,false,1703953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,2,5,1,50,3,43,0,0,0,5,3,1,3,3,1,1,50,1,75,0,0,0,0,0,"9001, 17, 1, 0",0,"0, 0, 0, 0",0,70541,0,false,1123139,0,65536,0,65585,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012430,785,false,67198,67199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,50,3,201,201,1,0,146,0,0,0,0,0,146,2,0,0,0,0,50,1,50,0,0,0,0,0,"1703, 1, 1, 0",0,"0, 0, 0, 0",0,74639,0,false,74639,0,65536,0,74639,0,65536,0,0,0,0,0,0,0,0,0,0,0,7,0
1012431,783,false,67198,67199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,1,50,7,204,202,1,12,240,49,0,0,0,0,240,0,0,0,128,159,50,1,50,0,0,0,0,0,"801, 45, 1, 0",0,"0, 0, 0, 0",0,0,0,false,74638,0,65536,0,65595,0,74638,0,0,0,0,0,0,0,0,0,0,0,7,0
1012432,1053,false,67198,67199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,1,5,1,74,6,161,0,0,1,2,6,129,4,0,1,0,50,1,50,0,1,0,0,0,"504, 1, 2, 0",0,"0, 0, 0, 0",0,140177,0,false,458788,0,458788,0,458788,0,458788,0,0,0,0,0,0,0,0,0,0,0,7,0
1012433,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,1,1,5,1,43,9,102,0,9,0,5,9,129,3,1,2,1,50,0,50,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,-1,0,false,2359305,75,7340034,0,6553604,0,10420234,0,0,0,0,0,0,0,0,0,0,0,0,0
1012434,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,100,3,1,105,1,51,130,38,152,0,0,2,130,130,5,1,0,1,0,1,50,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,131360,0,false,524292,0,0,0,5505026,0,9764868,0,0,0,0,0,0,0,0,0,0,0,0,0
1012435,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,0,3,1,5,1,161,145,31,0,22,0,3,145,1,3,2,1,30,50,1,50,0,0,0,225,0,"202, 1, 3, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012436,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,25,3,1,2,1,66,5,35,0,1,0,3,5,131,2,3,0,30,50,1,50,0,0,0,729,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012437,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,4,3,1,56,36,111,0,0,0,1,36,3,2,3,0,30,50,1,50,0,0,0,729,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012438,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,4,0,3,1,4,1,10,179,77,6,0,0,1,179,131,1,1,128,170,0,1,0,4,163,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,2555920,72,4980774,0,74634,1,74634,5,0,0,0,0,0,0,0,0,0,0,0,0
1012439,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65552,0,false,65552,0,0,0,131073,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0
1012440,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,4,11,1,17,44,74,0,0,0,5,44,3,2,3,3,30,50,1,50,0,0,0,152,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012441,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,0,3,4,10,129,57,42,3,4,0,0,0,42,131,1,1,1,1,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,917524,6,false,205706,0,65536,0,74634,2,74634,29,0,0,0,0,0,0,0,0,0,0,0,0
1012442,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012443,1053,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,1,5,1,74,6,161,0,0,1,2,6,129,4,0,1,0,50,1,50,0,1,0,0,0,"504, 1, 2, 0",0,"0, 0, 0, 0",0,131108,0,false,131108,0,131108,0,131108,0,131108,0,0,0,0,0,0,0,0,0,0,0,0,0
1012444,1053,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,1,5,1,74,6,161,0,0,1,2,6,129,4,0,1,0,50,1,50,0,1,0,0,0,"504, 1, 2, 0",0,"0, 0, 0, 0",0,74641,0,false,131108,0,131108,0,131108,0,131108,0,0,0,0,0,0,0,0,0,0,0,0,0
1012445,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012446,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012447,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3,0,1,50,6,4,2,1,152,80,74,0,0,0,3,80,2,3,3,3,0,50,1,50,0,0,0,0,0,"202, 1, 3, 0",0,"101, 5, 2, 0",0,11403274,0,false,786477,0,786477,0,65574,6,786477,0,0,0,0,0,0,0,0,0,0,0,0,0
1012448,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,1,1,12,1,35,143,7,0,0,0,1,143,3,1,1,2,0,50,0,75,0,0,0,244,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012449,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,1,0,1,5,9,1,42,149,134,0,0,0,3,149,2,2,1,131,174,0,0,50,0,0,0,244,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,65540,18,65564,5,0,0,0,0,0,0,0,0,0,0,0,0
1012450,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,0,1,2,53,1,99,146,5,0,0,0,3,146,0,1,1,2,1,50,0,50,0,0,0,128,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,11993098,0,false,2949149,0,5111846,0,65736,6,1441813,0,0,0,0,0,0,0,0,0,0,0,0,0
1012451,936,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1,0,1,255,2,201,201,1,118,5,31,0,0,0,0,5,0,0,0,0,0,100,0,50,24,7,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,74630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012452,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012453,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,3,1,1,25,6,3,4,1,177,116,115,0,0,0,0,116,2,2,1,128,41,50,1,50,4,185,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,14680069,11,false,1507358,7,65536,0,3276838,0,8781862,11,0,0,0,0,0,0,0,0,0,0,0,0
1012454,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,50,1,4,1,1,35,38,55,87,1,0,2,38,0,1,2,2,0,50,0,50,0,0,0,246,0,"501, 1, 4, 0",0,"0, 0, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012455,1065,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,50,3,1,5,129,42,168,37,5,2,0,2,168,129,1,3,1,1,100,2,50,1,6,0,992,0,"501, 3, 13, 0",0,"0, 0, 0, 0",0,0,0,false,11403279,10,11403279,10,0,0,11403279,10,0,0,0,0,0,0,0,0,0,0,0,0
1012456,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,1,1,50,4,202,202,1,88,1,0,0,0,0,0,1,0,0,0,128,195,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,74620,0,393336,0,327799,0,393336,0,0,0,0,0,0,0,0,0,0,0,0,0
1012457,1066,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,100,3,2,114,1,134,153,7,0,6,0,0,153,2,3,0,128,206,100,1,50,2,47,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,196867,0,131279,0,65795,0,65795,0,0,0,0,0,0,0,0,0,0,0,0,0
1012458,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65537,0,false,131073,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012459,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65537,0,false,131073,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012460,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65537,0,false,131073,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012461,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,1,100,1,1,1,1,152,128,6,0,3,0,3,128,129,3,2,0,0,0,0,75,0,0,0,111,0,"501, 1, 7, 0",0,"0, 0, 0, 0",0,-1,0,false,1835022,0,4915214,0,4456451,0,589838,5,0,0,0,0,0,0,0,0,0,0,0,0
1012462,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,75,3,2,2,129,33,178,43,155,0,0,0,178,133,0,2,0,0,50,1,25,0,0,0,111,0,"501, 1, 7, 0",0,"0, 0, 0, 0",0,-1,0,false,1835022,0,4915214,0,4456451,0,589838,5,0,0,0,0,0,0,0,0,0,0,0,0
1012463,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,75,3,2,105,1,0,146,143,0,0,0,0,146,2,3,2,0,1,100,3,50,0,0,0,148,0,"201, 56, 3, 0",0,"0, 0, 0, 0",0,-1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012464,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012465,783,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,1,100,3,1,9,1,16,26,54,0,64,59,4,26,130,1,2,2,1,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,140170,6,false,131254,0,65536,0,74634,0,74634,0,0,0,0,0,0,0,65537,0,196610,0,0,0
