Index,0 [0x6][0x0],1 [0x3][0x4c],2 [0x6][0x4],3 [0x3][0x4d],4 [0x6][0x8],5 [0x3][0x4e],6 [0x6][0xc],7 [0x3][0x4f],8 [0x6][0x10],9 [0x3][0x50],10 [0x6][0x14],11 [0x3][0x51],12 [0x6][0x18],13 [0x3][0x52],14 [0x6][0x1c],15 [0x3][0x53],16 [0x6][0x20],17 [0x3][0x54],18 [0x6][0x24],19 [0x3][0x55],20 [0x6][0x28],21 [0x3][0x56],22 [0x6][0x2c],23 [0x3][0x57],24 [0x3][0x58],25 [0x5][0x38],26 [0x19][0x59],27 [0x5][0x3a],28 [0x5][0x3c],29 [0x5][0x3e],30 [0x5][0x40],31 [0x5][0x42],32 [0x5][0x44],33 [0x5][0x46],34 [0x5][0x48],35 [0x5][0x4a],36 [0x1a][0x59],37 [0x1b][0x59],38 [0x6][0x30],39 [0x6][0x34]
30886,4,110,9052,1,9361,3,9359,1,7608,1,5068,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30887,4,110,9053,1,9361,5,9359,1,5192,1,5068,1,5338,1,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30888,4,110,9054,1,9361,3,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30889,4,110,9055,1,9361,5,9359,1,7609,1,5338,2,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30890,4,110,9056,1,9361,3,9359,1,7608,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30891,5,110,9057,1,9362,2,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30892,3,110,9062,1,9360,3,9359,1,7607,1,5338,1,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30893,5,110,9063,1,9362,5,9359,1,5191,1,5068,1,5338,1,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30894,4,110,9064,1,9361,3,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30895,5,110,9065,1,9362,5,9359,1,7608,1,5288,2,0,0,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30896,4,110,9066,1,9361,3,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30897,4,110,9067,1,9361,2,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30898,3,110,9072,1,9360,3,9359,1,7607,1,5338,1,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30899,5,110,9073,1,9362,5,9359,1,5191,1,5068,1,5338,1,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30900,4,110,9074,1,9361,3,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30901,5,110,9075,1,9362,5,9359,1,7608,1,5288,2,0,0,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30902,4,110,9076,1,9361,3,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30903,4,110,9077,1,9361,2,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30904,4,110,9300,1,8155,1,9359,1,5289,1,5338,2,9356,3,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30905,5,110,9301,1,8155,1,9359,1,5330,1,5288,2,9356,3,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30906,0,110,9302,1,8155,1,9359,1,5379,1,5288,2,9356,3,0,0,0,0,0,0,14,2,13,2,0,1024,false,100,100,100,0,451,407,0,0,24,false,true,0,0
30907,5,110,9303,1,8155,1,9359,1,5330,1,5338,2,9356,3,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30908,4,110,9304,1,8155,1,9359,1,5289,1,5338,2,9356,3,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30909,5,110,9305,1,8155,1,9359,1,5330,1,5288,2,9356,3,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30910,4,110,9306,1,8155,1,9359,1,5289,1,5338,2,9356,3,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30911,5,110,9485,1,9362,3,9359,1,5187,1,5204,1,0,0,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30912,5,110,9486,1,9362,5,9359,1,5190,1,5288,1,5338,1,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30913,5,110,9487,1,9362,3,9359,1,7609,1,5338,1,0,0,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30914,5,110,9488,1,9362,5,9359,1,7609,1,5288,1,5338,1,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30915,4,110,9489,1,9361,1,9359,1,5377,2,7608,1,5338,1,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30916,4,110,9490,1,9361,2,9359,1,7607,1,5338,1,0,0,0,0,0,0,0,0,15,2,14,2,0,1028,false,100,100,100,0,451,407,0,0,28,false,true,0,0
30917,3,90,9510,1,9522,1,9521,1,5262,1,0,0,0,0,0,0,0,0,0,0,14,2,12,1,0,1027,false,100,100,100,0,391,374,0,0,4,false,true,0,0
30918,0,90,9511,1,9523,1,9518,2,5526,1,0,0,0,0,0,0,0,0,0,0,14,2,13,1,0,1024,false,100,100,100,0,391,374,0,0,1,false,true,0,0
30919,2,90,9512,1,9524,1,9521,1,5374,1,0,0,0,0,0,0,0,0,0,0,13,2,15,1,0,1026,false,100,100,100,0,391,374,0,0,3,false,true,0,0
30920,1,90,9513,1,9525,1,9518,2,5284,1,0,0,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,false,100,100,100,0,391,374,0,0,2,false,true,0,0
30921,4,90,9514,1,9526,1,9519,2,5486,1,0,0,0,0,0,0,0,0,0,0,15,2,14,1,0,1028,false,100,100,100,0,391,374,0,0,5,false,true,0,0
30922,6,90,9515,1,9527,1,7951,1,5272,1,0,0,0,0,0,0,0,0,0,0,17,2,16,1,0,1030,false,100,100,100,0,391,374,0,0,7,false,true,0,0
30923,7,90,9516,1,9528,1,7916,1,4861,1,4853,1,4830,1,4831,1,0,0,0,0,12,2,17,1,0,1031,false,100,100,100,0,391,374,0,0,8,false,true,0,0
30924,5,90,9517,1,9529,1,9519,2,5336,1,5491,1,0,0,0,0,0,0,0,0,16,2,14,1,0,1029,false,100,100,100,0,391,374,0,0,6,false,true,0,0
30925,0,90,10100,1,10112,3,7596,1,7590,1,0,0,0,0,0,0,0,0,0,0,14,3,13,2,0,1024,false,50,100,50,0,391,374,0,0,1,false,true,0,0
30926,1,90,10101,1,10113,3,7597,1,7588,1,0,0,0,0,0,0,0,0,0,0,12,3,15,2,0,1025,false,50,100,50,0,391,374,0,0,2,false,true,0,0
30927,2,90,10102,1,10114,3,7597,1,7588,1,0,0,0,0,0,0,0,0,0,0,13,3,15,2,0,1026,false,50,100,50,0,391,374,0,0,3,false,true,0,0
30928,3,90,10103,1,10115,3,7601,1,5262,1,5260,1,0,0,0,0,0,0,0,0,14,3,12,2,0,1027,false,50,100,50,0,391,374,0,0,4,false,true,0,0
30929,4,90,10104,1,10116,3,7599,1,7591,1,0,0,0,0,0,0,0,0,0,0,15,3,14,2,0,1028,false,50,100,50,0,391,374,0,0,5,false,true,0,0
30930,5,90,10105,1,10117,3,7600,1,7620,1,0,0,0,0,0,0,0,0,0,0,16,3,14,2,0,1029,false,50,100,50,0,391,374,0,0,6,false,true,0,0
30931,6,90,10106,1,10118,3,7598,1,5562,2,0,0,0,0,0,0,0,0,0,0,17,3,16,2,0,1030,false,50,100,50,0,391,374,0,0,7,false,true,0,0
30932,7,90,10107,1,10119,3,7605,1,4841,1,4777,4,4829,2,0,0,0,0,0,0,12,3,17,2,0,1031,false,50,100,50,0,391,374,0,0,8,false,true,0,0
30933,6,90,9373,1,5120,1,6154,1,5274,1,0,0,0,0,0,0,0,0,0,0,17,3,16,2,0,1030,false,100,100,100,0,391,374,0,0,7,false,true,0,0
30934,6,55,7059,3,5547,2,5537,2,8146,1,8149,1,0,0,0,0,0,0,0,0,11,3,10,2,0,1030,false,100,100,100,0,0,255,0,0,23,false,false,0,0
30935,6,110,10086,1,10093,2,10096,2,9376,1,0,0,0,0,0,0,0,0,0,0,17,2,16,2,0,1030,false,100,100,100,0,451,407,0,0,30,false,true,0,0
30936,5,110,10052,1,8155,1,9359,1,5330,1,5338,2,9356,3,0,0,0,0,0,0,16,2,14,2,0,1029,false,100,100,100,0,451,407,0,0,29,false,true,0,0
30937,2,110,9082,1,9376,2,8147,1,9358,2,8029,1,5288,1,0,0,0,0,0,0,13,2,15,2,0,1026,false,100,100,100,0,451,407,0,0,26,false,true,0,0
30938,1,110,9083,1,9376,1,8147,2,9358,3,9359,1,5068,1,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,451,407,0,0,25,false,true,0,0
30939,1,110,9084,1,9376,3,8147,3,9358,3,9361,2,7606,1,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,451,407,0,0,25,false,true,0,0
30940,1,110,9085,1,9376,3,8147,3,9358,3,5377,2,5192,1,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,451,407,0,0,25,false,true,0,0
30941,0,110,9086,1,9376,3,8147,3,5377,3,9358,2,5069,1,0,0,0,0,0,0,14,2,13,2,0,1024,false,100,100,100,0,451,407,0,0,24,false,true,0,0
30942,0,110,9087,1,9376,3,8147,3,5377,3,9358,2,5187,1,0,0,0,0,0,0,14,2,13,2,0,1024,false,100,100,100,0,451,407,0,0,24,false,true,0,0
30943,1,110,9088,1,9376,3,8147,3,9358,3,9360,2,5069,1,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,451,407,0,0,25,false,true,0,0
30944,0,110,9089,1,9376,3,8147,3,5377,3,9360,2,5188,1,0,0,0,0,0,0,14,2,13,2,0,1024,false,100,100,100,0,451,407,0,0,24,false,true,0,0
30945,0,110,9090,1,9376,3,8147,3,5377,3,9360,2,5191,1,0,0,0,0,0,0,14,2,13,2,0,1024,false,100,100,100,0,451,407,0,0,24,false,true,0,0
30946,6,110,9091,1,9376,3,8147,3,9373,1,9358,3,9361,2,0,0,0,0,0,0,17,2,16,2,0,1030,false,100,100,100,0,451,407,0,0,30,false,true,0,0
30947,6,110,9092,1,9376,3,8147,3,9373,1,5377,3,9361,2,0,0,0,0,0,0,17,2,16,2,0,1030,false,100,100,100,0,451,407,0,0,30,false,true,0,0
30948,3,110,9032,1,9376,1,8147,2,9360,3,5190,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30949,3,110,9033,1,9376,1,8147,2,9360,3,5190,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30950,3,110,9034,1,9376,1,8147,2,9360,3,5188,1,7609,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30951,3,110,9035,1,9376,1,8147,2,9360,3,5190,1,5069,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30952,3,110,9048,1,9376,1,8147,2,9360,3,5187,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30953,3,110,9049,1,9376,1,8147,2,9360,3,5187,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30954,3,110,9050,1,9376,1,8147,2,9360,3,5187,1,7609,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30955,3,110,9051,1,9376,1,8147,2,9360,3,5187,1,5069,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30956,3,110,9058,1,9376,1,8147,2,9360,3,5191,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30957,3,110,9059,1,9376,1,8147,2,9360,3,5191,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30958,3,110,9060,1,9376,1,8147,2,9360,3,5191,1,7609,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30959,3,110,9061,1,9376,1,8147,2,9360,3,5191,1,5069,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30960,3,110,9068,1,9376,1,8147,2,9360,3,5189,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30961,3,110,9069,1,9376,1,8147,2,9360,3,5189,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30962,3,110,9070,1,9376,1,8147,2,9360,3,5189,1,7609,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30963,3,110,9071,1,9376,1,8147,2,9360,3,5189,1,5069,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30964,3,110,9078,1,9376,1,8147,2,9360,3,5192,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30965,3,110,9079,1,9376,1,8147,2,9360,3,5192,2,0,0,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30966,3,110,9080,1,9376,1,8147,2,9360,3,5192,1,7609,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30967,3,110,9081,1,9376,1,8147,2,9360,3,5192,1,5069,1,0,0,0,0,0,0,14,2,12,2,0,1027,false,100,100,100,0,451,407,0,0,27,false,true,0,0
30968,0,160,10349,1,12657,3,5998,6,12583,3,12592,2,8149,4,0,0,0,0,0,0,14,2,13,1,0,1024,false,180,50,100,0,620,0,0,0,32,false,false,0,0
30969,0,150,10350,1,12258,1,5998,4,12583,3,12521,2,8149,4,0,0,0,0,0,0,14,2,13,1,0,1024,false,180,50,100,0,0,0,0,0,32,false,false,0,0
30970,0,160,10351,1,12259,1,5998,4,12583,3,12522,2,8150,5,0,0,0,0,0,0,14,2,13,1,0,1024,false,180,50,100,0,620,0,0,0,32,false,false,0,0
30971,0,70,10373,1,10335,1,10386,5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,5,0,1024,false,100,100,100,0,347,0,0,0,1,false,false,0,0
30972,0,150,10609,1,12583,1,12526,3,12566,1,5508,1,0,0,0,0,0,0,0,0,14,2,13,1,0,1024,false,100,100,100,0,0,0,0,0,32,false,true,0,0
30973,0,150,10615,1,12583,2,12586,1,12522,3,12596,1,12530,1,0,0,0,0,0,0,14,2,13,1,0,1024,false,100,100,100,0,0,0,0,0,32,false,true,0,0
30974,0,150,10639,1,12583,2,12586,1,12522,1,12562,1,12545,2,12608,1,0,0,0,0,14,2,13,1,0,1024,false,100,100,100,0,0,0,0,0,32,false,true,0,0
30975,0,150,11914,1,12583,1,12586,2,12522,2,12592,1,0,0,0,0,0,0,0,0,14,2,13,1,0,1024,false,100,100,100,0,0,0,0,0,32,false,true,0,0
30976,0,180,11930,1,12584,2,12523,1,12540,2,12938,2,8150,3,0,0,0,0,0,0,14,2,13,2,0,1024,false,100,100,100,0,718,695,0,0,32,false,true,0,0
30977,0,180,11938,1,12584,3,12530,3,12938,2,8150,3,0,0,0,0,0,0,0,0,14,2,13,2,0,1024,false,100,100,100,0,718,695,0,0,32,false,true,0,0
30978,0,180,12013,1,12584,2,7017,1,12940,1,8150,2,0,0,0,0,0,0,0,0,14,2,13,2,0,1024,true,100,100,100,0,718,695,0,0,32,false,true,0,0
30979,0,180,12016,1,12584,2,7017,1,12939,1,8150,2,0,0,0,0,0,0,0,0,14,2,13,2,0,1024,true,100,100,100,0,718,695,0,0,32,false,true,0,0
30980,0,180,12022,1,12584,1,7017,1,12939,1,8150,1,0,0,0,0,0,0,0,0,14,2,13,2,0,1024,true,100,100,100,0,718,695,0,0,32,false,true,0,0
30981,0,160,12055,1,12648,1,12649,1,12583,3,7775,1,12937,1,0,0,0,0,0,0,2,99,-1,0,0,1024,false,50,100,100,0,620,0,0,0,32,false,false,0,0
30982,0,160,12087,1,12653,3,12583,3,5330,3,12544,5,12522,2,0,0,0,0,0,0,14,2,13,1,0,1024,true,180,50,100,0,620,0,0,0,32,false,false,0,0
30983,0,160,12104,1,12254,2,12583,5,12526,2,12522,2,9376,2,0,0,0,0,0,0,14,2,13,1,0,1024,false,180,50,100,0,620,0,0,0,32,false,false,0,0
30984,0,180,12105,1,12255,2,12584,3,12583,2,12526,2,12522,2,9376,3,0,0,0,0,14,2,13,2,0,1024,false,180,50,100,0,718,695,0,0,32,false,false,0,0
30985,0,139,12232,1,12221,3,5532,9,0,0,0,0,0,0,0,0,0,0,0,0,14,2,13,1,0,1024,false,100,100,100,0,0,0,0,0,1,false,true,0,0
30986,0,180,12584,1,12583,2,12933,5,12606,1,0,0,0,0,0,0,0,0,0,0,14,2,13,2,0,1024,false,100,100,100,0,718,695,0,0,32,false,true,0,0
30987,1,70,10373,1,10335,1,10386,5,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,5,0,1025,false,100,100,100,0,347,0,0,0,2,false,false,0,0
30988,1,90,10408,1,8151,3,8147,10,6159,1,7607,3,5059,1,0,0,0,0,0,0,6,12,-1,0,1,1025,true,100,100,100,0,391,374,0,0,18,false,true,0,0
30989,1,90,10409,1,8152,3,8147,10,6161,1,7607,3,5059,1,0,0,0,0,0,0,8,12,-1,0,3,1025,true,100,100,100,0,391,374,0,0,18,false,true,0,0
30990,1,90,10411,1,8154,3,8147,10,7161,1,7607,3,5066,1,0,0,0,0,0,0,12,2,15,1,0,1025,true,100,100,100,0,391,374,0,0,18,false,true,0,0
30991,1,110,10412,1,9376,3,8147,3,9358,3,9360,3,5068,1,0,0,0,0,0,0,12,2,15,2,0,1025,true,100,100,100,0,451,407,0,0,25,false,true,0,0
30992,1,55,10414,1,5061,1,5059,2,5066,1,5376,1,5285,1,0,0,0,0,0,0,6,3,9,2,0,1017,true,100,100,100,0,0,255,0,0,0,false,true,0,0
30993,1,90,10470,1,8151,3,8147,10,6159,1,7607,3,5125,2,12611,1,0,0,0,0,6,12,-1,0,1,1025,false,100,100,100,0,391,374,0,0,18,false,true,0,0
30994,1,90,10471,1,8152,3,8147,10,6161,1,7607,3,5125,2,12611,1,0,0,0,0,8,12,-1,0,3,1025,false,100,100,100,0,391,374,0,0,18,false,true,0,0
30995,1,90,10472,1,8154,3,8147,10,7161,1,7607,3,5125,2,12611,1,0,0,0,0,12,2,15,1,0,1025,false,100,100,100,0,391,374,0,0,18,false,true,0,0
30996,6,90,10473,1,8153,3,8147,10,6163,1,7807,10,5125,2,12611,1,0,0,0,0,9,12,-1,0,4,1030,false,100,100,100,0,391,374,0,0,23,false,true,0,0
30997,1,110,10474,1,9376,3,8147,3,9358,4,9360,2,5125,3,12611,1,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,451,407,0,0,25,false,true,0,0
30998,1,55,10476,1,5061,1,5059,1,5066,1,5376,1,5125,1,12611,1,0,0,0,0,6,3,9,2,0,1017,false,100,100,100,0,0,255,0,0,0,false,true,0,0
30999,1,150,10591,1,12526,3,12522,1,12583,1,5508,1,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,true,100,100,100,0,0,0,0,0,33,false,true,0,0
31000,1,150,10597,1,12526,3,12522,1,12590,1,12541,2,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,false,100,100,100,0,0,0,0,0,33,false,true,0,0
31001,1,150,10603,1,12526,2,12522,1,12583,1,12530,1,5508,1,0,0,0,0,0,0,12,2,15,1,0,1025,true,100,100,100,0,0,0,0,0,33,false,true,0,0
31002,1,150,10621,1,12526,3,12583,1,12542,2,5508,1,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,true,100,100,100,0,0,0,0,0,33,false,true,0,0
31003,1,150,10627,1,12526,4,12525,2,12583,1,12566,1,5508,1,0,0,0,0,0,0,12,2,15,1,0,1025,true,100,100,100,0,0,0,0,0,33,false,true,0,0
31004,1,150,10633,1,12526,2,12521,1,12583,2,12530,1,5127,3,12611,1,0,0,0,0,12,2,15,1,0,1025,false,100,100,100,0,0,0,0,0,33,false,true,0,0
31005,1,150,11874,1,12526,3,12583,1,12530,1,0,0,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,true,100,100,100,0,0,0,0,0,33,false,true,0,0
31006,1,150,11878,1,12526,2,12566,1,5508,1,0,0,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,false,100,100,100,0,0,0,0,0,33,false,true,0,0
31007,1,150,11882,1,12526,2,12525,2,12566,1,12530,1,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,false,100,100,100,0,0,0,0,0,33,false,true,0,0
31008,1,150,11886,1,12522,2,12583,1,5066,2,12546,1,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,false,100,100,100,0,0,0,0,0,33,false,true,0,0
31009,1,150,11890,1,12522,2,12525,1,12521,1,5508,1,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,true,100,100,100,0,0,0,0,0,33,false,true,0,0
31010,1,150,11906,1,12526,3,12583,1,5508,1,12566,1,12530,1,0,0,0,0,0,0,12,2,15,1,0,1025,false,100,100,100,0,0,0,0,0,33,false,true,0,0
31011,1,150,11910,1,12526,2,12521,1,12586,1,12566,1,0,0,0,0,0,0,0,0,12,2,15,1,0,1025,true,100,100,100,0,0,0,0,0,33,false,true,0,0
31012,1,180,11918,1,12527,2,12584,1,5486,1,12938,2,8150,3,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,718,695,0,0,33,false,true,0,0
31013,1,180,11922,1,12527,2,12567,1,12938,2,8150,3,0,0,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,718,695,0,0,33,false,true,0,0
31014,1,180,11926,1,12527,3,12530,1,5486,1,12938,2,8150,3,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,718,695,0,0,33,false,true,0,0
31015,1,180,11934,1,12527,2,12584,1,12592,1,12938,2,8150,3,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,718,695,0,0,33,false,true,0,0
31016,1,180,11942,1,12527,2,12584,1,12938,2,8150,3,0,0,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,718,695,0,0,33,false,true,0,0
31017,1,180,11946,1,12527,2,12584,1,12540,1,12938,2,8150,3,0,0,0,0,0,0,12,2,15,2,0,1025,true,100,100,100,0,718,695,0,0,33,false,true,0,0
31018,1,180,11950,1,12527,2,12584,1,5508,1,12938,2,8150,3,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,718,695,0,0,33,false,true,0,0
31019,1,180,11954,1,12527,2,12584,1,12540,1,12938,2,8150,3,0,0,0,0,0,0,12,2,15,2,0,1025,true,100,100,100,0,718,695,0,0,33,false,true,0,0
31020,1,180,12527,1,12540,1,12526,2,5160,1,12931,5,0,0,0,0,0,0,0,0,12,2,15,2,0,1025,false,100,100,100,0,718,695,0,0,33,false,true,0,0
31021,1,125,12913,1,12224,3,5530,9,5116,3,0,0,0,0,0,0,0,0,0,0,12,1,15,1,0,1025,false,100,100,100,0,0,0,0,0,2,false,true,0,0
31022,2,136,2220,1,12524,3,12529,1,5068,1,12658,1,0,0,0,0,0,0,0,0,13,1,15,1,0,1026,false,100,100,100,0,0,0,0,0,34,false,false,0,0
31023,2,70,10373,1,10335,1,10386,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,5,0,1026,false,100,100,100,0,347,0,0,0,3,false,false,0,0
31024,2,150,10669,1,12526,3,12522,1,12583,1,12530,1,0,0,0,0,0,0,0,0,13,2,15,1,0,1026,false,100,100,100,0,0,0,0,0,34,false,true,0,0
31025,2,148,10675,1,12526,2,12566,1,12530,1,12614,1,0,0,0,0,0,0,0,0,13,2,15,1,0,1026,true,100,100,100,0,0,0,0,0,34,false,true,0,0
31026,2,180,10676,1,12527,3,12566,1,12522,1,12619,1,12938,2,0,0,0,0,0,0,13,2,15,2,0,1026,false,100,100,100,0,718,695,0,0,34,false,true,0,0
31027,2,150,10682,1,12526,3,12566,1,12530,1,12614,2,0,0,0,0,0,0,0,0,13,2,15,1,0,1026,false,100,100,100,0,0,0,0,0,34,false,true,0,0
31028,2,180,10683,1,12527,3,12567,1,12522,2,12619,2,12938,3,0,0,0,0,0,0,13,2,15,2,0,1026,true,100,100,100,0,718,695,0,0,34,false,true,0,0
31029,2,150,10689,1,12526,2,12566,1,12530,1,12614,1,0,0,0,0,0,0,0,0,13,2,15,1,0,1026,false,100,100,100,0,0,0,0,0,34,false,true,0,0
31030,2,180,10690,1,12527,3,12566,1,12522,1,12619,1,12939,2,0,0,0,0,0,0,13,2,15,2,0,1026,false,100,100,100,0,718,695,0,0,34,false,true,0,0
31031,2,148,10696,1,12526,1,12566,1,12530,1,12614,1,0,0,0,0,0,0,0,0,13,2,15,1,0,1026,false,100,100,100,0,0,0,0,0,34,false,true,0,0
31032,2,150,10710,1,12526,2,12592,1,12530,1,12614,1,0,0,0,0,0,0,0,0,13,2,15,1,0,1026,false,100,100,100,0,0,0,0,0,34,false,true,0,0
31033,2,180,10711,1,12527,3,12566,1,12522,1,12619,1,12940,2,0,0,0,0,0,0,13,2,15,2,0,1026,false,100,100,100,0,718,695,0,0,34,false,true,0,0
31034,2,180,10718,1,12527,3,12566,1,12522,1,12617,1,12938,2,0,0,0,0,0,0,13,2,15,2,0,1026,false,100,100,100,0,718,695,0,0,34,false,true,0,0
31035,2,150,10724,1,12526,2,12592,2,12522,1,12612,2,0,0,0,0,0,0,0,0,13,2,15,1,0,1026,false,100,100,100,0,0,0,0,0,34,false,true,0,0
31036,2,180,10725,1,12527,3,12567,1,12522,2,12617,2,12938,3,0,0,0,0,0,0,13,2,15,2,0,1026,true,100,100,100,0,718,695,0,0,34,false,true,0,0
