Index,0 [0x7][0xf8],1 [0x0][0xf4],2 [0x0][0x0],3 [0x0][0x8],4 [0x0][0x10],5 [0x0][0x18],6 [0x0][0x20],7 [0x0][0x28],8 [0x0][0x30],9 [0x0][0x38],10 [0x0][0x40],11 [0x0][0x48],12 [0x0][0x50],13 [0x0][0x58],14 [0x0][0x60],15 [0x0][0x68],16 [0x0][0x70],17 [0x0][0x78],18 [0x0][0x80],19 [0x0][0x88],20 [0x0][0x90],21 [0x0][0x98],22 [0x0][0xa0],23 [0x0][0xa8],24 [0x0][0xb0],25 [0x0][0xb8],26 [0x0][0xc0],27 [0x0][0xc8],28 [0x0][0xd0],29 [0x0][0xd8],30 [0x0][0xe0],31 [0x0][0xe8],32 [0x7][0x4],33 [0x7][0xc],34 [0x7][0x14],35 [0x7][0x1c],36 [0x7][0x24],37 [0x7][0x2c],38 [0x7][0x34],39 [0x7][0x3c],40 [0x7][0x44],41 [0x7][0x4c],42 [0x7][0x54],43 [0x7][0x5c],44 [0x7][0x64],45 [0x7][0x6c],46 [0x7][0x74],47 [0x7][0x7c],48 [0x7][0x84],49 [0x7][0x8c],50 [0x7][0x94],51 [0x7][0x9c],52 [0x7][0xa4],53 [0x7][0xac],54 [0x7][0xb4],55 [0x7][0xbc],56 [0x7][0xc4],57 [0x7][0xcc],58 [0x7][0xd4],59 [0x7][0xdc],60 [0x7][0xe4],61 [0x7][0xec],62 [0x19][0xfc],63 [0x0][0xf0],64 [0x1a][0xfc],65 [0x1b][0xfc],66 [0x1c][0xfc],67 [0x1d][0xfc],68 [0x1e][0xfc],69 [0x1f][0xfc],70 [0x20][0xfc]
721107,0,"CmnDefRelicWeapon040Adjust_00211","JOB_REL_007","ACTION1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65742,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Nexus-Waffe modifizieren",true,false,false,false,false,false,false
721108,0,"CmnDefRelicWeapon040Glass_00212","ITEM_ZODIAC_GLASS","JOB_REL_007","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8659,65742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Zodiak-Okular erhalten",true,false,false,false,false,false,false
721109,0,"CmnDefHousingDish_00213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721110,0,"CmnDefWeddingRecovery_00214","QUEST_WEDDING","ITEM_MARRIAGE_RING","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67114,8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721111,0,"RegSeaRogGuild_00215","QST_CLSROG150","QST_CLSROG151","QST_CLSROG301","QST_JOBNIN500","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","",65680,65681,65691,65770,65964,65750,67168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721112,0,"CmnDefHousingWheel_00216","LOGMSG_HOUSING_ERR_LAYMODE_PICK_NG_01","LOGMSG_FC_ERR_AUTHORITY_WHEEL","FC_AUTHORITY_WHEEL","","","","","","","","","","","","","","","","","","","","","","","","","","","",3327,4071,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721113,0,"RegFstEternalCeremonyPlanner_00217","LOCAL_QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721114,0,"FesNyr2015_00218","QUEST0","QUEST1","ENPC0","ENPC1","","","","","","","","","","","","","","","","","","","","","","","","","","",65788,65823,1010715,1010806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721115,0,"RegFstEternalCeremonyShop_00219","LOCAL_QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721116,0,"CmnDefRelicWeapon050Adjust_00220","ACTION1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Zodiak-Waffe modifizieren",true,false,false,false,false,false,false
721117,0,"CmnDefRelicWeapon050Trade_00221","ACHIEVEMENT","ITEM_EPIC_PLD_SUB_050","LCUT_BGM1","LCUT_BGM2","LCUT_ACTION0","LCUT_ACTION1","LCUT_ACTION2","LCUT_ACTION3","LCUT_VFX1","JOB_REL_015","ITEM_RELIC_PLD_050","ITEM_RELIC_MNK_050","ITEM_RELIC_WAR_050","ITEM_RELIC_DRG_050","ITEM_RELIC_BRD_050","ITEM_RELIC_WHM_050","ITEM_RELIC_BLM_050","ITEM_RELIC_SMN_050","ITEM_RELIC_SCH_050","ITEM_RELIC_NIN_050","BIND_ACTOR0","BIND_ACTOR1","LCUT_ACTOR0","LCUT_ACTOR2","LCUT_ACTION4","LCUT_ACTOR3","LCUT_ACTION5","LCUT_BGM3","","",1054,9500,85,89,1064,241,974,936,241,65897,9491,9492,9493,9494,9495,9496,9497,9498,9499,9501,4311940,4678141,1001425,1009151,162,1010812,1014,86,0,0,false,"Zodiak-Waffe rekonstruieren",true,false,false,false,false,false,false
721118,0,"FesXms2014_00222","QUEST0","QUEST1","QUEST2","ENPC0","ENPC1","ENPC2","ENPC3","ENPC4","ENPC5","","","","","","","","","","","","","","","","","","","","","",65783,65784,65785,1010742,1010743,1010783,1010744,1010745,1010746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721119,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"",false,false,false,false,false,false,false
721120,0,"CmnDefHousingRetainer_00224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721121,0,"CmnDefHousingWorkshopExit_00225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721122,0,"CmnGscDailyLotDescription_00226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erklärung zum Mini-Glückskaktor",false,false,false,false,false,false,false
721123,0,"CmnGscChocoboRaceTraining_00227","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","SE_CHOCOBO","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4711,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Renn-Chocobo trainieren",true,false,false,false,false,false,false
721124,0,"CmnGscChocoboRaceGetAbility_00228","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","SE_CHOCOBO","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4712,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Eine neue Fähigkeit beibringen",true,false,false,false,false,false,false
721125,0,"CmnGscChocoboRaceForgetAbility_00229","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","SE_CHOCOBO","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4713,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Eine Fähigkeit verlernen",true,false,false,false,false,false,false
721126,0,"CmnGscChocoboRaceRegist_00230","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Renn-Chocobo registrieren",true,false,false,false,false,false,false
721127,0,"CmnGscChocoboRaceRename_00231","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4783,4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Renn-Chocobo umbenennen",true,false,false,false,false,false,false
721128,0,"CmnGscChocoboRaceRetire_00232","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","FAREWELL_LOG","LQ_MARKER_001","LQ_DOOR_001","LQ_ACTIONTIMELINE_001","LQ_ACTIONTIMELINE_002","GET_ITEM_MESSAGE","BGM_RETIRE","","","","","","","","","","","","","","","","","","","","","",4783,4716,4717,5667782,5662783,1076,1077,750,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Renn-Chocobo zurückziehen",true,false,false,false,false,false,false
721129,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"",false,false,false,false,false,false,false
721130,0,"CmnGscChocoboRaceTrainingTalk_00234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Weitere Erklärungen",true,false,false,false,false,false,false
721131,0,"CmnGscChocoboRaceCoupling_00235","CHOCOBO_RACE_ENTRY_MESSAGE","RESULT_LOG","LQ_MARKER_001","LQ_DOOR_001","LQ_ACTIONTIMELINE_001","LQ_ACTIONTIMELINE_002","LQ_ENPC_001","GET_ITEM_MESSAGE","GET_ITEM","BGM_COUPLING","","","","","","","","","","","","","","","","","","","","",4783,4718,5766914,5766960,1073,1074,5757969,750,9560,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Chocobos paaren",true,false,false,false,false,false,false
721132,0,"CmnGscChocoboRaceGetFoal_00236","LQ_MARKER_001","LQ_ACTIONTIMELINE_001","GET_ITEM_MESSAGE","","","","","","","","","","","","","","","","","","","","","","","","","","","",5759978,1075,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Jung-Chocobo abholen",true,false,false,false,false,false,false
721133,0,"CmnGscChocoboRaceCouplingTalk_00237","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erklärung zur Paarung",true,false,false,false,false,false,false
721134,0,"CmnGscTripleTriadGuide_00238","CHECK_QUEST00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erklärung zu Triple Triad",true,false,false,false,false,false,false
721135,0,"CmnGscTripleTriadCardToCoin_00239","CHECK_QUEST00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Karten verkaufen",true,false,false,false,false,false,false
721136,0,"CmnGscGilToCoin_00240","CLEAR_QUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Gil in MGP umtauschen",false,false,false,false,false,false,false
721137,0,"CmnGscEstablishmentGuidance_00241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721138,0,"CmnGscGATENotice_00242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721139,0,"FesPdyAltarEpisode_00243","LOC_CAM_POS_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5707885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721140,0,"FesVlt2015_00244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721141,0,"FesEst2015_00245","QUEST_FES_EST1","QUEST_FES_EST2","QUEST_FES_EST3","ENPC_EXPLANATION0","ENPC_EXPLANATION1","ENPC_EXPLANATION2","ENPC_SHAPESHIFT_TOWN1","ENPC_SHAPESHIFT_TOWN2","ENPC_SHAPESHIFT_TOWN3","ENPC_SHAPESHIFT_FATE1","ENPC_SHAPESHIFT_FATE2","ENPC_SHAPESHIFT_FATE3","ENPC_SHAPESHIFT_FATE4","ENPC_SHAPESHIFT_FATE5","ENPC_SHAPESHIFT_FATE6","STATUS_SHAPESHIFT","TRANSFORMATION_PINK","TRANSFORMATION_GOLD","HOW_TO_0","HOW_TO_1","","","","","","","","","","",66092,66093,66095,1011803,1011804,1011805,1011809,1011810,1011811,1011812,1011813,1011814,1011815,1011816,1011817,565,18,19,188,156,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721142,0,"RegLakGuidingStar_00246","QST_SUB_CTS_808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Meisterrezeptbücher & Werkzeuge",true,false,false,false,false,false,false
721143,0,"CmnGscTripleTriadCup_00247","GRAPHIC_TEXT_JOIN_01","GRAPHIC_TEXT_JOIN_02","GRAPHIC_TEXT_JOIN_03","GRAPHIC_TEXT_JOIN_04","GRAPHIC_TEXT_WIN_01","GRAPHIC_TEXT_WIN_02","GRAPHIC_TEXT_WIN_03","GRAPHIC_TEXT_WIN_04","ITEM_PLATINUMPACK","","","","","","","","","","","","","","","","","","","","","",285,286,287,288,289,290,291,292,10077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721144,0,"CmnGscGATEHiddenObject_00248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Betrachten",true,false,false,false,false,false,false
721145,0,"CmnDefRelicWeapon060Adjust_00249","ACTION1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Zeta-Zodiak-Waffe modifizieren",true,false,false,false,false,false,false
721146,0,"CmnDefRelicWeapon060Trade_00250","ITEM_RELIC_PLD_060","ITEM_RELIC_PLD_SUB_060","NCUT0","BIND_ACTOR0","BIND_ACTOR1","LCUT_ACTION0","LCUT_ACTION1","LCUT_ACTION2","LCUT_ACTION3","ITEM_RELIC_PLD_050","ITEM_RELIC_PLD_SUB_050","LCUT_POS0","LCUT_POS1","LCUT_POS2","LCUT_POS3","LCUT_ACTOR0","","","","","","","","","","","","","","",10054,10063,748,4311940,4678141,990,1039,858,936,9491,9500,5766977,5766978,4678141,4311940,1008161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Zodiak-Waffe erwecken",true,false,false,false,false,false,false
721147,0,"CmnDefRelicWeapon060MagiciteShop_00251","ITEM_RELIC_PLD_050","ITEM_RELIC_PLD_SUB_050","TOMESTONES_SHEET_KEY","TOMESTONE_PRICE","JOB_REL_016","","","","","","","","","","","","","","","","","","","","","","","","","",9491,9500,2,50,66096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Mahatma erwerben",true,false,false,false,false,false,false
721148,0,"CmnDefRelicWeapon060MagiciteCheck_00252","JOB_REL_016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",true,false,false,false,false,false,false
721149,0,"CmnGscTripleTriadTournamentBoard_00253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721150,0,"FesPdyPlayerAltar_00254","LOC_ENPC_01","LOC_ENPC_02","LOC_QUEST01","LOC_QUEST02","","","","","","","","","","","","","","","","","","","","","","","","","","",1011850,1011781,66035,66037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721151,0,"CmnGscChocoboRaceDefaultA_00255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",true,false,false,false,false,false,false
721152,0,"CmnGscChocoboRaceDefaultB_00256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",true,false,false,false,false,false,false
721153,0,"CmnDefCompanyDraftingBoard_00257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,true,false,false,false,false
721154,0,"CmnDefCompanyCommanderBoard_00258","INVALID_EXP_POINT","DEFAULT_NAME_AIRSHIP","REG_ENERGY_0","REG_ENERGY_1","REG_ENERGY_2","REG_ENERGY_3","LOGMSG_ERR_OTHER_USE","CUT_W","CUT_F","CUT_S","TERRITORY_TYPE_S1I5","TERRITORY_TYPE_W1I5","TERRITORY_TYPE_F1I5","LOGMSG_AS_VOYAGE_START","SI_EXPLORATION_COMP","LOGMSG_AS_VOYAGE_COMPLETE","LOGMSG_AS_RANKUP","LOGMSG_AS_UNLOCK_NUMBER","LOGMSG_AS_UNLOCKPOINT","ITEM_ENERGY","ITEM_REPAIR_PART","ITEM_REGISTRATION","SI_REGISTER_COMP","SI_RANK_UP","LOGMSG_AS_SETUP_REGISTRATION","","","","","",128,6489,1,3,5,7,4142,943,942,944,423,424,425,4158,302,4161,4164,4165,4163,10155,10373,12237,301,303,4145,0,0,0,0,0,false,"Plaudern",false,false,true,false,false,false,false
721155,0,"CmnGscChocoboRaceShopCatalogTalk_00259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erklärung zu den Artikeln",false,false,false,false,false,false,false
721156,0,"CmnDefMeister_00260","PREQUEST","NOMARK_STONE","LOGMSG_GET","LOGMSG_RETURN","STONE1","STONE2","STONE3","STONE4","STONE5","STONE6","STONE7","STONE8","","","","","","","","","","","","","","","","","","",67632,10336,1282,1283,10337,10338,10339,10340,10341,10342,10343,10344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Handwerker-Kristall anfertigen",true,false,false,false,false,false,false
721157,0,"CmnDefExpansionGuide1_00261","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721158,0,"CmnDefMasterpieceSupplyDuty_00262","PREQUEST_LAK","PREQUEST_DRA","NPC_LAK","NPC_DRA","WEEKLY_OVER_MSG","STOCK_OVER_MSG","","","","","","","","","","","","","","","","","","","","","","","","",67631,67634,1013396,1012300,5451,5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Wunderwaren erwerben",false,false,false,false,false,false,false
721159,0,"CmnDefWorkshopGuide_00263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721160,0,"RegRoc2NotoriousMonsterHintT1A_00264","MOBSHOP1","MOBSHOP2","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","",1769577,1769578,67655,67658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721161,0,"RegRoc2NotoriousMonsterHintF1_00265","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721162,0,"RegDra2NotoriousMonsterHintF1_00266","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721163,0,"RegDra2NotoriousMonsterHintT1_00267","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721164,0,"RegAbr2NotoriousMonsterHintF1_00268","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721165,0,"RegRoc2NotoriousMonsterHintT1B_00269","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721166,0,"RegRoc2NotoriousMonsterHintT1C_00270","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721167,0,"CmnDefRelicWeaponReplicaShop_00271","SHOP_0","SHOP_1","SHOP_2","SHOP_3","SHOP_4","SHOP_5","SHOP_6","SHOP_7","SHOP_8","SHOP_9","SHOP_10","RELIC_0","RELIC_1","RELIC_2","RELIC_3","RELIC_4","RELIC_5","RELIC_6","RELIC_7","RELIC_8","RELIC_9","RELIC_10","QUEST_ZW","","","","","","","",262497,262507,262499,262498,262500,262502,262501,262505,262503,262504,262506,10054,10063,10055,10056,10057,10058,10064,10059,10060,10061,10062,66097,0,0,0,0,0,0,0,false,"Zodiak-Waffen replizieren",true,false,false,false,false,false,false
721168,0,"RegLakCollectableSupplyFront_00272","PREQUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erklärung zu Wunderwaren-Tausch",true,false,false,false,false,false,false
721169,0,"RegDra2CollectableSupplyFront_00273","PREQUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erklärung zu Wunderwaren-Tausch",true,false,false,false,false,false,false
721170,0,"RegDra2CrafterGathererTradeFront_00274","PREQUEST","OPTIONQUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67634,67635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erklärung zu Wunderwaren",true,false,false,false,false,false,false
721171,0,"RegRoc2HouseFortempsSteward_00275","QUEST_ID_01","QUEST_ID_02","QUEST_ID_03","QUEST_ID_04","QUEST_ID_05","QUEST_ID_06","QUEST_ID_07","","","","","","","","","","","","","","","","","","","","","","","",67133,67139,67172,67176,67189,67198,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721172,0,"RegWilReduce_00276","PREQUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Erklärung zur Raffination",true,false,false,false,false,false,false
721173,0,"RegRoc2ArcOfTheWorthy_00277","QUEST_ID_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721174,0,"RegRoc2ForgottenKnight_00278","ACTION_TIMELINE_EVENT_SIGH","QUEST_ID_01","QUEST_ID_02","QUEST_ID_03","QUEST_ID_04","","","","","","","","","","","","","","","","","","","","","","","","","",4229,67118,67529,67175,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721175,0,"RegRoc2SaintReymanaudSchool_00279","QUEST_01","EVENT_GLASS_SET","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67205,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
721176,0,"RegRoc2LightfeatherProvingGrounds_00280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"Plaudern",false,false,false,false,false,false,false
