Index,0 [0x9][0x0],1 [0x9][0x4],2 [0x9][0x8],3 [0x9][0xc],4 [0x9][0x10],5 [0x6][0x24],6 [0x7][0x14],7 [0x7][0x18],8 [0x7][0x1c],9 [0x7][0x20]
5860760,-185.413,15.994,-49.3391,0.0,1.0,45,2005463,218,0,418
5860775,554.696,-1.19169,-353.906,-1.80765,1.0,40,0,214,0,400
5860776,550.445,-1.20551,-354.923,0.635326,1.0,8,1012746,214,0,400
5860836,-756.1,123.729,214.801,2.32898,1.0,8,1013172,214,0,400
5860841,168.452,-14.349,49.5955,-2.92316,1.0,8,1013176,219,0,419
5860859,191.753,-13.0465,56.835,-0.423734,1.0,8,1013173,219,0,419
5860860,191.176,-13.0095,57.9446,0.0936224,1.0,8,1013174,219,0,419
5860861,188.56,-12.7401,59.7129,-0.205394,1.0,8,1013175,219,0,419
5861173,-190.069,15.6207,-47.8523,0.879618,1.0,8,1013177,218,0,418
5861239,-1.24414,0.0199997,-2.47128,2.98928,1.0,8,1013181,221,0,428
5861240,1.03896,0.0199997,-2.62792,-2.97699,1.0,8,1013182,221,0,428
5861241,0.0,0.0199996,-6.28967,0.0,1.0,8,1013183,221,0,428
5861242,2.66893,0.0199996,-4.93619,-0.92774,1.0,8,1013184,221,0,428
5861243,-2.34673,0.0199997,-4.28783,0.893709,1.0,8,1013185,221,0,428
5861351,0.0,0.0,7.5,-3.14159,1.0,40,0,221,0,428
5861401,111.5,24.3864,-9.5,-0.15708,1.0,40,0,218,0,418
5861407,489.76,16.4954,67.3456,-0.21292,1.0,8,1013146,19,0,139
5861408,487.865,16.4954,68.0358,2.27889,1.0,8,1013147,19,0,139
5861409,489.676,16.4954,70.5935,2.43233,1.0,8,1013148,19,0,139
5861454,-160.975,27.9788,-111.687,-2.36802,1.0,40,0,218,0,418
5861455,-164.961,27.9788,-114.292,0.533509,1.0,8,1012748,218,0,418
5861457,-163.877,27.9788,-116.398,0.613392,1.0,8,1012750,218,0,418
5861463,-284.293,66.5792,-252.381,0.0,1.0,8,1013186,30,0,180
5861479,476.749,-64.2981,234.237,-1.28106,1.0,8,1013187,22,0,145
5861480,327.973,11.4302,-6.75188,-2.08059,1.0,8,1013188,22,0,145
5861481,322.922,10.8247,-8.44042,1.72909,1.0,8,1013189,22,0,145
5861482,317.363,10.8719,-14.3775,-2.96971,1.0,8,1013190,22,0,145
5861483,-151.982,-14.7111,-538.561,0.0,0.99176,45,2005517,215,0,401
5861488,391.361,7.43271,279.276,0.0,2.0,51,0,22,0,145
5861505,-158.003,4.00017,-7.49351,2.82111,1.0,40,0,3,0,133
5861511,-152.24,-14.3475,-541.222,-2.65442,1.0,40,0,215,0,401
5861849,-14.8266,0.0,0.143502,0.0,4.0,51,0,235,0,436
5862281,164.324,-14.3588,45.4565,0.879057,1.0,8,1013115,219,0,419
5862282,164.121,-14.5419,42.3661,0.426346,1.0,8,1013116,219,0,419
5862283,162.91,-15.2044,37.1059,0.985901,1.0,8,1013111,219,0,419
5862284,162.011,-15.1473,38.5544,1.64588,1.0,8,1013112,219,0,419
5862285,165.583,-14.5419,41.0907,1.88425,1.0,8,1013113,219,0,419
5862286,165.82,-14.3588,45.4565,-2.79961,1.0,8,1013114,219,0,419
5862287,168.327,-14.529,39.2683,-1.97905,1.0,40,0,219,0,419
5862288,142.962,-14.2672,81.8646,-1.87916,0.99176,45,2005537,219,0,419
5862289,145.069,-13.8021,76.3883,-1.58963,1.0,8,1013081,219,0,419
5862290,142.043,-12.9514,83.8537,0.0,1.0,8,1013083,219,0,419
5862291,144.091,-13.84,76.2798,1.66305,1.0,8,1013082,219,0,419
5862292,-258.503,30.3731,562.29,3.01941,1.0,8,1012759,214,0,400
5862293,-259.423,30.3731,559.799,0.383025,1.0,8,1012756,214,0,400
5862294,-261.667,30.3731,560.914,1.34874,1.0,8,1012758,214,0,400
5862296,-261.814,30.3731,557.958,0.673075,1.0,8,1012757,214,0,400
5862297,-188.769,-6.8819,384.573,0.0,1.0,8,1012760,214,0,400
5862298,39.1036,-8.0,99.8322,-2.04577,1.0,40,0,2,0,132
5862324,-232.775,-12.7338,322.597,0.0,0.99176,45,2005538,214,0,400
5862325,-92.723,-5.4734,379.66,-0.458988,0.99176,45,2005539,214,0,400
5862327,-232.77,-12.7313,322.537,0.0,3.8,49,5000000,214,67162,400
5862328,-92.7219,-5.14279,379.616,0.0,3.91667,49,5000000,214,67162,400
5862331,-749.508,-35.9656,9.87256,0.0,6.0,9,4203,215,0,461
5862332,-754.696,-35.9656,23.6674,0.0,6.0,9,4202,215,0,461
5862333,-754.452,-35.9656,18.4786,0.0,6.0,9,4202,215,0,461
5862334,-749.172,-35.9656,25.3147,0.0,6.0,9,4202,215,0,461
5862335,-747.524,-35.9656,18.5702,0.0,6.0,9,4204,215,0,461
5862336,-750.729,-35.9656,20.0656,-1.75037,6.0,9,4205,215,0,461
5862338,-761.013,-36.0571,46.3417,2.83752,6.0,9,4164,215,0,461
5862419,-22.879,5.47914,61.4311,0.0,1.0,65,0,218,0,418
5862476,405.142,4.1096,81.0671,1.14867,0.99176,45,2005543,19,0,139
5862605,-232.046,108.115,-645.045,0.0,3.0,51,0,213,0,399
5862692,-0.0102255,0.0199997,-6.11236,0.0,1.0,8,1012761,221,0,428
5862694,487.507,16.4954,70.3729,2.61659,1.0,8,1013198,19,0,139
5862695,491.504,16.4954,69.1783,-1.39068,1.0,8,1013199,19,0,139
5862696,489.384,16.6825,70.5309,2.48453,2.0,51,0,19,0,139
5862870,111.562,24.3886,-10.183,-0.31725,1.0,40,0,218,0,418
5863326,109.913,-3.37231,57.1786,0.0,0.99176,45,2005546,145,0,460
5863387,4.02447,0.0,5.66621,1.49856,1.0,8,1012397,222,0,433
5863783,110.329,207.078,94.9943,-2.25087,1.0,40,0,257,0,478
5863807,70.1029,205.56,26.1698,2.2905,1.0,8,1012409,257,0,478
5863813,71.7631,205.629,26.9016,2.87609,1.0,8,1012410,257,0,478
5863980,-67.9206,209.064,-36.0779,0.215573,1.0,8,1012413,257,0,478
5863992,38.4705,207.953,-52.4748,-2.73422,1.0,8,1012411,257,0,478
5863995,0.640058,206.363,61.9799,-0.616354,1.0,8,1012412,257,0,478
5864003,-62.1555,208.372,-28.9692,0.0,3.0,51,0,257,0,478
5864038,78.981,203.98,133.168,2.58053,1.0,8,1012419,257,0,478
5864047,76.3055,203.98,128.537,0.698286,1.0,8,1012420,257,0,478
5864048,78.0149,203.98,127.917,0.237922,1.0,8,1012421,257,0,478
5864080,53.5133,206.429,27.6646,2.03712,1.0,8,1012096,257,0,478
5864081,344.984,78.0844,-24.3975,0.0,4.0,51,0,213,0,399
5864082,73.368,205.873,23.4836,-1.19254,1.0,8,1012097,257,0,478
5864083,86.282,203.98,131.487,-0.555564,1.0,8,1012098,257,0,478
5864087,50.3,206.054,57.7743,1.39539,1.0,8,1012099,257,0,478
5864090,106.737,207.263,85.4047,0.679829,1.0,8,1012100,257,0,478
5864093,72.3735,205.737,33.5546,-2.9951,1.0,8,1012101,257,0,478
5864094,72.4041,205.682,31.632,-0.142509,1.0,8,1012102,257,0,478
5864095,43.0156,206.033,56.5204,-1.90625,1.0,8,1012132,257,0,478
5864096,-26.8102,206.47,28.6716,2.33046,1.0,8,1012133,257,0,478
5864097,6.14935,206.073,98.5583,-2.40346,1.0,8,1012134,257,0,478
5864120,-295.827,126.787,2.7618,-1.91823,1.0,8,1012762,211,0,397
5864121,-305.654,126.604,-3.21973,-1.60275,1.0,8,1012763,211,0,397
5864122,-307.546,126.604,-3.2807,1.53469,1.0,8,1012764,211,0,397
5864330,-280.077,127.031,11.9833,0.284027,1.0,8,1012765,211,0,397
5864373,796.832,-20.0792,311.485,3.06681,1.0,8,1012611,212,0,398
5864374,799.863,-19.6682,312.367,1.90759,1.0,8,1012610,212,0,398
5864375,634.582,-39.0092,-295.126,0.0527917,3.8,49,5000000,212,67146,398
5864376,234.299,-55.5139,-259.098,0.0,3.8,49,5000000,212,67146,398
5864380,633.333,-40.0541,-300.104,0.308377,6.0,9,4367,212,0,398
5864381,638.045,-40.0447,-291.776,-2.32392,6.0,9,4367,212,0,398
5864382,629.733,-40.0549,-295.208,1.7033,6.0,9,4368,212,0,398
5864383,231.65,-56.7332,-258.888,2.15212,6.0,9,4365,212,0,398
5864384,235.043,-56.5106,-256.477,-3.11812,6.0,9,4364,212,0,398
5864385,-244.987,-83.6454,451.11,0.0,3.8,49,5000000,212,67147,398
5864386,-282.81,-62.4118,335.867,0.0,3.8,49,5000000,212,67147,398
5864387,-249.522,-84.001,451.465,1.26302,6.0,9,4364,212,0,398
5864388,-247.155,-83.8178,447.293,0.952887,6.0,9,4366,212,0,398
5864389,-250.31,-77.154,425.735,0.246186,6.0,9,4369,212,0,398
5864390,-280.299,-62.9458,331.48,-0.245461,6.0,9,4364,212,0,398
5864391,-278.342,-63.4318,338.478,-1.63555,6.0,9,4366,212,0,398
5864392,-288.175,-63.2273,334.882,1.09201,6.0,9,4369,212,0,398
5864393,-281.829,-62.8214,330.897,-0.305479,6.0,9,4369,212,0,398
5864394,70.742,-49.3978,-151.994,2.34072,1.0,8,1012671,212,0,398
5864396,190.546,-117.421,567.776,0.0,3.8,49,5000000,212,0,398
5864397,190.423,-118.363,567.69,2.42133,6.0,9,4364,212,0,398
5864398,190.097,-118.389,570.703,2.78909,6.0,9,4366,212,0,398
5864402,190.572,-116.684,575.316,-3.08998,6.0,9,4369,212,0,398
5864403,188.998,-116.087,576.84,2.62676,6.0,9,4370,212,0,398
5864404,266.759,-96.8357,611.718,-1.06668,6.0,9,4385,212,0,398
5864405,266.922,-97.0312,616.729,-1.92509,6.0,9,4386,212,0,398
5864406,254.671,-97.9683,613.232,1.34635,6.0,9,4387,212,0,398
5864407,256.304,-97.7749,611.614,1.32422,6.0,9,4388,212,0,398
5864408,270.064,-96.6931,613.003,-1.24676,6.0,9,4389,212,0,398
5864409,271.53,-96.7702,615.129,-1.53593,6.0,9,4390,212,0,398
5864410,262.804,-96.4358,614.314,0.0,5.71347,49,5000000,212,67151,398
5864411,236.657,-118.154,564.431,-1.28538,1.0,8,1013192,212,0,398
5864414,287.586,-46.6659,663.896,1.66133,1.0,8,1013195,214,0,400
5864419,244.077,-40.729,444.116,0.0,1.5,45,2005547,214,0,400
5864420,244.122,-39.0746,444.088,0.0,5.97018,49,5000000,214,67157,400
5864421,244.152,-40.0342,442.847,0.0,3.0,51,0,214,0,400
5864422,245.369,-39.9603,445.424,0.0,1.0,8,1013200,214,0,400
5864423,242.408,-40.0326,443.441,0.0,1.0,8,1013201,214,0,400
5864425,245.369,-39.9603,445.424,0.0,6.0,9,4483,214,0,400
5864426,242.408,-40.0326,443.441,0.0,6.0,9,4483,214,0,400
5864438,-706.203,-35.9656,5.08124,-1.09618,6.0,9,4151,215,0,461
5864439,-711.696,-35.9656,11.0017,-1.04215,6.0,9,4202,215,0,461
5864440,-718.685,-35.9656,7.15643,-0.965267,6.0,9,4202,215,0,461
5864441,-713.222,-35.9656,7.67523,-1.05224,6.0,9,4202,215,0,461
5864442,-697.871,-36.3928,2.39563,-0.734255,6.0,9,4204,215,0,461
5864443,-701.747,-36.2097,6.24091,-0.790865,6.0,9,4202,215,0,461
5864444,-711.635,-35.9656,2.27356,-0.531649,6.0,9,4202,215,0,461
5864455,302.083,-41.001,319.57,-0.132357,6.0,9,4487,214,0,400
5864456,312.795,-41.4283,325.093,-0.717064,6.0,9,4490,214,0,400
5864459,199.206,-23.3311,168.475,2.0675,6.0,9,4488,214,0,400
5864460,222.553,-22.1103,171.588,-1.93812,6.0,9,4491,214,0,400
5864461,215.167,-22.2019,148.913,-0.30125,6.0,9,4491,214,0,400
5864462,-232.775,-12.7324,322.567,0.638577,6.0,9,4015,214,0,400
5864463,-92.3323,-5.20337,379.629,-1.44594,6.0,9,4015,214,0,400
5864464,-79.881,-8.77399,206.226,-2.67756,1.0,8,1013202,214,0,400
5864465,617.192,-3.1,166.195,-2.56897,1.0,40,0,19,0,466
5864477,-231.145,-25.667,322.494,0.0,3.0,51,0,214,0,400
5864478,-92.0729,-16.8216,378.904,0.0,3.0,51,0,214,0,400
5864499,-70.0819,98.0446,203.262,-0.181989,1.0,40,0,211,0,467
5864500,537.963,348.63,-743.026,2.12598,1.0,40,0,53,0,468
5864501,170.063,273.592,12.3991,-1.33431,1.0,40,0,53,0,469
5864502,488.843,164.952,270.746,-1.99668,0.746651,40,0,211,0,470
5864503,429.555,14.982,705.838,1.54937,1.0,40,0,17,0,471
5864505,321.749,161.225,142.512,2.74825,1.0,40,0,211,0,472
5864578,-22.88,5.47915,61.4309,0.0,1.0,65,0,218,0,418
5864580,-22.879,5.4791,61.4311,0.0,1.0,65,0,218,0,418
5864581,-22.88,5.4791,61.4309,0.0,1.0,65,0,218,0,418
5864598,-2.01107,0.0,6.36804,2.51397,1.0,8,1012751,222,0,433
5864600,2.5992,0.0,7.655,-2.03867,1.0,8,1012753,222,0,433
5864601,0.61009,0.0,6.35203,-2.87616,1.0,8,1012754,222,0,433
5864602,-0.0358456,0.0222542,3.89258,0.0194835,1.0,8,1012755,222,0,433
5864612,-3.45394,0.0,6.06665,1.56904,1.0,8,1012752,222,0,433
5864709,94.9443,15.0,39.2697,-2.17526,1.0,8,1012771,218,0,418
5864711,96.2167,15.0,38.9266,-2.01744,1.0,8,1012772,218,0,418
5864722,92.5532,15.0,37.2527,1.36614,1.0,8,1012773,218,0,418
5864724,91.7488,15.0,36.2385,1.07079,1.0,8,1012774,218,0,418
5864725,91.4237,15.0,38.1357,1.07142,1.0,8,1012775,218,0,418
5864726,87.0831,23.9791,11.3068,-0.281346,1.0,8,1012776,218,0,418
5864729,88.3345,23.9791,10.7576,-0.711347,1.0,8,1012777,218,0,418
5864731,84.605,23.9791,10.4612,0.951523,1.0,8,1012778,218,0,418
5864732,85.8319,23.9791,9.47583,0.163419,1.0,8,1012779,218,0,418
5864734,86.3813,23.9791,12.8328,2.77727,1.0,8,1012780,218,0,418
5864735,88.3038,23.9791,13.9925,-2.77209,1.0,8,1012781,218,0,418
5864736,87.1747,23.9791,14.8775,-3.11839,1.0,8,1012782,218,0,418
5864780,-3.82414,42.3438,-207.975,0.0,0.99176,45,2005548,219,0,419
5864959,2.02073,0.0,5.59535,-2.33431,1.0,8,1013226,222,0,433
5865011,14.8869,16.0097,-4.17441,0.841084,1.0,8,1013227,219,0,419
5865255,75.6936,-14.1961,74.0111,-1.57672,0.5,5,0,218,0,418
5865258,109.661,-7.14674,81.9243,2.38771,1.0,8,1013228,218,0,418
5865259,84.6101,-6.9705,81.5673,0.0,0.99176,45,2005550,218,0,418
5865260,38.2786,-6.81815,76.3583,0.0,0.99176,45,2005551,218,0,418
5865338,-156.797,28.2601,-128.965,0.0,1.0,65,0,218,0,418
5865340,-156.797,28.2601,-128.965,0.0,1.0,65,0,218,0,418
5865395,378.0,-39.0,-60.0,0.0,3.0,51,0,241,0,416
5865411,-2.71668,42.3449,-205.179,-1.57045,1.0,40,0,219,0,419
5865436,-481.084,137.43,706.04,2.52342,1.0,40,0,213,0,399
5865487,-57.406,18.5041,66.5633,3.10881,1.0,8,1012528,14,0,131
5865493,-262.143,-20.0349,-82.7983,1.28437,1.0,8,1012539,219,0,419
5865494,69.7248,44.3999,135.967,-2.16722,1.0,8,1012568,11,0,128
5865516,85.2134,15.0,40.6845,-2.95238,1.0,8,1013230,218,0,418
5865523,-84.4308,8.05915,37.131,-0.186567,1.0,8,1013240,218,0,418
5865538,-670.802,-127.977,639.948,3.06806,1.0,8,1013241,215,0,401
5866005,-0.0162984,1.60413,-4.31329,3.08378,0.5,5,0,75,0,198
5866090,-2.05375,1.60014,-8.32171,0.287524,0.5,5,0,75,0,198
5866201,-1.47436,1.60413,-4.73525,2.26532,1.0,8,1012192,75,0,198
5866506,0.0477343,1.60413,1.9565,-3.11964,1.0,40,0,75,0,198
5866511,-0.360899,1.60413,-2.03681,0.0,3.0,51,0,75,0,198
5866560,69.1691,23.9108,-4.34888,0.0,6.0,9,3843,218,0,458
5866561,67.0698,23.9719,-6.12185,0.0,6.0,9,4170,218,0,458
5866562,71.0613,23.9719,-6.08838,0.0,6.0,9,4171,218,0,458
5866564,67.4883,23.9791,8.02434,-3.10239,6.0,9,4167,218,0,458
5866565,70.9391,23.9719,8.10248,3.05979,6.0,9,4169,218,0,458
5866568,61.8029,23.9791,18.9339,2.07023,6.0,9,4172,218,0,458
5866569,65.9647,23.9719,21.0422,1.80893,6.0,9,4173,218,0,458
5866571,62.1132,23.9791,-44.9878,0.184608,6.0,9,4172,218,0,458
5866572,64.8965,23.9719,-45.7924,-0.0429041,6.0,9,4173,218,0,458
5866577,63.3097,23.9719,20.92,2.66874,6.0,9,4171,218,0,458
5866578,62.9372,23.9791,-47.4293,0.330331,6.0,9,4170,218,0,458
5866579,9.9511,15.1453,-3.53409,2.26481,6.0,9,4168,218,0,458
5866580,68.4672,24.7654,-13.4128,0.0,6.0,9,3844,218,0,458
5866588,692.371,134.856,-630.11,-1.7711,1.0,8,1012280,211,0,397
5867072,-650.736,-176.471,-563.439,2.93697,1.0,8,1012789,216,0,402
5867073,-653.411,-176.471,-561.686,1.77907,1.0,8,1012790,216,0,402
5867074,-650.711,-176.471,-561.464,2.99607,1.0,8,1012791,216,0,402
5867075,-650.172,-176.471,-565.118,-0.358334,1.0,8,1012792,216,0,402
5867076,-648.51,-176.471,-562.435,-2.43598,1.0,8,1012793,216,0,402
5867077,-393.393,-166.949,-389.975,0.0,1.0,8,1012794,216,0,402
5867225,709.665,-36.2496,200.55,2.76863,1.0,8,1012281,212,0,398
5867394,558.939,348.408,-757.219,-0.935364,6.0,9,4337,53,0,468
5867395,552.291,348.103,-744.648,-0.954779,6.0,9,4338,53,0,468
5867397,551.64,350.255,-762.788,-1.7486,6.0,9,4338,53,0,468
5867398,548.598,349.763,-757.503,2.5056,6.0,9,4338,53,0,468
5867399,559.547,348.103,-749.945,2.73848,6.0,9,4338,53,0,468
5867425,557.218,348.595,-757.98,-1.27013,6.0,9,4338,53,0,468
5867426,542.014,351.301,-759.777,1.10282,6.0,9,4338,53,0,468
5867427,557.184,348.145,-737.823,2.81899,6.0,9,4338,53,0,468
5867431,560.757,349.152,-763.027,-1.27013,6.0,9,4338,53,0,468
5867432,566.794,348.103,-750.562,2.79767,6.0,9,4338,53,0,468
5867433,544.094,349.101,-750.695,1.07617,6.0,9,4338,53,0,468
5867442,516.282,349.02,-749.798,1.79391,6.0,9,4340,53,0,468
5867443,538.491,349.442,-728.994,2.54936,6.0,9,4340,53,0,468
5867444,568.77,348.185,-759.959,-1.04184,6.0,9,4340,53,0,468
5867445,531.357,348.497,-737.408,1.74173,1.0,8,1013262,53,0,468
5867468,-648.31,-176.471,-564.508,-1.39564,1.0,8,1013268,216,0,402
5867471,-651.531,-176.45,-539.368,-2.53106,1.0,8,1013264,216,0,402
5867472,-647.477,-174.559,-476.26,-0.00785963,1.0,8,1013265,216,0,402
5867473,-622.746,-176.45,-554.544,-1.54859,1.0,8,1013266,216,0,402
5867474,-637.908,-176.45,-561.659,1.08293,1.0,8,1013267,216,0,402
5867475,-639.887,-176.471,-579.339,0.0,1.0,8,1012796,216,0,402
5867476,-641.291,-176.471,-578.943,1.62482,1.0,8,1012795,216,0,402
5867511,-166.369,-162.219,-490.898,-1.99396,1.0,8,1012797,216,0,402
5867513,235.981,-72.7703,-619.867,0.0,1.0,8,1012802,216,0,402
5867516,236.225,-72.7398,-622.217,2.4862,1.0,8,1012803,216,0,402
5867517,236.664,-72.6177,-624.261,-0.678932,1.0,8,1012804,216,0,402
5867518,238.289,-72.5893,-623.272,-1.07212,1.0,8,1012805,216,0,402
5867519,-167.183,-162.07,-489.372,0.672622,1.0,8,1012798,216,0,402
5867521,-168.016,-162.034,-487.857,1.67582,1.0,8,1012800,216,0,402
5867523,-165.779,-162.114,-487.602,-2.56163,1.0,8,1012799,216,0,402
5867542,780.972,-25.9251,-508.08,1.52149,1.0,8,1012807,216,0,402
5867543,783.619,-25.9329,-508.059,-1.59001,1.0,8,1012808,216,0,402
5867544,785.976,-25.9793,-509.294,-1.38304,1.0,8,1012809,216,0,402
5867545,785.048,-25.9125,-507.03,-1.82598,1.0,8,1012810,216,0,402
5867648,-234.333,-40.8484,389.822,2.0487,1.0,8,1013269,22,0,145
5867650,-233.847,-40.8703,390.566,1.97185,1.0,8,1013270,22,0,145
5867652,-234.597,-40.6907,388.826,1.9172,1.0,8,1013271,22,0,145
5867667,592.024,11.1848,104.964,0.810637,1.0,8,1012822,216,0,402
5867668,634.909,10.4872,76.3675,1.42432,1.0,8,1012823,216,0,402
5867669,637.305,10.3766,76.0704,-1.62251,1.0,8,1012824,216,0,402
5867670,636.683,10.3303,77.5615,-2.76423,1.0,8,1012825,216,0,402
5867698,141.856,278.724,7.5658,-2.00419,6.0,9,4341,53,0,469
5867702,155.444,277.304,27.6583,-0.475431,6.0,9,4341,53,0,469
5867712,162.181,275.396,16.1614,-1.41212,6.0,9,4342,53,0,469
5867745,138.555,279.798,9.22118,1.95179,6.0,9,4343,53,0,469
5867754,138.392,279.034,4.7322,0.98465,6.0,9,4343,53,0,469
5867767,151.592,278.297,31.9015,2.54718,6.0,9,4344,53,0,469
5867769,156.359,276.706,33.4567,3.06009,6.0,9,4344,53,0,469
5867781,145.466,279.592,19.0469,0.768409,6.0,9,4346,53,0,469
5867782,145.904,274.887,-14.0122,-0.284619,6.0,9,4343,53,0,469
5867793,155.703,274.8,46.9241,-2.88944,6.0,9,4344,53,0,469
5867801,162.75,273.776,-1.76687,-0.770102,6.0,9,4345,53,0,469
5867828,642.454,13.8,505.51,-1.37632,1.0,8,1012828,216,0,402
5867829,641.917,13.8384,506.965,-0.00543198,1.0,8,1012829,216,0,402
5867830,640.715,13.9461,505.726,1.47141,1.0,8,1012830,216,0,402
5867832,227.646,14.6678,558.461,0.0,1.0,8,1012831,216,0,402
5867833,229.877,14.9691,559.716,0.0,1.0,8,1012832,216,0,402
5867834,230.304,15.1216,557.519,0.0,1.0,8,1012833,216,0,402
5867837,228.229,14.9996,553.979,0.00475918,1.0,8,1012827,216,0,402
5867844,-319.017,253.0,-5.2225,0.0,1.0,8,1012848,216,0,402
5867846,-330.931,252.0,-29.7202,0.0,1.0,8,1012849,216,0,402
5867848,-233.206,-40.6722,391.042,-1.91171,1.0,8,1013272,22,0,145
5867850,-62.8825,271.229,-5.63068,0.0,1.0,8,1012850,216,0,402
5867863,-69.425,271.233,0.19132,1.5708,1.0,40,0,216,0,402
5867945,237.873,16.4339,548.669,-1.1193,6.0,9,4391,216,0,402
5867947,239.46,16.3729,557.519,-1.88868,6.0,9,4392,216,0,402
5867948,229.759,14.7041,566.089,2.3718,6.0,9,4393,216,0,402
5867949,232.785,15.1673,566.037,-3.10521,6.0,9,4393,216,0,402
5867950,236.591,16.4034,540.734,-0.49602,6.0,9,4394,216,0,402
5867951,241.413,16.8307,543.145,-1.40577,6.0,9,4395,216,0,402
5867952,240.528,16.8917,538.598,-0.55185,6.0,9,4396,216,0,402
5867998,425.162,15.3048,706.63,-0.0537883,6.0,9,4352,17,0,471
5868001,431.618,14.7162,708.217,1.78169,6.0,9,4351,17,0,471
5868003,522.927,9.29631,701.791,-1.46662,6.0,9,4353,17,0,471
5868005,529.505,9.29631,695.846,-1.44721,6.0,9,4353,17,0,471
5868006,525.784,9.29631,710.252,-1.63895,6.0,9,4353,17,0,471
5868007,531.961,9.29631,722.112,-1.69785,6.0,9,4353,17,0,471
5868008,519.104,9.29631,717.39,-1.66079,6.0,9,4353,17,0,471
5868009,506.028,9.29631,756.992,-2.03145,6.0,9,4353,17,0,471
5868010,514.25,9.29631,747.88,-1.99438,6.0,9,4353,17,0,471
5868011,516.086,9.29631,677.534,-1.12727,6.0,9,4353,17,0,471
5868012,515.401,9.0,756.052,-2.04936,6.0,9,4354,17,0,471
5868013,512.112,9.00722,683.641,-1.15495,6.0,9,4354,17,0,471
5868014,518.36,9.00722,684.841,-1.32983,6.0,9,4354,17,0,471
5868015,499.442,9.29631,763.985,-2.30353,6.0,9,4353,17,0,471
5868018,507.9,9.29631,758.598,-2.18003,6.0,9,4353,17,0,471
5868019,529.318,9.29631,709.002,-1.56123,6.0,9,4353,17,0,471
5868020,495.282,9.29631,653.324,-1.03592,6.0,9,4353,17,0,471
5868022,503.711,9.29631,651.199,-1.03805,6.0,9,4353,17,0,471
5868023,505.816,9.0,765.664,-2.21134,6.0,9,4354,17,0,471
5868024,522.088,9.0,705.742,-1.46846,6.0,9,4354,17,0,471
5868025,528.419,9.0,701.948,-1.52996,6.0,9,4354,17,0,471
5868026,498.668,9.0,647.162,-0.781251,6.0,9,4354,17,0,471
5868028,533.025,9.0,709.658,-1.83861,6.0,9,4355,17,0,471
5868079,420.716,16.4783,706.432,1.56111,1.0,8,1013273,17,0,471
5868080,418.88,15.4027,709.536,1.55952,1.0,8,1013274,17,0,471
5868087,-167.01,-162.066,-488.487,0.0,1.0,8,1012801,216,0,402
5868088,232.497,-73.0049,-626.402,0.0,1.0,8,1012806,216,0,402
5868089,778.08,-25.7734,-507.405,0.0,1.0,8,1012821,216,0,402
5868090,606.983,11.1525,100.726,0.0,1.0,8,1012826,216,0,402
5868091,227.893,14.7699,549.889,0.0,1.0,8,1012835,216,0,402
5868094,-197.864,-102.8,456.535,0.629466,1.0,8,1012834,216,0,402
5868096,-196.713,-102.8,463.4,0.0,1.0,8,1012847,216,0,402
5868097,-2.22464,1.60014,-8.43472,0.111153,1.0,8,1013019,75,0,198
5868098,-428.034,-166.196,-411.867,0.0,0.99176,45,2005565,216,0,402
5868099,-429.179,-185.824,-419.012,0.0,5.0,51,0,216,0,402
5868100,-56.4978,271.229,0.217211,0.0,0.99176,45,2005549,216,0,402
5868102,249.256,-55.4971,-406.516,-1.27773,0.99176,45,2005567,216,0,402
5868103,344.137,-55.375,-428.489,1.63985,0.99176,45,2005568,216,0,402
5868104,296.712,-55.2829,-459.251,1.63873,0.99176,45,2005569,216,0,402
5868108,251.85,-55.4104,-399.527,0.497449,6.0,9,4942,216,0,402
5868109,244.448,-55.4056,-414.609,-2.81061,6.0,9,4614,216,0,402
5868110,348.64,-55.3148,-430.743,2.23376,6.0,9,4942,216,0,402
5868111,348.653,-55.5333,-425.589,0.640974,6.0,9,4942,216,0,402
5868112,292.171,-55.528,-455.866,-1.13119,6.0,9,4943,216,0,402
5868113,297.773,-55.2397,-454.71,0.108823,6.0,9,4943,216,0,402
5868114,302.963,-54.5176,-468.695,-0.592987,6.0,9,4623,216,0,402
5868153,225.147,1.57227,46.2231,-2.97159,1.0,8,1013275,19,0,139
5868154,225.235,1.6,43.1537,0.0,1.0,8,1013276,19,0,139
5868155,226.848,1.59999,43.1654,0.0,1.0,8,1013277,19,0,139
5868167,223.664,1.6,42.4052,0.0,1.0,8,1013278,19,0,139
5868403,-57.3936,-10.178,-110.596,-1.04689,6.05735,49,5000000,145,0,460
5868421,-80.8944,-10.178,-99.6394,-0.588241,1.0,40,0,145,0,460
5868423,-78.0938,-10.178,-91.8262,-1.54919,1.0,40,0,145,0,460
5870807,-44.236,-10.9408,-120.226,-0.975271,0.99176,45,2005288,145,0,460
5870825,19.8635,1.27913,89.7262,2.59158,1.0,8,1012766,218,0,418
5871288,441.71,8.6705,18.8171,-1.04473,1.0,8,1013279,19,0,139
5871798,558.939,348.408,-757.219,1.85517,1.0,8,1013280,53,0,155
5871799,562.272,348.519,-758.945,0.121944,1.0,8,1013281,53,0,155
5871800,531.517,348.503,-737.417,1.74173,1.0,45,2005572,53,0,155
5871817,442.83,-19.5124,-291.43,0.0,1.0,45,2005571,25,0,156
