Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
3719,"Xexeu",3,"Xexeu",1,0,0,0,1
3720,"Tcaridyi",3,"Tcaridyi",1,0,0,0,1
3721,"Nimmerreich-Tokotoko",4,"Nimmerreich-Tokotokos",1,0,1,0,0
3722,"blau[a] Bussard",4,"blau[a] Bussarde",2,0,1,0,0
3723,"Nimmerreich-Wamoura",3,"Nimmerreich-Wamouras",1,0,1,1,0
3724,"göttlich[a] Sordes",3,"göttlich[a] Sordes",1,0,1,0,0
3725,"Windwirbel",4,"Windwirbel",2,0,1,0,0
3726,"Nunyenunc",3,"Nunyenunc",1,0,0,0,1
3727,"Nunyenuncs Schatten",3,"Nunyenuncs Schatten",1,0,0,0,1
3728,"Nunyenuncs Feder",3,"Nunyenuncs Federn",1,0,0,0,1
3729,"lan'zoii Vundo",3,"lan'zoii Vundo",1,0,1,0,0
3730,"vuk'zoii Vundo",3,"vuk'zoii Vundo",1,0,1,0,0
3731,"Vundo-Lichttotem",4,"Vundo-Lichttotems",1,0,1,2,0
3732,"göttlich[a] Vespa",3,"göttlich[a] Vespas",1,0,1,1,0
3733,"Baumschrat-Großvater",4,"Baumschrat-Großväter",2,0,1,0,0
3734,"Canu Vanu",3,"Canu Vanu",1,0,0,0,1
3735,"Canu Vanus Totem",3,"Canu Vanus Totems",1,0,0,0,1
3736,"göttlich[a] Wespe",3,"göttlich[a] Wespen",1,0,1,1,0
3737,"Hakulaq",4,"Hakulaqs",2,0,1,0,0
3738,"Mythrit-Schale",3,"Mythrit-Schalen",1,0,1,1,0
3739,"göttlich[a] Dhalmel",4,"göttlich[a] Dhalmele",2,0,1,2,0
3740,"Waukkeon",3,"Waukkeon",1,0,0,0,1
3741,"heilig[a] Windwirbel",4,"heilig[a] Windwirbel",2,0,1,0,0
3742,"heilig[a] Wasserblase",3,"heilig[a] Wasserblasen",1,0,1,1,0
3743,"heilig[a] Böe",3,"heilig[a] Böen",1,0,1,1,0
3744,"Kern[p] des Vaters",4,"Kerne[p] des Vaters",2,0,1,0,0
3745,"Faust",3,"Faust",1,0,0,0,1
3746,"Sturmpuppe",3,"Sturmpuppen",1,0,1,1,0
3747,"Unterdrücker",4,"Unterdrücker",2,0,1,0,0
3748,"Unterdrücker[p] 0,5",4,"Unterdrücker[p] 0,5",2,0,1,0,0
3749,"Alarm",4,"Alarme",2,0,1,0,0
3750,"Dampfgeschoss",2,"Dampfgeschosse",2,0,1,2,0
3751,"Gob-Stampfer[p] VII",4,"Gob-Stampfer[p] VII",2,0,1,0,0
3752,"Gordios-Fußsoldat",6,"Gordios-Fußsoldaten",1,0,1,0,0
3753,"Indigohand-Scharfschütze",8,"Indigohand-Scharfschützen",1,0,1,0,0
3754,"Gordios-Harthelm",4,"Gordios-Harthelme",2,0,1,0,0
3755,"Gordios-Sturschale",3,"Gordios-Sturschalen",1,0,1,1,0
3756,"Gordios-Schütze",8,"Gordios-Schützen",1,0,1,0,0
3757,"Gordios-Soldat",6,"Gordios-Soldaten",1,0,1,0,0
3758,"Gobumm-Stampfer[p] VII",4,"Gobumm-Stampfer[p] VII",2,0,1,0,0
3759,"Jagdpuppe",3,"Jagdpuppen",1,0,1,1,0
3760,"Gob-Witwe[p] IX",3,"Gob-Witwen[p] IX",1,0,1,1,0
3761,"Königs-Gobmaschine[p] VI",3,"Königs-Gobmaschinen[p] VI",1,0,1,1,0
3762,"Echioceras",3,"Echioceras",1,0,1,0,0
3763,"Ogerbon",4,"Ogerbons",1,0,1,0,0
3764,"Lehmskorpion",4,"Lehmskorpione",2,0,1,0,0
3765,"belebt[a] Wasser",4,"belebt[a] Wässer",2,0,1,2,0
3766,"belebt[a] Hand",3,"belebt[a] Hände",2,0,1,1,0
3767,"levitiert[a] Rage",3,"levitiert[a] Ragen",1,0,1,1,0
3768,"Hydratkern",4,"Hydratkerne",2,0,1,0,0
3769,"Kolbenschmiermittel",4,"Kolbenschmiermittel",2,0,1,2,0
3770,"Getriebeschmiermittel",4,"Getriebeschmiermittel",1,0,1,2,0
3771,"Pfropfen",4,"Pfropfen",1,0,1,0,0
3772,"Manipulator",4,"Manipulatoren",1,0,1,0,0
3773,"Dampfdüse",3,"Dampfdüsen",1,0,1,1,0
3774,"Panzerpuppe",3,"Panzerpuppen",1,0,1,1,0
3775,"Strafpuppe",3,"Strafpuppe",1,0,1,1,0
3776,"α-Dampfregler",4,"α-Dampfregler",2,0,1,0,0
3777,"β-Dampfregler",4,"β-Dampfregler",2,0,1,0,0
3778,"Dichtungsring",4,"Dichtungsringe",2,0,1,0,0
3779,"Dampfpumpe",3,"Dampfpumpen",1,0,1,1,0
3780,"Proto-Ultima",3,"Proto-Ultima",1,0,0,1,1
3781,"Ätherakkumulator",4,"Ätherakkumulatoren",1,0,1,0,0
3782,"Proto-Drohne",3,"Proto-Drohnen",1,0,1,1,0
3783,"Nocticula",3,"Nocticula",1,0,0,1,1
3784,"Hybrot-Hornisse",3,"Hybrot-Hornissen",1,0,1,1,0
3785,"Euryale",3,"Euryale",1,0,0,1,1
3786,"Orion",3,"Orion",1,0,0,0,1
3787,"Durga",3,"Durga",1,0,0,0,1
3788,"Uhrwerk-Brummonaut",6,"Uhrwerk-Brummonauten",1,0,1,0,0
3789,"Coeurl-Königin",3,"Coeurl-Königinnen",1,0,1,1,0
3790,"Königinnenwache",3,"Königinnenwachen",1,0,1,1,0
3791,"Raskovnik",3,"Raskovnik",1,0,0,0,1
3792,"Bitterblüte",3,"Bitterblüten",1,0,1,1,0
3793,"Myath",3,"Myath",1,0,0,0,1
3794,"Gebirgsbrei",4,"Gebirgsbreie",2,0,1,0,0
3795,"Gebirgsgalle",3,"Gebirgsgallen",2,0,1,1,0
3796,"Gebirgsschlafsand",4,"Gebirgsschlafsande",2,0,1,0,0
3797,"Gebirgsblut",2,"Gebirgsblute",2,0,1,2,0
3798,"Tioman",3,"Tioman",1,0,0,1,1
3799,"blühend[a] Ochu",4,"blühend[a] Ochus",1,0,1,2,0
3800,"fliegend[a] Tod",2,"fliegend[a] Tode",2,0,1,0,0
3801,"abalathisch[a] Kapgeier",4,"abalathisch[a] Kapgeier",2,0,1,0,0
3802,"Pollensäckchen",4,"Pollensäckchen",1,0,1,2,0
3803,"Drachenwurz",2,"Drachenwurze",2,0,1,0,0
3804,"abalathisch[a] Fuchs",2,"abalathisch[a] Füchse",2,0,1,0,0
3805,"wuchernd[a] Difflugia",4,"wuchernd[a] Difflugiae",1,0,1,1,0
3806,"heilig[a] Smei",3,"heilig[a] Smei",1,0,1,1,0
3807,"heilig[a] Drakon",4,"heilig[a] Drakons",1,0,1,0,0
3808,"abalathisch[a] Tursus",3,"abalathisch[a] Tursus",1,0,1,0,0
3809,"Pyro-Drache",8,"Pyro-Drachen",1,0,1,0,0
3810,"Cyro-Drache",8,"Cyro-Drachen",1,0,1,0,0
3811,"Ergo-Drache",8,"Ergo-Drachen",1,0,1,0,0
3812,"Eiskristall",4,"Eiskristalle",2,0,1,0,0
3813,"Hochgebirgs-Galimimus",3,"Hochgebirgs-Galimimus",1,0,1,0,0
3814,"Hochgebirgs-Wyvern",4,"Hochgebirgs-Wyvern",1,0,1,0,0
3815,"verletzt[a] Pyro-Drache",8,"verletzt[a] Pyro-Drachen",1,0,1,0,0
3816,"verletzt[a] Cyro-Drache",8,"verletzt[a] Cyro-Drachen",1,0,1,0,0
3817,"Eruca",3,"Erucae",1,0,1,1,0
3818,"Regula van Hydrus",3,"NONE",1,0,0,0,1
3819,"Magitek-Geschütz[p] I",2,"Magitek-Geschütze[p] I",2,0,1,2,0
3820,"Magitek-Geschütz[p] II",2,"Magitek-Geschütze[p] II",2,0,1,2,0
3821,"Harmachis",3,"NONE",1,0,0,0,1
3822,"Igeyorhm",3,"NONE",1,0,0,0,1
3823,"Prim-Ascian",4,"Prim-Ascians",1,0,1,0,0
3824,"Uhrwerk-Wiederverwerter",4,"Uhrwerk-Wiederverwerter",2,0,1,0,0
3825,"Uhrwerk-Jäger",4,"Uhrwerk-Jäger",2,0,1,0,0
3826,"Uhrwerk-Rächer",4,"Uhrwerk-Rächer",2,0,1,0,0
3827,"Optio[p] der VI. Legion",4,"Optiones[p] der VI. Legion",1,0,1,0,0
3828,"Tessarius[p] der VI. Legion",3,"Tessarii[p] der VI. Legion",1,0,1,0,0
3829,"Medicus[p] der VI. Legion",3,"Medici[p] der VI. Legion",1,0,1,0,0
3830,"Brut-Sphäre",3,"Brut-Sphären",1,0,1,1,0
3831,"vorgezüchtet[a] Biomasse",3,"vorgezüchtet[a] Biomasse",1,0,1,1,0
3832,"Zucht-Tänzerin",3,"Zucht-Tänzerinnen",1,0,1,1,0
3833,"Zucht-Empusa",3,"Zucht-Empusen",1,0,1,1,0
3834,"Zucht-Reptoid",6,"Zucht-Reptoide",2,0,1,0,0
3835,"Giftmüll",4,"Giftmülle",2,0,1,0,0
3836,"Labor-Brummonaut",6,"Labor-Brummonauten",1,0,1,0,0
3837,"Sicherheitsdrohne",3,"Sicherheitsdrohnen",1,0,1,1,0
3838,"Klon-Druide",8,"Klon-Druiden",1,0,1,0,0
3839,"Klon-Thaumaturg",6,"Klon-Thaumaturgen",1,0,1,0,0
3840,"Zucht-Shabti",4,"Zucht-Shabtis",1,0,1,0,0
3841,"Ishgarder Knappe[p]",8,"Ishgarder Knappen[p]",1,0,1,0,0
3842,"Ishgarder Novize[p]",8,"Ishgarder Novizen[p]",1,0,1,0,0
3843,"Ishgarder Diakon[p]",4,"Ishgarder Diakone[p]",2,0,1,0,0
3844,"Ishgarder Priester[p]",4,"Ishgarder Priester[p]",2,0,1,0,0
3845,"weiß[a] Ross",2,"weiß[a] Rösser",2,0,1,2,0
3846,"schwarz[a] Ross",2,"schwarz[a] Rösser",2,0,1,2,0
3847,"Erzbasilika-Gargoyle",4,"Erzbasilika-Gargoyles",1,0,1,0,0
3848,"Gesicht[p] des Helden",4,"Gesichter[p] des Helden",2,0,1,2,0
3849,"Adelphel",3,"Adelphel",1,0,0,0,1
3850,"Grinnaux",3,"Grinnaux",1,0,0,0,1
3851,"Dämmerross",2,"Dämmerrösser",2,0,1,2,0
3852,"Morgenross",2,"Morgenrösser",2,0,1,2,0
3853,"leuchtend[a] Empusa",3,"leuchtend[a] Empusen",1,0,1,1,0
3854,"Blutbauch-Aufspießer",4,"Blutbauch-Aufspießer",2,0,1,0,0
3855,"Blutbauch-Blinzler",4,"Blutbauch-Blinzler",2,0,1,0,0
3856,"Blutbauch-Thaumaturg",6,"Blutbauch-Thaumaturgen",1,0,1,0,0
3857,"Blutbauch-Singstimme",3,"Blutbauch-Singstimme",1,0,1,1,0
3858,"Celie",3,"Celie",1,0,0,1,1
3859,"Finsterwald-Führer",4,"Finsterwald-Führer",2,0,1,0,0
3860,"Leveva",3,"Leveva",1,0,0,1,1
3861,"Quimperain",3,"Quimperain",1,0,0,0,1
3862,"Zwielicht-Auge",4,"Zwielicht-Auge",2,0,1,2,0
3863,"beseelt[a] Archanima",4,"beseelt[a] Archanimas",1,0,1,2,0
3864,"zweifelhaft[a] Astrologin",3,"zweifelhaft[a] Astrologinnen",1,0,1,1,0
3865,"Broenbhar",3,"Broenbhar",1,0,0,0,1
3866,"Plünderschlangen-Großflosse",3,"Plünderschlangen-Großflossen",1,0,1,1,0
3867,"Plünderschlangen-Großfang",4,"Plünderschlangen-Großfänge",2,0,1,0,0
3868,"Plünderchlangen-Großklaue",3,"Plünderchlangen-Großklauen",1,0,1,1,0
3869,"Plünderschlangen-Großschwanz",2,"Plünderschlangen-Großschwänze",2,0,1,0,0
3870,"Jannequinard",3,"Jannequinard",1,0,0,0,1
3871,"Sevestre",3,"Sevestre",1,0,0,0,1
3872,"Buchbinder",4,"Buchbinder",2,0,1,0,0
3873,"Katalogisierer",4,"Katalogisierer",2,0,1,0,0
3874,"Rezitator",4,"Rezitatoren",1,0,1,0,0
3875,"Feuer-Arkanum",4,"Feuer-Arkana",1,0,1,2,0
3876,"Wasser-Arkanum",4,"Wasser-Arkana",1,0,1,2,0
3877,"Wind-Arkanum",4,"Wind-Arkana",1,0,1,2,0
3878,"Erd-Arkanum",4,"Erd-Arkana",1,0,1,2,0
3879,"Blitz-Arkanum",4,"Blitz-Arkana",1,0,1,2,0
3880,"Eis-Arkanum",4,"Eis-Arkana",1,0,1,2,0
3881,"Tanzender Wolf",3,"Tanzender Wolf",1,0,0,0,1
3882,"Ascian[p] des Zwölften Kelchs",4,"Ascians[p] des Zwölften Kelchs",1,0,1,0,0
3883,"Ascian[p] des Zwölften Schwerts",4,"Ascians[p] des Zwölften Schwerts",1,0,1,0,0
3884,"Ascian[p] des Zwölften Stabs",4,"Ascians[p] des Zwölften Stabs",1,0,1,0,0
3885,"Ascian[p] des Zwölften Pentakels",4,"Ascians[p] des Zwölften Pentakels",1,0,1,0,0
3886,"Komet[a] des Untergangs",1,"Kometen[a] des Untergangs",1,0,1,0,0
3887,"Zundo-Wache",3,"Zundo-Wachen",1,0,1,1,0
3888,"Haillenarte-Ritter",4,"Haillenarte-Ritter",1,0,1,0,0
3889,"Durendaire-Ritter",4,"Durendaire-Ritter",1,0,1,0,0
3890,"Finneas Vollstrecker",3,"Finneas Vollstrecker",1,0,0,0,1
3891,"Fiederhag-Jäger",4,"Fiederhag-Jäger",1,0,1,0,0
3892,"Vath-Wächter",4,"Vath-Wächter",1,0,1,0,0
3893,"Eiszapfen-Exergon",4,"Eiszapfen-Exergone",2,0,1,2,0
3894,"mutmaßlich[a] Häretiker",4,"mutmaßlich[a] Häretiker",2,0,1,0,0
3895,"nat'noii Gundo",3,"nat'noii Gundo",1,0,1,0,0
3896,"lan'noii Gundo",3,"lan'noii Gundo",1,0,1,0,0
3897,"vuk'noii Gundo",3,"vuk'noii Gundo",1,0,1,0,0
3898,"abgerichtet[a] Kriegsbär",6,"abgerichtet[a] Kriegsbären",1,0,1,0,0
3899,"abgerichtet[a] Eisbär",6,"abgerichtet[a] Eisbären",1,0,1,0,0
3900,"marschierend[a] Stahldrohne",3,"marschierend[a] Stahldrohnen",1,0,1,1,0
3901,"marschierend[a] Kultivator",4,"marschierend[a] Kultivatoren",1,0,1,0,0
3902,"marschierend[a] Feuerdrohne",3,"marschierend[a] Feuerdrohnen",1,0,1,1,0
3903,"zornig[a] Archaeosaurus",3,"zornig[a] Archaeosaurier",2,0,1,0,0
3904,"lauernd[a] Frostdrache",8,"lauernd[a] Frostdrachen",1,0,1,0,0
3905,"lauernd[a] Moosdrache",8,"lauernd[a] Moosdrachen",1,0,1,0,0
3906,"lauernd[a] Wehrdrache",8,"lauernd[a] Wehrdrachen",1,0,1,0,0
3907,"lauernd[a] Amphitere",3,"lauernd[a] Amphiteren",1,0,1,1,0
3908,"Poroggo-Maulfalle",3,"Porogo-Maulfallen",1,0,1,1,0
3909,"Meganeura",3,"Meganeuras",1,0,1,1,0
3910,"Gubal-Falke",8,"Gubal-Falken",1,0,1,0,0
3911,"Marolit",6,"Marolite",2,0,1,0,0
3912,"lebend[a] Tintenfass",2,"lebend[a] Tintenfässer",2,0,1,2,0
3913,"lebend[a] Buch",2,"lebend[a] Bücher",2,0,1,2,0
3914,"Pseudo-Exergon",4,"Pseudo-Exergone",2,0,1,2,0
3915,"Seite[p] 64",3,"Seiten[p] 64",1,0,1,1,0
3916,"Poroggo-Abstauber",4,"Poroggo-Abstauber",2,0,1,0,0
3917,"Spandule",3,"Spandulen",1,0,1,1,0
3918,"Seitenfledder-Imp",4,"Seitenfledder-Imps",1,0,1,0,0
3919,"Seite[p] 32",3,"Seiten[p] 32",1,0,1,1,0
3920,"Logos",3,"Logos",1,0,1,0,0
3921,"Schnellleser",4,"Schnellleser",2,0,1,0,0
3922,"Skatene",3,"Skatenen",1,0,1,1,0
3923,"Dämonenbücherwand",3,"Dämonenbücherwände",1,0,1,1,0
3924,"dämonisch[a] Tintenfass",2,"dämonisch[a] Tintenfässer",2,0,1,2,0
3925,"Byblos",3,"Byblos",1,0,1,0,0
3926,"Seite[p] 128",3,"Seiten[p] 128",1,0,1,1,0
3927,"Seite[p] 256",3,"Seiten[p] 256",1,0,1,1,0
3928,"Wirbelwind",4,"Wirbelwinde",2,0,1,0,0
3929,"Walöl",4,"Walöle",2,0,1,0,0
3930,"Bibliotaph",6,"Bibliotaphen",1,0,1,0,0
3931,"Bücherdieb",4,"Bücherdiebe",2,0,1,0,0
3932,"Stichomant",6,"Stichomanten",1,0,1,0,0
3933,"Bücherwurm",4,"Bücherwürmer",2,0,1,0,0
3934,"Habetrot",3,"Habetrot",1,0,0,0,1
3935,"Oplo Opken",3,"Oplo Opken",1,0,1,0,0
3936,"Bero Roggo",3,"Bero Roggo",1,0,0,0,1
3937,"Braufix",3,"Braufix",1,0,0,0,1
3938,"Maro Roggo",3,"Maro Roggo",1,0,0,0,1
3939,"Dubhe",3,"Dubhe",1,0,0,0,1
3940,"melancholisch[a] Moira",3,"melancholisch[a] Moira",1,0,1,1,0
3941,"Dobharch",3,"Dobharch",1,0,0,0,1
3942,"Hubbelknix",3,"Hubbelhix",1,0,0,0,1
3943,"Ruginis",3,"Ruginis",1,0,0,1,1
3944,"Epaphus",3,"Epaphus",1,0,0,0,1
3945,"Indigohand-Rächer",4,"Indigohand-Rächer",2,0,1,0,0
3946,"Magitek-Gobbrecher[p] J3",4,"Magitek-Gobbrecher[p] J3",2,0,1,0,0
3947,"Indigohand-Eingeweiht[a]",3,"Indigohand-Eingeweiht[a]",1,0,1,0,0
3948,"Drachenjunge",8,"Drachenjungen",1,0,1,2,0
3949,"Galar",3,"Galar",1,0,0,0,1
3950,"Mogosh [t] Tückisch[a]",3,"Mogosh [t] Schelmisch[a]",1,0,0,0,1
3951,"Mogpo [t] Tugendhaft[a]",3,"Mogpo [t] Tugendhaft[a]",1,0,0,0,1
3952,"Putz-Mogry",4,"Putz-Mogrys",1,0,1,0,0
3953,"Minaruja",3,"Minaruja",1,0,0,0,1
3954,"Fjalar",3,"Fjalar",1,0,0,0,1
3955,"Cuelebre",3,"Cuelebre",1,0,0,0,1
3956,"Waugyl",3,"Waugyl",1,0,0,0,1
3957,"Aberisk",3,"Aberisk",1,0,0,0,1
3958,"ängstlich[a] Mogry",4,"ängstlich[a] Mogrys",2,0,1,0,0
3959,"modisch[a] Mogry",4,"modisch[a] Mogrys",1,0,1,0,0
3960,"Glycon",3,"Glycon",1,0,0,0,1
3961,"ungenießbar[a] Exergon",4,"ungenießbar[a] Exergone",2,0,1,2,0
3962,"Erdfresser",4,"Erdfresser",2,0,1,0,0
3963,"Horndrache",8,"Horndrachen",1,0,1,0,0
3964,"Schuckhornkröte",3,"Schuckhornkröten",1,0,1,1,0
3965,"Dzu-Teh",3,"Dzu-Teh",1,0,0,0,1
3966,"Werner [t] Wirsch[a]",3,"Werner [t] Wirsch[a]",1,0,0,0,1
3967,"Beaudonet [t] Aufrichtig[a]",3,"Beaudonet [t] Aufrichtig[a]",1,0,0,0,1
3968,"Alaimbert à la Wertesta",3,"Alaimbert à la Wertesta",1,0,0,0,1
3969,"Heidrun",3,"Heidrun",1,0,0,1,1
3970,"Picolaton",3,"Picolaton",1,0,0,0,1
3971,"Tartufo",3,"Tartufo",1,0,0,0,1
3972,"Betrachter",4,"Betrachter",2,0,1,0,0
3973,"weiß[a] Trüffel",3,"weiß[a] Trüffeln",1,0,1,1,0
3974,"Yetifalle",3,"Yetifallen",1,0,1,1,0
3975,"Peluda",3,"Peluda",1,0,0,1,1
3976,"Falkenhorst-Ritter",4,"Falkenhorst-Ritter",2,0,1,0,0
3977,"opulent[a] Syricta",4,"opulent[a] Syrictas",1,0,1,0,0
3978,"Krummschnabel-Cockatrice",3,"Krummschnabel-Cockatrice",1,0,1,2,0
3979,"Wild-Ratel",4,"Wild-Ratel",1,0,1,0,0
3980,"Etamin",3,"Etamin",1,0,0,0,1
3981,"Rastaban",3,"Rastaban",1,0,0,0,1
3982,"Thuban",3,"Thuban",1,0,0,0,1
3983,"Dunkelschuppe",3,"Dunkelschuppe",1,0,0,0,1
3984,"Vedrfölnir",3,"Vedrfölnir",1,0,0,0,1
3985,"bognarisch[a] Bandersnatch",3,"bognarisch[a] Bandersnatch",1,0,1,0,0
3986,"Migas",3,"Migas",1,0,0,0,1
3987,"Svarog",3,"Svarog",1,0,0,0,1
3988,"Huibairten [t] Fanatisch[a]",3,"Huibairten [t] Fanatisch[a]",1,0,0,0,1
3989,"Huibairten-Häscher",4,"Huibairten-Häscher",2,0,1,0,0
3990,"Vath-Jäger",4,"Vath-Jäger",2,0,1,0,0
3991,"Moosiger Gipfel",3,"Moosiger Gipfel",1,0,0,0,1
3992,"Glawackus",3,"Glawackus",1,0,0,0,1
3993,"Yowie",4,"Yowies",1,0,1,0,0
3994,"blutrünstig[a] Jagdhund",4,"blutrünstig[a] Jagdhunde",2,0,1,0,0
3995,"niederträchtig[a] Wilderer",4,"niederträchtig[a] Wilderer",2,0,1,0,0
3996,"Chocobo-Bulle",8,"Chocobo-Bullen",1,0,1,0,0
3997,"Skvader",3,"Skvader",1,0,1,0,0
3998,"lan'laii Kena Vanu",3,"Lan'laii Kena Vanu",1,0,1,0,0
3999,"Kena Vanu",3,"Kena Vanu",1,0,0,0,1
4000,"Oonu Vali",3,"Oonu Vali",1,0,0,0,1
4001,"Hastatus[p] der VI. Legion",3,"Hastati[p] der VI. Legion",1,0,1,0,0
4002,"Zundo-Eskorte",3,"Zundo-Eskorten",1,0,1,1,0
4003,"Zundo-Flüchtling",4,"Zundo-Flüchtlinge",2,0,1,0,0
4004,"nat'leii Zundo",3,"nat'leii Zundo",1,0,1,0,0
4005,"Soldat[p] der Rosenkavallerie",6,"Soldaten[p] der Rosenkavallerie",1,0,1,0,0
4006,"Apotamkin",3,"Apotamkin",1,0,0,0,1
4007,"lan'leii Gundo",3,"lan'leii Gundo",1,0,1,0,0
4008,"Anzu-Küken",4,"Anzu-Küken",1,0,1,2,0
4009,"Diatryma",3,"Diatryma",1,0,0,1,1
4010,"Gastornis-Nest",4,"Gastornis-Nester",2,0,1,2,0
4011,"brütend[a] Gastornis",3,"brütend[a] Gastornis",1,0,1,0,0
4012,"Frohehalde-Goblin",4,"Frohehalde-Goblins",1,0,1,0,0
4013,"Rotationsturm",4,"Rotationstürme",2,0,1,0,0
4014,"Stheno",3,"Stheno",1,0,0,0,1
4015,"Goryshche",3,"Goryshche",1,0,0,0,1
4016,"Magitek-Frontbrecher[p] S-1",4,"Magitek-Frontbrecher[p] S-1",2,0,1,0,0
4017,"Sylla Mal Albinus",3,"Sylla Mal Albinus",1,0,0,0,1
4018,"garleisch[a] Speculator",4,"garleisch[a] Speculatores",1,0,1,0,0
4019,"Magitek-Frontbrecher[p] L-1",4,"Magitek-Frontbrecher[p] L-1",2,0,1,0,0
4020,"mutiert[a] Titanenwurz",2,"mutiert[a] Titanenwurze",2,0,1,0,0
4021,"Muchalinda",3,"Muchalinda",1,0,0,0,1
4022,"Chimärengehirn",4,"Chimärengehirne",2,0,1,2,0
4023,"Uhrwerk-Riesenfürst",6,"Uhrwerk-Riesenfürsten",1,0,1,0,0
4024,"Uhrwerk-Scharfrichter",4,"Uhrwerk-Scharfrichter",2,0,1,0,0
4025,"Inspektionsdrohne",3,"Inspektionsdrohnen",1,0,1,1,0
4026,"Robairlain [t] Blutrünstig[a]",3,"Robairlain [t] Blutrünstig[a]",1,0,0,0,1
4027,"Archaeosaurus-Bulle",8,"Archaeosaurus-Bullen",1,0,1,0,0
4028,"Amphitere-Nachzügler",4,"Amphitere-Nachzügler",2,0,1,0,0
4029,"leuchtend[a] Chimära",3,"leuchtend[a] Chimären",1,0,1,1,0
4030,"Triarius[p] des II. Manipels",3,"Triarii[p] des II. Manipels",1,0,1,0,0
4031,"Medicus[p] des II. Manipels",3,"Medici[p] des II. Manipels",1,0,1,0,0
4032,"Veles[p] des II. Manipels",3,"Velites[p] des II. Manipels",1,0,1,0,0
4033,"Bestiarius[p] des II. Manipels",3,"Bestiarius[p] des II. Manipels",1,0,1,0,0
4034,"Imaginifer[p] des I. Manipels",4,"Imaginiferes[p] des I. Manipels",1,0,1,0,0
4035,"Medicus[p] des I. Manipels",3,"Medici[p] des I. Manipels",1,0,1,0,0
4036,"Häretiker-Anführer",4,"Häretiker-Anführer",2,0,1,0,0
4037,"lan'loii Gundo",3,"lan'loii Gundo",1,0,1,0,0
4038,"Schwarzblut-Montisaurus",3,"Schwarzblut-Montisaurier",2,0,1,0,0
4039,"nat'loii Gundo",3,"nat'loii Gundo",1,0,1,0,0
4040,"vuk'loii Gundo",3,"vuk'loii Gundo",1,0,1,0,0
4041,"Gundo-Sanuwa",3,"Gundo-Sanuwas",1,0,1,1,0
4042,"rachsüchtig[a] Tulihand",4,"rachsüchtig[a] Tulihands",1,0,1,0,0
4043,"rachsüchtig[a] Wadjet",3,"rachsüchtig[a] Wadjets",1,0,1,1,0
4044,"rachsüchtig[a] Avis",3,"rachsüchtig[a] Avis",1,0,1,0,0
4045,"rachsüchtig[a] Wyvern",3,"rachsüchtig[a] Wyvern",1,0,1,0,0
4046,"Dravania-Schnecke",3,"Dravania-Schnecken",1,0,1,1,0
4047,"wild[a] Riesen-Chocobo",4,"wild[a] Riesen-Chocobos",1,0,1,0,0
4048,"Stahldrohnen-Wache",3,"Stahldrohnen-Wachen",1,0,1,1,0
4049,"Feuerdrohnen-Vernichter",4,"Feuerdrohnen-Vernichter",2,0,1,0,0
4050,"geködert[a] Jagil",4,"geködert[a] Jagils",1,0,1,0,0
4051,"ausgewachsen[a] Loaghtan",4,"ausgewachsen[a] Loaghtans",1,0,1,0,0
4052,"Meliaden-Matrone",3,"Meliaden-Matrone",1,0,1,1,0
4053,"rachsüchtig[a] Amphitere",3,"rachsüchtig[a] Amphiteren",1,0,1,1,0
4054,"rachsüchtig[a] Wyvern",3,"rachsüchtig[a] Wyvern",1,0,1,0,0
4055,"rachsüchtig[a] Archaeornis",3,"rachsüchtig[a] Archaeornis",1,0,1,0,0
4056,"Ajattara",3,"Ajattara",1,0,0,0,1
4057,"lan'puii Gundo",3,"lan'puii Gundo",1,0,1,0,0
4058,"Gundo-Pu'sanuwa",3,"Gundo-Pu'sanuwas",1,0,1,1,0
4059,"Gastornis-Terzel",4,"Gastornis-Terzel",2,0,1,0,0
4060,"Tsanahal-Initiator",4,"Tsanahal-Initiatoren",1,0,1,0,0
4061,"nat'noii Vundo",3,"nat'noii Vundo",1,0,1,0,0
4062,"lan'noii Vundo",3,"lan'noii Vundo",1,0,1,0,0
4063,"Vundo-E'sanuwa",3,"Vundo-E'sanuwas",1,0,1,1,0
4064,"Chocobo-Schnapper",4,"Chocobo-Schnapper",2,0,1,0,0
4065,"invasiv[a] Terrormilbe",3,"invasiv[a] Terrormilben",1,0,1,1,0
4066,"invasiv[a] Schattenmilbe",3,"invasiv[a] Schattenmilben",1,0,1,1,0
4067,"gesetzlos[a] Wilderin",3,"gesetzlos[a] Wilderin",1,0,1,1,0
4068,"Riesen-Goldbär",6,"Riesen-Goldbären",1,0,1,0,0
4069,"Orn-Fliege",3,"Orn-Fliegen",1,0,1,1,0
4070,"Plattfuß-Opken",3,"Plattfuß-Opken",1,0,1,0,0
4071,"streunend[a] Geira-Katze",3,"streunend[a] Geira-Katzen",1,0,1,1,0
4072,"Vollzugsdroide[p] 208",8,"Vollzugsdroiden[p] 208",1,0,1,0,0
4073,"Albdrache",8,"Albdrachen",1,0,1,0,0
4074,"Balanos",3,"Balanos",1,0,1,0,0
4075,"Langhaar-Yak",4,"Langhaar-Yaks",1,0,1,2,0
