Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x5][0x24],12 [0x3][0x30],13 [0x3][0x31],14 [0x3][0x32],15 [0x3][0x33],16 [0x3][0x34],17 [0x3][0x35],18 [0x3][0x36],19 [0x3][0x37],20 [0x3][0x38],21 [0x19][0x40],22 [0x1a][0x40],23 [0x1b][0x40],24 [0x1c][0x40],25 [0x5][0x26],26 [0x1d][0x40],27 [0x1e][0x40],28 [0x5][0x28],29 [0x5][0x2a],30 [0x1f][0x40],31 [0x3][0x39],32 [0x3][0x3a],33 [0x5][0x2c],34 [0x3][0x3b],35 [0x3][0x3c],36 [0x3][0x3d],37 [0x20][0x40],38 [0x19][0x41],39 [0x1a][0x41],40 [0x1b][0x41],41 [0x1c][0x41],42 [0x3][0x3e],43 [0x5][0x2e],44 [0x3][0x3f],45 [0x0][0x1c],46 [0x0][0x20]
159,"パンプキンバトラー",0,"",0,0,1,0,0,"ミニオン「パンプキンバトラー」を呼び出す。\nどさくさ紛れにもらったパンプキンバトラー。マンドラゴラの執事！","自称マンドラゴラの執事。元はキングトマトの執事だったが、雑な扱いに耐えかね出奔。だが、一人旅の途中でコンチネンタル・サーカスに捕獲され、働かされていた。その後、冒険者ギルドの調査員に救出された……らしい","♪×＄◎？",1172,100,10,0,0,0,2,0,8,42,true,false,false,true,0,false,true,4648,42,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
160,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
161,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
162,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
163,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
164,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
165,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
166,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
167,"マメット・フリオニール",0,"",0,0,1,0,0,"ミニオン「マメット・フリオニール」を呼び出す。\n古の英雄を模した魔法人形。いいじゃないか、タダだし","古の英雄「フリオニール」を模した魔法人形。非常に手の込んだ逸品だが、現代の英雄に贈りたいと、さる船乗りが持ってきた。その裏に何か意図がありそうで妖しいが、受け取っておこう。いいじゃないか！　タダだし！","……ゴクッ……",1321,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4649,239,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
168,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
169,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
170,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
171,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
172,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
173,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
174,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
175,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
