Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd],8 [0x3][0x16],9 [0x7][0x10],10 [0x3][0x17],11 [0x5][0x14],12 [0x19][0x19],13 [0x1a][0x19],14 [0x1b][0x19],15 [0x3][0x18]
2005315,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005316,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005317,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005318,"",0,"",0,0,1,0,0,2,0,0,8859,false,false,true,0
2005319,"",0,"",0,0,1,0,0,2,0,0,1626,false,false,true,0
2005320,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005321,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005322,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005323,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005324,"",0,"",0,0,1,0,0,2,0,0,5559,false,false,true,0
2005325,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005326,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005327,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005328,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005329,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005330,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005331,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005332,"sortie",0,"sorties",0,0,1,1,0,3,131193,0,2632,true,false,true,0
2005333,"sortie",0,"sorties",0,0,1,1,0,3,131194,0,2632,true,false,true,0
2005334,"sortie",0,"sorties",0,0,1,1,0,3,131195,0,2632,true,false,true,0
2005335,"sortie",0,"sorties",0,0,1,1,0,3,131196,0,2632,true,false,true,0
2005336,"entrée",0,"entrées",0,1,1,1,0,3,852842,7,2632,true,false,true,0
2005337,"sortie",0,"sorties",0,0,1,1,0,3,131202,0,2632,true,false,true,0
2005338,"mémolithe allagois A-1",0,"mémolithes allagois A-1",0,0,1,0,0,1,983500,0,0,true,false,true,0
2005339,"mémolithe allagois A-2",0,"mémolithes allagois A-2",0,0,1,0,0,1,983501,0,0,true,false,true,0
2005340,"mémolithe allagois A-3",0,"mémolithes allagois A-3",0,0,1,0,0,1,983502,0,0,true,false,true,0
2005341,"mémolithe allagois A-4",0,"mémolithes allagois A-4",0,0,1,0,0,1,983503,0,0,true,false,true,0
2005342,"mémolithe allagois B-1",0,"mémolithes allagois B-1",0,0,1,0,0,1,983504,0,0,true,false,true,0
2005343,"mémolithe allagois B-3",0,"mémolithes allagois B-3",0,0,1,0,0,1,983505,0,0,true,false,true,0
2005344,"mémolithe allagois B-2",0,"mémolithes allagois B-2",0,0,1,0,0,1,983506,0,0,true,false,true,0
2005345,"mémolithe allagois B-4",0,"mémolithes allagois B-4",0,0,1,0,0,1,983507,0,0,true,false,true,0
2005346,"mémolithe allagois C-2",0,"mémolithes allagois C-2",0,0,1,0,0,1,983508,0,0,true,false,true,0
2005347,"mémolithe allagois D-2",0,"mémolithes allagois D-2",0,0,1,0,0,1,983509,0,0,true,false,true,0
2005348,"mémolithe allagois D-3",0,"mémolithes allagois D-3",0,0,1,0,0,1,983510,0,0,true,false,true,0
2005349,"mémolithe allagois C-4",0,"mémolithes allagois C-4",0,0,1,0,0,1,983511,0,0,true,false,true,0
2005350,"mémolithe allagois C-3",0,"mémolithes allagois C-3",0,0,1,0,0,1,983512,0,0,true,false,true,0
2005351,"mémolithe allagois C-1",0,"mémolithes allagois C-1",0,0,1,0,0,1,983513,0,0,true,false,true,0
2005352,"mémolithe allagois D-1",0,"mémolithes allagois D-1",0,0,1,0,0,1,983514,0,0,true,false,true,0
2005353,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005354,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005355,"",0,"",0,0,1,0,0,2,0,0,8736,false,false,true,0
2005356,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005357,"porte de la chapelle",0,"portes de la chapelle",0,0,1,1,0,1,983420,0,0,true,false,true,0
2005358,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005359,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005360,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005361,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005362,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005363,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005364,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005365,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005366,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005367,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005368,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005369,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005370,"fanion de retour vers Ishgard",0,"fanions de retour vers Ishgard",0,0,1,0,0,3,853051,7,9424,true,false,true,0
2005371,"fanion de retour vers l'Avant-pays dravanien",0,"fanions de retour vers l'Avant-pays dravanien",0,0,1,0,0,3,131200,0,2632,true,false,true,0
2005372,"fanion de retour vers Ishgard",0,"fanions de retour vers Ishgard",0,0,1,0,0,3,131203,0,9424,true,false,true,0
2005373,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983515,0,8738,true,false,true,0
2005374,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983516,0,8738,true,false,true,0
2005375,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983517,0,8738,true,false,true,0
2005376,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983518,0,8738,true,false,true,0
2005377,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983519,0,8738,true,false,true,0
2005378,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983520,0,8738,true,false,true,0
2005379,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983521,0,8738,true,false,true,0
2005380,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983522,0,8738,true,false,true,0
2005381,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983523,0,8738,true,false,true,0
2005382,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983524,0,8738,true,false,true,0
2005383,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983525,0,8738,true,false,true,0
2005384,"totem vanu vanu",0,"totems vanu vanu",0,0,1,0,0,2,983526,0,8738,true,false,true,0
2005385,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005386,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005387,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005388,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005389,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005390,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005391,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005392,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005393,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005394,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005395,"",0,"",0,0,1,0,0,2,0,0,0,false,false,true,0
2005396,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2005397,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2005398,"",0,"",0,0,1,0,0,3,853115,7,8818,false,false,true,0
2005399,"",0,"",0,0,1,0,0,3,852798,7,8819,false,false,true,0
2005400,"",0,"",0,0,1,0,0,2,0,0,8684,false,false,true,0
2005401,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005402,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005403,"concrétion de glace",0,"concrétions de glace",0,0,1,1,0,3,67120,7,1625,true,false,true,0
2005404,"concrétion de glace",0,"concrétions de glace",0,0,1,1,0,3,67120,7,1625,true,false,true,0
2005405,"concrétion de glace",0,"concrétions de glace",0,0,1,1,0,3,67120,7,1625,true,false,true,0
2005406,"",0,"",0,0,1,0,0,3,67123,7,2702,false,false,true,0
2005407,"",0,"",0,0,1,0,0,3,67124,7,1626,false,false,true,0
2005408,"empreintes fraîches",0,"empreintes fraîches",0,1,1,1,0,3,67124,7,9189,true,false,true,0
2005409,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,67128,7,2075,true,false,true,0
2005410,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,67128,7,2075,true,false,true,0
2005411,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,67128,7,2075,true,false,true,0
2005412,"cristal de source",0,"cristaux de source",0,0,1,0,0,3,67130,7,2076,true,false,true,0
2005413,"cristal de source",0,"cristaux de source",0,0,1,0,0,3,67130,7,2076,true,false,true,0
2005414,"cristal de source",0,"cristaux de source",0,0,1,0,0,3,67130,7,2076,true,false,true,0
2005415,"cristal de source",0,"cristaux de source",0,0,1,0,0,3,67130,7,2076,true,false,true,0
2005416,"cristal de source",0,"cristaux de source",0,0,1,0,0,3,67130,7,2076,true,false,true,0
2005417,"cristal de source",0,"cristaux de source",0,0,1,0,0,3,67130,7,2076,true,false,true,0
2005418,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,67131,7,2075,true,false,true,0
2005419,"endroit indiqué",0,"endroits indiqués",0,1,1,0,0,3,67131,7,2075,true,false,true,0
2005420,"",0,"",0,0,1,0,0,3,67131,7,1626,false,false,true,0
2005421,"",0,"",0,0,1,0,0,3,67133,7,1626,false,false,true,0
2005422,"",0,"",0,0,1,0,0,3,67193,7,1626,false,false,true,0
2005423,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2005424,"entrée",0,"entrées",0,1,1,1,0,3,852829,7,4397,true,false,true,0
2005425,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005426,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2005427,"mécanisme éthéraulique",0,"mécanismes éthérauliques",0,0,1,0,0,1,983528,0,0,true,false,true,0
2005428,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005429,"",0,"",0,0,0,0,0,0,0,0,0,false,false,false,0
2005430,"",0,"",0,0,1,0,0,3,67137,7,1626,false,false,true,0
2005431,"",0,"",0,0,1,0,0,3,67140,7,2701,false,false,true,0
2005432,"lettre d'hérétique",0,"lettres d'hérétique",0,0,1,1,0,3,67141,7,9591,true,false,true,0
2005433,"lettre d'hérétique",0,"lettres d'hérétique",0,0,1,1,0,3,67141,7,9591,true,false,true,0
2005434,"lettre d'hérétique",0,"lettres d'hérétique",0,0,1,1,0,3,67141,7,9591,true,false,true,0
2005435,"☓未使用",0,"",0,0,1,0,0,3,0,7,2075,true,false,true,0
2005436,"",0,"",0,0,1,0,0,3,67146,7,2701,false,false,true,0
2005437,"",0,"",0,0,1,0,0,3,67146,7,2701,false,false,true,0
2005438,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005439,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005440,"",0,"",0,0,1,0,0,3,67147,7,2701,false,false,true,0
2005441,"",0,"",0,0,1,0,0,3,67147,7,2701,false,false,true,0
2005442,"☓未使用",0,"",0,0,1,0,0,3,0,7,2075,true,false,true,0
2005443,"",0,"",0,0,1,0,0,3,67151,7,2702,false,false,true,0
2005444,"",0,"",0,0,1,0,0,3,67151,7,2701,false,false,true,0
2005445,"sortie de la salle des offrandes",0,"sorties de la salle des offrandes",0,0,1,1,0,3,852874,0,2632,true,false,true,0
2005446,"entrée de la salle des offrandes",0,"entrées de la salle des offrandes",0,1,1,1,0,3,67152,7,2632,true,false,true,0
2005447,"entrée",0,"entrées",0,1,1,1,0,3,852812,7,4397,true,false,true,0
2005448,"destination",0,"destinations",0,0,1,1,0,3,67153,7,2075,true,false,true,0
2005449,"entrée",0,"entrées",0,1,1,1,0,3,852813,7,4397,true,false,true,0
2005450,"destination",0,"destinations",0,0,1,1,0,3,67154,7,2075,true,false,true,0
2005451,"destination",0,"destinations",0,0,1,1,0,3,67154,7,2075,true,false,true,0
2005452,"destination",0,"destinations",0,0,1,1,0,3,67154,7,2075,true,false,true,0
2005453,"jasmin céleste",0,"jasmins célestes",0,0,1,0,0,3,67156,7,2075,true,false,true,0
2005454,"jasmin céleste",0,"jasmins célestes",0,0,1,0,0,3,67156,7,2075,true,false,true,0
2005455,"jasmin céleste",0,"jasmins célestes",0,0,1,0,0,3,67156,7,2075,true,false,true,0
2005456,"peinture sur pierre",0,"peintures sur pierre",0,0,1,1,0,3,67158,7,2075,true,false,true,0
2005457,"",0,"",0,0,1,0,0,3,67161,7,2702,false,false,true,0
2005458,"",0,"",0,0,1,0,0,3,67161,7,2702,false,false,true,0
2005459,"destination",0,"destinations",0,0,1,1,0,3,67163,7,2075,true,false,true,0
2005460,"",0,"",0,0,1,0,0,3,67164,7,2702,false,false,true,0
2005461,"",0,"",0,0,1,0,0,3,67164,7,2702,false,false,true,0
2005462,"",0,"",0,0,1,0,0,3,67164,7,2702,false,false,true,0
2005463,"entrée",0,"entrées",0,1,1,1,0,3,852814,7,4397,true,false,true,0
2005464,"",0,"",0,0,1,0,0,3,67142,7,1626,false,false,true,0
2005465,"destination",0,"destinations",0,0,1,1,0,3,67204,7,2075,true,false,true,0
2005466,"",0,"",0,0,1,0,0,3,67214,7,9225,false,false,true,0
2005467,"",0,"",0,0,1,0,0,3,67214,7,7442,false,false,true,0
2005468,"",0,"",0,0,1,0,0,3,0,0,7442,false,false,true,0
2005469,"destination",0,"destinations",0,0,1,1,0,3,67216,7,2075,true,false,true,0
2005470,"",0,"",0,0,1,0,0,3,67216,7,2702,false,false,true,0
2005471,"",0,"",0,0,1,0,0,3,67217,7,2702,false,false,true,0
2005472,"",0,"",0,0,1,0,0,3,67218,7,1626,false,false,true,0
2005473,"",0,"",0,0,1,0,0,3,67219,7,1626,false,false,true,0
2005474,"gobblindé magitek G-VII",0,"gobblindés magitek G-VII",0,0,1,0,0,1,983530,0,3237,true,false,true,0
2005475,"gobblindé magitek G-VII",0,"gobblindés magitek G-VII",0,0,1,0,0,1,983531,0,3237,true,false,true,0
2005476,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005477,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005478,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005479,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005480,"incubateur chimérique",0,"incubateurs chimériques",0,1,1,0,0,1,983536,0,0,true,false,true,0
2005481,"incubateur chimérique",0,"incubateurs chimériques",0,1,1,0,0,1,983535,0,0,true,false,true,0
2005482,"incubateur chimérique",0,"incubateurs chimériques",0,1,1,0,0,1,983538,0,0,true,false,true,0
2005483,"incubateur chimérique",0,"incubateurs chimériques",0,1,1,0,0,1,983537,0,0,true,false,true,0
2005484,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005485,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005486,"",0,"",0,0,1,0,0,2,0,0,8912,false,false,true,0
2005487,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005488,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005489,"destination",0,"destinations",0,0,1,1,0,3,67146,7,2075,true,false,true,0
2005490,"clef de menottes",0,"clefs de menottes",0,0,1,1,0,2,0,7,1651,true,false,true,0
2005491,"",0,"",0,0,1,0,0,2,0,0,8861,false,false,true,0
2005492,"cristal de source",0,"cristaux de source",0,0,1,0,0,3,67130,7,2076,true,false,true,0
2005493,"",0,"",0,0,1,0,0,3,852917,7,9621,false,false,true,0
2005494,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005495,"×エンタープライズ",0,"",0,0,1,0,0,3,852863,7,9621,false,false,true,0
2005496,"×エンタープライズ",0,"",0,0,1,0,0,3,853143,7,9621,false,false,true,0
2005497,"destination",0,"destinations",0,0,1,1,0,3,67180,7,1624,false,false,true,0
2005498,"",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2005499,"",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2005500,"destination",0,"destinations",0,0,1,1,0,3,67180,7,1624,false,false,true,0
2005501,"destination",0,"destinations",0,0,1,1,0,3,67180,7,1626,false,false,true,0
2005502,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005503,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005504,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005505,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005506,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005507,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005508,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005509,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005510,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005511,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005512,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005513,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005514,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005515,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005516,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005517,"entrée",0,"entrées",0,1,1,1,0,3,1900619,7,4397,true,false,true,0
2005518,"pierre incantatoire",0,"pierres incantatoires",0,0,1,1,0,3,67207,7,1625,true,false,true,0
2005519,"pierre incantatoire",0,"pierres incantatoires",0,0,1,1,0,3,67207,7,2075,true,false,true,0
2005520,"pierre rituelle",0,"pierres rituelles",0,0,1,1,0,3,67208,7,1626,true,false,true,0
2005521,"point d'observation",0,"points d'observation",0,0,1,0,0,3,67209,7,1625,true,false,true,0
2005522,"point d'observation",0,"points d'observation",0,0,1,0,0,3,67209,7,1625,true,false,true,0
2005523,"point d'observation",0,"points d'observation",0,0,1,0,0,3,67209,7,2075,true,false,true,0
2005524,"vieille poterie",0,"vieilles poteries",0,0,1,1,0,3,67209,7,9440,false,false,true,0
2005525,"bagage gelé",0,"bagages gelés",0,0,1,0,0,3,67211,7,9484,true,false,true,0
2005526,"",0,"",0,0,1,0,0,3,67211,7,9439,false,false,true,0
2005527,"",0,"",0,0,1,0,0,3,67211,7,2702,false,false,true,0
2005528,"trace d'éther",0,"traces d'éther",0,0,1,1,0,3,67212,7,2075,true,false,true,0
2005529,"trace d'éther",0,"traces d'éther",0,0,1,1,0,3,67212,7,2075,true,false,true,0
2005530,"vieille poterie",0,"vieilles poteries",0,0,1,1,0,3,67209,7,1625,true,false,true,0
2005531,"vieille poterie",0,"vieilles poteries",0,0,1,1,0,3,67209,7,2075,true,false,true,0
2005532,"paroi froide",0,"parois froides",0,0,1,1,0,3,67195,7,1625,true,false,true,0
2005533,"",0,"",0,0,1,0,0,3,852870,7,9091,false,false,true,0
2005534,"",0,"",0,0,1,0,0,3,852871,7,9092,false,false,true,0
2005535,"",0,"",0,0,1,0,0,3,853107,7,9093,false,false,true,0
2005536,"vent éthéréen",0,"vents éthéréens",0,0,1,0,0,3,2818053,7,9524,true,false,true,0
2005537,"×エンタープライズ",0,"",0,0,1,0,0,3,67179,7,9621,false,false,true,0
2005538,"",0,"",0,0,1,0,0,3,67162,7,2701,false,false,true,0
2005539,"",0,"",0,0,1,0,0,3,67162,7,2701,false,false,true,0
2005540,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005541,"générateur de champ de force magitek",0,"générateurs de champ de force magitek",0,0,1,0,0,1,983440,0,3614,true,false,true,0
2005542,"",0,"",0,0,1,0,0,2,0,0,9037,false,false,true,0
2005543,"",0,"",0,0,1,0,0,3,67212,7,1626,false,false,true,0
2005544,"baliste anti-dragon",0,"balistes anti-dragon",0,0,1,1,0,1,983438,0,3614,true,false,true,0
2005545,"baliste anti-dragon",0,"balistes anti-dragon",0,0,1,1,0,1,983439,0,3614,true,false,true,0
2005546,"clef du champ de force magitek",0,"clefs du champ de force magitek",0,0,1,1,0,2,0,0,1651,true,false,false,5
2005547,"",0,"",0,0,1,0,0,3,67157,7,2701,false,false,true,0
2005548,"entrée",0,"entrées",0,1,1,1,0,3,852836,7,4397,true,false,true,0
2005549,"entrée",0,"entrées",0,1,1,1,0,3,852837,7,4397,true,false,true,0
2005550,"destination",0,"destinations",0,0,1,1,0,3,67175,7,2075,true,false,true,0
2005551,"destination",0,"destinations",0,0,1,1,0,3,67175,7,2075,true,false,true,0
2005552,"terminal désactivé",0,"terminaux désactivés",0,0,1,0,0,3,852905,7,9226,true,false,true,0
2005553,"terminal de l'Hélice",0,"terminaux de l'Hélice",0,0,1,0,0,3,852906,7,9226,true,false,true,0
2005554,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,852907,7,9226,true,false,true,0
2005555,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,852908,7,9226,true,false,true,0
2005556,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,131207,7,9226,true,false,true,0
2005557,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,852909,7,9226,true,false,true,0
2005558,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,852910,7,9226,true,false,true,0
2005559,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,131209,7,9226,true,false,true,0
2005560,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,852911,7,9226,true,false,true,0
2005561,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,852912,7,9226,true,false,true,0
2005562,"téléporteur allagois",0,"téléporteurs allagois",0,0,1,0,0,3,131211,7,9226,true,false,true,0
2005563,"terminal désactivé",0,"terminaux désactivés",0,0,1,0,0,3,852913,7,9226,true,false,true,0
2005564,"terminal du laboratoire",0,"terminaux du laboratoire",0,0,1,0,0,3,852914,7,9226,true,false,true,0
2005565,"destination",0,"destinations",0,0,1,1,0,3,67200,7,2075,true,false,true,0
2005566,"entrée",0,"entrées",0,1,1,1,0,3,1900627,7,4397,true,false,true,0
2005567,"destination",0,"destinations",0,0,1,1,0,3,67202,7,1625,true,false,true,0
2005568,"destination",0,"destinations",0,0,1,1,0,3,67202,7,1625,true,false,true,0
2005569,"destination",0,"destinations",0,0,1,1,0,3,67202,7,1625,true,false,true,0
2005570,"",0,"",0,0,1,0,0,3,852904,7,8819,false,false,true,0
2005571,"lieu de fouilles",0,"lieux de fouilles",0,0,1,0,0,3,66121,7,2075,true,false,true,0
2005572,"",0,"",0,0,1,0,0,3,66122,7,1626,false,false,true,0
2005573,"destination",0,"destinations",0,0,1,1,0,3,66124,7,1625,true,false,true,0
2005574,"saumon de Vairlame",0,"saumons de Vairlame",0,0,1,0,0,3,66124,7,2075,true,false,true,0
2005575,"",0,"",0,0,1,0,0,3,0,7,2075,true,false,true,0
2005576,"",0,"",0,0,1,0,0,3,0,7,2075,true,false,true,0
2005577,"",0,"",0,0,1,0,0,3,0,7,1626,true,false,true,0
2005578,"",0,"",0,0,1,0,0,3,0,7,2701,false,false,true,0
2005579,"",0,"",0,0,1,0,0,3,66137,7,1626,false,false,true,0
2005580,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2005581,"sac d'affaires oubliées",0,"sacs d'affaires oubliées",0,0,1,0,0,3,67272,7,9088,true,false,true,0
2005582,"sac d'affaires oubliées",0,"sacs d'affaires oubliées",0,0,1,0,0,3,67272,7,9088,true,false,true,0
2005583,"caisse d'affaires oubliées",0,"caisses d'affaires oubliées",0,0,1,1,0,3,67272,7,9088,true,false,true,0
2005584,"pile de plateaux-repas",0,"piles de plateaux-repas",0,0,1,1,0,3,67275,7,2075,true,false,true,0
2005585,"",0,"",0,0,1,0,0,3,67275,7,9075,false,false,true,0
2005586,"tombe anonyme",0,"tombes anonymes",0,0,1,1,0,3,67288,7,2075,true,false,true,0
2005587,"",0,"",0,0,1,0,0,3,67288,7,4106,false,false,true,0
2005588,"armement dérobé",0,"armements dérobés",0,1,1,0,0,3,67294,7,9076,true,false,true,0
2005589,"armement dérobé",0,"armements dérobés",0,1,1,0,0,3,67294,7,9077,true,false,true,0
2005590,"armement dérobé",0,"armements dérobés",0,1,1,0,0,3,67294,7,9078,true,false,true,0
2005591,"source miraculeuse",0,"sources miraculeuses",0,0,1,1,0,3,67303,7,2075,true,false,true,0
2005592,"chocobo effondré",0,"chocobos effondrés",0,0,1,0,0,3,67304,7,2075,true,false,true,0
2005593,"piège à mâchoire",0,"pièges à mâchoire",0,0,1,0,0,3,67306,7,2075,true,false,true,0
2005594,"piège à mâchoire",0,"pièges à mâchoire",0,0,1,0,0,3,67306,7,2075,true,false,true,0
2005595,"",0,"",0,0,1,0,0,3,67306,7,9079,false,false,true,0
2005596,"",0,"",0,0,1,0,0,3,67306,7,9079,false,false,true,0
2005597,"nid de chocobo",0,"nids de chocobo",0,0,1,0,0,3,67309,7,2075,true,false,true,0
2005598,"",0,"",0,0,1,0,0,3,67309,7,9080,false,false,true,0
2005599,"champignon phosphorescent",0,"champignons phosphorescents",0,0,1,0,0,3,67314,7,1852,true,false,true,0
2005600,"piège à chocobo",0,"pièges à chocobo",0,0,1,0,0,3,67314,7,2075,true,false,true,0
2005601,"",0,"",0,0,1,0,0,3,67314,7,9079,false,false,true,0
2005602,"",0,"",0,0,1,0,0,3,67314,7,9082,false,false,true,0
2005603,"tronc rongé",0,"troncs rongés",0,0,1,0,0,3,67315,7,1625,true,false,true,0
2005604,"tronc rongé",0,"troncs rongés",0,0,1,0,0,3,67315,7,1625,true,false,true,0
2005605,"tronc rongé",0,"troncs rongés",0,0,1,0,0,3,67315,7,1625,true,false,true,0
2005606,"",0,"",0,0,1,0,0,3,0,7,3150,false,false,true,0
2005607,"arc de chasse",0,"arcs de chasse",0,1,1,0,0,3,67320,7,9083,true,false,true,0
2005608,"",0,"",0,0,1,0,0,3,0,7,3150,false,false,true,0
2005609,"endroit décrit",0,"endroits décrits",0,1,1,0,0,3,67321,7,2075,true,false,true,0
2005610,"fruit de toucheciel mûr",0,"fruits de toucheciel mûr",0,0,1,0,0,3,67323,7,9085,true,false,true,0
2005611,"fruit de toucheciel mûr",0,"fruits de toucheciel mûr",0,0,1,0,0,3,67323,7,9085,true,false,true,0
2005612,"fruit de toucheciel mûr",0,"fruits de toucheciel mûr",0,0,1,0,0,3,67323,7,9085,true,false,true,0
2005613,"",0,"",0,0,1,0,0,3,67323,7,9084,false,false,true,0
2005614,"",0,"",0,0,1,0,0,3,67323,7,9084,false,false,true,0
2005615,"",0,"",0,0,1,0,0,3,67323,7,9084,false,false,true,0
2005616,"×未使用",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2005617,"argile dravanienne",0,"argiles dravaniennes",0,1,1,1,0,3,67327,7,2075,true,false,true,0
2005618,"argile dravanienne",0,"argiles dravaniennes",0,1,1,1,0,3,67327,7,2075,true,false,true,0
2005619,"commeline argentée",0,"commelines argentées",0,0,1,1,0,3,67328,7,3997,true,false,true,0
2005620,"commeline argentée",0,"commelines argentées",0,0,1,1,0,3,67328,7,3997,true,false,true,0
2005621,"commeline argentée",0,"commelines argentées",0,0,1,1,0,3,67328,7,3997,true,false,true,0
