Index,0 [0x6][0x320],1 [0x3][0x328],2 [0x5][0x324],3 [0x5][0x326],4 [0x0][0x0],5 [0x0][0x8],6 [0x0][0x10],7 [0x0][0x18],8 [0x0][0x20],9 [0x0][0x28],10 [0x0][0x30],11 [0x0][0x38],12 [0x0][0x40],13 [0x0][0x48],14 [0x0][0x50],15 [0x0][0x58],16 [0x0][0x60],17 [0x0][0x68],18 [0x0][0x70],19 [0x0][0x78],20 [0x0][0x80],21 [0x0][0x88],22 [0x0][0x90],23 [0x0][0x98],24 [0x0][0xa0],25 [0x0][0xa8],26 [0x0][0xb0],27 [0x0][0xb8],28 [0x0][0xc0],29 [0x0][0xc8],30 [0x0][0xd0],31 [0x0][0xd8],32 [0x0][0xe0],33 [0x0][0xe8],34 [0x0][0xf0],35 [0x0][0xf8],36 [0x0][0x100],37 [0x0][0x108],38 [0x0][0x110],39 [0x0][0x118],40 [0x0][0x120],41 [0x0][0x128],42 [0x0][0x130],43 [0x0][0x138],44 [0x0][0x140],45 [0x0][0x148],46 [0x0][0x150],47 [0x0][0x158],48 [0x0][0x160],49 [0x0][0x168],50 [0x0][0x170],51 [0x0][0x178],52 [0x0][0x180],53 [0x0][0x188],54 [0x0][0x190],55 [0x0][0x198],56 [0x0][0x1a0],57 [0x0][0x1a8],58 [0x0][0x1b0],59 [0x0][0x1b8],60 [0x0][0x1c0],61 [0x0][0x1c8],62 [0x0][0x1d0],63 [0x0][0x1d8],64 [0x0][0x1e0],65 [0x0][0x1e8],66 [0x0][0x1f0],67 [0x0][0x1f8],68 [0x0][0x200],69 [0x0][0x208],70 [0x0][0x210],71 [0x0][0x218],72 [0x0][0x220],73 [0x0][0x228],74 [0x0][0x230],75 [0x0][0x238],76 [0x0][0x240],77 [0x0][0x248],78 [0x0][0x250],79 [0x0][0x258],80 [0x0][0x260],81 [0x0][0x268],82 [0x0][0x270],83 [0x0][0x278],84 [0x0][0x280],85 [0x0][0x288],86 [0x0][0x290],87 [0x0][0x298],88 [0x0][0x2a0],89 [0x0][0x2a8],90 [0x0][0x2b0],91 [0x0][0x2b8],92 [0x0][0x2c0],93 [0x0][0x2c8],94 [0x0][0x2d0],95 [0x0][0x2d8],96 [0x0][0x2e0],97 [0x0][0x2e8],98 [0x0][0x2f0],99 [0x0][0x2f8],100 [0x0][0x300],101 [0x0][0x308],102 [0x0][0x310],103 [0x0][0x318],104 [0x7][0x4],105 [0x7][0xc],106 [0x7][0x14],107 [0x7][0x1c],108 [0x7][0x24],109 [0x7][0x2c],110 [0x7][0x34],111 [0x7][0x3c],112 [0x7][0x44],113 [0x7][0x4c],114 [0x7][0x54],115 [0x7][0x5c],116 [0x7][0x64],117 [0x7][0x6c],118 [0x7][0x74],119 [0x7][0x7c],120 [0x7][0x84],121 [0x7][0x8c],122 [0x7][0x94],123 [0x7][0x9c],124 [0x7][0xa4],125 [0x7][0xac],126 [0x7][0xb4],127 [0x7][0xbc],128 [0x7][0xc4],129 [0x7][0xcc],130 [0x7][0xd4],131 [0x7][0xdc],132 [0x7][0xe4],133 [0x7][0xec],134 [0x7][0xf4],135 [0x7][0xfc],136 [0x7][0x104],137 [0x7][0x10c],138 [0x7][0x114],139 [0x7][0x11c],140 [0x7][0x124],141 [0x7][0x12c],142 [0x7][0x134],143 [0x7][0x13c],144 [0x7][0x144],145 [0x7][0x14c],146 [0x7][0x154],147 [0x7][0x15c],148 [0x7][0x164],149 [0x7][0x16c],150 [0x7][0x174],151 [0x7][0x17c],152 [0x7][0x184],153 [0x7][0x18c],154 [0x7][0x194],155 [0x7][0x19c],156 [0x7][0x1a4],157 [0x7][0x1ac],158 [0x7][0x1b4],159 [0x7][0x1bc],160 [0x7][0x1c4],161 [0x7][0x1cc],162 [0x7][0x1d4],163 [0x7][0x1dc],164 [0x7][0x1e4],165 [0x7][0x1ec],166 [0x7][0x1f4],167 [0x7][0x1fc],168 [0x7][0x204],169 [0x7][0x20c],170 [0x7][0x214],171 [0x7][0x21c],172 [0x7][0x224],173 [0x7][0x22c],174 [0x7][0x234],175 [0x7][0x23c],176 [0x7][0x244],177 [0x7][0x24c],178 [0x7][0x254],179 [0x7][0x25c],180 [0x7][0x264],181 [0x7][0x26c],182 [0x7][0x274],183 [0x7][0x27c],184 [0x7][0x284],185 [0x7][0x28c],186 [0x7][0x294],187 [0x7][0x29c],188 [0x7][0x2a4],189 [0x7][0x2ac],190 [0x7][0x2b4],191 [0x7][0x2bc],192 [0x7][0x2c4],193 [0x7][0x2cc],194 [0x7][0x2d4],195 [0x7][0x2dc],196 [0x7][0x2e4],197 [0x7][0x2ec],198 [0x7][0x2f4],199 [0x7][0x2fc],200 [0x7][0x304],201 [0x7][0x30c],202 [0x7][0x314],203 [0x7][0x31c]
64,66541,1,30,50,"INIT_P_POP_01","INIT_P_POP_02","INIT_POP_1ST_01","INIT_POP_1ST_02","INIT_POP_1ST_03","INIT_POP_1ST_04","INIT_ENPC_01","INIT_ENPC_02","CUT_SCENE_01","CUT_SCENE_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4277157,4277164,4277127,4277134,4277135,4277136,4277249,4277250,256,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,66057,1,30,50,"INIT_P_POP_1_BIGGS","INIT_P_POP_1_ARMOR_WEDGE","INIT_POP_1_1_EXC_LEADER","INIT_POP_1_1_LNC_01","INIT_POP_1_1_THM_01","INIT_P_POP_1_PAPALYMO","INIT_P_POP_1_URIANGER","INIT_ENPC_1_MINFILIA","INIT_ENPC_1_TATARU","INIT_POP_1_2_LNC_01","INIT_POP_1_2_CNJ_01","INIT_POP_1_2_GLA_01","INIT_ENPC_2_MINFILIA","INIT_ENPC_2_TATARU","INIT_ENPC_2_BIGGS","INIT_P_POP_2_PAPALYMO","INIT_P_POP_2_URIANGER","INIT_POP_2_1_LNC_01","INIT_POP_2_1_GLA_01","INIT_POP_2_1_CNJ_01","INIT_POP_2_1_KIL_01","INIT_POP_2_1_THM_01","INIT_POP_2_2_KIL_01","INIT_POP_2_2_KIL_02","INIT_POP_2_2_LNC_01","INIT_POP_2_2_THM_01","INIT_POP_2_2_THM_02","INIT_POP_2_2_TOOL_01","INIT_POP_2_2_TOOL_02","INIT_POP_2_2_TOOL_03","INIT_POP_2_3_STL_03","INIT_POP_2_2_CNJ_03","INIT_P_POP_PET","WARP_01","INIT_EO_POP_URIANGER_HANDS_ON","INIT_EO_POP_PAPALYMO_HANDS_ON","EVENT_ACTION_01","INIT_ENPC_POP_URIANGER","INIT_ENPC_POP_PAPALYMO","YELL_QIB_URIANGER_01","YELL_QIB_PAPALYMO_01","YELL_QIB_01","YELL_QIB_02","YELL_QIB_03","LOGMESSAGE_QIB_01","LOGMESSAGE_QIB_02","LOGMESSAGE_QIB_03","DEF_ACTION_SUMMON_PET_BNPC","STATUS_CUSTOM_REGEN","CUT_SCENE_01","CUT_SCENE_02","BGM_BATTLE_2ND","DEF_WEATHER_SUNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4278226,4278227,4278232,4278234,4278235,4278239,4278243,4278275,4278277,4278298,4278300,4278305,4288517,4288518,4288515,4278513,4278521,4278529,4278538,4278558,4278569,4278577,4285260,4285261,4285274,4285278,4285317,4286888,4286889,4286891,4287242,4287243,4308235,4278503,4307830,4307829,42,4307929,4307930,1192,1193,1693,1694,1695,3214,3215,3216,1307,691,258,259,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66585,1,30,34,"INIT_P_POP_SOLUKU_01","INIT_POP_1_ADAMANT_01","INIT_POP_1_ADAMANT_02","INIT_POP_1_ADAMANT_03","INIT_POP_2_ADAMANT_01","INIT_POP_2_ADAMANT_02","INIT_POP_2_JLYFISH_01","INIT_POP_2_JLYFISH_02","INIT_POP_2_JLYFISH_03","INIT_POP_2_JLYFISH_04","INIT_P_POP_KYURIOUS_01","INIT_POP_3_ADAMANT_BOSS","INIT_POP_3_ADAMANT_01","INIT_POP_3_ADAMANT_02","INIT_POP_3_ADAMANT_03","INIT_POP_3_ADAMANT_04","INIT_POP_4_JLYFISH_01","INIT_POP_4_JLYFISH_02","INIT_POP_4_JLYFISH_03","INIT_POP_4_JLYFISH_04","INIT_POP_4_ELEMENT_01","INIT_POP_4_ADAMANT_01","INIT_POP_4_ADAMANT_02","INIT_POP_4_ADAMANT_03","LOC_ACTOR0","LOC_ACTOR1","LOC_POS_ACTOR0","CUT_START_NCUT","CUT_INSART_NCUT","WARP_01","INIT_P_POP_SOLUKU_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4299987,4299990,4299991,4299992,4299995,4299997,4299999,4300001,4300006,4300007,4300008,4300009,4300010,4300011,4300012,4300013,4300014,4300015,4300016,4300017,4300018,4300121,4300122,4300123,1007128,1002696,4309208,320,321,4332431,4333234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,66590,1,30,50,"INIT_POP_1ST_A_01","INIT_POP_1ST_A_02","INIT_POP_1ST_A_03","INIT_POP_1ST_A_04","INIT_POP_1ST_A_05","INIT_P_POP_01","INIT_P_POP_02","INIT_P_POP_03","INIT_POP_2ND_B_01","INIT_POP_2ND_B_02","INIT_POP_2ND_B_03","INIT_POP_2ND_B_04","INIT_POP_2ND_B_05","INIT_POP_BOSS","WARP_01","INIT_POP_3RD_C_01","INIT_POP_3RD_C_02","INIT_POP_3RD_C_03","INIT_POP_3RD_C_04","INIT_POP_3RD_C_05","INIT_POP_3RD_C_06","INIT_POP_3RD_C_07","INIT_POP_3RD_C_08","INIT_POP_3RD_C_09","INIT_POP_3RD_C_10","INIT_POP_3RD_C_11","INIT_POP_3RD_C_12","INIT_POP_3RD_C_13","INIT_POP_4TH_D_01","INIT_POP_4TH_D_02","INIT_POP_4TH_D_03","INIT_POP_4TH_D_04","INIT_POP_4TH_D_05","INIT_POP_4TH_D_06","INIT_POP_4TH_D_07","INIT_POP_4TH_D_08","INIT_POP_4TH_D_09","INIT_POP_4TH_D_10","INIT_POP_4TH_D_11","INIT_POP_4TH_C_01","INIT_POP_4TH_C_02","INIT_POP_4TH_C_03","INIT_POP_4TH_C_04","INIT_POP_4TH_C_05","INIT_POP_4TH_C_06","INIT_POP_4TH_C_07","INIT_POP_4TH_C_08","INIT_POP_4TH_C_09","INIT_POP_4TH_C_10","INIT_POP_4TH_C_11","INIT_POP_4TH_C_12","INIT_POP_4TH_C_13","INIT_POP_4TH_C_14","INIT_POP_4TH_C_15","INIT_POP_4TH_C_16","INIT_POP_4TH_C_17","INIT_ENPC_POP_01","INIT_ENPC_POP_02","LOG_EVENT_QIB_WAR500_BTL_01","LOG_EVENT_QIB_WAR500_BTL_02","BGM_JOB_SHIREN","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_POS_ACTOR0","CUT_INSART_NCUT","CUT_END_NCUT","INIT_ENPC_POP_03","INIT_ENPC_POP_04","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4272556,4272557,4272558,4272559,4272560,4329195,4272571,4272573,4272579,4272580,4272581,4272582,4272583,4273307,4273310,4273323,4273324,4273327,4273328,4273331,4273332,4273334,4273335,4273336,4273338,4273341,4273343,4273344,4273694,4273695,4273696,4273697,4273700,4273701,4273702,4273704,4273705,4273706,4273708,4273709,4273710,4273713,4273714,4273715,4273716,4273727,4273729,4273732,4273733,4273735,4273738,4273740,4302586,4302587,4302589,4302590,4274643,4274644,3204,3205,91,1007128,1007141,1007142,1007143,4312944,323,324,4322368,4322688,3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,66595,1,30,49,"INIT_POP_1_BOSS_JENLINCE_01","INIT_POP_1_B_TYPE_GLA_01","INIT_POP_1_B_TYPE_GLA_02","INIT_POP_1_B_TYPE_GLA_03","INIT_POP_1_A_TYPE_GLA_01","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4296937,4296942,4296943,4296944,4296945,330,331,3615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,66596,1,30,50,"INIT_P_POP_SOLKIZAGIL_01","INIT_P_POP_JENLINCE_01","INIT_POP_1_OGA_01","INIT_POP_1_ARLIMAN_01","INIT_POP_2_PGL_SAKATU_01","INIT_POP_2_PGL_SAKATU_02","INIT_POP_2_PGL_SAKATU_03","INIT_POP_3_PGL_SAKATU_01","INIT_POP_3_PGL_SAKATU_02","INIT_POP_3_PGL_SAKATU_03","INIT_POP_3_GLA_SAKATU_01","INIT_POP_3_GLA_SAKATU_02","INIT_POP_3_BOSS_SAKATU_01","POP_EOBJ_COMEET_POINT_01","POP_EOBJ_COMEET_OMEN_01","INIT_P_POP_SOLKIZAGIL_02","INIT_P_POP_JENLINCE_02","INIT_POP_4_PGL_SAKATU_01","INIT_POP_4_PGL_SAKATU_02","INIT_POP_4_PGL_SAKATU_03","INIT_POP_4_SUMMON_MAMONJIN_01","INIT_POP_4_DETHEGAIZE_01","EVENT_ACTION_01","INIT_P_POP_JENLINCE_03","INIT_P_POP_SOLKIZAGIL_03","WARP_01","CUT_START_NCUT","CUT_END_NCUT","BGM_LASTHALF","BGM_SEARCH_PHASE","INIT_P_POP_STAR_MAP_TARGET","DEF_ACTION_STAR_MAP","POP_AVOID_STAR_MAP_MOVE","POP_ENEMY_MOVE_01","POP_ENEMY_MOVE_02","PR_SOLKIZAGIL_MOVE","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4293473,4293474,4293477,4293479,4293524,4293525,4293526,4293534,4293535,4293536,4293547,4293548,4293553,4293747,4293748,4293791,4293788,4293994,4293995,4293996,4293997,4293999,6,4302195,4302196,4302204,332,333,91,141,4323575,1116,4323599,4293554,4323984,4330647,3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,66597,1,30,34,"INIT_ENPC_POP_1_ERIC_01","INIT_EOBJ_POP_1_MACHIN_01","INIT_POP_1_IMP_01","INIT_POP_1_IMP_02","INIT_POP_1_IMP_03","INIT_POP_1_IMP_04","INIT_POP_1_IMP_05","INIT_POP_1_IMP_06","INIT_POP_2_IMP_BOSS_01","INIT_POP_3_MASEKIKUN_01","INIT_POP_3_MASEKIKUN_02","INIT_POP_3_MASEKIKUN_03","CUT_END_NCUT","LOC_ACTOR0","LOC_POS_ACTOR0","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_POS_ACTOR1","LOC_POS_ACTOR2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4306244,4306245,4306246,4306247,4306248,4306249,4306250,4306251,4306253,4306259,4306260,4306261,338,1006749,4324013,1006749,1007892,1007893,1007894,4325065,4325150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,66602,1,30,50,"INIT_POP_BOSS","INIT_POP_1ST_A_01","INIT_POP_1ST_B_01","INIT_POP_1ST_C_01","INIT_POP_1ST_D_01","INIT_POP_2ND_ENERGIE_01","INIT_P_POP_FOR_BUFF_ACTION","POP_RANGE_ENEMY_MOVE_01","LOGMESSAGE_QIB_01","LOGMESSAGE_QIB_02","DEF_ACTION_ENERGY_SUMMON","DEF_ACTION_CHACKRA","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4268988,4268991,4268992,4268993,4268994,4269009,4307688,4269001,3203,3213,1094,1310,340,341,3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,66608,1,30,50,"INIT_POP_1_ESTINIAN_01","INIT_POP_2_DRGON_HEART_01","INIT_POP_3_DRAGON_POWER_02","INIT_POP_3_DRAGON_POWER_03","INIT_POP_3_DRAGON_POWER_04","INIT_POP_3_DRAGON_POWER_05","INIT_POP_3_DRAGON_POWER_06","INIT_POP_3_DRAGON_POWER_07","INIT_ENPC_POP_ALBERIC","LOG_EVENT_QIB_JOBDRG500_01","LOG_EVENT_QIB_JOBDRG500_02","LOG_EVENT_QIB_JOBDRG500_03","LOG_EVENT_QIB_JOBDRG500_04","STATUS_CUSTOM_DRAGON_EYE_POWER","DEF_ACTION_DRAGON_BLESS","DEF_ACTION_DRAGON_DIVE","EOBJ_DAMAGE_RANGE_FIRE","STATUS_CUSTOM_DAMAGE_RANGE_FIRE","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4287051,4287059,4287079,4287082,4287083,4287085,4287086,4287087,4287046,3207,3220,3213,3221,698,1063,1064,4313761,677,336,337,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,66612,1,30,49,"INIT_P_POP_DAZA_01","INIT_POP_1_VOID_01","INIT_POP_1_VOID_02","INIT_POP_1_VOID_03","INIT_POP_1_VOID_04","INIT_POP_1_VOID_05","INIT_POP_1_DMN_01","INIT_POP_1_DMN_02","INIT_POP_1_GST_01","INIT_POP_1_GST_02","INIT_POP_1_GST_03","INIT_POP_2_VOID_01","INIT_POP_2_VOID_02","INIT_POP_2_VOID_03","INIT_POP_2_VOID_04","INIT_POP_2_VOID_05","INIT_POP_2_VOID_06","INIT_POP_2_VOID_07","INIT_POP_2_DMN_01","INIT_POP_2_DMN_02","INIT_POP_2_DMN_03","INIT_POP_2_GST_01","INIT_POP_2_GST_02","INIT_POP_2_GST_03","INIT_POP_2_GST_04","INIT_POP_3_VOID_01","INIT_POP_3_VOID_02","INIT_POP_3_VOID_03","INIT_POP_3_VOID_04","INIT_POP_3_VOID_05","INIT_POP_3_VOID_06","INIT_POP_3_VOID_07","INIT_POP_3_DGAZE_01","INIT_POP_3_DGAZE_02","INIT_POP_3_DGAZE_03","INIT_POP_3_GST_01","INIT_POP_3_GST_02","INIT_POP_3_GST_03","INIT_POP_3_GST_04","LOC_ACTOR0","LOC_ACTOR1","LOC_ACTOR2","LOC_ACTOR3","LOC_ACTOR4","LOC_POS_ACTOR0","JOB_STORY_MES","LOC_BGM1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4294979,4294980,4294981,4294983,4294984,4294985,4294986,4294987,4294988,4294989,4294990,4294992,4294993,4294994,4294995,4294996,4294997,4294998,4295000,4295001,4295002,4295003,4295004,4295005,4295006,4295008,4295009,4295010,4295011,4295012,4295013,4295014,4295015,4295016,4295017,4295018,4295019,4295020,4295021,1007898,1007895,1007895,1007895,1007895,4328116,3645,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,66614,1,30,50,"INIT_P_POP_1ST_A_01","INIT_P_POP_1ST_B_01","INIT_P_POP_1ST_C_01","INIT_POP_BOSS","INIT_POP_2ND_VOIDGATE_A","INIT_POP_2ND_VOIDGATE_B","INIT_POP_3RD_VOIDGATE_C","INIT_POP_3RD_C_01_RANDOM_POP","INIT_POP_2ND_A_01_RANDOM_POP","INIT_POP_2ND_B_01_RANDOM_POP","INIT_ENPC_POP_01","CUT_START_NCUT","CUT_END_NCUT","QIB_YELL_01","QIB_YELL_02","QIB_YELL_03","POP_RANGE_DAZA_MOVE","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4278135,4278137,4278138,4278139,4278142,4278143,4278156,4278157,4278336,4278337,4284477,344,345,1872,1873,1874,4330432,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,66615,1,30,34,"INIT_P_POP_RAYAO_01","INIT_P_POP_ARUN_01","INIT_POP_1_BOSS_TRANT_01","INIT_POP_1_RPT_01","INIT_POP_1_RPT_02","INIT_POP_1_RPT_03","INIT_POP_1_FLY_01","INIT_POP_1_FLY_02","INIT_POP_1_FLY_03","INIT_POP_1_FLY_04","INIT_POP_2_SLUG_01","INIT_POP_2_SLUG_02","INIT_POP_2_FLY_01","INIT_POP_2_FLY_02","INIT_POP_2_RPT_01","INIT_POP_2_SLUG_03","INIT_POP_3_WATER_ERMNT_01","INIT_POP_3_WATER_ERMNT_02","INIT_POP_3_FLY_01","INIT_POP_3_FLY_02","INIT_POP_3_RPT_01","INIT_POP_3_WATER_ERMNT_03","CUT_END_NCUT","LOC_ACTOR0","LOC_ACTOR1","LOC_POS_ACTOR0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4293115,4293116,4293124,4293129,4293131,4293132,4293133,4293134,4293135,4293136,4293144,4293145,4293146,4293147,4293148,4293149,4293151,4293152,4293153,4293154,4293155,4293156,346,1007130,1007131,4322268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,66620,1,30,50,"INIT_P_POP_ATOWA_01","INIT_P_POP_RAYAO_01","INIT_P_POP_ARUN_01","INIT_P_POP_MOTHER_TREE_01","INIT_POP_1_TRENT_01","INIT_POP_1_TRENT_02","INIT_POP_1_TRENT_03","INIT_POP_1_CRAB_02","INIT_POP_1_CRAB_01","INIT_POP_1_CRAB_03","INIT_POP_2_TRENT_01","INIT_POP_2_TRENT_02","INIT_POP_2_TRENT_03","INIT_POP_2_OTYU_02","INIT_POP_2_OTYU_01","INIT_POP_2_OTYU_03","INIT_POP_3_TREE_ANGER_01","INIT_POP_3_TREE_ANGER_02","INIT_POP_3_TREE_ANGER_03","INIT_POP_3_TREE_ANGER_04","INIT_POP_3_TREE_ANGER_05","INIT_POP_3_TREE_ANGER_06","INIT_POP_3_TREE_ANGER_07","INIT_POP_3_TREE_ANGER_08","INIT_POP_3_TREE_ANGER_09","INIT_POP_3_TREE_ANGER_10","INIT_POP_3_TREE_ANGER_11","INIT_POP_3_TREE_ANGER_12","INIT_POP_3_TREE_ANGER_13","INIT_POP_3_TREE_ANGER_14","INIT_POP_3_TREE_ANGER_15","INIT_POP_3_TREE_ANGER_16","INIT_POP_3_TREE_ANGER_17","INIT_POP_3_TRENT_01","INIT_POP_3_TRENT_02","INIT_POP_3_TRENT_03","BNPC_BASE_TYPE_TRENT","BNPC_BASE_TYPE_OTYU","BNPC_BASE_TYPE_CRAB","BNPC_BASE_TYPE_ANGER","STATUS_CUSTOM_TREE_DOT1","STATUS_CUSTOM_TREE_DOT2","QIB_YELL_01","INIT_POP_KEEP_TARGETING","QIB_LOGMESSAGE_01","QIB_LOGMESSAGE_02","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4290072,4290082,4290083,4290091,4290093,4290094,4290095,4290106,4290109,4290111,4292762,4292763,4292764,4292765,4292766,4292767,4290117,4290118,4290120,4290121,4290122,4290123,4290124,4290126,4290127,4290128,4290129,4290130,4290132,4290133,4290134,4290136,4290137,4292906,4292907,4292908,1701,1703,1705,1704,689,690,1173,4306921,3210,3211,348,349,3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,66624,1,30,49,"INIT_POP_1_BOSS_IKU_01","INIT_POP_1_WLF_01","INIT_POP_1_WLF_02","INIT_POP_2_IKE_LNC_001","INIT_POP_2_IKE_CNJ_001","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4298952,4298953,4298954,4298957,4298958,325,326,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
