Index,0 [0x6][0xc],1 [0x19][0x21],2 [0x7][0x0],3 [0x7][0x4],4 [0x7][0x8],5 [0x6][0x10],6 [0x6][0x14],7 [0x6][0x18],8 [0x6][0x1c],9 [0x3][0x20]
1772,2753,false,100,100,100,36,0,0,0,0
1773,2755,false,100,100,100,46,0,0,0,0
1774,3102,false,100,100,100,29,0,0,0,0
1775,3100,false,100,100,100,14,0,0,0,0
1776,3372,false,100,100,100,74,0,0,0,0
1777,3603,false,100,100,100,36,0,0,0,0
1778,4013,false,100,100,100,0,0,0,0,0
1779,3106,false,100,100,100,29,0,0,0,0
1780,3377,false,100,100,100,14,0,0,0,0
1781,3605,false,100,100,100,46,0,0,0,0
1782,2763,false,100,100,100,81,0,0,0,0
1783,2765,false,100,100,100,29,0,0,0,0
1784,3118,false,100,100,100,74,0,0,0,0
1785,4016,false,100,100,100,0,0,0,0,0
1786,4202,false,100,100,100,0,0,0,0,0
1787,2638,false,100,100,100,0,0,0,0,0
1788,2639,false,100,100,100,0,0,0,0,0
1789,2640,false,100,100,100,0,0,0,0,0
1790,2641,false,100,100,100,0,0,0,0,0
1791,4203,false,100,100,100,0,0,0,0,0
1792,6108,false,100,100,100,0,0,0,0,0
1793,6320,false,100,100,100,0,0,0,0,0
1794,6321,false,100,100,100,0,0,0,0,0
1795,6322,false,100,100,100,0,0,0,0,0
1796,6323,false,100,100,100,0,0,0,0,0
1797,6324,false,100,100,100,0,0,0,0,0
1798,6325,false,100,100,100,0,0,0,0,0
1799,6326,false,100,100,100,0,0,0,0,0
1800,6327,false,100,100,100,0,0,0,0,0
1801,6328,false,100,100,100,0,0,0,0,0
1802,6329,false,100,100,100,0,0,0,0,0
1803,6330,false,100,100,100,0,0,0,0,0
1804,6331,false,100,100,100,0,0,0,0,0
1805,6332,false,100,100,100,0,0,0,0,0
1806,6333,false,100,100,100,0,0,0,0,0
1807,6334,false,100,100,100,0,0,0,0,0
1808,6335,false,100,100,100,0,0,0,0,0
1809,6336,false,100,100,100,0,0,0,0,0
1810,6337,false,100,100,100,0,0,0,0,0
1811,6338,false,100,100,100,0,0,0,0,0
1812,6339,false,100,100,100,0,0,0,0,0
1813,6340,false,100,100,100,0,0,0,0,0
1814,6341,false,100,100,100,0,0,0,0,0
1815,6342,false,100,100,100,0,0,0,0,0
1816,6343,false,100,100,100,0,0,0,0,0
1817,6344,false,100,100,100,0,0,0,0,0
1818,6345,false,100,100,100,0,0,0,0,0
1819,6346,false,100,100,100,0,0,0,0,0
1820,6486,false,100,100,100,0,0,0,0,0
1821,6437,false,100,100,100,0,0,0,0,0
1822,6446,false,100,100,100,0,0,0,0,0
1823,6420,false,100,100,100,0,0,0,0,0
1824,6428,false,100,100,100,0,0,0,0,0
1825,6513,false,100,100,100,0,0,0,0,0
1826,6636,false,100,100,100,0,0,0,0,0
1827,6673,false,100,100,100,0,0,0,0,0
1828,6542,false,100,100,100,0,0,0,0,0
1829,6438,false,100,100,100,0,0,0,0,0
1830,6450,false,100,100,100,0,0,0,0,0
1831,6421,false,100,100,100,0,0,0,0,0
1832,6430,false,100,100,100,0,0,0,0,0
1833,6603,false,100,100,100,0,0,0,0,0
1834,6514,false,100,100,100,0,0,0,0,0
1835,6637,false,100,100,100,0,0,0,0,0
1836,6543,false,100,100,100,0,0,0,0,0
1837,6439,false,100,100,100,0,0,0,0,0
1838,6452,false,100,100,100,0,0,0,0,0
1839,6423,false,100,100,100,0,0,0,0,0
1840,6432,false,100,100,100,0,0,0,0,0
1841,6602,false,100,100,100,0,0,0,0,0
1842,6594,false,100,100,100,0,0,0,0,0
1843,6578,false,100,100,100,0,0,0,0,0
1844,6612,false,100,100,100,0,0,0,0,0
1845,2644,false,100,100,100,0,0,0,0,0
1846,2706,false,100,100,100,0,0,0,0,0
1847,2705,false,100,100,100,0,0,0,0,0
1848,2645,false,100,100,100,0,0,0,0,0
1849,2646,false,100,100,100,0,0,0,0,0
1850,2647,false,100,100,100,0,0,0,0,0
1851,2648,false,100,100,100,0,0,0,0,0
1852,6106,false,100,100,100,0,0,0,0,0
1853,4680,false,100,100,100,0,0,0,0,0
1854,4301,false,100,100,100,0,0,0,0,0
1855,4302,false,100,100,100,0,0,0,0,0
1856,4303,false,100,100,100,0,0,0,0,0
1857,4200,false,100,100,100,0,0,0,0,0
1858,5888,false,100,100,100,0,0,0,0,0
1859,4744,false,100,100,100,0,0,0,0,0
1860,6996,false,100,100,100,0,0,0,0,0
1861,6997,false,100,100,100,0,0,0,0,0
1862,7028,false,100,100,100,0,0,0,0,0
1863,5753,false,100,100,100,0,0,0,0,0
1864,5759,false,100,100,100,0,0,0,0,0
1865,5773,false,100,100,100,0,0,0,0,0
1866,5777,false,100,100,100,0,0,0,0,0
1867,5751,false,100,100,100,0,0,0,0,0
1868,5755,false,100,100,100,0,0,0,0,0
1869,5779,false,100,100,100,0,0,0,0,0
1870,5786,false,100,100,100,0,0,0,0,0
1871,5767,false,100,100,100,0,0,0,0,0
1872,5790,false,100,100,100,0,0,0,0,0
1873,5797,false,100,100,100,0,0,0,0,0
1874,5770,false,100,100,100,0,0,0,0,0
1875,5791,false,100,100,100,0,0,0,0,0
1876,5807,false,100,100,100,0,0,0,0,0
1877,6211,false,100,100,100,0,0,0,0,0
1878,6992,false,100,100,100,0,0,0,0,0
1879,6495,false,100,100,100,0,0,0,0,0
1880,6496,false,100,100,100,0,0,0,0,0
1881,6984,false,100,100,100,0,0,0,0,0
1882,6991,false,100,100,100,0,0,0,0,0
1883,6686,false,100,100,100,0,0,0,0,0
1884,6687,false,100,100,100,0,0,0,0,0
1885,5999,false,100,100,100,0,0,0,0,0
1886,6659,false,100,100,100,0,0,0,0,0
1887,6660,false,100,100,100,0,0,0,0,0
1888,6661,false,100,100,100,0,0,0,0,0
1889,6544,false,100,100,100,0,0,0,0,0
1890,5513,false,100,100,100,0,0,0,0,0
1891,2897,false,100,100,100,0,66594,0,0,0
1892,2898,false,100,100,100,0,66601,0,0,0
1893,2899,false,100,100,100,0,66588,0,0,0
1894,2900,false,100,100,100,0,66606,0,0,0
1895,2901,false,100,100,100,0,66625,0,0,0
1896,2902,false,100,100,100,0,66618,0,0,0
1897,2903,false,100,100,100,0,66613,0,0,0
1898,2904,false,100,100,100,0,66630,0,0,0
1899,2905,false,100,100,100,0,66636,0,0,0
1900,3220,false,100,100,100,0,66596,0,0,0
1901,3221,false,100,100,100,0,66602,0,0,0
1902,3222,false,100,100,100,0,66590,0,0,0
1903,3223,false,100,100,100,0,66608,0,0,0
1904,3224,false,100,100,100,0,66626,0,0,0
1905,3225,false,100,100,100,0,66620,0,0,0
1906,3226,false,100,100,100,0,66614,0,0,0
1907,3227,false,100,100,100,0,66632,0,0,0
1908,3228,false,100,100,100,0,66638,0,0,0
1909,3682,false,100,100,100,0,66594,0,0,0
1910,3683,false,100,100,100,0,66601,0,0,0
1911,3684,false,100,100,100,0,66588,0,0,0
1912,3685,false,100,100,100,0,66606,0,0,0
1913,3686,false,100,100,100,0,66625,0,0,0
1914,3687,false,100,100,100,0,66618,0,0,0
1915,3690,false,100,100,100,0,66613,0,0,0
1916,3688,false,100,100,100,0,66630,0,0,0
1917,3689,false,100,100,100,0,66636,0,0,0
1918,3458,false,100,100,100,0,66594,0,0,0
1919,3459,false,100,100,100,0,66601,0,0,0
1920,3460,false,100,100,100,0,66588,0,0,0
1921,3461,false,100,100,100,0,66606,0,0,0
1922,3462,false,100,100,100,0,66625,0,0,0
1923,3463,false,100,100,100,0,66618,0,0,0
1924,3464,false,100,100,100,0,66613,0,0,0
1925,3465,false,100,100,100,0,66630,0,0,0
1926,3466,false,100,100,100,0,66636,0,0,0
1927,3889,false,100,100,100,0,66594,0,0,0
1928,3890,false,100,100,100,0,66601,0,0,0
1929,3891,false,100,100,100,0,66588,0,0,0
1930,3892,false,100,100,100,0,66606,0,0,0
1931,3893,false,100,100,100,0,66625,0,0,0
1932,3894,false,100,100,100,0,66618,0,0,0
1933,3895,false,100,100,100,0,66613,0,0,0
1934,3896,false,100,100,100,0,66630,0,0,0
1935,3897,false,100,100,100,0,66636,0,0,0
1936,1675,false,100,100,100,0,66656,0,0,0
1937,1746,false,100,100,100,0,66657,0,0,0
1938,1816,false,100,100,100,0,66655,0,0,0
1939,1885,false,100,100,100,0,66658,0,0,0
1940,1955,false,100,100,100,0,66661,0,0,0
1941,2052,false,100,100,100,0,66660,0,0,0
1942,2140,false,100,100,100,0,66659,0,0,0
1943,2213,false,100,100,100,0,66662,0,0,0
1944,2214,false,100,100,100,0,66663,0,0,0
1945,2327,false,100,100,100,0,66075,0,0,0
1946,2354,false,100,100,100,0,65838,0,0,0
1947,2379,false,100,100,100,0,65820,0,0,0
1948,2404,false,100,100,100,0,66194,0,0,0
1949,2429,false,100,100,100,0,65602,0,0,0
1950,2455,false,100,100,100,0,66190,0,0,0
1951,2480,false,100,100,100,0,66186,0,0,0
1952,2506,false,100,100,100,0,65806,0,0,0
1953,2532,false,100,100,100,0,66182,0,0,0
1954,2558,false,100,100,100,0,65549,0,0,0
1955,2584,false,100,100,100,0,66654,0,0,0
1956,2651,false,100,100,100,0,65984,0,0,0
1957,3760,false,100,100,100,0,66226,0,0,0
1958,6222,false,100,100,100,0,66281,0,0,0
1959,4196,false,100,100,100,0,66177,0,0,0
1960,4102,false,100,100,100,0,65879,0,0,0
1961,4427,false,100,100,100,0,66080,0,0,0
1962,4428,false,100,100,100,0,65983,0,0,0
1963,4429,false,100,100,100,0,66087,0,0,0
1964,6138,false,100,100,100,0,66404,0,0,0
1965,7786,false,100,100,100,0,0,0,0,0
1966,7787,false,100,100,100,0,0,0,0,0
1967,7788,false,100,100,100,0,0,0,0,0
1968,7789,false,100,100,100,0,0,0,0,0
1969,7790,false,100,100,100,0,0,0,0,0
1970,7791,false,100,100,100,0,0,0,0,0
1971,7792,false,100,100,100,0,0,0,0,0
1972,7793,false,100,100,100,0,0,0,0,0
1973,2907,false,100,100,100,0,0,0,7,0
1974,2909,false,100,100,100,0,0,0,56,0
1975,2910,false,100,100,100,0,0,0,304,0
1976,2908,false,100,100,100,0,0,0,318,0
1977,6111,false,100,100,100,0,0,0,807,0
1978,2994,false,100,100,100,0,0,0,810,0
1979,6110,false,100,100,100,0,0,0,860,0
1980,4274,false,100,100,100,0,0,0,557,0
1981,4276,false,100,100,100,0,0,0,561,0
1982,4275,false,100,100,100,0,0,0,565,0
1983,6116,false,100,100,100,0,0,0,545,0
1984,6117,false,100,100,100,0,0,0,549,0
1985,6118,false,100,100,100,0,0,0,553,0
1986,4517,false,100,100,100,0,0,0,569,0
1987,4519,false,100,100,100,0,0,0,573,0
1988,4518,false,100,100,100,0,0,0,577,0
1989,6127,false,100,100,100,0,0,0,697,0
1990,6128,false,100,100,100,0,0,0,700,0
1991,6129,false,100,100,100,0,0,0,703,0
1992,6130,false,100,100,100,0,0,0,706,0
1993,6131,false,100,100,100,0,0,0,709,0
1994,6132,false,100,100,100,0,0,0,712,0
1995,6133,false,100,100,100,0,0,0,715,0
1996,6134,false,100,100,100,0,0,0,718,0
1997,6135,false,100,100,100,0,0,0,721,0
1998,6136,false,100,100,100,0,0,0,724,0
1999,6137,false,100,100,100,0,0,0,727,0
2000,6119,false,100,100,100,0,0,0,728,0
2001,6120,false,100,100,100,0,0,0,729,0
2002,6121,false,100,100,100,0,0,0,730,0
2003,6122,false,100,100,100,0,0,0,731,0
2004,6123,false,100,100,100,0,0,0,732,0
2005,6124,false,100,100,100,0,0,0,733,0
2006,6125,false,100,100,100,0,0,0,734,0
2007,6126,false,100,100,100,0,0,0,735,0
2008,2222,false,100,100,100,0,0,0,533,0
2009,2221,false,100,100,100,0,0,0,537,0
2010,2223,false,100,100,100,0,0,0,541,0
2011,2326,false,100,100,100,0,0,0,142,0
2012,2353,false,100,100,100,0,0,0,148,0
2013,2378,false,100,100,100,0,0,0,154,0
2014,2403,false,100,100,100,0,0,0,160,0
2015,2428,false,100,100,100,0,0,0,166,0
2016,2454,false,100,100,100,0,0,0,172,0
2017,2479,false,100,100,100,0,0,0,178,0
2018,2505,false,100,100,100,0,0,0,184,0
2019,2531,false,100,100,100,0,0,0,203,0
2020,2557,false,100,100,100,0,0,0,240,0
2021,2583,false,100,100,100,0,0,0,277,0
2022,6094,false,100,100,100,0,67079,0,811,1
2023,6095,false,100,100,100,0,67079,0,811,1
2024,6096,false,100,100,100,0,67079,0,811,1
2025,6097,false,100,100,100,0,67079,0,811,1
2026,6098,false,100,100,100,0,67079,0,811,1
2027,6099,false,100,100,100,0,67079,0,811,1
2028,6100,false,100,100,100,0,67079,0,811,1
2029,6101,false,100,100,100,0,67079,0,811,1
2030,2973,false,100,100,100,0,67079,0,811,1
2031,2974,false,100,100,100,0,67079,0,811,1
2032,2975,false,100,100,100,0,67079,0,811,1
2033,2976,false,100,100,100,0,67079,0,811,1
2034,2977,false,100,100,100,0,67079,0,811,1
2035,2978,false,100,100,100,0,67079,0,811,1
2036,2979,false,100,100,100,0,67079,0,811,1
2037,2980,false,100,100,100,0,67079,0,811,1
2038,2981,false,100,100,100,0,67079,0,811,1
2039,2982,false,100,100,100,0,67079,0,811,1
2040,3286,false,100,100,100,0,67079,0,811,1
2041,3287,false,100,100,100,0,67079,0,811,1
2042,3288,false,100,100,100,0,67079,0,811,1
2043,3289,false,100,100,100,0,67079,0,811,1
2044,3290,false,100,100,100,0,67079,0,811,1
2045,3291,false,100,100,100,0,67079,0,811,1
2046,3292,false,100,100,100,0,67079,0,811,1
2047,3293,false,100,100,100,0,67079,0,811,1
2048,3294,false,100,100,100,0,67079,0,811,1
2049,2638,false,100,100,100,0,0,0,812,0
2050,2639,false,100,100,100,0,0,0,812,0
2051,2640,false,100,100,100,0,0,0,812,0
2052,2641,false,100,100,100,0,0,0,812,0
2053,6108,false,100,100,100,0,0,0,812,0
2054,6107,false,100,100,100,0,0,0,812,0
2055,6968,false,100,100,100,0,0,0,874,0
2056,6969,false,100,100,100,0,0,0,874,0
2057,6970,false,100,100,100,0,0,0,874,0
2058,2642,false,100,100,100,0,0,0,874,0
2059,2965,false,100,100,100,0,0,0,874,0
2060,3747,false,100,100,100,0,0,0,874,0
2061,2643,false,100,100,100,0,0,0,874,0
2062,2966,false,100,100,100,0,0,0,874,0
2063,2644,false,100,100,100,0,0,0,875,0
2064,2706,false,100,100,100,0,0,0,875,0
2065,2705,false,100,100,100,0,0,0,875,0
2066,2645,false,100,100,100,0,0,0,875,0
2067,2646,false,100,100,100,0,0,0,875,0
2068,2647,false,100,100,100,0,0,0,875,0
2069,2648,false,100,100,100,0,0,0,875,0
2070,6106,false,100,100,100,0,0,0,875,0
2071,6964,false,100,100,100,0,66828,0,0,0
2072,6966,false,100,100,100,0,66829,0,0,0
2073,6967,false,100,100,100,0,66830,0,0,0
2074,6965,false,100,100,100,0,66831,0,0,0
2075,6975,false,100,100,100,0,66833,0,0,0
2076,6976,false,100,100,100,0,66833,0,0,0
2077,6972,false,100,100,100,0,66837,0,0,0
2078,6973,false,100,100,100,0,66837,0,0,0
2079,4301,false,100,100,100,0,0,0,876,0
2080,4302,false,100,100,100,0,0,0,876,0
2081,4303,false,100,100,100,0,0,0,876,0
2082,6971,false,100,100,100,0,0,0,876,0
2083,6974,false,100,100,100,0,0,0,876,0
2084,6977,false,100,100,100,0,0,0,876,0
2085,4200,false,100,100,100,0,0,0,877,0
2086,2659,false,100,100,100,0,0,0,0,0
2087,2671,false,100,100,100,0,0,0,0,0
2088,2707,false,100,100,100,0,0,0,0,0
2089,2751,false,100,100,100,0,0,0,0,0
2090,2809,false,100,100,100,0,0,0,0,0
2091,4404,false,100,100,100,0,0,0,0,0
2092,4405,false,100,100,100,0,0,0,0,0
2093,4406,false,100,100,100,0,0,0,0,0
2094,4407,false,100,100,100,0,0,0,0,0
2095,4408,false,100,100,100,0,0,0,0,0
2096,2671,false,100,100,100,0,66956,0,0,0
2097,2707,false,100,100,100,0,66956,0,0,0
2098,2751,false,100,100,100,0,66956,0,0,0
2099,2809,false,100,100,100,0,66956,0,0,0
2100,4404,false,100,100,100,0,66956,0,0,0
2101,4405,false,100,100,100,0,66956,0,0,0
2102,4406,false,100,100,100,0,66956,0,0,0
2103,4407,false,100,100,100,0,66956,0,0,0
2104,4408,false,100,100,100,0,66956,0,0,0
2105,7153,false,100,100,100,0,0,0,0,0
2106,7154,false,100,100,100,0,0,0,0,0
2107,7155,false,100,100,100,0,0,0,0,0
2108,7156,false,100,100,100,0,0,0,0,0
2109,7128,false,100,100,100,0,0,0,0,0
2110,7129,false,100,100,100,0,0,0,0,0
2111,7130,false,100,100,100,0,0,0,0,0
2112,7621,false,100,100,100,0,0,0,0,0
2113,7671,false,100,100,100,0,0,0,0,0
2114,7672,false,100,100,100,0,0,0,0,0
2115,7673,false,100,100,100,0,0,0,0,0
2116,7674,false,100,100,100,0,0,0,0,0
2117,7675,false,100,100,100,0,0,0,0,0
2118,7676,false,100,100,100,0,0,0,0,0
2119,7677,false,100,100,100,0,0,0,0,0
2120,7556,false,100,100,100,0,0,0,0,0
2121,7557,false,100,100,100,0,0,0,0,0
2122,7554,false,100,100,100,0,0,0,0,0
2123,7555,false,100,100,100,0,0,0,0,0
2124,7122,false,100,100,100,0,0,0,0,0
2125,7123,false,100,100,100,0,0,0,0,0
2126,7126,false,100,100,100,0,0,0,0,0
2127,7127,false,100,100,100,0,0,0,0,0
2128,5772,false,100,100,100,0,0,0,0,0
2129,5775,false,100,100,100,0,0,0,0,0
2130,5763,false,100,100,100,0,0,0,0,0
2131,5736,false,100,100,100,0,0,0,0,0
2132,5793,false,100,100,100,0,0,0,0,0
2133,5805,false,100,100,100,0,0,0,0,0
2134,5750,false,100,100,100,0,0,0,0,0
2135,5758,false,100,100,100,0,0,0,0,0
2136,5778,false,100,100,100,0,0,0,0,0
2137,5782,false,100,100,100,0,0,0,0,0
2138,5741,false,100,100,100,0,0,0,0,0
2139,5792,false,100,100,100,0,0,0,0,0
2140,5803,false,100,100,100,0,0,0,0,0
2141,5808,false,100,100,100,0,0,0,0,0
2142,2306,false,100,100,100,0,66656,0,0,0
2143,7767,false,100,100,100,0,0,0,0,0
2144,5490,false,100,100,100,0,0,0,0,0
2145,3295,false,100,100,100,0,67079,0,811,1
2146,4870,false,100,100,100,0,0,0,0,0
2147,5893,false,100,100,100,0,0,0,0,0
2148,5894,false,100,100,100,0,0,0,0,0
2149,5895,false,100,100,100,0,0,0,0,0
2150,5890,false,100,100,100,0,0,0,0,0
2151,5891,false,100,100,100,0,0,0,0,0
2152,5892,false,100,100,100,0,0,0,0,0
2153,2967,false,100,100,100,0,0,0,0,0
2154,3280,false,100,100,100,0,0,0,0,0
2155,2968,false,100,100,100,0,0,0,0,0
2156,3281,false,100,100,100,0,0,0,0,0
2157,2969,false,100,100,100,0,0,0,0,0
2158,3282,false,100,100,100,0,0,0,0,0
2159,3748,false,100,100,100,0,0,0,0,0
2160,2973,false,100,100,100,0,0,0,0,0
2161,3286,false,100,100,100,0,0,0,0,0
2162,2974,false,100,100,100,0,0,0,0,0
2163,3287,false,100,100,100,0,0,0,0,0
2164,2975,false,100,100,100,0,0,0,0,0
2165,3288,false,100,100,100,0,0,0,0,0
2166,2976,false,100,100,100,0,0,0,0,0
2167,3289,false,100,100,100,0,0,0,0,0
2168,2977,false,100,100,100,0,0,0,0,0
2169,3290,false,100,100,100,0,0,0,0,0
2170,6094,false,100,100,100,0,0,0,0,0
2171,6095,false,100,100,100,0,0,0,0,0
2172,6096,false,100,100,100,0,0,0,0,0
2173,6097,false,100,100,100,0,0,0,0,0
2174,6102,false,100,100,100,0,0,0,0,0
2175,6103,false,100,100,100,0,0,0,0,0
2176,2970,false,100,100,100,0,0,0,0,0
2177,3283,false,100,100,100,0,0,0,0,0
2178,2971,false,100,100,100,0,0,0,0,0
2179,3284,false,100,100,100,0,0,0,0,0
2180,2972,false,100,100,100,0,0,0,0,0
2181,3285,false,100,100,100,0,0,0,0,0
2182,3749,false,100,100,100,0,0,0,0,0
2183,2978,false,100,100,100,0,0,0,0,0
2184,3291,false,100,100,100,0,0,0,0,0
2185,2979,false,100,100,100,0,0,0,0,0
2186,3292,false,100,100,100,0,0,0,0,0
2187,2980,false,100,100,100,0,0,0,0,0
2188,3293,false,100,100,100,0,0,0,0,0
2189,2981,false,100,100,100,0,0,0,0,0
2190,3294,false,100,100,100,0,0,0,0,0
2191,2982,false,100,100,100,0,0,0,0,0
2192,3295,false,100,100,100,0,0,0,0,0
2193,6098,false,100,100,100,0,0,0,0,0
2194,6099,false,100,100,100,0,0,0,0,0
2195,6100,false,100,100,100,0,0,0,0,0
2196,6101,false,100,100,100,0,0,0,0,0
2197,6104,false,100,100,100,0,0,0,0,0
2198,6105,false,100,100,100,0,0,0,0,0
2199,8215,false,100,100,100,0,0,0,0,0
2200,8214,false,100,100,100,0,0,0,0,0
2201,6149,false,100,100,100,0,0,0,0,0
2202,8017,false,100,100,100,0,0,0,0,0
2203,8003,false,100,100,100,0,0,0,0,0
2204,7991,false,100,100,100,0,0,0,0,0
2205,7990,false,100,100,100,0,0,0,0,0
2206,8182,false,100,100,100,0,0,0,0,0
2207,7989,false,100,100,100,0,0,0,0,0
2208,7964,false,100,100,100,0,0,0,0,0
2209,7965,false,100,100,100,0,0,0,0,0
2210,7971,false,100,100,100,0,0,0,0,0
2211,8203,false,100,100,100,0,0,0,0,0
2212,8204,false,100,100,100,0,0,0,0,0
2213,8568,false,100,100,100,0,0,0,0,0
2214,5780,false,100,100,100,0,0,0,0,0
2215,5787,false,100,100,100,0,0,0,0,0
2216,5801,false,100,100,100,0,0,0,0,0
2217,5729,false,100,100,100,0,0,0,0,0
2218,5734,false,100,100,100,0,0,0,0,0
2219,8189,false,100,100,100,0,0,0,0,0
2220,8208,false,100,100,100,0,0,0,0,0
2221,7124,false,100,100,100,0,0,0,0,0
2222,7125,false,100,100,100,0,0,0,0,0
2223,8577,false,100,100,100,0,0,0,0,0
2224,8578,false,100,100,100,0,0,0,0,0
2225,8579,false,100,100,100,0,0,0,0,0
2226,8580,false,100,100,100,0,0,0,0,0
2227,8581,false,100,100,100,0,0,0,0,0
2228,6113,false,100,100,100,0,0,0,0,0
2229,8576,false,100,100,100,0,0,0,0,0
2230,8168,false,100,100,100,0,0,0,0,0
2231,8566,false,100,100,100,0,0,0,0,0
2232,7952,false,100,100,100,0,0,0,0,0
2233,9184,false,100,100,100,0,0,0,0,0
2234,9185,false,100,100,100,0,0,0,0,0
2235,8660,false,100,100,100,0,0,0,0,0
2236,9186,false,100,100,100,0,0,0,0,0
2237,8661,false,100,100,100,0,0,0,0,0
2238,8662,false,100,100,100,0,0,0,0,0
2239,8663,false,100,100,100,0,0,0,0,0
2240,9193,false,100,100,100,0,0,0,0,0
2241,8664,false,100,100,100,0,0,0,0,0
2242,8665,false,100,100,100,0,0,0,0,0
2243,8666,false,100,100,100,0,0,0,0,0
2244,9209,false,100,100,100,0,0,0,0,0
2245,8667,false,100,100,100,0,0,0,0,0
2246,8668,false,100,100,100,0,0,0,0,0
2247,7889,false,100,100,100,0,65768,0,0,0
2248,7890,false,100,100,100,0,65770,0,0,0
2249,7891,false,100,100,100,0,65768,0,0,0
2250,7892,false,100,100,100,0,65768,0,0,0
2251,7893,false,100,100,100,0,65768,0,0,0
2252,7888,false,100,100,100,0,67115,0,0,0
2253,9381,false,100,100,100,0,0,0,1051,0
2254,2967,false,100,100,100,0,67079,0,0,0
2255,3280,false,100,100,100,0,67079,0,0,0
2256,2968,false,100,100,100,0,67079,0,0,0
2257,3281,false,100,100,100,0,67079,0,0,0
2258,2969,false,100,100,100,0,67079,0,0,0
2259,3282,false,100,100,100,0,67079,0,0,0
2260,3748,false,100,100,100,0,67079,0,0,0
2261,2970,false,100,100,100,0,67079,0,0,0
2262,3283,false,100,100,100,0,67079,0,0,0
2263,2971,false,100,100,100,0,67079,0,0,0
2264,3284,false,100,100,100,0,67079,0,0,0
2265,2972,false,100,100,100,0,67079,0,0,0
2266,3285,false,100,100,100,0,67079,0,0,0
2267,3749,false,100,100,100,0,67079,0,0,0
2268,8532,false,100,100,100,0,67073,0,0,0
2269,8533,false,100,100,100,0,67074,0,0,0
2270,8534,false,100,100,100,0,67075,0,0,0
2271,8535,false,100,100,100,0,67073,0,0,0
2272,8536,false,100,100,100,0,67074,0,0,0
2273,8537,false,100,100,100,0,67075,0,0,0
2274,8711,false,100,100,100,0,65774,0,0,0
2275,8712,false,100,100,100,0,65774,0,0,0
2276,8713,false,100,100,100,0,65774,0,0,0
2277,8714,false,100,100,100,0,65774,0,0,0
2278,8715,false,100,100,100,0,65774,0,0,0
2279,6094,false,100,100,100,0,67079,0,0,0
2280,6095,false,100,100,100,0,67079,0,0,0
2281,6096,false,100,100,100,0,67079,0,0,0
2282,6097,false,100,100,100,0,67079,0,0,0
2283,6098,false,100,100,100,0,67079,0,0,0
2284,6099,false,100,100,100,0,67079,0,0,0
2285,6100,false,100,100,100,0,67079,0,0,0
2286,6101,false,100,100,100,0,67079,0,0,0
2287,2973,false,100,100,100,0,67079,0,0,0
2288,2974,false,100,100,100,0,67079,0,0,0
2289,2975,false,100,100,100,0,67079,0,0,0
2290,2976,false,100,100,100,0,67079,0,0,0
2291,2977,false,100,100,100,0,67079,0,0,0
2292,2978,false,100,100,100,0,67079,0,0,0
2293,2979,false,100,100,100,0,67079,0,0,0
2294,2980,false,100,100,100,0,67079,0,0,0
2295,2981,false,100,100,100,0,67079,0,0,0
2296,2982,false,100,100,100,0,67079,0,0,0
2297,3286,false,100,100,100,0,67079,0,0,0
2298,3287,false,100,100,100,0,67079,0,0,0
2299,3288,false,100,100,100,0,67079,0,0,0
2300,3289,false,100,100,100,0,67079,0,0,0
2301,3290,false,100,100,100,0,67079,0,0,0
2302,3291,false,100,100,100,0,67079,0,0,0
2303,3292,false,100,100,100,0,67079,0,0,0
2304,3293,false,100,100,100,0,67079,0,0,0
2305,3294,false,100,100,100,0,67079,0,0,0
2306,9283,false,100,100,100,0,0,0,0,0
2307,9284,false,100,100,100,0,0,0,0,0
2308,9285,false,100,100,100,0,0,0,0,0
2309,9286,false,100,100,100,0,0,0,0,0
2310,9287,false,100,100,100,0,0,0,0,0
2311,9288,false,100,100,100,0,0,0,0,0
2312,9502,false,100,100,100,0,0,0,0,0
2313,9503,false,100,100,100,0,0,0,0,0
2314,9504,false,100,100,100,0,0,0,0,0
2315,9336,false,100,100,100,0,0,0,0,0
2316,9337,false,100,100,100,0,0,0,0,0
2317,9338,false,100,100,100,0,0,0,0,0
2318,9339,false,100,100,100,0,0,0,0,0
2319,9340,false,100,100,100,0,0,0,0,0
2320,9341,false,100,100,100,0,0,0,0,0
2321,9342,false,100,100,100,0,0,0,0,0
2322,9343,false,100,100,100,0,0,0,0,0
2323,8812,false,100,100,100,0,0,0,0,0
2324,9292,false,100,100,100,0,0,0,0,0
2325,9293,false,100,100,100,0,0,0,0,0
2326,9294,false,100,100,100,0,0,0,0,0
2327,9295,false,100,100,100,0,0,0,0,0
2328,8828,false,100,100,100,0,0,0,0,0
2329,9268,false,100,100,100,0,65788,0,0,0
2330,9269,false,100,100,100,0,65845,0,0,0
2331,9270,false,100,100,100,0,65826,0,0,0
2332,9271,false,100,100,100,0,65825,0,0,0
2333,8717,false,100,100,100,0,0,0,1034,0
2334,9317,false,100,100,100,0,0,0,1035,0
2335,8799,false,100,100,100,0,0,0,0,0
2336,8800,false,100,100,100,0,0,0,0,0
2337,9530,false,100,100,100,0,0,0,0,0
2338,9531,false,100,100,100,0,0,0,0,0
2339,9532,false,100,100,100,0,0,0,0,0
2340,9533,false,100,100,100,0,0,0,0,0
2341,9534,false,100,100,100,0,0,0,0,0
