Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x5][0x24],12 [0x3][0x30],13 [0x3][0x31],14 [0x3][0x32],15 [0x3][0x33],16 [0x3][0x34],17 [0x3][0x35],18 [0x3][0x36],19 [0x3][0x37],20 [0x3][0x38],21 [0x19][0x40],22 [0x1a][0x40],23 [0x1b][0x40],24 [0x1c][0x40],25 [0x5][0x26],26 [0x1d][0x40],27 [0x1e][0x40],28 [0x5][0x28],29 [0x5][0x2a],30 [0x1f][0x40],31 [0x3][0x39],32 [0x3][0x3a],33 [0x5][0x2c],34 [0x3][0x3b],35 [0x3][0x3c],36 [0x3][0x3d],37 [0x20][0x40],38 [0x19][0x41],39 [0x1a][0x41],40 [0x1b][0x41],41 [0x1c][0x41],42 [0x3][0x3e],43 [0x5][0x2e],44 [0x3][0x3f],45 [0x0][0x1c],46 [0x0][0x20]
149,"accompaniment node",0,"accompaniment nodes",0,1,1,0,0,"Summon your accompaniment node and marvel at the advanced accompaniment technology of the Allagan Empire.","Constructed by Ironworks handyman Wedge solely of parts retrieved from a deactivated Azys Lla guidance node, this refurbished machina retains none of the guidance capabilities present in the original.","To proceed, please agree\nto the terms and conditions\nof use.\n   - Guidance Node",1163,10,3,8,0,0,2,0,8,77,true,false,true,false,0,false,true,4642,81,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
150,"wind-up Yugiri",0,"wind-up Yugiris",0,0,1,1,0,"Summon your wind-up Yugiri, her mask no longer holding any mystery.","In an effort to see his skills remain sharp, a displaced Doman dollmaker now working in the crystal quarries near Revenant's Toll spends his nights crafting wind-up automata, Yugiri serving as his sole model.","She's <i>really</i> good at\nhide-and-seek, too!\n   - Koharu",1167,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4643,269,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
151,"Peridot Carbuncle",0,"Peridot Carbuncles",0,0,1,1,0,"Summon your peridot Carbuncle. If ever unfaithful, return for a full refund.","The pain of being betrayed by her first summoned pet still fresh in her heart, Tataru vowed she would never again fall victim to the whims of a fickle familiar and commissioned the Goldsmiths' Guild to craft her an ever-loyal companion.\nThe furry outer shell\nis a Tataru original.","Uwaaah! Come back,\nCarbuncle! Come baaack!\n   - Tataru",1168,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4644,245,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
152,"Heliodor Carbuncle",0,"Heliodor Carbuncles",0,0,1,1,0,"Summon your heliodor Carbuncle. If ever unfaithful, return for a full refund.","The pain of being unable to summon her own Topaz Carbuncle still fresh in her heart, Tataru vowed she would never again be discouraged by her own failures and commissioned the Goldsmiths' Guild to craft her an ever-loyal\ncompanion. The furry outer\nshell is a Tataru original.","I hope to...create a new\nvariety of Carbuncle, perhaps.\n   - Alphinaud",1068,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4645,245,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
153,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
154,"gold rush minecart",0,"gold rush minecarts",0,0,1,0,0,"Summon your gold rush minecart minion. It is, unsurprisingly, void of gold.","Unbeknownst to their clients, retainers across Eorzea have been secretly using these automated minecarts to help haul about all the materials adventurers have them venture forth to collect. As of yet, however, no adventurer has reported\nreceiving a “rush of gold.”","But I don't want to\nwork in the silver mines!\n   - Gold Saucer Patron",1212,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4647,241,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
155,"set of Primogs",0,"sets of Primogs",0,0,1,0,0,"Summon your set of Primogs, the <i>only</i> mechanical musicians this side of Black Tea Brook...making them the <i>greatest</i> mechanical musicians this side of Black Tea Brook.","One night, an aspiring moogle bard had a dream─a dream to become the greatest musician in all the realm. But to do it he would need a band of merry moogles to accompany him. The bard had no friends, so instead he decided to\ncreate his own band from\nstolen mammet parts.","Off with their heads!\n   - Good King Moggle Mog XII",991,50,30,0,0,0,1,4,8,0,false,false,false,false,0,false,true,4623,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
156,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
157,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
158,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
159,"Pumpkin Butler",0,"Pumpkin Butlers",0,0,1,0,0,"Summon your Pumpkin Butler minion. Oft-forgotten member of the Mandragoras, if the Pumpkin Butler harbors any ill will for those who have so easily forsaken him, he does a fine job of hiding it.","Unhappy with his treatment in the Tomato King's court, the Pumpkin Butler fled his place of longtime servitude only to wind up in the hands of the Continental Circus. Here, he worked twice as hard until an Adventurers' Guild\ninvestigator freed him\nonce and for all. ","Pumpkins sort of remind\nme of...um... No, it's gone.\nNever mind!\n   - Nashu Mhakaracca",1172,100,10,0,0,0,2,0,8,42,true,false,false,true,0,false,true,4648,42,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
160,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
161,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
162,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
163,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
164,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
165,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
166,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
167,"wind-up Firion",0,"wind-up Firions",0,0,1,0,0,"Summon your wind-up Firion. Free is a very good price.","The craftsmanship used in creating this clockwork automaton is far more impressive than anything you have ever seen...which poses the question: why would anyone part with the doll without asking anything in return? ","I can't believe he's just\ngiving them away free\nof charge, kupo!\n   - Mogzun",1321,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4649,239,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
168,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
169,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
170,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
171,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
172,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
173,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
174,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
175,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
