Index,0 [0x5][0x8],1 [0x3][0x12],2 [0x3][0x13],3 [0x3][0x14],4 [0x9][0x0],5 [0x5][0xa],6 [0x5][0xc],7 [0x5][0xe],8 [0x5][0x10],9 [0x3][0x15],10 [0x6][0x4],11 [0x3][0x16],12 [0x19][0x17],13 [0x1a][0x17],14 [0x1b][0x17]
4135,0,4,0,3,1.0,775,0,0,0,0,0,0,true,true,true
4136,0,4,0,3,3.0,609,0,662,0,0,0,0,true,true,true
4137,0,4,0,3,1.75,1089,0,937,0,0,0,0,true,true,true
4138,0,4,0,3,1.5,332,0,0,0,0,0,0,true,true,true
4139,0,4,0,3,1.5,1283,213,909,3572,0,0,0,true,true,true
4140,0,4,0,0,1.0,1010,0,0,0,10,0,0,true,false,true
4141,0,4,0,0,1.0,197,0,0,0,0,852993,0,true,true,true
4142,0,4,0,0,1.0,229,0,0,0,0,0,0,true,true,true
4143,0,4,0,0,1.5,39,0,0,0,0,0,0,true,true,true
4144,0,4,0,3,1.0,1083,0,0,0,0,0,0,true,true,true
4145,0,4,0,6,1.6,1158,0,0,0,0,0,0,true,true,true
4146,0,4,0,0,1.0,480,0,0,0,13,0,0,true,false,true
4147,0,0,0,0,1.2,0,311,713,0,0,0,0,false,true,true
4148,0,0,0,0,1.2,0,278,577,0,0,0,0,false,true,true
4149,0,0,0,0,1.2,0,280,582,0,0,0,0,false,true,true
4150,0,0,0,0,1.0,0,332,692,0,0,0,0,false,true,true
4151,0,4,0,6,1.0,930,0,0,0,0,0,0,true,true,true
4152,0,4,0,0,1.0,9,0,337,0,0,0,0,true,true,true
4153,0,4,0,0,1.0,9,0,341,0,0,0,0,true,true,true
4154,0,4,0,0,1.0,9,0,339,0,0,0,0,true,true,true
4155,0,4,0,0,1.0,9,0,340,0,0,0,0,true,true,true
4156,0,4,0,6,2.0,9,0,338,0,0,0,0,true,true,true
4157,0,4,0,0,1.2,79,0,0,0,0,0,0,false,true,true
4158,0,4,0,0,1.1,0,36,379,0,0,0,0,true,true,true
4159,0,4,0,0,1.0,0,38,381,0,0,0,0,true,true,true
4160,0,4,0,0,1.0,0,41,384,0,0,0,0,true,true,true
4161,0,4,0,0,1.0,0,134,383,0,0,0,0,true,true,true
4162,0,0,0,0,1.0,0,516,899,0,0,0,0,false,true,true
4163,0,0,0,0,1.1,0,312,714,0,0,0,0,false,true,true
4164,0,0,0,0,1.0,0,516,964,0,0,0,0,false,true,true
4165,0,4,0,2,1.0,968,0,0,0,0,0,13,true,true,true
4166,0,4,0,0,2.0,38,0,0,0,0,852970,0,true,true,true
4167,0,0,0,0,1.0,0,516,899,0,0,0,0,false,true,true
4168,0,0,0,0,1.0,0,327,687,0,0,0,0,false,true,true
4169,0,0,0,0,1.0,0,125,970,0,0,0,0,false,true,true
4170,0,4,0,0,1.0,0,223,221,0,0,0,0,true,true,true
4171,0,4,0,0,1.0,0,249,544,0,0,0,0,true,true,true
4172,0,4,0,0,1.0,0,221,224,0,0,0,0,true,true,true
4173,0,4,0,0,1.0,0,221,227,0,0,0,0,true,true,true
4174,0,4,0,6,1.0,0,524,961,0,0,0,0,true,true,true
4175,0,4,0,0,1.0,0,36,379,0,0,0,0,true,true,true
4176,0,4,0,0,1.0,0,41,384,0,0,0,0,true,true,true
4177,0,4,0,6,2.2,1250,0,915,3573,0,0,0,true,true,true
4178,0,4,0,0,1.0,1246,0,0,0,0,0,0,true,false,true
4179,0,4,0,6,1.0,0,525,962,0,0,0,0,true,true,true
4180,0,4,0,6,2.2,1250,0,920,3573,0,0,0,true,true,true
4181,0,4,0,0,2.0,1208,0,0,0,0,0,0,true,false,true
4182,0,4,0,6,2.2,1250,0,923,3574,0,0,0,true,true,true
4183,0,4,0,0,2.0,982,0,0,0,0,0,0,true,false,true
4184,0,4,0,0,2.0,1080,0,0,0,0,0,0,true,false,true
4185,0,4,0,0,1.5,850,0,0,0,10,0,0,true,false,true
4186,0,4,0,0,1.0,0,221,227,0,0,0,0,true,true,true
4187,0,4,0,0,1.0,0,223,227,0,0,0,0,true,true,true
4188,0,4,0,0,1.0,0,221,224,0,0,0,0,true,true,true
4189,0,4,0,0,1.0,0,213,224,0,0,0,0,true,true,true
4190,0,4,0,0,1.0,0,223,467,0,0,0,0,true,true,true
4191,0,4,0,0,1.0,0,221,227,0,0,0,0,true,true,true
4192,0,4,0,0,1.0,0,223,227,0,0,0,0,true,true,true
4193,0,4,0,0,1.0,0,221,382,0,0,0,0,true,true,true
4194,0,4,0,0,1.0,0,213,382,0,0,0,0,true,true,true
4195,0,4,0,0,1.0,0,221,544,0,0,0,0,true,true,true
4196,0,4,0,0,1.0,0,223,544,0,0,0,0,true,true,true
4197,0,4,0,0,1.0,0,221,384,0,0,0,0,true,true,true
4198,0,4,0,0,2.0,982,0,0,0,0,0,0,true,true,true
4199,0,4,0,0,2.0,1080,0,0,0,0,0,0,true,true,true
4200,0,4,0,0,1.0,1156,0,0,0,0,0,0,true,true,true
4201,0,4,0,0,2.2,124,0,422,0,0,0,0,true,true,true
4202,0,4,0,0,1.1,0,36,379,0,0,0,0,true,true,true
4203,0,4,0,0,1.0,0,83,465,7618,0,0,0,true,true,true
4204,0,4,0,0,1.0,0,134,385,0,0,0,0,true,true,true
4205,0,0,0,0,1.2,1101,0,936,0,0,0,0,false,true,true
4206,0,0,0,0,1.2,3,0,305,0,0,0,0,false,true,true
4207,0,0,0,0,1.2,4,0,311,0,0,0,0,false,true,true
4208,0,0,0,0,1.5,5,0,317,0,0,0,0,false,true,true
4209,0,0,0,0,0.9,0,413,705,0,0,0,0,false,true,true
4210,0,0,0,0,1.0,0,251,511,0,0,0,0,false,true,true
4211,0,4,0,2,3.8,1067,0,913,0,0,0,0,true,true,true
4212,0,4,0,0,2.2,1250,0,914,3573,0,0,0,true,false,true
4213,0,4,0,0,2.2,1250,0,915,3573,0,0,0,true,false,true
4214,0,4,0,0,2.2,1250,0,916,3573,0,0,0,true,false,true
4215,0,4,0,0,2.2,1250,0,917,3573,0,0,0,true,false,true
4216,0,4,0,0,2.2,1250,0,918,3573,0,0,0,true,false,true
4217,0,4,0,0,2.2,1250,0,919,3573,0,0,0,true,false,true
4218,0,4,0,0,2.2,1250,0,920,3573,0,0,0,true,false,true
4219,0,4,0,0,2.2,1250,0,921,3573,0,0,0,true,false,true
4220,0,4,0,0,2.2,1250,0,922,3573,0,0,0,true,false,true
4221,0,4,0,0,2.2,1250,0,923,3574,0,0,0,true,false,true
4222,0,4,0,0,2.2,1250,0,924,3574,0,0,0,true,false,true
4223,0,4,0,0,2.2,1250,0,925,3574,0,0,0,true,false,true
4224,0,4,0,0,3.8,1232,0,0,0,2,0,0,true,false,true
4225,0,4,0,0,1.0,1246,0,0,0,0,0,0,true,false,true
4226,0,4,0,0,1.0,769,0,0,0,10,0,0,false,false,true
4227,0,4,0,0,1.0,819,0,0,0,10,0,0,false,false,true
4228,0,4,0,0,1.0,480,0,0,0,2,0,0,true,false,true
4229,0,4,0,0,1.0,1177,0,0,0,10,0,0,true,true,true
4230,0,4,0,0,1.0,1177,0,0,0,10,0,0,true,true,true
4231,0,4,0,0,1.0,389,0,0,0,0,0,0,false,true,true
4232,0,4,0,0,1.0,0,454,46,0,0,0,0,true,true,true
4233,0,4,0,0,1.0,0,454,808,0,0,0,0,true,true,true
4234,0,4,0,0,1.0,536,0,0,0,0,0,0,false,true,false
4235,0,4,0,0,1.5,63,0,0,0,0,0,0,true,true,true
4236,0,4,0,6,1.0,232,0,0,0,0,0,0,true,true,true
4237,0,0,0,0,1.1,0,118,494,0,0,0,0,false,true,true
4238,0,0,0,0,1.0,1284,0,0,0,10,0,0,false,true,false
4239,0,4,0,0,2.0,17,0,416,0,0,0,0,true,true,true
4240,0,4,0,3,0.8,225,0,0,0,0,0,0,true,true,true
4241,0,4,0,3,1.0,377,0,0,0,0,0,0,true,true,true
4242,0,4,0,3,1.0,180,0,0,0,0,0,0,true,true,true
4243,0,4,0,3,1.0,915,0,0,0,0,0,0,true,true,true
4244,0,4,0,3,1.0,384,0,0,0,0,0,0,true,true,true
4245,0,4,0,3,1.0,362,0,0,0,0,0,0,true,true,true
4246,0,4,0,3,1.0,229,0,0,0,0,0,0,true,true,true
4247,0,4,0,3,1.0,660,0,0,0,0,0,0,true,true,true
4248,0,4,0,3,1.0,983,0,0,0,0,0,0,true,true,true
4249,0,4,0,3,1.0,179,0,0,0,0,0,0,true,true,true
4250,0,4,0,3,1.0,371,0,0,0,0,0,0,true,true,true
4251,0,4,0,3,1.5,730,0,0,0,0,0,0,true,true,true
4252,0,4,0,3,1.2,952,0,0,0,0,0,0,true,true,true
4253,0,4,0,3,1.4,662,0,0,0,0,0,0,false,true,true
4254,0,4,0,0,1.0,548,448,805,0,0,0,0,true,true,true
4255,0,0,0,0,0.9,0,315,677,0,0,0,0,false,true,true
4256,0,0,0,0,0.9,0,316,678,0,0,0,0,false,true,true
4257,0,5,0,0,7.0,476,0,0,0,2,0,0,false,false,true
4258,0,5,0,0,7.0,476,0,0,0,2,0,0,false,false,true
4259,0,4,0,0,1.0,1205,0,0,0,2,0,0,true,true,true
4260,0,4,0,0,1.0,840,0,0,0,0,0,0,false,true,true
4261,0,0,0,0,1.2,0,313,675,0,0,0,0,false,true,true
4262,0,0,0,0,1.2,0,241,25,0,0,0,0,false,true,true
4263,0,0,0,0,1.2,0,243,25,0,0,0,0,false,true,true
4264,0,0,0,0,1.0,92,0,656,0,0,0,0,false,true,true
4265,0,0,0,0,1.0,89,0,1055,0,0,0,0,false,true,true
4266,0,4,0,0,1.5,63,0,0,0,0,0,0,true,true,true
4267,0,4,0,0,1.5,690,0,0,0,0,0,0,true,true,true
4268,0,4,0,0,1.0,787,0,0,0,0,0,0,false,true,true
4269,0,4,0,0,0.5,1324,0,0,0,0,0,0,true,true,true
4270,0,0,0,0,1.0,1228,0,1055,0,0,0,0,false,true,true
4271,0,4,0,3,1.0,16,0,939,0,0,0,0,true,true,true
4272,0,4,0,3,1.0,733,0,0,0,0,0,0,true,true,true
4273,0,4,0,3,1.0,234,0,0,0,0,0,0,true,true,true
4274,0,4,0,3,1.0,378,0,0,0,0,0,0,true,true,true
4275,0,4,0,3,1.0,197,0,0,0,0,0,0,true,true,true
4276,0,4,0,2,1.0,1178,0,0,0,0,0,0,true,true,true
4277,0,4,0,2,1.0,1178,0,0,0,0,0,0,true,true,true
4278,0,4,0,3,1.2,1296,0,0,0,0,0,0,true,true,true
4279,0,4,0,0,1.0,918,0,0,0,0,0,0,true,true,true
4280,0,4,0,0,2.0,48,0,0,0,0,0,0,true,true,true
4281,0,4,0,6,1.4,1185,0,0,0,0,0,0,true,true,true
4282,0,4,0,6,1.4,1278,0,0,0,0,0,0,true,true,true
4283,0,0,0,0,1.1,0,312,714,0,0,0,0,false,true,true
4284,0,4,0,0,2.5,764,0,0,0,0,0,0,true,false,true
4285,0,0,0,0,1.0,0,523,960,0,0,0,0,false,true,true
4286,0,0,0,0,1.0,0,521,958,0,0,0,0,false,true,true
4287,0,4,0,0,2.0,81,0,0,0,0,0,0,true,true,true
4288,0,4,0,0,1.5,40,0,0,0,0,0,0,true,true,true
4289,0,4,0,0,1.5,65,0,0,0,0,0,0,true,true,true
4290,0,4,0,0,1.0,384,0,0,0,0,0,0,true,true,true
4291,0,4,0,0,2.0,100,0,0,0,0,0,0,true,true,true
4292,0,4,0,0,2.0,1196,0,0,0,0,0,0,false,false,true
4293,0,4,0,0,1.0,1197,0,0,0,2,0,0,false,false,true
4294,0,4,0,0,1.0,914,0,0,0,0,0,0,true,true,true
4295,0,4,0,0,1.0,575,0,0,0,0,0,0,true,true,true
4296,0,4,0,0,1.2,32,0,0,0,0,0,0,true,true,true
4297,0,4,0,0,2.0,99,0,0,0,0,0,0,false,true,true
4298,0,4,0,0,1.0,79,0,0,0,0,0,0,false,true,true
4299,0,4,0,0,2.0,27,0,0,0,0,0,0,false,true,true
4300,0,4,0,0,1.0,104,0,0,0,0,0,0,false,true,true
4301,0,4,0,0,1.0,0,17,474,0,0,0,0,true,true,true
4302,0,4,0,0,1.0,0,19,370,0,0,0,0,true,true,true
4303,0,4,0,0,1.0,0,20,371,0,0,0,0,true,true,true
4304,0,4,0,0,0.9,0,218,545,0,0,0,0,true,true,true
4305,0,4,0,0,1.0,0,412,228,0,0,0,0,true,true,true
4306,30036,0,0,0,1.0,0,17,474,0,15,0,0,false,true,true
4307,30618,0,0,0,1.0,0,430,994,0,15,0,0,false,true,true
4308,30036,0,0,0,1.0,0,427,766,0,15,0,0,false,true,true
4309,0,4,0,0,1.0,841,0,0,0,0,0,0,true,true,true
4310,0,4,0,0,1.0,985,0,0,0,0,0,0,true,true,true
4311,0,4,0,0,1.0,382,0,0,0,0,0,0,true,true,true
4312,0,4,0,0,1.0,864,0,0,0,0,0,0,true,true,true
4313,0,4,0,0,1.0,1035,0,0,0,0,0,0,true,true,true
4314,0,4,0,0,1.0,1039,0,0,0,0,0,0,true,true,true
4315,0,4,0,0,1.0,383,0,0,0,0,0,0,true,true,true
4316,0,4,0,0,1.0,0,221,565,0,0,0,0,true,true,true
4317,0,4,0,0,1.0,0,222,566,0,0,0,0,false,true,true
4318,0,4,0,0,1.0,0,223,799,0,0,0,0,true,true,true
4319,0,4,0,0,1.0,0,412,228,0,0,0,0,false,true,true
4320,0,0,0,0,1.0,518,0,0,0,0,0,0,false,true,true
4321,0,4,0,0,1.0,224,0,0,0,0,0,0,true,true,true
4322,0,4,0,0,1.0,377,0,0,0,0,0,0,true,true,true
4323,0,4,0,0,1.0,362,0,0,0,0,0,0,true,true,true
4324,0,4,0,0,1.3,229,0,0,0,0,0,0,true,true,true
4325,0,0,0,0,1.0,0,222,767,0,0,0,0,false,true,true
4326,0,0,0,0,1.0,0,222,208,0,0,0,0,false,true,true
4327,0,0,0,0,1.0,0,521,958,0,0,0,0,false,true,true
4328,30616,0,0,0,1.0,0,527,965,0,0,0,0,false,true,true
4329,0,4,0,0,1.0,0,0,0,0,0,0,0,true,true,true
4330,0,0,0,0,1.2,0,313,675,0,0,0,0,false,true,true
4331,0,4,0,0,3.0,82,0,0,3114,0,0,16,true,true,true
4332,0,4,0,0,1.0,0,454,808,0,0,0,0,true,true,true
4333,0,4,0,0,1.0,0,454,371,0,0,0,0,true,true,true
4334,0,4,0,0,1.0,535,0,0,0,2,0,0,true,true,false
4335,0,4,0,0,1.5,202,0,0,0,0,0,0,true,true,true
4336,0,4,0,0,1.0,363,0,0,0,0,0,0,true,true,true
4337,0,4,0,0,1.2,0,311,713,0,0,0,0,false,true,true
4338,0,4,0,0,1.2,79,0,0,0,0,0,0,false,true,true
4339,0,4,0,0,2.0,80,0,0,0,0,0,0,false,true,true
4340,0,4,0,0,2.0,80,0,0,0,0,0,0,false,true,true
4341,0,0,0,0,1.0,0,213,148,0,0,0,0,false,true,true
4342,0,0,0,0,1.0,0,222,767,0,0,0,0,false,true,true
4343,0,4,0,0,1.5,161,0,0,0,0,0,0,true,true,true
4344,0,4,0,0,1.0,373,0,0,0,0,0,0,true,true,true
4345,0,4,0,0,1.5,199,0,0,0,0,0,0,true,true,true
4346,0,4,0,0,1.0,1006,0,0,0,0,0,0,false,true,true
4347,0,0,0,0,1.1,0,312,714,0,0,0,0,false,true,true
4348,0,4,0,0,1.0,362,0,0,0,0,0,0,true,true,true
4349,0,4,0,0,1.0,377,0,0,0,0,0,0,true,true,true
4350,0,4,0,0,1.5,659,0,0,0,0,0,0,true,true,true
4351,0,0,0,0,1.0,0,521,958,0,0,0,0,false,true,true
4352,0,0,0,0,1.0,488,0,0,0,2,0,0,true,false,false
4353,0,4,0,0,1.2,149,0,0,0,0,0,0,true,true,true
4354,0,4,0,0,1.5,280,0,0,0,0,0,0,true,true,true
4355,0,4,0,0,1.5,772,0,0,0,0,0,0,true,true,true
4356,0,0,0,0,1.0,0,82,463,0,0,0,0,false,true,true
4357,0,4,0,0,1.0,377,0,0,0,0,0,0,true,true,true
4358,0,4,0,0,1.5,180,0,0,0,0,0,0,true,true,true
4359,0,4,0,0,1.0,371,0,0,0,0,0,0,true,true,true
4360,0,4,0,0,1.0,0,2,366,0,0,853002,0,true,true,true
4361,0,4,0,0,1.0,0,2,366,0,0,853101,0,true,true,true
4362,0,4,0,0,1.0,0,2,366,0,0,853153,0,true,true,true
4363,0,4,0,0,1.0,0,42,385,0,0,852851,0,true,true,true
4364,0,4,0,0,1.0,832,0,927,0,0,852878,0,true,true,true
4365,0,4,0,0,1.0,832,0,928,0,0,853092,0,true,true,true
4366,0,4,0,0,1.0,832,0,929,0,0,853093,0,true,true,true
4367,0,4,0,0,1.0,832,0,927,0,0,853090,0,true,true,true
4368,0,4,0,0,1.0,832,0,929,0,0,853091,0,true,true,true
4369,0,4,0,0,1.0,832,0,928,0,0,853094,0,true,true,true
4370,0,4,0,0,1.0,832,0,929,0,0,853108,0,true,true,true
4371,0,4,0,0,1.5,63,0,0,0,0,853167,0,true,true,true
4372,0,4,0,0,1.2,185,0,0,0,0,0,0,true,true,true
4373,0,4,0,0,1.5,574,0,0,0,0,852896,0,true,true,true
4374,0,4,0,0,1.0,944,0,0,0,0,853168,0,true,true,true
4375,0,4,0,0,1.0,1075,0,0,0,0,852839,0,true,true,true
4376,0,4,0,0,1.0,382,0,0,0,0,853020,0,true,true,true
4377,0,4,0,0,1.0,0,2,366,0,0,853021,0,true,true,true
4378,0,4,0,0,1.0,0,2,366,0,0,853022,0,true,true,true
4379,0,4,0,0,1.0,0,2,366,0,0,853023,0,true,true,true
4380,0,4,0,0,1.0,1101,0,934,0,0,853026,0,true,true,true
4381,0,4,0,0,1.0,1101,0,935,0,0,853024,0,true,true,true
4382,0,4,0,0,1.0,1101,0,936,0,0,853025,0,true,true,true
4383,0,4,0,0,1.0,870,0,0,0,0,852872,0,true,true,true
4384,0,4,0,0,0.5,870,0,0,3587,0,852873,0,true,true,true
4385,0,4,0,0,1.0,832,0,927,0,0,853109,0,true,true,true
4386,0,4,0,0,1.0,832,0,929,0,0,853110,0,true,true,true
4387,0,4,0,0,1.0,832,0,929,0,0,853111,0,true,true,true
4388,0,4,0,0,1.0,832,0,927,0,0,853112,0,true,true,true
4389,0,4,0,0,1.0,832,0,927,0,0,853113,0,true,true,true
4390,0,4,0,0,1.0,832,0,928,0,0,853114,0,true,true,true
4391,0,4,0,0,1.0,0,36,379,0,0,853080,0,true,true,true
4392,0,4,0,0,1.0,0,42,385,0,0,853081,0,true,true,true
4393,0,4,0,0,1.0,0,39,382,0,0,853082,0,true,true,true
4394,0,4,0,0,1.0,0,36,379,0,0,853083,0,true,true,true
4395,0,4,0,0,1.0,0,38,381,0,0,853084,0,true,true,true
4396,0,4,0,0,1.0,0,42,385,0,0,853085,0,true,true,true
4397,0,4,0,0,1.0,0,41,384,0,0,852852,0,true,true,true
4398,0,4,0,0,1.0,0,42,385,0,0,852853,0,true,true,true
4399,0,4,0,0,1.0,81,0,0,0,0,853165,0,true,true,true
4400,0,4,0,0,1.0,10,0,342,0,0,853137,0,true,true,true
4401,0,4,0,0,1.0,10,0,345,0,0,853138,0,true,true,true
4402,0,4,0,0,1.0,0,2,366,0,0,853102,0,true,true,true
4403,0,4,0,0,1.0,67,0,0,0,0,853103,0,true,true,true
4404,0,4,0,0,1.0,5,0,312,0,0,853104,0,true,true,true
4405,0,4,0,0,1.0,5,0,314,0,0,853105,0,true,true,true
4406,0,4,0,3,1.0,1101,0,934,0,0,0,0,true,true,true
4407,0,4,0,3,1.0,1101,0,936,0,0,0,0,true,true,true
4408,0,4,0,0,1.0,1157,0,0,0,0,0,0,true,true,true
4409,0,4,0,0,1.0,0,237,42,0,0,0,0,true,true,true
4410,0,4,0,0,1.0,0,237,26,0,0,0,0,true,true,true
4411,0,4,0,0,1.0,0,237,56,0,0,0,0,true,true,true
4412,0,4,0,0,1.0,0,237,537,0,0,0,0,true,true,true
4413,0,4,0,0,1.0,0,237,97,0,0,0,0,true,true,true
4414,0,0,0,0,1.0,0,213,42,0,0,0,0,true,true,true
4415,0,0,0,0,1.0,0,213,26,0,0,0,0,true,true,true
4416,0,0,0,0,1.0,0,213,56,0,0,0,0,true,true,true
4417,0,0,0,0,1.0,0,213,537,0,0,0,0,true,true,true
4418,0,0,0,0,1.0,0,213,97,0,0,0,0,true,true,true
4419,0,4,0,0,1.0,480,0,0,0,2,0,0,true,false,true
4420,0,4,0,0,1.0,480,0,0,0,2,0,0,true,false,true
4421,0,4,0,2,10.0,1180,0,0,0,10,0,0,true,false,true
4422,0,4,0,2,10.0,1180,0,0,0,10,0,0,true,false,true
4423,0,4,0,2,10.0,1180,0,0,0,10,0,0,true,false,true
4424,0,4,0,2,10.0,1180,0,0,0,10,0,0,true,false,true
4425,0,0,0,0,1.0,0,329,689,0,0,0,0,false,true,true
4426,0,0,0,0,1.0,0,222,226,0,0,0,0,false,true,true
4427,0,4,0,6,1.0,0,217,996,0,0,0,0,false,true,true
4428,0,4,0,6,1.0,0,229,996,0,0,0,0,false,true,true
4429,0,4,0,0,1.0,1006,0,0,0,0,0,0,true,true,true
4430,0,4,0,0,1.5,511,0,0,0,0,0,0,true,false,true
4431,0,0,0,0,0.9,0,328,688,0,0,0,0,false,true,true
4432,0,4,0,4,0.8,741,0,0,0,0,0,0,true,true,true
4433,0,4,0,4,1.4,1053,0,0,0,0,0,0,true,true,true
4434,0,4,0,4,1.6,1057,0,0,0,0,0,0,true,true,true
4435,0,0,0,0,1.0,0,521,958,0,0,0,0,false,true,true
4436,0,0,0,0,1.0,0,523,960,0,0,0,0,false,true,true
4437,0,0,0,0,1.0,0,527,965,0,0,0,0,false,true,true
4438,0,0,0,0,1.0,0,229,970,0,0,0,0,false,true,true
4439,0,0,0,0,1.0,0,217,970,0,0,0,0,false,true,true
4440,30281,0,0,0,1.0,0,139,593,0,0,0,0,false,false,true
4441,0,4,0,0,2.4,952,0,0,0,0,0,0,true,true,true
4442,0,4,0,0,0.8,224,0,0,0,0,0,0,true,true,true
4443,0,4,0,0,1.0,362,0,0,0,0,0,0,true,true,true
4444,0,4,0,0,1.0,377,0,0,0,0,0,0,true,true,true
4445,0,0,0,0,1.0,410,0,0,0,0,0,0,false,true,true
4446,0,0,0,0,1.0,414,0,0,0,0,0,0,false,true,true
4447,0,4,0,0,1.0,0,0,0,0,0,0,0,true,true,true
4448,0,4,0,6,1.5,978,0,951,0,0,0,0,true,true,true
4449,0,4,0,0,1.0,978,0,951,0,0,0,0,true,true,true
4450,0,4,0,2,0.9,962,0,0,0,0,0,0,true,true,true
4451,0,4,0,2,0.9,1084,0,0,0,0,0,0,true,true,true
4452,0,4,0,0,1.3,1081,0,0,0,0,0,0,true,true,true
4453,0,4,0,0,1.0,480,0,0,0,2,0,0,true,false,true
4454,0,4,0,0,1.2,189,0,0,0,0,853187,0,true,true,true
4455,0,4,0,2,1.0,1229,0,0,0,0,0,0,false,true,true
4456,0,4,0,0,2.0,670,0,0,0,9,0,0,true,false,true
4457,0,4,0,0,8.0,671,0,0,0,0,0,0,true,false,true
4458,0,4,0,0,1.0,673,0,0,0,0,0,0,true,true,true
4459,0,4,0,0,1.0,6,0,931,0,0,0,0,true,true,true
4460,0,4,0,0,1.0,6,0,932,0,0,0,0,true,true,true
4461,0,4,0,0,1.0,6,0,933,0,0,0,0,true,true,true
4462,0,0,0,0,0.9,0,162,963,7612,0,0,0,false,true,true
4463,0,0,0,0,1.0,0,516,964,0,0,0,0,false,true,true
4464,0,4,0,0,1.0,295,0,0,0,0,852968,0,true,true,true
4465,0,4,0,0,1.2,728,0,0,0,0,852973,0,true,true,true
4466,0,4,0,0,1.2,729,0,0,0,0,0,0,true,true,true
4467,0,4,0,0,2.0,740,0,0,0,0,852983,0,true,true,true
4468,0,4,0,0,1.0,782,0,0,0,0,852976,0,true,true,true
4469,0,4,0,0,1.0,660,0,0,0,0,852984,0,true,true,true
4470,0,4,0,0,1.0,137,0,0,0,0,853045,0,true,true,true
4471,0,4,0,0,1.0,0,7,371,0,0,853040,0,true,true,true
4472,0,4,0,0,1.0,0,39,382,0,0,853116,0,true,true,true
4473,0,4,0,0,1.0,0,38,381,0,0,853117,0,true,true,true
4474,0,4,0,0,1.0,0,41,384,0,0,0,0,true,true,true
4475,0,4,0,0,1.0,0,37,380,0,0,0,0,true,true,true
4476,0,4,0,0,1.0,58,0,0,0,0,853077,0,true,true,true
4477,0,4,0,0,1.0,58,0,0,0,0,853078,0,true,true,true
4478,0,4,0,0,1.0,224,0,0,0,0,853160,0,true,true,true
4479,0,4,0,0,0.7,1160,0,0,0,0,853128,0,true,true,true
4480,0,4,0,0,0.7,646,0,0,0,0,852888,0,true,true,true
4481,0,4,0,0,0.8,371,0,0,0,0,853127,0,true,true,true
4482,0,4,0,0,1.0,377,0,0,0,0,853039,0,true,true,true
4483,0,4,0,0,0.7,942,0,0,0,0,853033,0,true,true,true
4484,0,4,0,0,1.2,1101,0,934,0,0,852889,0,true,true,true
4485,0,4,0,0,1.2,1040,0,0,0,0,852883,0,true,true,true
4486,0,4,0,0,1.4,231,0,0,0,0,853043,0,true,true,true
4487,0,4,0,0,1.0,231,0,0,0,0,853009,0,true,true,true
4488,0,4,0,0,1.0,231,0,0,0,0,853011,0,true,true,true
4489,0,4,0,0,1.4,230,0,0,0,0,852884,0,true,true,true
4490,0,4,0,0,1.0,230,0,0,0,0,853010,0,true,true,true
4491,0,4,0,0,1.0,230,0,0,0,0,852868,0,true,true,true
4492,0,4,0,0,1.2,1,0,455,0,0,853087,0,true,true,true
4493,0,4,0,0,1.2,952,0,0,0,0,852916,0,true,true,true
4494,0,4,0,0,0.7,1190,0,0,0,0,853178,0,true,true,true
4495,0,4,0,0,0.9,1190,0,0,0,0,853179,0,true,true,true
4496,0,4,0,0,1.1,1190,0,0,0,0,853180,0,true,true,true
4497,0,4,0,0,2.0,328,0,0,0,0,852899,0,true,true,true
4498,0,4,0,0,1.8,949,0,0,0,0,852879,0,true,true,true
4499,0,4,0,0,1.8,949,0,0,0,0,852885,0,true,true,true
4500,0,4,0,0,0.5,1058,0,0,0,0,852890,0,true,true,true
4501,0,4,0,0,1.5,221,0,0,0,0,852900,0,true,true,true
4502,0,4,0,0,1.5,223,0,0,0,0,852901,0,true,true,true
4503,0,4,0,0,1.0,1089,0,937,0,0,852915,0,true,true,true
4504,0,4,0,0,0.8,224,0,0,0,0,853042,0,true,true,true
4505,0,4,0,0,1.2,730,0,0,0,0,852895,0,true,true,true
4506,0,4,0,0,1.0,6,0,930,0,0,852897,0,true,true,true
4507,0,4,0,0,1.0,6,0,932,0,0,852898,0,true,true,true
4508,0,0,0,0,1.1,0,118,494,0,15,0,0,false,true,true
4509,0,0,0,0,1.0,0,305,648,0,15,0,0,false,true,true
4510,0,0,0,0,1.5,8,0,973,0,15,0,0,false,true,true
4511,0,4,0,0,1.0,1305,0,0,0,0,0,0,true,true,true
4512,0,4,0,0,3.0,8,0,328,0,5,0,0,true,true,true
4513,0,4,0,0,3.0,8,0,329,0,5,0,0,true,true,true
4514,0,4,0,0,3.0,8,0,330,0,5,0,0,true,true,true
4515,0,4,0,0,3.0,8,0,331,0,5,0,0,true,true,true
4516,0,4,0,0,3.0,8,0,332,0,5,0,0,true,true,true
4517,0,4,0,0,3.0,8,0,333,0,5,0,0,true,true,true
4518,0,4,0,0,3.0,8,0,334,0,5,0,0,true,true,true
4519,0,0,0,0,1.0,0,221,969,0,0,0,0,false,true,true
4520,0,4,0,0,1.0,0,310,672,0,0,0,0,false,true,true
4521,0,4,0,0,1.0,0,309,671,0,0,0,0,false,true,true
4522,0,4,0,0,1.0,480,0,0,0,2,0,0,false,false,false
4523,0,4,0,0,1.5,42,0,0,0,0,0,0,true,true,true
