Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x5][0x24],12 [0x3][0x30],13 [0x3][0x31],14 [0x3][0x32],15 [0x3][0x33],16 [0x3][0x34],17 [0x3][0x35],18 [0x3][0x36],19 [0x3][0x37],20 [0x3][0x38],21 [0x19][0x40],22 [0x1a][0x40],23 [0x1b][0x40],24 [0x1c][0x40],25 [0x5][0x26],26 [0x1d][0x40],27 [0x1e][0x40],28 [0x5][0x28],29 [0x5][0x2a],30 [0x1f][0x40],31 [0x3][0x39],32 [0x3][0x3a],33 [0x5][0x2c],34 [0x3][0x3b],35 [0x3][0x3c],36 [0x3][0x3d],37 [0x20][0x40],38 [0x19][0x41],39 [0x1a][0x41],40 [0x1b][0x41],41 [0x1c][0x41],42 [0x3][0x3e],43 [0x5][0x2e],44 [0x3][0x3f],45 [0x0][0x1c],46 [0x0][0x20]
151,"Carbuncle péridot",0,"Carbuncles péridot",0,0,1,0,0,"Vous appelez votre mascotte Carbuncle péridot. Ce Carbuncle aime qu'on caresse sa longue queue soyeuse.","Tataru ayant été abandonnée par son Carbuncle, elle a demandé à la guilde des orfèvres de fabriquer cette réplique plus <i>fidèle</i> que nature. Le revêtement en peluche a été confectionné par la Lalafelle elle-même.","Kwih!",1168,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4644,245,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
152,"Carbuncle héliodore",0,"Carbuncles héliodore",0,0,1,0,0,"Vous appelez votre mascotte Carbuncle héliodore. Ce Carbuncle aime qu'on caresse sa longue queue soyeuse.","Tataru a commandé à la guilde des orfèvres cette réplique du Carbuncle qu'elle n'a finalement pas réussi à invoquer. Le revêtement en peluche a été confectionné par la Lalafelle elle-même.","Gwih!?",1068,80,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4645,245,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
153,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
154,"chariot de mine mécanique",0,"chariots de mine mécaniques",0,0,1,0,0,"Vous appelez votre mascotte chariot de mine mécanique.\n* La pépite d'or qu'il transporte n'a aucune valeur dans le monde réel.","Ce petit chariot était utilisé par un servant pour transporter des objets au cours de son travail. Mais lorsqu'il trouva une pépite d'or géante, le chariot refusa de la lâcher.","Cling! Cling! Cling!",1212,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4647,241,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
155,"fanfare des Primogs",0,"fanfares des Primogs",0,0,1,1,0,"Vous appelez votre mascotte fanfares des Primogs. Les <i>seuls</i> automates musiciens de ce côté du ruisseau du thé noir. Ce qui fait d'eux les <i>meilleurs</i> automates musiciens de ce côté du ruisseau du thé noir.","Ce groupe d'automates d'accompagnement fut créé par des Mogs qui rêvaient de former un groupe de bardes. À présent, il faut faire en sorte qu'ils jouent juste... En raison de “différences artistiques”, le groupe n'a jamais fait ses\ndébuts.","♪♪♪",991,50,30,0,0,0,1,4,8,0,false,false,false,false,0,false,true,4623,233,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
156,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
157,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
158,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
159,"majordome citrouille",0,"majordomes citrouille",0,0,1,0,0,"Vous appelez votre mascotte majordome citrouille. Beaucoup pensent que le gang des légumes ne compte que cinq individus, mais ils se trompent. En effet, le sixième membre est aujourd'hui à votre service... et il ne semble pas très heureux de son sort.","Mécontent du traitement qu'il reçevait, le majordome a fui la cour du Roi tomate. Hélas, il s'est fait capturer par le Cirque intercontinental, pour qui il a dû travailler sans relâche jusqu'à ce qu'un enquêteur de la guilde des aventuriers\nvienne le sauver... et\nvous le confie.","♪X$◎?",1172,100,10,0,0,0,2,0,8,42,true,false,false,true,0,false,true,4648,42,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
160,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
161,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
162,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
163,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
164,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,0,false,false,0,0,false,0,0,0,0,0,0,false,false,false,false,false,0,0,0,"",""
165,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
166,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
167,"Firion miniature",0,"Firion miniatures",0,0,1,0,0,"Vous appelez votre mascotte Firion miniature. Ce pantin, créé sur le modèle du héros d'autrefois, sent bon la rose sauvage.","Cette poupée magique finement ouvragée s'inspire du célèbre héros d'autrefois. Elle aurait été apportée en Éorzéa par un mystérieux matelot qui souhaitait l'offrir à “un héros d'aujourd'hui”. Beaucoup pensent que ce geste n'était pas\ndésintéressé...","Mon rêve n'est pas encore terminé!",1321,100,10,0,0,0,1,0,8,0,false,false,false,false,0,false,true,4649,239,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
168,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
169,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
170,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
171,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
172,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
173,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
174,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
175,"",0,"",0,0,1,0,0,"","","",0,100,0,0,0,0,0,0,8,0,false,false,false,false,0,false,true,0,0,true,0,10,100,100,100,3,false,false,false,false,false,0,0,20,"",""
