Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
3586,"dragon de foudre",0,"dragons de foudre",0,0,1,0,0
3587,"ostéoneibis",0,"ostéoneibis",0,1,1,0,0
3588,"bandersnatch doré",0,"bandersnatchs dorés",0,0,1,0,0
3589,"draguêpe fureteur",0,"draguêpes fureteurs",0,0,1,0,0
3590,"Gnathe myrmifeu",0,"Gnathes myrmifeu",0,0,1,0,0
3591,"Gnathe myrmacier",0,"Gnathes myrmacier",0,0,1,0,0
3592,"Gnathe cultivateur",0,"Gnathes cultivateurs",0,0,1,0,0
3593,"guêpe pepsis",0,"guêpes pepsis",0,0,1,1,0
3594,"demoiselle",0,"demoiselles",0,0,1,1,0
3595,"ratel",0,"ratels",0,0,1,0,0
3596,"gnou",0,"gnous",0,0,1,0,0
3597,"narbrooi",0,"narbroois",0,0,1,0,0
3598,"brandisseur gobelin",0,"brandisseurs gobelins",0,0,1,0,0
3599,"rétameur gobelin",0,"rétameurs gobelins",0,0,1,0,0
3600,"tireur gobelin",0,"tireurs gobelins",0,0,1,0,0
3601,"voltigeur gobelin",0,"voltigeurs gobelins",0,0,1,0,0
3602,"gobavant-garde magitek G-III Écrabouilleuse",0,"gobavant-garde magitek G-III Écrabouilleuses",0,0,1,1,0
3603,"chenille",0,"chenilles",0,0,1,1,0
3604,"colibri d'Orn",0,"colibris d'Orn",0,0,1,0,0
3605,"grand morbol",0,"grands morbols",0,0,1,0,0
3606,"bruan",0,"bruans",0,0,1,0,0
3607,"poroggo",0,"poroggos",0,0,1,0,0
3608,"opken",0,"opkens",0,1,1,0,0
3609,"cocatrix",0,"cocatrix",0,0,1,0,0
3610,"océanide",0,"océanides",0,1,1,1,0
3611,"sangsue solaire",0,"sangsues solaires",0,0,1,1,0
3612,"biféricéras",0,"biféricéras",0,0,1,0,0
3613,"sankchinni",0,"sankchinnis",0,0,1,0,0
3614,"hropken",0,"hropkens",0,0,1,0,0
3615,"tulihänd",0,"tulihänds",0,0,1,0,0
3616,"ouadjet",0,"ouadjets",0,1,1,1,0
3617,"dragon moussu",0,"dragons moussus",0,0,1,0,0
3618,"maître aérien mineur",0,"maîtres aériens mineurs",0,0,1,0,0
3619,"amphiptère",0,"amphiptères",0,1,1,0,0
3620,"archéosaure",0,"archéosaures",0,1,1,0,0
3621,"golem de calcaire",0,"golems de calcaire",0,0,1,0,0
3622,"dragon des brumes",0,"dragons des brumes",0,0,1,0,0
3623,"dragonnet",0,"dragonnets",0,0,1,0,0
3624,"vouivre",0,"vouivres",0,0,1,1,0
3625,"vinaigrier à lames",0,"vinaigriers à lames",0,0,1,0,0
3626,"syricta antique",0,"syrictas antiques",0,0,1,0,0
3627,"biast des brumes",0,"biasts des brumes",0,0,1,0,0
3628,"wyverne ancienne",0,"wyvernes anciennes",0,0,1,1,0
3629,"allosaure",0,"allosaures",0,1,1,0,0
3630,"dragon de sang",0,"dragons de sang",0,0,1,0,0
3631,"nubeibis",0,"nubeibis",0,0,1,0,0
3632,"roi Thordan",0,"roi Thordan",0,0,1,0,0
3633,"sire Zéphirin",0,"sire Zéphirin",0,0,1,0,1
3634,"sire Adelphel",0,"sire Adelphel",0,0,1,0,1
3635,"sire Janlenoux",0,"sire Janlenoux",0,0,1,0,1
3636,"sire Vellguine",0,"sire Vellguine",0,0,1,0,1
3637,"sire Paulecrain",0,"sire Paulecrain",0,0,1,0,1
3638,"sire Ignassel",0,"sire Ignassel",0,0,1,0,1
3639,"sire Grinnaux",0,"sire Grinnaux",0,0,1,0,1
3640,"sire Hermenoist",0,"sire Hermenoist",0,0,1,0,1
3641,"sire Guerrique",0,"sire Guerrique",0,0,1,0,1
3642,"sire Charibert",0,"sire Charibert",0,0,1,0,1
3643,"sire Haumeric",0,"sire Haumeric",0,0,1,0,1
3644,"sire Noudenet",0,"sire Noudenet",0,0,1,0,1
3645,"Ascalon",0,"Ascalon",0,1,1,0,0
3646,"",0,"",0,0,1,0,0
3647,"",0,"",0,0,1,0,0
3648,"",0,"",0,0,1,0,0
3649,"Bismarck",0,"Bismarck",0,0,1,0,1
3650,"bulle de vapeur",0,"bulles de vapeur",0,0,1,1,0
3651,"nat'maii des Vundu",0,"nat'maii des Vundu",0,0,1,0,0
3652,"lan'maii des Vundu",0,"lan'maii des Vundu",0,0,1,0,0
3653,"vuk'maii des Vundu",0,"vuk'maii des Vundu",0,0,1,0,0
3654,"so'sanuwa",0,"so'sanuwa",0,0,1,0,0
3655,"ul'sanuwa",0,"ul'sanuwa",0,1,1,0,0
3656,"carapace de chitine",0,"carapaces de chitine",0,0,1,1,0
3657,"cœur de Bismarck",0,"cœurs de Bismarck",0,0,1,0,0
3658,"entonnoir nuageux",0,"entonnoirs nuageux",0,1,1,0,0
3659,"baliste anti-dragon",0,"baliste anti-dragon",0,0,1,1,0
3660,"Ravana",0,"Ravana",0,0,1,0,1
3661,"gana lunaire",0,"ganas lunaires",0,0,1,0,0
3662,"gana spirituel",0,"ganas spirituels",0,0,1,0,0
3663,"volonté de Ravana",0,"volontés de Ravana",0,0,1,1,0
3664,"Chandrahas",0,"Chandrahas",0,0,1,1,1
3665,"porte de fer",0,"portes de fer",0,0,1,1,0
3666,"auto-tourelle Tour",0,"auto-tourelles Tours",0,1,1,1,0
3667,"auto-tourelle Fou",0,"auto-tourelles Fous",0,1,1,1,0
3668,"mélia noueuse",0,"mélias noueuses",0,0,1,1,0
3669,"wyverne ombragée",0,"wyvernes ombragées",0,0,1,1,0
3670,"tyrannosaure tyran",0,"tyrannosaures tyrans",0,0,1,0,0
3671,"gastornis gastronome",0,"gastornis gastronomes",0,0,1,0,0
3672,"sanuwa perdu",0,"sanuwa perdu",0,0,1,0,0
3673,"wisent musqué",0,"wisents musqués",0,0,1,0,0
3674,"korrigan tueur",0,"korrigans tueurs",0,0,1,0,0
3675,"dhalmel-taureau",0,"dhalmels-taureaux",0,0,1,0,0
3676,"ours des neiges éternelles",0,"ours des neiges éternelles",0,1,1,0,0
3677,"yéti gémissant",0,"yétis gémissants",0,0,1,0,0
3678,"guerrier des glaces",0,"guerriers des glaces",0,0,1,0,0
3679,"dernier yak",0,"derniers yaks",0,0,1,0,0
3680,"bateleur aveugle",0,"bateleurs aveugles",0,0,1,0,0
3681,"tursus hypothermique",0,"tursus hypothermiques",0,0,1,0,0
3682,"loup décharné",0,"loups décharnés",0,0,1,0,0
3683,"archéornis agressif",0,"archéornis agressifs",0,1,1,0,0
3684,"oculus sanguinaire",0,"oculi sanguinaires",0,1,1,0,0
3685,"zoblyn visqueux",0,"zoblyns visqueux",0,0,1,0,0
3686,"persona déchaîné",0,"personas déchaînés",0,0,1,0,0
3687,"imp voleur",0,"imps voleurs",0,1,1,0,0
3688,"bandersnatch bandé",0,"bandersnatchs bandés",0,0,1,0,0
3689,"ours rongeur",0,"ours rongeurs",0,1,1,0,0
3690,"puce à plumes",0,"puces à plumes",0,0,1,1,0
3691,"hippocerf anthracite",0,"hippocerfs anthracite",0,1,1,0,0
3692,"chocobo égaré",0,"chocobos égarés",0,0,1,0,0
3693,"gallimimus agile",0,"gallimimus agiles",0,0,1,0,0
3694,"ninki nanka à sept points",0,"ninki nankas à sept points",0,0,1,0,0
3695,"nanka à sept points",0,"nankas à sept points",0,0,1,0,0
3696,"loaghtan géant",0,"loaghtans géants",0,0,1,0,0
3697,"dragon inférieur ombragé",0,"dragons inférieurs ombragés",0,0,1,0,0
3698,"amphiptère ombragé",0,"amphiptères ombragés",0,1,1,0,0
3699,"biast ombragé",0,"biasts ombragés",0,0,1,0,0
3700,"tulihänd infatigable",0,"tulihänds infatigables",0,0,1,0,0
3701,"dragon patine",0,"dragons patines",0,0,1,0,0
3702,"tsanahale des nuages",0,"tsanahales des nuages",0,0,1,1,0
3703,"païssa renfrogné",0,"païssas renfrognés",0,0,1,0,0
3704,"gaélichat errant",0,"gaélichats errants",0,0,1,0,0
3705,"observateur des cieux",0,"observateurs des cieux",0,1,1,0,0
3706,"brandisseur gobelin libertaire",0,"brandisseurs gobelins libertaires",0,0,1,0,0
3707,"tireur gobelin libertaire",0,"tireurs gobelins libertaires",0,0,1,0,0
3708,"voltigeur gobelin libertaire",0,"planeurs gobelins libertaires",0,0,1,0,0
3709,"gobavant-garde magitek G-III Farfouilleuse",0,"gobavant-gardes magitek G-III Farfouilleuses",0,0,1,1,0
3710,"poroggo apatride",0,"poroggos apatrides",0,0,1,0,0
3711,"gnou sauvage",0,"gnous sauvages",0,0,1,0,0
3712,"ratel dépenaillé",0,"ratels dépenaillés",0,0,1,0,0
3713,"morbol géant",0,"morbols géants",0,0,1,0,0
3714,"rampeur boisé",0,"rampeurs boisés",0,0,1,0,0
3715,"buse-scorpion",0,"buses-scorpions",0,0,1,1,0
3716,"Zaghnal",0,"Zaghnal",0,0,1,0,1
3717,"maquereau massif",0,"maquereaux massifs",0,0,1,0,0
3718,"lecteur écarlate",0,"lecteurs écarlates",0,0,1,0,0
3719,"Xexeu",0,"Xexeu",0,0,1,0,1
3720,"Tcaridyi",0,"Tcaridyi",0,0,1,0,1
3721,"toco toco de Nalloncques",0,"tocos tocos de Nalloncques",0,0,1,0,0
3722,"busard bleu",0,"busards bleus",0,0,1,0,0
3723,"wamoura de Nalloncques",0,"wamouras de Nalloncques",0,0,1,0,0
3724,"ptérozard divin",0,"ptérozards divins",0,0,1,0,0
3725,"vent violent",0,"vents violents",0,0,1,0,0
3726,"Nunyenunc",0,"Nunyenunc",0,0,1,0,0
3727,"ombre de Nunyenunc",0,"ombres de Nunyenunc",0,1,1,1,0
3728,"plume de Nunyenunc",0,"plumes de Nunyenunc",0,0,1,1,0
3729,"lan'zoii des Vundu",0,"lan'zoii des Vundu",0,0,1,0,0
3730,"vuk'zoii des Vundu",0,"vuk'zoii des Vundu",0,0,1,0,0
3731,"totem brillant des Vundu",0,"totem brillant des Vundu",0,0,1,0,0
3732,"vespa divine",0,"vepae divines",0,0,1,1,0
3733,"tréant aïeul",0,"tréants aïeuls",0,0,1,0,0
3734,"Canu Vanu",0,"Canu Vanu",0,0,1,0,1
3735,"totem de Canu Vanu",0,"totems de Canu Vanu",0,0,1,0,0
3736,"guêpe divine",0,"guêpes divines",0,0,1,1,0
3737,"hakulaq",0,"hakulaqs",0,0,1,0,0
3738,"coquemithril",0,"coquemithrils",0,0,1,1,0
3739,"dhalmel divin",0,"dhalmels divins",0,0,1,0,0
3740,"waukkeon",0,"waukkeons",0,0,1,0,0
3741,"tornade du divin",0,"tornades du divin",0,0,1,1,0
3742,"larme du divin",0,"larmes du divin",0,0,1,1,0
3743,"souffle du divin",0,"souffles du divin",0,0,1,0,0
3744,"moteur gordien",0,"moteurs gordiens",0,0,1,0,0
3745,"faust",0,"fausts",0,0,1,0,0
3746,"poupée sturm",0,"poupées sturm",0,0,1,1,0
3747,"Oppresseur",0,"Oppresseurs",0,1,1,0,0
3748,"Oppresseur 0.5",0,"Oppresseurs 0.5",0,1,1,0,0
3749,"alarum",0,"alarums",0,1,1,0,0
3750,"missile à vapeur",0,"missiles à vapeur",0,0,1,0,0
3751,"gobblindé magitek G-VII",0,"gobblindés magitek G-VII",0,0,1,0,0
3752,"fantassin gordien",0,"fantassins gordiens",0,0,1,0,0
3753,"sniper gordien",0,"snipers gordiens",0,0,1,0,0
3754,"casque-dur gordien",0,"casques-durs gordiens",0,0,1,0,0
3755,"cerveau-dur gordien",0,"cerveaux-durs gordien",0,0,1,0,0
3756,"canonnier gordien",0,"canonniers gordiens",0,0,1,0,0
3757,"soldat gordien",0,"soldats gordiens",0,0,1,0,0
3758,"gobblindé magitek G-VII Boumbardier",0,"gobblindés magitek G-VII Boumbardiers",0,0,1,0,0
3759,"poupée jagd",0,"poupées jagd",0,0,1,1,0
3760,"gobmygale magitek G-IX",0,"gobmygales magitek G-IX",0,0,1,1,0
3761,"gobtank G-IV roi",0,"gobtanks G-IV rois",0,0,1,0,0
3762,"echioceras",0,"echioceras",0,1,1,0,0
3763,"ogrobon",0,"ogrobons",0,1,1,0,0
3764,"griffe d'argile",0,"griffes d'argile",0,0,1,1,0
3765,"liquide vivant",0,"liquides vivants",0,0,1,0,0
3766,"membre liquide",0,"membres liquides",0,0,1,0,0
3767,"furie liquide",0,"furies liquides",0,0,1,1,0
3768,"noyau d'hydrate",0,"noyaux d'hydrate",0,0,1,0,0
3769,"lubrifiant de piston",0,"lubrifiants de piston",0,0,1,0,0
3770,"lubrifiant d'engrenage",0,"lubrifiants d'engrenage",0,0,1,0,0
3771,"caillot",0,"caillots",0,0,1,0,0
3772,"Manipulateur",0,"Manipulateurs",0,0,1,0,0
3773,"foret à vapeur",0,"forets à vapeur",0,0,1,0,0
3774,"poupée panzer",0,"poupées panzer",0,0,1,1,0
3775,"poupée straf",0,"poupées straf",0,0,1,1,0
3776,"régulateur de vapeur α",0,"régulateurs de vapeur α",0,0,1,0,0
3777,"régulateur de vapeur β",0,"régulateurs de vapeur β",0,0,1,0,0
3778,"joint à vapeur",0,"joints à vapeur",0,0,1,0,0
3779,"pompe à vapeur",0,"pompes à vapeur",0,0,1,1,0
3780,"Proto-Ultima",0,"Proto-Ultima",0,0,1,1,1
3781,"accumulateur d'éther",0,"accumulateurs d'éther",0,1,1,0,0
3782,"proto-foret",0,"proto-forets",0,0,1,0,0
3783,"Noctilucale",0,"Noctilucale",0,0,1,1,1
3784,"frelon hybrot",0,"frelons hybrots",0,0,1,0,0
3785,"Euryale",0,"Euryale",0,1,1,1,1
3786,"Orion",0,"Orion",0,1,1,0,1
3787,"Dourgâ",0,"Dourgâ",0,0,1,1,1
3788,"cuirassé Dreadnaught amélioré",0,"cuirassés Dreadnaught améliorés",0,0,1,0,0
3789,"Regina coeurl",0,"Regina coeurl",0,0,1,1,1
3790,"coeurl royal",0,"coeurls royaux",0,0,1,0,0
3791,"Raskovnik",0,"Raskovnik",0,0,1,0,1
3792,"nectar amer",0,"nectars amers",0,0,1,0,0
3793,"Myath",0,"Myath",0,0,1,0,1
3794,"chyme des montagnes",0,"chymes des montagnes",0,0,1,0,0
3795,"bile des montagnes",0,"biles des montagnes",0,0,1,1,0
3796,"sécrétion des montagnes",0,"sécrétions des montagnes",0,0,1,1,0
3797,"sang des montagnes",0,"sangs des montagnes",0,0,1,0,0
3798,"Tioman",0,"Tioman",0,0,1,0,1
3799,"otyugh épanoui",0,"otyughs épanouis",0,1,1,0,0
3800,"tueur volant",0,"tueurs volants",0,0,1,0,0
3801,"vautour d'Abalathia",0,"vautours d'Abalathia",0,0,1,0,0
3802,"grappe de pollen",0,"grappes de pollen",0,0,1,1,0
3803,"éperon draconique",0,"éperons draconiques",0,1,1,0,0
3804,"roussette d'Abalathia",0,"roussettes d'Abalathia",0,0,1,1,0
3805,"difflugia broussailleuse",0,"difflugias broussailleuse",0,0,1,1,0
3806,"biast sacré",0,"biasts sacrés",0,0,1,0,0
3807,"draconide sacré",0,"draconides sacrés",0,0,1,0,0
3808,"tursus d'Abalathia",0,"tursus d'Abalathia",0,0,1,0,0
3809,"pyrodragon",0,"pyrodragons",0,0,1,0,0
3810,"cryodragon",0,"cryodragons",0,0,1,0,0
3811,"ergodragon",0,"ergodragons",0,1,1,0,0
3812,"roche glacée",0,"roches glacées",0,0,1,1,0
3813,"gallimimus des cimes",0,"gallimimus des cimes",0,0,1,0,0
3814,"wyverne des cimes",0,"wyvernes des cimes",0,0,1,1,0
3815,"pyrodragon blessé",0,"pyrodragons blessés",0,0,1,0,0
3816,"cryodragon blessé",0,"cryodragons blessés",0,0,1,0,0
3817,"eruca",0,"erucae",0,1,1,1,0
3818,"Regula van Hydrus",0,"Regula van Hydrus",0,0,1,0,1
3819,"tourelle magitek TM-I",0,"tourelles magitek TM-I",0,0,1,1,0
3820,"tourelle magitek TM-II",0,"tourelles magitek TM-II",0,0,1,1,0
3821,"Horemakhet",0,"Horemakhet",0,0,1,0,1
3822,"Igeyorhm",0,"Igeyorhm",0,1,1,1,1
3823,"Primo-Ascien",0,"Primo-Asciens",0,0,1,0,0
3824,"recycleur mécanique",0,"recycleurs mécaniques",0,0,1,0,0
3825,"chasseur mécanique",0,"chasseurs mécaniques",0,0,1,0,0
3826,"vengeur mécanique",0,"vengeurs mécaniques",0,0,1,0,0
3827,"optio de la 6e légion",0,"optiones de la 6e légion",0,1,1,0,0
3828,"tesserarius de la 6e légion",0,"tesserarii de la 6e légion",0,0,1,0,0
3829,"medicus de la 6e légion",0,"medici de la 6e légion",0,0,1,0,0
3830,"sphère d'incubation",0,"sphères d'incubation",0,0,1,1,0
3831,"biomasse présynthétisée",0,"biomasses présynthétisées",0,0,1,1,0
3832,"danseuse synthétique",0,"danseuses synthétiques",0,0,1,1,0
3833,"empousa synthétique",0,"empousas synthétique",0,1,1,1,0
3834,"reptoïde synthétique",0,"reptoïdes synthétiques",0,0,1,0,0
3835,"biodanger",0,"biodangers",0,0,1,0,0
3836,"cuirassé Dreadnaught du laboratoire",0,"cuirassés Dreadnaught du laboratoire",0,0,1,0,0
3837,"drone de vigilance",0,"drones de vigilance",0,0,1,0,0
3838,"élémentaliste cloné",0,"élémentalistes clonés",0,1,1,0,0
3839,"occultiste cloné",0,"occultistes clonés",0,1,1,0,0
3840,"chaouabti synthétique",0,"chaouabtis synthétiques",0,0,1,0,0
3841,"moine-chevalier de la Voûte",0,"moines-chevaliers de la Voûte",0,0,1,0,0
3842,"moine de la Voûte",0,"moines de la Voûte",0,0,1,0,0
3843,"diacre de la Voûte",0,"diacres de la Voûte",0,0,1,0,0
3844,"prêtre de la Voûte",0,"prêtres de la Voûte",0,0,1,0,0
3845,"cavalier blanc",0,"cavaliers blancs",0,0,1,0,0
3846,"cavalier noir",0,"cavaliers noirs",0,0,1,0,0
3847,"gargouille de la cathédrale",0,"gargouilles de la cathédrale",0,0,1,1,0
3848,"visage du héros",0,"visages du héros",0,0,1,0,0
3849,"sire Adelphel",0,"sire Adelphel",0,0,1,0,1
3850,"sire Grinnaux",0,"sire Grinnaux",0,0,1,0,1
3851,"cavalier de l'aube",0,"cavaliers de l'aube",0,0,1,0,0
3852,"cavalier du crépuscule",0,"cavaliers du crépuscule",0,0,1,0,0
3853,"empousa lumineuse",0,"empousas lumineuses",0,1,1,1,0
3854,"dardeur Ventresanglant",0,"dardeurs Ventresanglant",0,0,1,0,0
3855,"épieur Ventresanglant",0,"épieurs Ventresanglant",0,1,1,0,0
3856,"occultiste Ventresanglant",0,"occultistes Ventresanglant",0,1,1,0,0
3857,"psalmodieur Ventresanglant",0,"psalmodieurs Ventresanglant",0,0,1,0,0
3858,"arcaniste des mers du nord",0,"arcanistes des mers du nord",0,1,1,1,0
3859,"guide de Sombrelinceul",0,"guides de Sombrelinceul",0,0,1,0,0
3860,"Leveva",0,"Leveva",0,0,1,1,1
3861,"Quimperain",0,"Quimperain",0,0,1,0,1
3862,"œil du néant profond",0,"yeux du néant profond",0,1,1,0,0
3863,"marionnette archanima",0,"marionnettes archanima",0,0,1,1,0
3864,"astromancienne louche",0,"astromanciennes louches",0,1,1,1,0
3865,"Broenbhar",0,"Broenbhar",0,0,1,0,1
3866,"nageoire du serpent de mer",0,"nageoires du serpent de mer",0,0,1,1,0
3867,"croc du serpent de mer",0,"crocs du serpent de mer",0,0,1,0,0
3868,"griffe du serpent de mer",0,"griffes du serpent de mer",0,0,1,1,0
3869,"queue du serpent de mer",0,"queues du serpent de mer",0,0,1,1,0
3870,"Jannequinard",0,"Jannequinard",0,0,1,0,1
3871,"Sevestre",0,"Sevestre",0,0,1,0,1
3872,"archiviste relieur",0,"archivistes relieurs",0,1,1,0,0
3873,"archiviste catalogueur",0,"archivistes catalogueurs",0,1,1,0,0
3874,"archiviste réciteur",0,"archivistes réciteurs",0,1,1,0,0
3875,"arcane de feu",0,"arcanes de feu",0,1,1,0,0
3876,"arcane d'eau",0,"arcanes d'eau",0,1,1,0,0
3877,"arcane de vent",0,"arcanes de vent",0,1,1,0,0
3878,"arcane de terre",0,"arcanes de terre",0,1,1,0,0
3879,"arcane de foudre",0,"arcanes de foudres",0,1,1,0,0
3880,"arcane de glace",0,"arcanes de glace",0,1,1,0,0
3881,"Dancing Wolf",0,"Dancing Wolf",0,0,1,0,1
3882,"Ascien de la douzième coupe",0,"Asciens de la douzième coupe",0,1,1,0,0
3883,"Ascien de la douzième épée",0,"Asciens de la douzième épée",0,1,1,0,0
3884,"Ascien du douzième bâton",0,"Asciens du douzième bâton",0,1,1,0,0
3885,"Ascien du douzième denier",0,"Asciens du douzième denier",0,1,1,0,0
3886,"comète apocalyptique",0,"comètes apocalyptiques",0,0,1,1,0
3887,"guetteur des Zundu",0,"guetteurs des Zundu",0,0,1,0,0
3888,"chevalier des Haillenarte",0,"chevaliers des Haillenarte",0,0,1,0,0
3889,"chevalier des Durendaire",0,"chevaliers des Durendaire",0,0,1,0,0
3890,"chevalier du Convictoire",0,"chevaliers du Convictoire",0,0,1,0,0
3891,"chasseur de la Penne",0,"chasseurs de la Penne",0,0,1,0,0
3892,"garde des Vathes",0,"gardes des Vathes",0,0,1,0,0
3893,"élémentaire de stalactite",0,"élémentaires de stalactite",0,1,1,0,0
3894,"homme hérétique",0,"hommes hérétiques",0,1,1,0,0
3895,"nat'noii des Gundu",0,"nat'noii des Gundu",0,0,1,0,0
3896,"lan'noii des Gundu",0,"lan'noii des Gundu",0,0,1,0,0
3897,"vuk'noii des Gundu",0,"vuk'noii des Gundu",0,0,1,0,0
3898,"ours de guerre dompté",0,"ours de guerre domptés",0,1,1,0,0
3899,"ours polaire dompté",0,"ours polaires domptés",0,1,1,0,0
3900,"myrmacier en marche",0,"myrmacier en marche",0,0,1,0,0
3901,"myrmifeu en marche",0,"myrmifeu en marche",0,0,1,0,0
3902,"cultivateur en marche",0,"cultivateurs en marche",0,0,1,0,0
3903,"archéosaure irrité",0,"archéosaures irrités",0,1,1,0,0
3904,"dragon de glace embusqué",0,"dragons de glace embusqués",0,0,1,0,0
3905,"dragon moussu embusqué",0,"dragons moussus embusqués",0,0,1,0,0
3906,"dragon blindé embusqué",0,"dragons blindés embusqués",0,0,1,0,0
3907,"amphiptère embusqué",0,"amphiptères embusqués",0,1,1,0,0
3908,"poroggo gobeur",0,"poroggos gobeurs",0,0,1,0,0
3909,"meganeura",0,"meganeurae",0,0,1,1,0
3910,"faucon du Gubal",0,"faucons du Gubal",0,0,1,0,0
3911,"marolithe",0,"marolithes",0,0,1,0,0
3912,"écritoire consciente",0,"écritoires conscientes",0,1,1,1,0
3913,"ouvrage conscient",0,"ouvrages conscients",0,1,1,0,0
3914,"pseudo-élémentaire",0,"pseudo-élémentaires",0,0,1,0,0
3915,"page soixante-quatre",0,"pages soixante-quatre",0,0,1,1,0
3916,"poroggo dépoussiéreur",0,"poroggos dépoussiéreurs",0,0,1,0,0
3917,"spandule",0,"spandules",0,0,1,0,0
3918,"imp farfouilleur",0,"imps farfouilleurs",0,1,1,0,0
3919,"page trente-deux",0,"pages trente-deux",0,0,1,1,0
3920,"logos",0,"logos",0,0,1,0,0
3921,"dévoreur de livres",0,"dévoreurs de livres",0,0,1,0,0
3922,"Skatene",0,"Skatene",0,0,1,0,1
3923,"mur de livres démonique",0,"murs de livres démoniques",0,0,1,0,0
3924,"écritoire démonique",0,"écritoires démoniques",0,1,1,1,0
3925,"Byblos",0,"Byblos",0,0,1,0,1
3926,"page cent-vingt-huit",0,"pages cent-vingt-huit",0,0,1,1,0
3927,"page deux-cent-cinquante-six",0,"pages deux-cent-cinquante-six",0,0,1,1,0
3928,"courant d'air",0,"courants d'air",0,0,1,0,0
3929,"huile de baleine",0,"huiles de baleine",0,1,1,1,0
3930,"Bibliotaphe éternel",0,"Bibliotaphes éternels",0,0,1,0,0
3931,"biblioclepte",0,"bibliocleptes",0,0,1,0,0
3932,"bibliomancien",0,"bibliomanciens",0,0,1,0,0
3933,"bibliophile",0,"bibliophiles",0,0,1,0,0
3934,"Habetrot",0,"Habetrot",0,0,1,1,1
3935,"oplo opken",0,"oplo opkens",0,1,1,0,0
3936,"Bero Roggo l'anachorète",0,"Bero Roggo l'anachorète",0,0,1,0,1
3937,"Browfix le bibliophile",0,"Browfix le bibliophile",0,0,1,0,1
3938,"Maro Roggo",0,"Maro Roggo",0,0,1,0,1
3939,"Dubhe",0,"Dubhe",0,0,1,0,1
3940,"Moira la mélancolique",0,"Moira la mélancolique",0,0,1,1,1
3941,"Dobharch",0,"Dobharch",0,0,1,0,1
3942,"Moundrinx le virtuose",0,"Moundrinx le virtuose",0,0,1,0,1
3943,"Ruginis",0,"Ruginis",0,0,1,0,1
3944,"Épaphos",0,"Épaphos",0,1,1,0,1
3945,"vengeur de la Main indigo",0,"vengeurs de la Main indigo",0,0,1,0,0
3946,"gobavant-garde magitek G-III Jouteuse",0,"gobavant-gardes magitek G-III Jouteuses",0,0,1,1,0
3947,"initié de la Main indigo",0,"initiés de la Main indigo",0,1,1,0,0
3948,"dragonnet de Zénith",0,"dragonnets de Zénith",0,0,1,0,0
3949,"Galar",0,"Galar",0,0,1,0,1
3950,"Mogoosh le chenapan",0,"Mogoosh le chenapan",0,0,1,0,1
3951,"Mogpo l'excellent",0,"Mogpo l'excellent",0,0,1,0,1
3952,"Mog poileux",0,"Mogs poileux",0,0,1,0,0
3953,"Minaruja",0,"Minaruja",0,0,1,1,1
3954,"Fjalar",0,"Fjalar",0,0,1,0,1
3955,"Cuélebre",0,"Cuélebre",0,0,1,0,0
3956,"Waugyl",0,"Waugyl",0,0,1,0,1
3957,"Néodeinos",0,"Néodeinos",0,0,1,0,1
3958,"Mog timide",0,"Mogs timides",0,0,1,0,0
3959,"Mog luisant",0,"Mogs luisants",0,0,1,0,0
3960,"Glycon",0,"Glycon",0,0,1,0,1
3961,"élémentaire exécrable",0,"élémentaires exécrables",0,1,1,0,0
3962,"terramangeur",0,"terramangeurs",0,0,1,0,0
3963,"piquant de la Tarasque",0,"piquants de la Tarasque",0,0,1,0,0
3964,"Tarasque",0,"Tarasques",0,0,1,1,0
3965,"Dzu-teh",0,"Dzu-teh",0,0,1,0,1
3966,"Werner le rustre",0,"Werner le rustre",0,0,1,0,1
3967,"Beaudonet l'ingénu",0,"Beaudonet l'ingénu",0,0,1,0,1
3968,"Alaimbert le transperceur",0,"Alaimbert le transperceur",0,1,1,0,1
3969,"Heidrun",0,"Heidrun",0,0,1,1,1
3970,"picolaton",0,"picolatons",0,0,1,0,0
3971,"tartufo",0,"tartufi",0,0,1,0,0
3972,"tyrannœil",0,"tyrannœils",0,0,1,0,0
3973,"truffe blanche",0,"truffes blanches",0,0,1,1,0
3974,"piège-yéti",0,"piège-yétis",0,0,1,0,0
3975,"Velue",0,"Velues",0,0,1,1,0
3976,"chevalier pèlerin",0,"chevaliers pèlerins",0,0,1,0,0
3977,"syricta opulent",0,"syrictas opulents",0,0,1,0,0
3978,"cocatrix à bec incurvé",0,"cocatrix à bec incurvé",0,0,1,0,0
3979,"ratel sauvage",0,"ratels sauvages",0,0,1,0,0
3980,"Eltanin",0,"Eltanin",0,1,1,0,1
3981,"Rastaban",0,"Rastaban",0,0,1,0,1
3982,"Thuban",0,"Thuban",0,0,1,0,1
3983,"Sombrécaille",0,"Sombrécaille",0,0,1,0,1
3984,"Vedrfolnir",0,"Vedrfolnir",0,0,1,0,1
3985,"bandersnatch boguenaricieux",0,"bandersnatchs boguenaricieux",0,0,1,0,0
3986,"Migas",0,"Migas",0,0,1,0,1
3987,"Svarog",0,"Svarog",0,0,1,0,1
3988,"Hubairtien le fanatique",0,"Hubairtien le fanatique",0,1,1,0,1
3989,"harceleur d'Hubairtien",0,"harceleurs d'Hubairtien",0,0,1,0,0
