Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x3][0x11],17 [0x19][0x15],18 [0x5][0xa],19 [0x1a][0x15],20 [0x1b][0x15],21 [0x3][0x12],22 [0x3][0x13]
523,"Résistance à la foudre accrue","La résistance à l'élément foudre est augmentée.",15032,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
524,"Résistance à la terre accrue","La résistance à l'élément terre est augmentée.",15031,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
525,"Résistance à la glace accrue","La résistance à l'élément glace est augmentée.",15029,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
526,"Lame glaciale","Des PV sont récupérés périodiquement et les dégâts reçus sont réduits.",15633,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
527,"Bâton glacial","Les dégâts infligés sont augmentés.",15634,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
528,"Arc glacial","Les chances de critiques sont augmentées.",15635,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
529,"Invulnérable","Aucun dégât n'est subi.",15024,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
530,"Brûlure","Des dégâts périodiques de feu sont subis.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
531,"Œdème","Des dégâts périodiques d'eau sont subis.",17641,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
532,"Brûlure du vent","Des dégâts périodiques de vent sont subis.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
533,"Électrocution","Des dégâts périodiques de foudre sont subis.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
534,"Emboué","Des dégâts périodiques de terre sont subis.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
535,"Gelure","Des dégâts périodiques de glace sont subis.",17181,16,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
536,"Compagnon d'expérience","L'expérience obtenue par le compagnon augmente.",14026,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
537,"Compagnon d'expérience II","L'expérience obtenue par le compagnon augmente.",14027,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
538,"Compagnon d'attaque","L'attaque du compagnon est augmentée.",14028,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
539,"Compagnon d'attaque II","L'attaque du compagnon est augmentée.",14029,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
540,"Compagnon attentionné","La magie curative du compagnon est augmentée.",14030,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
541,"Compagnon attentioné II","La magie curative du compagnon est augmentée.",14031,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
542,"Compagnon gaillard","Les PV maximums du compagnon sont augmentés.",14032,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
543,"Compagnon gaillard II","Les PV maximums du compagnon sont augmentés.",14033,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
544,"Compagnon boutefeu","L'inimitié du compagnon est augmentée.",14034,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
545,"Compagnon boutefeu II","L'inimitié du compagnon est augmentée.",14035,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
546,"Dans les choux","Les dégâts infligés sont réduits et ceux reçus sont augmentés.",15040,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
547,"Installation: production","L'installation d'artisanat utilisée permet de réaliser certains objets. Le niveau de la recette est abaissé à votre niveau actuel.",16108,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
548,"Installation: finition","L'installation d'artisanat utilisée permet de réaliser certains objets. Le niveau de la recette est abaissé à votre niveau actuel, mais les PS maximums sont réduits.",16109,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
549,"Installation: minutie","L'installation d'artisanat utilisée permet de réaliser certains objets. Le niveau de la recette est abaissé à votre niveau actuel, mais les PS maximums sont réduits.",16110,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
550,"Installation: production II","L'installation d'artisanat utilisée permet de réaliser certains objets. Le niveau de la recette est abaissé à votre niveau actuel.",16111,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
551,"Installation: spécialité","L'installation d'artisanat utilisée permet de réaliser certains objets. Le niveau de la recette est abaissé à votre niveau actuel, mais les actions supplémentaires sont indisponibles.",16112,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,11
552,"Installation: spécialité II","L'installation d'artisanat utilisée permet de réaliser certains objets. Le niveau de la recette est abaissé à votre niveau actuel, mais les actions supplémentaires sont indisponibles.",16113,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,11
553,"Installation: minutie II","L'installation d'artisanat utilisée permet de réaliser certains objets. Le niveau de la recette est abaissé à votre niveau actuel, mais les PS maximums sont réduits.",16114,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
554,"Installation: finition II","L'installation d'artisanat utilisée permet de réaliser certains objets. Le niveau de la recette est abaissé à votre niveau actuel, mais les PS maximums sont réduits.",16115,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
555,"Réplique","Riposte aux attaques physiques.",15036,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
556,"Réplique","Riposte aux attaques magiques.",15542,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
557,"Réplique","Riposte aux attaques physiques.",15036,0,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
558,"Réplique","Riposte aux attaques magiques.",15542,0,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
559,"Poison","Des dégâts périodiques de poison sont subis.",15007,0,2,1,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
560,"Poison","Des dégâts périodiques de poison sont subis.",17001,8,2,1,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
561,"Lenteur","La vitesse des attaques automatiques est réduite, et le temps de recharge des sorts et des techniques d'arme est allongé.",15009,0,2,13,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
562,"Marquage","Fait l'objet du marquage d'un prédateur.",15026,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
563,"Vulnérabilité augmentée","Les dégâts reçus sont augmentés.",17101,8,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
564,"Entrave","Tout déplacement est impossible.",15003,0,2,12,124,true,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
565,"Transformation","L'apparence est complètement changée, empêchant l'utilisation des actions.",16214,0,1,16,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
566,"Bonus de dégâts","Les dégâts infligés sont augmentés.",17061,16,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
567,"Sable mouvant","Le corps s'enfonce petit à petit dans le sable, réduisant progressivement la vitesse de déplacement et causant la mort en cas d'ensevelissement total.",15631,0,2,0,0,false,false,false,false,false,false,false,false,100,1,false,0,false,false,0,0
568,"Instinct du pêcheur","La présence d'une créature aquatique rare, n'apparaissant que dans des conditions particulières, a été détectée, rendant sa capture possible.",11101,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
569,"Mucus","Du mucus recouvre le corps, ralentissant les mouvements, et des dégâts périodiques sont subis.",15609,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
570,"Dans la ligne de tir","Les dégâts provenant d'armes à feu sont augmentés.",15636,0,1,16,0,false,false,false,false,false,false,true,false,51,0,true,0,false,false,0,0
571,"Cécité","Un voile d'obscurité diminue la précision.",15012,0,2,10,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
572,"Résistance au tranchant réduite","La résistance au tranchant est réduite.",17681,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
573,"Résistance au contondant réduite","La résistance au contondant est réduite.",17701,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
574,"Électrochoc imprévisible","Des dégâts sont subis à la fin de l'effet.",15616,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
575,"Charge statique","Les dégâts infligés par Salve électrique sont augmentés.",17721,16,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
576,"Résistance à la foudre réduite","La résistance à l'élément foudre est réduite.",17741,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
577,"Barotraumatisme","S'approcher de Kaliya fait subir une attaque.",15617,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
578,"À portée de tête","Les dégâts infligés par Tête principale sont augmentés.",15618,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
579,"Coups critiques","Tous les coups portés sont critiques.",15555,0,1,16,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
580,"Magismoparticules α","L'organisme est infecté par des particules issues de la technologie allagoise.\nDans certaines conditions, des dégâts périodiques sont subis.",15619,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
581,"Magismoparticules β","L'organisme est infecté par des particules issues de la technologie allagoise.\nDans certaines conditions, des dégâts périodiques sont subis.",15620,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
582,"Vulnérabilité magique diminuée","Les dégâts magiques reçus sont réduits.",17761,16,1,16,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
583,"Vulnérabilité physique diminuée","Les dégâts physiques reçus sont réduits.",17781,16,1,16,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
584,"Champ défensif","Les attaques à distance n'ont aucun effet.",15621,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
585,"Anti-champ défensif","L'effet de Champ défensif est annulé.",15622,0,1,16,0,false,false,false,false,false,false,true,true,200,0,true,0,false,false,0,0
586,"Bonus de PV","Les PV maximums sont augmentés.",17801,16,1,16,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
587,"Éclair ramifié","De l'énergie électrique est emmagasinée, qui sera libérée à la fin de l'effet et infligera des dégâts de foudre aux alentours.",15623,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
588,"Résistance à Révélation réduite","Les dégâts infligés par Révélation sont augmentés.",15624,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
589,"Souffle du purgatoire","Les dégâts infligés par Flammes du purgatoire sont augmentés.",15625,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
590,"Bras du purgatoire","Les dégâts infligés par Flammes du purgatoire sont augmentés.",15626,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
591,"Flamme bleue","Les dégâts infligés et la puissance curative des actions sont grandement réduits.",15627,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
592,"Vortex de feu","Un tourbillon de feu enveloppe le corps, protégeant des attaques.",15628,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
593,"Oiseau de feu","Feu résurrecteur gagne d'autant plus en puissance que l'effet est accumulé.",17821,16,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
594,"Buveur d'âme","L'énergie vitale des personnages K.O. est absorbée et l'état Oiseau de feu s'accumule.",15629,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
595,"Remous de la vie","Les dégâts infligés par Onde de la vie sont augmentés.",17841,16,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
596,"Aura du Dragon-dieu","Les dégâts infligés par certaines attaques sont augmentés du fait de l'aura malveillante de Bahamut.",17861,16,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
597,"ParaTéraBrasier","Les dégâts infligés sont grandement réduits.",15545,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
598,"(仮)物理シールド(ストンスキン)","",15041,0,1,16,0,false,false,false,false,false,false,true,true,30,0,false,0,false,false,0,0
599,"(仮)魔法シールド(ストンスキン)","",15042,0,1,16,0,false,false,false,false,false,false,true,true,30,0,false,0,false,false,0,0
600,"Vulnérabilité magique diminuée","Les dégâts magiques reçus sont réduits.",15056,0,1,16,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
601,"Vulnérabilité physique diminuée","Les dégâts physiques reçus sont réduits.",15052,0,1,16,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
602,"Malédiction d'Azeyma","Une ancienne malédiction touche le corps et l'esprit. L'effet fait perdre le contrôle de soi s'il est accumulé 4 fois.",17881,4,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
603,"Pion d'Azeyma","Le corps et l'esprit sont contrôlés par Azeyma, la Gardienne.",15632,0,2,17,131,false,false,false,true,true,false,false,true,100,2,false,0,false,false,0,9
604,"Verglas","Le sol sous les pieds est gelé et devenu glissant.",15615,0,2,17,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
605,"Gelure","Des dégâts périodiques de glace sont subis.",15525,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
606,"Glaciation","Le corps commence à geler. L'effet devient Congélation s'il est accumulé 4 fois.",17661,4,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
607,"Boule de neige","Le corps est emprisonné dans un amas de neige.",15611,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
608,"Affres de la mort","Une force inconnue immobilise les jambes, empêchant tout mouvement.",15003,0,2,17,0,false,true,false,false,false,false,true,true,100,0,false,0,false,false,0,0
609,"Étreinte mortelle","Les mouvements sont bloqués, et des dégâts périodiques sont subis.",15564,0,2,17,0,true,false,true,false,false,false,true,true,0,0,false,0,false,false,0,0
610,"Pétrification","Une rigidité semblable à la pierre empêche toute action.",15001,0,2,6,122,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
611,"Bonne humeur","L'humeur est très bonne. Le cumul de l'effet Plein d'eau disparaît si Coup du kappa est exécuté.",17901,8,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
612,"Plein d'eau","La tête du kappa se remplit d'eau. Dans certaines conditions, l'effet disparaît quel que soit le nombre de fois qu'il a été cumulé si Coup du kappa est exécuté.",17921,4,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
613,"Kappa","La transformation en kappa empêche toute action autre que Coup du kappa.",15043,0,2,17,0,false,false,true,false,false,false,false,false,200,2,false,0,false,false,0,9
614,"Dissimulation","Invisible à la plupart des ennemis, mais la vitesse de déplacement est réduite.",10607,0,1,16,0,false,false,false,false,false,false,true,true,100,1,false,0,false,true,0,2
615,"Dissimulation","Invisible à la plupart des ennemis, mais la vitesse de déplacement est réduite.",10607,0,1,16,0,false,false,false,false,false,false,true,true,100,1,false,0,false,true,0,2
616,"Invisible","Invisible à la plupart des ennemis.",15642,0,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,true,0,0
617,"Irradiation","La lumière irradie le corps. Lorsque l'effet s'achève, Lumière de bannissement est lancé.",15641,0,1,16,0,false,false,false,false,false,false,false,false,200,0,true,0,false,false,0,0
618,"Aire d'effet augmentée","L'aire d'effet des actions est agrandie.",17981,16,1,16,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,14
619,"Brûlure","Des dégâts périodiques de feu sont subis.",17181,16,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
620,"Pacification","L'utilisation de techniques d'arme est impossible.",15017,0,2,14,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
621,"Résistance au feu diminuée","La résistance à l'élément feu est réduite.",17941,5,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
622,"Gaz putride","Un gaz toxique pénètre dans les poumons. Il se répand dans l'air s'il est exposé à davantage de Gaz putride.",15638,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
623,"Maladie","La vitesse de déplacement et les effets curatifs sur soi sont réduits.\n* Pas d'effet sur la vitesse de déplacement en zone JcJ",15014,0,2,17,0,false,false,false,false,false,false,false,false,100,1,false,0,false,false,0,0
624,"Blessure physique","Une blessure infligée par une arme tranchante saigne, et des dégâts périodiques sont subis.",15521,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
625,"Au tapis","Impossible d'utiliser des actions ou de se déplacer.",15044,0,2,3,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
626,"Actions bloquées","Impossible d'utiliser des actions.",15045,0,2,3,0,false,false,true,false,false,false,true,true,100,0,false,0,false,false,0,0
627,"Récup","Récupère des PV périodiquement.",12626,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
628,"Extra Médica","Récupère des PV périodiquement.",10413,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
629,"Infirmité","Les PV récupérés sont réduits.",17961,16,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
630,"Pesanteur","La vitesse de déplacement est réduite.",16576,0,2,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
631,"Infatigable","Le chocobo possède une énergie illimitée.",16577,0,1,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
632,"Fébrilité","Le chocobo est incontrôlable et accélère sans s'arrêter.",16578,0,2,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
633,"Panique","Le chocobo est paniqué et ne peut plus accélérer.",16579,0,2,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
634,"Silence","L'utilisation des aptitudes de course est impossible.",16580,0,2,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
635,"Choc","L'utilisation des objets de course est impossible.",16581,0,2,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
636,"Marque de la désolation","Les dégâts infligés par Vision de désolation sont augmentés.",18041,4,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
637,"Marque de la fureur","Les dégâts infligés par Vision de fureur sont augmentés.",18061,4,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
638,"Vulnérabilité augmentée","Les dégâts reçus sont augmentés.",15020,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
639,"Pyromanie","Des dégâts de feu sont subis après chaque action.",15647,0,2,17,130,false,false,false,false,false,false,false,false,99,0,false,0,false,false,0,0
640,"Résistance au poison accrue","La résistance au poison est augmentée.",15648,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
641,"Chocoboomerang","Les attaques affaiblissantes sont renvoyées à l'expéditeur.\n* Subit les effets des attaques à aire d'effet visant les chocobos à proximité.",16582,0,1,0,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
642,"Saignant","Des dégâts périodiques neutres sont subis.",15530,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
643,"Saignant","Des dégâts périodiques neutres sont subis.",17641,16,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
644,"Poulet","La transformation en poulet empêche d'effectuer des actions.",15640,0,2,17,0,false,false,true,false,true,false,false,false,100,2,false,0,false,false,0,9
645,"Digestion","La digestion en cours fait perdre graduellement des PV et augmente les dégâts subis.",18081,8,2,17,0,false,false,false,false,false,false,false,false,100,14,false,0,false,false,0,0
646,"Isolement","Le fait d'être séparé de ses camarades provoque l'effet Hystérie.",15649,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
647,"Épuisement","Toutes les caractéristiques physiques sont réduites de 30%.",15639,0,2,0,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
648,"Récup","Récupère des PV périodiquement.",15532,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
649,"Bonus d'attaque","L'attaque est augmentée.",15050,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
650,"Bonus de puissance magique","La puissance magique est augmentée.",15054,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
651,"Hâte","La vitesse des attaques automatiques est augmentée, et le temps de recharge des sorts et des techniques d'arme est réduit.",15008,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
652,"Bonus de PV et PM","Les PV et PM maximums sont augmentés.",15085,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
653,"Ivresse du combat","Les dégâts infligés sont augmentés et l'adrénaline monte plus rapidement.",16215,0,1,16,0,false,false,false,false,false,false,true,false,1,3,true,0,false,false,0,0
654,"Fièvre du combat","Les dégâts infligés sont davantage augmentés et l'adrénaline monte encore plus rapidement que pendant Ivresse du combat.",16216,0,1,16,0,false,false,false,false,false,false,true,false,1,3,true,0,false,false,0,0
655,"Égide","Les dégâts reçus sont réduits.",16401,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
656,"Invulnérable","Aucun dégât n'est subi.",15024,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
657,"Vulnérabilité physique augmentée","Les dégâts physiques reçus sont augmentés.",18001,16,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
658,"Vulnérabilité magique augmentée","Les dégâts magiques reçus sont augmentés.",18021,16,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
659,"Supplice","Des dégâts périodiques neutres sont subis et les dégâts reçus sont augmentés.",15643,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
660,"Prolongation","L'écoulement du temps est perturbé.",15644,0,2,17,0,false,false,false,false,false,false,true,false,0,0,false,0,false,false,0,0
661,"Double","L'action suivante est effectuée deux fois de suite.",15645,0,1,16,0,false,false,false,false,false,false,true,false,0,0,false,0,false,false,0,0
662,"Triple","L'action suivante est effectuée trois fois de suite.",15646,0,1,16,0,false,false,false,false,false,false,true,false,0,0,false,0,false,false,0,0
663,"Halte!","Les déplacements sont interdits pendant un bref moment. Priez pour que maître Typhon ne souffle pas dans votre direction.",16217,0,2,17,0,false,false,false,true,false,false,false,true,100,0,false,0,false,false,0,0
664,"Marquage","Fait l'objet du marquage d'un prédateur, qui sera transféré à un autre personnage s'il passe à proximité.",15026,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
665,"Marquage impossible","Il n'est plus possible d'être une proie et faire la cible d'un marquage.",15027,0,2,17,0,false,false,false,false,false,false,false,false,200,0,true,0,false,false,0,0
666,"Électrocution","Des dégâts périodiques de foudre sont subis.",15528,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
667,"Attache","Toute action est impossible.",15545,0,2,17,0,false,false,true,true,false,false,true,false,100,4,false,0,false,false,0,0
668,"Attache","Toute action est impossible.",15545,0,2,17,0,false,false,true,true,false,false,true,false,100,4,false,0,false,false,3,0
669,"Vitesse de déplacement accrue","La vitesse de déplacement est augmentée.",10101,0,1,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
670,"Résistance au feu diminuée","La résistance à l'élément feu est réduite.",17941,2,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
671,"Invulnérable","Aucun dégât n'est subi.",15024,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
672,"Bonus de dégâts","Les dégâts physiques infligés sont augmentés.",17061,3,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
673,"Nanoparticules","Des nanoparticules recouvrent le corps. Le cumul de l'effet inflige Mini.",18221,8,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
674,"Résine","Une substance collante recouvre le corps, réduisant la vitesse de déplacement.",15653,0,2,4,126,false,false,false,false,false,false,true,true,100,1,false,0,false,false,0,0
675,"","",15617,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
676,"Camouflage","Un subterfuge permet de tromper les regards hostiles à une certaine distance.",16001,0,1,16,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
677,"Poison concentré","Des dégâts périodiques sont subis et les PV récupérés avec la magie curative sont réduits.",15672,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
678,"Vent arrière","La force du vent augmente l'esquive.",17721,16,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
679,"Mur de vent","Un mur de vent entoure le corps, permettant d'esquiver toutes les attaques.",15642,0,1,16,0,false,false,false,false,false,false,true,false,200,0,false,0,false,false,0,16
680,"Parade directionnelle","Les chances de parade sont augmentées contre les attaques venant d'une direction précise.",15046,0,1,16,0,false,false,false,false,false,false,false,false,200,1,false,0,false,false,0,15
681,"Optimisation offensive","Tactique de combat optimisée pour l'attaque. Les dégâts infligés et reçus sont augmentés.",15048,0,1,16,0,false,false,false,false,true,false,true,true,100,2,false,0,false,false,0,9
682,"Optimisation défensive","Tactique de combat optimisée pour la défense. Les dégâts infligés et reçus sont réduits.",15047,0,1,16,0,false,false,false,false,true,false,true,true,100,2,false,0,false,false,0,9
683,"Bénédiction de la terre","Une barrière de terre réduit les dégâts subis. Si encore active à la fin de la durée d'effet, elle confère Bénédiction du feu.",15103,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
684,"Bénédiction du feu","Les dégâts infligés et les chances de critiques sont augmentés.",15100,0,1,16,142,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
685,"Résistance au vent diminuée","La résistance à l'élément vent est diminuée.",18201,4,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
686,"Poison","Des dégâts périodiques de poison sont subis.",15007,0,2,1,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
687,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
688,"Hypercharge","L'auto-tourelle est hyperchargée et l'effet de ses actions est décuplé.",13012,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
689,"Condensateur d'éther","Des PM sont récupérés périodiquement.",13013,0,1,16,0,false,false,false,false,false,false,false,true,0,0,true,0,false,false,0,0
690,"Activateur de muscle","Des PT sont récupérés périodiquement.",13014,0,1,16,0,false,false,false,false,false,false,false,true,0,0,true,0,false,false,0,0
691,"Cible: Vulnérabilité physique augmentée","L'effet Vulnérabilité physique augmentée sera reçu lors de l'activation de Phalangette.",15659,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
692,"Cible: Malus de dégâts","L'effet Malus de dégâts sera reçu lors de l'activation de Phalangette.",15660,0,2,17,0,false,false,false,false,false,false,true,true,200,0,false,0,false,false,0,0
