#,ChapterName,ChapterPart,Transient,Quest,Unknown0,QuestRedoUISmall,QuestRedoUILarge,QuestRedoUIWide,UITab,Category,Unknown1
193,Aufträge des Astronomischen Instituts,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Jules, das einzige Mitglied der Forschungsgesellschaft für Klassische Astronomie am Astronomischen Institut, hat es sich in den Kopf gesetzt, die Existenz des sogenannten Blauen Sterns zu beweisen. Dies ist keine leichte Aufgabe, doch es wird der kuriose Plan ersonnen, dafür ein spezielles Teleskop herzustellen: den Sternenbeobachtungsspiegel.",69681,0,114889,114289,114589,7,56,2
194,Aufträge des Medizinischen Instituts,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Das Medizinische Institut widmet sich der Aufgabe, eine Mahlzeit zu entwickeln, die all die Nährstoffe enthält, die ein erwachsener Körper zum Überleben braucht. Leider schmecken die Prototypen grauenvoll, und das kann Professor Galveroche so nicht stehen lassen. Für ihn ist die kulinarische Komponente ebenso wichtig wie die ernährerische.",69688,0,114890,114290,114590,7,56,3
195,Aufträge des Kulturwissenschaftlichen Instituts,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Hinageshi, eine Mitarbeiterin des Kulturwissenschaftlichen Instituts, ist in Professor Tankin verliebt. Doch der gute Professor ist so sehr mit seiner Forschung beschäftigt, dass er davon einfach nichts mitbekommt. Ob das neue Forschungsprojekt der beiden daran etwas ändern kann?",69695,0,114891,114291,114591,8,57,1
196,Aufträge des Ätherologischen Instituts,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Das Ätherologischen Institut steht kurz vor seiner Schließung, weil sein Dozent T'laqa Tia wegen akuter Ätherüberreizung keine Feldforschung betreiben kann. Damit die ätherische Erforschung von Gewässern fortgesetzt werden kann, benötigt er Fänge aus verschiedenen Regionen.",69702,0,114892,114292,114592,8,57,2
197,Aufträge der Magieakademie (Handwerker/Sammler): Abschluss,,"Rektor Montichaigne möchte ein Symposium veranstalten und lädt dazu fünf seiner führenden Forscherkollegen ein. Auch Searchingway, seines Zeichens wissbegieriger Loporrit vom Mond, bittet darum, dem interdisziplinären Wissensaustausch beiwohnen zu dürfen.",70010,0,114893,114293,114593,2,59,1
198,Aufträge von Wachumeqimeqi (Handwerker/Sammler): Auftakt,,"Ropli vom Markt von Wachumeqimeqi ist bei seiner Suche nach einem fähigen Handwerker auf die Kriegerin des Lichts gestoßen und berichtet ihr von den Sorgen, die die einzelnen Ladeninhaber haben. Der Name des Marktes bedeutet so viel wie „Haus der unzähligen Perlen“. Ropli hofft sehr, dass sich in eben jenen Perlen schon bald wieder die freudigen Gesichter von Händlern und Kunden spiegeln.",70502,0,114894,114294,114594,2,58,11
199,Aufträge von XRral Soj Metallwaren,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
XRral Soj Metallwaren rühmt sich damit, seine Töpfe und Messer schnell und präzise zu fertigen. Die kürzlich angestellte Mitarbeiterin Papawni, eine ehemalige Topfwerkerin, versteht sich vor allem auf die Bearbeitung seltener Metalle. Doch die wollen erst mal besorgt werden, damit die Geschäfte brummen können.",70510,0,114895,114295,114595,7,56,11
200,Aufträge von Pamekas Briefwerkstatt,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Viele Bewohner von Tuliyollal können nicht gut lesen und schreiben und nehmen deshalb die Dienste von Pamekas Briefwerkstatt in Anspruch. So wie Zemoweni, der die Legenden und Anekdoten, die ihm die Gäste im Xbalyav Ty'e berichten, gerne für die Nachwelt erhalten möchte. Das geballte Wissen will natürlich nicht nur niedergeschrieben, sondern auch gebunden werden. Und dafür benötigt Pameka Hilfe.",70517,0,114896,114296,114596,7,56,12
201,Aufträge von Xeerol Jas Safterei,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Xeerol Jas Safterei droht im wahrsten Sinne des Wortes der Saft auszugehen. Um dem Laden wieder auf die Beine zu helfen, möchten die Inhaberin Xeerol Ja und der Moblin-Sammler Halnaruk gesunde Getränke entwickeln, die auf die Bedürfnisse der einzelnen Regionen abgeschnitten sind.",70524,0,114897,114297,114597,7,56,13
202,Aufträge von Shunyes Apotheke,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Der shetonische Apotheken-Inhaber Shunye klagt über miese Geschäfte. Da kommen ihm die Kriegerin des Lichts und eine Viera namens Uvlo, die sehr am Volk der Shetona interessiert ist, gerade recht. Er spannt sie ein, ihm bei der Materialbeschaffung zu helfen, und plaudert dabei so einiges über seinen Laden und die Shetona aus dem Nähkästchen.",70531,0,114898,114298,114598,8,57,11
203,Aufträge von Donuhanus Fabelhaften Fischen,,"**Bei diesen Aufträgen müssen keine Sammlerstücke mehr abgegeben werden.**
Monsterfische erfreuen sich in Tuliyollal nicht gerade besonderer Beliebtheit, was Donuhanu gerne ändern möchte. Ein glücklicher Zufall, dass just in diesem Moment der Whalaqee-Magier Pashenine erscheint, ein Meister der Fischillusionsmagie, der für sein Handwerk eben jene Fische benötigt. Nun braucht es nur noch eine Fischerin, die mutig genug ist, sie aus dem Wasser zu ziehen.",70538,0,114899,114299,114599,8,57,12
204,Aufträge von Wachumeqimeqi (Handwerker/Sammler): Abschluss,,"Tuliyollal hat in seiner kurzen Zeit als Königreich bereits einiges mitgemacht. Das hat die Bewohner zusammengeschweißt und sorgt für einen steten Strom von Zuwanderern in die Hauptstadt. Damit die neuen Mitbürger sich zu Hause fühlen, möchte Ropli ein großes Wachumeqimeqi-Dankesspektakel veranstalten.",70503,0,114900,114300,114600,2,59,11
205,,,,0,0,0,0,0,0,0,0
