#,File,DisableRestartResetTime,Priority,SpecialMode,DisableRestartTimeOut,DisableRestart,PassEnd
20092,music/ex5/BGM_EX5_Raid_06.scd,90,1,0,False,False,True
20093,music/ex5/BGM_EX5_Raid_07.scd,90,1,0,False,False,True
20094,music/ffxiv/BGM_Event_Dotabata.scd,90,1,0,False,False,True
20095,music/ffxiv/BGM_Ride_Valigarmanda.scd,90,1,2,False,False,True
20096,music/ffxiv/BGM_Ride_Zoraalja.scd,90,1,2,False,False,True
20097,music/ffxiv/BGM_Ride_Ark.scd,90,1,2,False,False,True
20098,music/ffxiv/BGM_Ride_Arcadia.scd,90,1,2,False,False,True
20099,music/ex5/BGM_EX5_Ban_11.scd,90,1,0,True,True,False
20100,music/ex5/BGM_EX5_Event_23.scd,90,1,0,False,False,True
20101,music/ex5/BGM_EX5_Field_Liv_Fate2.scd,90,1,0,False,False,True
20102,music/ex5/BGM_EX5_Event_24.scd,90,1,0,True,True,False
20103,music/ex5/BGM_EX5_Event_25.scd,90,1,0,False,False,True
20104,,0,0,0,False,False,False
20105,music/ex5/BGM_EX5_Ban_12.scd,90,1,0,False,False,True
20106,music/ex5/BGM_EX5_BanFort_Pel_Good.scd,90,1,0,False,False,True
20107,music/ffxiv/BGM_Season_Christmas2.scd,90,1,0,False,False,True
20108,music/ex5/BGM_EX5_Dan_D09.scd,90,1,0,False,False,True
20109,music/ffxiv/BGM_Ride_Queen.scd,90,1,2,False,False,True
20110,music/ffxiv/BGM_Ride_CT71.scd,90,1,2,False,False,True
20111,music/ffxiv/BGM_Ride_CHS71.scd,90,1,2,False,False,True
20112,music/ex5/BGM_EX5_Event_26.scd,90,1,0,False,False,True
20113,music/ex5/BGM_EX5_Event_27.scd,90,1,0,True,True,False
20114,music/ex5/BGM_EX5_EoV_01.scd,90,1,0,False,False,True
20115,music/ex5/BGM_EX5_EoV_02.scd,90,1,0,False,False,True
20116,music/ex5/BGM_EX5_EoV_03.scd,90,1,0,False,False,True
20117,music/ex5/BGM_EX5_EoV_04.scd,90,1,0,False,False,True
20118,music/ex5/BGM_EX5_EoV_05.scd,90,1,0,False,False,True
20119,music/ex5/BGM_EX5_EoV_06.scd,90,1,0,False,False,True
20120,music/ex5/BGM_EX5_EoV_07.scd,90,1,0,False,False,True
20121,music/ex5/BGM_EX5_EoV_08.scd,90,1,0,False,False,True
20122,music/ex5/BGM_EX5_EoV_09.scd,90,1,0,False,False,True
20123,music/ex5/BGM_EX5_EoV_10.scd,90,1,0,False,False,True
20124,music/ex5/BGM_EX5_EoV_11.scd,90,1,0,False,False,True
20125,music/ex5/BGM_EX5_EoV_12.scd,90,1,0,False,False,True
20126,music/ex5/BGM_EX5_EoV_13.scd,90,1,0,False,False,True
20127,music/ex5/BGM_EX5_EoV_14.scd,90,1,0,False,False,True
20128,music/ex5/BGM_EX5_EoV_15.scd,90,1,0,False,False,True
20129,music/ex5/BGM_EX5_EoV_16.scd,90,1,0,False,False,True
20130,music/ex5/BGM_EX5_EoV_17.scd,90,1,0,False,False,True
20131,music/ex5/BGM_EX5_EoV_18.scd,90,1,0,False,False,True
20132,music/ex5/BGM_EX5_EoV_19.scd,90,1,0,False,False,True
20133,music/ex5/BGM_EX5_EoV_20.scd,90,1,0,True,True,False
20134,music/ex5/BGM_EX5_Ban_13.scd,90,1,0,False,False,True
20135,music/ex5/BGM_EX5_Ban_14.scd,90,1,0,False,False,True
20136,music/ex5/BGM_EX5_Ban_15.scd,90,1,0,False,False,True
20137,music/ex5/BGM_EX5_Ban_16.scd,90,1,0,False,False,True
20138,music/ex5/BGM_EX5_Event_28.scd,90,1,0,False,False,True
20139,music/ex5/BGM_EX5_EoV_21.scd,90,1,0,False,False,True
20140,,0,0,0,False,False,False
20141,music/ex5/timeline/BGM_EX5_Raid_08.scd,90,1,0,False,False,True
20142,music/ex5/timeline/BGM_EX5_Raid_09.scd,90,1,0,False,False,True
20143,music/ex5/timeline/BGM_EX5_Raid_10.scd,90,1,0,False,False,True
20144,music/ex5/timeline/BGM_EX5_Raid_11.scd,90,1,0,False,False,True
20145,music/ex5/timeline/BGM_EX5_Raid_12.scd,90,1,0,False,False,True
20146,music/ex5/timeline/BGM_EX5_Raid_13.scd,90,1,0,False,False,True
20147,music/ex5/BGM_EX5_Raid_20.scd,90,1,0,False,False,True
20148,music/ex5/BGM_EX5_Raid_21.scd,90,1,0,False,False,True
20149,music/ex5/BGM_EX5_Raid_22.scd,90,1,0,False,False,True
20150,music/ex5/BGM_EX5_Raid_23.scd,90,1,0,False,False,True
20151,music/ex5/BGM_EX5_Event_29.scd,90,1,0,False,False,True
20152,music/ex5/BGM_EX5_Ban_17.scd,90,1,0,False,False,True
20153,music/ex5/BGM_EX5_Dan_D10.scd,90,1,0,False,False,True
20154,music/ffxiv/BGM_Season_SummerFes03.scd,90,1,0,False,False,True
20155,music/ffxiv/BGM_Ride_Defender.scd,90,1,2,False,False,True
20156,music/ffxiv/BGM_Ride_Arcadia02.scd,90,1,2,False,False,True
20157,music/ex5/BGM_EX5_BanFort_Mam_Good.scd,90,1,0,False,False,True
20158,music/ex5/BGM_EX5_MKD_01.scd,90,1,1,False,False,True
20159,music/ex5/BGM_EX5_MKD_03.scd,90,1,0,False,True,True
20160,music/ex5/BGM_EX5_MKD_04.scd,90,1,0,False,True,True
20161,music/ex5/BGM_EX5_MKD_05.scd,90,1,0,False,True,True
20162,music/ex5/BGM_EX5_MKD_06.scd,90,1,0,False,True,True
20163,music/ex5/BGM_EX5_MKD_07.scd,90,1,0,False,False,True
20164,music/ex5/BGM_EX5_MKD_08.scd,90,1,0,False,False,True
20165,music/ex5/BGM_EX5_MKD_09.scd,90,1,0,False,False,True
20166,music/ex5/BGM_EX5_MKD_10.scd,90,1,0,False,False,True
20167,music/ex5/BGM_EX5_MKD_11.scd,90,1,0,False,False,True
20168,music/ffxiv/BGM_Ride_MKD01.scd,90,1,2,False,False,True
20169,music/ex4/BGM_EX4_WKS_01.scd,90,1,0,False,False,True
20170,music/ex4/BGM_EX4_WKS_02.scd,90,1,0,False,False,True
20171,music/ex4/BGM_EX4_WKS_03.scd,90,1,0,False,False,True
20172,music/ex4/BGM_EX4_WKS_04.scd,90,1,0,False,False,True
20173,music/ex4/BGM_EX4_WKS_05.scd,90,1,0,False,False,True
20174,music/ex4/BGM_EX4_WKS_06.scd,90,1,0,False,False,True
20175,music/ffxiv/BGM_Ride_WKS01.scd,90,1,2,False,False,True
20176,music/ex5/timeline/BGM_EX5_Raid_14.scd,90,1,0,False,True,True
20177,music/ex5/BGM_EX5_KGR_03.scd,90,1,0,False,True,True
20178,music/ex5/BGM_EX5_KGR_04.scd,90,1,0,False,True,True
20179,music/ex5/BGM_EX5_KGR_05.scd,90,1,0,False,True,True
20180,music/ex5/BGM_EX5_KGR_01.scd,90,1,0,False,False,True
20181,music/ex5/BGM_EX5_KGR_02.scd,90,1,0,False,False,True
20182,music/ex5/BGM_EX5_KGR_06.scd,90,1,0,False,False,True
20183,music/ex5/BGM_EX5_KGR_07.scd,90,1,0,False,False,True
20184,music/ex5/BGM_EX5_KGR_08.scd,90,1,0,False,False,True
20185,music/ex5/BGM_EX5_KGR_09.scd,90,1,0,False,False,True
20186,music/ex5/BGM_EX5_KGR_10.scd,90,1,0,False,False,True
20187,music/ex5/BGM_EX5_KGR_11.scd,90,1,0,False,False,True
20188,music/ffxiv/BGM_Ride_KGR.scd,90,1,2,False,False,True
20189,music/ffxiv/BGM_Ride_KGR2.scd,90,1,2,False,False,True
20190,music/ex5/BGM_EX5_Event_30.scd,90,1,0,False,False,True
20191,music/ffxiv/BGM_Event_Huon2.scd,90,1,0,False,False,True
20192,music/ffxiv/BGM_Event_Keikaku2.scd,90,1,0,False,False,True
20193,music/ffxiv/BGM_Event_Truth2.scd,90,1,0,False,False,True
20194,music/ffxiv/BGM_Event_Odayaka2.scd,90,1,0,False,False,True
20195,music/ex5/BGM_EX5_Event_31.scd,90,1,0,False,False,True
20196,music/ex5/BGM_EX5_Event_32.scd,90,1,0,False,False,True
20197,music/ex5/BGM_EX5_Event_33.scd,90,1,0,False,False,True
20198,music/ex5/BGM_EX5_Event_34.scd,90,1,0,False,False,True
20199,music/ex5/BGM_EX5_Ban_18.scd,90,1,0,True,True,False
20200,music/ex5/BGM_EX5_Ban_19.scd,90,1,0,False,False,True
20201,music/ex5/BGM_EX5_Dan_D11.scd,90,1,0,False,False,True
20202,music/ffxiv/BGM_Ride_Necron.scd,90,1,2,False,False,True
20203,music/ex5/BGM_EX5_BanFort_Yok_Good.scd,90,1,0,False,False,True
20204,music/ex5/BGM_EX5_DD_01.scd,90,1,0,False,False,True
20205,music/ex5/BGM_EX5_DD_02.scd,90,1,0,False,False,True
20206,music/ex5/BGM_EX5_DD_03.scd,90,1,0,False,False,True
20207,music/ex5/BGM_EX5_DD_04.scd,90,1,0,False,False,True
20208,music/ex5/BGM_EX5_DD_05.scd,90,1,0,False,False,True
20209,music/ex5/BGM_EX5_DD_06.scd,90,1,0,False,False,True
20210,music/ex5/BGM_EX5_DD_07.scd,90,1,0,False,False,True
20211,music/ex5/BGM_EX5_DD_08.scd,90,1,0,False,False,True
20212,music/ex5/BGM_EX5_DD_09.scd,90,1,0,False,False,True
20213,music/ex5/BGM_EX5_DD_10.scd,90,1,0,False,False,True
20214,music/ffxiv/BGM_Ride_DD4.scd,90,1,2,False,False,True
20215,music/ex4/BGM_EX4_WKS_07.scd,90,1,0,False,False,True
20216,music/ffxiv/BGM_Season_VT_Cake_01.scd,90,1,0,False,False,True
20217,music/ffxiv/BGM_Season_VT_Cake_02.scd,90,1,0,False,False,True
20218,music/ffxiv/BGM_Season_VT_Cake_03.scd,90,1,0,False,False,True
20219,music/ex5/BGM_EX5_EoV_22.scd,90,1,0,False,False,True
20220,music/ex5/BGM_EX5_EoV_23.scd,90,1,0,False,False,True
20221,music/ex5/BGM_EX5_EoV_24.scd,90,1,0,False,False,True
20222,music/ex5/BGM_EX5_EoV_25.scd,90,1,0,False,False,True
20223,music/ex5/BGM_EX5_EoV_26.scd,90,1,0,False,False,True
20224,music/ex5/BGM_EX5_EoV_27.scd,90,1,0,False,False,True
20225,music/ex5/BGM_EX5_EoV_28.scd,90,1,0,False,False,True
20226,music/ffxiv/BGM_Event_Insyu.scd,90,1,0,False,False,True
20227,music/ex5/BGM_EX5_EoV_29.scd,90,1,0,False,False,True
20228,music/ex5/BGM_EX5_EoV_30.scd,90,1,0,False,False,True
20229,music/ex5/BGM_EX5_Event_35.scd,90,1,0,True,True,False
20230,music/ex5/BGM_EX5_EoV_31.scd,90,1,0,False,False,True
20231,music/ex5/BGM_EX5_Event_36.scd,90,1,0,True,True,False
20232,music/ex5/BGM_EX5_Event_37.scd,90,1,0,True,True,False
20233,music/ex5/BGM_EX5_Event_38.scd,90,1,0,False,False,True
20234,music/ffxiv/BGM_Season_Princess_Fate.scd,90,1,0,False,False,True
20235,music/ex5/BGM_EX5_Ban_20.scd,90,1,0,False,False,True
20236,music/ex5/BGM_EX5_Dan_D12.scd,90,1,0,False,False,True
20237,music/ex5/BGM_EX5_Fanfare_01.scd,90,1,0,False,False,True
20238,music/ex5/BGM_EX5_Raid_24.scd,90,1,0,False,False,True
20239,music/ex5/BGM_EX5_Raid_25.scd,90,1,0,False,False,True
20240,music/ex5/BGM_EX5_Raid_26.scd,90,1,0,False,False,True
20241,music/ex5/BGM_EX5_Raid_27.scd,90,1,0,False,False,True
20242,music/ex5/BGM_EX5_Raid_28.scd,90,1,0,False,False,True
20243,music/ffxiv/BGM_Ride_Arcadion03.scd,90,1,2,False,False,True
20244,music/ffxiv/BGM_Ride_Glasya.scd,90,1,2,False,False,True
20245,,0,0,0,False,False,False
20246,,0,0,0,False,False,False
20247,,0,0,0,False,False,False
20248,,0,0,0,False,False,False
20249,music/ex4/BGM_EX4_WKS_08.scd,90,1,0,False,False,True
20250,music/ex5/BGM_EX5_Event_39.scd,90,1,0,True,True,False
20251,,0,0,0,False,False,False
20252,music/ex5/BGM_EX5_Boss_Battle03.scd,90,1,0,False,False,True
