#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Item1,Item2,PopRange0,PopRange1,PopRange2,Unknown5,Unknown6,Unknown7,Unknown8,Image,PlaceName,Unknown9,Objective1,Objective2,Objective3,RequiredAmount1,RequiredAmount2,Unknown10,Unknown11,Unknown12,Unknown13
79,Expedition Maulkorb,"Die dichten Ätherströme des Diadems ziehen hochgefährliche Kreaturen an, die zu einer ernsten Bedrohung für die Sicherheit des Expeditionspersonals geworden sind. Schlagkräftigen Aben­teurer­gruppen, welche die Ungeheuer beseitigen, winken großzügige Belohnungen. Das Haus Haillenarte hat Duftfallen aufgestellt, die angezündet werden müssen, um die unerwünschten Kreaturen anzulocken.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Ungeheuerbeseitigung wurde trotz der Komplikationen erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6710345,6710295,6710295,0,0,0,6887962,111101,0,0,77,96,93,3,3,3,0,0,0
80,Expedition Maulkorb,"Die dichten Ätherströme des Diadems ziehen hochgefährliche Kreaturen an, die zu einer ernsten Bedrohung für die Sicherheit des Expeditionspersonals geworden sind. Schlagkräftigen Aben­teurer­gruppen, welche die Ungeheuer beseitigen, winken großzügige Belohnungen. Das Haus Haillenarte hat Duftfallen aufgestellt, die angezündet werden müssen, um die unerwünschten Kreaturen anzulocken.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Ungeheuerbeseitigung wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6710285,6710328,6710310,0,0,0,6887968,111101,0,0,76,88,73,3,3,3,0,0,0
81,Expedition Artenschutz,"Von den Schwebenden Inseln aus wurden auf dem Diadem seltene Geschöpfe der Urzeit gesichtet. Einige davon sind durch die gewaltigen Einflüsse der Elemente zu einzigartigen Ausprägungen ihrer Spezies mutiert. Zum Zwecke der wissenschaftlichen Unter­such­ung bittet das Haus Haillenarte mutige Aben­teurer­gruppen darum, Proben dieser grotesken Lebewesen zu besorgen. Dazu müssen spezielle Duftfallen angezündet werden, welche die gewünschten Kreaturen anlocken.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Probengewinnung wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",2002064,2002062,6710321,6710289,6710324,0,0,0,6710323,111101,0,0,26,33,36,3,3,1,0,0,0
82,Expedition Blütenduft,"Zur Herstellung der unentbehrlichen Duftfallen, mit denen bestimmte auf dem Diadem ansässige Kreaturen angelockt werden können, benötigen die Wissenschaftler des Hauses Haillenarte seltene Duftstoffe. Aben­teurer­gruppen, die sich auf dem Diadem befinden, werden gebeten, sich an den designierten Ort zu begeben, die angewiesenen Ungeheuer zu besiegen und die benötigten Duftstoffe zu entnehmen.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Duftstoffgewinnung wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",2002059,2002060,6710302,6710340,6710324,0,0,0,6710323,111101,0,0,48,49,50,3,3,1,0,0,0
83,Expedition Wundereiersuche,"Auf dem Diadem wurden Ur-Eier entdeckt, die für die Erforschung vorzeitlicher Lebewesen von großer Bedeutung sind. Die Ur-Eier selbst sind beinah unmöglich aufzuspüren, aber sogenannte Dottermäuse, die sich von den Ur-Eiern ernähren, dienen als verlässliche Hinweise auf das Vorhandensein der zoologischen Schätze. Aben­teurer­gruppen werden gebeten, während der Jagd auf Monster nach Dottermäusen Ausschau zu halten, und nach erfolgter Sichtung sich so schnell wie möglich zu den Dottermäusen zu begeben, sie zu beseitigen, das Ur-Ei einzusammeln und am vereinbarten Sammelpunkt abzuliefern.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Sicherstellung des Ur-Eies wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6710298,6710329,6710329,0,0,6798623,6798622,111101,0,0,43,44,47,3,3,2,0,0,5
84,Expedition Wundereiersuche,"Auf dem Diadem wurden Ur-Eier entdeckt, die für die Erforschung vorzeitlicher Lebewesen von großer Bedeutung sind. Die Ur-Eier selbst sind beinah unmöglich aufzuspüren, aber sogenannte Dottermäuse, die sich von den Ur-Eiern ernähren, dienen als verlässliche Hinweise auf das Vorhandensein der zoologischen Schätze. Aben­teurer­gruppen werden gebeten, während der Jagd auf Monster nach Dottermäusen Ausschau zu halten, und nach erfolgter Sichtung sich so schnell wie möglich zu den Dottermäusen zu begeben, sie zu beseitigen, das Ur-Ei einzusammeln und am vereinbarten Sammelpunkt abzuliefern.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Sicherstellung des Ur-Eies wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6782944,6710337,6710337,0,0,6798627,6798626,111101,0,0,38,45,47,3,3,2,0,0,5
85,Expedition Winterschlaf,"Die Wissenschaftler des Hauses Haillenarte haben ein Debilitans genanntes Mittel entwickelt, um die gefährlichen Kreaturen des Diadems zu schwächen. Da die Möglichkeit besteht, dass die Ungeheuer eine Toleranz gegen das Mittel aufbauen, muss es immer wieder auf seine Wirksamkeit geprüft werden. Die Wissenschaftler bitten Aben­teurer­gruppen, das Mittel frei nach ihrem Ermessen einzusetzen und die so behandelten Ungeheuer auf ihre Kampfkraft zu testen - bis zu ihrem bitteren Ende.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Erprobung des Schwächungsmittels wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",2002061,0,6710324,6710332,6710307,0,0,0,6887986,111101,2745,0,51,56,57,1,3,3,0,0,0
86,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Expedition Kristallklar,"Die heftigen Umwälzungen, denen die Elementar­kräfte des Diadems unterliegen, lassen immer mehr Äther kristallisieren. Die aufgeladenen Kristalle stellen vielseitige und wertvolle Ressourcen dar. Das Haus Haillenarte bietet allen Aben­teurer­gruppen eine Belohnung an, welche überladene Elementarkristalle einsammeln und bei dem Piloten des Luftschiffs *Bounty* abliefern.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Kristallsammlung wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",2002041,2002044,6798635,6798647,6710324,0,0,0,6710323,111101,0,0,18,22,25,4,4,1,0,0,0
88,Expedition Maulkorb,"Die dichten Ätherströme des Diadems ziehen hochgefährliche Kreaturen an, die zu einer ernsten Bedrohung für die Sicherheit des Expeditionspersonals geworden sind. Schlagkräftigen Aben­teurer­gruppen, welche die Ungeheuer beseitigen, winken großzügige Belohnungen. Das Haus Haillenarte hat Duftfallen aufgestellt, die angezündet werden müssen, um die unerwünschten Kreaturen anzulocken.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Ungeheuerbeseitigung wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6710298,6710307,6710294,0,0,0,6887961,111101,0,0,63,66,73,3,3,3,0,0,0
89,Expedition Maulkorb,"Die dichten Ätherströme des Diadems ziehen hochgefährliche Kreaturen an, die zu einer ernsten Bedrohung für die Sicherheit des Expeditionspersonals geworden sind. Schlagkräftigen Aben­teurer­gruppen, welche die Ungeheuer beseitigen, winken großzügige Belohnungen. Das Haus Haillenarte hat Duftfallen aufgestellt, die angezündet werden müssen, um die unerwünschten Kreaturen anzulocken.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Ungeheuerbeseitigung wurde trotz der Komplikationen erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6710320,6710306,6710306,0,0,0,6887967,111101,0,0,79,84,94,3,3,3,0,0,0
90,Expedition Maulkorb,"Die dichten Ätherströme des Diadems ziehen hochgefährliche Kreaturen an, die zu einer ernsten Bedrohung für die Sicherheit des Expeditionspersonals geworden sind. Schlagkräftigen Aben­teurer­gruppen, welche die Ungeheuer beseitigen, winken großzügige Belohnungen. Das Haus Haillenarte hat Duftfallen aufgestellt, die angezündet werden müssen, um die unerwünschten Kreaturen anzulocken.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Ungeheuerbeseitigung wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6710345,6710295,6710285,0,0,0,6887957,111101,0,0,77,96,74,3,3,3,0,0,0
91,Expedition Artenschutz,"Von den Schwebenden Inseln aus wurden auf dem Diadem seltene Geschöpfe der Urzeit gesichtet. Einige davon sind durch die gewaltigen Einflüsse der Elemente zu einzigartigen Ausprägungen ihrer Spezies mutiert. Zum Zwecke der wissenschaftlichen Unter­such­ung bittet das Haus Haillenarte mutige Aben­teurer­gruppen darum, Proben dieser grotesken Lebewesen zu besorgen. Dazu müssen spezielle Duftfallen angezündet werden, welche die gewünschten Kreaturen anlocken.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Probengewinnung wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",2002064,2002062,6710303,6710291,6710324,0,0,0,6710323,111101,0,0,27,33,36,3,3,1,0,0,0
92,Expedition Blütenduft,"Zur Herstellung der unentbehrlichen Duftfallen, mit denen bestimmte auf dem Diadem ansässige Kreaturen angelockt werden können, benötigen die Wissenschaftler des Hauses Haillenarte seltene Duftstoffe. Aben­teurer­gruppen, die sich auf dem Diadem befinden, werden gebeten, sich an den designierten Ort zu begeben, die angewiesenen Ungeheuer zu besiegen und die benötigten Duftstoffe zu entnehmen.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Duftstoffgewinnung wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",2002059,2002060,6710317,6710310,6710324,0,0,0,6710323,111101,0,0,48,49,50,3,3,1,0,0,0
93,Expedition Wundereiersuche,"Auf dem Diadem wurden Ur-Eier entdeckt, die für die Erforschung vorzeitlicher Lebewesen von großer Bedeutung sind. Die Ur-Eier selbst sind beinah unmöglich aufzuspüren, aber sogenannte Dottermäuse, die sich von den Ur-Eiern ernähren, dienen als verlässliche Hinweise auf das Vorhandensein der zoologischen Schätze. Aben­teurer­gruppen werden gebeten, während der Jagd auf Monster nach Dottermäusen Ausschau zu halten, und nach erfolgter Sichtung sich so schnell wie möglich zu den Dottermäusen zu begeben, sie zu beseitigen, das Ur-Ei einzusammeln und am vereinbarten Sammelpunkt abzuliefern.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Sicherstellung des Ur-Eies wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6710333,6710321,6710321,0,0,6798621,6798620,111101,0,0,43,46,47,3,3,2,0,0,5
94,Expedition Wundereiersuche,"Auf dem Diadem wurden Ur-Eier entdeckt, die für die Erforschung vorzeitlicher Lebewesen von großer Bedeutung sind. Die Ur-Eier selbst sind beinah unmöglich aufzuspüren, aber sogenannte Dottermäuse, die sich von den Ur-Eiern ernähren, dienen als verlässliche Hinweise auf das Vorhandensein der zoologischen Schätze. Aben­teurer­gruppen werden gebeten, während der Jagd auf Monster nach Dottermäusen Ausschau zu halten, und nach erfolgter Sichtung sich so schnell wie möglich zu den Dottermäusen zu begeben, sie zu beseitigen, das Ur-Ei einzusammeln und am vereinbarten Sammelpunkt abzuliefern.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Sicherstellung des Ur-Eies wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",0,0,6710289,6710337,6710337,0,0,6798625,6798624,111101,0,0,39,45,47,3,3,2,0,0,5
95,Expedition Winterschlaf,"Die Wissenschaftler des Hauses Haillenarte haben ein Debilitans genanntes Mittel entwickelt, um die gefährlichen Kreaturen des Diadems zu schwächen. Da die Möglichkeit besteht, dass die Ungeheuer eine Toleranz gegen das Mittel aufbauen, muss es immer wieder auf seine Wirksamkeit geprüft werden. Die Wissenschaftler bitten Aben­teurer­gruppen, das Mittel frei nach ihrem Ermessen einzusetzen und die so behandelten Ungeheuer auf ihre Kampfkraft zu testen - bis zu ihrem bitteren Ende.

Außerdem warten in der näheren Umgebung weitere Aufgaben darauf, von engagierten Aben­teurer­gruppen erledigt zu werden.

※ Fülle den Bewertungsbalken durch das Abschließen von FATEs und anderen Aktionen!",Hier Kontrollzentrale Haillenarte. Die Expedition zur Erprobung des Schwächungsmittels wurde erfolgreich abgeschlossen. Ich wiederhole: Expedition abgeschlossen.,Das Haus dankt der Besatzung des Luftschiffs für die geleisteten Dienste. Die Belohnung wurde an euren Koordinaten abgeworfen.,"Es steht euch frei, eure Expedition des gesamten Diadems auf eigene Faust fortzusetzen. Benutzt die Ätherfissuren und das Portal, wie es euch beliebt. Viel Erfolg!",2002061,0,6710324,6710344,6710311,0,0,0,6887987,111101,2745,0,51,55,57,1,3,3,0,0,0
96,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
