#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown_70_4,Pronoun,Article,Model,Icon,Unknown_70_8,Style
440,verdunkelt[a] Visier[p] - Blau,verdunkelt[a] Visiere[p] - Blau,Blaues Gesichtsaccessoire,Verdunkeltes Visier - Blau,3,2,0,1,2,0,529825,200440,0,36
441,verdunkelt[a] Visier[p] - Grün,verdunkelt[a] Visiere[p] - Grün,Grünes Gesichtsaccessoire,Verdunkeltes Visier - Grün,3,2,0,1,2,0,595361,200441,0,36
442,verdunkelt[a] Visier[p] - Messing,verdunkelt[a] Visiere[p] - Messing,Messingfarbenes Gesichtsaccessoire,Verdunkeltes Visier - Messing,3,2,0,1,2,0,660897,200442,0,36
443,verdunkelt[a] Visier[p] - Violett,verdunkelt[a] Visiere[p] - Violett,Violettes Gesichtsaccessoire,Verdunkeltes Visier - Violett,3,2,0,1,2,0,726433,200443,0,36
444,verdunkelt[a] Visier[p] - Braun,verdunkelt[a] Visiere[p] - Braun,Braunes Gesichtsaccessoire,Verdunkeltes Visier - Braun,3,2,0,1,2,0,791969,200444,0,36
445,Katzenaugen-Lesebrille,Katzenaugen-Lesebrillen,Ungefärbtes Gesichtsaccessoire,Katzenaugen-Lesebrille,3,1,0,1,1,0,71074,200445,0,37
446,Katzenaugen-Lesebrille[p] - Silber,Katzenaugen-Lesebrillen[p] - Silber,Silbernes Gesichtsaccessoire,Katzenaugen-Lesebrille - Silber,3,1,0,1,1,0,136610,200446,0,37
447,Katzenaugen-Lesebrille[p] - Gold,Katzenaugen-Lesebrillen[p] - Gold,Goldenes Gesichtsaccessoire,Katzenaugen-Lesebrille - Gold,3,1,0,1,1,0,202146,200447,0,37
448,Katzenaugen-Lesebrille[p] - Schwarz,Katzenaugen-Lesebrillen[p] - Schwarz,Schwarzes Gesichtsaccessoire,Katzenaugen-Lesebrille - Schwarz,3,1,0,1,1,0,267682,200448,0,37
449,Katzenaugen-Lesebrille[p] - Weiß,Katzenaugen-Lesebrillen[p] - Weiß,Weißes Gesichtsaccessoire,Katzenaugen-Lesebrille - Weiß,3,1,0,1,1,0,333218,200449,0,37
450,Katzenaugen-Lesebrille[p] - Grau,Katzenaugen-Lesebrillen[p] - Grau,Graues Gesichtsaccessoire,Katzenaugen-Lesebrille - Grau,3,1,0,1,1,0,398754,200450,0,37
451,Katzenaugen-Lesebrille[p] - Rot,Katzenaugen-Lesebrillen[p] - Rot,Rotes Gesichtsaccessoire,Katzenaugen-Lesebrille - Rot,3,1,0,1,1,0,464290,200451,0,37
452,Katzenaugen-Lesebrille[p] - Blau,Katzenaugen-Lesebrillen[p] - Blau,Blaues Gesichtsaccessoire,Katzenaugen-Lesebrille - Blau,3,1,0,1,1,0,529826,200452,0,37
453,Katzenaugen-Lesebrille[p] - Grün,Katzenaugen-Lesebrillen[p] - Grün,Grünes Gesichtsaccessoire,Katzenaugen-Lesebrille - Grün,3,1,0,1,1,0,595362,200453,0,37
454,Katzenaugen-Lesebrille[p] - Messing,Katzenaugen-Lesebrillen[p] - Messing,Messingfarbenes Gesichtsaccessoire,Katzenaugen-Lesebrille - Messing,3,1,0,1,1,0,660898,200454,0,37
455,Katzenaugen-Lesebrille[p] - Violett,Katzenaugen-Lesebrillen[p] - Violett,Violettes Gesichtsaccessoire,Katzenaugen-Lesebrille - Violett,3,1,0,1,1,0,726434,200455,0,37
456,Katzenaugen-Lesebrille[p] - Braun,Katzenaugen-Lesebrillen[p] - Braun,Braunes Gesichtsaccessoire,Katzenaugen-Lesebrille - Braun,3,1,0,1,1,0,791970,200456,0,37
457,Professorenbrille,Professorenbrillen,Ungefärbtes Gesichtsaccessoire,Professorenbrille,3,1,0,1,1,0,71075,200457,0,38
458,Professorenbrille[p] - Silber,Professorenbrillen[p] - Silber,Silbernes Gesichtsaccessoire,Professorenbrille - Silber,3,1,0,1,1,0,136611,200458,0,38
459,Professorenbrille[p] - Gold,Professorenbrillen[p] - Gold,Goldenes Gesichtsaccessoire,Professorenbrille - Gold,3,1,0,1,1,0,202147,200459,0,38
460,Professorenbrille[p] - Schwarz,Professorenbrillen[p] - Schwarz,Schwarzes Gesichtsaccessoire,Professorenbrille - Schwarz,3,1,0,1,1,0,267683,200460,0,38
461,Professorenbrille[p] - Weiß,Professorenbrillen[p] - Weiß,Weißes Gesichtsaccessoire,Professorenbrille - Weiß,3,1,0,1,1,0,333219,200461,0,38
462,Professorenbrille[p] - Grau,Professorenbrillen[p] - Grau,Graues Gesichtsaccessoire,Professorenbrille - Grau,3,1,0,1,1,0,398755,200462,0,38
463,Professorenbrille[p] - Rot,Professorenbrillen[p] - Rot,Rotes Gesichtsaccessoire,Professorenbrille - Rot,3,1,0,1,1,0,464291,200463,0,38
464,Professorenbrille[p] - Blau,Professorenbrillen[p] - Blau,Blaues Gesichtsaccessoire,Professorenbrille - Blau,3,1,0,1,1,0,529827,200464,0,38
465,Professorenbrille[p] - Grün,Professorenbrillen[p] - Grün,Grünes Gesichtsaccessoire,Professorenbrille - Grün,3,1,0,1,1,0,595363,200465,0,38
466,Professorenbrille[p] - Messing,Professorenbrillen[p] - Messing,Messingfarbenes Gesichtsaccessoire,Professorenbrille - Messing,3,1,0,1,1,0,660899,200466,0,38
467,Professorenbrille[p] - Violett,Professorenbrillen[p] - Violett,Violettes Gesichtsaccessoire,Professorenbrille - Violett,3,1,0,1,1,0,726435,200467,0,38
468,Professorenbrille[p] - Braun,Professorenbrillen[p] - Braun,Braunes Gesichtsaccessoire,Professorenbrille - Braun,3,1,0,1,1,0,791971,200468,0,38
469,klein[a] Kneifer,klein[a] Kneifer,Ungefärbtes Gesichtsaccessoire,Kleiner Kneifer,4,2,0,1,0,0,71076,200469,0,39
470,klein[a] Kneifer[p] - Silber,klein[a] Kneifer[p] - Silber,Silbernes Gesichtsaccessoire,Kleiner Kneifer - Silber,4,2,0,1,0,0,136612,200470,0,39
471,klein[a] Kneifer[p] - Gold,klein[a] Kneifer[p] - Gold,Goldenes Gesichtsaccessoire,Kleiner Kneifer - Gold,4,2,0,1,0,0,202148,200471,0,39
472,klein[a] Kneifer[p] - Schwarz,klein[a] Kneifer[p] - Schwarz,Schwarzes Gesichtsaccessoire,Kleiner Kneifer - Schwarz,4,2,0,1,0,0,267684,200472,0,39
473,klein[a] Kneifer[p] - Weiß,klein[a] Kneifer[p] - Weiß,Weißes Gesichtsaccessoire,Kleiner Kneifer - Weiß,4,2,0,1,0,0,333220,200473,0,39
474,klein[a] Kneifer[p] - Grau,klein[a] Kneifer[p] - Grau,Graues Gesichtsaccessoire,Kleiner Kneifer - Grau,4,2,0,1,0,0,398756,200474,0,39
475,klein[a] Kneifer[p] - Rot,klein[a] Kneifer[p] - Rot,Rotes Gesichtsaccessoire,Kleiner Kneifer - Rot,4,2,0,1,0,0,464292,200475,0,39
476,klein[a] Kneifer[p] - Blau,klein[a] Kneifer[p] - Blau,Blaues Gesichtsaccessoire,Kleiner Kneifer - Blau,4,2,0,1,0,0,529828,200476,0,39
477,klein[a] Kneifer[p] - Grün,klein[a] Kneifer[p] - Grün,Grünes Gesichtsaccessoire,Kleiner Kneifer - Grün,4,2,0,1,0,0,595364,200477,0,39
478,klein[a] Kneifer[p] - Messing,klein[a] Kneifer[p] - Messing,Messingfarbenes Gesichtsaccessoire,Kleiner Kneifer - Messing,4,2,0,1,0,0,660900,200478,0,39
479,klein[a] Kneifer[p] - Violett,klein[a] Kneifer[p] - Violett,Violettes Gesichtsaccessoire,Kleiner Kneifer - Violett,4,2,0,1,0,0,726436,200479,0,39
480,klein[a] Kneifer[p] - Braun,klein[a] Kneifer[p] - Braun,Braunes Gesichtsaccessoire,Kleiner Kneifer - Braun,4,2,0,1,0,0,791972,200480,0,39
481,デコレート・エッググラス,,カラー：プレーンのフェイスアクセサリー,デコレート・エッググラス,0,0,0,1,0,0,71077,200481,0,40
482,デコレート・エッググラス:シルバー,,カラー：シルバーのフェイスアクセサリー,デコレート・エッググラス:シルバー,0,0,0,1,0,0,136613,200482,0,40
483,デコレート・エッググラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,デコレート・エッググラス:ゴールド,0,0,0,1,0,0,202149,200483,0,40
484,デコレート・エッググラス:ブラック,,カラー：ブラックのフェイスアクセサリー,デコレート・エッググラス:ブラック,0,0,0,1,0,0,267685,200484,0,40
485,デコレート・エッググラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,デコレート・エッググラス:ホワイト,0,0,0,1,0,0,333221,200485,0,40
486,デコレート・エッググラス:グレー,,カラー：グレーのフェイスアクセサリー,デコレート・エッググラス:グレー,0,0,0,1,0,0,398757,200486,0,40
487,デコレート・エッググラス:レッド,,カラー：レッドのフェイスアクセサリー,デコレート・エッググラス:レッド,0,0,0,1,0,0,464293,200487,0,40
488,デコレート・エッググラス:ブルー,,カラー：ブルーのフェイスアクセサリー,デコレート・エッググラス:ブルー,0,0,0,1,0,0,529829,200488,0,40
489,デコレート・エッググラス:グリーン,,カラー：グリーンのフェイスアクセサリー,デコレート・エッググラス:グリーン,0,0,0,1,0,0,595365,200489,0,40
490,デコレート・エッググラス:ブラス,,カラー：ブラスのフェイスアクセサリー,デコレート・エッググラス:ブラス,0,0,0,1,0,0,660901,200490,0,40
491,デコレート・エッググラス:パープル,,カラー：パープルのフェイスアクセサリー,デコレート・エッググラス:パープル,0,0,0,1,0,0,726437,200491,0,40
492,デコレート・エッググラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,デコレート・エッググラス:ブラウン,0,0,0,1,0,0,791973,200492,0,40
493,クワトロ・エッググラス,,カラー：プレーンのフェイスアクセサリー,クワトロ・エッググラス,0,0,0,1,0,0,71078,200493,0,41
494,クワトロ・エッググラス:シルバー,,カラー：シルバーのフェイスアクセサリー,クワトロ・エッググラス:シルバー,0,0,0,1,0,0,136614,200494,0,41
495,クワトロ・エッググラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,クワトロ・エッググラス:ゴールド,0,0,0,1,0,0,202150,200495,0,41
496,クワトロ・エッググラス:ブラック,,カラー：ブラックのフェイスアクセサリー,クワトロ・エッググラス:ブラック,0,0,0,1,0,0,267686,200496,0,41
497,クワトロ・エッググラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,クワトロ・エッググラス:ホワイト,0,0,0,1,0,0,333222,200497,0,41
498,クワトロ・エッググラス:グレー,,カラー：グレーのフェイスアクセサリー,クワトロ・エッググラス:グレー,0,0,0,1,0,0,398758,200498,0,41
499,クワトロ・エッググラス:レッド,,カラー：レッドのフェイスアクセサリー,クワトロ・エッググラス:レッド,0,0,0,1,0,0,464294,200499,0,41
500,クワトロ・エッググラス:ブルー,,カラー：ブルーのフェイスアクセサリー,クワトロ・エッググラス:ブルー,0,0,0,1,0,0,529830,200500,0,41
501,クワトロ・エッググラス:グリーン,,カラー：グリーンのフェイスアクセサリー,クワトロ・エッググラス:グリーン,0,0,0,1,0,0,595366,200501,0,41
502,クワトロ・エッググラス:ブラス,,カラー：ブラスのフェイスアクセサリー,クワトロ・エッググラス:ブラス,0,0,0,1,0,0,660902,200502,0,41
503,クワトロ・エッググラス:パープル,,カラー：パープルのフェイスアクセサリー,クワトロ・エッググラス:パープル,0,0,0,1,0,0,726438,200503,0,41
504,クワトロ・エッググラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,クワトロ・エッググラス:ブラウン,0,0,0,1,0,0,791974,200504,0,41
505,スリムフレーム・エッググラス,,カラー：プレーンのフェイスアクセサリー,スリムフレーム・エッググラス,0,0,0,1,0,0,71079,200505,0,42
506,スリムフレーム・エッググラス:シルバー,,カラー：シルバーのフェイスアクセサリー,スリムフレーム・エッググラス:シルバー,0,0,0,1,0,0,136615,200506,0,42
507,スリムフレーム・エッググラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,スリムフレーム・エッググラス:ゴールド,0,0,0,1,0,0,202151,200507,0,42
508,スリムフレーム・エッググラス:ブラック,,カラー：ブラックのフェイスアクセサリー,スリムフレーム・エッググラス:ブラック,0,0,0,1,0,0,267687,200508,0,42
509,スリムフレーム・エッググラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,スリムフレーム・エッググラス:ホワイト,0,0,0,1,0,0,333223,200509,0,42
510,スリムフレーム・エッググラス:グレー,,カラー：グレーのフェイスアクセサリー,スリムフレーム・エッググラス:グレー,0,0,0,1,0,0,398759,200510,0,42
511,スリムフレーム・エッググラス:レッド,,カラー：レッドのフェイスアクセサリー,スリムフレーム・エッググラス:レッド,0,0,0,1,0,0,464295,200511,0,42
512,スリムフレーム・エッググラス:ブルー,,カラー：ブルーのフェイスアクセサリー,スリムフレーム・エッググラス:ブルー,0,0,0,1,0,0,529831,200512,0,42
513,スリムフレーム・エッググラス:グリーン,,カラー：グリーンのフェイスアクセサリー,スリムフレーム・エッググラス:グリーン,0,0,0,1,0,0,595367,200513,0,42
514,スリムフレーム・エッググラス:ブラス,,カラー：ブラスのフェイスアクセサリー,スリムフレーム・エッググラス:ブラス,0,0,0,1,0,0,660903,200514,0,42
515,スリムフレーム・エッググラス:パープル,,カラー：パープルのフェイスアクセサリー,スリムフレーム・エッググラス:パープル,0,0,0,1,0,0,726439,200515,0,42
516,スリムフレーム・エッググラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,スリムフレーム・エッググラス:ブラウン,0,0,0,1,0,0,791975,200516,0,42
517,スプリガン・グラス,,カラー：プレーンのフェイスアクセサリー,スプリガン・グラス,0,0,0,1,0,0,71080,200517,0,43
518,スプリガン・グラス:シルバー,,カラー：シルバーのフェイスアクセサリー,スプリガン・グラス:シルバー,0,0,0,1,0,0,136616,200518,0,43
519,スプリガン・グラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,スプリガン・グラス:ゴールド,0,0,0,1,0,0,202152,200519,0,43
520,スプリガン・グラス:ブラック,,カラー：ブラックのフェイスアクセサリー,スプリガン・グラス:ブラック,0,0,0,1,0,0,267688,200520,0,43
521,スプリガン・グラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,スプリガン・グラス:ホワイト,0,0,0,1,0,0,333224,200521,0,43
522,スプリガン・グラス:グレー,,カラー：グレーのフェイスアクセサリー,スプリガン・グラス:グレー,0,0,0,1,0,0,398760,200522,0,43
523,スプリガン・グラス:レッド,,カラー：レッドのフェイスアクセサリー,スプリガン・グラス:レッド,0,0,0,1,0,0,464296,200523,0,43
524,スプリガン・グラス:ブルー,,カラー：ブルーのフェイスアクセサリー,スプリガン・グラス:ブルー,0,0,0,1,0,0,529832,200524,0,43
525,スプリガン・グラス:グリーン,,カラー：グリーンのフェイスアクセサリー,スプリガン・グラス:グリーン,0,0,0,1,0,0,595368,200525,0,43
526,スプリガン・グラス:ブラス,,カラー：ブラスのフェイスアクセサリー,スプリガン・グラス:ブラス,0,0,0,1,0,0,660904,200526,0,43
527,スプリガン・グラス:パープル,,カラー：パープルのフェイスアクセサリー,スプリガン・グラス:パープル,0,0,0,1,0,0,726440,200527,0,43
528,スプリガン・グラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,スプリガン・グラス:ブラウン,0,0,0,1,0,0,791976,200528,0,43
529,エッグハントチキン・グラス,,カラー：プレーンのフェイスアクセサリー,エッグハントチキン・グラス,0,0,0,1,0,0,71081,200529,0,44
530,エッグハントチキン・グラス:シルバー,,カラー：シルバーのフェイスアクセサリー,エッグハントチキン・グラス:シルバー,0,0,0,1,0,0,136617,200530,0,44
531,エッグハントチキン・グラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,エッグハントチキン・グラス:ゴールド,0,0,0,1,0,0,202153,200531,0,44
532,エッグハントチキン・グラス:ブラック,,カラー：ブラックのフェイスアクセサリー,エッグハントチキン・グラス:ブラック,0,0,0,1,0,0,267689,200532,0,44
533,エッグハントチキン・グラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,エッグハントチキン・グラス:ホワイト,0,0,0,1,0,0,333225,200533,0,44
534,エッグハントチキン・グラス:グレー,,カラー：グレーのフェイスアクセサリー,エッグハントチキン・グラス:グレー,0,0,0,1,0,0,398761,200534,0,44
535,エッグハントチキン・グラス:レッド,,カラー：レッドのフェイスアクセサリー,エッグハントチキン・グラス:レッド,0,0,0,1,0,0,464297,200535,0,44
536,エッグハントチキン・グラス:ブルー,,カラー：ブルーのフェイスアクセサリー,エッグハントチキン・グラス:ブルー,0,0,0,1,0,0,529833,200536,0,44
537,エッグハントチキン・グラス:グリーン,,カラー：グリーンのフェイスアクセサリー,エッグハントチキン・グラス:グリーン,0,0,0,1,0,0,595369,200537,0,44
538,エッグハントチキン・グラス:ブラス,,カラー：ブラスのフェイスアクセサリー,エッグハントチキン・グラス:ブラス,0,0,0,1,0,0,660905,200538,0,44
539,エッグハントチキン・グラス:パープル,,カラー：パープルのフェイスアクセサリー,エッグハントチキン・グラス:パープル,0,0,0,1,0,0,726441,200539,0,44
540,エッグハントチキン・グラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,エッグハントチキン・グラス:ブラウン,0,0,0,1,0,0,791977,200540,0,44
541,フラワーデコレート・グラス,,カラー：プレーンのフェイスアクセサリー,フラワーデコレート・グラス,0,0,0,1,0,0,71082,200541,0,45
542,フラワーデコレート・グラス:シルバー,,カラー：シルバーのフェイスアクセサリー,フラワーデコレート・グラス:シルバー,0,0,0,1,0,0,136618,200542,0,45
543,フラワーデコレート・グラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,フラワーデコレート・グラス:ゴールド,0,0,0,1,0,0,202154,200543,0,45
544,フラワーデコレート・グラス:ブラック,,カラー：ブラックのフェイスアクセサリー,フラワーデコレート・グラス:ブラック,0,0,0,1,0,0,267690,200544,0,45
545,フラワーデコレート・グラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,フラワーデコレート・グラス:ホワイト,0,0,0,1,0,0,333226,200545,0,45
546,フラワーデコレート・グラス:グレー,,カラー：グレーのフェイスアクセサリー,フラワーデコレート・グラス:グレー,0,0,0,1,0,0,398762,200546,0,45
547,フラワーデコレート・グラス:レッド,,カラー：レッドのフェイスアクセサリー,フラワーデコレート・グラス:レッド,0,0,0,1,0,0,464298,200547,0,45
548,フラワーデコレート・グラス:ブルー,,カラー：ブルーのフェイスアクセサリー,フラワーデコレート・グラス:ブルー,0,0,0,1,0,0,529834,200548,0,45
549,フラワーデコレート・グラス:グリーン,,カラー：グリーンのフェイスアクセサリー,フラワーデコレート・グラス:グリーン,0,0,0,1,0,0,595370,200549,0,45
550,フラワーデコレート・グラス:ブラス,,カラー：ブラスのフェイスアクセサリー,フラワーデコレート・グラス:ブラス,0,0,0,1,0,0,660906,200550,0,45
551,フラワーデコレート・グラス:パープル,,カラー：パープルのフェイスアクセサリー,フラワーデコレート・グラス:パープル,0,0,0,1,0,0,726442,200551,0,45
552,フラワーデコレート・グラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,フラワーデコレート・グラス:ブラウン,0,0,0,1,0,0,791978,200552,0,45
553,,,,,0,0,0,0,0,0,0,0,0,0
554,,,,,0,0,0,0,0,0,0,0,0,0
555,,,,,0,0,0,0,0,0,0,0,0,0
556,,,,,0,0,0,0,0,0,0,0,0,0
557,,,,,0,0,0,0,0,0,0,0,0,0
558,,,,,0,0,0,0,0,0,0,0,0,0
559,,,,,0,0,0,0,0,0,0,0,0,0
560,,,,,0,0,0,0,0,0,0,0,0,0
561,,,,,0,0,0,0,0,0,0,0,0,0
562,,,,,0,0,0,0,0,0,0,0,0,0
563,,,,,0,0,0,0,0,0,0,0,0,0
564,,,,,0,0,0,0,0,0,0,0,0,0
565,Holobrille,Holobrillen,Ungefärbtes Gesichtsaccessoire,Holobrille,3,1,0,1,1,0,71085,200565,0,47
566,Holobrille[p] - Silber,Holobrillen[p] - Silber,Silbernes Gesichtsaccessoire,Holobrille - Silber,3,1,0,1,1,0,136621,200566,0,47
567,Holobrille[p] - Gold,Holobrillen[p] - Gold,Goldenes Gesichtsaccessoire,Holobrille - Gold,3,1,0,1,1,0,202157,200567,0,47
568,Holobrille[p] - Schwarz,Holobrillen[p] - Schwarz,Schwarzes Gesichtsaccessoire,Holobrille - Schwarz,3,1,0,1,1,0,267693,200568,0,47
569,Holobrille[p] - Weiß,Holobrillen[p] - Weiß,Weißes Gesichtsaccessoire,Holobrille - Weiß,3,1,0,1,1,0,333229,200569,0,47
570,Holobrille[p] - Grau,Holobrillen[p] - Grau,Graues Gesichtsaccessoire,Holobrille - Grau,3,1,0,1,1,0,398765,200570,0,47
571,Holobrille[p] - Rot,Holobrillen[p] - Rot,Rotes Gesichtsaccessoire,Holobrille - Rot,3,1,0,1,1,0,464301,200571,0,47
572,Holobrille[p] - Blau,Holobrillen[p] - Blau,Blaues Gesichtsaccessoire,Holobrille - Blau,3,1,0,1,1,0,529837,200572,0,47
573,Holobrille[p] - Grün,Holobrillen[p] - Grün,Grünes Gesichtsaccessoire,Holobrille - Grün,3,1,0,1,1,0,595373,200573,0,47
574,Holobrille[p] - Messing,Holobrillen[p] - Messing,Messingfarbenes Gesichtsaccessoire,Holobrille - Messing,3,1,0,1,1,0,660909,200574,0,47
575,Holobrille[p] - Violett,Holobrillen[p] - Violett,Violettes Gesichtsaccessoire,Holobrille - Violett,3,1,0,1,1,0,726445,200575,0,47
576,Holobrille[p] - Braun,Holobrillen[p] - Braun,Braunes Gesichtsaccessoire,Holobrille - Braun,3,1,0,1,1,0,791981,200576,0,47
577,tuchen[a] Augenklappe[p] (links),tuchen[a] Augenklappen[p] (links),Ungefärbtes Gesichtsaccessoire,Tuchene Augenklappe (links),3,1,0,1,1,0,71086,200577,0,48
578,tuchen[a] Augenklappe[p] (links) - Silber,tuchen[a] Augenklappen[p] (links) - Silber,Silbernes Gesichtsaccessoire,Tuchene Augenklappe (links) - Silber,3,1,0,1,1,0,136622,200578,0,48
579,tuchen[a] Augenklappe[p] (links) - Gold,tuchen[a] Augenklappen[p] (links) - Gold,Goldenes Gesichtsaccessoire,Tuchene Augenklappe (links) - Gold,3,1,0,1,1,0,202158,200579,0,48
580,tuchen[a] Augenklappe[p] (links) - Schwarz,tuchen[a] Augenklappen[p] (links) - Schwarz,Schwarzes Gesichtsaccessoire,Tuchene Augenklappe (links) - Schwarz,3,1,0,1,1,0,267694,200580,0,48
581,tuchen[a] Augenklappe[p] (links) - Weiß,tuchen[a] Augenklappen[p] (links) - Weiß,Weißes Gesichtsaccessoire,Tuchene Augenklappe (links) - Weiß,3,1,0,1,1,0,333230,200581,0,48
582,tuchen[a] Augenklappe[p] (links) - Grau,tuchen[a] Augenklappen[p] (links) - Grau,Graues Gesichtsaccessoire,Tuchene Augenklappe (links) - Grau,3,1,0,1,1,0,398766,200582,0,48
583,tuchen[a] Augenklappe[p] (links) - Rot,tuchen[a] Augenklappen[p] (links) - Rot,Rotes Gesichtsaccessoire,Tuchene Augenklappe (links) - Rot,3,1,0,1,1,0,464302,200583,0,48
584,tuchen[a] Augenklappe[p] (links) - Blau,tuchen[a] Augenklappen[p] (links) - Blau,Blaues Gesichtsaccessoire,Tuchene Augenklappe (links) - Blau,3,1,0,1,1,0,529838,200584,0,48
585,tuchen[a] Augenklappe[p] (links) - Grün,tuchen[a] Augenklappen[p] (links) - Grün,Grünes Gesichtsaccessoire,Tuchene Augenklappe (links) - Grün,3,1,0,1,1,0,595374,200585,0,48
586,tuchen[a] Augenklappe[p] (links) - Messing,tuchen[a] Augenklappen[p] (links) - Messing,Messingfarbenes Gesichtsaccessoire,Tuchene Augenklappe (links) - Messing,3,1,0,1,1,0,660910,200586,0,48
587,tuchen[a] Augenklappe[p] (links) - Violett,tuchen[a] Augenklappen[p] (links) - Violett,Violettes Gesichtsaccessoire,Tuchene Augenklappe (links) - Violett,3,1,0,1,1,0,726446,200587,0,48
588,tuchen[a] Augenklappe[p] (links) - Braun,tuchen[a] Augenklappen[p] (links) - Braun,Braunes Gesichtsaccessoire,Tuchene Augenklappe (links) - Braun,3,1,0,1,1,0,791982,200588,0,48
589,tuchen[a] Augenklappe[p] (rechts),tuchen[a] Augenklappen[p] (rechts),Ungefärbtes Gesichtsaccessoire,Tuchene Augenklappe (rechts),3,1,0,1,1,0,71087,200589,0,49
590,tuchen[a] Augenklappe[p] (rechts) - Silber,tuchen[a] Augenklappen[p] (rechts) - Silber,Silbernes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Silber,3,1,0,1,1,0,136623,200590,0,49
591,tuchen[a] Augenklappe[p] (rechts) - Gold,tuchen[a] Augenklappen[p] (rechts) - Gold,Goldenes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Gold,3,1,0,1,1,0,202159,200591,0,49
592,tuchen[a] Augenklappe[p] (rechts) - Schwarz,tuchen[a] Augenklappen[p] (rechts) - Schwarz,Schwarzes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Schwarz,3,1,0,1,1,0,267695,200592,0,49
593,tuchen[a] Augenklappe[p] (rechts) - Weiß,tuchen[a] Augenklappen[p] (rechts) - Weiß,Weißes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Weiß,3,1,0,1,1,0,333231,200593,0,49
594,tuchen[a] Augenklappe[p] (rechts) - Grau,tuchen[a] Augenklappen[p] (rechts) - Grau,Graues Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Grau,3,1,0,1,1,0,398767,200594,0,49
595,tuchen[a] Augenklappe[p] (rechts) - Rot,tuchen[a] Augenklappen[p] (rechts) - Rot,Rotes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Rot,3,1,0,1,1,0,464303,200595,0,49
596,tuchen[a] Augenklappe[p] (rechts) - Blau,tuchen[a] Augenklappen[p] (rechts) - Blau,Blaues Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Blau,3,1,0,1,1,0,529839,200596,0,49
597,tuchen[a] Augenklappe[p] (rechts) - Grün,tuchen[a] Augenklappen[p] (rechts) - Grün,Grünes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Grün,3,1,0,1,1,0,595375,200597,0,49
598,tuchen[a] Augenklappe[p] (rechts) - Messing,tuchen[a] Augenklappen[p] (rechts) - Messing,Messingfarbenes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Messing,3,1,0,1,1,0,660911,200598,0,49
599,tuchen[a] Augenklappe[p] (rechts) - Violett,tuchen[a] Augenklappen[p] (rechts) - Violett,Violettes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Violett,3,1,0,1,1,0,726447,200599,0,49
600,tuchen[a] Augenklappe[p] (rechts) - Braun,tuchen[a] Augenklappen[p] (rechts) - Braun,Braunes Gesichtsaccessoire,Tuchene Augenklappe (rechts) - Braun,3,1,0,1,1,0,791983,200600,0,49
601,Holo-Schutzbrille,Holo-Schutzbrillen,Ungefärbtes Gesichtsaccessoire,Holo-Schutzbrille,3,1,0,1,1,0,71088,200601,0,50
602,Holo-Schutzbrille[p] - Silber,Holo-Schutzbrillen[p] - Silber,Silbernes Gesichtsaccessoire,Holo-Schutzbrille - Silber,3,1,0,1,1,0,136624,200602,0,50
603,Holo-Schutzbrille[p] - Gold,Holo-Schutzbrillen[p] - Gold,Goldenes Gesichtsaccessoire,Holo-Schutzbrille - Gold,3,1,0,1,1,0,202160,200603,0,50
604,Holo-Schutzbrille[p] - Schwarz,Holo-Schutzbrillen[p] - Schwarz,Schwarzes Gesichtsaccessoire,Holo-Schutzbrille - Schwarz,3,1,0,1,1,0,267696,200604,0,50
605,Holo-Schutzbrille[p] - Weiß,Holo-Schutzbrillen[p] - Weiß,Weißes Gesichtsaccessoire,Holo-Schutzbrille - Weiß,3,1,0,1,1,0,333232,200605,0,50
