#,Name,Description,QuestRequirement,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL,AnimationStart,AnimationEnd,Icon,RequiredStatus,ClassJobCategory,ClassJobLevel,Cost,ClassJob,Specialist
100305,Basisveredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit stark. Erhöht die Stapelzahl von **Innere Ruhe** um 1 (max. 10).
Effizienz: 200
Erfolgswahrscheinlichkeit: 100 %
Belastbarkeitskosten: 20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1807,0,15,71,40,14,False
100306,Basisveredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit stark. Erhöht die Stapelzahl von **Innere Ruhe** um 1 (max. 10).
Effizienz: 200
Erfolgswahrscheinlichkeit: 100 %
Belastbarkeitskosten: 20",0,100299,100300,100301,100302,100303,100304,100305,100306,241,248,1857,0,16,71,40,15,False
100307,Schnelle Bearbeitung III,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit stark. Wird das Kommando bei einer Belastbarkeit von 20 oder weniger benutzt, fällt die Effizienz ebenfalls stark.
Effizienz: 600
Erfolgswahrscheinlichkeit: 60 %
Belastbarkeitskosten: 20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100308,Schnelle Bearbeitung III,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit stark. Wird das Kommando bei einer Belastbarkeit von 20 oder weniger benutzt, fällt die Effizienz ebenfalls stark.
Effizienz: 600
Erfolgswahrscheinlichkeit: 60 %
Belastbarkeitskosten: 20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100309,Schnelle Bearbeitung III,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit stark. Wird das Kommando bei einer Belastbarkeit von 20 oder weniger benutzt, fällt die Effizienz ebenfalls stark.
Effizienz: 600
Erfolgswahrscheinlichkeit: 60 %
Belastbarkeitskosten: 20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100310,Schnelle Bearbeitung III,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit stark. Wird das Kommando bei einer Belastbarkeit von 20 oder weniger benutzt, fällt die Effizienz ebenfalls stark.
Effizienz: 600
Erfolgswahrscheinlichkeit: 60 %
Belastbarkeitskosten: 20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100311,Schnelle Bearbeitung III,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit stark. Wird das Kommando bei einer Belastbarkeit von 20 oder weniger benutzt, fällt die Effizienz ebenfalls stark.
Effizienz: 600
Erfolgswahrscheinlichkeit: 60 %
Belastbarkeitskosten: 20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100312,Schnelle Bearbeitung III,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit stark. Wird das Kommando bei einer Belastbarkeit von 20 oder weniger benutzt, fällt die Effizienz ebenfalls stark.
Effizienz: 600
Erfolgswahrscheinlichkeit: 60 %
Belastbarkeitskosten: 20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100313,Schnelle Bearbeitung III,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit stark. Wird das Kommando bei einer Belastbarkeit von 20 oder weniger benutzt, fällt die Effizienz ebenfalls stark.
Effizienz: 600
Erfolgswahrscheinlichkeit: 60 %
Belastbarkeitskosten: 20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100314,Schnelle Bearbeitung III,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit stark. Wird das Kommando bei einer Belastbarkeit von 20 oder weniger benutzt, fällt die Effizienz ebenfalls stark.
Effizienz: 600
Erfolgswahrscheinlichkeit: 60 %
Belastbarkeitskosten: 20",0,100307,100308,100309,100310,100311,100312,100313,100314,241,248,786,0,0,1,0,-1,False
100315,Fokussierte Bearbeitung,"Die Arbeit schreitet beträchtlich fort, dafür sinkt die Belastbarkeit.
Nur einsetzbar, wenn der Materialzustand mindestens **Gut** ist.
Effizienz: 400
Erfolgswahrscheinlichkeit: 100 %",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1514,0,9,78,6,8,False
100316,Fokussierte Bearbeitung,"Die Arbeit schreitet beträchtlich fort, dafür sinkt die Belastbarkeit.
Nur einsetzbar, wenn der Materialzustand mindestens **Gut** ist.
Effizienz: 400
Erfolgswahrscheinlichkeit: 100 %",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1564,0,10,78,6,9,False
100317,Fokussierte Bearbeitung,"Die Arbeit schreitet beträchtlich fort, dafür sinkt die Belastbarkeit.
Nur einsetzbar, wenn der Materialzustand mindestens **Gut** ist.
Effizienz: 400
Erfolgswahrscheinlichkeit: 100 %",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1614,0,11,78,6,10,False
100318,Fokussierte Bearbeitung,"Die Arbeit schreitet beträchtlich fort, dafür sinkt die Belastbarkeit.
Nur einsetzbar, wenn der Materialzustand mindestens **Gut** ist.
Effizienz: 400
Erfolgswahrscheinlichkeit: 100 %",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1663,0,12,78,6,11,False
100319,Fokussierte Bearbeitung,"Die Arbeit schreitet beträchtlich fort, dafür sinkt die Belastbarkeit.
Nur einsetzbar, wenn der Materialzustand mindestens **Gut** ist.
Effizienz: 400
Erfolgswahrscheinlichkeit: 100 %",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1714,0,13,78,6,12,False
100320,Fokussierte Bearbeitung,"Die Arbeit schreitet beträchtlich fort, dafür sinkt die Belastbarkeit.
Nur einsetzbar, wenn der Materialzustand mindestens **Gut** ist.
Effizienz: 400
Erfolgswahrscheinlichkeit: 100 %",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1763,0,14,78,6,13,False
100321,Fokussierte Bearbeitung,"Die Arbeit schreitet beträchtlich fort, dafür sinkt die Belastbarkeit.
Nur einsetzbar, wenn der Materialzustand mindestens **Gut** ist.
Effizienz: 400
Erfolgswahrscheinlichkeit: 100 %",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1814,0,15,78,6,14,False
100322,Fokussierte Bearbeitung,"Die Arbeit schreitet beträchtlich fort, dafür sinkt die Belastbarkeit.
Nur einsetzbar, wenn der Materialzustand mindestens **Gut** ist.
Effizienz: 400
Erfolgswahrscheinlichkeit: 100 %",0,100315,100316,100317,100318,100319,100320,100321,100322,239,246,1863,0,16,78,6,15,False
100323,Akribische Bearbeitung,"Die Arbeit schreitet fort und die Qualität wird gleichzeitig erhöht, dafür sinkt die Belastbarkeit.
Synthese-Effizienz: 150
Veredelungs-Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1503,0,9,76,32,8,False
100324,Akribische Bearbeitung,"Die Arbeit schreitet fort und die Qualität wird gleichzeitig erhöht, dafür sinkt die Belastbarkeit.
Synthese-Effizienz: 150
Veredelungs-Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1553,0,10,76,32,9,False
100325,Akribische Bearbeitung,"Die Arbeit schreitet fort und die Qualität wird gleichzeitig erhöht, dafür sinkt die Belastbarkeit.
Synthese-Effizienz: 150
Veredelungs-Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1603,0,11,76,32,10,False
100326,Akribische Bearbeitung,"Die Arbeit schreitet fort und die Qualität wird gleichzeitig erhöht, dafür sinkt die Belastbarkeit.
Synthese-Effizienz: 150
Veredelungs-Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1653,0,12,76,32,11,False
100327,Akribische Bearbeitung,"Die Arbeit schreitet fort und die Qualität wird gleichzeitig erhöht, dafür sinkt die Belastbarkeit.
Synthese-Effizienz: 150
Veredelungs-Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1703,0,13,76,32,12,False
100328,Akribische Bearbeitung,"Die Arbeit schreitet fort und die Qualität wird gleichzeitig erhöht, dafür sinkt die Belastbarkeit.
Synthese-Effizienz: 150
Veredelungs-Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1753,0,14,76,32,13,False
100329,Akribische Bearbeitung,"Die Arbeit schreitet fort und die Qualität wird gleichzeitig erhöht, dafür sinkt die Belastbarkeit.
Synthese-Effizienz: 150
Veredelungs-Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1803,0,15,76,32,14,False
100330,Akribische Bearbeitung,"Die Arbeit schreitet fort und die Qualität wird gleichzeitig erhöht, dafür sinkt die Belastbarkeit.
Synthese-Effizienz: 150
Veredelungs-Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100323,100324,100325,100326,100327,100328,100329,100330,240,247,1853,0,16,76,32,15,False
100331,Zeichen der Elemente,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100332,Zeichen der Elemente,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100333,Zeichen der Elemente,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100334,Zeichen der Elemente,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100335,Zeichen der Elemente,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100336,Zeichen der Elemente,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100337,Zeichen der Elemente,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100338,Zeichen der Elemente,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 100 %",0,100331,100332,100333,100334,100335,100336,100337,100338,239,246,786,0,0,1,0,-1,False
100339,Byregots Benediktion,"Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel **Innere Ruhe** (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel **Innere Ruhe** aktiv
**Innere Ruhe** wird dadurch beendet.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,9,50,24,8,False
100340,Byregots Benediktion,"Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel **Innere Ruhe** (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel **Innere Ruhe** aktiv
**Innere Ruhe** wird dadurch beendet.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,10,50,24,9,False
100341,Byregots Benediktion,"Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel **Innere Ruhe** (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel **Innere Ruhe** aktiv
**Innere Ruhe** wird dadurch beendet.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,11,50,24,10,False
100342,Byregots Benediktion,"Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel **Innere Ruhe** (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel **Innere Ruhe** aktiv
**Innere Ruhe** wird dadurch beendet.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,12,50,24,11,False
100343,Byregots Benediktion,"Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel **Innere Ruhe** (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel **Innere Ruhe** aktiv
**Innere Ruhe** wird dadurch beendet.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,13,50,24,12,False
100344,Byregots Benediktion,"Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel **Innere Ruhe** (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel **Innere Ruhe** aktiv
**Innere Ruhe** wird dadurch beendet.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,14,50,24,13,False
100345,Byregots Benediktion,"Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel **Innere Ruhe** (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel **Innere Ruhe** aktiv
**Innere Ruhe** wird dadurch beendet.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,15,50,24,14,False
100346,Byregots Benediktion,"Die Qualität wird erhöht.
Effizienz: 100 + 20 pro Stapel **Innere Ruhe** (max. 300)
Erfolgswahrscheinlichkeit: 100 %
Bedingung: mind. 1 Stapel **Innere Ruhe** aktiv
**Innere Ruhe** wird dadurch beendet.",0,100339,100340,100341,100342,100343,100344,100345,100346,240,247,1975,0,16,50,24,15,False
100347,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100348,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100349,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100350,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100351,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100352,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100353,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100354,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100355,Hastige Veredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %
Zusatzeffekt: **Kühne Hand**
Dauer: 1 Arbeitsschritt",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,9,9,0,8,False
100356,Hastige Veredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %
Zusatzeffekt: **Kühne Hand**
Dauer: 1 Arbeitsschritt",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,10,9,0,9,False
100357,Hastige Veredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %
Zusatzeffekt: **Kühne Hand**
Dauer: 1 Arbeitsschritt",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,11,9,0,10,False
100358,Hastige Veredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %
Zusatzeffekt: **Kühne Hand**
Dauer: 1 Arbeitsschritt",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,12,9,0,11,False
100359,Hastige Veredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %
Zusatzeffekt: **Kühne Hand**
Dauer: 1 Arbeitsschritt",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,13,9,0,12,False
100360,Hastige Veredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %
Zusatzeffekt: **Kühne Hand**
Dauer: 1 Arbeitsschritt",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,14,9,0,13,False
100361,Hastige Veredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %
Zusatzeffekt: **Kühne Hand**
Dauer: 1 Arbeitsschritt",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,15,9,0,14,False
100362,Hastige Veredelung,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 100
Erfolgswahrscheinlichkeit: 60 %
Zusatzeffekt: **Kühne Hand**
Dauer: 1 Arbeitsschritt",0,100355,100356,100357,100358,100359,100360,100361,100362,241,248,1989,0,16,9,0,15,False
100363,Schnelle Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 500
Erfolgswahrscheinlichkeit: 50 %",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,9,9,0,8,False
100364,Schnelle Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 500
Erfolgswahrscheinlichkeit: 50 %",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,10,9,0,9,False
100365,Schnelle Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 500
Erfolgswahrscheinlichkeit: 50 %",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,11,9,0,10,False
100366,Schnelle Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 500
Erfolgswahrscheinlichkeit: 50 %",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,12,9,0,11,False
100367,Schnelle Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 500
Erfolgswahrscheinlichkeit: 50 %",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,13,9,0,12,False
100368,Schnelle Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 500
Erfolgswahrscheinlichkeit: 50 %",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,14,9,0,13,False
100369,Schnelle Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 500
Erfolgswahrscheinlichkeit: 50 %",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,15,9,0,14,False
100370,Schnelle Bearbeitung,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 500
Erfolgswahrscheinlichkeit: 50 %",0,100363,100364,100365,100366,100367,100368,100369,100370,241,248,1988,0,16,9,0,15,False
100371,Kunstgriff,"Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens **Gut** ist.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,9,13,0,8,False
100372,Kunstgriff,"Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens **Gut** ist.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,10,13,0,9,False
100373,Kunstgriff,"Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens **Gut** ist.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,11,13,0,10,False
100374,Kunstgriff,"Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens **Gut** ist.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,12,13,0,11,False
100375,Kunstgriff,"Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens **Gut** ist.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,13,13,0,12,False
100376,Kunstgriff,"Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens **Gut** ist.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,14,13,0,13,False
100377,Kunstgriff,"Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens **Gut** ist.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,15,13,0,14,False
100378,Kunstgriff,"Stellt 20 HP wieder her. Kann nur eingesetzt werden, wenn der Zustand des Materials mindestens **Gut** ist.",0,100371,100372,100373,100374,100375,100376,100377,100378,242,249,1990,0,16,13,0,15,False
100379,Motorisches Gedächtnis,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits­schritte wird die Effizienz des nächsten **Synthese**-Kommandos auf das Doppelte gesteigert.
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,9,54,6,8,False
100380,Motorisches Gedächtnis,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits­schritte wird die Effizienz des nächsten **Synthese**-Kommandos auf das Doppelte gesteigert.
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,10,54,6,9,False
100381,Motorisches Gedächtnis,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits­schritte wird die Effizienz des nächsten **Synthese**-Kommandos auf das Doppelte gesteigert.
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,11,54,6,10,False
100382,Motorisches Gedächtnis,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits­schritte wird die Effizienz des nächsten **Synthese**-Kommandos auf das Doppelte gesteigert.
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,12,54,6,11,False
100383,Motorisches Gedächtnis,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits­schritte wird die Effizienz des nächsten **Synthese**-Kommandos auf das Doppelte gesteigert.
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,13,54,6,12,False
100384,Motorisches Gedächtnis,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits­schritte wird die Effizienz des nächsten **Synthese**-Kommandos auf das Doppelte gesteigert.
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,14,54,6,13,False
100385,Motorisches Gedächtnis,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits­schritte wird die Effizienz des nächsten **Synthese**-Kommandos auf das Doppelte gesteigert.
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,15,54,6,14,False
100386,Motorisches Gedächtnis,"Die Arbeit schreitet fort, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: Während der nächsten 5 Arbeits­schritte wird die Effizienz des nächsten **Synthese**-Kommandos auf das Doppelte gesteigert.
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100379,100380,100381,100382,100383,100384,100385,100386,239,246,1994,0,16,54,6,15,False
100387,Einkehr,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel **Innere Ruhe** (max. 10)
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,9,69,6,8,False
100388,Einkehr,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel **Innere Ruhe** (max. 10)
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,10,69,6,9,False
100389,Einkehr,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel **Innere Ruhe** (max. 10)
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,11,69,6,10,False
100390,Einkehr,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel **Innere Ruhe** (max. 10)
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,12,69,6,11,False
100391,Einkehr,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel **Innere Ruhe** (max. 10)
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,13,69,6,12,False
100392,Einkehr,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel **Innere Ruhe** (max. 10)
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,14,69,6,13,False
100393,Einkehr,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel **Innere Ruhe** (max. 10)
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,15,69,6,14,False
100394,Einkehr,"Die Qualität wird erhöht, dafür sinkt die Belastbarkeit.
Effizienz: 300
Erfolgswahrscheinlichkeit: 100 %
Zusatzeffekt: + 1 Stapel **Innere Ruhe** (max. 10)
Nur beim **ersten Arbeitsschritt** einsetzbar.",0,100387,100388,100389,100390,100391,100392,100393,100394,239,246,1982,0,16,69,6,15,False
100395,Planänderung,"**Spezialistenkommando**
Zustand wird um einen Arbeitsschritt verbessert. Verbraucht eine **Handwerker-Abhandlung**. Das Kommando zählt nicht als Arbeitsschritt.
Kann bis zu **3 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",67632,100395,100396,100397,100398,100399,100400,100401,100402,4655,4656,1984,0,9,55,0,8,True
