#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2003053,unpassend[a] Festschmuck,unpassend[a] Festschmuckelemente,Unpassender Festschmuck,4,2,0,1,0,0,False,69553,25919,0,3,1,0,0,0
2003054,Immerfrost-Kristall,Immerfrost-Kristalle,Immerfrost-Kristall,4,2,0,1,0,0,False,69556,20015,1,3,1,3,0,0
2003055,Kiste[p] mit Sternenlichtkränzen,Kisten[p] mit Sternenlichtkränzen,Sternenlichtkränze,3,1,0,1,1,0,False,69557,26108,0,1,1,0,0,0
2003056,gesättigt[a] Blitzscherbe,gesättigt[a] Blitzscherben,Gesättigte Blitzscherbe,3,1,0,1,1,0,False,69544,20017,0,1,1,0,0,0
2003057,Garlond-Eigenwechselschein,Garlond-Eigenwechselscheine,Garlond-Eigenwechselschein,4,2,0,1,0,0,False,69545,26179,0,1,1,0,0,0
2003058,klein[a] Samenbeutel,klein[a] Samenbeutel,Kleiner Samenbeutel,4,2,0,1,0,0,False,69542,25919,0,1,1,0,0,0
2003059,Strauß[p] Nymeia-Lilien,Sträuße[p] Nymeia-Lilien,Strauß Nymeia-Lilien,2,2,0,1,0,0,False,69542,22627,0,2,1,0,0,0
2003060,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003061,antik[a] Taschenuhr,antik[a] Taschenuhren,Antike Taschenuhr,3,1,0,1,1,0,False,69572,26108,0,1,1,0,0,0
2003062,Maschinenwesen-Wrackteil,Maschinenwesen-Wrackteile,Maschinenwesen-Wrackteil,4,2,0,1,2,0,False,69586,52546,0,2,1,0,0,0
2003063,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003064,fremdsprachig[a] Buch,fremdsprachig[a] Bücher,Fremdsprachiges Buch,4,2,0,1,2,0,False,69587,26159,0,1,1,0,0,0
2003065,unidentifizierbar[a] Maschinenteil,unidentifizierbar[a] Maschinenteile,Unidentifizierbares Maschinenteil,4,2,0,1,2,0,False,69587,52546,0,1,1,0,0,0
2003066,eisern[a] Bozja-Artefakt,eisern[a] Bozja-Artefakte,Eisernes Bozja-Artefakt,4,2,0,1,2,0,False,69564,26108,0,1,1,0,0,0
2003067,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003068,ordentlich schwer[a] Container[p],ordentlich schwer[a] Container[p],Ordentlich schwerer Container,4,2,0,1,0,0,False,69587,52546,0,1,1,0,0,0
2003069,Ermittlungsbuch,Ermittlungsbücher,Ermittlungsbuch,4,2,0,1,2,0,False,69590,26168,3140,1,1,0,0,0
2003070,experimentell[a] Wesenskristall,experimentell[a] Wesenskristalle,Experimenteller Wesenskristall,4,2,0,1,0,0,False,69596,26610,0,1,1,0,0,0
2003071,riesig[a] Jutesack,riesig[a] Jutesäcke,Riesiger Jutesack,4,2,0,1,0,0,False,69588,25919,1,1,1,1,0,0
2003072,eingesackt[a] Eisenbart,eingesackt[a] Eisenbärte,Eingesackter Eisenbart,4,2,0,1,0,0,False,69588,25919,0,1,1,0,0,0
2003073,nestwarm[a] Ei,nestwarm[a] Eier,Nestwarmes Ei,3,2,0,1,2,0,False,0,25251,0,99,1,0,0,0
2003074,Ermittlungsbuch,Ermittlungsbücher,Ermittlungsbuch,4,2,0,1,2,0,False,69592,26168,3140,1,1,0,0,0
2003075,Mythenleder-Schatzkarte,Mythenleder-Schatzkarten,Mythenleder-Schatzkarte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2003076,exotisch[a] Äthergramm-Karte[p] II,exotisch[a] Äthergramm-Karten[p] II,Exotische Äthergramm-Karte II,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2003077,Köderkerze,Köderkerzen,Köderkerze,3,1,0,1,1,0,False,69611,26102,1,3,1,3,0,0
2003078,blutverschmiert[a] Ring,blutverschmiert[a] Ringe,Blutverschmierter Ring,4,2,0,1,0,0,False,69611,54434,0,1,1,0,0,0
2003079,Säckchen[p] Lilien-Potpourris,Säckchen[p] Lilien-Potpourris,Lilien-Potpourri,4,1,0,1,2,0,False,69627,26110,0,1,1,0,0,0
2003080,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003081,Bastkorb[p] mit Yak-Wolle,Bastkörbe[p] mit Yak-Wolle,Yak-Wolle,4,2,0,1,0,0,False,0,21655,0,3,1,0,0,0
2003082,Glücksmogry,Glücksmogrys,Glücksmogry,4,1,0,1,0,0,False,0,53359,0,1,1,0,0,0
2003083,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003084,Erdseim-Fass,Erdseim-Fässer,Erdseim-Fass,2,2,0,1,2,0,False,0,25946,0,99,1,0,0,0
2003085,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003086,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003087,Magitek-Bauteil,Magitek-Bauteile,Magitek-Bauteil,4,2,0,1,2,0,False,0,21015,0,99,1,0,0,0
2003088,altbozianisch[a] Rüstungsteil,altbozianisch[a] Rüstungsteile,Altbozianisches Rüstungsteil,4,2,0,1,2,0,False,69631,25919,0,1,1,0,0,0
2003089,altbozianisch[a] Lederhelm,altbozianisch[a] Lederhelme,Altbozianischer Lederhelm,4,2,0,1,0,0,False,69631,26110,0,1,1,0,0,0
2003090,Stapel[p] Klaubergilden-Jagdlizenzen der Klasse 1,Stapel[p] Klaubergilden-Jagdlizenzen der Klasse 1,Klaubergilden-Jagdlizenzen der Klasse 1,4,2,0,1,0,0,False,0,26615,1,1,4,0,0,0
2003091,Stapel[p] Klaubergilden-Jagdlizenzen der Klasse 2,Stapel[p] Klaubergilden-Jagdlizenzen der Klasse 2,Klaubergilden-Jagdlizenzen der Klasse 2,4,2,0,1,0,0,False,0,26616,1,1,4,0,0,0
2003092,Stapel[p] Klaubergilden-Jagdlizenzen der Klasse 3,Stapel[p] Klaubergilden-Jagdlizenzen der Klasse 3,Klaubergilden-Jagdlizenzen der Klasse 3,4,2,0,1,0,0,False,0,26617,1,1,4,0,0,0
2003093,Klaubergilden-Hochwild-Jagdlizenz,Klaubergilden-Hochwild-Jagdlizenzen,Klaubergilden-Hochwild-Jagdlizenz,3,1,0,1,1,0,False,0,26618,1,1,4,0,0,0
2003094,Notiz[p] über Vaindreaus Fundort,Notizen[p] über Vaindreaus Fundort,Notiz über Vaindreaus Fundort,3,1,0,1,1,0,False,69665,26572,0,1,1,0,0,0
2003095,Notiz[p] über die Sichtung eines Luftschiffes,Notizen[p] über die Sichtung eines Luftschiffes,Notiz über die Sichtung eines Luftschiffes,3,1,0,1,1,0,False,69665,26572,0,1,1,0,0,0
2003096,Notiz[p] über Vaindreaus Kleidung,Notizen[p] über Vaindreaus Kleidung,Notiz über Vaindreaus Kleidung,3,1,0,1,1,0,False,69665,26572,0,1,1,0,0,0
2003097,Laib[p] Exegetenbrot,Laib[p] Exegetenbrot,Exegetenbrot,4,2,0,1,0,0,False,69689,24037,0,1,1,0,0,0
2003098,Professor Tankins Brief,Professor Tankins Briefe,Professor Tankins Brief,3,1,0,0,0,1,False,69695,26171,0,1,1,0,0,0
2003099,Heilmittel[p] gegen die Kettenseuche,Heilmittel[p] gegen die Kettenseuche,Heilmittel gegen die Kettenseuche,4,2,0,1,2,0,False,69638,27607,0,1,1,0,0,0
2003100,Zweig[p] des Wächterbaums,Zweige[p] des Wächterbaums,Zweig des Wächterbaums,4,2,0,1,0,0,False,69643,22416,0,1,1,0,0,0
2003101,"Exemplar[p] von ""Die Geschichte der Sternwarten""","Exemplare[p] von ""Die Geschichte der Sternwarten""",Die Geschichte der Sternwarten,4,2,0,1,2,0,False,69675,26166,0,1,1,0,0,0
2003102,"Exemplar[p] von ""Enzyklopädie der Teleskope""","Exemplare[p] von ""Enzyklopädie der Teleskope""",Enzyklopädie der Teleskope,4,2,0,1,2,0,False,69675,26163,0,1,1,0,0,0
2003103,"Exemplar[p] von ""Alles über Sternenbeobachtungsspiegel""","Exemplare[p] von ""Alles über Sternenbeobachtungsspiegel""",Alles über Sternenbeobachtungsspiegel,4,2,0,1,2,0,False,69675,26161,0,1,1,0,0,0
2003104,Brief[p] mit aufgebrochenem Siegel,Briefe[p] mit aufgebrochenem Siegel,Brief mit aufgebrochenem Siegel,4,2,0,1,0,0,False,69645,26176,0,1,1,0,0,0
2003105,dunkelgrau[a] Ring,dunkelgrau[a] Ringe,Dunkelgrauer Ring,4,2,0,1,0,0,False,69645,54403,0,1,1,0,0,0
2003106,Einladungsschreiben[p] von Arenvald,Einladungsschreiben[p] von Arenvald,Einladungsschreiben von Arenvald,4,1,0,1,2,0,False,69647,25918,0,2,1,0,0,0
2003107,Alchemieprodukt[p] aus Ul'dah,Alchemieprodukte[p] aus Ul'dah,Alchemieprodukt aus Ul'dah,4,2,0,1,2,0,False,69721,20665,0,1,1,0,0,0
2003108,reißfest[a] Leinensack,reißfest[a] Leinensäcke,Reißfester Leinensack,4,2,0,1,0,0,False,69727,26110,1843,1,1,3,0,0
2003109,Leinensack mit Kobalos,Leinensäcke mit Kobalos,Leinensack mit Kobalos,4,2,0,1,0,0,False,69727,26110,0,1,1,0,0,0
2003110,Ausgabe[p] von „Handbuch der Ishgarder Astrologie“,Ausgaben[p] von „Handbuch der Ishgarder Astrologie“,Handbuch der Ishgarder Astrologie,3,1,0,1,1,0,False,69718,26161,0,1,1,0,0,0
2003111,Ausgabe[p] von „Reise durch das Wolkenmeer“,Ausgaben[p] von „Reise durch das Wolkenmeer“,Reise durch das Wolkenmeer,3,1,0,1,1,0,False,69718,26163,0,1,1,0,0,0
2003112,Ausgabe[p] von „Reise durch das Gräsermeer“,Ausgaben[p] von „Reise durch das Gräsermeer“,Reise durch das Gräsermeer,3,1,0,1,1,0,False,69718,26158,0,1,1,0,0,0
2003113,gelb[a] Stoff-Karfunkel,gelb[a] Stoff-Karfunkel,Gelbes Stoff-Karfunkel,4,2,0,1,2,0,False,69719,59545,0,1,1,0,0,0
2003114,Handgranate,Handgranaten,Handgranate,3,1,0,1,1,0,False,69746,26015,1,1,1,3,0,0
2003115,mit Ruß verschmiert[a] Briefumschlag[p],mit Ruß verschmiert[a] Briefumschläge[p],Mit Ruß verschmierter Briefumschlag,4,2,0,1,0,0,False,69747,26174,0,1,1,0,0,0
2003116,altmodisch[a] Kerze,altmodisch[a] Kerzen,Altmodische Kerze,3,1,0,1,1,0,False,69747,26102,0,1,1,0,0,0
2003117,stolz[a] magische Marionette,stolz[a] magische Marionetten,Stolze magische Marionette,3,1,0,1,1,0,False,69748,59520,0,1,1,0,0,0
2003118,morsch[a] Holz,morsch[a] Hölzer,Morsches Holz,2,2,0,1,2,0,False,69724,22408,0,2,1,0,0,0
2003119,Stück[p] Fleisch,Stücke[p] Fleisch,Stück Fleisch,4,2,0,1,2,0,False,69726,25155,1,3,1,3,0,0
2003120,Sack[p] rotbraunen Lehms,Säcke[p] rotbraunen Lehms,Rotbrauner Lehm,4,2,0,1,0,0,False,69730,25919,0,3,1,0,0,0
2003121,Illustration[p] von Fungus 316,Illustrationen[p] von Fungus 316,Illustration von Fungus 316,3,1,0,1,1,0,False,69731,25999,3140,1,1,0,0,0
2003122,Sack[p] mit Fungi 316,Säcke[p] mit Fungi 316,Fungi 316,4,2,0,1,0,0,False,69731,25919,0,1,1,0,0,0
2003123,Sack[p] mit Früchten,Säcke[p] mit Früchten,Sack mit Früchten,4,2,0,1,0,0,False,69729,25919,0,1,1,0,0,0
2003124,Laib[p] Goldkäse,Laibe[p] Goldkäse,Goldkäse,4,2,0,1,0,0,False,69729,24458,0,1,1,0,0,0
2003125,Sack[p] mit Versuchssetzlingen,Säcke[p] mit Versuchssetzlingen,Versuchssetzlinge,4,2,0,1,0,0,False,69728,25979,0,3,1,0,0,0
2003126,Hinweis[p] „Große außerplanmäßige Inventur“,Hinweise[p] „Große außerplanmäßige Inventur“,Hinweis „Große außerplanmäßige Inventur“,4,2,0,1,0,0,False,69897,26572,0,1,1,0,0,0
2003127,Hinweis[p] „Lagerkoller im Labyrinthos“,Hinweise[p] „Lagerkoller im Labyrinthos“,Hinweis „Lagerkoller im Labyrinthos“,0,0,0,1,0,0,False,69897,26572,0,1,1,0,0,0
2003128,Hinweis[p] „Leiden der Klauber“,Hinweise[p] „Leiden der Klauber“,Hinweis „Leiden der Klauber“,4,2,0,1,0,0,False,69897,26572,0,1,1,0,0,0
2003129,riesig[a] Jutesack,riesig[a] Jutesäcke,Riesiger Jutesack,4,2,0,1,0,0,False,69898,25919,1,1,1,3,0,0
2003130,Jutesack[p] mit Marmormaus,Jutesäcke[p] mit Marmormaus,Jutesack mit Marmormaus,4,2,0,1,0,0,False,69898,25919,0,1,1,0,0,0
2003131,Bündel[p] Holz zur Papierherstellung,Bündel[p] Holz zur Papierherstellung,Holz zur Papierherstellung,4,2,0,1,2,0,False,0,22401,1,99,1,0,0,0
2003132,Bündel[p] Qualitätsholz zur Papierherstellung,Bündel[p]Qualitätsholz zur Papierherstellung,Qualitätsholz zur Papierherstellung,4,2,0,1,2,0,False,0,22409,1,99,1,0,0,0
2003133,Büschel[p] Brunnenkresse,Büschel[p] einer Brunnenkresse,Brunnenkresse,4,2,0,1,2,0,False,0,25206,1,99,1,0,0,0
2003134,Zweig[p] für ökologische Untersuchung,Zweige[p] für ökologische Untersuchung,Zweig für ökologische Untersuchung,4,2,0,1,0,0,False,0,22417,1,99,1,0,0,0
2003135,vielversprechend[a] Zweig[p] für ökologische Untersuchung,vielversprechend[a] Zweige[p] für ökologische Untersuchung,Vielversprechender Zweig für ökologische Untersuchung,4,2,0,1,0,0,False,0,22416,1,99,1,0,0,0
2003136,Büschel[p] Gras aus Thavnair,Büschel[p] Gras aus Thavnair,Gras aus Thavnair,4,2,0,1,2,0,False,0,25035,1,99,1,0,0,0
2003137,Büschel[p] gutes Gras aus Thavnair,Büschel[p] gutes Gras aus Thavnair,Gutes Gras aus Thavnair,4,2,0,1,2,0,False,0,25211,1,99,1,0,0,0
2003138,Beutel[p] scharfer Gewürze,Beutel[p] scharfer Gewürze,Scharfe Gewürze,4,2,0,1,0,0,False,0,25013,1,99,1,0,0,0
2003139,Fass[p] Palmsaft,Fässer[p] Palmsaft,Palmsaft,2,2,0,1,2,0,False,0,22642,1,99,1,0,0,0
2003140,Knolle[p] Rote Bete,Knollen[p] Rote Bete,Rote Bete,3,2,0,1,1,0,False,0,25223,1,99,1,0,0,0
2003141,hochwertig[a] Knolle[p] Rote Bete,hochwertig[a] Knollen[p] Rote Bete,Hochwertige Rote Bete,3,2,0,1,1,0,False,0,25231,1,99,1,0,0,0
2003142,Pinienzweig[p] zum Pfropfen,Pinienzweige[p] zum Pfropfen,Pinienzweig zum Pfropfen,4,2,0,1,0,0,False,0,22417,1,99,1,0,0,0
2003143,verbrannt[a] Stück[p] Holz,verbrannt[a] Stücke[p] Holz,Verbranntes Stück Holz,4,2,0,1,2,0,False,0,22418,1,99,1,0,0,0
2003144,vielversprechend[a] Stück[p] Holz,vielversprechend[a] Stücke[p] Holz,Vielversprechendes Stück Holz,4,2,0,1,2,0,False,0,25004,1,99,1,0,0,0
2003145,Portion[p] Zimt,Portionen[p] Zimt,Zimt,3,1,0,1,1,0,False,0,25019,1,99,1,0,0,0
2003146,Büschel[p] Kraut aus dem Nahen Osten,Büschel[p] Kräuter aus dem Nahen Osten,Kraut aus dem Nahen Osten,4,2,0,1,2,0,False,0,25026,1,99,1,0,0,0
2003147,Stück[p] Sago-Palme,Stücke[p] Sago-Palme,Stück Sago-Palme,4,2,0,1,2,0,False,0,22652,1,99,1,0,0,0
2003148,hochwertig[a] Stück[p] Sago-Palme,hochwertig[a] Stücke[p] Sago-Palme,Hochwertiges Stück Sago-Palme,4,2,0,1,2,0,False,0,22674,1,99,1,0,0,0
2003149,Büschel[p] Faserpflanze,Büschel[p] Faserpflanze,Faserpflanze,4,2,0,1,2,0,False,0,25009,1,99,1,0,0,0
2003150,hochwertig[a] Büschel[p] Faserpflanze,hochwertig[a] Büschel[p]  Faserpflanze,Hochwertige Faserpflanze,4,2,0,1,2,0,False,0,25016,1,99,1,0,0,0
2003151,Stück[p] Holz eines Tenkonto,Stücke[p] Holz eines Tenkonto,Holz eines Tenkonto,4,2,0,1,2,0,False,0,22406,1,99,1,0,0,0
2003152,Töpfchen[p] Goldsaft,Töpfchen[p] Goldsaft,Goldsaft,4,2,0,1,2,0,False,0,22642,1,99,1,0,0,0
2003153,Töpfchen[p] hochwertigen Goldsafts,Töpfchen[p] hochwertigen Goldsafts,Hochwertiger Goldsaft,4,2,0,1,2,0,False,0,22643,1,99,1,0,0,0
2003154,dekorativ[a] Stein,dekorativ[a] Steine,Dekorativer Stein,4,2,0,1,0,0,False,0,21454,1,99,1,0,0,0
2003155,wunderschön[a] Stein,wunderschön[a] Steine,Wunderschöner Stein,4,2,0,1,0,0,False,0,21455,1,99,1,0,0,0
2003156,Ladung[p] Kies,Ladungen[p] Kies,Kies,3,1,0,1,1,0,False,0,21251,1,99,1,0,0,0
2003157,Gesteinsprobe,Gesteinsproben,Gesteinsprobe,3,1,0,1,1,0,False,0,21454,1,99,1,0,0,0
2003158,aufschlussreich[a] Gesteinsprobe,aufschlussreich[a] Gesteinsproben,Aufschlussreiche Gesteinsprobe,3,1,0,1,1,0,False,0,21252,1,99,1,0,0,0
2003159,Gallenerzklumpen[p] aus Thavnair,Gallenerzklumpen[p] aus Thavnair,Gallenerz aus Thavnair,4,1,0,1,0,0,False,0,21226,1,99,1,0,0,0
2003160,ätherreich[a] Gallenerzklumpen[p] aus Thavnair,ätherreich[a] Gallenerzklumpen[p] aus Thavnair,Ätherreiches Gallenerz aus Thavnair,4,1,0,1,0,0,False,0,21225,1,99,1,0,0,0
2003161,Ladung[p] Kalkstein,Ladungen[p] Kalkstein,Kalkstein,3,1,0,1,1,0,False,0,21232,1,99,1,0,0,0
2003162,violett[a] Stein,violett[a] Steine,Violetter Stein,4,2,0,1,0,0,False,0,21225,1,99,1,0,0,0
2003163,Stück[p] der Hülle des Magitek-Zugs XLIX,Stücke[p] der Hülle des Magitek-Zugs XLIX,Stück der Hülle des Magitek-Zugs XLIX,4,2,0,1,2,0,False,0,20969,1,99,1,0,0,0
2003164,gut erhalten[a] Stück[p] der Hülle des Magitek-Zugs XLIX,gut erhalten[a] Stücke[p] der Hülle des Magitek-Zugs XLIX,Gut erhaltenes Stück der Hülle des Magitek-Zugs XLIX,4,2,0,1,2,0,False,0,20966,1,99,1,0,0,0
2003165,dekorativ[a] Nordstein,dekorativ[a] Nordsteine,Dekorativer Nordstein,4,2,0,1,0,0,False,0,21232,1,99,1,0,0,0
2003166,gebraucht[a] Bauteil[p] einer Magitek-Maschine,gebraucht[a] Bauteile[p] einer Magitek-Maschine,Gebrauchtes Bauteil einer Magitek-Maschine,4,2,0,1,2,0,False,0,20910,1,99,1,0,0,0
2003167,neu[a] Bauteil[p] einer Magitek-Maschine,neu[a] Bauteile[p] einer Magitek-Maschine,Neues Bauteil einer Magitek-Maschine,4,2,0,1,2,0,False,0,20913,1,99,1,0,0,0
2003168,dekorativ[a] Stück[p] Vulkangestein,dekorativ[a] Stücke[p] Vulkangestein,Dekoratives Stück Vulkangestein,4,2,0,1,2,0,False,0,21455,1,99,1,0,0,0
2003169,Beutel[p] feinen Sands aus Thavnair,Beutel[p] feinen Sands aus Thavnair,Feiner Sand aus Thavnair,4,2,0,1,0,0,False,0,21006,1,99,1,0,0,0
2003170,Beutel[p] Steinstaub,Beutel[p] Steinstaub,Beutel Steinstaub,4,2,0,1,0,0,False,0,21204,1,99,1,0,0,0
2003171,Beutel[p] hochwertigen Steinstaubs,Beutel[p] hochwertigen Steinstaubs,Beutel hochwertigen Steinstaubs,4,2,0,1,0,0,False,0,21219,1,99,1,0,0,0
2003172,dekorativ[a] Stein aus der Umgebung,dekorativ[a] Steine aus der Umgebung,Dekorativer Stein aus der Umgebung,4,2,0,1,0,0,False,0,21205,1,99,1,0,0,0
2003173,wunderschön[a] Stein aus der Umgebung,wunderschön[a] Steine aus der Umgebung,Wunderschöner Stein aus der Umgebung,4,2,0,1,0,0,False,0,21203,1,99,1,0,0,0
2003174,Beutel[p] Glimmereisen,Beutel[p] Glimmereisen,Beutel Glimmereisen,4,2,0,1,0,0,False,0,21226,1,99,1,0,0,0
2003175,Probe[p] zur Ätheranalyse,Proben[p] zur Ätheranalyse,Probe zur Ätheranalyse,3,1,0,1,1,0,False,0,21453,1,99,1,0,0,0
2003176,aufschlussreich[a] Probe[p] zur Ätheranalyse,aufschlussreich[a] Proben[p] zur Ätheranalyse,Aufschlussreiche Proben zur Ätheranalyse,3,1,0,1,1,0,False,0,21455,1,99,1,0,0,0
2003177,moosbewachsen[a] Kacchapa-Panzer,moosbewachsen[a] Kacchapa-Panzer,Moosbewachsener Kacchapa-Panzer,4,1,0,1,0,0,False,69733,25919,0,2,1,0,0,0
2003178,Stück[p] Sotormurg-Brustfleisch,Stücke[p] Sotormurg-Brustfleisch,Sotormurg-Brustfleisch,4,2,0,1,2,0,False,69734,25155,0,1,1,0,0,0
2003179,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003180,erfrischend[a] Amra-Lassi,erfrischend[a] Amra-Lassis,Erfrischender Amra-Lassi,4,1,0,1,0,0,False,69904,24454,0,2,1,0,0,0
2003181,torkelnd[a] Deepa,torkelnd[a] Deepas,Torkelnde Deepa,3,1,0,1,1,0,False,69908,59700,0,1,1,0,0,0
2003182,Jutesack[p] mit Gallenerz,Jutesäcke[p] mit Gallenerz,Jutesack mit Gallenerz,4,2,0,1,0,0,False,69911,25919,0,1,1,0,0,0
2003183,Holzkiste,Holzkisten,Holzkiste,3,1,0,1,1,0,False,69741,52546,0,2,1,0,0,0
2003184,Jutesack,Jutesäcke,Jutesack,4,2,0,1,0,0,False,69741,26110,0,3,1,0,0,0
2003185,Daemir-Härtungsmittel,Daemir-Härtungsmittel,Daemir-Härtungsmittel,4,2,0,1,2,0,False,69744,20645,0,3,1,0,0,0
2003186,Felsmesser,Felsmesser,Felsmesser,4,2,0,1,2,0,False,69745,30362,1,1,1,3,0,0
2003187,Mutterbaumborke,Mutterbaumborke,Mutterbaumborke,3,1,0,1,1,0,False,69745,22418,0,1,1,0,0,0
2003188,gestohlen[a] Eisenplatte,gestohlen[a] Eisenplatten,Gestohlene Eisenplatte,3,1,0,1,1,0,False,69735,20963,0,1,1,0,0,0
2003189,Gilbeutel,Gilbeutel,Gilbeutel,4,2,0,1,0,0,False,69736,25919,0,1,1,0,0,0
2003190,Beutel[p] mit Glanzsteinen,Beutel[p] mit Glanzsteinen,Beutel mit Glanzsteinen,4,2,0,1,0,0,False,69736,25919,0,1,1,0,0,0
2003191,verirrt[a] Hamsa,verirrt[a] Hamsa,Verirrter Hamsa,3,1,0,1,0,0,False,69742,25919,0,1,1,0,0,0
2003192,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003193,Flakon[p] Perfümöl,Flakons[p] Perfümöl,Parfümöl,4,1,0,1,0,0,False,69738,27602,0,1,1,0,0,0
2003194,Amrafrucht,Amrafrüchte,Amrafrucht,3,2,0,1,1,0,False,69738,25325,0,1,1,0,0,0
2003195,mit Schlafmittel beträufelt[a] Kotelett[p],mit Schlafmittel beträufelt[a] Koteletts[p],Mit Schlafmittel beträufeltes Kotelett,4,1,0,1,2,0,False,69759,25919,1,3,1,3,0,0
2003196,Beutel[p] voll mit Buchweizenkörnern,Beutel[p] voll mit Buchweizenkörnern,Beutel voll mit Buchweizenkörnern,4,2,0,1,0,0,False,69761,26110,0,1,1,0,0,0
2003197,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003198,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003199,Schutztinktur,Schutztinkturen,Schutztinktur,3,1,0,1,1,0,False,69743,27608,1,6,1,3,0,0
2003200,Hamsa-Ei,Hamsa-Eier[p],Hamsa-Ei,4,2,0,1,2,0,False,69743,25251,0,1,1,0,0,0
2003201,Flasche[p] gefüllt mit wärmendem Äther,Flaschen[p] gefüllt mit wärmendem Äther,Flasche gefüllt mit wärmendem Äther,3,1,0,1,1,0,False,69757,27602,0,3,1,0,0,0
2003202,Cermet-Kette,Cermet-Ketten,Cermet-Kette,3,1,0,1,1,0,False,69762,20921,1,1,1,1,0,0
2003203,eingefangen[a] Rotula,eingefangen[a] Rotulas,Eingefangene Rotula,3,1,0,1,1,0,False,69762,26110,0,1,1,0,0,0
2003204,leer[a] Schnapsflasche,leer[a] Schnapsflaschen,Leere Schnapsflasche,3,1,0,1,1,0,False,69763,25057,0,1,1,0,0,0
2003205,leer[a] Flakon,leer[a] Flakons,Leeres Flakon,4,1,0,1,2,0,False,69763,20706,0,1,1,0,0,0
2003206,Brief[p] ohne Adressaten,Briefe[p] ohne Adressaten,Brief ohne Adressaten,4,2,0,1,0,0,False,69764,26177,0,1,1,0,0,0
2003207,Erdseim-Tank,Erdseim-Tanks,Erdseim-Tank,4,1,0,1,0,0,False,69765,25946,0,1,1,0,0,0
2003208,Betäubungspulver,Betäubungspulver,Betäubungspulver,4,2,0,1,2,0,False,69766,22603,1843,1,1,3,0,0
2003209,heiß[a] Suppe,heiß[a] Suppen,Heiße Suppe,3,1,0,1,1,0,False,69767,24110,0,3,1,0,0,0
2003210,Sprengstoff,Sprengstoffe,Sprengstoff,4,2,0,1,0,0,False,69771,25907,1,2,1,3,0,0
2003211,Flasche[p] Alkohol,Flaschen[p] Alkohol,Alkohol,3,1,0,1,1,0,False,69772,27608,306,1,1,1,0,0
2003212,blutig[a] Alma-Klumpen,blutig[a] Alma-Klumpen,Blutiger Alma-Klumpen,4,1,0,1,0,0,False,69772,22601,0,1,1,0,0,0
2003213,niedergelegt[a] Waffe,niedergelegt[a] Waffen,Niedergelegte Waffe,3,1,0,1,1,0,False,69773,30416,0,4,1,0,0,0
2003214,Gallenerz-Amulett,Gallenerz-Amulette,Gallenerz-Amulett,4,2,0,1,2,0,False,69792,53030,0,1,1,0,0,0
2003215,Fangnetz,Fangnetze,Fangnetz,2,2,0,1,2,0,False,69800,27002,0,2,1,0,0,0
2003216,Guhasaya-Kadaver,Guhasaya-Kadaver,Guhasaya-Kadaver,4,2,0,1,0,0,False,69801,23001,0,1,1,0,0,0
2003217,Silberschuppe,Silberschuppen,Silberschuppe,3,1,0,1,1,0,False,69801,22262,0,1,1,0,0,0
2003218,Thavnair-Lorbeerblatt,Thavnair-Lorbeerblätter,Thavnair-Lorbeerblatt,4,2,0,1,2,0,False,69802,25978,0,1,1,0,0,0
2003219,Singabera-Wurzel,Singabera-Wurzeln,Singabera-Wurzel,3,1,0,1,1,0,False,69802,25919,0,1,1,0,0,0
2003220,Talisman-Nadel,Talisman-Nadeln,Talisman-Nadel,3,1,0,1,1,0,False,69802,25979,0,1,1,0,0,0
2003221,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003222,robust[a] Jutesack,robust[a] Jutesäcke,Robuster Jutesack,4,2,0,1,0,0,False,69803,21610,1,3,1,3,0,0
2003223,gefangen[a] Bhujamga,gefangen[a] Bhujamga,Gefangene Bhujamga,3,1,0,1,1,0,False,69803,26110,0,3,1,0,0,0
2003224,Bhujamga-Kadaver,Bhujamga-Kadaver,Bhujamga-Kadaver,4,2,0,1,0,0,False,69803,29248,0,1,1,0,0,0
2003225,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003226,Seelenwächter,Seelenwächter,Seelenwächter,4,2,0,1,0,0,False,69918,26065,0,6,1,0,0,0
2003227,Wärmetrank,Wärmetränke,Wärmetrank,4,2,0,1,0,0,False,69921,20675,0,4,1,0,0,0
