#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
481,Du rufst deinen Dampf-Otter als Begleiter herbei. Perfekt um Dampf abzulassen!,"Ein Otter, welcher mit dampfbetriebenen Flügeln ausgestattet ist. Dieser kleine Fratz wurde nach einem Schiffsunglück beim Angeln auf das Inselparadies angespült und von den magischen Marionetten prompt als Testsubjekt benutzt. Wer wollte nicht schon mal gleichzeitig fliegen und angeln?",Pufff!,Dunstsprung,Fügt Gegnern in der Nähe Schaden in 5-facher Höhe des Attacke-Werts zu.,30,70,2,1,False,False,True,False,False
482,Du rufst deine Rubellit-Waffe als Begleiter herbei. Zerstörung zum Mitnehmen!,"Ein Modell der ähnlich aussehenden Waffe des Kaiserreichs, welches in einem ihrer Stützpunkte entdeckt wurde. Da es aus­schließ­lich zum Testen der Flugeigenschaften dienen sollte, ist es weder mit Waffen ausgerüstet noch auf andere Weise gefährlich. Nach der Beschlagnahme und Analyse durch die Allianz wurde es als Preis für herausragende Leistungen in Militärübungen ausgegeben.",Gwuuun ...,Rubin-Dynamo,"Erhöht die ATT der ausführenden Trabanten um 40.
**Dauer:** 15 Sekunden",85,65,2,3,False,True,False,True,False
483,Du rufst deinen Schimpansen als Begleiter herbei. Hoffentlich hast du genug Bananen parat ...,"Ein kleiner, schlauer Affe mit schwarzem Fell. Dank ihrer Intelligenz können diese Wesen mit ein bisschen Übung Werkzeuge benutzen und sogar Sprachen voneinander unterscheiden. So mancher Wissenschaftler behauptet, sie seien eng mit den Völkern Eorzeas verwandt, wirklich bewiesen ist aber nichts. ",Uga uga!,Mampfer,"Wandelt gegnerische Fallen in eigene um. Wenn die Falle eine Attacke ausführt, wird der Attacke-Wert um das 1,5-fache erhöht.",50,55,3,1,False,False,False,True,False
484,"Du rufst deinen aufgeregten Dynamit als Begleiter herbei. Klein, aber potenziell explosiv ...","Ein aufgeregter Dynamit, welcher sich noch im Wachstum befindet. Er gibt sein Bestes, um möglichst prächtig zu explodieren, schafft es aber noch nicht ganz. Thrillingways bevorzugtes Kopfkissen. ","3, 2, 1, *Bumm!*",Mumm zum Bumm,Entfernt eine vom Gegner aufgestellte Falle.,25,70,1,6,False,False,False,False,True
485,Du rufst deine Lyssa Mikra als Begleiterin herbei. Darf auch in dieser Form nicht unterschätzt werden!,"Eine magische Puppe, deren Aussehen Lyssa nachempfunden ist. Diese Puppe wurde angeblich als Experiment zur Erforschung von möglichen Größen für das Konzept Lyssa Mikra hergestellt. Sie ist in ver­schie­den­sten Kampfkünsten versiert, kann durch ihre Größe aber nicht wirklich viel ausrichten.",Hyaaa!,Rollstoß,"Fügt dem nächstgelegenen gegnerischen Tor 90 % Schaden zu. Kein Effekt, falls es schon zerstört ist.",45,55,2,8,False,True,False,False,False
486,Du rufst deinen Shiromaru als Begleiter herbei. Hoffentlich hast du genügend Leckerli eingesteckt.,"Dieser weiße Ninjahund war der treue Begleiter der Kunoichi Yozakura. Sein ausgeprägtes Pflichtgefühl gegenüber seiner Herrin hat ihn dazu bewogen, nun stattdessen dir zu folgen - als Dank, dass du ihre Seele zur wohlverdienten Ruhe gebettet hast. Auf der Schriftrolle, die er bei sich trägt, verbirgt sich eine uralte Kunst zur Beschaffung eines Leckerlis.",Wuff!,Pfotenpflicht,"Erhöht die ABW eigener Trabanten in der Nähe um 10, im Fall von Tieren um 30.
**Dauer:** 6 Sekunden",65,50,4,3,False,False,False,True,False
487,Du rufst deine Aufzieh-Athena als Begleiter herbei. „Endlich wird mein Wunsch in Erfüllung gehen!“,"Eine magische Puppe, deren Aussehen der einstigen Leiterin des Pandæmoniums nachempfunden ist. Einer der Angestellten verehrte Athena wegen ihrer Fä­hig­kei­ten als Forscherin wohl so sehr, dass er diese Puppe im Geheimen anfertigte. Gerüchten zufolge verschwand er kurz darauf und ein Hund mit verblüffender Ähnlichkeit tauchte in dem gigantischen Kerker auf. ",Zeigt es mir!,Einlullen,"Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt die Verlangsamung von Gegnern in der Nähe um 70 %.
**Dauer:** 20 Sekunden",85,60,3,2,False,False,True,False,False
488,"Du rufst deine Aufzieh-Barbarizia als Begleiter herbei.
„Nicht ein Hauch Äther wird von euch übrig sein!“","Eine magische Puppe, deren Aussehen Golbez' Elementarfürstin des Windes nachempfunden ist. Ein Goldschmied auf Reisen war ganz hin und weg beim Anblick des mächtigen Nichtswesens und machte es sich zur Aufgabe, die Kunde von Barbarizias Schönheit in der Form dieser Puppe zu verbreiten. Er konzentrierte sich bei der Konzipierung wohl besonders auf die originalgetreue Darstellung der wehenden Mähne sowie des wilden Auftretens der Fürstin. ",Hrrraaaah!,Haarstreich,Entfernt alle Effekte von allen Trabanten in der Nähe.,50,40,4,6,False,True,False,False,False
489,Du rufst deinen Shakoki-Dogu als Begleiter herbei. Ist er nicht niedlich für eine einfache Tonfigur?,"Eine ungewöhnliche Tonfigur, welche in den Tiefen des Meeres entdeckt wurde. Sie ist zwar hohl, bewegt sich aber mithilfe von Magie trotzdem. Ihre Beschaffenheit deutet darauf hin, dass sie wohl in der Zweiten Ära des Lichts für eine Art Zeremonie angefertigt wurde. Einige Affine für das Okkulte, darunter auch Delion von dem Klatschblatt „Okkultist“, gehen sogar so weit zu sagen, dass es sich um ein Abbild eines Außerætherischen handele.",Dguuu ...,Kraft aus Ton,"Macht die eigenen Einrichtungen (Tore, Schild und Suchendes Auge) unempfindlich für alle Angriffe.
**Dauer:** 20 Sekunden",40,50,2,9,False,False,True,False,False
490,Du rufst deinen Kuromaru als Begleiter herbei. Denn der beste Freund des Ninjas ist der Ninjahund.,"Dieser schwarze Ninjahund war der treue Begleiter der Kunoichi Yozakura. Er folgte seiner Herrin selbst dann noch, als sie sich in ein Ungeheuer verwandelt sah. Als Zeichen dieser Treue folgt er nun dir, um so dem Kampf zu gedenken, der Yozakura endlich Frieden brachte.",Rrruff! ♪,Pfotentreue,"Führt eine Attacke mit Attacke-Wert 60 auf die Gegner in der Nähe aus und verringert ihre GSW um 70 %.
**Dauer:** 10 Sekunden",45,45,3,1,False,True,True,False,False
491,Du rufst deinen Uolosapa als Begleiter herbei. Ein Paradiesvögelchen für den Paradiesvogel.,"Ein niedliches Vögelchen, das besonders mit seinem pinken Schnabel besticht. Diese Spezies wurde schon in alter Zeit als heilig verehrt, und die Legenden sprechen gar von einem besonders cleveren Exemplar, das der Bote der Sprecherin höchstselbst sein soll.",Zwitscher! ♪,Südwind-Segen,Entfernt alle Effekte von allen Trabanten in der Nähe.,45,50,3,6,False,False,True,False,False
492,Du rufst deine Weiße Noko als Begleiter herbei. Wundervoll weich und dazu noch ein echter Glücksbringer.,"Zuerst wurde sie für eine bloße Dekoration gehalten, daher war die Schlangenministerin genauso überrascht wie du, als dieses gedrungene, schlangenartige Geschöpf sich plötzlich von alleine zu bewegen begann. Im Fernen Osten als Glücksbringer in Schlangengestalt verehrt, muss sie sich auf ein Schiff geschlichen haben, das nach Limsa Lominsa segelte.",Mochiii!,Klebrige Eleganz,"Erhöht die Technikpunkte eigener Trabanten in der Nähe um 10, außer wenn sie ebenfalls diesen Effekt verursachen können.",60,50,1,3,False,True,True,True,False
493,Du rufst deine Turmalin-Waffe als Begleiter herbei. Glücklicherweise blieb diese hier ein Prototyp.,"Diese winzige Waffe wurde als Prototyp-Modell auf einer garleischen Militärbasis entdeckt. Allem Anschein nach diente es vor allem dazu, den Hitzewiderstand des Materials zu prüfen, und führt keinerlei Waffen. Die Eorzäische Allianz findet das Modell so drollig, dass es nun als Auszeichnung an die besten Streiter verliehen wird.","Nächste Mal wird vorstellen Neuewaffe!
*Brüllvolx*",Smaragdstrahl,Entfernt alle positiven Effekte von den gegnerischen Trabanten in der Nähe.,55,40,2,6,False,False,False,True,False
494,Du rufst deinen Aufzieh-Oschon als Begleiter herbei. Das Wandern ist des Windes Lust ...,"Eine kleine Aufziehpuppe, die nach dem Bild des Wanderers gestaltet ist. Man munkelt, dass sie der zweigesichtige Nald'thal aus den seltensten Edelsteinen erschaffen hat, nachdem er von der kleinen Aufzieh-Halone so angetan war. Im Gegensatz zum echten Oschon wandert dieser hier auch nicht einfach davon.","Mögen eure Reisen stets von Rückenwind begleitet sein.
*Oschon*",Aufbruch,"Erhöht die ATT der ausführenden Trabanten um 40.
**Dauer:** 15 Sekunden",45,55,3,3,False,True,False,False,False
495,Du rufst Kydonias Ausgang als Begleiter herbei. Er starrt direkt in deine Seele.,"Dieser sonderbare Begleiter wurde von den Loporrit geschaffen und soll den gesichtsförmigen Fels des Mondes imitieren. Sie erhoffen sich damit wohl einen gewissen touristischen Ansturm auf den Felsen, weshalb die Miniaturversion auch mit einer gehörigen Portion Mondlicht versehen ist.",... ...,Mondgesicht,"Führt eine Attacke mit Attacke-Wert 80 auf die Gegner in der Nähe aus und verringert ihre ABW um 13 %.
**Dauer:** 6 Sekunden",30,75,2,1,False,False,True,False,False
496,Du rufst deinen Badesion als Begleiter herbei. Rein ins kühle Nass!,"Auch diese Marionette stammt aus dem sharlayanischen Repertoire für das Inselparadies. Im Gegensatz zu den Feldolins und Bauderichs sieht man Badesion jedoch vor allem planschen und entspannen, auch wenn zu vermuten ist, dass dies nicht aus gänzlich freien Stücken geschieht. Vielmehr lautet seine Order schlicht „Urlaub machen“ und er befolgt sie äußerst pflichtbewusst.","Zeit, dich ein wenig auf deinen Lorbeeren auszuruhen, findest du nicht? 
*Miaurizius*",Inselfreuden,"Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Gegner in der Nähe.",20,45,3,2,False,True,False,True,False
497,Du rufst deinen Aufzieh-Golbez als Begleiter herbei. Held oder Schurke?,"Selbst in Miniaturform ist die dunkle Aura des schwarzen Ritters deutlich zu spüren. Da diese Puppe in den Tiefen des Monduntergrunds gefunden wurde, ist es denkbar, dass ein niederer Nichts­gesand­ter sie als Zeichen der Treue zu seinem Meister angefertigt hat. Der Detailgrad zeugt von großer Hingabe.",Ich werde diese Welt retten!,Flammen des Abendrots,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.,50,50,2,1,False,False,True,True,False
498,Du rufst deinen kleinen Torgal als Begleiter herbei. Wer ist ein braver Junge?!,"Wenn man dem Fahrenden Sänger Glauben schenkt, ist der Vierbeiner, der dem verirrten Clive zur Seite stand, ein geisterhafter Wächter aus dessen Erinnerung. Der Liederschmied war so hingerissen von dem Anblick der mächtigen Kreatur, dass er eine Welpenversion des Tieres schuf. Er mag zwar kleiner als das Original sein, aber das heißt noch lange nicht, dass er nicht schon den starken Willen seines ausgewachsenen Vorbilds besitzt.","Na komm, kleines Hündchen, komm zu Papa!
*Hildibrand*",Kleines Knurren,"Fügt Gegnern in der Nähe eine Schwäche gegen Tiere zu.
**Dauer:** 15 Sekunden",45,40,4,4,False,True,False,False,False
499,"Du rufst deine Pinke Bohne als Begleiter herbei. Stelle sie einfach wieder auf die Füße, wenn sie fällt.","Dieses ominöse Kreatürchen tauchte eines Tages im Gold Saucer auf und ist seither auch nicht mehr gegangen. Die Pinke Bohne verbringt ihre Tage damit, in verrückten Wettrennen gegen Abenteurer anzutreten - tagein, tagaus. Einige Gelehrte sind der Meinung, dass in ihrem runden Körper das Skelett eines Hyurans steckt, dessen S-Form extreme Kurven angenommen hat. Am besten denkt man nicht genauer darüber nach ...",Wuu Wuu!,Ausscheiden,Schleudert die Gegner in der Nähe zurück.,40,55,3,9,False,True,True,False,False
500,"Du rufst deinen Pegwin als Begleiter herbei. Halte ihn bloß von Klippen fern, du Monster.","Eine kleine Marionette, die sich in Begleitung der ominösen Pinken Bohne befand, die eines Tages im Gold Saucer auftauchte. Scheinbar wurde sie gar von besagter Bohne gebaut, um einen Freund zu haben. So verwundert es kaum, dass sie der Bohne auf Schritt und Tritt folgt und sich ebenso waghalsig in Rennen stürzt, dies aber jedes Mal rasch zu bereuen scheint.",Pegwiii!,Herumgewatschel,Entfernt eine vom Gegner aufgestellte Falle.,50,40,3,6,False,True,False,True,False
501,Du rufst deinen Hydaelyn-Götzen als Begleiter herbei. Eine Miniaturversion der Verkörperung des Lichts. Ihr Tritt soll wohl Schicksale entscheiden können.,"Dieser Götze basiert auf den Darstellungen einer Wand­maler­ei, welche in einer gewissen Höhle bestaunt werden kann. Angeblich soll das dargestellte Wesen als Verkörperung des Lichts den Willen des Planeten an seine Anhänger weitergegeben haben, um sie vor einer bevorstehenden Katastrophe zu bewahren. Mit dem die Dunkelheit verkörpernden Wesen lag es lange im Streit, wobei es seinen Rivalen mit einem gehörigen Tritt in vierzehn Teile zersplittert haben soll.",Hwaah!,Gnade des Lichts,"Erhöht die ATT eigener Trabanten in der Nähe um 25.
**Dauer:** 6 Sekunden",30,40,3,3,True,False,False,False,False
502,Du rufst deinen Zodiark-Götzen als Begleiter herbei. Eine Miniaturversion der Verkörperung der Dunkelheit. Der älteste und stärkste aller ...,"Dieser Götze basiert auf den Darstellungen einer Wand­maler­ei, welche in einer gewissen Höhle bestaunt werden kann. Angeblich soll dieses Wesen als Verkörperung der Dunkelheit von den Ascians wie ein Gott verehrt worden sein. Auf das das Licht verkörpernde Wesen ist es wohl gar nicht gut zu sprechen, und so hegt es wegen seiner Niederlage gegen den Rivalen seit mehr als zwölftausend Jahren einen tiefen Groll.",Dunkelheit ...,Gunst der Dunkelheit,"Macht Gegner in der Nähe be­we­gungs­un­fäh­ig.
**Dauer:** 5 Sekunden",80,65,1,4,False,False,False,False,True
503,"Ruf deinen Aufzieh-Fourchenault als Begleiter herbei. Er hat keinerlei Absicht, sich in Konflikte einzumischen.","Diese Version des geschätzten Oberhauptes der Familie Leveilleur ist um einiges niedlicher als ihr Original. Ursprünglich wurde diese Puppe hergestellt, um die Popularität des Rats der Philosophen unter dem Volk anzuheben. Nach einigen Debatten angeführt von Fourchenault höchstselbst wurde die Produktion jedoch untersagt. Jedoch wurde sie später durch den Rektor der Magieakademie zum Werbeartikel einer gewissen naturkundlichen Zeitschrift gemacht.",Seid ihr euch dieser immensen Verantwortung bewusst?,Der rechte Weg,"Macht eigene Trabanten in der Nähe unempfindlich für Angriffe von Tieren.
**Dauer:** 5 Sekunden",40,55,2,3,False,True,True,False,False
504,Du rufst deinen Aufzieh-Zidane als Begleiter herbei. Dieser Held aus vergangenen Tagen hat eine ganz schön große Klappe.,"Dieser junge Held soll seinen Lebens­unter­halt wohl hauptsächlich als Mitglied einer berühmten Schau­spieler­gruppe verdient haben. Es gibt aber nicht wenige Anzeichen, dass er zugleich als Bandit tätig war. So soll seine Verwicklung in die Entführung einer gewissen Prinzessin der Beginn einer langen und fantastischen Reise gewesen sein.",Braucht es wirklich einen Grund?,Augen auf!,"Macht die Auto-Attacke der ausführenden Trabanten zu einem Flächenangriff.
**Dauer:** 12 Sekunden",60,35,4,3,False,False,False,False,False
505,"Du rufst deine Aufzieh-Garnet als Begleiter herbei. Diese Heldin aus vergangenen Tagen weiß ganz genau, wie wichtig Freunde sind.","Diese junge Heldin galt einst als Thronerbin eines mächtigen Königreiches. Ihre Entführung durch einen gewissen Banditen eröffnete ihr jedoch die Pforten zu einer Reise voller Freund­schaft und Abenteuer. Auf dieser Reise hatte sie stets ein Lied auf den Lippen, welches für stundenlange Ohrwürmer bei allen Zuhörern gesorgt haben soll.","Bitte, komm zurück!",Bezaubernder Gesang,"Macht Gegner in der Nähe be­we­gungs­un­fäh­ig.
**Dauer:** 5 Sekunden",40,45,2,4,False,True,True,False,False
506,Du rufst deinen Repulu als Begleiter herbei. Hoffentlich verehrst du ihn auch angemessen.,"Der Name des auf Aloalo beheimateten Reptils bedeutet „geehrte Eidechse“ und wurde von den Insulanern als Quellgeist gesehen. Wer ihn angemessen verehrt, dem widerfährt großes Glück. Was auch immer das wahre Naturell dieses kleinen Gesellen ist, er war von deinen kämpferischen Fä­hig­kei­ten derart beeindruckt, dass er dir nun nicht mehr von der Seite weicht.",Mlem!,Schnelle Zunge,"Verringert die ATT von Gegnern in der Nähe um 40 %.
**Dauer:** 6 Sekunden",20,30,4,4,False,False,False,True,False
507,"Du rufst dein Mini-Punutiy als Begleiter herbei. Ein junges, aber für seine Art schon typisch kräftiges Exemplar, das im Ihuykatumu beheimatet ist.","Dieses kleine Wassersäugetier, das vorrangig im Fluss Ihuykatumu lebt, trägt eine charakteristische Moosschicht auf dem Rücken, die mit zunehmendem Alter immer dicker wird. Nachdem es in einem großen Sturm von seinen Eltern getrennt wurde, hat es beschlossen, dir überallhin zu folgen.",Puniiiy!,Gegen den Strom,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus und schleudert sie zurück.,20,30,2,1,False,False,False,True,False
508,"Du rufst deinen kleinen Luftraser M9 als Begleiter herbei. Ein unüberhörbares Spielzeug, das einem einsitzigen Luftfahrzeug aus dem Königreich Neu-Alexandria nachempfunden ist.","Ein Spielzeug, das einem Flugzeug aus Elektrob nachempfunden ist, das sich besonders bei Kindern in Lösung Neun größter Beliebtheit erfreut - dem Luftraser M9. Früher wurden diese Fluggeräte mit Lampen ausgestattet, um bei Feuerwerksspektakeln am Himmel Pirouetten zu drehen.",Wruuumm!,Hyperschall,"Erhöht die GSW von eigenen Trabanten in der Nähe um 35 %.
**Dauer:** 6 Sekunden",15,30,4,3,False,False,True,False,False
509,Du rufst dein Alpaka-Cria als Begleiter herbei. Glücklicherweise riecht sein Speichel noch nicht so streng wie der seiner ausgewachsenen Artgenossen.,"Wie seine Artgenossen hat auch dieses junge Alpaka ein weiches, wolliges Fell. Da es einer Zucht in Wachunpelo entstammt, ist es sehr zahm und zutraulich. Wenn du sein flauschiges Fell mit deiner Wange berühren willst, ist jetzt die perfekte Zeit dafür, da sein Speichel noch nicht den typisch strengen Geruch entwickelt hat.",Pfffbt! ♪,Freudenspucker,"Erhöht ATT und ABW von eigenen Trabanten in der Nähe um 40, aber die ausführenden Trabanten werden nach Ende des Effekts weggeschickt.
**Dauer:** 20 Sekunden",30,45,4,3,False,True,False,False,False
510,"Du rufst deinen Nektarsauger als Begleiter herbei. Ernährt sich diese Art eigentlich auch von Blut, so bekommt diesem Exemplar der Geschmack noch nicht.","Ein blutsaugendes Lebewesen heimisch auf Yok Tural. Besonders häufig fällt dieser Art Weidevieh zum Opfer, und aufgrund ihrer roten Augen, spitzen Rückenstacheln, scharfen Reißzähne und langen Zunge wird sie seit jeher als Dämon gefürchtet. Die jüngeren Exemplare begnügen sich anfangs mit Blumennektar, bis sie alt genug sind, ebenfalls auf die Jagd zu gehen.",<schlürf>,Ausschlürfen,Entfernt alle positiven Effekte von den gegnerischen Trabanten in der Nähe.,20,45,1,6,False,False,False,False,True
511,Du rufst dein Halblanghorn als Begleiter herbei. Die Horngröße entspricht dem erwarteten Wachstum. Es kommt eben doch manchmal auf die Größe an.,"Dieses aus Tural stammende Wildschaf zeichnet sich durch seine gebogenen Hörner aus, die bis zu 33 Ponzen wiegen können. Es ist nicht ungewöhnlich, dass es zu Territorialstreitigkeiten kommt. Oft hört man über weite Distanzen hinweg das laute, dumpfe Geräusch, das entsteht, wenn sie ihre Köpfe gegeneinanderstoßen. Die Größe der Hörner gibt Aufschluss darüber, ob es später ein dominantes Tier werden wird.",Bäääh!,Hall der Steppe,"Fügt Gegnern in der Nähe eine Schwäche gegen Tiere zu.
**Dauer:** 15 Sekunden",25,40,1,4,False,False,True,True,False
512,"Du rufst deinen Ilyikty'i als Begleiter herbei. Ein junger Br'aax, der auf einen der vielen Namen des Gottes der Jagd hört: Ilyik. Klein, aber ein großer Jäger.","Diese aus den Wäldern von Yak T'el stammenden und mit den Coeurl verwandten Wildkatzen werden von den Xbr'aal verehrt und in seltenen Fällen als Jagdtiere domestiziert. Dein junger Begleiter scheint deinem Beispiel folgen zu wollen, um selbst ein erfahrener Jäger zu werden.",Rrroaaah!,Raubtiergebrüll,"Verringert die ATT von Gegnern in der Nähe um 50 %.
**Dauer:** 15 Sekunden",20,35,3,4,False,False,False,True,False
513,"Du rufst deinen Quetzal als Begleiter herbei. Ein prachtvoller Jungvogel mit smaragdgrünem Gefieder, der auf Tural einen göttlichen Status genießt.",Dieser smaragdgrüne Vogel aus Tural steht für Glück und Fruchtbarkeit und genießt daher bei den Einheimischen ein hohes Ansehen. Die meisten dieser Vögel leben in freier Wildbahn im Dschungel und eignen sich nicht für die Aufzucht. Dein Begleiter scheint die Freiheit deiner Reisen und Abenteuer zu genießen.,Piu piu! ♪,Segen des grünen Federkleids,"Erhöht die ABW eigener Trabanten in der Nähe um 20.
**Dauer:** 10 Sekunden",40,65,3,3,False,True,True,False,False
514,"Du rufst deinen kurzbeinigen Kojoten als Begleiter herbei. Durch seinen windschnittigen Körperbau ist er so flink und wendig, dass es für seine Beute düster aussieht.","Dieser kleine Einzelgänger kann auf der Jagd nach seiner Beute mit Leichtigkeit und enormer Ge­schwindig­keit über den heißen Sand rennen. Er ähnelt einem Fuchs, zeichnet sich aber durch seine graubraune Fellfarbe aus. Auf der Suche nach einem Sinn im Leben beschloss dieses Exemplar, sich auf ein Handelsschiff zu schmuggeln und das Meer zu überqueren. Unmittelbar nach dieser Reise nahm er auch schon selbst an Kämpfen auf dem Exerzierplatz teil.",Ahuuu!,Ruhmesgeheul,Entfernt alle negativen Effekte von eigenen Trabanten in der Nähe.,30,15,4,6,False,False,True,False,False
515,Du rufst deinen Rororrlo Teh als Begleiter herbei. Seinen kugelrunden Kopf könnte man glatt für einen Schneeball halten!,"Diese kleine Fee wurde aus dem mondbeschienenen Schnee in den Bergen von Urqopacha geboren. In der Sprache der Yok Huy bedeutet ihr Name „kleiner Geist aus unberührtem Schnee, der lächelnd im Mondlicht leuchtet“. Fügt man mehrere dieser Wesen zu einem runden Ball zusammen, entsteht ein größeres Rorrlo Teh.",Rororoooh! ♪,Firnschnee,"Macht Gegner in der Nähe be­we­gungs­un­fäh­ig.
**Dauer:** 5 Sekunden",25,25,3,4,False,True,False,False,False
516,Du rufst Meister Mais als Begleiter herbei. Gebieter aus alten Zeiten oder ein einfacher Maiskolben? Das ist hier die Frage.,"Ein mysteriöser Maiskolben, der sich überall als Gebieter aus alten Zeiten vorstellt, reist umher, um Maisgerichte aus eigenem Anbau an die Hungrigen zu verteilen. Nach eurer Verabschiedung hatte er ein Maiskorn in deinen Beutel geworfen, das seinerseits zu einem Maisgeist heranwuchs und dich seither begleitet ... für den Fall, dass du auf deinen Abenteuern hungrig wirst.","Pop, pop!",Sattmacher,"Regeneriert 100 LP bei eigenen Trabanten in der Nähe, im Fall von Tieren 150.",30,40,2,7,False,True,False,False,False
517,"Du rufst deinen Murmelkaktor als Begleiter herbei. Eine kleinere Version von Kugelkaktor, die fleißig das Ziehen von Stacheln übt.","Dieser kleine Begleiter befindet sich noch im Wachstum, ist aber schon äußerst muskulös und stark genug, um jeden Gegner mit einem einzigen Schlag zu besiegen. Seine Stacheln sollen Muskelschmerzen, Nackenschmerzen und Hexenschuss lindern.",Piiieks!,Mächtiger Stachel,"Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall von Monstern um 30.
**Dauer:** 6 Sekunden",20,50,2,3,False,False,False,True,False
518,"Du rufst deine blaugraue Katze als Begleiter herbei. So einen bildhübschen, verschmusten Begleiter hat man selten an seiner Seite!","Es heißt, dass dieses niedliche Wesen mit seinem seidenweichen, blaugrauen Fell aus Aldenard stammt, aber ihr genauer Herkunftsort ist nicht bekannt. Sie wurde in den letzten Jahren vermehrt an der Magieakademie von Sharlayan gezüchtet und von dort aus in verschiedene Teile des Landes gebracht.",Maunz! ♪,Bezirzender Blick,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.,20,30,3,1,False,False,False,True,False
519,"Du rufst deinen sprechenden Kopf als Begleiter herbei. Du fragst dich manchmal, ob sein Redefluss stoppen wird, bevor dir die Ohren abfallen.","Ein Relikt der Yok Huy, das im Himmelstiefen Cenote gefunden wurde. Auf den ersten Blick sieht der Kopf aus wie eine magische Marionette, aber tatsächlich handelt es sich um das Überbleibsel eines großen Steinwächters. Nachdem er seine äußere Hülle verloren hatte, war es scheinbar seine Mission, mit der Person zu verschmelzen, die ihn besiegt hat: mit dir.",Aufwachen!,Endloses Geplapper,"Fügt Gegnern in der Nähe im Sekundentakt 10 Schaden über Zeit zu.
**Dauer:** 20 Sekunden",30,65,3,1,False,False,True,False,False
520,Du rufst deine Mamool Ja-Puppe als Begleiter herbei. Eine vollständig maßstabsgetreue magische Marionette in Form eines Mamool Ja-Kindes.,"Diese magische Marionette stellt ein Mamool Ja-Kind in traditioneller Kleidung dar und wurde von einem Reisenden entdeckt und als Andenken mitgenommen. Die Verarbeitung der Puppe, insbesondere die Geschmeidigkeit der Schuppen, zeugt von der Sorgfalt, mit der ein Handwerker sie angefertigt haben muss.",Ja-Ja!,Mamool-Schlag,"Macht eigene Trabanten in der Nähe unempfindlich für Angriffe von Tieren.
**Dauer:** 5 Sekunden",55,25,1,3,False,True,False,False,False
521,"Du rufst deinen schelmischen Schreckschlingel als Begleiter herbei. Man weiß nie, was er gerade wieder im Schilde führt ...","Diese Clownspuppe, offenbar ein Andenken, wurde in der Mahrlingen-Promenade zurückgelassen. Sie ist ein Meisterwerk der Elektrob-Technologie und bewegt sich so, dass man sie mit einem lebenden Wesen verwechseln könnte. Aber sie ist natürlich eine Marionette, die keine bösen Absichten haben und Streiche spielen kann ... nicht wahr?",Hihihi!,Unheimliches Grinsen,"Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Gegner in der Nähe.",15,40,1,2,True,False,False,False,False
522,Du rufst deinen Zinnwächter T1 als Begleiter herbei. Dieses Spielzeug bietet einen jahrhundertealten Blick in die Zukunft.,"Ein Spielzeug aus Blech, das sich vor hunderten von Jahren in Alexandria größter Beliebheit erfreute. Es soll Königin Sphene einst von einem Kind geschenkt worden sein und wurde später bei der Entwicklung der Maschinensoldaten als optische Vorlage verwendet.","Kaschung, kaschung!",Verteidigung des Königreichs,Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.,30,70,2,1,False,False,True,False,False
523,"Du rufst deinen Ambrose-Prototyp als Begleiter herbei. An seinen Eigenheiten merkt man, dass es sich um ein Versuchsmodell handelt.","Dieses verkleinerte Modell wurde während der Entwicklung und Herstellung von Ambrose entworfen, um die Reaktion auf den übermäßigen Gebrauch von Seelen zu testen. Für dieses Modell wurden dafür die Seelen von kleinen Tieren verwendet. Wahrscheinlich ist dieses Experiment auch der Grund dafür, dass diese Miniaturausgabe dich auf Schritt und Tritt begleitet.",Wruuum!,Prototyp-Waffe,"Führt eine Attacke mit Attacke-Wert 70 auf die Gegner in der Nähe aus und bewirkt deren Verlangsamung um 50 %.
**Dauer:** 10 Sekunden",45,30,3,1,False,True,True,False,False
524,Du rufst Schwarzes Kätzchen als Begleiter herbei. Nimm dich vor ihren messerscharfen Krallen in Acht!,"Diese Puppe ist aus Elektrob gefertigt und Schwarze Katze nachempfunden - eine erfolgreiche Kämpferin mit messerscharfen Krallen der Halb­schwer­ge­wichtsliga des Arkadions, die ihre Ge­schwindig­keit und ihren Scharfsinn mithilfe der Seele von „Cath Palug“, einer katzenartigen Bestie, stark erhöht. Diese begehrte Puppe wird nun unter allen Zuschauern ihrer Kämpfe verlost!",Katzen haben neun Leben!,Messerscharfe Kätzchenkrallen,"Verringert die ABW von Gegnern in der Nähe um 50 %.
**Dauer:** 15 Sekunden",35,50,4,4,False,True,False,True,False
