#,Name,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],MissionTime,MissionReward,SilverStarRequirement,GoldStarRequirement,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,Unknown0,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown1,Unknown2
614,EX: Kosmozapper-Komponenten,2500,3000,156,10,0,100,0,614,780,0,0,0,581,487,0,0,3,5,0,0,0,False,False
615,EX: Glas-Schmelzöfen II,800,1050,157,10,0,100,1200,615,781,0,0,0,582,488,0,0,0,5,11,15,0,False,False
616,EX+: Neuartige Sturmwettermaterialien-Vorrat,980,1080,158,10,0,100,0,616,782,0,0,0,583,489,0,0,3,6,0,22,0,False,False
617,EX+: Energietanks,1800,2000,160,10,0,100,540,617,783,0,0,0,584,490,0,0,3,6,0,16,0,False,False
618,Werkzeuge für Glasarbeiten I,2300,3000,161,10,0,100,0,618,784,0,0,0,585,491,0,0,3,4,0,0,0,False,False
619,Werkzeuge für Glasarbeiten II,2300,3000,161,10,0,100,0,619,785,0,0,618,586,492,0,0,3,4,0,0,0,False,False
620,EX: Drohnenkomponenten für Kühloperation I,1700,2000,162,10,0,100,0,620,786,0,0,0,587,493,0,0,3,5,0,0,0,False,False
621,EX: Drohnenkomponenten für Kühloperation II,600,800,162,10,0,100,0,621,787,0,0,620,588,494,0,0,0,5,0,0,0,False,False
622,EX: Drohnenkomponenten für Kühloperation III,850,1000,162,10,0,100,1200,622,788,0,0,621,589,495,0,0,3,5,0,0,0,False,False
623,Teleskop-Komponenten I,1400,2000,163,10,0,100,0,623,789,0,0,0,590,496,0,0,3,4,0,3,0,False,False
624,EX: Teleskop-Komponenten II,850,1000,163,10,0,100,0,624,790,0,0,623,591,497,0,0,3,5,11,0,0,False,False
625,EX+: Teleskop-Komponenten III,1000,1600,163,10,0,100,540,625,791,0,0,624,592,498,0,0,0,6,12,0,0,False,False
626,EX+: Präzises kris­tal­li­sier­tes Pseudo-Glas I,980,1080,164,10,0,100,0,626,792,0,0,0,593,499,0,0,3,6,12,7,0,False,False
627,EX+: Präzises kris­tal­li­sier­tes Pseudo-Glas II,980,1080,164,10,0,100,600,627,793,0,0,626,594,500,0,0,3,6,12,0,0,False,False
628,EX+: Präzises Phaenna-Kunsthandwerk,1000,1080,164,10,0,100,450,628,794,0,0,627,595,501,0,0,0,6,12,0,0,False,False
629, Glaskomponenten,1200,2400,150,11,0,100,0,629,795,0,0,0,596,502,0,0,0,1,0,0,1,False,False
630, Ausbesserungskomponenten,1200,2400,152,11,0,100,0,630,796,0,0,0,597,503,0,0,0,1,0,0,1,False,False
631, Glasmineralien-Raffination ,1200,2400,151,11,0,100,0,631,797,0,0,0,598,504,0,0,0,1,0,0,1,False,False
632, Drohnenlinsen,1200,2400,155,11,0,100,0,632,798,0,0,0,599,505,0,0,0,1,0,0,1,False,False
633, Außenstation-Komponenten,1200,2400,156,11,0,100,0,633,799,0,0,0,600,506,0,0,0,1,0,0,1,False,False
634, Sturmwettermaterialien,1200,2400,158,11,0,100,0,634,800,0,0,0,601,507,0,0,0,1,0,0,1,False,False
635, Glaskomponenten-Vorrat,1200,2400,150,11,0,100,0,635,801,0,0,0,602,508,0,0,0,2,0,0,1,False,False
636, Stationskomponenten,1200,2400,156,11,0,100,0,636,802,0,0,0,603,509,0,0,0,2,0,0,1,False,False
637, Sammelwerkzeuge-Vorrat,1300,3000,153,11,0,100,0,637,803,0,0,0,604,510,0,0,3,2,0,0,1,False,False
638, Sturmwettermaterialien-Vorrat,700,1500,158,11,0,100,0,638,804,0,0,0,605,511,0,0,3,2,0,0,1,False,False
639, Glas-Schmelzöfen,1100,2500,157,11,0,100,0,639,805,0,0,0,606,512,0,0,3,2,0,0,1,False,False
640, Präzise Drohnenkomponenten,1100,2500,155,11,0,100,0,640,806,0,0,0,607,513,0,0,3,2,0,0,1,False,False
641, Heizgeräte,700,1500,159,11,0,100,0,641,807,0,0,0,608,514,0,0,3,2,0,0,1,False,False
642, Temporäre Komponenten,1600,2400,152,11,0,100,0,642,808,0,0,0,609,515,0,0,0,3,0,0,1,False,False
643, Phaenna-Glas,1600,2400,150,11,0,100,0,643,809,0,0,0,610,516,0,0,0,3,0,0,1,False,False
644, Sondermineral-Raffination,1000,1600,151,11,0,100,0,644,810,0,0,0,611,517,0,0,0,3,0,0,1,False,False
645, Teleskoplinsen,2700,3000,155,11,0,100,0,645,811,0,0,0,612,518,0,0,3,3,0,0,1,False,False
646, Wetterfeste Behälter,1600,2400,156,11,0,100,0,646,812,0,0,0,613,519,0,0,0,3,0,0,1,False,False
647, Bade-Utensilien,2700,3000,159,11,0,100,0,647,813,0,0,0,614,520,0,0,3,3,0,0,1,False,False
648, Neuartige Sturmwettermaterialien,1000,1300,158,11,0,100,0,648,814,0,0,0,615,521,0,0,0,3,0,0,1,False,False
649, Große Küchenutensilien,1000,1300,153,11,0,100,0,649,815,0,0,0,616,522,0,0,0,3,0,0,1,False,False
650,Phaenna-Glas-Vorrat,1800,2400,150,11,0,100,0,650,816,0,0,0,617,523,0,0,0,4,0,0,0,False,False
651,Mineralien-Raffination,1800,2400,151,11,0,100,1200,651,817,0,0,0,618,524,0,0,0,4,0,0,0,False,False
652,Präzise Komponenten,700,1000,152,11,0,100,0,652,818,0,0,0,619,525,0,0,3,4,0,0,0,False,False
653,Handwerker-Werkzeuge,700,1000,153,11,0,100,0,653,819,0,0,0,620,526,0,0,3,4,0,0,0,False,False
654,Legierungsproben,2600,3000,154,11,0,100,0,654,820,0,0,0,621,527,0,0,3,4,0,0,0,False,False
655,EX: Kunsthandwerk,2500,3000,155,11,0,100,0,655,821,0,0,0,622,528,0,0,3,5,0,0,0,False,False
656,EX: Kosmozapper-Komponenten,2500,3000,156,11,0,100,0,656,822,0,0,0,623,529,0,0,3,5,0,0,0,False,False
657,EX: Notfall-Herde,800,1050,157,11,0,100,1200,657,823,0,0,0,624,530,0,0,0,5,11,16,0,False,False
658,EX+: Neuartige Sturmwettermaterialien-Vorrat,980,1080,158,11,0,100,0,658,824,0,0,0,625,531,0,0,3,6,0,17,0,False,False
659,EX+: Energietanks,1800,2000,160,11,0,100,540,659,825,0,0,0,626,532,0,0,3,6,0,15,0,False,False
660,Werkzeuge für Glasarbeiten I,2300,3000,161,11,0,100,0,660,826,0,0,0,627,533,0,0,3,4,0,0,0,False,False
661,Werkzeuge für Glasarbeiten II,2300,3000,161,11,0,100,0,661,827,0,0,660,628,534,0,0,3,4,0,0,0,False,False
662,EX: Drohnenkomponenten für Kühloperation I,1700,2000,162,11,0,100,0,662,828,0,0,0,629,535,0,0,3,5,0,0,0,False,False
663,EX: Drohnenkomponenten für Kühloperation II,600,800,162,11,0,100,0,663,829,0,0,662,630,536,0,0,0,5,0,0,0,False,False
664,EX: Drohnenkomponenten für Kühloperation III,850,1000,162,11,0,100,1200,664,830,0,0,663,631,537,0,0,3,5,0,0,0,False,False
665,Teleskop-Komponenten I,1400,2000,163,11,0,100,0,665,831,0,0,0,632,538,0,0,3,4,0,5,0,False,False
666,EX: Teleskop-Komponenten II,850,1000,163,11,0,100,0,666,832,0,0,665,633,539,0,0,3,5,11,0,0,False,False
667,EX+: Teleskop-Komponenten III,1000,1600,163,11,0,100,540,667,833,0,0,666,634,540,0,0,0,6,12,0,0,False,False
668,EX+: Präzises kris­tal­li­sier­tes Pseudo-Glas I,980,1080,164,11,0,100,0,668,834,0,0,0,635,541,0,0,3,6,12,9,0,False,False
669,EX+: Präzises kris­tal­li­sier­tes Pseudo-Glas II,980,1080,164,11,0,100,600,669,835,0,0,668,636,542,0,0,3,6,12,0,0,False,False
670,EX+: Präzises Phaenna-Kunsthandwerk,1000,1080,164,11,0,100,450,670,836,0,0,669,637,543,0,0,0,6,12,0,0,False,False
671, Glaskomponenten,1200,2400,150,12,0,100,0,671,837,0,0,0,638,544,0,0,0,1,0,0,1,False,False
672, Ausbesserungskomponenten,1200,2400,152,12,0,100,0,672,838,0,0,0,639,545,0,0,0,1,0,0,1,False,False
673, Glasmineralien-Raffination ,1200,2400,151,12,0,100,0,673,839,0,0,0,640,546,0,0,0,1,0,0,1,False,False
674, Drohnenlinsen,1200,2400,155,12,0,100,0,674,840,0,0,0,641,547,0,0,0,1,0,0,1,False,False
675, Außenstation-Komponenten,1200,2400,156,12,0,100,0,675,841,0,0,0,642,548,0,0,0,1,0,0,1,False,False
676, Sturmwettermaterialien,1200,2400,158,12,0,100,0,676,842,0,0,0,643,549,0,0,0,1,0,0,1,False,False
677, Glaskomponenten-Vorrat,1200,2400,150,12,0,100,0,677,843,0,0,0,644,550,0,0,0,2,0,0,1,False,False
678, Stationskomponenten,1200,2400,156,12,0,100,0,678,844,0,0,0,645,551,0,0,0,2,0,0,1,False,False
679, Sammelwerkzeuge-Vorrat,1300,3000,153,12,0,100,0,679,845,0,0,0,646,552,0,0,3,2,0,0,1,False,False
680, Sturmwettermaterialien-Vorrat,700,1500,158,12,0,100,0,680,846,0,0,0,647,553,0,0,3,2,0,0,1,False,False
681, Glas-Schmelzöfen,1100,2500,157,12,0,100,0,681,847,0,0,0,648,554,0,0,3,2,0,0,1,False,False
682, Präzise Drohnenkomponenten,1100,2500,155,12,0,100,0,682,848,0,0,0,649,555,0,0,3,2,0,0,1,False,False
683, Heizgeräte,700,1500,159,12,0,100,0,683,849,0,0,0,650,556,0,0,3,2,0,0,1,False,False
684, Temporäre Komponenten,1600,2400,152,12,0,100,0,684,850,0,0,0,651,557,0,0,0,3,0,0,1,False,False
685, Phaenna-Glas,1600,2400,150,12,0,100,0,685,851,0,0,0,652,558,0,0,0,3,0,0,1,False,False
686, Sondermineral-Raffination,1000,1600,151,12,0,100,0,686,852,0,0,0,653,559,0,0,0,3,0,0,1,False,False
687, Teleskoplinsen,2700,3000,155,12,0,100,0,687,853,0,0,0,654,560,0,0,3,3,0,0,1,False,False
688, Wetterfeste Behälter,1600,2400,156,12,0,100,0,688,854,0,0,0,655,561,0,0,0,3,0,0,1,False,False
689, Bade-Utensilien,2700,3000,159,12,0,100,0,689,855,0,0,0,656,562,0,0,3,3,0,0,1,False,False
690, Neuartige Sturmwettermaterialien,1000,1300,158,12,0,100,0,690,856,0,0,0,657,563,0,0,0,3,0,0,1,False,False
691, Große Küchenutensilien,1000,1300,153,12,0,100,0,691,857,0,0,0,658,564,0,0,0,3,0,0,1,False,False
692,Phaenna-Glas-Vorrat,1800,2400,150,12,0,100,0,692,858,0,0,0,659,565,0,0,0,4,0,0,0,False,False
693,Mineralien-Raffination,1800,2400,151,12,0,100,1200,693,859,0,0,0,660,566,0,0,0,4,0,0,0,False,False
694,Präzise Komponenten,700,1000,152,12,0,100,0,694,860,0,0,0,661,567,0,0,3,4,0,0,0,False,False
695,Handwerker-Werkzeuge,700,1000,153,12,0,100,0,695,861,0,0,0,662,568,0,0,3,4,0,0,0,False,False
696,Legierungsproben,2600,3000,154,12,0,100,0,696,862,0,0,0,663,569,0,0,3,4,0,0,0,False,False
697,EX: Kunsthandwerk,2500,3000,155,12,0,100,0,697,863,0,0,0,664,570,0,0,3,5,0,0,0,False,False
698,EX: Kosmozapper-Komponenten,2500,3000,156,12,0,100,0,698,864,0,0,0,665,571,0,0,3,5,0,0,0,False,False
699,EX: Notfall-Öfen,800,1050,157,12,0,100,1200,699,865,0,0,0,666,572,0,0,0,5,11,15,0,False,False
700,EX+: Neuartige Sturmwettermaterialien-Vorrat,980,1080,158,12,0,100,0,700,866,0,0,0,667,573,0,0,3,6,0,18,0,False,False
701,EX+: Energietanks,1800,2000,160,12,0,100,540,701,867,0,0,0,668,574,0,0,3,6,0,16,0,False,False
702,Werkzeuge für Glasarbeiten I,2300,3000,161,12,0,100,0,702,868,0,0,0,669,575,0,0,3,4,0,0,0,False,False
703,Werkzeuge für Glasarbeiten II,2300,3000,161,12,0,100,0,703,869,0,0,702,670,576,0,0,3,4,0,0,0,False,False
704,EX: Drohnenkomponenten für Kühloperation I,1700,2000,162,12,0,100,0,704,870,0,0,0,671,577,0,0,3,5,0,0,0,False,False
705,EX: Drohnenkomponenten für Kühloperation II,600,800,162,12,0,100,0,705,871,0,0,704,672,578,0,0,0,5,0,0,0,False,False
706,EX: Drohnenkomponenten für Kühloperation III,850,1000,162,12,0,100,1200,706,872,0,0,705,673,579,0,0,3,5,0,0,0,False,False
707,Teleskop-Komponenten I,1400,2000,163,12,0,100,0,707,873,0,0,0,674,580,0,0,3,4,0,7,0,False,False
708,EX: Teleskop-Komponenten II,850,1000,163,12,0,100,0,708,874,0,0,707,675,581,0,0,3,5,11,0,0,False,False
709,EX+: Teleskop-Komponenten III,1000,1600,163,12,0,100,540,709,875,0,0,708,676,582,0,0,0,6,12,0,0,False,False
710,EX+: Präzises kris­tal­li­sier­tes Pseudo-Glas I,980,1080,164,12,0,100,0,710,876,0,0,0,677,583,0,0,3,6,12,11,0,False,False
711,EX+: Präzises kris­tal­li­sier­tes Pseudo-Glas II,980,1080,164,12,0,100,600,711,877,0,0,710,678,584,0,0,3,6,12,0,0,False,False
712,EX+: Präzises Phaenna-Kunsthandwerk,1000,1080,164,12,0,100,450,712,878,0,0,711,679,585,0,0,0,6,12,0,0,False,False
713, Glaskomponenten,1200,2400,165,13,0,100,0,713,879,0,0,0,680,586,0,0,0,1,0,0,1,False,False
714, Verbesserte Zeltmaterialien,1200,2400,166,13,0,100,0,714,880,0,0,0,681,587,0,0,0,1,0,0,1,False,False
715, Rohstoff-Testverarbeitung,1200,2400,167,13,0,100,0,715,881,0,0,0,682,588,0,0,0,1,0,0,1,False,False
716, Wiederverwertbare Rohstoffe,1200,2400,168,13,0,100,0,716,882,0,0,0,683,589,0,0,0,1,0,0,1,False,False
717, Schlafzelte,1200,2400,169,13,0,100,0,717,883,0,0,0,684,590,0,0,0,1,0,0,1,False,False
718, Erforschung von Pseudo-Pflanzen,1200,2400,170,13,0,100,0,718,884,0,0,0,685,591,0,0,0,1,0,0,1,False,False
719, Glaskomponenten-Vorrat,1200,2400,165,13,0,100,0,719,885,0,0,0,686,592,0,0,0,2,0,0,1,False,False
720, Kältefeste Zeltmaterialien,1200,2400,166,13,0,100,0,720,886,0,0,0,687,593,0,0,0,2,0,0,1,False,False
721, Rohstoff-Testverarbeitung II,1300,3000,167,13,0,100,0,721,887,0,0,0,688,594,0,0,3,2,0,0,1,False,False
722, Wiederverwertbare Rohstoffe II,700,1500,168,13,0,100,0,722,888,0,0,0,689,595,0,0,3,2,0,0,1,False,False
723, Kältefeste Zelte,1100,2500,169,13,0,100,0,723,889,0,0,0,690,596,0,0,3,2,0,0,1,False,False
724, Erforschung von Pseudo-Pflanzen II,1100,2500,170,13,0,100,0,724,890,0,0,0,691,597,0,0,3,2,0,0,1,False,False
725, Ersatz-Werkzeuge,700,1500,171,13,0,100,0,725,891,0,0,0,692,598,0,0,3,2,0,0,1,False,False
726, Hochwertige Rohstoff-Testverarbeitung,1600,2400,167,13,0,100,0,726,892,0,0,0,693,599,0,0,0,3,0,0,1,False,False
727, Glasfasern,1600,2400,165,13,0,100,0,727,893,0,0,0,694,600,0,0,0,3,0,0,1,False,False
728, Hitzebeständige Zeltmaterialien,1000,1600,166,13,0,100,0,728,894,0,0,0,695,601,0,0,0,3,0,0,1,False,False
729, Hocheffiziente wiederverwertbare Rohstoffe,2700,3000,168,13,0,100,0,729,895,0,0,0,696,602,0,0,3,3,0,0,1,False,False
730, Hitzebeständige Zelte,1600,2400,169,13,0,100,0,730,896,0,0,0,697,603,0,0,0,3,0,0,1,False,False
731, Erforschung extra-harter Pseudo-Pflanzen,2700,3000,170,13,0,100,0,731,897,0,0,0,698,604,0,0,3,3,0,0,1,False,False
732, Ersatz-Werkzeuge II,1000,1300,171,13,0,100,0,732,898,0,0,0,699,605,0,0,0,3,0,0,1,False,False
733, Habitationsmodul-Schlafzeug,1000,1300,172,13,0,100,0,733,899,0,0,0,700,606,0,0,0,3,0,0,1,False,False
734,Glasfaser-Vorrat,1800,2400,165,13,0,100,0,734,900,0,0,0,701,607,0,0,0,4,0,0,0,False,False
735,Hochwertige Rohstoff-Testverarbeitung II,1800,2400,167,13,0,100,1200,735,901,0,0,0,702,608,0,0,0,4,0,0,0,False,False
736,Materialien zur Zeltverbesserung,700,1000,166,13,0,100,0,736,902,0,0,0,703,609,0,0,3,4,0,0,0,False,False
737,Hocheffiziente wiederverwertbare Rohstoffe II,700,1000,168,13,0,100,0,737,903,0,0,0,704,610,0,0,3,4,0,0,0,False,False
738,Rohstoff-Forschung,2600,3000,173,13,0,100,0,738,904,0,0,0,705,611,0,0,3,4,0,0,0,False,False
739,EX: Außeneinsatz-Ausstattung,2500,3000,169,13,0,100,0,739,905,0,0,0,706,612,0,0,3,5,0,0,0,False,False
740,EX: Verstärkte Erkundungsausrüstung,2500,3000,171,13,0,100,0,740,906,0,0,0,707,613,0,0,3,5,0,0,0,False,False
741,EX: Packmaterialien für Alltransport,800,1050,174,13,0,100,1200,741,907,0,0,0,708,614,0,0,0,5,11,16,0,False,False
742,EX+: Provisorische Sammelstelle,980,1080,175,13,0,100,0,742,908,0,0,0,709,615,0,0,3,6,0,19,0,False,False
743,EX+: Hochwertiges Schlafzeug,1800,2000,172,13,0,100,540,743,909,0,0,0,710,616,0,0,3,6,0,15,0,False,False
744,Phaenna-Erkundungsausstattung I,2300,3000,176,13,0,100,0,744,910,0,0,0,711,617,0,0,3,4,0,0,0,False,False
745,Phaenna-Erkundungsausstattung II,2300,3000,176,13,0,100,0,745,911,0,0,744,712,618,0,0,3,4,0,0,0,False,False
746,EX: Kunsthandwerk für den Rat I,1700,2000,177,13,0,100,0,746,912,0,0,0,713,619,0,0,3,5,0,0,0,False,False
747,EX: Kunsthandwerk für den Rat II,600,800,177,13,0,100,0,747,913,0,0,746,714,620,0,0,0,5,0,0,0,False,False
748,EX: Kunsthandwerk für den Rat III,850,1000,177,13,0,100,1200,748,914,0,0,747,715,621,0,0,3,5,0,0,0,False,False
749,Wohngebietsverbesserung I,1400,2000,178,13,0,100,0,749,915,0,0,0,716,622,0,0,3,4,0,9,0,False,False
750,EX: Wohngebietsverbesserung II,850,1000,178,13,0,100,0,750,916,0,0,749,717,623,0,0,3,5,11,0,0,False,False
751,EX+: Wohngebietsverbesserung III,1000,1600,178,13,0,100,540,751,917,0,0,750,718,624,0,0,0,6,12,0,0,False,False
752,EX+: Pilotenanzüge I,980,1080,164,13,0,100,0,752,918,0,0,0,719,625,0,0,3,6,12,1,0,False,False
753,EX+: Pilotenanzüge II,980,1080,164,13,0,100,600,753,919,0,0,752,720,626,0,0,3,6,12,0,0,False,False
754,EX+: Pilotenanzüge III,1000,1080,164,13,0,100,450,754,920,0,0,753,721,627,0,0,0,6,12,0,0,False,False
755, Glaskomponenten,1200,2400,165,14,0,100,0,755,921,0,0,0,722,628,0,0,0,1,0,0,1,False,False
756, Verbesserte Zeltmaterialien,1200,2400,166,14,0,100,0,756,922,0,0,0,723,629,0,0,0,1,0,0,1,False,False
757, Rohstoff-Testverarbeitung,1200,2400,167,14,0,100,0,757,923,0,0,0,724,630,0,0,0,1,0,0,1,False,False
758, Wiederverwertbare Rohstoffe,1200,2400,168,14,0,100,0,758,924,0,0,0,725,631,0,0,0,1,0,0,1,False,False
759, Schlafzelte,1200,2400,169,14,0,100,0,759,925,0,0,0,726,632,0,0,0,1,0,0,1,False,False
760, Erforschung von Pseudo-Pflanzen,1200,2400,170,14,0,100,0,760,926,0,0,0,727,633,0,0,0,1,0,0,1,False,False
761, Glaskomponenten-Vorrat,1200,2400,165,14,0,100,0,761,927,0,0,0,728,634,0,0,0,2,0,0,1,False,False
762, Kältefeste Zeltmaterialien,1200,2400,166,14,0,100,0,762,928,0,0,0,729,635,0,0,0,2,0,0,1,False,False
763, Rohstoff-Testverarbeitung II,1300,3000,167,14,0,100,0,763,929,0,0,0,730,636,0,0,3,2,0,0,1,False,False
764, Wiederverwertbare Rohstoffe II,700,1500,168,14,0,100,0,764,930,0,0,0,731,637,0,0,3,2,0,0,1,False,False
765, Kältefeste Zelte,1100,2500,169,14,0,100,0,765,931,0,0,0,732,638,0,0,3,2,0,0,1,False,False
766, Erforschung von Pseudo-Pflanzen II,1100,2500,170,14,0,100,0,766,932,0,0,0,733,639,0,0,3,2,0,0,1,False,False
767, Ersatz-Werkzeuge,700,1500,171,14,0,100,0,767,933,0,0,0,734,640,0,0,3,2,0,0,1,False,False
768, Hochwertige Rohstoff-Testverarbeitung,1600,2400,167,14,0,100,0,768,934,0,0,0,735,641,0,0,0,3,0,0,1,False,False
769, Glasfasern,1600,2400,165,14,0,100,0,769,935,0,0,0,736,642,0,0,0,3,0,0,1,False,False
770, Hitzebeständige Zeltmaterialien,1000,1600,166,14,0,100,0,770,936,0,0,0,737,643,0,0,0,3,0,0,1,False,False
771, Hocheffiziente wiederverwertbare Rohstoffe,2700,3000,168,14,0,100,0,771,937,0,0,0,738,644,0,0,3,3,0,0,1,False,False
772, Hitzebeständige Zelte,1600,2400,169,14,0,100,0,772,938,0,0,0,739,645,0,0,0,3,0,0,1,False,False
773, Erforschung extra-harter Pseudo-Pflanzen,2700,3000,170,14,0,100,0,773,939,0,0,0,740,646,0,0,3,3,0,0,1,False,False
774, Ersatz-Werkzeuge II,1000,1300,171,14,0,100,0,774,940,0,0,0,741,647,0,0,0,3,0,0,1,False,False
775, Habitationsmodul-Schlafzeug,1000,1300,172,14,0,100,0,775,941,0,0,0,742,648,0,0,0,3,0,0,1,False,False
776,Glasfaser-Vorrat,1800,2400,165,14,0,100,0,776,942,0,0,0,743,649,0,0,0,4,0,0,0,False,False
777,Hochwertige Rohstoff-Testverarbeitung II,1800,2400,167,14,0,100,1200,777,943,0,0,0,744,650,0,0,0,4,0,0,0,False,False
778,Materialien zur Zeltverbesserung,700,1000,166,14,0,100,0,778,944,0,0,0,745,651,0,0,3,4,0,0,0,False,False
779,Hocheffiziente wiederverwertbare Rohstoffe II,700,1000,168,14,0,100,0,779,945,0,0,0,746,652,0,0,3,4,0,0,0,False,False
780,Rohstoff-Forschung,2600,3000,173,14,0,100,0,780,946,0,0,0,747,653,0,0,3,4,0,0,0,False,False
781,EX: Außeneinsatz-Ausstattung,2500,3000,169,14,0,100,0,781,947,0,0,0,748,654,0,0,3,5,0,0,0,False,False
782,EX: Hitzebeständige Erkundungsausrüstung,2500,3000,171,14,0,100,0,782,948,0,0,0,749,655,0,0,3,5,0,0,0,False,False
783,EX: Packmaterialien für Alltransport,800,1050,174,14,0,100,1200,783,949,0,0,0,750,656,0,0,0,5,11,15,0,False,False
784,EX+: Provisorische Sammelstelle,980,1080,175,14,0,100,0,784,950,0,0,0,751,657,0,0,3,6,0,20,0,False,False
785,EX+: Hochwertiges Schlafzeug,1800,2000,172,14,0,100,540,785,951,0,0,0,752,658,0,0,3,6,0,16,0,False,False
786,Phaenna-Erkundungsausstattung I,2300,3000,176,14,0,100,0,786,952,0,0,0,753,659,0,0,3,4,0,0,0,False,False
787,Phaenna-Erkundungsausstattung II,2300,3000,176,14,0,100,0,787,953,0,0,786,754,660,0,0,3,4,0,0,0,False,False
788,EX: Kunsthandwerk für den Rat I,1700,2000,177,14,0,100,0,788,954,0,0,0,755,661,0,0,3,5,0,0,0,False,False
789,EX: Kunsthandwerk für den Rat II,600,800,177,14,0,100,0,789,955,0,0,788,756,662,0,0,0,5,0,0,0,False,False
790,EX: Kunsthandwerk für den Rat III,850,1000,177,14,0,100,1200,790,956,0,0,789,757,663,0,0,3,5,0,0,0,False,False
791,Wohngebietsverbesserung I,1400,2000,178,14,0,100,0,791,957,0,0,0,758,664,0,0,3,4,0,11,0,False,False
792,EX: Wohngebietsverbesserung II,850,1000,178,14,0,100,0,792,958,0,0,791,759,665,0,0,3,5,11,0,0,False,False
793,EX+: Wohngebietsverbesserung III,1000,1600,178,14,0,100,540,793,959,0,0,792,760,666,0,0,0,6,12,0,0,False,False
794,EX+: Kapitänsanzüge I,980,1080,164,14,0,100,0,794,960,0,0,0,761,667,0,0,3,6,12,3,0,False,False
795,EX+: Kapitänsanzüge II,980,1080,164,14,0,100,600,795,961,0,0,794,762,668,0,0,3,6,12,0,0,False,False
796,EX+: Kapitänsanzüge III,1000,1080,164,14,0,100,450,796,962,0,0,795,763,669,0,0,0,6,12,0,0,False,False
797, Allgemeine Materialien,1200,2400,180,15,0,100,0,797,963,0,0,0,764,670,0,0,0,1,0,0,1,False,False
798, Exegetenbrot-Geschmacksanpassung,1200,2400,181,15,0,100,0,798,964,0,0,0,765,671,0,0,0,1,0,0,1,False,False
799, Notfallnahrung,1200,2400,182,15,0,100,0,799,965,0,0,0,766,672,0,0,0,1,0,0,1,False,False
800, Neuartige Hefe,1200,2400,183,15,0,100,0,800,966,0,0,0,767,673,0,0,0,1,0,0,1,False,False
801, Grundlegende Zuchtpflanzen-Zubereitung,1200,2400,184,15,0,100,0,801,967,0,0,0,768,674,0,0,0,1,0,0,1,False,False
802, Meeresfrüchte-Züchtung,1200,2400,185,15,0,100,0,802,968,0,0,0,769,675,0,0,0,1,0,0,1,False,False
803, Allgemeine Materialien-Vorrat,1200,2400,180,15,0,100,0,803,969,0,0,0,770,676,0,0,0,2,0,0,1,False,False
804, Exegetenbrot-Geschmacksanpassung II,1200,2400,181,15,0,100,0,804,970,0,0,0,771,677,0,0,0,2,0,0,1,False,False
805, Neuartige Hefe II,1300,3000,183,15,0,100,0,805,971,0,0,0,772,678,0,0,3,2,0,0,1,False,False
806, Notfallnahrung-Massenproduktion,700,1500,182,15,0,100,0,806,972,0,0,0,773,679,0,0,3,2,0,0,1,False,False
807, Angewandte Zuchtpflanzen-Zubereitung,1100,2500,184,15,0,100,0,807,973,0,0,0,774,680,0,0,3,2,0,0,1,False,False
808, Meeresfrüchte-Züchtung II,1100,2500,185,15,0,100,0,808,974,0,0,0,775,681,0,0,3,2,0,0,1,False,False
809, Pseudo-Pflanzenextrakt,700,1500,186,15,0,100,0,809,975,0,0,0,776,682,0,0,3,2,0,0,1,False,False
810, Exegetenbrot-Geschmacksverbesserung,1600,2400,181,15,0,100,0,810,976,0,0,0,777,683,0,0,0,3,0,0,1,False,False
811, Hitzeresistente Materialien,1600,2400,180,15,0,100,0,811,977,0,0,0,778,684,0,0,0,3,0,0,1,False,False
812, Fettarme Notfallnahrung,1000,1600,182,15,0,100,0,812,978,0,0,0,779,685,0,0,0,3,0,0,1,False,False
813, Verbesserte Hefe,2700,3000,183,15,0,100,0,813,979,0,0,0,780,686,0,0,3,3,0,0,1,False,False
814, Verbesserte Zuchtpflanzen-Zubereitung,1600,2400,184,15,0,100,0,814,980,0,0,0,781,687,0,0,0,3,0,0,1,False,False
815, Halbzeitmahl-Vor­bereitungen,2700,3000,187,15,0,100,0,815,981,0,0,0,782,688,0,0,3,3,0,0,1,False,False
816, Seltene Meeresfrüchte-Züchtung,1000,1300,185,15,0,100,0,816,982,0,0,0,783,689,0,0,0,3,0,0,1,False,False
817, Pseudo-Pflanzenextrakt II,1000,1300,186,15,0,100,0,817,983,0,0,0,784,690,0,0,0,3,0,0,1,False,False
818,Exegetenbrot-Geschmacksverbesserung II,1800,2400,181,15,0,100,0,818,984,0,0,0,785,691,0,0,0,4,0,0,0,False,False
819,Hitzebeständige Materialien-Vorrat,1800,2400,180,15,0,100,1200,819,985,0,0,0,786,692,0,0,0,4,0,0,0,False,False
820,Funktionale Notfallnahrung,700,1000,182,15,0,100,0,820,986,0,0,0,787,693,0,0,3,4,0,0,0,False,False
821,Verbesserte Hefe II,700,1000,183,15,0,100,0,821,987,0,0,0,788,694,0,0,3,4,0,0,0,False,False
