#,StageFull,Stage,IndexText2,IndexText,IndexNpc,Unknown3,Unknown4,Unknown12,Unknown13,Unknown5,Unknown14,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24
164,"Tiefgrünes Echo: Ausgrabung in Planung
 **Schließe Stellarmissionen ab!",Tiefgrünes Echo: Ausgrabung - In Planung,"Im Tiefgrünen Echo gab es einen Fund, der eine Ausgrabung wert ist! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen im Tiefgrünen Echo Ausgrabungen durchführen. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241089,166,32,0,170,0,15,17,5,2,0,0,6,3,4,5,0,0,0,0,0,True
165,"Tiefgrünes Echo: Ausgrabung in Vorbereitung
**Begib dich zum Ort des Projekts!",Tiefgrünes Echo: Ausgrabung - In Vorbereitung,"Für die Ausgrabungsarbeiten im Tiefgrünen Echo ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Ausgrabungsarbeiten im Tiefgrünen Echo ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241089,166,33,1451,170,0,15,17,5,2,0,0,6,3,4,5,0,0,0,0,0,False
166,"Tiefgrünes Echo: Ausgrabung im Gange
**Beteilige dich am Projekt!",Tiefgrünes Echo: Ausgrabung - Im Gange,Für die Ausgrabungsarbeiten im Tiefgrünen Echo ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Ausgrabungsarbeiten im Tiefgrünen Echo ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241089,0,0,0,170,0,15,17,0,2,0,0,6,3,4,5,0,0,0,0,0,False
167,"Tiefgrünes Echo: Ausgrabung beendet
**Unterstütze weiter die Erkundung!",Ruine im Tiefgrünen Echo - Ausgegraben,Wir haben den Ruineneingang ausgegraben! Und das Kosmozappernetz wurde auch erweitert. Das nenne ich Fortschritt! Danke für die hoppeltastische Hilfe!,Der Ruineneingang wurde ausgegraben und der Kosmozapper wurde auch erweitert! Danke für die hoppeltastische Hilfe!,Searchingway,241090,166,35,1584,170,0,16,18,6,2,0,0,6,3,4,5,0,0,0,0,0,False
168,"Tiefgrünes Echo: Entriegelung in Planung
 **Schließe Stellarmissionen ab!",Tiefgrünes Echo: Entriegelung - In Planung,"Die Ruine soll sich betreten lassen, indem man Äther durch den verblassten Stein an ihrem Eingang schickt. Wenn es soweit ist, können wir jede Hilge gebrauchen!","Wir wollen den Ruineneingang entriegeln. Dabei können wir jede Hilfe gebrauchen, die wir kriegen können!",Searchingway,241091,166,36,0,170,0,17,19,5,2,0,0,6,3,4,5,0,0,0,0,0,True
169,"Tiefgrünes Echo: Entriegelung in Vorbereitung
**Begib dich zum Ort des Projekts!",Tiefgrünes Echo: Entriegelung - In Vorbereitung,"Für die Entriegelung der Ruine ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Entriegelung der Ruine ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241091,166,37,1451,170,0,17,19,5,2,0,0,6,3,4,5,0,0,0,0,0,False
170,"Tiefgrünes Echo: Entriegelung im Gange
**Beteilige dich am Projekt!",Tiefgrünes Echo: Entriegelung - Im Gange,Für die Entriegelung der Ruine ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Entriegelung der Ruine ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241091,0,0,0,170,0,17,19,0,2,0,0,6,3,4,5,0,0,0,0,0,False
171,"Tiefgrünes Echo: Entriegelung erfolgreich
**Unterstütze weiter die Erkundung!",Ruine im Tiefgrünen Echo - Entriegelt,"Huchhu! Die Pforten haben sich geöffnet! Mit Spannung und ein wenig Angst blicken wir nun auf das, was sich in ihrem Inneren erwartet ... Danke für die hoppeltastische Hilfe!",Die Pforten der Ruine haben sich geöffnet! Danke für die hoppeltastische Hilfe!,Searchingway,241092,166,39,1585,170,0,18,20,6,2,0,0,6,3,4,5,0,0,0,0,0,False
172,"Tiefgrünes Echo: Letzter Vorstoß in Planung
 **Schließe Stellarmissionen ab!",Tiefgrünes Echo: Letzter Vorstoß - In Planung,"Mithilfe des kristallenen Steins sollte sich das Ruineninnere reaktivieren lassen. Sobald unsere Planungen fertig sind, gibt es wieder ein Gemeinschaftsprojekt!","Wir wollen das Ruineninnere reaktivieren. Dabei können wir jede Hilfe gebrauchen, die wir kriegen können!",Searchingway,241093,166,40,0,170,0,19,21,5,2,0,0,6,3,4,5,0,0,0,0,0,True
173,"Tiefgrünes Echo: Letzter Vorstoß in Vorbereitung
**Begib dich zum Ort des Projekts!",Tiefgrünes Echo: Letzter Vorstoß - In Vorbereitung,"Für einen Vorstoß ins Ruineninnere ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für einen Vorstoß ins Ruineninnere ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241093,166,41,1451,170,0,19,21,5,2,0,0,6,3,4,5,0,0,0,0,0,False
174,"Tiefgrünes Echo: Letzter Vorstoß im Gange
**Beteilige dich am Projekt!",Tiefgrünes Echo: Letzter Vorstoß - Im Gange,Für einen letzten Vorstoß ins Ruineninnere ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für einen letzten Vorstoß ins Ruineninnere ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241093,0,0,0,170,0,19,21,0,2,0,0,6,3,4,5,0,0,0,0,0,False
175,"Ruineninneres wieder intakt
**Unterstütze weiter die Erkundung!",Ruine im Tiefgrünen Echo - Intakt,Das Ruineninnere konnte wieder intakt gebracht werden! Vielleicht sollte ich mich in Adventuringway umbenennen ... Danke für die hoppeltastische Hilfe!,Das Ruineninnere ist wieder intakt! Danke für die hoppeltastische Hilfe!,Searchingway,241094,166,43,1586,170,0,20,22,6,2,0,0,6,3,4,5,0,0,0,0,0,False
176,"Tiefgrünes Echo: Kristallrestaurierung in Planung
 **Schließe Stellarmissionen ab!",Tiefgrünes Echo: Kristallrestaurierung - In Planung,"Als Nächstes müssen wir den großen Kristall im Ruineninneren restaurieren. Das sollte so wie beim Euhedron auf der Station funktionieren!  Sobald unsere Planungen fertig sind, gibt es wieder ein Gemeinschaftsprojekt!","Der Kristall im Ruineninneren muss restauriert werden. Dabei können wir jede Hilfe gebrauchen, die wir kriegen können!",Searchingway,241095,166,44,0,170,0,21,23,5,2,0,0,6,3,4,5,0,0,0,0,0,True
177,"Tiefgrünes Echo: Kristallrestaurierung in Vorbereitung
**Begib dich zum Ort des Projekts!",Tiefgrünes Echo: Kristallrestaurierung - In Vorbereitung,"Für die Restaurierung des Ruinenkristalls ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Restaurierung des Ruinenkristalls ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241095,166,45,1451,170,0,21,23,5,2,0,0,6,3,4,5,0,0,0,0,0,False
178,"Tiefgrünes Echo: Kristallrestaurierung im Gange
**Beteilige dich am Projekt!",Tiefgrünes Echo: Kristallrestaurierung - Im Gange,Für die Restaurierung des Ruinenkristalls ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Restaurierung des Ruinenkristalls ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241095,0,0,0,170,0,21,23,0,2,0,0,6,3,4,5,0,0,0,0,0,False
179,"Metahedron restauriert
**Unterstütze weiter die Erkundung!",Metahedron - Restauriert,Der Metahedron im Wüstenbau ist nun wieder einsatzbereit! Danke für die hoppeltastische Hilfe!,Der Metahedron im Wüstenbau ist nun wieder einsatzbereit! Danke für die hoppeltastische Hilfe!,Searchingway,241096,166,47,1587,170,0,22,24,6,2,0,0,6,3,4,5,0,0,0,0,0,False
180,"Kosmozapper: Bauunterstützung III in Planung
 **Schließe Stellarmissionen ab!",Kosmozapper: Bauunterstützung III - In Planung,"Der Kosmozapper soll um einen Radius an der Ruinenfundstätte erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen Radius an der Ruinenfundstätte erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241097,166,48,0,170,0,22,25,5,2,0,0,6,3,4,5,0,0,0,0,0,False
181,"Kosmozapper: Stättenradius im Ausbau
**Warte die Fertigstellung ab!",Kosmozapper: Stättenradius - Im Ausbau,"Der Zeitpunkt der Fertigstellung für den Radius an der Ruinenfundstätte des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!",Der Zeitpunkt der Fertigstellung für den Radius an der Ruinenfundstätte des Kosmozappers steht nun fest!,Searchingway,241097,166,49,1452,170,0,22,25,5,2,0,0,6,3,4,5,0,0,0,0,0,False
182,"Kosmozapper: Stättenradius fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmozapper: Stättenradius - Fertiggestellt,"Der Stättenradius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!",Der Stättenradius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241098,166,50,1588,170,0,23,25,6,2,0,0,6,3,4,5,0,0,0,0,0,False
183,"Terra Firma: Kernstabilisierung in Planung
 **Schließe Stellarmissionen ab!",Terra Firma: Kernstabilisierung - In Planung,"Wir benötigen eine Datenempfangsapparatur auf unserer Station, um die Daten aus dem Metahedron abfangen zu können. Aber dazu braucht Terra Firma mehr Stabilität in den Knochen! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!",Als Vorarbeit für den Bau einer Datenempfangsapparatur müssen wir Terra Firma verstärken. Gerade werden aber noch Materialien gesammelt!,Searchingway,241099,166,51,0,170,0,24,26,5,2,0,0,6,3,4,5,0,0,0,0,30,True
184,"Terra Firma: Kernstabilisierung in Vorbereitung
**Begib dich zum Ort des Projekts!",Terra Firma: Kernstabilisierung - In Vorbereitung,"Für die Kernstabilisierung von Terra Firma ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Kernstabilisierung von Terra Firma ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241099,166,52,1451,170,0,24,26,5,2,0,0,6,3,4,5,0,0,0,0,0,False
185,"Terra Firma: Kernstabilisierung im Gange
**Beteilige dich am Projekt!",Terra Firma: Kernstabilisierung - Im Gange,Für die Kernstabilisierung von Terra Firma ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Kernstabilisierung von Terra Firma ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241099,0,0,0,170,0,24,26,0,2,0,0,6,3,4,5,0,0,0,0,0,False
186,"Terra Firma: Kernstabilisierung abgeschlossen
**Unterstütze weiter die Erkundung!",Terra Firma - Kernstabilisiert,Fertig! Damit sollte nichts mehr an unserer guten Station wackeln! Danke für die hoppeltastische Hilfe!,Fertig! Damit sollte nichts mehr an unserer guten Station wackeln! Danke für die hoppeltastische Hilfe!,Searchingway,241100,166,54,1589,170,0,25,27,6,2,0,0,6,3,4,5,0,0,34,35,31,False
187,Datenempfangsapparatur: Bauunterstützung in Planung. **Schließe Stellarmissionen ab!,Datenempfangsapparatur: Bauunterstützung - In Planung,"Wir wollen Terra Firma eine Datenempfangsapparatur verpassen, wofür gerade noch Materialien gesammelt werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen Terra Firma eine Datenempfangsapparatur verpassen. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241101,166,55,0,170,0,26,28,5,2,0,0,6,3,4,5,0,0,34,35,0,True
188,"Datenempfangsapparatur: Bauunterstützung in Vorbereitung
**Begib dich mit dem Aufzug zum Ort des Projekts!",Datenempfangsapparatur: Bauunterstützung - In Vorbereitung,"Für die Errichtung der Datenempfangsapparatur ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung der Datenempfangsapparatur ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241101,166,56,1451,170,203,26,28,5,2,0,0,6,3,4,5,0,0,34,35,0,False
189,"Datenempfangsapparatur: Bauunterstützung im Gange
**Nimm den Aufzug und beteilige dich am Projekt!",Datenempfangsapparatur: Bauunterstützung - Im Gange,Für die Errichtung der Datenempfangsapparatur ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung der Datenempfangsapparatur ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241101,0,0,0,170,203,26,28,0,2,0,0,6,3,4,5,0,0,34,35,0,False
190,"Orthostat-Türme fertiggestellt
**Unterstütze weiter die Erkundung!",Orthostat-Türme - Fertiggestellt,"Die Orthostat-Türme sind fertig und bereit, jede Menge Daten zu empfangen! Danke für die hoppeltastische Hilfe!",Die Orthostat-Türme sind fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241102,166,58,1590,170,0,27,29,6,2,0,0,6,3,4,5,0,0,34,35,33,False
191,"Oizys-Entwicklungsinitiative abgeschlossen
**Unterstütze weiter die Erkundung!",Oizys-Entwicklungsinitiative - Abgeschlossen,"Dank der Tüchtigkeit aller Projektteilnehmer ist es uns gelungen, dem Mysterium des Planeten einen gewaltigen Hops näherzukommen. Wenn ich könnte, würde ich euch allen eine saftige Dankesmöhre spendieren!","Dank der Tüchtigkeit aller Projektteilnehmer ist es uns gelungen, dem Mysterium des Planeten einen gewaltigen Hops näherzukommen. Dankesmöhren für alle!",Searchingway,241103,166,59,0,170,0,27,30,5,2,0,0,6,3,4,5,0,0,34,35,0,False
192,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
193,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
194,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
195,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
196,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
197,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
198,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
199,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
