#,NewPlayerBonusGil,NewPlayerBonusExp,FinalBossExp,Unknown0,BossExp[0],BossExp[1],BossExp[2],BossExp[3],BossExp[4],InstanceClearExp,InstanceClearGil,InstanceContentRewardItem,NewPlayerBonusA,NewPlayerBonusB,FinalBossCurrencyA,FinalBossCurrencyB,FinalBossCurrencyC,BossCurrencyA[0],BossCurrencyA[1],BossCurrencyA[2],BossCurrencyA[3],BossCurrencyA[4],BossCurrencyB[0],BossCurrencyB[1],BossCurrencyB[2],BossCurrencyB[3],BossCurrencyB[4],BossCurrencyC[0],BossCurrencyC[1],BossCurrencyC[2],BossCurrencyC[3],BossCurrencyC[4],Unknown1,Unknown8,LimitedTimeBonus,Cutscene,LGBEventRange,InstanceContentTextDataBossStart,InstanceContentTextDataBossEnd,BNpcBaseBoss,InstanceContentTextDataObjectiveStart,InstanceContentTextDataObjectiveEnd,Unknown2,ReqInstance,InstanceContentBuff,TimeLimitmin,BGM,WinBGM,ContentFinderCondition,SortKey,ContentRoute,ContentDirectorManagedSG,ContentTodo,Unknown6,LookupIndex,ContentEventItem,ContentDirectorBattleTalk,PartyCondition,InstanceContentType,WeekRestriction,Colosseum,Unknown9,QTE1,QTE2,Unknown12,ContentAttributeRect,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,AllowPhoenixDown
20023,0,0,1170,0,0,0,0,0,0,0,0,34,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,563,0,0,0,0,6200,6205,0,0,1,60,221,18,78,306,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20024,0,0,1170,0,0,0,0,0,0,0,0,37,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,622,0,0,0,0,7100,7104,0,0,2,60,230,18,79,206,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20025,0,0,1170,0,0,0,0,0,0,0,0,1,100,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,643,0,0,0,0,7100,7104,0,0,1,60,230,18,80,307,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20026,0,0,1170,0,0,0,0,0,0,0,0,19,75,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,645,0,0,0,0,7600,7603,0,0,2,60,232,18,81,103,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20027,0,0,1170,0,0,0,0,0,0,0,0,32,80,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,735,0,0,0,0,0,0,0,0,2,60,227,18,82,104,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20029,0,0,1170,0,0,0,0,0,0,0,0,0,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,777,0,0,0,0,7800,7806,0,0,2,60,173,18,84,5,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20030,0,0,1170,0,0,0,0,0,0,0,0,22,80,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,766,0,0,0,0,7900,7907,0,0,4,60,242,18,85,105,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20031,3000,3580,6757,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1023,0,0,0,0,8400,8408,0,0,2,60,310,18,86,400,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20032,0,0,2500,0,0,0,0,0,0,0,0,38,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1017,0,0,0,0,8400,8408,0,0,1,60,310,18,87,404,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20033,3000,3800,7186,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1014,0,0,0,0,9000,9007,0,0,2,60,311,18,88,401,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20034,0,0,2500,0,0,0,0,0,0,0,0,39,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1024,0,0,0,0,9000,9007,0,0,1,60,311,18,89,403,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20035,0,0,2500,0,0,0,0,0,0,0,0,0,75,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,903,0,0,0,0,8800,8807,0,0,2,60,312,18,90,402,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20036,0,0,2500,0,0,0,0,0,0,0,0,54,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1072,0,0,0,0,8800,8808,0,0,1,60,341,18,91,405,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20037,0,0,2500,0,0,0,0,0,0,0,0,73,75,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1118,0,0,0,0,9900,9907,0,0,2,60,365,18,134,406,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20038,0,0,2500,0,0,0,0,0,0,0,0,67,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1165,0,0,0,0,9900,9907,0,0,1,60,365,18,135,407,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20039,0,0,2500,0,0,0,0,0,0,0,0,87,75,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1225,0,0,0,0,12600,12609,0,0,2,60,382,18,169,408,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20040,0,0,2500,0,0,0,0,0,0,0,0,86,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1227,0,0,0,0,12600,12609,0,0,1,60,382,18,170,409,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20041,0,0,2500,0,0,0,0,0,0,0,0,92,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1293,0,0,0,0,13100,13113,0,0,2,60,365,18,183,410,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20042,0,0,2500,0,0,0,0,0,0,0,0,88,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1295,0,0,0,0,13100,13113,0,0,1,60,365,18,184,411,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20043,0,0,2500,0,0,0,0,0,0,0,0,105,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1336,0,0,0,0,14300,14327,0,0,2,60,365,18,223,412,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20044,0,0,2500,0,0,0,0,0,0,0,0,106,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1364,0,0,0,0,14300,14327,0,0,1,60,365,18,224,413,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,True,False,False,False
20045,0,0,5400,0,0,0,0,0,0,0,0,115,75,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1605,0,0,0,0,16900,16903,0,0,2,60,468,18,239,0,0,0,0,0,0,0,0,-1,4,0,0,0,2,0,3,1,0,False,False,True,False,False,False
20046,3000,7500,14163,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1569,0,0,0,0,17200,17208,0,0,2,60,466,18,243,415,0,0,0,0,0,0,0,-1,4,0,0,0,3,0,0,0,0,False,False,True,False,False,False
20047,0,0,5400,0,0,0,0,0,0,0,0,117,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1571,0,0,0,0,17200,17208,0,0,1,60,466,18,244,416,0,0,0,0,0,0,0,-1,4,0,0,0,3,0,0,0,0,False,False,True,False,False,False
20048,3000,7790,14713,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1565,0,0,0,0,16300,16314,0,0,2,60,467,18,263,417,0,0,0,0,0,0,0,-1,4,0,0,0,4,0,0,3,0,False,False,True,False,False,False
20049,0,0,5400,0,0,0,0,0,0,0,0,119,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1567,0,0,0,0,16300,16314,0,0,1,60,467,18,264,418,0,0,0,0,0,0,0,-1,4,0,0,0,4,0,7,3,0,False,False,True,False,False,False
20050,0,0,5400,0,0,0,0,0,0,0,0,122,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1649,0,0,0,0,16900,16905,0,0,1,60,468,18,278,0,0,0,0,0,0,0,0,-1,4,0,0,0,5,0,3,5,0,False,False,True,False,False,False
20051,0,0,5400,0,0,0,0,0,0,0,0,135,75,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1733,0,0,0,0,18600,18613,0,0,2,60,521,18,290,419,0,0,0,0,0,0,0,-1,4,0,0,0,4,0,0,0,0,False,False,True,False,False,False
20052,0,0,5400,0,0,0,0,0,0,0,0,136,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1735,0,0,0,0,18600,18613,0,0,1,60,521,18,291,420,0,0,0,0,0,0,0,-1,4,0,0,0,4,0,0,0,0,False,False,True,False,False,False
20053,0,0,5400,0,0,0,0,0,0,0,0,0,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1783,0,0,0,0,0,0,0,0,2,60,548,550,474,0,0,0,0,0,0,0,0,-1,4,0,0,0,7,0,16,0,0,False,False,True,False,False,False
20054,0,0,5400,0,0,0,0,0,0,0,0,0,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1798,0,0,0,0,0,0,0,0,1,60,548,550,475,0,0,0,0,0,0,0,0,-1,4,0,0,0,7,0,16,0,0,False,False,True,False,False,False
20055,0,0,5400,0,0,0,0,0,0,0,0,143,75,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1785,0,0,0,0,19500,19533,0,0,2,60,541,18,537,421,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,17,0,0,False,False,True,False,False,False
20056,0,0,5400,0,0,0,0,0,0,0,0,144,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1787,0,0,0,0,19500,19533,0,0,1,60,541,18,538,422,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,17,0,0,False,False,True,False,False,False
20057,0,0,5400,0,0,0,0,0,0,0,0,147,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1831,0,0,0,0,19900,19915,0,0,2,60,521,18,596,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,23,12,0,False,False,True,False,False,False
20058,0,0,5400,0,0,0,0,0,0,0,0,148,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1833,0,0,0,0,19900,19915,0,0,1,60,521,18,597,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,23,12,0,False,False,True,False,False,False
20059,0,0,5400,0,0,0,0,0,0,0,0,161,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1851,0,0,0,0,20700,20715,0,0,2,60,470,18,595,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,22,0,0,False,False,True,False,False,False
20060,0,0,5400,0,0,0,0,0,0,0,0,163,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,1924,0,0,0,0,21000,21021,0,0,2,60,521,18,637,0,0,0,0,0,0,0,0,-1,4,0,0,0,4,0,29,0,0,False,False,True,False,False,False
20061,0,0,5400,0,0,0,0,0,0,0,0,164,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,1926,0,0,0,0,21000,21021,0,0,1,60,521,18,638,0,0,0,0,0,0,0,0,-1,4,0,0,0,4,0,29,0,0,False,False,True,False,False,False
20062,3000,16050,30294,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2150,0,0,0,0,22000,22017,0,0,2,60,683,18,657,0,0,8,0,0,0,0,0,-1,4,0,0,0,0,0,33,15,0,False,False,True,False,False,False
20063,0,0,11220,0,0,0,0,0,0,0,0,174,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2152,0,0,0,0,22000,22017,0,0,1,60,683,18,658,0,0,8,0,0,0,0,0,-1,4,0,0,0,0,0,33,15,0,False,False,True,False,False,False
20064,3000,16680,31482,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2154,0,0,0,0,22400,22414,0,0,2,60,684,18,666,0,0,0,0,0,0,0,0,-1,4,0,0,0,4,0,34,0,0,False,False,True,False,False,False
20065,0,0,11220,0,0,0,0,0,0,0,0,176,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2156,0,0,0,0,22400,22415,0,0,1,60,684,18,667,0,0,0,0,0,0,0,0,-1,4,0,0,0,4,0,34,0,0,False,False,True,False,False,False
20066,0,0,11220,0,0,0,0,0,0,0,0,177,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2148,0,0,0,0,23000,23033,0,0,2,60,685,18,687,0,0,0,0,0,0,0,0,-1,4,0,0,0,10,0,35,21,0,False,False,True,False,False,False
20067,0,0,11220,0,0,0,0,0,0,0,0,179,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2223,0,0,0,0,23300,23347,0,0,1,60,685,18,693,0,0,0,0,0,0,0,0,-1,4,0,0,0,11,0,0,22,0,False,False,True,False,False,False
20068,0,0,11220,0,0,0,0,0,0,0,0,183,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2272,0,0,0,0,24050,24079,0,0,2,60,746,18,717,0,0,16,0,0,0,0,0,-1,4,0,0,0,4,0,40,27,0,False,False,True,False,False,False
20069,0,0,11220,0,0,0,0,0,0,0,0,184,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2274,0,0,0,0,24050,24079,0,0,1,60,746,18,718,0,0,16,0,0,0,0,0,-1,4,0,0,0,4,0,40,27,0,False,False,True,False,False,False
20070,0,0,11220,0,0,0,0,0,0,0,0,191,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2276,0,0,0,0,24300,24385,0,0,1,60,695,18,725,0,0,26,0,0,0,0,0,-1,4,0,0,0,12,0,39,0,0,False,False,True,False,False,False
20071,0,0,11220,0,0,0,0,0,0,0,0,193,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2339,0,0,0,0,25400,25440,0,0,2,60,768,18,738,0,0,34,0,0,0,0,0,-1,4,0,0,0,14,0,0,0,0,False,False,True,False,False,False
20072,0,0,11220,0,0,0,0,0,0,0,0,194,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2351,0,0,0,0,25400,25440,0,0,1,60,768,18,739,0,0,35,0,0,0,0,0,-1,4,0,0,0,0,0,41,0,0,False,False,True,False,False,False
20073,0,0,11220,0,0,0,0,0,0,0,0,219,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2448,0,0,0,0,25800,25820,0,0,2,60,746,18,762,0,0,46,0,0,0,0,0,-1,4,0,0,0,4,0,0,36,0,False,False,True,False,False,False
20074,0,0,11220,0,0,0,0,0,0,0,0,220,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2450,0,0,0,0,25800,25822,0,0,1,60,746,18,763,0,0,46,0,0,0,0,0,-1,4,0,0,0,4,0,0,36,0,False,False,True,False,False,False
20075,0,0,11220,0,0,0,0,0,0,0,0,228,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2521,0,0,0,0,26900,26928,0,0,2,60,807,18,781,0,0,50,0,0,0,0,0,-1,4,0,0,0,0,0,0,39,0,False,False,True,False,False,False
20076,0,0,11220,0,0,0,0,0,0,0,0,229,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2523,0,0,0,0,26900,26928,0,0,1,60,807,18,782,0,0,50,0,0,0,0,0,-1,4,0,0,0,0,0,0,39,0,False,False,True,False,False,False
20077,3000,36900,69800,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2758,0,0,0,0,29000,29018,0,0,2,60,871,18,790,0,0,57,0,0,0,0,0,-1,4,0,0,0,0,0,51,0,1,False,False,False,False,False,False
20078,0,0,24860,0,0,0,0,0,0,0,0,257,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2764,0,0,0,0,29000,29018,0,0,1,60,871,18,791,0,0,57,0,0,0,0,0,-1,4,0,0,0,0,0,51,0,0,False,False,False,False,False,False
20079,0,0,24860,0,0,0,0,0,0,0,0,258,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2760,0,0,0,0,30000,30039,0,0,2,60,872,18,796,0,0,62,0,0,0,0,0,-1,4,0,0,0,0,0,47,41,0,False,False,False,False,True,False
20080,3000,34100,64400,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2756,0,0,0,0,28000,28021,0,0,2,60,870,18,802,0,0,69,0,0,0,0,0,-1,4,0,0,0,0,0,0,40,0,False,False,False,False,False,False
20081,0,0,24860,0,0,0,0,0,0,0,0,255,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2762,0,0,0,0,28000,28021,0,0,1,60,870,18,803,0,0,70,0,0,0,0,0,-1,4,0,0,0,0,0,50,40,0,False,False,False,False,False,False
20082,0,0,172593,0,0,0,0,0,0,135900,3000,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,False,127,0,0,0,0,33200,33235,0,0,2,60,0,18,830,0,0,87,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,6,False,False,True,False,False,True
20083,0,0,24860,0,0,0,0,0,0,0,0,267,100,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2856,0,0,0,0,33600,33617,0,0,1,60,872,18,846,0,0,79,0,0,0,0,0,-1,4,0,0,0,0,0,0,42,0,False,False,False,False,False,False
20084,0,0,24860,0,0,0,0,0,0,0,0,278,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2905,0,0,0,0,34500,34526,0,0,2,60,930,18,870,0,0,93,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20085,0,0,24860,0,0,0,0,0,0,0,0,271,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,2907,0,0,0,0,34500,34526,0,0,1,60,930,18,871,0,0,94,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20086,0,0,24860,0,0,0,0,0,0,0,0,282,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,2992,0,0,0,0,35700,35729,0,0,2,60,949,18,886,0,0,113,0,0,0,0,0,-1,4,0,0,0,0,0,69,47,0,False,False,False,False,False,False
20087,0,0,24860,0,0,0,0,0,0,0,0,280,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3028,0,0,0,0,35700,35729,0,0,1,60,949,18,924,0,0,114,0,0,0,0,0,-1,4,0,0,0,0,0,69,47,0,False,False,False,False,False,False
20088,0,0,24860,0,0,0,0,0,0,0,0,296,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,3141,0,0,0,0,36800,36814,0,0,2,60,934,18,944,0,0,141,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20089,0,0,24860,0,0,0,0,0,0,0,0,291,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,3137,0,0,0,0,36700,36721,0,0,2,60,966,18,949,0,0,134,0,0,0,0,0,-1,4,0,0,0,0,0,0,53,0,False,False,False,False,False,False
20090,0,0,24860,0,0,0,0,0,0,0,0,284,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3139,0,0,0,0,36700,36721,0,0,1,60,966,18,950,0,0,134,0,0,0,0,0,-1,4,0,0,0,0,0,0,53,0,False,False,False,False,False,False
20091,0,0,24860,0,0,0,0,0,0,0,0,294,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,3195,0,0,0,0,38000,38032,0,0,2,60,987,18,964,0,0,150,0,0,0,0,0,-1,4,0,0,0,0,0,0,56,0,False,False,False,False,False,False
20092,0,0,24860,0,0,0,0,0,0,0,0,293,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3197,0,0,0,0,38000,38032,0,0,1,60,987,18,965,0,0,151,0,0,0,0,0,-1,4,0,0,0,0,0,0,56,0,False,False,False,False,False,False
20093,3000,75300,142200,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,3470,0,0,0,0,40800,40812,0,0,2,60,20072,18,832,0,0,159,0,0,0,0,30,-1,4,0,0,0,0,0,81,57,2,False,False,False,False,False,False
20094,0,0,0,0,0,0,0,0,0,0,0,298,0,30,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3476,0,0,0,0,40800,40812,0,0,1,60,20072,18,833,0,0,160,0,0,0,0,30,-1,4,0,0,0,0,0,81,57,0,False,False,False,False,False,False
20095,0,0,0,0,0,0,0,0,0,0,0,301,0,20,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3474,0,0,0,0,39800,39838,0,0,2,60,20074,1,984,0,0,164,0,0,0,0,16,-1,4,0,0,0,4,0,0,61,0,False,False,False,False,True,False
20096,3000,81200,153300,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,False,3472,0,0,0,0,40400,40423,0,0,2,60,20073,18,995,0,0,168,0,0,0,0,17,-1,4,0,0,0,0,0,0,60,3,False,False,False,False,False,False
20097,0,0,0,0,0,0,0,0,0,0,0,300,0,30,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3478,0,0,0,0,40400,40423,0,0,1,60,20073,18,996,0,0,169,0,0,0,0,17,-1,4,0,0,0,0,0,0,60,0,False,False,False,False,False,False
20098,0,0,0,0,0,0,0,0,0,0,0,316,0,100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,True,3561,0,0,0,0,41700,41715,0,0,0,90,249,18,1010,0,0,183,0,0,0,0,0,-1,4,0,0,0,0,0,0,64,0,False,False,False,False,False,False
20099,0,0,0,0,0,0,0,0,0,0,0,318,0,40,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3555,0,0,0,0,41600,41626,0,0,1,60,20074,18,1017,0,0,190,0,0,0,0,35,-1,4,0,0,0,0,0,0,65,0,False,False,False,False,True,False
20100,0,0,0,0,0,0,0,0,0,0,0,322,0,20,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3628,0,0,0,0,42300,42338,0,0,2,60,20152,18,1030,0,0,202,0,0,0,0,44,-1,4,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20101,0,0,0,0,0,0,0,0,0,0,0,323,0,40,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3630,0,0,0,0,42300,42339,0,0,1,60,20152,18,1031,0,0,203,0,0,0,0,44,-1,4,0,0,0,0,0,86,0,0,False,False,False,False,False,False
20102,0,0,0,0,0,0,0,0,0,0,0,338,0,20,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3761,0,0,0,0,0,0,0,0,2,60,20180,20181,1043,0,0,207,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20103,0,0,0,0,0,0,0,0,0,0,0,339,0,50,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3768,0,0,0,0,0,0,0,0,1,60,20180,20181,1044,0,0,208,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,False,False,False,False,False,False
20104,0,0,0,0,0,0,0,0,0,0,0,335,0,20,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3720,0,0,0,0,42900,42921,0,0,2,60,20200,18,1061,0,0,219,0,0,0,0,49,-1,4,0,0,0,0,0,87,73,4,False,False,False,False,False,False
20105,0,0,0,0,0,0,0,0,0,0,0,336,0,50,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3722,0,0,0,0,42900,42921,0,0,1,60,20200,18,1062,0,0,220,0,0,0,0,49,-1,4,0,0,0,0,0,87,73,0,False,False,False,False,False,False
20106,0,0,0,0,0,0,0,0,0,0,0,341,0,20,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3800,0,0,0,0,43400,43414,0,0,0,60,20235,20237,1076,0,0,223,0,0,0,0,58,-1,4,0,0,0,0,0,89,74,0,False,False,False,False,True,False
20107,0,0,0,0,0,0,0,0,0,0,0,342,0,50,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,False,3802,0,0,0,0,43400,43414,0,0,0,60,20235,20237,1077,0,0,224,0,0,0,0,58,-1,4,0,0,0,0,0,89,74,0,False,False,False,False,True,False
20108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
