#,Name,Unknown0,Description,Unknown1,Unknown2,StartsWithVowel,Unknown3,Unknown4,Unknown5
294,Zwerg,Zwerge,In den Bergen Kholusias lebt das kleinwüchsige Volk der Zwerge. Sie sind gemeinhin bekannt als Bergarbeiter und Metallurgen und ihre Ingenieurskunst ist in ganz Norvrandt bekannt. Auch gesellschaftlich gelten die feierfreudigen Zwerge als bemerkenswert: Alle - auch die Damen - bedecken ihre Gesichter mit künstlichen Bärten. Die offizielle Art der Begrüßung lautet „Holladrio“.,4,2,0,1,0,0
295,Ehll Tou,Ehll Tou,"„Dies ist nur der erste von vielen Schritten, die notwendig sind, um die Kluft zwischen unseren Völkern zu überwinden. Es wird die erste Strophe eines neuen Liedes, das von allen gesungen werden wird!“",3,1,0,0,1,1
296,Zwergenpanzer,Zwergenpanzer,"Drei Buchstaben, die Erfolg bedeuten: ZUV - Das ZWERGISCHE UNIVERSAL VEHIKEL - der jüngste Geniestreich aus der Watts-Werkstatt für Hammerprojekte! Dieser stylishe Automaton ist in drei modernen Farbtönen erhältlich und wird serienmäßig ab Werk mit Anschnallgurten, Anti-Schlupf-Regelung und selbstladender Bordkanone ausgeliefert. Schlagen Sie noch heute zu und sichern Sie sich bei Ihrem Zwergenhändler des Vertrauens eine einmalige Kaufprämie und unschlagbar attraktive Zinssätze!",4,2,0,1,0,0
297,Lugus,Lugus,"Der Lohengeneral Lugus, ein einzigartiges Familiar, ist der persönliche Leibwächter des Einsiedlers Beq Lugg. Es heißt, bei der Verwendung einer manipulierten Feenlampe, die ein paar freche Pixies dem Nu Mou untergejubelt hatten, sei als unvorhergesehenes Nebenprodukt bei der Beschwörung eines Quiexie eine mysteriöse, lebendige Flamme entstanden. Fasziniert von der Erscheinung, nutzte Beq Lugg sein Wissen über Seelentransfers und kultivierte die magische Flamme nach und nach zu einem kontrollierten, lebenden Inferno.",3,1,0,0,0,1
298,Dawon,Dawon,"Die Bestie Dawon stammt aus einer abgelegenen Gegend des Zentralgebirges Ilsabards und gilt als extrem gefährlich. Sie gehorcht einzig und allein dem berüchtigten Lyon rem Helsos, Kommandant des Bestientrupps der IV. Legion. Die Bändigung dieses Monstrums  brachte Lyon den Beinamen des Bestienkönigs ein.",3,1,0,0,0,1
299,Adrammelech,Adrammelech,"Der Dämon Adrammelech ist an Albeleo den Hexer gebunden. Gerüchten zufolge beschwor dieser das anderweltliche Wesen mithilfe eines Auraciten, der aus dalmascanischen Ruinen geborgen wurde. Auf dem Stein soll die Inschrift „Adrammelech der Häscher, Kaiser der Überwesen“ prangen.",3,1,0,0,0,1
300,Elidibus,Elidibus,"„Wenn du denkst, dass du mich aufhalten kannst, werde ich dich eines Besseren belehren!“",3,1,0,0,0,1
301,Thancred (Shadowbringers),Thancred (Shadowbringers),„Egal unter welchem Himmel ... Ich werde immer an dich denken. Immer.“,3,1,0,0,0,1
302,Saphir-Waffe,Saphir-Waffen,"Eine neue Anti-Primae-Waffe, entwickelt von der VII. Legion. Die Saphir-Waffe wurde basierend auf den ausgewerteten Kampfdaten der Rubin-Waffe kampfwertgesteigert. Im Gegensatz zur Rubin-Waffe steht die Saphir-Waffe dem Element des Wassers nahe und greift auf die Kräfte der Ozeane zurück. Diese Eigenschaften erlangte sie angeblich, indem sie ein seefahrendes Volk von der Straße von Corvos bei seiner ursprünglichen Beschwörung absorbierte.",3,1,0,1,1,0
303,2P,2P,"Eine mysteriöse Existenz, die eines Tages im alten Stollen bei Komra auftauchte. Ganz in weiß gekleidet stellt sie sich als eine Androidin vor, die im Clinch mit ihrem schwarzen Gegenstück zu liegen scheint. Ihre genauen Motive sind allerdings unbekannt.",3,1,0,0,0,1
304,Krieger des Lichts (Shadowbringers),Krieger des Lichts (Shadowbringers),"Beschworen durch den Ascian Elidibus, der die Krieger des Lichts anderer Welten in sich aufsog, um sein ultimatives Ziel zu erreichen: die Wiederherstellung der Welt der Ascians. Die physische Gestalt, die er dabei annahm, soll der des Proto-Helden, also dem ersten Krieger des Lichts, gleichen.",3,1,0,0,0,1
305,Blaubert Veilchenblau,Blaubert Veilchenblau,"„Strahlender als der azurblaue Himmel ...
Tiefer als das kobaltblaue Meer ...
Freuen Sie sich auf einen zauberhaften Abend voller magischer Unterhaltung!“",3,1,0,0,0,1
306,Muttersau,Muttersäue,"Die Muttersau wurde in Matoyas Atelier erschaffen. Als ganz besondere Quiexie verfügt sie über die Fähigkeit, selbstständig viele kleine Quiexies zu erschaffen. Mit ihrer Hilfe konnte die Produktion von Quiexies zur Heilung von Besessenen stark erhöht werden. Matoya persönlich gab der Sau ihre Form und stattete sie aus einer Laune heraus mit einer Krone aus.",3,1,0,1,1,0
307,Trinität der Sucher,Trinität der Sucher,"Eine monströse Chimäre, geformt aus drei einst stolzen Kriegern der Königinnenwache: Braz der Dolch, Velibor Edelklinge und Aggie Feuerfaust, die allerdings kaum noch zu erkennen sind.",3,1,0,1,0,0
308,Trinität der Eingeschworenen,Trinität der Eingeschworenen,"Eine monströse Chimäre, geformt aus drei einst stolzen Kriegern der Königinnenwache: General Xeven, Isolde Blütensturm und Stanik der Schlächter, die allesamt nur noch als Schatten ihrer selbst zu erkennen sind.",3,1,0,1,0,0
309,Azulmagia,Azulmagia,"Dieser Kämpfer ist in der Himmlischen Arena bekannt und gefürchtet als der Blaumagier des Bösen. Whastrach, wie er außerhalb der Arena heißt, war einst ein Forscher in der Hermetikergilde und hat sich die Geheimnisse der Blaumagie vom Stamm der Whalaqee lehren lassen.",3,1,0,1,0,0
310,Siegfried,Siegfried,"Ein gefeierter Gladiator der Arena, der unter anderem für den Einsatz von garleischen Waffen berühmt und berüchtigt ist. Anderswo kennt man ihn als Zirnberk, Hauptmann der Eisenschein-Soldaten und ältesten Sohn von Fyrgeiss, Mitglied des Scor­pio-Krei­ses.",3,1,0,1,0,0
311,Gogo der Mime,Gogo der Mime,"Ein bemerkenswerter Zeitgenosse, der sich mit seinem Sieg im Fukumen-Kampffest von Kugane als Goldener Goliath einen Namen gemacht hat. Gogo versteht es, die Bewegungen seiner Gegner bis auf die ätherische Ebene hin nachzuahmen, und kann so beinahe jede Technik mit zerstörerischer Präzision einsetzen.",3,1,0,1,0,0
312,Smaragd-Waffe,Smaragd-Waffen,"Dieser neu entwickelte Prototyp einer Ultima-Waffe wurde von der VII. Legion entwickelt und hat den Äther eines unbekannten Primae, der von einem Stamm in den Bergen im Zentrum von Ilsabard angebetet wurde, absorbiert. Die Waffe verfügt über frei schwebende, unabhängig operierende Gliedmaßen und greift auf die Kampfdaten von Gaius van Baelsar zurück.",3,1,0,1,1,0
313,Ryne,Ryne,„Gaia! Wir sind hier bei dir! Komm zu uns zurück!“,3,1,0,0,1,1
314,Gaia,Gaia,"„Ich könnte dich niemals vergessen. Selbst, wenn ich es versuchen würde.“",3,1,0,0,1,1
315,Edens Verheißung,Edens Verheißungen,"Dieses mysteriöse Wesen ist aus der Vereinigung der Ascians Mitron und Loghrif entstanden und verfügt über Edens Macht über die Elemente. Es strebt die Verwirklichung eines ewigen Paradieses an, in dem die beiden Ascians für immer zusammen sein können.",3,1,0,0,1,1
316,Phoenix,Phoenixe,"Dieses feurige Wesen soll sich angeblich nach der Schlacht von Carteneau am Himmel manifestiert haben. Die Berichte aus dieser chaotischen Zeit der Katastrophe sind mit Vorsicht zu genießen, doch einige Überlebende schwören, der unsterbliche Phönix hätte sie gerettet. Sie sehen in ihm ein Symbol für die Wie­der­auf­er­steh­ung Eorzeas.",3,2,0,1,0,0
317,Kerkermeister,Kerkermeister,"Dieses schreckliche Ungeheuer wurde von den Fuath in den Kerker von Lyhe Ghiah gebracht, um ihre dort versteckten Schätze zu bewachen. Seine grelle Fellfarbe ist wohl eine Nebenwirkung der wilden Verzauberungen durch die Fuath.",4,1,0,1,0,0
318,Luna-Bahamut,Luna-Bahamut,"Diese Manifestation des Primae wurde vermutlich von Drachen aus Meracydia gerufen, die in einem der Türme der Telophoroi eingesperrt waren. Ihre gemarterten Seelen hatten zur Folge, dass Bahamuts Erscheinung ebenso verzerrt und verändert ist.",3,1,0,0,0,1
319,Valens van Varro,Valens van Varro,"„Tu es, tu es, tu es!“",3,1,0,0,0,1
320,Luna-Ifrit,Luna-Ifrit,"Diese Manifestation des Primae wurde vermutlich von den Amalj'aa gerufen, die in einem der Türme der Telophoroi eingesperrt waren. Ihre gemarterten Seelen hatten zur Folge, dass Ifrits Erscheinung ebenso verzerrt und verändert ist.",3,1,0,0,0,1
321,Shemhazai der IV. Legion,Shemhazai der IV. Legion,"Die Jünger, eine ketzerische Randgruppe der IV. Legion, haben ihr Leben riskiert und die Macht eines Auracitensplitters entfesselt. Ihre nunmehr verzerrten Gestalten ähneln sehr dem Verräter Shemhazai, einer Legende aus Ivalice. Der Sage nach hatte er die Fähigkeit, Geister einer anderen Welt zu manipulieren.",3,1,0,1,0,0
322,Cuchulainn der IV. Legion,Cuchulainn der IV. Legion,"Die Jünger, eine ketzerische Randgruppe der IV. Legion, haben ihr Leben riskiert und die Macht eines Auracitensplitters entfesselt. Ihre nunmehr verzerrten Gestalten ähneln sehr der des Königs Cuchulainn, dem Unreinen, einer Legende aus Ivalice. Aber abgesehen von den Äußerlichkeiten und dem Namen, teilen sie keine der Eigenschaften des gleichnamigen Nichts­gesand­ten.",3,1,0,1,0,0
323,G-Krieger,G-Krieger,"Diese Kriegsmaschine wurde ursprünglich von den Allagern als Prototyp der Ultima-Waffe entwickelt und Ultima-Krieger genannt. Mitarbeiter der Gar­lond-Me­tall­wer­ke fanden das Relikt, restaurierten es und gaben ihm seinen neuen Namen. Kurz darauf kam der G-Krieger beim Kampf gegen die Saphir-Waffe zum Einsatz.",3,1,0,1,0,0
324,Diamant-Waffe,Diamant-Waffe,"Die Diamant-Waffe war das letzte Modell aus dem geheimen Waffenprojekt der Garlear. Sie verfügte über Kampfdaten der anderen Waffen aus den Kämpfen gegen den Krieger des Lichts und war mit dem experimentellen Seelenüberlagerungsmodus ausgestattet. Wäre die Entwicklung abgeschlossen worden, hätte die Waffe Tod und Vernichtung über Eorzea gebracht.",3,1,0,1,1,0
325,Diablo-Armament,Diablo-Armaments,"Das Diablo-Armament ist ein von der IV. Legion in Zadnor ausgegrabenes Artefakt, das Tribunus Menenius zur Unterwerfung Bozjas zu nutzen gedachte. Die Waffe selbst ist tatsächlich ein hochrangiger Nichts­gesand­ter, der einst von den Allagern aus dem Nichts beschworen und durch Ätherochemie noch zusätzlich verstärkt wurde. Es wird vermutet, dass diese mobile Artillerie-Batterie eigens für die Invasion der Allager auf den Südkontinent Meracydia entwickelt wurde und Breschen in die feindlichen Schlachtreihen schlagen sollte.",4,1,0,1,2,0
326,2B,2B,"Eine Androidin des Typs YoRHa Modell B. Sie gleicht 2P beinahe bis aufs Haar, trägt allerdings eine schwarze Uniform und attackiert ihre weißgekleideten Ebenbilder sowie Maschinenwesen bei Sichtkontakt. Lediglich zu 9S scheint sie eine besondere Verbindung zu haben, der ihr stoisches Soldatentum dann und wann zu brechen weiß.",3,1,0,0,1,1
327,Troll,Trolle,"Riesige Kreaturen, die auf der Insel Aerslaent heimisch sind. Ihre obere Körperhälfte ist mit rauem Haar bedeckt, während die Haut der unteren Körperhälfte den Schuppen von Kiefernzapfen ähnelt. Man sagt, bei den Roegadyn der Insel sei es Brauch, mit der Tötung eines Trolls den eigenen Übertritt ins Erwachsensein zu demonstrieren, um sich damit das Recht zum Betreten eines Langschiffs zu verdienen.",4,2,0,1,0,0
328,Pisaca,Pisaca,Diese leicht zu reizenden Bestien leben auf der Insel Thavnair. Ihr Körper wird von panzerartigen Schuppenplatten geschützt und mit ihrer langen Zunge schlagen sie zu wie mit einer Peitsche. Aufgrund ihrer enormen Angriffslust werden sie in lokalen Mythen als bösartige Dämonen bezeichnet.,4,2,0,1,0,0
329,Ea,Ea,"Eine der intelligenten Lebensformen, die von Meteion in Ultima Thule wiedererschaffen wurden. Sie pflegen fortschrittliche Sitten und haben das ewige Leben erlangt. Doch in ihrer Ver­zweif­lung über das unausweichliche Schicksal des Universums plagt sie der innige Wunsch danach, von ihrer Existenz erlöst zu werden.",3,1,0,1,0,0
330,Arkasodara,Arkasodara,"Ein Clan des Matanga-Stammes, einer großen, elefantenähnlichen Rasse. Sie sind die indigenen Einwohner Thavnairs und schlossen sich mit den Au Ra zusammen, um die auf die Insel eingewanderten Gajasura zu vertreiben. Auch mit den Hyuran gingen sie ein Bündnis ein und errichteten gemeinsam die Stadt Radz-at-Han.",3,1,0,1,0,0
331,Loporrit,Loporrit,"Eine Rasse von kaninchenähnlichen Wesen, die in Mare Lamentorum anzutreffen sind. Sie wurden auf dem Mond als Besatzung der Arche für Hydaelyn stationiert. Lange Zeit standen sie in Kontakt mit dem Volk von Sharlayan und bereiteten im Verborgenen die Flucht vor dem erneut bevorstehenden Weltuntergang vor.",3,1,0,1,0,0
332,Argos,Argos,"Ein von Venat erschaffener, magischer Familiar. Obwohl er das Aussehen eines Hundes mit goldenem Fell besitzt, besteht sein Körper in Wirklichkeit aus einer Ansammlung von Äther. Er steht seit der Zersplitterung der Welten im Dienste derjenigen, die mit dem Mond betraut wurden.",3,1,0,0,0,1
333,Hermes,Hermes,"Die verwandelte Gestalt von Hermes, des Leiters von Elpis. Da er sich auf die Erschaffung von fliegenden Kreaturen spezialisiert hat, versteht er sich auf die Anwendung von Windmagie. Der Stab in seiner Hand wird auch „Stab des Boten“ genannt. Es heißt, er sei der Schlüssel zur Kommunikation mit Meteion, während sie im Sternenmeer umherreist.",3,1,0,0,0,1
334,Splitterseele Amon,Splitterseele Amon,"Ein Fragment der Seele des Wissenschaftlers Amon, das in den tiefsten Schichten des Sternengrunds schlummerte. Einst gehörte sie Hermes, doch nach Hydaelyns zersplitterndem Schlag wurde sie wieder und wieder zu neuem Leben geboren. Nun prägt sie jedoch weder Fandaniel noch Hermes - diese Seele ist in jeglicher Hinsicht Amon.",3,1,0,0,0,1
335,Erichthonios,Erichthonios,"Die transformierte Form von Erichthonios, dem Kerkermeister des Pandæmoniums. Als der Krieger des Lichts und Themis sich dorthin begeben, um seltsamen Vorkommnissen auf den Grund zu gehen, werden sie von ihm attackiert. Auch in dieser Form versteht Erichthonios sich außer­ordent­lich gut auf Fesselmagie.",3,1,0,0,0,1
336,Magus-Schwestern,Magus-Schwestern,"Dieses Gespann von Telotherien lauerte im Inneren des Turms von Zot, welcher im Gebiet von Radz-at-Han erschien. Vermutlich wurden sie aus dem Glauben an die drei Manusya Dug, Mug und Rug heraus geboren, die seit jeher auf Thavnair verehrt werden.",3,1,0,1,1,0
337,Meteion,Meteion,"Eine von Hermes erschaffene Entelechie, die sich im Weltraum fortbewegen kann. Sie hat ihren eigenen Willen und besitzt die Fähigkeit, über ihre Gedanken mit dem Dynamis zu interferieren. Auf ihren Reisen zwischen den Sternen begeben sie und ihre Schwestern sich auf die Suche nach dem Sinn allen Seins und werden dabei Zeugen zahlloser tragischer Schicksale.",3,1,0,0,1,1
338,Fourchenault Leveilleur,Fourchenault Leveilleur,"„Zu dem Zeitpunkt war ich bereits Mitglied des Rates und wusste um die Prophezeiung der Letzten Tage. Und ich schwor, dass ich eure Zukunft nicht an dieses Unglück verlieren würde.“",3,1,0,0,0,1
339,Anima,Anima,"Ein Primae, der im Turm von Babil erschienen ist. Genährt von der Treue der Bürger seines Reiches, wurde sie aus dem Leichnam des letzten Kaisers, Varis zos Galvus, heraufbeschworen. Anima bildete den zentralen Kern der Türme, die in aller Welt aufgetaucht waren, und absorbierte von dort aus gewaltige Mengen an Äther.",3,1,0,0,1,1
340,Quintus van Cinna,Quintus van Cinna,"„Auch wir würden niemals freiwillig das aufgeben, woran wir glauben. Und ein Frieden, der auf einem solchen Opfer aufbaut, hätte ohnehin keinen Bestand.“",3,1,0,0,0,1
341,Alphinaud & Alisaie (Endwalker),Alphinaud & Alisaie (Endwalker),„Deswegen schreiten wir weiter voran!“,3,1,0,0,0,1
342,Hythlodaeus,Hythlodaeus,"„Auf dich wartet ein anderer Kampf. Einer, den nur du ausfechten kannst.“",3,1,0,0,0,1
343,Vrtra,Vrtra,"Vrtra ist einer der sieben Hohen Drachen, der Abkömmlinge Midgardsormrs. Einst verbrachte er geruhsame Tage auf der Insel Thavnair, doch nachdem er einen Konflikt zwischen den dort rivalisierenden Stämmen geschlichtet hatte, wurde er an der Gründung von Radz-at-Han beteiligt. Seither agiert er aus dem Hintergrund heraus als Magistrat der Stadt.",3,1,0,0,0,1
344,Zodiark,Zodiark,"Der älteste und mächtigste Primae, der von den Alten geschaffen wurde, um den Untergang der Welt abzuwenden. Seine Aufgabe war es, das Gleichgewicht der Gestirne wie­der­her­zu­stel­len und der Verwüstung der Welt Einhalt zu gebieten. Durch Hydaelyns zersplitternden Schlag wurde auch er seiner ursprünglichen Kräfte beraubt und wartete fortan auf deren vollständige Wiedererlangung.",3,1,0,0,0,1
345,Hydaelyn,Hydaelyn,"Ein unter Venats Führung geschaffener Primae, dessen Zweck es war, Zodiark die Stirn zu bieten. Obwohl ihrer Erschaffung weniger Seelen geweiht wurden als Zodiark, gelang es Hydaelyn mit einem mächtigen Schlag, die Welt in separate Splitter zu teilen und Zodiark im Mond zu versiegeln. Die äußerliche Gestalt des Primae ähnelt Venat, da diese sich als Hydaelyns Herz zur Verfügung stellte.",3,1,0,0,1,1
346,Zenos Galvus,Zenos Galvus,„Dein Leben ... war ein Wunder. So viel besser ... als meins. Ich ...“,3,1,0,0,0,1
347,Schutzwall,Schutzwälle,"Dieses Konstrukt wacht in den Tiefen bei Alzadaals Vermächtnis und schreckt Eindringlinge ab, indem es gefährliche Meeresbewohner herbeiteleportiert. Ursprünglich ein Produkt der Alchemisten aus Radz-at-Han, schimmert in seinem Inneren ein Kristallkern. Das Konstrukt ist daher tatsächlich eher als Lebewesen, denn als Maschine zu klassifizieren. ",4,2,0,1,0,0
348,Hippowagen,Hippowagen,Angst um die teure Ware? Die Zeit drängt? Dann seid Ihr bei den Flusspferdkurieren von den Hipporasern™ genau richtig! Unsere tonzenschweren Fleischlawinen hält keiner auf! Lieferung garantiert! Sofort buchen und zur Eröffnungskampagne eine Gratisladung Farbpulver ins Gesicht abstauben!,4,1,0,1,0,0
349,Gajasura,Gajasura,"Ein Stamm der Matanga, der einst in Thavnair heimisch war. Wurde gemeinsam vom Matanga-Stamm der Arkasodara und den Au Ra aus Thavnair vertrieben. Nachdem sie auf dem kontinentalen Festland in den ver­schie­den­sten Regionen für Unruhe gesorgt hatten, ließen sie sich schließlich mit einem tief gehegten Hass auf Au Ra in der Azim-Steppe nieder.",3,1,0,1,0,0
350,Rhalgr,Rhalgr,"Gott der Kometen und der Zerstörung sowie Schutzgott Ala Mhigos. Wird oft auch schlicht als „der Zerstörer“ bezeichnet. Künstler stellen ihn für gewöhnlich als Magier mit einem Messingstab dar. In Götterbildnissen erscheint er außerdem mit ausgesprochen bulliger Statur, was möglicherweise auf den Einfluss der Mönche vom Orden „Rhalgrs Faust“ zurückzuführen ist.",3,1,0,0,0,1
351,Azeyma,Azeyma,"Göttin der Sonne und des Rechts, der das Element des Feuers zu eigen ist. Wird von Künstlern in Eorzea oft als erhabene Dame dargestellt und fällt in Götterbildnissen durch Eleganz und Schönheit auf. Azeyma hat aber auch eine strenge Seite, nicht umsonst gilt sie als Göttin des Rechts, die unverrückbar und unvoreingenommen richtet.",3,1,0,0,0,1
352,Nald,Nald,Nald ist eines der zwei Gesichter der Gottheit des Handels und der Unterwelt und Schutzgott Ul'dahs. Sein Element ist das Feuer. Nach allgemeiner Auffassung sind Nald und Thal Zwillinge. Künstler stellen sie oft in Gestalt eines scharfsinnigen Kaufmanns mit einer Waage dar.,3,1,0,0,0,1
353,Thal,Thal,"Thal ist eines der zwei Gesichter der Gottheit des Handels und der Unterwelt und Schutzgott Ul'dahs. Sein Element ist das Feuer. In der Erzählung des Nald'thal-Ordens herrscht Nald über die Welt der Lebenden und Thal ist der Wächter über das Totenreich. Diese göttliche Dualität, der Wechsel zwischen Leben und Tod in Form der Reinkarnation, spielt in der Gedankenwelt des Nald'thal-Ordens eine wichtige Rolle.",3,1,0,0,0,1
354,Chi,Chi,"Angriffswaffe vom Planeten Alphatron. Geriet nach der Eroberung und Auslöschung zahlloser Zivilisationen außer Kontrolle und wählt inzwischen eigenständig seine Angriffsziele, außerhalb seiner Programmparameter. In ihrem Speicher liegt angeblich der Schlüssel zur Evolution der Omikron, doch genaueres ist unbekannt.",3,1,0,0,0,1
355,Daivadipa,Daivadipa,"Eine todbringende Blasphemität aus dem Turm von Zot und ursprünglich eine der Mrga-Gottheiten. Der Legende nach eine dreiköpfige Riesenschlage, die auf der Suche nach Weisheit ihr mittleres Haupt gegen das eines Manusya tauschte. Gesichert ist, dass es sich um eine falsche Gottheit handelt, die genauso wie die Magus-Schwestern im Inneren des Turmes erschaffen wurde.",3,1,0,0,0,1
356,Endsängerin,Endsängerin,"Das aus reinem Dynamis erschaffene Wesen Meteion flog von Stern zu Stern, auf der Suche nach dem Sinn des Lebens. Doch auf seinen Reisen fand es nichts als Tod und Verderben. Die Emotionen waren überwältigend. Aus dem Schmelztiegel der geballten Hoffnungs­losig­keit erhob sich  die Endsängerin. Am Rande des Universums, wo sie ihr Nest errichtet hatte, flogen ihre Schwestern nun aus, um das gnadenvolle Ende auch im letzten Winkel des Universums zu besingen.",3,1,0,1,1,0
357,N-7000,N-7000,„<klick> ... <ratter> ... Vorschlag der haarigen organischen Lebensform ist ... schwierig zu verarbeiten.„,3,1,0,0,0,1
358,Geryon der Gewaltsame,Geryon der Gewaltsame,"Als Nachkomme eines Volkes, welches einst in Thanalan als Sklaven Zwangsarbeit leisten musste, war Geryon besessen von seinem Ziel, ein eigenes Imperium zu errichten. Hierfür durchstreifte er seit jeher die Unterwelt, bis er eines unglücklichen Tages in den Tiefen der Unterstadt von Sil'dih auf einen Abenteurer stieß, welcher seine Pläne vereitelte.",3,1,0,0,0,1
359,Gladiator von Sil'dih,Gladiatoren von Sil'dih,"Die Statue eines Kriegers, die in den antiken Sil'dih-Ruinen entdeckt wurde. Ihr Aussehen ähnelt den Wächtern von Azeymas Tempel, weshalb vermutet wird, dass sie mit belah'discher Technologie gefertigt wurde. Erbaut wurde diese Skulptur jedoch scheinbar nicht als Schutzmann, sondern als Schwertkämpfer.",4,1,0,1,0,0
360,Ritter der Thorne,Ritter der Thorne,"Ein Soldat einer magischen Armee, erschaffen in der Thorne-Ära zur Ausrottung von Untoten. Um seine Feuer-Affinität zu erhöhen, wurde er mit den Armen eines verstorbenen Amalj'aa-Kriegers ausgestattet. Da er mithilfe von antiker schwarzer Magie erschaffen wurde, gleicht sein Aufbau eher dem eines Golems, auch wenn sein Aussehen mehr an eine Marionette erinnert.",4,2,0,1,0,0
361,Beatrice,Beatrice,"Eine hochrangige Nichts­gesand­te aus der dreizehnten Splitter­welt, deren Revier auf den Erinnerungen einer einst existierenden Burg errichtet wurde. Sie soll einen Kreis von acht Priesterinnen angeführt haben, die Troia regierten - eine Nation, die seitdem an die Dunkelheit verloren gegangen ist.",3,1,0,0,1,1
362,Byregot,Byregot,"Gott der Bauwerke und der Handwerker. Sein Element ist der Blitz. Nach allgemeiner Auffassung ist er Thaliaks Schüler und Halones älterer Bruder. Künstler stellen ihn als aufrichtigen Schmied mit großem, doppelköpfigem Eisenhammer dar.",3,1,0,0,0,1
363,Zeless Gah,Zeless Gah,"Ein Held der Amalj'aa, der vor etwa 230 Jahren starb. Er hatte eine eigene Barrieretechnik entwickelt und sich freiwillig gemeldet, um sich gegen die Untoten zu stellen und an Ul'dahs Seite zu kämpfen. Doch die Wunden, die er erlitt, als er seine Gefährten beschützte, machten ihn selbst zum Zombie.",3,1,0,0,0,1
364,Scarmiglione,Scarmiglione,"Elementarfürst der Erde und einer von Golbez' vier Vertrauten. Scarmiglione verzehrte Nichts­gesand­te mit gefräßiger Hingabe, deren Energie zu seiner abscheulichen und missgestalteten Erscheinung führten. Er besitzt unglaubliche regenerative Eigenschaften und schien unsterblich, bis Zero ihn schließlich in einen Kristall bannte.",3,1,0,0,0,1
365,Barbarizia,Barbarizia,"Elementarfürstin des Windes und eine von Golbez' vier Vertrauten. Sie liebte ihre wallenden Locken, die ihr als Waffe und Rüstung dienten und jedem ihrer Gedanken gehorchten. Selten sah man Haare mit so viel Temperament.",3,1,0,0,1,1
366,Leiter Lahabrea,Leiter Lahabrea,„Er hat nichts als Wahnsinn in seinen Augen. Der Hass und die Ver­zweif­lung haben ihn um den Verstand gebracht.“,3,1,0,0,0,1
367,Hephaistos,Hephaistos,"Eine Existenz, die den abgetrennten Erinnerungen Lahabreas entstieg. Einmal entsiegelt nahm er das Pandæmonium in Besitz, um seine Frau Athena wiederauferstehen zu lassen. Ihm gelang das Undenkbare, indem er das Wissen zur Schaffung von Halbgöttern enträtselte.",3,1,0,0,0,1
368,Mechanik-Onmyoji & -Yojinbo,Mechanik-Onmyoji & -Yojinbo,"Mechanische Karakuri-Puppen aus Hingashi. Sie wurden von der Eorzäischen Allianz bestellt, um bei der Ausbildung ihrer Truppen zu helfen. Um die Verbreitung der geheimen Technologie zu verhindern, zerstören sie sich selbst, wenn ihr Kern ohne Autorisierung geöffnet wird.",3,1,0,0,0,1
369,Dreamingway,Dreamingway,"„Mit einer so freundlichen Abenteurerin wie Euch an meiner Seite bin ich zuversichtlich, endlich den schönsten Traum für mich finden zu können!“",3,1,0,0,0,1
370,Miaurizius,Miaurizius,"„Schwing dich in die Hängematte, gönn dir eine Kokosnussmilch und lass die Seele ordentlich baumeln!“",3,1,0,0,1,1
371,Anden,Anden,"„Ja genau, vielleicht hilft ein kräftiger Schlag auf die Baumkrone ...? Ah, aber ich habe keine Arme, also müsste jemand anderes ran ...“",3,1,0,0,0,1
372,Suprae-Lugae,Suprae-Lugae,"Dass er sich in eine unheilige Kreatur aus Metall und Fleisch verwandelte, hat diesen Magitek-Ingenieur nicht davor bewahrt, im Turm von Babil von einem kühnen Abenteurer besiegt zu werden. Gewisse Umstände trennten seinen Kopf von seinem Körper, doch fand sein Haupt ein neues Zuhause auf den Schultern von Barnabas, seinem „geliebten Sohn“.",3,1,0,0,0,1
373,Gancanagh,Gancanagh,"Ein Resultat von Experimenten, Spezien mithilfe der allagischen Technologie zu verbessern. Dieses Individuum basierte wohl ursprünglich auf einer Mandragora. Es wurde als Kommandant kultiviert, doch nach einer Umerziehung zur Bewachung von Eureka Orthos abgestellt - vielleicht aufgrund seiner hohen Intelligenz, vielleicht aufgrund seines Hangs zur Rebellion.",3,1,0,0,0,1
374,Menphina,Menphina,"Menphina ist die Göttin des Mondes und der Liebe. Sie wird in der Kunst oft als tüchtiges Hausmädchen mit einer runden Pfanne dargestellt. Der große Hund, der an ihrer Seite im Schemenreich erschien, war eine Manifestation von Dalamud - der kleine Mond, der in den Legenden als Menphinas Wachhund erwähnt ist.",3,1,0,0,1,1
375,Cagnazzo,Cagnazzo,Der Elementarfürst des Wassers und einer der vier Handlanger von Golbez. Cagnazzo war kriegerisch und schickte eine Horde Nichts­gesand­ter durch ein Portal in Lapis Manalis nach Garlemald. Ein Held aus Eorzea bereitete ihm ein unrühmliches Ende.,3,1,0,0,0,1
376,Rubicante,Rubicante,"Der Elementarfürst des Feuers und einer der vier Handlanger von Golbez. Dieser Krieger war durch nichts einzuschüchtern und kommandierte höllische Flammen, geboren aus seinem eigenen Leid.",3,1,0,0,0,1
377,Venat,Venat,"„Wir werden das Lied vom Ende verstummen lassen. Die, die es singt, soll erfahren, dass unsere Reise noch längst nicht vorüber ist.“",3,1,0,0,1,1
