#,Id,DiscoveryFlag,MapMarkerRange,SizeFactor,PlaceNameRegion,PlaceName,PlaceNameSub,TerritoryType,OffsetX,OffsetY,DiscoveryIndex,MapCondition,PriorityCategoryUI,PriorityUI,MapType,Unknown2,MapReplace,MapIndex,DiscoveryArrayByte,IsEvent,Unknown1
798,u5e3/05,0,532,400,3704,4254,0,1073,37,42,-1,0,0,0,1,0,1,0,True,False,False
799,u5e3/06,0,532,400,3704,4255,0,1073,37,42,-1,0,0,0,1,0,1,0,True,False,False
800,u5e3/07,0,532,400,3704,4256,0,1073,37,42,-1,0,0,0,1,0,1,0,True,False,False
801,u5e3/01,0,532,400,3704,4042,0,1073,37,42,-1,0,0,0,1,0,1,0,True,False,False
802,z5fa/00,0,0,400,2405,4197,0,1071,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
803,w5d1/00,2147483646,535,200,24,4199,0,1069,0,0,37,0,3,21,1,0,0,0,False,False,False
804,w5d2/01,2,536,200,24,4227,4228,1075,335,100,135,0,3,22,1,0,0,1,True,False,False
805,w5d2/02,4,537,200,24,4227,4229,1075,35,243,135,0,3,22,1,0,0,2,True,False,False
806,w5d2/03,8,538,200,24,4227,4230,1075,-289,105,135,0,3,22,1,0,0,3,True,False,False
807,n5r5/00,0,0,400,3705,4249,0,1081,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
808,n5r8/00,0,0,400,3705,4250,0,1087,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
809,n5r8/00,0,539,400,3705,4250,0,1093,-100,-100,-1,0,0,0,1,0,0,0,True,True,False
810,n5r7/00,0,0,400,3705,4198,0,1085,500,500,-1,0,0,0,1,0,0,0,True,False,False
811,z5r2/01,30,540,200,2405,4258,4259,1118,0,480,136,0,99,6,1,0,0,1,True,False,False
812,z5r2/02,224,541,200,2405,4258,4260,1118,700,-750,136,0,99,6,1,0,0,2,True,False,False
813,z5r2/03,256,542,200,2405,4258,4261,1118,-350,-135,136,0,99,6,1,0,0,3,True,False,False
814,z5r2/04,512,543,200,2405,4258,4262,1118,-800,-750,136,0,99,6,1,0,0,4,True,False,False
815,m5d5/01,2,544,200,3703,4270,4291,1097,-46,570,137,22,17,9,1,0,0,1,True,False,False
816,m5d5/02,28,545,200,3703,4270,4271,1097,-24,744,137,22,17,9,1,0,0,2,True,False,False
817,m5d5/03,480,546,200,3703,4270,4272,1097,-350,260,137,22,17,9,1,0,0,3,True,False,False
818,n5c1/00,0,0,400,3705,4287,0,1123,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
819,default/00,0,0,400,23,2528,0,1098,0,0,-1,0,0,0,1,0,0,0,True,False,False
820,default/00,0,0,100,26,2529,0,1124,0,0,-1,0,0,0,1,0,0,0,True,True,False
821,z3oz/00,0,0,400,2405,4288,0,1122,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
822,s5p4/00,0,0,400,2405,4093,0,1116,0,0,-1,0,0,0,1,0,0,0,True,False,False
823,m5fa/00,0,0,400,3703,4289,0,1095,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
824,m5d5/04,7680,547,200,3703,4270,4273,1097,320,-250,137,22,17,9,1,0,0,4,True,False,False
825,default/00,0,548,400,3703,4293,0,1125,-693,-46,-1,0,0,0,1,0,0,0,True,True,False
826,m5d5/01,2,544,200,3703,4270,4291,1119,-24,744,137,0,0,0,1,2,0,1,True,False,False
827,m5d5/02,28,549,200,3703,4270,4271,1119,-24,744,137,0,0,0,1,2,0,2,True,False,False
828,m5d5/03,480,550,200,3703,4270,4272,1119,-350,260,137,0,0,0,1,2,0,3,True,False,False
829,m5d5/04,7680,551,200,3703,4270,4273,1119,320,-250,137,0,0,0,1,2,0,4,True,False,False
830,z5fb/00,0,0,400,2405,4296,0,1140,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
831,k5d2/01,14,552,200,3702,4297,4298,1126,368,-277,138,23,16,5,1,0,0,1,True,False,False
832,k5d2/02,112,553,200,3702,4297,4299,1126,-288,220,138,23,16,5,1,0,0,2,True,False,False
833,k5d2/03,896,554,200,3702,4297,4300,1126,389,149,138,23,16,5,1,0,0,3,True,False,False
834,n5ra/00,0,0,400,3702,4362,0,1149,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
835,n5rc/01,0,0,400,3702,4375,0,1153,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
836,n5rc/02,0,0,400,3702,4376,0,1154,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
837,n5r9/00,0,0,400,3702,4358,0,1147,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
838,m5fb/00,0,0,400,3703,4377,0,1136,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
839,n5rb/00,0,0,400,3702,4307,0,1151,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
840,m5e5/00,0,568,800,3703,4380,0,1161,0,0,-1,0,0,0,1,0,0,0,True,True,False
841,m5e7/00,0,569,400,3703,4381,0,1160,-12,-16,-1,0,0,0,1,0,0,0,True,True,False
842,z5e5/00,0,570,400,2405,4382,0,1162,-30,-600,-1,0,0,0,1,0,0,0,True,True,False
843,e5d1/01,2,557,200,2402,4308,4309,1137,-145,-820,38,0,9,5,1,0,0,1,False,False,False
844,e5d1/02,12,558,200,2402,4308,4310,1137,774,-118,38,0,9,5,1,0,0,2,False,False,False
845,e5d1/03,48,559,200,2402,4308,4311,1137,700,-700,38,0,9,5,1,0,0,3,False,False,False
846,e5d1/04,1984,560,200,2402,4308,4312,1137,700,-700,38,0,9,5,1,0,0,4,False,False,False
847,e5d1/05,2048,561,200,2402,4308,4313,1137,700,-540,38,0,9,5,1,0,0,5,False,False,False
848,e5d1/06,4190208,562,200,2402,4308,4314,1137,-741,-141,38,0,9,5,1,0,0,6,False,False,False
849,e5d1/07,1069547520,563,200,2402,4308,4315,1137,10,-20,38,0,9,5,1,0,0,7,False,False,False
850,e5d1/08,3221225472,564,200,2402,4308,4337,1137,-900,866,38,0,0,0,1,0,0,0,False,False,False
851,e5d2/01,2,565,200,2402,4338,4339,1155,0,40,139,0,9,6,1,0,0,1,True,False,False
852,e5d2/02,4,566,200,2402,4338,4340,1155,-300,40,139,0,9,6,1,0,0,2,True,False,False
853,e5d2/03,8,567,200,2402,4338,4341,1155,200,-7,139,0,9,6,1,0,0,3,True,False,False
854,s5p5/00,0,0,400,2405,4094,0,1138,0,0,-1,0,0,0,1,0,0,0,True,False,False
855,y6t1/00,0,620,180,4500,4504,0,1185,50,-70,-1,0,20,2,1,0,0,0,True,False,False
856,x6t1/00,0,621,180,4501,4503,0,1186,0,90,-1,0,21,2,1,0,0,0,True,False,False
857,y6f1/00,2147483646,622,100,4500,4505,0,1187,0,0,40,0,20,3,1,0,0,0,False,False,False
858,y6f2/00,2147483646,623,100,4500,4506,0,1188,0,0,41,0,20,4,1,0,0,0,False,False,False
859,y6f3/00,4294967294,624,100,4500,4507,0,1189,0,0,42,0,20,5,1,0,0,0,False,False,False
860,x6f1/00,4294967294,625,100,4501,4508,0,1190,0,0,43,0,21,3,1,0,0,0,False,False,False
861,x6f2/00,2147483646,626,100,4501,4509,0,1191,0,0,44,0,21,4,1,0,0,0,False,False,False
862,x6f3/00,4294967294,627,100,4502,4510,0,1192,0,0,45,0,22,2,1,0,0,0,False,False,False
863,k5d2/04,0,553,200,3702,4297,0,1177,-288,220,-1,0,0,0,1,0,0,0,True,False,False
864,z5d2/01,30,579,200,2405,4431,4432,1164,440,130,140,24,99,11,1,0,0,1,True,False,False
865,z5d2/02,8160,580,200,2405,4431,4433,1164,0,30,140,24,99,11,1,0,0,2,True,False,False
866,h1m2/13,58720256,594,100,2405,4043,4361,1055,-175,138,36,0,0,0,1,0,0,2,False,False,False
867,o5d1/01,2,584,200,2405,4383,4384,1176,0,-785,39,0,99,12,1,0,0,1,False,False,False
868,o5d1/02,12,585,200,2405,4383,4385,1176,530,-265,39,0,99,12,1,0,0,2,False,False,False
869,o5d1/04,3584,587,200,2405,4383,4386,1176,-101,35,39,0,99,12,1,0,0,4,False,False,False
870,o5d1/05,61440,588,200,2405,4383,4387,1176,-128,733,39,0,99,12,1,0,0,5,False,False,False
871,o5d1/06,393216,589,200,2405,4383,4388,1176,-886,-148,39,0,99,12,1,0,0,6,False,False,False
872,o5d1/07,524288,590,200,2405,4383,4389,1176,-907,530,39,0,99,12,1,0,0,7,False,False,False
873,o5d1/09,532676608,592,200,2405,4383,4390,1176,-611,728,39,0,99,12,1,0,0,9,False,False,False
874,o5d1/10,3758096384,593,200,2405,4383,4391,1176,-950,756,39,0,0,0,1,0,0,0,False,False,False
875,o5d2/01,6,581,200,2405,4416,4417,1179,0,-60,143,0,99,13,1,0,0,1,True,False,False
876,o5d2/02,24,582,200,2405,4416,4418,1179,-200,-75,143,0,99,13,1,0,0,2,True,False,False
877,o5d2/03,32,583,200,2405,4416,4419,1179,200,-7,143,0,99,13,1,0,0,3,True,False,False
878,default/00,0,0,200,2405,4469,4470,1165,200,240,-1,0,0,0,1,0,0,0,True,False,False
879,default/00,0,0,200,2405,4469,4471,1165,0,240,-1,0,0,0,1,0,0,0,True,False,False
880,default/00,0,0,200,2405,4469,4472,1165,-200,124,-1,0,0,0,1,0,0,0,True,False,False
881,default/00,0,0,200,2405,4469,4473,1165,200,-252,-1,0,0,0,1,0,0,0,True,False,False
882,default/00,0,0,200,2405,4469,4474,1165,0,-213,-1,0,0,0,1,0,0,0,True,False,False
883,default/00,0,0,200,2405,4469,4475,1165,-200,-133,-1,0,0,0,1,0,0,0,True,False,False
884,z5r3/01,6,572,200,2405,4443,4444,1178,800,783,141,0,99,7,1,0,0,1,True,False,False
885,z5r3/02,8,573,200,2405,4443,4445,1178,945,-945,141,0,99,7,1,0,0,2,True,False,False
886,z5r3/03,48,574,200,2405,4443,4446,1178,0,850,141,0,99,7,1,0,0,3,True,False,False
887,z5r3/04,192,575,200,2405,4443,4447,1178,0,-830,141,0,99,7,1,0,0,4,True,False,False
888,z5r3/05,256,576,200,2405,4443,4448,1178,0,-750,141,0,99,7,1,0,0,5,True,False,False
889,z5r3/06,1536,577,200,2405,4443,4449,1178,-800,-850,141,0,99,7,1,0,0,6,True,False,False
890,z5r3/07,2048,578,200,2405,4443,4450,1178,-945,945,141,0,99,7,1,0,0,7,True,False,False
891,w1el/00,0,595,800,24,4468,0,1197,0,21,-1,0,0,0,1,0,0,0,True,False,False
892,o5d1/03,496,586,200,2405,4383,4477,1176,680,256,39,0,99,11,1,0,0,3,False,False,False
893,o5d1/08,3145728,591,200,2405,4383,4478,1176,-847,658,39,0,99,11,1,0,0,8,False,False,False
894,z5fc/00,0,0,400,2405,4441,0,1168,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
895,o5d1/11,65536,596,200,2405,4383,4479,1176,-189,730,39,0,99,11,1,0,0,5,False,False,False
896,default/00,0,0,100,4500,5000,0,1209,0,0,-1,0,0,0,1,0,0,0,True,False,False
897,y6d1/01,2,597,200,4500,4602,4900,1167,-44,-88,148,29,20,6,1,0,0,1,True,False,False
898,y6d1/02,508,598,200,4500,4602,4901,1167,-44,-88,148,29,20,6,1,0,0,2,True,False,False
899,x6d1/00,2046,599,200,4501,4909,0,1198,0,-20,149,32,21,5,1,0,0,0,True,False,False
900,x6d4/01,126,600,200,4501,4926,4918,1203,130,-348,150,35,21,7,1,0,0,1,True,False,False
901,x6d4/02,896,601,200,4501,4926,4919,1203,130,354,150,35,21,7,1,0,0,2,True,False,False
902,y6d2/01,6,632,200,4500,4480,4481,1193,0,0,144,30,20,7,1,0,0,1,True,False,False
903,y6d2/02,56,633,200,4500,4480,4482,1193,0,0,144,30,20,7,1,0,0,2,True,False,False
904,y6d2/03,448,634,200,4500,4480,4483,1193,0,0,144,30,20,7,1,0,0,3,True,False,False
905,x6d2/01,6,615,200,4501,5007,5008,1208,-30,-63,145,33,21,6,1,0,0,1,True,False,False
906,x6d2/02,56,616,200,4501,5007,5009,1208,153,-77,145,33,21,6,1,0,0,2,True,False,False
907,x6d2/03,64,617,200,4501,5007,5010,1208,88,180,145,33,21,6,1,0,0,3,True,False,False
908,x6d2/04,8064,618,200,4501,5007,5011,1208,55,142,145,33,21,6,1,0,0,4,True,False,False
909,x6d2/05,57344,619,200,4501,5007,5012,1208,-120,-108,145,33,21,6,1,0,0,5,True,False,False
910,x6d3/01,2,609,200,4502,3799,4350,1199,29,-95,146,34,22,3,1,0,0,1,True,False,False
911,x6d3/02,4,610,200,4502,3799,4351,1199,-852,-823,146,34,22,3,1,0,0,2,True,False,False
912,x6d3/03,56,611,200,4502,3799,4352,1199,-778,-735,146,34,22,3,1,0,0,3,True,False,False
913,x6d3/04,64,612,200,4502,3799,4353,1199,533,373,146,34,22,3,1,0,0,4,True,False,False
914,x6d3/05,896,613,200,4502,3799,4354,1199,642,507,146,34,22,3,1,0,0,5,True,False,False
915,y6d3/01,30,602,200,4500,5027,5028,1194,0,144,147,31,20,8,1,0,0,1,True,False,False
916,y6d3/02,4064,603,200,4500,5027,5029,1194,0,144,147,31,20,8,1,0,0,2,True,False,False
917,x6d5/01,254,32,200,4502,5105,5118,1204,0,-150,151,36,22,4,1,0,0,1,True,False,False
918,world/03,0,604,100,20,20,0,0,0,0,-1,25,23,1,2,0,0,0,True,False,True
919,world/04,0,605,100,20,20,0,0,0,0,-1,26,24,1,2,0,0,0,True,False,True
920,region/15,0,606,100,4500,4500,0,0,0,0,-1,25,20,1,3,0,0,0,True,False,False
921,region/16,0,607,100,4501,4501,0,0,0,0,-1,25,21,1,3,0,0,0,True,False,False
922,region/17,0,608,100,4502,4502,0,0,0,0,-1,27,22,1,3,0,0,0,True,False,False
923,x6r2/00,0,0,400,4501,5102,0,1227,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
924,x6r4/00,0,0,400,4501,5103,0,1231,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
925,y6fa/00,0,0,400,4500,5115,0,1195,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
926,x6r3/00,0,0,400,4501,5114,0,1229,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
927,x6r1/00,0,0,400,4501,5104,0,1225,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
928,x6fb/00,0,0,400,4502,5116,0,1202,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
929,x6fa/00,0,0,400,4501,5117,0,1200,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
930,x6d5/02,7936,33,200,4502,5105,5119,1204,-100,350,151,36,22,4,1,0,0,2,True,False,False
931,y6e1/00,0,0,400,4500,4523,0,1170,0,-19,-1,0,0,0,1,0,0,0,True,False,False
932,x6e1/00,0,631,400,4501,4748,0,1171,0,8,-1,0,0,0,1,0,0,0,True,False,False
933,y6e3/00,0,0,400,3702,4750,0,1206,0,-9,-1,0,0,0,1,0,0,0,True,False,False
934,x6e2/00,0,0,400,4501,4654,0,1207,1,6,-1,0,0,0,1,0,0,0,True,False,False
935,default/00,0,628,400,4501,4909,0,1219,0,-640,-1,0,0,0,1,0,0,0,True,False,False
936,y6e2/00,0,629,400,4500,4751,0,1222,0,31,-1,0,0,0,1,0,0,0,True,False,False
937,x6e4/00,0,0,400,4501,4655,0,1223,0,0,-1,0,0,0,1,0,0,0,True,False,False
938,x6e5/00,0,0,400,4501,4749,0,1224,0,0,-1,0,0,0,1,0,0,0,True,False,False
939,y6ti/00,0,635,800,4500,4540,0,1205,210,-285,-1,0,0,0,1,0,0,0,True,False,False
940,f1dc/00,0,0,200,23,5120,0,1233,32,0,-1,0,0,0,1,0,0,0,True,False,False
941,n4d9/10,0,614,200,2405,5121,0,1234,0,286,-1,0,0,0,1,0,0,0,True,False,False
942,s1p6/00,0,0,400,22,5125,0,1127,0,0,-1,0,0,0,1,0,0,0,True,False,False
943,x6d6/01,62,642,200,4501,5126,5127,1242,-35,-398,152,37,21,8,1,0,0,1,True,False,False
944,x6d6/02,32704,643,200,4501,5126,5135,1242,-87,156,152,37,21,8,1,0,0,2,True,False,False
945,x6d6/03,32768,644,200,4501,5126,5136,1242,-34,710,152,37,21,8,1,0,0,3,True,False,False
946,z6r1/01,6,636,200,2405,5138,5139,1248,-800,-595,153,0,99,8,1,0,0,1,True,False,False
947,z6r1/02,24,637,200,2405,5138,5140,1248,464,-710,153,0,99,8,1,0,0,2,True,False,False
948,z6r1/03,96,638,200,2405,5138,5141,1248,566,580,153,0,99,8,1,0,0,3,True,False,False
949,z6r1/04,128,639,200,2405,5138,5142,1248,-864,820,153,0,99,8,1,0,6,4,True,False,False
950,z6r1/05,128,640,200,2405,5138,5143,1248,-864,820,153,0,99,8,1,0,6,4,True,False,False
951,z6r1/06,256,641,200,2405,5138,5144,1248,-150,-800,153,0,99,8,1,0,0,6,True,False,False
952,l1rz/01,0,0,400,2405,1436,0,1241,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
953,l1rz/02,0,0,400,2405,1436,0,1241,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
954,l1rz/03,0,0,400,2405,1436,0,1241,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
955,z6e1/00,0,646,400,2405,5139,0,1264,0,58,-1,0,0,0,1,0,0,0,True,False,False
956,f1ec/00,0,645,400,23,4754,0,1247,0,0,-1,0,0,0,1,0,0,0,True,False,False
957,w1em/00,0,0,800,24,4755,0,1255,0,0,-1,0,0,0,1,0,0,0,True,False,False
958,h1i1/01,0,0,400,2405,2950,1147,1249,0,0,-1,0,0,0,1,0,0,1,True,False,False
959,h1i1/02,0,0,400,2405,2950,1148,1249,0,0,-1,0,0,0,1,0,0,2,True,False,False
960,h1i2/01,0,0,400,2405,21,1109,1250,0,0,-1,0,0,0,1,0,0,2,True,False,False
961,h1i2/02,0,0,400,2405,21,1110,1250,0,0,-1,0,0,0,1,0,0,1,True,False,False
962,h1i2/03,0,0,400,2405,21,1111,1250,0,0,-1,0,0,0,1,0,0,3,True,False,False
963,h1i3/01,0,0,400,2405,20,1112,1251,0,0,-1,0,0,0,1,0,0,2,True,False,False
964,h1i3/02,0,0,400,2405,20,1113,1251,0,0,-1,0,0,0,1,0,0,1,True,False,False
965,h1i3/03,0,0,400,2405,20,1114,1251,0,0,-1,0,0,0,1,0,0,3,True,False,False
966,x6e7/00,0,0,100,4501,4526,0,1246,0,0,-1,0,0,0,1,0,0,0,True,False,False
967,o6b1/01,2147483646,659,100,2405,4932,0,1252,0,0,46,39,99,14,1,0,0,0,False,False,False
968,o6b1/02,0,648,200,2405,5179,5180,1252,-700,-416,-1,0,0,0,1,0,0,0,True,False,False
969,o6b1/03,0,649,200,2405,5179,5181,1252,-700,-10,-1,0,0,0,1,0,0,0,True,False,False
970,o6b1/04,0,650,200,2405,5179,5192,1252,547,-195,-1,0,0,0,1,0,0,0,True,False,False
971,o6b1/05,0,651,200,2405,5179,5194,1252,-700,350,-1,0,0,0,1,0,0,0,True,False,False
972,x6d6/01,62,642,200,4501,5126,5127,1254,-35,-398,152,0,0,0,1,6,0,1,True,False,False
973,x6d6/02,32704,647,200,4501,5126,5135,1254,-87,156,152,0,0,0,1,6,0,2,True,False,False
974,x6d6/03,32768,644,200,4501,5126,5136,1254,-34,710,152,0,0,0,1,6,0,3,True,False,False
975,o6b1/06,0,0,200,2405,5179,5182,1252,-615,121,-1,0,0,0,1,0,0,0,True,False,False
976,o6b1/07,0,0,200,2405,5179,5183,1252,-784,120,-1,0,0,0,1,0,0,0,True,False,False
977,o6b1/08,0,0,200,2405,5179,5184,1252,-532,36,-1,0,0,0,1,0,0,0,True,False,False
978,o6b1/09,0,0,200,2405,5179,5185,1252,-528,-54,-1,0,0,0,1,0,0,0,True,False,False
979,o6b1/10,0,0,200,2405,5179,5186,1252,-553,112,-1,0,0,0,1,0,0,0,True,False,False
980,o6b1/11,0,0,200,2405,5179,5187,1252,-644,176,-1,0,0,0,1,0,0,0,True,False,False
981,o6b1/12,0,0,200,2405,5179,5188,1252,-867,36,-1,0,0,0,1,0,0,0,True,False,False
982,o6b1/13,0,0,200,2405,5179,5189,1252,-872,-54,-1,0,0,0,1,0,0,0,True,False,False
983,o6b1/14,0,0,200,2405,5179,5190,1252,-755,176,-1,0,0,0,1,0,0,0,True,False,False
984,o6b1/15,0,0,200,2405,5179,5191,1252,-846,111,-1,0,0,0,1,0,0,0,True,False,False
985,o6b1/16,0,652,200,2405,5179,5193,1252,800,-387,-1,0,0,0,1,0,0,0,True,False,False
986,o6b1/17,0,653,200,2405,5179,5195,1252,-700,573,-1,0,0,0,1,0,0,0,True,False,False
987,o6b1/18,0,0,200,2405,5179,5196,1252,-700,774,-1,0,0,0,1,0,0,0,True,False,False
988,o6b1/19,0,0,200,2405,5179,5197,1252,-813,506,-1,0,0,0,1,0,0,0,True,False,False
989,o6b1/20,0,0,200,2405,5179,5198,1252,-640,470,-1,0,0,0,1,0,0,0,True,False,False
990,o6b1/21,0,0,200,2405,5179,5199,1252,-583,571,-1,0,0,0,1,0,0,0,True,False,False
991,x6r6/00,0,0,400,4501,5175,0,1258,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
992,x6r5/00,0,0,400,4501,5176,0,1256,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
993,x6r8/01,0,0,400,4501,5177,0,1262,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
994,x6r8/02,0,0,400,4501,5178,0,1262,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
995,x6d7/01,30,654,200,4501,5156,5157,1266,122,-273,154,38,21,9,1,0,0,1,True,False,False
996,x6d7/02,480,655,200,4501,5156,5158,1266,111,19,154,38,21,9,1,0,0,2,True,False,False
997,x6d7/03,1536,656,200,4501,5156,5159,1266,0,248,154,38,21,9,1,0,0,3,True,False,False
998,x6d7/04,6144,657,200,4501,5156,5160,1266,0,248,154,38,21,9,1,0,0,4,True,False,False
999,x6d7/05,57344,658,200,4501,5156,5161,1266,0,248,154,38,21,9,1,0,0,5,True,False,False
1000,x6r7/01,0,0,400,4501,5155,5215,1260,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1001,x6r7/02,0,0,400,4501,5155,5216,1260,-100,-5,-1,0,0,0,1,0,0,0,True,False,False
1002,x6r7/03,0,0,400,4501,5155,5217,1260,-100,-5,-1,0,0,0,1,0,0,0,True,False,False
1003,c1w1/00,0,0,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1004,c1w1/02,0,662,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1005,c1w1/03,0,663,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1006,c1w1/04,0,663,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1007,c1w1/05,0,663,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1008,c1w1/06,0,663,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1009,c1w1/07,0,663,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1010,c1w1/08,0,663,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1011,c1w1/09,0,708,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1012,c1w1/10,0,665,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1013,c1w1/11,0,666,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1014,c1w1/12,0,709,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1015,c1w1/13,0,664,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1016,c1w1/14,0,664,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1017,c1w1/15,0,664,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1018,c1w1/16,0,664,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1019,c1w1/17,0,664,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1020,c1w1/18,0,667,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1021,c1w1/19,0,668,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1022,c1w1/20,0,710,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,8,0,True,False,False
1023,x6e8/00,0,0,400,4501,4759,0,1268,0,0,-1,0,0,0,1,0,0,0,True,False,False
1024,x6e9/00,0,0,400,4501,4760,0,1274,0,0,-1,0,0,0,1,0,0,0,True,False,False
1025,o6e1/00,0,660,400,2405,4757,0,1269,0,40,-1,0,0,0,1,0,0,0,True,False,False
1026,o6e2/00,0,0,400,2405,4758,0,1277,0,0,-1,0,0,0,1,0,0,0,True,False,False
1027,x6d6/01,62,642,200,4501,5126,5127,1254,-35,-398,152,0,0,0,1,7,0,1,True,False,False
1028,x6d6/02,32704,661,200,4501,5126,5135,1254,-87,156,152,0,0,0,1,7,0,2,True,False,False
1029,x6d6/03,32768,644,200,4501,5126,5136,1254,-34,710,152,0,0,0,1,7,0,3,True,False,False
1030,x6fd/00,0,0,400,4501,5153,0,1270,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1031,c1w1/21,0,710,100,2405,5219,0,1237,0,0,-1,0,0,0,1,0,0,0,True,False,False
1032,x6r8/03,0,0,400,4501,5177,0,1262,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1033,z6r2/01,2,669,200,2405,5240,5241,1304,-826,-871,155,0,99,9,1,0,0,1,True,False,False
1034,z6r2/02,4,670,200,2405,5240,5242,1304,-594,-796,155,0,99,9,1,0,0,2,True,False,False
1035,z6r2/03,24,671,200,2405,5240,5243,1304,850,-863,155,0,99,9,1,0,0,3,True,False,False
1036,z6r2/04,32,672,200,2405,5240,5244,1304,-800,0,155,0,99,9,1,0,0,4,True,False,False
1037,z6r2/05,64,673,200,2405,5240,5245,1304,-650,-400,155,0,99,9,1,0,0,5,True,False,False
1038,z6r2/06,128,674,200,2405,5240,5246,1304,-800,-800,155,0,99,9,1,0,0,6,True,False,False
1039,z6r2/07,256,675,200,2405,5240,5247,1304,-750,-800,155,0,99,9,1,0,0,7,True,False,False
1040,z6r2/08,512,676,200,2405,5240,5248,1304,850,838,155,0,99,9,1,0,0,8,True,False,False
1041,z6r2/09,1024,677,200,2405,5240,5249,1304,200,-150,155,0,99,9,1,0,12,9,True,False,False
1042,z6r2/10,2048,678,200,2405,5240,5250,1304,-50,100,155,0,99,9,1,0,0,10,True,False,False
1043,z6r2/11,4096,679,200,2405,5240,5251,1304,-800,800,155,0,99,9,1,0,0,11,True,False,False
1044,z6r2/12,1024,677,200,2405,5240,5249,1304,200,-150,155,0,99,9,1,0,0,0,True,False,False
1045,x6fe/01,0,0,400,4502,5284,0,1295,-100,-100,-1,0,0,0,1,0,0,0,True,False,False
1046,x6fe/02,0,0,400,4502,5285,0,1295,-100,100,-1,0,0,0,1,0,0,0,True,False,False
1047,x6fe/03,0,0,400,4502,5285,0,1295,-300,100,-1,0,0,0,1,0,0,0,True,False,False
1048,x6fe/04,0,0,400,4502,5285,0,1295,-300,-100,-1,0,0,0,1,0,0,0,True,False,False
1049,x6fe/05,0,0,400,4502,5285,0,1295,-300,-300,-1,0,0,0,1,0,0,0,True,False,False
1050,x6fe/06,0,0,400,4502,5285,0,1295,-100,-300,-1,0,0,0,1,0,0,0,True,False,False
1051,x6fe/07,0,0,400,4502,5285,0,1295,100,-300,-1,0,0,0,1,0,0,0,True,False,False
1052,x6fe/08,0,0,400,4502,5285,0,1295,100,-100,-1,0,0,0,1,0,0,0,True,False,False
