#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34,Unknown35,Unknown36,Unknown37,Unknown38,Unknown39,Unknown40,Unknown41,Unknown42,Unknown43,Unknown44,Unknown45,Unknown46,Unknown47,Unknown48,Unknown49,Unknown50,Unknown51,Unknown52,Unknown53,Unknown54,Unknown55,Unknown56,Unknown57,Unknown58,Unknown59,Unknown60,Unknown61,Unknown62,Unknown63,Unknown64,Unknown65,Unknown66,Unknown67,Unknown68,Unknown69,Unknown70,Unknown71,Unknown72,Unknown73,Unknown74,Unknown75,Unknown76,Unknown77,Unknown78,Unknown79,Unknown80,Unknown81,Unknown82,Unknown83,Unknown84,Unknown85,Unknown86,Unknown87,Unknown88,Unknown89,Unknown90,Unknown91,Unknown92,Unknown93,Unknown94,Unknown95,Unknown96,Unknown97,Unknown98,Unknown99,Unknown100,Unknown101,Unknown102,Unknown104,Unknown105,Unknown106,Unknown107,Unknown108,Unknown109,Unknown110,Unknown111,Unknown103
171,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
172,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
173,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
174,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
175,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
176,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
177,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
178,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True
179,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
180,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
181,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
182,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
183,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
184,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
185,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True
186,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True
187,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
188,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
189,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True
190,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
191,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True
192,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
193,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True
194,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True
195,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True
196,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True
197,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,True,True
198,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True
199,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,True,True,True,True
200,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
201,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True
202,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
203,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
