#,Path,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8
3059,ex4/aktkmk/aktkmk10610/aktkmk10610,0,0,0,0,0,1,1,True,False
3060,ex4/aktkmk/aktkmk10620/aktkmk10620,0,0,0,0,9,1,1,True,False
3061,ex4/aktkmk/aktkmk10630/aktkmk10630,70222,0,0,0,0,1,1,True,False
3062,ex4/aktkmk/aktkmk10640/aktkmk10640,0,0,0,0,0,1,1,True,False
3063,ex4/aktkmk/aktkmk10710/aktkmk10710,0,0,0,0,0,1,1,True,False
3064,ex4/aktkmk/aktkmk10720/aktkmk10720,0,0,0,0,10,1,1,True,False
3065,ex4/aktkmk/aktkmk10730/aktkmk10730,0,0,0,0,0,1,1,True,False
3066,ex4/aktkmk/aktkmk10740/aktkmk10740,0,0,0,0,0,1,1,True,False
3067,ex4/aktkmk/aktkmk10750/aktkmk10750,0,0,0,0,0,1,1,True,False
3068,ex4/aktkmk/aktkmk10810/aktkmk10810,0,0,0,0,0,1,1,True,False
3069,ex4/aktkmk/aktkmk10820/aktkmk10820,0,0,0,0,0,1,1,True,False
3070,ex4/aktkmk/aktkmk10830/aktkmk10830,0,0,0,0,0,1,1,True,False
3071,ex4/aktkmk/aktkmk10840/aktkmk10840,0,0,0,0,0,1,1,True,False
3072,ex4/aktkmk/aktkmk10910/aktkmk10910,0,0,0,0,0,1,1,True,False
3073,ex4/aktkmk/aktkmk10920/aktkmk10920,0,0,0,0,0,1,1,True,False
3074,ex4/chrhdb/chrhdb84110/chrhdb84110,0,0,0,0,0,1,1,True,False
3075,ex4/chrhdb/chrhdb84120/chrhdb84120,0,0,0,0,0,1,1,True,False
3076,ex4/chrhdb/chrhdb84210/chrhdb84210,0,0,0,0,0,1,1,True,False
3077,ex4/chrhdb/chrhdb84220/chrhdb84220,0,0,0,0,0,1,1,True,False
3078,ex4/chrhdb/chrhdb84230/chrhdb84230,0,0,0,0,0,1,1,True,False
3079,ex4/qstpdn/qstpdn00210/qstpdn00210,0,0,0,0,0,1,1,True,False
3080,ex4/qstpdn/qstpdn00220/qstpdn00220,0,0,0,0,0,1,1,True,False
3081,ex4/qstpdn/qstpdn00230/qstpdn00230,0,0,0,0,0,1,1,True,False
3082,ex4/qstpdn/qstpdn00240/qstpdn00240,0,0,0,0,0,1,1,True,False
3083,ex4/qstpdn/qstpdn00250/qstpdn00250,0,0,0,0,0,1,1,True,False
3084,ex4/qstpdn/qstpdn00260/qstpdn00260,0,0,0,0,0,1,1,True,False
3085,ex4/qstpdn/qstpdn00270/qstpdn00270,0,0,0,0,0,1,1,True,False
3086,ex4/qstpdn/qstpdn00280/qstpdn00280,0,0,0,0,0,1,1,True,False
3087,ex4/qstpdn/qstpdn00290/qstpdn00290,0,0,0,0,0,1,1,True,False
3088,ex4/qstpdn/qstpdn00300/qstpdn00300,0,0,0,0,0,1,1,True,False
3089,ex4/qstpdn/qstpdn00310/qstpdn00310,0,0,0,0,0,1,1,True,False
3090,ex4/qstpdn/qstpdn00320/qstpdn00320,0,0,0,0,0,1,1,True,False
3091,ex4/dunpdn/dunpdn3a110/dunpdn3a110,0,0,0,0,0,1,1,True,False
3092,ex4/dunpdn/dunpdn3a120/dunpdn3a120,0,0,0,0,0,1,1,True,False
3093,ex4/dunpdn/dunpdn3a210/dunpdn3a210,0,0,0,0,0,1,1,True,False
3094,ex4/dunpdn/dunpdn3a220/dunpdn3a220,0,0,0,0,0,1,1,True,False
3095,ex4/dunpdn/dunpdn3a310/dunpdn3a310,0,0,0,0,0,1,1,True,False
3096,ex4/dunpdn/dunpdn3a320/dunpdn3a320,0,0,0,0,0,1,1,True,False
3097,ex4/dunpdn/dunpdn3a410/dunpdn3a410,0,0,0,0,0,1,1,True,False
3098,ex4/dunpdn/dunpdn3a420/dunpdn3a420,0,0,0,0,0,1,1,True,False
3099,ex4/dunpdn/dunpdn3b110/dunpdn3b110,0,0,0,0,0,1,1,True,False
3100,ex4/dunpdn/dunpdn3b120/dunpdn3b120,0,0,0,0,0,1,1,True,False
3101,ex4/dunpdn/dunpdn3b210/dunpdn3b210,0,0,0,0,0,1,1,True,False
3102,ex4/dunpdn/dunpdn3b220/dunpdn3b220,0,0,0,0,0,1,1,True,False
3103,ex4/dunpdn/dunpdn3b310/dunpdn3b310,0,0,0,0,0,1,1,True,False
3104,ex4/dunpdn/dunpdn3b320/dunpdn3b320,0,0,0,0,0,1,1,True,False
3105,ex4/dunpdn/dunpdn3b410/dunpdn3b410,0,0,0,0,0,1,1,True,False
3106,ex4/dunpdn/dunpdn3b420/dunpdn3b420,0,0,0,0,0,1,1,True,False
3107,ex4/dunkld/dunkld5d210/dunkld5d210,0,0,0,0,0,1,1,True,False
3108,ex4/dunkld/dunkld5d220/dunkld5d220,0,0,0,0,0,1,1,True,False
3109,ex4/dunkld/dunkld5d230/dunkld5d230,0,0,0,0,0,1,1,True,False
3110,ex4/aktksa/aktksa40110/aktksa40110,0,0,0,0,0,1,1,True,False
3111,ex4/aktksa/aktksa40120/aktksa40120,0,0,0,0,0,1,1,True,False
3112,ex4/aktksa/aktksa40130/aktksa40130,0,0,0,0,0,1,1,True,False
3113,ex4/aktksa/aktksa40140/aktksa40140,0,0,0,0,0,1,1,True,False
3114,ex4/aktksa/aktksa40210/aktksa40210,70186,0,0,0,0,1,1,True,False
3115,ex4/vvdhcc/vvdhcc00010/vvdhcc00010,70198,0,0,0,0,1,1,True,False
3116,ex4/vvdhcc/vvdhcc00020/vvdhcc00020,0,0,0,0,0,1,1,True,False
3117,ex4/vvdhcc/vvdhcc00110/vvdhcc00110,0,0,0,0,0,1,1,True,False
3118,ex4/vvdhcc/vvdhcc00120/vvdhcc00120,0,0,0,0,0,1,1,True,False
3119,ex4/vvdhcc/vvdhcc00130/vvdhcc00130,0,0,0,0,0,1,1,True,False
3120,ex4/vvdhcc/vvdhcc0a010/vvdhcc0a010,0,0,0,0,0,1,1,True,False
3121,ex4/vvdhcc/vvdhcc0b010/vvdhcc0b010,0,0,0,0,0,1,1,True,False
3122,ex4/vvdhcc/vvdhcc0a020/vvdhcc0a020,0,0,0,0,0,1,1,True,False
3123,ex4/vvdhcc/vvdhcc0c010/vvdhcc0c010,0,0,0,0,0,1,1,True,False
3124,ex4/aktkct/aktkct20120/aktkct20120,0,0,0,0,0,1,1,True,False
3125,ex4/vvdhcc/vvdhcc0d010/vvdhcc0d010,0,0,0,0,0,1,1,True,False
3126,ex4/chrhdy/chrhdy30110/chrhdy30110,0,0,0,0,0,1,1,True,False
3127,ex4/aktkct/aktkct20110/aktkct20110,0,0,0,0,0,1,1,True,False
3128,ffxiv/anvwil/anvwil01010/anvwil01010,0,0,0,0,0,1,1,True,False
3129,ffxiv/anvwil/anvwil01020/anvwil01020,0,0,0,0,0,1,1,True,False
3130,ffxiv/anvwil/anvwil01030/anvwil01030,0,0,0,0,0,1,1,True,False
3131,ffxiv/qstlui/qstlui00010/qstlui00010,0,0,0,0,0,1,1,True,False
3132,,0,0,0,0,0,0,0,False,False
3133,,0,0,0,0,0,0,0,False,False
3134,ex3/jobaoz/jobaoz06410/jobaoz06410,0,0,0,0,0,129,1,True,False
3135,ex3/jobaoz/jobaoz06420/jobaoz06420,0,0,0,0,0,129,1,True,False
3136,ex3/jobaoz/jobaoz06430/jobaoz06430,0,0,0,0,0,129,1,True,False
3137,ex4/bosgol/bosgol00010/bosgol00010,0,0,0,0,0,1,1,True,False
3138,ex4/bosgol/bosgol00020/bosgol00020,0,0,0,0,0,1,1,True,False
3139,ex4/bosgol/bosgol00110/bosgol00110,0,0,0,0,0,1,1,True,False
3140,ex4/bosgol/bosgol00120/bosgol00120,0,0,0,0,0,1,1,True,False
3141,ex4/bosasr/bosasr00010/bosasr00010,0,0,0,0,0,1,1,True,False
3142,ex4/bosasr/bosasr00020/bosasr00020,0,0,0,0,0,1,1,True,False
3143,ex4/boszur/boszur00210/boszur00210,0,0,0,0,0,1,1,True,False
3144,ex4/boszur/boszur00220/boszur00220,0,0,0,0,0,1,1,True,False
3145,ex4/tuduku/tuduku00640/tuduku00640,0,0,0,0,0,1,1,True,False
3146,ex4/vvdhcc/vvdhcc00015/vvdhcc00015,0,0,0,0,0,1,1,True,False
3147,ex4/chrhdb/chrhdb84105/chrhdb84105,0,0,0,0,0,1,1,True,False
3148,ex2/cntikd/cntikd06410/cntikd06410,0,0,0,0,0,1,4,True,False
3149,ex2/cntikd/cntikd06420/cntikd06420,0,0,0,0,0,1,4,True,False
3150,ex2/cntikd/cntikd06430/cntikd06430,0,0,0,0,0,1,4,True,False
3151,ex2/cntikd/cntikd06440/cntikd06440,0,0,0,0,0,1,4,True,False
3152,ex2/cntikd/cntikd06450/cntikd06450,0,0,0,0,0,1,4,True,False
3153,ex4/aktkua/aktkua20310/aktkua20310,0,0,0,0,0,1,1,True,False
3154,ex2/cntikd/cntikd06460/cntikd06460,0,0,0,0,0,1,4,True,False
3155,ex2/cntikd/cntikd06400/cntikd06400,0,0,0,0,0,1,4,True,False
3156,ex4/banall/banall32010/banall32010,0,0,0,0,0,1,1,True,False
3157,ex4/banall/banall32020/banall32020,0,0,0,0,0,1,1,True,False
3158,ex4/aktkml/aktkml10110/aktkml10110,70200,0,0,0,0,1,1,True,False
3159,ex4/aktkml/aktkml10120/aktkml10120,69515,0,0,0,0,1,1,True,False
3160,ex4/aktkml/aktkml10210/aktkml10210,0,0,0,0,0,1,1,True,False
3161,ex4/aktkml/aktkml10310/aktkml10310,0,0,0,0,0,1,1,True,False
3162,ex4/aktkml/aktkml10320/aktkml10320,0,0,0,0,0,1,1,True,False
3163,ex4/aktkml/aktkml10330/aktkml10330,0,0,0,0,0,1,1,True,False
3164,ex4/aktkml/aktkml10410/aktkml10410,0,0,0,0,0,1,1,True,False
3165,ex4/aktkml/aktkml10420/aktkml10420,0,0,0,0,0,1,1,True,False
3166,ex4/aktkml/aktkml10430/aktkml10430,0,0,0,0,0,1,1,True,False
3167,ex4/aktkml/aktkml10440/aktkml10440,0,0,0,0,0,1,1,True,False
3168,ex4/aktkml/aktkml10510/aktkml10510,0,0,0,0,0,1,1,True,False
3169,ex4/aktkml/aktkml10520/aktkml10520,0,0,0,0,0,1,1,True,False
3170,ex4/aktkml/aktkml10530/aktkml10530,0,0,0,0,0,1,1,True,False
3171,ex4/aktkml/aktkml10540/aktkml10540,0,0,0,0,0,1,1,True,False
3172,ex4/aktkml/aktkml10550/aktkml10550,0,0,0,0,0,1,1,True,False
3173,ex4/aktkml/aktkml10560/aktkml10560,0,0,0,0,0,1,1,True,False
3174,ex4/aktkml/aktkml10610/aktkml10610,69524,0,0,0,0,1,1,True,False
3175,ex4/aktkml/aktkml10620/aktkml10620,0,0,0,0,0,1,1,True,False
3176,ex4/aktkml/aktkml10710/aktkml10710,69524,69515,0,0,0,1,1,True,False
3177,ex4/aktkml/aktkml10720/aktkml10720,0,0,0,0,0,1,1,True,False
3178,ex4/aktkml/aktkml10730/aktkml10730,0,0,0,0,0,1,1,True,False
3179,ex4/aktkml/aktkml10740/aktkml10740,0,0,0,0,0,1,1,True,False
3180,ex4/aktkmm/aktkmm10110/aktkmm10110,0,0,0,0,0,1,1,True,False
3181,ex4/aktkmm/aktkmm10210/aktkmm10210,0,0,0,0,0,1,1,True,False
3182,ex4/aktkmm/aktkmm10220/aktkmm10220,0,0,0,0,0,1,1,True,False
3183,ex4/aktkmm/aktkmm10230/aktkmm10230,0,0,0,0,0,1,1,True,False
3184,ex4/aktkmm/aktkmm10240/aktkmm10240,0,0,0,0,0,1,1,True,False
3185,ex4/aktkmm/aktkmm10310/aktkmm10310,0,0,0,0,0,1,1,True,False
3186,ex4/aktkmm/aktkmm10320/aktkmm10320,0,0,0,0,0,1,1,True,False
3187,ex4/aktkmm/aktkmm10330/aktkmm10330,0,0,0,0,0,1,1,True,False
3188,ex4/aktkmm/aktkmm10340/aktkmm10340,0,0,0,0,0,1,1,True,False
3189,ex4/aktkmm/aktkmm10350/aktkmm10350,0,0,0,0,0,1,1,True,False
3190,ex4/vvdmts/vvdmts00010/vvdmts00010,0,0,0,0,0,1,1,True,False
3191,ex4/vvdmts/vvdmts00020/vvdmts00020,0,0,0,0,0,1,1,True,False
3192,ex4/dunmoe/dunmoe03010/dunmoe03010,0,0,0,0,0,1,1,True,False
3193,ex4/dunmoe/dunmoe03020/dunmoe03020,0,0,0,0,0,1,1,True,False
3194,ex4/dunmoe/dunmoe03030/dunmoe03030,0,0,0,0,0,1,1,True,False
3195,ex4/boszer/boszer00010/boszer00010,0,0,0,0,0,1,1,True,False
3196,ex4/boszer/boszer00020/boszer00020,0,0,0,0,0,1,1,True,False
3197,ex4/boszer/boszer00110/boszer00110,0,0,0,0,0,1,1,True,False
3198,ex4/boszer/boszer00120/boszer00120,0,0,0,0,0,1,1,True,False
3199,ex4/chrhdb/chrhdb85110/chrhdb85110,0,0,0,0,0,1,1,True,False
3200,ex4/chrhdb/chrhdb85210/chrhdb85210,0,0,0,0,0,1,1,True,False
3201,ex4/chrhdb/chrhdb85220/chrhdb85220,0,0,0,0,0,1,1,True,False
3202,ex4/chrhdb/chrhdb85230/chrhdb85230,0,0,0,0,0,1,1,True,False
3203,ex4/qstmoe/qstmoe03010/qstmoe03010,0,0,0,0,0,1,1,True,False
3204,ex4/qstmoe/qstmoe03020/qstmoe03020,0,0,0,0,0,1,1,True,False
3205,ex4/qstmoe/qstmoe03030/qstmoe03030,0,0,0,0,0,1,1,True,False
3206,ex4/qstmoe/qstmoe03040/qstmoe03040,0,0,0,0,0,1,1,True,False
3207,ex4/qstmoe/qstmoe03050/qstmoe03050,70051,0,0,0,0,1,1,True,False
3208,ex4/qstmoe/qstmoe03060/qstmoe03060,0,0,0,0,0,1,1,True,False
3209,ex4/vvdmts/vvdmts00110/vvdmts00110,0,0,0,0,0,1,1,True,False
3210,ex4/vvdmts/vvdmts00120/vvdmts00120,0,0,0,0,0,1,1,True,False
3211,ex4/vvdmts/vvdmts00130/vvdmts00130,0,0,0,0,0,1,1,True,False
3212,ex4/vvdmts/vvdmts0a010/vvdmts0a010,0,0,0,0,0,1,1,True,False
3213,ex4/vvdmts/vvdmts0b010/vvdmts0b010,0,0,0,0,0,1,1,True,False
3214,ex4/vvdmts/vvdmts0a020/vvdmts0a020,0,0,0,0,0,1,1,True,False
3215,ex4/vvdmts/vvdmts0c010/vvdmts0c010,0,0,0,0,0,1,1,True,False
3216,ffxiv/cntfgs/cntfgs00100/cntfgs00100,0,0,0,0,0,1,5,True,False
3217,ex4/vvdmts/vvdmts0d010/vvdmts0d010,0,0,0,0,0,1,1,True,False
3218,ex5/titlog/titlog07000/titlog07000,0,0,0,0,0,1,1,True,False
3219,ex4/dunzon/dunzon5d210/dunzon5d210,0,0,0,0,0,1,1,True,False
3220,ex4/dunzon/dunzon5d220/dunzon5d220,0,0,0,0,0,1,1,True,False
3221,ex4/dunzon/dunzon5d230/dunzon5d230,0,0,0,0,0,1,1,True,False
3222,ffxiv/cntfgs/cntfgs00010/cntfgs00010,0,0,0,0,0,1,1,True,False
3223,ffxiv/cntfgs/cntfgs00020/cntfgs00020,0,0,0,0,0,1,1,True,False
3224,ffxiv/cntfgs/cntfgs00030/cntfgs00030,0,0,0,0,0,1,1,True,False
3225,ffxiv/cntfgs/cntfgs00040/cntfgs00040,0,0,0,0,0,1,1,True,False
3226,ffxiv/cntfgs/cntfgs00050/cntfgs00050,0,0,0,0,0,1,1,True,False
3227,ffxiv/pvpmks/pvpmks06510/pvpmks06510,0,0,0,0,0,1,1,True,False
3228,ex4/aktkua/aktkua20410/aktkua20410,0,0,0,0,0,1,1,True,False
3229,ex4/aktkua/aktkua20510/aktkua20510,0,0,0,0,0,1,1,True,False
3230,ex4/subcts/subcts60610/subcts60610,0,0,0,0,0,1,1,True,False
3231,ex4/aktksa/aktksa50110/aktksa50110,0,0,0,0,0,1,1,True,False
3232,ex4/aktksa/aktksa50210/aktksa50210,0,0,0,0,0,1,1,True,False
3233,ex4/chrhdy/chrhdy40110/chrhdy40110,0,0,0,0,0,1,1,True,False
3234,ex4/aktkct/aktkct30110/aktkct30110,0,0,0,0,0,1,1,True,False
3235,ex4/aktkct/aktkct30410/aktkct30410,0,0,0,0,0,1,1,True,False
3236,ex4/subcts/subcts82910/subcts82910,0,0,0,0,0,1,1,True,False
3237,ffxiv/fessxt/fessxt10110/fessxt10110,0,0,0,0,0,142,1,True,False
3238,ffxiv/fessxt/fessxt10120/fessxt10120,0,0,0,0,0,1,1,True,False
3239,ffxiv/fessxt/fessxt10130/fessxt10130,0,0,0,0,0,1,1,True,False
3240,ffxiv/fessxt/fessxt10140/fessxt10140,0,0,0,0,0,1,1,True,True
3241,ffxiv/fessxt/fessxt10150/fessxt10150,0,0,0,0,0,1,1,True,False
3242,ffxiv/fessxt/fessxt10160/fessxt10160,0,0,0,0,0,1,1,True,False
3243,ex4/boskor/boskor00210/boskor00210,0,0,0,0,0,1,1,True,False
3244,ex4/boskor/boskor00220/boskor00220,0,0,0,0,0,1,1,True,False
3245,ex4/tuduku/tuduku00650/tuduku00650,0,0,0,0,0,1,1,True,False
3246,ex4/chrhdb/chrhdb85240/chrhdb85240,0,0,0,0,0,1,1,True,False
3247,ex4/vvdmts/vvdmts0a005/vvdmts0a005,0,0,0,0,0,1,1,True,False
3248,ffxiv/fessxt/fessxt10135/fessxt10135,0,0,0,0,0,1,1,True,False
3249,ex4/chrhdy/chrhdy40115/chrhdy40115,0,0,0,0,0,1,1,True,False
3250,ffxiv/cntfgs/cntfgs00110/cntfgs00110,0,0,0,0,0,1,1,True,False
3251,ex4/aktkua/aktkua20415/aktkua20415,0,0,0,0,0,1,1,True,False
3252,ex5/jobrdb/jobrdb07010/jobrdb07010,70399,0,0,0,0,34,1,True,False
3253,ex5/jobrdb/jobrdb07020/jobrdb07020,0,0,0,0,0,196,1,True,False
3254,ex5/jobrdb/jobrdb07030/jobrdb07030,0,0,0,0,0,196,1,True,False
3255,ex5/jobrdb/jobrdb07040/jobrdb07040,0,0,0,0,0,196,1,True,False
3256,ex5/jobrdb/jobrdb07050/jobrdb07050,0,0,0,0,0,196,1,True,False
3257,ex5/jobrdb/jobrdb07060/jobrdb07060,0,0,0,0,0,196,1,True,False
3258,ex5/rolhel/rolhel07010/rolhel07010,0,0,0,0,0,187,1,True,False
3259,ex5/rolhel/rolhel07020/rolhel07020,0,0,0,0,0,187,1,True,False
3260,ex5/rolhel/rolhel07030/rolhel07030,0,0,0,0,0,187,1,True,False
3261,ex5/rolhel/rolhel07040/rolhel07040,0,0,0,0,0,187,1,True,False
3262,ex5/rolhel/rolhel07050/rolhel07050,0,0,0,0,0,187,1,True,False
3263,ex5/rolhel/rolhel07060/rolhel07060,0,0,0,0,0,187,1,True,False
3264,ffxiv/cntfgs/cntfgs00000/cntfgs00000,0,0,0,0,0,1,1,True,False
3265,ex5/kinact/kinact01010/kinact01010,0,0,0,0,0,1,1,True,False
3266,ex5/kinact/kinact01020/kinact01020,0,0,0,0,0,1,1,True,False
3267,ex5/kinact/kinact01030/kinact01030,0,0,0,0,0,1,1,True,False
3268,ex5/kinact/kinact01040/kinact01040,0,0,0,0,0,1,1,True,False
3269,ex5/kinact/kinact01050/kinact01050,0,0,0,0,11,1,1,True,False
3270,ex5/kinact/kinact01060/kinact01060,0,0,0,0,11,1,1,True,False
3271,ex5/kinact/kinact01070/kinact01070,0,0,0,0,0,1,1,True,False
3272,ex5/kinact/kinact01080/kinact01080,0,0,0,0,0,1,1,True,False
3273,ex5/kinact/kinact01090/kinact01090,0,0,0,0,12,1,1,True,False
3274,ex5/kinact/kinact01100/kinact01100,0,0,0,0,0,1,1,True,False
3275,ex5/kinact/kinact01110/kinact01110,0,0,0,0,0,1,1,True,False
3276,ex5/kinact/kinact01120/kinact01120,0,0,0,0,0,1,1,True,False
3277,ex5/kinact/kinact01130/kinact01130,0,0,0,0,0,1,1,True,False
3278,ex5/kinact/kinact01140/kinact01140,0,0,0,0,14,1,1,True,False
3279,ex5/kinact/kinact01150/kinact01150,70413,0,0,0,0,1,1,True,False
3280,ex5/kinact/kinact01160/kinact01160,0,0,0,0,0,1,1,True,False
3281,ex5/kinact/kinact01170/kinact01170,0,0,0,0,0,1,1,True,False
3282,ex5/kinact/kinact01180/kinact01180,0,0,0,0,0,1,1,True,False
3283,ex5/kinact/kinact01190/kinact01190,0,0,0,0,0,1,1,True,False
3284,ex5/kinact/kinact01200/kinact01200,70406,0,0,0,0,1,1,True,False
3285,ex5/kinact/kinact01210/kinact01210,0,0,0,0,11,1,1,True,False
3286,ex5/kinact/kinact01220/kinact01220,0,0,0,0,0,1,1,True,False
3287,ex5/kinact/kinact01230/kinact01230,0,0,0,0,0,1,1,True,False
3288,ex5/kinact/kinact01240/kinact01240,0,0,0,0,0,1,1,True,False
3289,ex5/kinact/kinact01250/kinact01250,0,0,0,0,0,1,1,True,False
3290,ex5/kinact/kinact02010/kinact02010,0,0,0,0,0,1,1,True,False
3291,ex5/kinact/kinact02020/kinact02020,0,0,0,0,0,1,1,True,False
3292,ex5/kinact/kinact02030/kinact02030,0,0,0,0,0,1,1,True,False
3293,ex5/kinact/kinact02040/kinact02040,0,0,0,0,0,1,1,True,False
3294,ex5/kinact/kinact02050/kinact02050,0,0,0,0,0,1,1,True,False
3295,ex5/kinact/kinact02060/kinact02060,0,0,0,0,0,1,1,True,False
3296,ex5/kinact/kinact02070/kinact02070,0,0,0,0,0,1,1,True,False
3297,ex5/kinact/kinact02080/kinact02080,0,0,0,0,0,1,1,True,False
3298,ex5/kinact/kinact02090/kinact02090,0,0,0,0,0,1,1,True,False
3299,ex5/kinact/kinact02100/kinact02100,0,0,0,0,0,1,1,True,False
3300,ex5/kinact/kinact02110/kinact02110,0,0,0,0,0,1,1,True,False
3301,ex5/kinact/kinact02120/kinact02120,0,0,0,0,0,1,1,True,False
3302,ex5/kinact/kinact02130/kinact02130,0,0,0,0,0,1,1,True,False
3303,ex5/kinact/kinact02140/kinact02140,0,0,0,0,0,1,1,True,False
3304,ex5/kinact/kinact02150/kinact02150,0,0,0,0,0,1,1,True,False
3305,ex5/kinact/kinact02160/kinact02160,0,0,0,0,0,1,1,True,False
3306,ex5/kinact/kinact02170/kinact02170,0,0,0,0,0,1,1,True,False
3307,ex5/kinact/kinact02180/kinact02180,0,0,0,0,11,1,1,True,False
3308,ex5/kinact/kinact03010/kinact03010,0,0,0,0,0,1,1,True,False
3309,ex5/kinact/kinact03020/kinact03020,0,0,0,0,0,1,1,True,False
3310,ex5/kinact/kinact03030/kinact03030,0,0,0,0,0,1,1,True,False
3311,ex5/kinact/kinact03040/kinact03040,0,0,0,0,0,1,1,True,False
3312,ex5/kinact/kinact03050/kinact03050,0,0,0,0,0,1,1,True,False
3313,ex5/kinact/kinact03060/kinact03060,0,0,0,0,0,1,1,True,False
3314,ex5/kinact/kinact03070/kinact03070,0,0,0,0,0,1,1,True,False
3315,ex5/kinact/kinact03080/kinact03080,0,0,0,0,15,1,1,True,False
3316,ex5/kinact/kinact03090/kinact03090,0,0,0,0,0,1,1,True,False
3317,ex5/kinact/kinact03100/kinact03100,0,0,0,0,0,1,1,True,False
3318,ex5/kinact/kinact03110/kinact03110,0,0,0,0,0,1,1,True,False
3319,ex5/kinact/kinact03120/kinact03120,0,0,0,0,0,1,1,True,False
3320,ex5/kinact/kinact03130/kinact03130,0,0,0,0,15,1,1,True,False
3321,ex5/kinact/kinact03150/kinact03150,0,0,0,0,0,1,1,True,False
3322,ex5/kinact/kinact03160/kinact03160,0,0,0,0,0,1,1,True,False
3323,ex5/kinact/kinact03170/kinact03170,0,0,0,0,11,1,1,True,False
3324,ex5/kinact/kinact03180/kinact03180,0,0,0,0,0,1,1,True,False
3325,ex5/kinact/kinact03190/kinact03190,0,0,0,0,11,1,1,True,False
3326,ex5/kinact/kinact03200/kinact03200,0,0,0,0,0,1,1,True,False
3327,ex5/kinact/kinact04010/kinact04010,0,0,0,0,11,1,1,True,False
3328,ex5/kinact/kinact04020/kinact04020,0,0,0,0,0,1,1,True,False
3329,ex5/kinact/kinact04030/kinact04030,0,0,0,0,0,1,1,True,False
3330,ex5/kinact/kinact04040/kinact04040,0,0,0,0,0,1,1,True,False
3331,ex5/kinact/kinact04050/kinact04050,0,0,0,0,0,1,1,True,False
3332,ex5/kinact/kinact04060/kinact04060,0,0,0,0,0,1,1,True,False
3333,ex5/kinact/kinact04070/kinact04070,0,0,0,0,0,1,1,True,False
3334,ex5/kinact/kinact04080/kinact04080,0,0,0,0,0,1,1,True,False
3335,ex5/kinact/kinact04090/kinact04090,0,0,0,0,0,1,1,True,False
3336,ex5/kinact/kinact04100/kinact04100,0,0,0,0,0,1,1,True,False
3337,ex5/kinact/kinact04110/kinact04110,0,0,0,0,0,1,1,True,False
3338,ex5/kinact/kinact04120/kinact04120,0,0,0,0,0,1,1,True,False
3339,ex5/kinact/kinact04130/kinact04130,0,0,0,0,0,1,1,True,False
3340,ex5/kinact/kinact04140/kinact04140,0,0,0,0,0,1,1,True,False
3341,ex5/kinact/kinact04150/kinact04150,0,0,0,0,0,1,1,True,False
3342,ex5/kinact/kinact04160/kinact04160,0,0,0,0,0,1,1,True,False
3343,ex5/kinact/kinact04170/kinact04170,0,0,0,0,0,1,1,True,False
3344,ex5/kinact/kinact04180/kinact04180,0,0,0,0,0,1,1,True,False
3345,ex5/kinact/kinact04190/kinact04190,0,0,0,0,0,1,1,True,False
3346,ex5/kinact/kinact04200/kinact04200,0,0,0,0,0,1,1,True,False
3347,ex5/kinact/kinact04210/kinact04210,0,0,0,0,0,1,1,True,False
3348,ex5/kinact/kinact04220/kinact04220,0,0,0,0,0,1,1,True,False
3349,ex5/kinact/kinact04230/kinact04230,0,0,0,0,0,1,1,True,False
3350,ex5/kinact/kinact04240/kinact04240,0,0,0,0,0,1,1,True,False
3351,ex5/kinact/kinact04250/kinact04250,0,0,0,0,0,1,1,True,False
3352,ex5/kinact/kinact04260/kinact04260,0,0,0,0,0,1,1,True,False
3353,ex5/kinact/kinact04270/kinact04270,0,0,0,0,0,1,1,True,False
3354,ex5/kinact/kinact05010/kinact05010,0,0,0,0,0,1,1,True,False
3355,ex5/kinact/kinact05020/kinact05020,0,0,0,0,0,1,1,True,False
3356,ex5/kinact/kinact05030/kinact05030,0,0,0,0,0,1,1,True,False
3357,ex5/kinact/kinact05040/kinact05040,0,0,0,0,0,1,1,True,False
3358,ex5/kinact/kinact05050/kinact05050,0,0,0,0,13,1,1,True,False
3359,ex5/kinact/kinact05060/kinact05060,0,0,0,0,0,1,1,True,False
3360,ex5/kinact/kinact05070/kinact05070,0,0,0,0,0,1,1,True,False
3361,ex5/kinact/kinact05080/kinact05080,0,0,0,0,0,1,1,True,False
3362,ex5/kinact/kinact05090/kinact05090,0,0,0,0,0,1,1,True,False
3363,ex5/kinact/kinact05100/kinact05100,0,0,0,0,0,1,1,True,False
3364,ex5/kinact/kinact05110/kinact05110,0,0,0,0,0,1,1,True,False
3365,ex5/kinact/kinact05120/kinact05120,0,0,0,0,0,1,1,True,False
3366,ex5/kinact/kinact05130/kinact05130,0,0,0,0,0,1,1,True,False
3367,ex5/kinact/kinact05140/kinact05140,0,0,0,0,0,1,1,True,False
3368,ex5/kinact/kinact05150/kinact05150,0,0,0,0,0,1,1,True,False
3369,ex5/kinact/kinact05160/kinact05160,0,0,0,0,0,1,1,True,False
3370,ex5/kinact/kinact05170/kinact05170,0,0,0,0,13,1,1,True,False
3371,ex5/kinact/kinact05180/kinact05180,0,0,0,0,0,1,1,True,False
3372,ex5/kinact/kinact05190/kinact05190,0,0,0,0,0,1,1,True,False
