key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
20031,4,0,60,False,310,18,1023,0,86,0,False,0,0,0,8400,8408,400,3000,3580,0,0,6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20032,4,0,60,False,310,18,1017,0,87,0,False,0,0,0,8400,8408,404,0,0,100,0,2500,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20033,4,0,60,False,311,18,1014,0,88,0,False,0,0,0,9000,9007,401,3000,3800,0,0,7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20034,4,0,60,False,311,18,1024,0,89,0,False,0,0,0,9000,9007,403,0,0,100,0,2500,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20035,4,0,60,False,312,18,903,0,90,0,False,0,0,0,8800,8807,402,0,0,75,0,2500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20036,4,0,60,False,341,18,1072,0,91,0,False,0,0,0,8800,8808,405,0,0,100,0,2500,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20037,4,0,60,False,365,18,1118,0,134,0,False,0,0,0,9900,9907,406,0,0,75,0,2500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20038,4,0,60,False,365,18,1165,0,135,0,False,0,0,0,9900,9907,407,0,0,100,0,2500,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20039,4,0,60,False,382,18,1225,0,169,0,False,0,0,0,12600,12609,408,0,0,75,0,2500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20040,4,0,60,False,382,18,1227,0,170,0,False,0,0,0,12600,12609,409,0,0,100,0,2500,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20041,4,0,60,False,365,18,1293,0,183,0,False,0,0,0,13100,13113,410,0,0,100,0,2500,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20042,4,0,60,False,365,18,1295,0,184,0,False,0,0,0,13100,13113,411,0,0,100,0,2500,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20043,4,0,60,False,365,18,1336,0,223,0,False,0,0,0,14300,14327,412,0,0,100,0,2500,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,30,False,0,2,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20044,4,0,60,False,365,18,1364,0,224,0,False,0,0,0,14300,14327,413,0,0,100,0,2500,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,100,False,0,1,True,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20045,4,0,60,False,468,18,1605,0,239,0,False,0,0,0,16900,16903,0,0,0,75,0,5400,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,30,False,0,2,True,0,-1,0,2,0,3,1,False,0,0,0,0,0,0,False,0,0,False
20046,4,0,60,False,466,18,1569,0,243,0,False,0,0,0,17200,17208,415,3000,7500,0,0,14163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,30,False,0,2,True,0,-1,0,3,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20047,4,0,60,False,466,18,1571,0,244,0,False,0,0,0,17200,17208,416,0,0,100,0,5400,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,100,False,0,1,True,0,-1,0,3,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20048,4,0,60,False,467,18,1565,0,263,0,False,0,0,0,16300,16314,417,3000,7790,0,0,14713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,30,False,0,2,True,0,-1,0,4,0,0,3,False,0,0,0,0,0,0,False,0,0,False
20049,4,0,60,False,467,18,1567,0,264,0,False,0,0,0,16300,16314,418,0,0,100,0,5400,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,100,False,0,1,True,0,-1,0,4,0,7,3,False,0,0,0,0,0,0,False,0,0,False
20050,4,0,60,False,468,18,1649,0,278,0,False,0,0,0,16900,16905,0,0,0,100,0,5400,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,100,False,0,1,True,0,-1,0,5,0,3,5,False,0,0,0,0,0,0,False,0,0,False
20051,4,0,60,False,521,18,1733,0,290,0,False,0,0,0,18600,18613,419,0,0,75,0,5400,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,30,False,0,2,True,0,-1,0,4,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20052,4,0,60,False,521,18,1735,0,291,0,False,0,0,0,18600,18613,420,0,0,100,0,5400,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,100,False,0,1,True,0,-1,0,4,0,0,0,False,0,0,0,0,0,0,False,0,0,False
20053,4,0,60,False,548,550,1783,0,474,0,False,0,0,0,0,0,0,0,0,50,0,5400,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,False,0,2,True,0,-1,0,7,0,16,0,False,0,0,0,0,0,0,False,0,0,False
20054,4,0,60,False,548,550,1798,0,475,0,False,0,0,0,0,0,0,0,0,100,0,5400,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,1,True,0,-1,0,7,0,16,0,False,0,0,0,0,0,0,False,0,0,False
20055,4,0,60,False,541,18,1785,0,537,0,False,0,0,0,19500,19533,421,0,0,75,0,5400,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,30,False,0,2,True,0,-1,0,0,0,17,0,False,0,0,0,0,0,0,False,0,0,False
20056,4,0,60,False,541,18,1787,0,538,0,False,0,0,0,19500,19533,422,0,0,100,0,5400,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,100,False,0,1,True,0,-1,0,0,0,17,0,False,0,0,0,0,0,0,False,0,0,False
20057,4,0,60,False,521,18,1831,0,596,0,False,0,0,0,19900,19915,0,0,0,100,0,5400,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,30,False,0,2,True,0,-1,0,0,0,23,12,False,0,0,0,0,0,0,False,0,0,False
20058,4,0,60,False,521,18,1833,0,597,0,False,0,0,0,19900,19915,0,0,0,100,0,5400,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,100,False,0,1,True,0,-1,0,0,0,23,12,False,0,0,0,0,0,0,False,0,0,False
20059,4,0,60,False,470,18,1851,0,595,0,False,0,0,0,20700,20715,0,0,0,50,0,5400,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,30,False,0,2,True,0,-1,0,0,0,22,0,False,0,0,0,0,0,0,False,0,0,False
20060,4,0,60,False,521,18,1924,0,637,0,False,0,0,0,21000,21021,0,0,0,100,0,5400,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,30,False,0,2,True,0,-1,0,4,0,29,0,False,0,0,0,0,0,0,False,0,0,False
20061,4,0,60,False,521,18,1926,0,638,0,False,0,0,0,21000,21021,0,0,0,100,0,5400,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,100,False,0,1,True,0,-1,0,4,0,29,0,False,0,0,0,0,0,0,False,0,0,False
20062,4,0,60,False,683,18,2150,0,657,0,False,0,0,0,22000,22017,0,3000,16050,0,0,30294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,30,False,0,2,True,0,-1,0,0,0,33,15,False,0,8,0,0,0,0,False,0,0,False
20063,4,0,60,False,683,18,2152,0,658,0,False,0,0,0,22000,22017,0,0,0,100,0,11220,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,100,False,0,1,True,0,-1,0,0,0,33,15,False,0,8,0,0,0,0,False,0,0,False
20064,4,0,60,False,684,18,2154,0,666,0,False,0,0,0,22400,22414,0,3000,16680,0,0,31482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,30,False,0,2,True,0,-1,0,4,0,34,0,False,0,0,0,0,0,0,False,0,0,False
20065,4,0,60,False,684,18,2156,0,667,0,False,0,0,0,22400,22415,0,0,0,100,0,11220,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,100,False,0,1,True,0,-1,0,4,0,34,0,False,0,0,0,0,0,0,False,0,0,False
20066,4,0,60,False,685,18,2148,0,687,0,False,0,0,0,23000,23033,0,0,0,50,0,11220,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,30,False,0,2,True,0,-1,0,10,0,35,21,False,0,0,0,0,0,0,False,0,0,False
20067,4,0,60,False,685,18,2223,0,693,0,False,0,0,0,23300,23347,0,0,0,100,0,11220,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,100,False,0,1,True,0,-1,0,11,0,0,22,False,0,0,0,0,0,0,False,0,0,False
20068,4,0,60,False,746,18,2272,0,717,0,False,0,0,0,24050,24079,0,0,0,50,0,11220,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,30,False,0,2,True,0,-1,0,4,0,40,27,False,0,16,0,0,0,0,False,0,0,False
20069,4,0,60,False,746,18,2274,0,718,0,False,0,0,0,24050,24079,0,0,0,100,0,11220,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,100,False,0,1,True,0,-1,0,4,0,40,27,False,0,16,0,0,0,0,False,0,0,False
20070,4,0,60,False,695,18,2276,0,725,0,False,0,0,0,24300,24385,0,0,0,100,0,11220,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,100,False,0,1,True,0,-1,0,12,0,39,0,False,0,26,0,0,0,0,False,0,0,False
20071,4,0,60,False,768,18,2339,0,738,0,False,0,0,0,25400,25440,0,0,0,50,0,11220,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,30,False,0,2,True,0,-1,0,14,0,0,0,False,0,34,0,0,0,0,False,0,0,False
20072,4,0,60,False,768,18,2351,0,739,0,False,0,0,0,25400,25440,0,0,0,100,0,11220,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,100,False,0,1,True,0,-1,0,0,0,41,0,False,0,35,0,0,0,0,False,0,0,False
20073,4,0,60,False,746,18,2448,0,762,0,False,0,0,0,25800,25820,0,0,0,50,0,11220,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,30,False,0,2,True,0,-1,0,4,0,0,36,False,0,46,0,0,0,0,False,0,0,False
20074,4,0,60,False,746,18,2450,0,763,0,False,0,0,0,25800,25822,0,0,0,100,0,11220,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,100,False,0,1,True,0,-1,0,4,0,0,36,False,0,46,0,0,0,0,False,0,0,False
20075,4,0,60,False,807,18,2521,0,781,0,False,0,0,0,26900,26928,0,0,0,50,0,11220,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,30,False,0,2,True,0,-1,0,0,0,0,39,False,0,50,0,0,0,0,False,0,0,False
20076,4,0,60,False,807,18,2523,0,782,0,False,0,0,0,26900,26928,0,0,0,100,0,11220,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,100,False,0,1,True,0,-1,0,0,0,0,39,False,0,50,0,0,0,0,False,0,0,False
20077,4,0,60,False,871,18,2758,0,790,0,False,0,0,0,29000,29018,0,3000,36900,0,0,69800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,30,False,0,2,False,0,-1,0,0,0,51,0,False,0,57,0,1,0,0,False,0,0,False
20078,4,0,60,False,871,18,2764,0,791,0,False,0,0,0,29000,29018,0,0,0,100,0,24860,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,100,False,0,1,False,0,-1,0,0,0,51,0,False,0,57,0,0,0,0,False,0,0,False
20079,4,0,60,False,872,18,2760,0,796,0,False,0,0,0,30000,30039,0,0,0,50,0,24860,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,30,False,0,2,False,0,-1,0,0,0,47,41,False,0,62,0,0,0,0,True,0,0,False
20080,4,0,60,False,870,18,2756,0,802,0,False,0,0,0,28000,28021,0,3000,34100,0,0,64400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,30,False,0,2,False,0,-1,0,0,0,0,40,False,0,69,0,0,0,0,False,0,0,False
20081,4,0,60,False,870,18,2762,0,803,0,False,0,0,0,28000,28021,0,0,0,100,0,24860,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,100,False,0,1,False,0,-1,0,0,0,50,40,False,0,70,0,0,0,0,False,0,0,False
20082,4,0,60,False,0,18,127,0,830,0,False,0,0,0,33200,33235,0,0,0,100,0,172593,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135900,3000,0,62,False,0,2,True,0,-1,0,0,0,0,0,False,0,87,0,6,0,0,False,0,0,True
20083,4,0,60,False,872,18,2856,0,846,0,False,0,0,0,33600,33617,0,0,0,100,0,24860,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,100,False,0,1,False,0,-1,0,0,0,0,42,False,0,79,0,0,0,0,False,0,0,False
20084,4,0,60,False,930,18,2905,0,870,0,False,0,0,0,34500,34526,0,0,0,50,0,24860,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,30,False,0,2,False,0,-1,0,0,0,0,0,False,0,93,0,0,0,0,False,0,0,False
20085,4,0,60,False,930,18,2907,0,871,0,False,0,0,0,34500,34526,0,0,0,100,0,24860,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,100,False,0,1,False,0,-1,0,0,0,0,0,False,0,94,0,0,0,0,False,0,0,False
20086,4,0,60,False,949,18,2992,0,886,0,False,0,0,0,35700,35729,0,0,0,50,0,24860,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,30,False,0,2,False,0,-1,0,0,0,69,47,False,0,113,0,0,0,0,False,0,0,False
20087,4,0,60,False,949,18,3028,0,924,0,False,0,0,0,35700,35729,0,0,0,100,0,24860,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,100,False,0,1,False,0,-1,0,0,0,69,47,False,0,114,0,0,0,0,False,0,0,False
20088,4,0,60,False,934,18,3141,0,944,0,False,0,0,0,36800,36814,0,0,0,50,0,24860,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,30,False,0,2,False,0,-1,0,0,0,0,0,False,0,141,0,0,0,0,False,0,0,False
20089,4,0,60,False,966,18,3137,0,949,0,False,0,0,0,36700,36721,0,0,0,50,0,24860,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,30,False,0,2,False,0,-1,0,0,0,0,53,False,0,134,0,0,0,0,False,0,0,False
20090,4,0,60,False,966,18,3139,0,950,0,False,0,0,0,36700,36721,0,0,0,100,0,24860,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,100,False,0,1,False,0,-1,0,0,0,0,53,False,0,134,0,0,0,0,False,0,0,False
20091,4,0,60,False,987,18,3195,0,964,0,False,0,0,0,38000,38032,0,0,0,50,0,24860,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,30,False,0,2,False,0,-1,0,0,0,0,56,False,0,150,0,0,0,0,False,0,0,False
20092,4,0,60,False,987,18,3197,0,965,0,False,0,0,0,38000,38032,0,0,0,100,0,24860,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,100,False,0,1,False,0,-1,0,0,0,0,56,False,0,151,0,0,0,0,False,0,0,False
20093,4,0,60,False,20072,18,3470,0,832,0,False,0,0,0,40800,40812,0,3000,75300,0,0,142200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,30,False,0,2,False,0,-1,0,0,0,81,57,False,0,159,0,2,0,0,False,0,30,False
20094,4,0,60,False,20072,18,3476,0,833,0,False,0,0,0,40800,40812,0,0,0,0,30,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,100,False,0,1,False,0,-1,0,0,0,81,57,False,0,160,0,0,0,0,False,0,30,False
20095,4,0,60,False,20074,1,3474,0,984,0,False,0,0,0,39800,39838,0,0,0,0,20,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,100,False,0,2,False,0,-1,0,4,0,0,61,False,0,164,0,0,0,0,True,0,16,False
20096,4,0,60,False,20073,18,3472,0,995,0,False,0,0,0,40400,40423,0,3000,81200,0,0,153300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,30,False,0,2,False,0,-1,0,0,0,0,60,False,0,168,0,3,0,0,False,0,17,False
20097,4,0,60,False,20073,18,3478,0,996,0,False,0,0,0,40400,40423,0,0,0,0,30,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,False,0,1,False,0,-1,0,0,0,0,60,False,0,169,0,0,0,0,False,0,17,False
20098,4,0,90,False,249,18,3561,0,1010,0,False,0,0,0,41700,41715,0,0,0,0,100,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,100,True,0,0,False,0,-1,0,0,0,0,64,False,0,183,0,0,0,0,False,0,0,False
20099,4,0,60,False,20074,18,3555,0,1017,0,False,0,0,0,41600,41626,0,0,0,0,40,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,100,False,0,1,False,0,-1,0,0,0,0,65,False,0,190,0,0,0,0,True,0,35,False
20100,4,0,60,False,20152,18,3628,0,1030,0,False,0,0,0,42300,42338,0,0,0,0,20,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,100,False,0,2,False,0,-1,0,0,0,0,0,False,0,202,0,0,0,0,False,0,44,False
20101,4,0,60,False,20152,18,3630,0,1031,0,False,0,0,0,42300,42339,0,0,0,0,40,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,100,False,0,1,False,0,-1,0,0,0,86,0,False,0,203,0,0,0,0,False,0,44,False
20102,4,0,60,False,20180,20181,3761,0,1043,0,False,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,100,False,0,2,False,0,-1,0,0,0,0,0,False,0,207,0,0,0,0,False,0,0,False
20103,4,0,60,False,20180,20181,3768,0,1044,0,False,0,0,0,0,0,0,0,0,0,50,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,100,False,0,1,False,0,-1,0,0,0,0,0,False,0,208,0,0,0,0,False,0,0,False
20104,4,0,60,False,20200,18,3720,0,1061,0,False,0,0,0,42900,42921,0,0,0,0,20,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,100,False,0,2,False,0,-1,0,0,0,87,73,False,0,219,0,4,0,0,False,0,49,False
20105,4,0,60,False,20200,18,3722,0,1062,0,False,0,0,0,42900,42921,0,0,0,0,50,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,100,False,0,1,False,0,-1,0,0,0,87,73,False,0,220,0,0,0,0,False,0,49,False
20106,4,0,60,False,20235,20237,3800,0,1076,0,False,0,0,0,43400,43414,0,0,0,0,20,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,100,False,0,0,False,0,-1,0,0,0,89,74,False,0,223,0,0,0,0,True,0,58,False
20107,4,0,60,False,20235,20237,3802,0,1077,0,False,0,0,0,43400,43414,0,0,0,0,50,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,100,False,0,0,False,0,-1,0,0,0,89,74,False,0,224,0,0,0,0,True,0,58,False
20108,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
25000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
25001,11,0,30,False,408,18,1339,6381330,181,0,False,0,0,0,12900,12941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
25002,11,0,30,False,539,0,1739,7186180,473,0,True,0,0,0,18700,18739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,15,0,False,0,0,0,0,0,0,False,0,0,False
25003,11,0,30,False,408,18,2796,8734194,797,0,False,0,0,0,30700,30739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,63,37,0,0,0,False,0,0,False
25004,11,0,30,False,20216,20216,3766,11829037,1045,0,True,0,0,0,42815,42850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,78,0,False,0,211,0,0,0,0,False,0,48,False
25005,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
26000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
26001,18,0,30,False,0,0,2471,0,755,0,False,0,0,0,26600,26600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
26002,18,0,30,False,0,0,2471,0,756,0,False,0,0,0,26600,26600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
26003,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,False,0,0,False,0,-1,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
