#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
55.8,6177915,2,0,0,0,0,0,0,0,0,0,0,0,2
55.9,6178975,2,0,0,0,0,0,0,0,0,0,0,0,2
55.10,1304,0,0,0,0,0,0,0,0,0,0,0,0,20
55.11,1305,0,0,0,0,0,0,0,0,0,0,0,0,20
55.12,6174290,1,0,0,0,0,0,0,0,0,0,0,0,1
55.13,6155734,2,0,0,0,0,0,0,0,0,0,0,0,2
55.14,6174291,1,0,0,0,0,0,0,0,0,0,0,0,1
55.15,6162340,2,0,0,0,0,0,0,0,0,0,0,0,2
55.16,6174292,2,0,0,0,0,0,0,0,0,0,0,0,1
55.17,6178976,2,0,0,0,0,0,0,0,0,0,0,0,2
55.18,6174346,2,0,0,0,0,0,0,0,0,0,0,0,1
55.19,521,6174401,0,0,0,0,0,0,0,0,0,0,0,51
55.20,6177010,2,0,0,0,0,0,0,0,0,0,0,0,2
55.21,6177011,2,0,0,0,0,0,0,0,0,0,0,0,2
55.22,6197669,2,0,0,0,0,0,0,0,0,0,0,0,2
55.23,6181487,2,0,0,0,0,0,0,0,0,0,0,0,2
55.24,6181489,2,0,0,0,0,0,0,0,0,0,0,0,2
55.25,6177172,1,0,0,0,0,0,0,0,0,0,0,0,1
55.26,6176098,2,0,0,0,0,0,0,0,0,0,0,0,2
55.27,6161012,2,0,0,0,0,0,0,0,0,0,0,0,2
55.28,6161010,2,0,0,0,0,0,0,0,0,0,0,0,2
55.29,6197667,2,0,0,0,0,0,0,0,0,0,0,0,2
55.30,6178980,2,0,0,0,0,0,0,0,0,0,0,0,2
55.31,6178981,2,0,0,0,0,0,0,0,0,0,0,0,2
55.32,6178982,2,0,0,0,0,0,0,0,0,0,0,0,2
55.33,6177173,1,0,0,0,0,0,0,0,0,0,0,0,1
55.34,6176438,2,0,0,0,0,0,0,0,0,0,0,0,2
55.35,6176688,2,0,0,0,0,0,0,0,0,0,0,0,2
55.36,6176689,2,0,0,0,0,0,0,0,0,0,0,0,2
55.37,6197668,2,0,0,0,0,0,0,0,0,0,0,0,2
55.38,6178977,2,0,0,0,0,0,0,0,0,0,0,0,2
55.39,6178978,2,0,0,0,0,0,0,0,0,0,0,0,2
55.40,6178979,2,0,0,0,0,0,0,0,0,0,0,0,2
55.41,6210886,1,0,0,0,0,0,0,0,0,0,0,0,1
55.42,6188210,2,0,0,0,0,0,0,0,0,0,0,0,2
55.43,6187044,2,0,0,0,0,0,0,0,0,0,0,0,2
55.44,6229354,0,0,0,0,0,0,0,0,0,0,0,0,1
55.45,6241185,0,0,0,0,0,0,0,0,0,0,0,0,101
55.46,6242529,0,0,0,0,0,0,0,0,0,0,0,0,101
55.47,6242530,0,0,0,0,0,0,0,0,0,0,0,0,101
55.48,6181470,2,0,0,0,0,0,0,0,0,0,0,0,2
56.0,6168857,2,0,0,0,0,0,0,0,0,0,0,0,1
56.1,6113411,2,0,0,0,0,0,0,0,0,0,0,0,2
56.2,1306,1,6168860,6113411,4,0,0,0,0,0,0,0,0,21
56.3,6168858,2,0,0,0,0,0,0,0,0,0,0,0,1
56.4,6113409,2,0,0,0,0,0,0,0,0,0,0,0,2
56.5,1307,1,6168861,6113409,4,0,0,0,0,0,0,0,0,21
56.6,6168859,2,0,0,0,0,0,0,0,0,0,0,0,1
56.7,6113405,2,0,0,0,0,0,0,0,0,0,0,0,2
56.8,1308,1,6168862,6113405,4,0,0,0,0,0,0,0,0,21
56.9,6169312,0,0,0,0,0,0,0,0,0,0,0,0,101
56.10,6209891,2,0,0,0,0,0,0,0,0,0,0,0,2
56.11,6113401,2,0,0,0,0,0,0,0,0,0,0,0,2
56.12,1309,1,6229252,6229264,12,6169129,0,0,0,0,0,0,0,26
56.13,1407,1,6239958,6239957,12,6169129,0,0,0,0,0,0,0,26
56.14,6111452,2,0,0,0,0,0,0,0,0,0,0,0,2
56.15,6168900,2,0,0,0,0,0,0,0,0,0,0,0,2
56.16,6168899,2,0,0,0,0,0,0,0,0,0,0,0,1
56.17,6112098,2,0,0,0,0,0,0,0,0,0,0,0,2
56.18,6111455,2,0,0,0,0,0,0,0,0,0,0,0,2
56.19,6223589,2,0,0,0,0,0,0,0,0,0,0,0,1
56.20,6223590,2,0,0,0,0,0,0,0,0,0,0,0,1
56.21,6223591,2,0,0,0,0,0,0,0,0,0,0,0,1
56.22,6111456,2,0,0,0,0,0,0,0,0,0,0,0,2
56.23,6223592,2,0,0,0,0,0,0,0,0,0,0,0,1
56.24,6168913,2,0,0,0,0,0,0,0,0,0,0,0,1
56.25,6112142,2,0,0,0,0,0,0,0,0,0,0,0,2
56.26,6169317,0,0,0,0,0,0,0,0,0,0,0,0,101
56.27,6241298,2,0,0,0,0,0,0,0,0,0,0,0,1
56.28,1320,0,0,0,0,0,0,0,0,0,0,0,0,20
56.29,6169130,2,0,0,0,0,0,0,0,0,0,0,0,1
56.30,6169131,2,0,0,0,0,0,0,0,0,0,0,0,1
56.31,6169132,2,0,0,0,0,0,0,0,0,0,0,0,1
56.32,6169133,2,0,0,0,0,0,0,0,0,0,0,0,1
56.33,6169135,2,0,0,0,0,0,0,0,0,0,0,0,1
56.34,6169136,2,0,0,0,0,0,0,0,0,0,0,0,1
56.35,6169137,2,0,0,0,0,0,0,0,0,0,0,0,1
56.36,6123756,2,0,0,0,0,0,0,0,0,0,0,0,2
56.37,6169141,2,0,0,0,0,0,0,0,0,0,0,0,1
56.38,6169142,2,0,0,0,0,0,0,0,0,0,0,0,1
56.39,6169143,2,0,0,0,0,0,0,0,0,0,0,0,1
56.40,6169144,2,0,0,0,0,0,0,0,0,0,0,0,1
56.41,6169151,2,0,0,0,0,0,0,0,0,0,0,0,1
56.42,6169152,2,0,0,0,0,0,0,0,0,0,0,0,1
56.43,6169153,2,0,0,0,0,0,0,0,0,0,0,0,1
56.44,6169154,2,0,0,0,0,0,0,0,0,0,0,0,1
56.45,6169155,2,0,0,0,0,0,0,0,0,0,0,0,1
56.46,6169156,2,0,0,0,0,0,0,0,0,0,0,0,1
56.47,6169157,2,0,0,0,0,0,0,0,0,0,0,0,1
56.48,6169158,2,0,0,0,0,0,0,0,0,0,0,0,1
56.49,6169159,2,0,0,0,0,0,0,0,0,0,0,0,1
57.0,6255019,2,0,0,0,0,0,0,0,0,0,0,0,1
57.1,6255024,2,0,0,0,0,0,0,0,0,0,0,0,1
57.2,6220719,2,0,0,0,0,0,0,0,0,0,0,0,2
57.3,6258675,2,0,0,0,0,0,0,0,0,0,0,0,1
57.4,1441,1,6262534,1,6259638,0,0,0,0,0,0,0,0,23
57.5,6259645,2,0,0,0,0,0,0,0,0,0,0,0,1
57.6,6241486,2,0,0,0,0,0,0,0,0,0,0,0,2
57.7,6258683,2,0,0,0,0,0,0,0,0,0,0,0,1
57.8,1442,1,6258685,0,0,0,0,0,0,0,0,0,0,21
57.9,6258684,2,0,0,0,0,0,0,0,0,0,0,0,1
57.10,1443,1,6262536,2,6259642,0,0,0,0,0,0,0,0,23
57.11,6258717,2,0,0,0,0,0,0,0,0,0,0,0,1
57.12,1408,1,6249647,0,0,0,0,0,0,0,0,0,0,21
57.13,6258749,2,0,0,0,0,0,0,0,0,0,0,0,1
57.14,6229304,2,0,0,0,0,0,0,0,0,0,0,0,2
57.15,6258719,2,0,0,0,0,0,0,0,0,0,0,0,1
57.16,1409,1,6249648,0,0,0,0,0,0,0,0,0,0,21
57.17,6258720,2,0,0,0,0,0,0,0,0,0,0,0,1
57.18,1479,1,6258722,0,0,0,0,0,0,0,0,0,0,21
57.19,1,0,0,0,0,0,0,0,0,0,0,0,0,80
58.0,6246434,2,0,0,0,0,0,0,0,0,0,0,0,1
58.1,6246694,2,0,0,0,0,0,0,0,0,0,0,0,1
58.2,6246695,2,0,0,0,0,0,0,0,0,0,0,0,1
58.3,6263497,2,0,0,0,0,0,0,0,0,0,0,0,1
58.4,6263498,2,0,0,0,0,0,0,0,0,0,0,0,1
58.5,6246696,2,0,0,0,0,0,0,0,0,0,0,0,1
58.6,6253114,2,0,0,0,0,0,0,0,0,0,0,0,1
58.7,6246713,2,0,0,0,0,0,0,0,0,0,0,0,1
58.8,6246719,2,0,0,0,0,0,0,0,0,0,0,0,1
58.9,6362721,2,0,0,0,0,0,0,0,0,0,0,0,1
58.10,6246728,2,0,0,0,0,0,0,0,0,0,0,0,1
58.11,6246729,2,0,0,0,0,0,0,0,0,0,0,0,1
58.12,6243848,2,0,0,0,0,0,0,0,0,0,0,0,2
58.13,6246731,2,0,0,0,0,0,0,0,0,0,0,0,1
58.14,6243852,2,0,0,0,0,0,0,0,0,0,0,0,2
59.0,6386563,2,0,0,0,0,0,0,0,0,0,0,0,2
59.1,6386451,2,0,0,0,0,0,0,0,0,0,0,0,2
59.2,6403231,2,0,0,0,0,0,0,0,0,0,0,0,1
59.3,6387107,2,0,0,0,0,0,0,0,0,0,0,0,2
59.4,6386456,2,0,0,0,0,0,0,0,0,0,0,0,2
59.5,6403241,2,0,0,0,0,0,0,0,0,0,0,0,1
59.6,6403288,0,0,0,0,0,0,0,0,0,0,0,0,101
59.7,6403242,2,0,0,0,0,0,0,0,0,0,0,0,1
59.8,6403244,0,0,0,0,0,0,0,0,0,0,0,0,1
59.9,6421847,2,0,0,0,0,0,0,0,0,0,0,0,1
59.10,566,0,0,0,0,0,0,0,0,0,0,0,0,52
59.11,6403243,2,0,0,0,0,0,0,0,0,0,0,0,1
59.12,6403245,0,0,0,0,0,0,0,0,0,0,0,0,1
59.13,6403514,0,0,0,0,0,0,0,0,0,0,0,0,101
59.14,6394765,2,0,0,0,0,0,0,0,0,0,0,0,2
59.15,6424654,0,0,0,0,0,0,0,0,0,0,0,0,1
59.16,571,2704,0,0,0,0,0,0,0,0,0,0,0,53
59.17,6495026,1,0,0,0,0,0,0,0,0,0,0,0,1
59.18,1556,3,6400946,6412836,0,0,0,0,0,0,0,0,0,24
59.19,6386435,2,1,0,0,0,0,0,0,0,0,0,0,2
59.20,6386434,2,0,0,0,0,0,0,0,0,0,0,0,2
59.21,6424655,0,0,0,0,0,0,0,0,0,0,0,0,1
59.22,572,2704,0,0,0,0,0,0,0,0,0,0,0,53
59.23,6495028,1,0,0,0,0,0,0,0,0,0,0,0,1
59.24,1559,3,6502717,6412840,0,0,0,0,0,0,0,0,0,24
59.25,6425568,2,0,0,0,0,0,0,0,0,0,0,0,1
59.26,6448353,0,0,0,0,0,0,0,0,0,0,0,0,1
59.27,6445662,2,0,0,0,0,0,0,0,0,0,0,0,1
59.28,563,562,0,565,564,1,9,1,0,0,0,0,0,142
59.29,5,0,0,0,0,0,0,0,0,0,0,0,0,80
60.0,6487615,2,0,0,0,0,0,0,0,0,0,0,0,1
60.1,6488006,2,0,0,0,0,0,0,0,0,0,0,0,1
60.2,6488001,2,0,0,0,0,0,0,0,0,0,0,0,1
60.3,6487996,4,0,0,0,0,0,0,0,0,0,0,0,1
60.4,6487947,4,0,0,0,0,0,0,0,0,0,0,0,1
60.5,1594,1,6487943,6487947,5,0,0,0,0,0,0,0,0,21
60.6,1607,0,0,0,0,0,0,0,0,0,0,0,0,20
60.7,1608,0,0,0,0,0,0,0,0,0,0,0,0,20
60.8,6573571,2,0,0,0,0,0,0,0,0,0,0,0,1
60.9,6573572,2,0,0,0,0,0,0,0,0,0,0,0,1
60.10,6487866,2,0,0,0,0,0,0,0,0,0,0,0,1
60.11,6487867,2,0,0,0,0,0,0,0,0,0,0,0,1
60.12,6487868,2,0,0,0,0,0,0,0,0,0,0,0,1
60.13,6573358,2,0,0,0,0,0,0,0,0,0,0,0,1
60.14,6573359,2,0,0,0,0,0,0,0,0,0,0,0,1
60.15,6487869,2,0,0,0,0,0,0,0,0,0,0,0,1
60.16,6487870,2,0,0,0,0,0,0,0,0,0,0,0,1
60.17,6487871,2,0,0,0,0,0,0,0,0,0,0,0,1
60.18,6573357,2,0,0,0,0,0,0,0,0,0,0,0,1
60.19,6487854,4,0,0,0,0,0,0,0,0,0,0,0,1
60.20,6487888,8,0,0,0,0,0,0,0,0,0,0,0,1
60.21,6487889,2,0,0,0,0,0,0,0,0,0,0,0,1
60.22,6400896,2,0,0,0,0,0,0,0,0,0,0,0,2
60.23,6573281,2,0,0,0,0,0,0,0,0,0,0,0,1
60.24,6573181,2,0,0,0,0,0,0,0,0,0,0,0,2
61.0,6588706,2,0,0,0,0,0,0,0,0,0,0,0,1
61.1,6588709,2,0,0,0,0,0,0,0,0,0,0,0,1
61.2,6714804,2,0,0,0,0,0,0,0,0,0,0,0,1
61.3,1720,0,0,0,0,0,0,0,0,0,0,0,0,20
61.4,6487516,14,0,0,0,0,0,0,0,0,0,0,0,2
61.5,1637,3,6588902,6564685,6588906,6588911,6588907,6588912,6588908,6588913,0,0,0,25
61.6,6610480,3,0,0,0,0,0,0,0,0,0,0,0,1
61.7,1650,0,0,0,0,0,0,0,0,0,0,0,0,20
61.8,6588718,2,0,0,0,0,0,0,0,0,0,0,0,1
61.9,6588746,2,0,0,0,0,0,0,0,0,0,0,0,1
61.10,3,0,0,0,0,0,0,0,0,0,0,0,0,80
62.0,6653697,2,0,0,0,0,0,0,0,0,0,0,0,1
62.1,6653701,2,0,0,0,0,0,0,0,0,0,0,0,1
62.2,6653720,2,0,0,0,0,0,0,0,0,0,0,0,1
62.3,6698713,2,0,0,0,0,0,0,0,0,0,0,0,1
62.4,6653722,2,0,0,0,0,0,0,0,0,0,0,0,1
62.5,6653724,2,0,0,0,0,0,0,0,0,0,0,0,1
62.6,6653727,2,0,0,0,0,0,0,0,0,0,0,0,1
62.7,6698738,2,0,0,0,0,0,0,0,0,0,0,0,1
62.8,1690,0,0,0,0,0,0,0,0,0,0,0,0,20
62.9,1691,0,0,0,0,0,0,0,0,0,0,0,0,20
62.10,6698964,2,0,0,0,0,0,0,0,0,0,0,0,1
62.11,6572896,2,0,0,0,0,0,0,0,0,0,0,0,2
62.12,6698971,2,0,0,0,0,0,0,0,0,0,0,0,1
62.13,6572897,2,0,0,0,0,0,0,0,0,0,0,0,2
62.14,1692,0,0,0,0,0,0,0,0,0,0,0,0,20
62.15,1693,0,0,0,0,0,0,0,0,0,0,0,0,20
62.16,6698974,2,0,0,0,0,0,0,0,0,0,0,0,1
62.17,6583765,2,0,0,0,0,0,0,0,0,0,0,0,2
62.18,6583797,2,0,0,0,0,0,0,0,0,0,0,0,2
62.19,6583799,2,0,0,0,0,0,0,0,0,0,0,0,2
62.20,6698975,2,0,0,0,0,0,0,0,0,0,0,0,1
62.21,6583769,2,0,0,0,0,0,0,0,0,0,0,0,2
62.22,6648314,2,0,0,0,0,0,0,0,0,0,0,0,2
62.23,6648318,2,0,0,0,0,0,0,0,0,0,0,0,2
62.24,6698977,2,0,0,0,0,0,0,0,0,0,0,0,1
62.25,6583881,2,0,0,0,0,0,0,0,0,0,0,0,2
62.26,6583922,6,0,0,0,0,0,0,0,0,0,0,0,2
63.0,6707321,2,0,0,0,0,0,0,0,0,0,0,0,1
63.1,6707322,2,0,0,0,0,0,0,0,0,0,0,0,1
63.2,6502057,2,0,0,0,0,0,0,0,0,0,0,0,2
63.3,6502133,2,0,0,0,0,0,0,0,0,0,0,0,2
63.4,6502058,2,0,0,0,0,0,0,0,0,0,0,0,2
63.5,1750,0,0,0,0,0,0,0,0,0,0,0,0,20
63.6,6708475,2,0,0,0,0,0,0,0,0,0,0,0,1
63.7,6708471,2,0,0,0,0,0,0,0,0,0,0,0,1
63.8,6708473,2,0,0,0,0,0,0,0,0,0,0,0,1
63.9,6708474,2,0,0,0,0,0,0,0,0,0,0,0,1
63.10,6707366,2,0,0,0,0,0,0,0,0,0,0,0,1
63.11,6707367,2,0,0,0,0,0,0,0,0,0,0,0,1
63.12,6707369,2,0,0,0,0,0,0,0,0,0,0,0,1
63.13,6708892,2,0,0,0,0,0,0,0,0,0,0,0,1
63.14,6709496,2,0,0,0,0,0,0,0,0,0,0,0,1
63.15,6709497,2,0,0,0,0,0,0,0,0,0,0,0,1
63.16,1751,0,0,0,0,0,0,0,0,0,0,0,0,20
63.17,6708476,2,0,0,0,0,0,0,0,0,0,0,0,1
63.18,6708916,2,0,0,0,0,0,0,0,0,0,0,0,1
63.19,6514679,2,0,0,0,0,0,0,0,0,0,0,0,2
63.20,6708924,2,0,0,0,0,0,0,0,0,0,0,0,1
63.21,6504391,2,0,0,0,0,0,0,0,0,0,0,0,2
63.22,6708931,2,0,0,0,0,0,0,0,0,0,0,0,1
63.23,6504406,2,0,0,0,0,0,0,0,0,0,0,0,2
63.24,6708933,2,0,0,0,0,0,0,0,0,0,0,0,1
63.25,6504429,2,0,0,0,0,0,0,0,0,0,0,0,2
63.26,6708951,2,0,0,0,0,0,0,0,0,0,0,0,1
63.27,6504452,2,0,0,0,0,0,0,0,0,0,0,0,2
63.28,6877070,6,0,0,0,0,0,0,0,0,0,0,0,1
63.29,6877071,6,0,0,0,0,0,0,0,0,0,0,0,1
63.30,6877072,6,0,0,0,0,0,0,0,0,0,0,0,1
63.31,6877073,6,0,0,0,0,0,0,0,0,0,0,0,1
63.32,6709335,2,0,0,0,0,0,0,0,0,0,0,0,1
63.33,6709340,2,0,0,0,0,0,0,0,0,0,0,0,1
63.34,6903376,6,0,0,0,0,0,0,0,0,0,0,0,1
64.0,6797331,2,0,0,0,0,0,0,0,0,0,0,0,1
64.1,6797348,2,0,0,0,0,0,0,0,0,0,0,0,1
64.2,6797349,2,0,0,0,0,0,0,0,0,0,0,0,1
64.3,6797350,2,0,0,0,0,0,0,0,0,0,0,0,1
64.4,6797351,2,0,0,0,0,0,0,0,0,0,0,0,1
64.5,6797352,2,0,0,0,0,0,0,0,0,0,0,0,1
64.6,6797353,2,0,0,0,0,0,0,0,0,0,0,0,1
64.7,1,0,0,0,0,0,0,0,0,0,0,0,0,81
64.8,2,0,0,0,0,0,0,0,0,0,0,0,0,81
64.9,3,0,0,0,0,0,0,0,0,0,0,0,0,81
64.10,4,0,0,0,0,0,0,0,0,0,0,0,0,81
64.11,5,0,0,0,0,0,0,0,0,0,0,0,0,81
64.12,6,0,0,0,0,0,0,0,0,0,0,0,0,81
64.13,6797333,6,0,0,0,0,0,0,0,0,0,0,0,1
64.14,1773,0,0,0,0,0,0,0,0,0,0,0,0,20
64.15,1795,0,0,0,0,0,0,0,0,0,0,0,0,20
64.16,6797521,2,0,0,0,0,0,0,0,0,0,0,0,1
64.17,6797523,2,0,0,0,0,0,0,0,0,0,0,0,1
64.18,6797817,0,0,0,0,0,0,0,0,0,0,0,0,1
64.19,6797828,0,0,0,0,0,0,0,0,0,0,0,0,1
64.20,6797821,2,0,0,0,0,0,0,0,0,0,0,0,1
65.0,6546672,2,0,0,0,0,0,0,0,0,0,0,0,2
65.1,6534228,2,0,0,0,0,0,0,0,0,0,0,0,2
65.2,6531369,2,0,0,0,0,0,0,0,0,0,0,0,2
65.3,6796285,2,0,0,0,0,0,0,0,0,0,0,0,1
65.4,6796387,0,0,0,0,0,0,0,0,0,0,0,0,1
65.5,6534228,4,0,0,0,0,0,0,0,0,0,0,0,2
65.6,6796391,2,0,0,0,0,0,0,0,0,0,0,0,1
65.7,6504809,0,0,0,0,0,0,0,0,0,0,0,0,2
65.8,6531346,2,0,0,0,0,0,0,0,0,0,0,0,2
65.9,6796527,2,0,0,0,0,0,0,0,0,0,0,0,1
65.10,6504804,4,0,0,0,0,0,0,0,0,0,0,0,2
65.11,6504804,6,0,0,0,0,0,0,0,0,0,0,0,2
65.12,6796542,2,0,0,0,0,0,0,0,0,0,0,0,1
65.13,6797604,2,0,0,0,0,0,0,0,0,0,0,0,1
65.14,6797605,2,0,0,0,0,0,0,0,0,0,0,0,1
65.15,6797608,2,0,0,0,0,0,0,0,0,0,0,0,1
65.16,6797613,2,0,0,0,0,0,0,0,0,0,0,0,1
65.17,6797616,2,0,0,0,0,0,0,0,0,0,0,0,1
65.18,6797621,4,0,0,0,0,0,0,0,0,0,0,0,1
65.19,6797638,2,0,0,0,0,0,0,0,0,0,0,0,1
65.20,6797639,2,0,0,0,0,0,0,0,0,0,0,0,1
65.21,6526536,2,0,0,0,0,0,0,0,0,0,0,0,2
65.22,2,0,0,0,0,0,0,0,0,0,0,0,0,80
65.23,6536431,2,0,0,0,0,0,0,0,0,0,0,0,2
66.0,6798996,2,0,0,0,0,0,0,0,0,0,0,0,1
66.1,6495079,2,0,0,0,0,0,0,0,0,0,0,0,2
66.2,6798997,2,0,0,0,0,0,0,0,0,0,0,0,1
66.3,6495082,2,0,0,0,0,0,0,0,0,0,0,0,2
66.4,6799002,4,0,0,0,0,0,0,0,0,0,0,0,1
66.5,6539891,4,0,0,0,0,0,0,0,0,0,0,0,2
66.6,6799003,4,0,0,0,0,0,0,0,0,0,0,0,1
66.7,6539892,4,0,0,0,0,0,0,0,0,0,0,0,2
66.8,1802,1,6828765,6828754,0,0,0,0,0,0,0,0,0,24
66.9,1987,1,6828795,6828754,0,0,0,0,0,0,0,0,0,24
66.10,1988,1,6828796,6828754,0,0,0,0,0,0,0,0,0,24
66.11,6799008,2,0,0,0,0,0,0,0,0,0,0,0,1
66.12,6799010,2,0,0,0,0,0,0,0,0,0,0,0,1
66.13,6525665,2,0,0,0,0,0,0,0,0,0,0,0,2
66.14,6799012,2,0,0,0,0,0,0,0,0,0,0,0,1
66.15,6525180,2,0,0,0,0,0,0,0,0,0,0,0,2
67.0,6886443,2,0,0,0,0,0,0,0,0,0,0,0,1
67.1,6944293,2,0,0,0,0,0,0,0,0,0,0,0,1
67.2,6953029,2,0,0,0,0,0,0,0,0,0,0,0,1
67.3,6851198,2,0,0,0,0,0,0,0,0,0,0,0,3
67.4,6886792,2,0,0,0,0,0,0,0,0,0,0,0,1
67.5,6889485,2,0,0,0,0,0,0,0,0,0,0,0,1
67.6,6889488,2,0,0,0,0,0,0,0,0,0,0,0,1
67.7,6906789,2,0,0,0,0,0,0,0,0,0,0,0,1
67.8,6889927,2,0,0,0,0,0,0,0,0,0,0,0,1
67.9,6944281,2,0,0,0,0,0,0,0,0,0,0,0,1
67.10,6889519,2,0,0,0,0,0,0,0,0,0,0,0,1
67.11,6889521,2,0,0,0,0,0,0,0,0,0,0,0,1
68.0,6840916,2,0,0,0,0,0,0,0,0,0,0,0,1
68.1,6840923,2,0,0,0,0,0,0,0,0,0,0,0,1
68.2,6840924,2,0,0,0,0,0,0,0,0,0,0,0,1
68.3,6840925,2,0,0,0,0,0,0,0,0,0,0,0,1
68.4,6840926,2,0,0,0,0,0,0,0,0,0,0,0,1
68.5,6840927,2,0,0,0,0,0,0,0,0,0,0,0,1
68.6,6840928,2,0,0,0,0,0,0,0,0,0,0,0,1
68.7,6840929,2,0,0,0,0,0,0,0,0,0,0,0,1
68.8,6840941,2,0,0,0,0,0,0,0,0,0,0,0,1
68.9,6840942,2,0,0,0,0,0,0,0,0,0,0,0,1
68.10,6841418,6,0,0,0,0,0,0,0,0,0,0,0,1
68.11,6841419,6,0,0,0,0,0,0,0,0,0,0,0,1
68.12,6841420,4,0,0,0,0,0,0,0,0,0,0,0,1
68.13,6841421,4,0,0,0,0,0,0,0,0,0,0,0,1
68.14,6841464,4,0,0,0,0,0,0,0,0,0,0,0,1
68.15,6841591,4,0,0,0,0,0,0,0,0,0,0,0,1
68.16,6841592,4,0,0,0,0,0,0,0,0,0,0,0,1
68.17,6841593,4,0,0,0,0,0,0,0,0,0,0,0,1
68.18,6875475,2,0,0,0,0,0,0,0,0,0,0,0,1
68.19,6841597,6,0,0,0,0,0,0,0,0,0,0,0,1
68.20,6841598,6,0,0,0,0,0,0,0,0,0,0,0,1
68.21,6841599,4,0,0,0,0,0,0,0,0,0,0,0,1
68.22,6841600,4,0,0,0,0,0,0,0,0,0,0,0,1
68.23,6841605,4,0,0,0,0,0,0,0,0,0,0,0,1
68.24,6841606,4,0,0,0,0,0,0,0,0,0,0,0,1
68.25,6841621,4,0,0,0,0,0,0,0,0,0,0,0,1
68.26,6841622,2,0,0,0,0,0,0,0,0,0,0,0,1
68.27,6841624,2,0,0,0,0,0,0,0,0,0,0,0,1
68.28,6915104,2,0,0,0,0,0,0,0,0,0,0,0,1
68.29,6841626,2,0,0,0,0,0,0,0,0,0,0,0,1
68.30,6841627,2,0,0,0,0,0,0,0,0,0,0,0,1
68.31,6978832,4,0,0,0,0,0,0,0,0,0,0,0,1
68.32,6841631,4,0,0,0,0,0,0,0,0,0,0,0,1
68.33,6978833,4,0,0,0,0,0,0,0,0,0,0,0,1
68.34,6841633,4,0,0,0,0,0,0,0,0,0,0,0,1
68.35,6841634,4,0,0,0,0,0,0,0,0,0,0,0,1
68.36,6841635,4,0,0,0,0,0,0,0,0,0,0,0,1
68.37,6841636,4,0,0,0,0,0,0,0,0,0,0,0,1
68.38,6841637,2,0,0,0,0,0,0,0,0,0,0,0,1
68.39,6841638,2,0,0,0,0,0,0,0,0,0,0,0,1
68.40,6790661,6,0,0,0,0,0,0,0,0,0,0,0,2
69.0,7011050,0,0,0,0,0,0,0,0,0,0,0,0,2
69.1,6880014,2,0,0,0,0,0,0,0,0,0,0,0,1
69.2,6880015,2,0,0,0,0,0,0,0,0,0,0,0,1
69.3,1854,0,0,0,0,0,0,0,0,0,0,0,0,20
69.4,1855,0,0,0,0,0,0,0,0,0,0,0,0,20
69.5,6880664,2,0,0,0,0,0,0,0,0,0,0,0,1
69.6,6880698,2,0,0,0,0,0,0,0,0,0,0,0,1
69.7,6925385,2,0,0,0,0,0,0,0,0,0,0,0,1
69.8,6880799,4,0,0,0,0,0,0,0,0,0,0,0,1
69.9,6880801,4,0,0,0,0,0,0,0,0,0,0,0,1
69.10,6954808,2,0,0,0,0,0,0,0,0,0,0,0,1
69.11,6880805,4,0,0,0,0,0,0,0,0,0,0,0,1
69.12,6880806,4,0,0,0,0,0,0,0,0,0,0,0,1
69.13,6954812,2,0,0,0,0,0,0,0,0,0,0,0,1
69.14,6880814,2,0,0,0,0,0,0,0,0,0,0,0,1
69.15,7008524,2,0,0,0,0,0,0,0,0,0,0,0,1
69.16,6840800,2,0,0,0,0,0,0,0,0,0,0,0,2
69.17,6845038,2,0,0,0,0,0,0,0,0,0,0,0,2
70.0,6994124,2,0,0,0,0,0,0,0,0,0,0,0,1
70.1,6994125,2,0,0,0,0,0,0,0,0,0,0,0,1
70.2,6885563,2,0,0,0,0,0,0,0,0,0,0,0,1
70.3,6885564,2,0,0,0,0,0,0,0,0,0,0,0,1
70.4,6885565,2,0,0,0,0,0,0,0,0,0,0,0,1
70.5,1868,0,0,0,0,0,0,0,0,0,0,0,0,20
70.6,1869,0,0,0,0,0,0,0,0,0,0,0,0,20
70.7,6885569,2,0,0,0,0,0,0,0,0,0,0,0,1
70.8,6885570,2,0,0,0,0,0,0,0,0,0,0,0,1
70.9,6885571,2,0,0,0,0,0,0,0,0,0,0,0,1
70.10,6885575,2,0,0,0,0,0,0,0,0,0,0,0,1
70.11,6885589,2,0,0,0,0,0,0,0,0,0,0,0,1
70.12,6885591,2,0,0,0,0,0,0,0,0,0,0,0,1
70.13,6885592,2,0,0,0,0,0,0,0,0,0,0,0,1
70.14,6885594,2,0,0,0,0,0,0,0,0,0,0,0,1
70.15,6885593,2,0,0,0,0,0,0,0,0,0,0,0,1
70.16,6885595,2,0,0,0,0,0,0,0,0,0,0,0,1
70.17,6885579,2,0,0,0,0,0,0,0,0,0,0,0,1
70.18,6885590,2,0,0,0,0,0,0,0,0,0,0,0,1
70.19,6885577,2,0,0,0,0,0,0,0,0,0,0,0,1
71.0,7075172,2,0,0,0,0,0,0,0,0,0,0,0,1
71.1,7075165,2,0,0,0,0,0,0,0,0,0,0,0,1
