#,RequiredQuality,Quest,Number,CraftType,ItemResult,Ingredient[0],Ingredient[1],Ingredient[2],Ingredient[3],Ingredient[4],Ingredient[5],Ingredient[6],Ingredient[7],StatusRequired,ItemRequired,RecipeLevelTable,MaxAdjustableJobLevel,RecipeNotebookList,DisplayPriority,DifficultyFactor,QualityFactor,DurabilityFactor,RequiredCraftsmanship,RequiredControl,QuickSynthCraftsmanship,QuickSynthControl,SecretRecipeBook,CollectableMetadata,PatchNumber,AmountResult,AmountIngredient[0],AmountIngredient[1],AmountIngredient[2],AmountIngredient[3],AmountIngredient[4],AmountIngredient[5],AmountIngredient[6],AmountIngredient[7],MaterialQualityFactor,CollectableMetadataKey,IsSecondary,CanQuickSynth,CanHq,ExpRewarded,Unknown1,IsSpecializationRequired,IsExpert
35394,0,0,37,6,38818,38828,0,0,0,0,0,13,12,0,0,530,0,1430,0,100,80,75,0,0,0,0,0,45,630,1,1,0,0,0,0,0,4,2,0,3,False,False,True,True,False,False,False
35395,0,0,37,6,38819,38829,0,0,0,0,0,13,12,0,0,535,0,1430,0,100,80,75,0,0,0,0,0,45,630,1,1,0,0,0,0,0,4,2,0,3,False,False,True,True,False,False,False
35396,0,0,37,7,38815,38825,0,0,0,0,0,8,13,0,0,517,0,1431,0,100,80,75,0,0,0,0,0,45,630,1,1,0,0,0,0,0,4,2,0,3,False,False,True,True,False,False,False
35397,0,0,37,7,38816,38826,0,0,0,0,0,8,13,0,0,520,0,1431,0,100,80,75,0,0,0,0,0,45,630,1,1,0,0,0,0,0,4,2,0,3,False,False,True,True,False,False,False
35398,0,0,37,7,38817,38827,0,0,0,0,0,8,13,0,0,525,0,1431,0,100,80,75,0,0,0,0,0,45,630,1,1,0,0,0,0,0,4,2,0,3,False,False,True,True,False,False,False
35399,0,0,37,7,38818,38828,0,0,0,0,0,8,13,0,0,530,0,1431,0,100,80,75,0,0,0,0,0,45,630,1,1,0,0,0,0,0,4,2,0,3,False,False,True,True,False,False,False
35400,0,0,37,7,38819,38829,0,0,0,0,0,8,13,0,0,535,0,1431,0,100,80,75,0,0,0,0,0,45,630,1,1,0,0,0,0,0,4,2,0,3,False,False,True,True,False,False,False
35401,0,70266,37,0,38756,38748,36193,0,0,0,0,16,15,0,38715,570,0,1440,0,100,122,75,0,0,0,0,0,158,630,1,1,2,0,0,0,0,4,2,0,1,False,False,True,True,False,False,False
35402,0,70266,37,1,38757,38749,36176,0,0,0,0,14,17,0,38716,570,0,1441,0,100,122,75,0,0,0,0,0,158,630,1,1,2,0,0,0,0,4,2,0,1,False,False,True,True,False,False,False
35403,0,70266,37,2,38758,38750,36193,0,0,0,0,15,17,0,38717,570,0,1442,0,100,122,75,0,0,0,0,0,158,630,1,1,2,0,0,0,0,4,2,0,1,False,False,True,True,False,False,False
35404,0,70266,37,3,38759,38751,36164,0,0,0,0,16,14,0,38718,570,0,1443,0,100,122,75,0,0,0,0,0,158,630,1,1,2,0,0,0,0,4,2,0,1,False,False,True,True,False,False,False
35405,0,70266,37,4,38760,38752,36203,0,0,0,0,17,16,0,38719,570,0,1444,0,100,122,75,0,0,0,0,0,158,630,1,1,2,0,0,0,0,4,2,0,1,False,False,True,True,False,False,False
35406,0,70266,37,5,38761,38753,36203,0,0,0,0,18,16,0,38720,570,0,1445,0,100,122,75,0,0,0,0,0,158,630,1,1,2,0,0,0,0,4,2,0,1,False,False,True,True,False,False,False
35407,0,70266,37,6,38762,38754,36260,0,0,0,0,19,18,0,38721,570,0,1446,0,100,122,75,0,0,0,0,0,158,630,1,1,2,0,0,0,0,4,2,0,1,False,False,True,True,False,False,False
35408,0,70266,37,7,38763,38755,36094,0,0,0,0,14,19,0,38722,570,0,1447,0,100,122,75,0,0,0,0,0,158,630,1,1,2,0,0,0,0,4,2,0,1,False,False,True,True,False,False,False
35409,0,70266,37,0,38764,38748,36200,36172,0,0,0,16,15,0,38726,580,0,1440,0,100,143,86,0,0,0,0,0,159,630,1,1,1,1,0,0,0,4,2,30,1,False,False,True,True,False,False,False
35410,0,70266,37,1,38765,38749,36186,36172,0,0,0,14,17,0,38727,580,0,1441,0,100,143,86,0,0,0,0,0,159,630,1,1,1,1,0,0,0,4,2,30,1,False,False,True,True,False,False,False
35411,0,70266,37,2,38766,38750,36200,36172,0,0,0,15,17,0,38728,580,0,1442,0,100,143,86,0,0,0,0,0,159,630,1,1,1,1,0,0,0,4,2,30,1,False,False,True,True,False,False,False
35412,0,70266,37,3,38767,38751,36186,36172,0,0,0,16,14,0,38729,580,0,1443,0,100,143,86,0,0,0,0,0,159,630,1,1,1,1,0,0,0,4,2,30,1,False,False,True,True,False,False,False
35413,0,70266,37,4,38768,38752,36200,36212,0,0,0,17,16,0,38730,580,0,1444,0,100,143,86,0,0,0,0,0,159,630,1,1,1,1,0,0,0,4,2,30,1,False,False,True,True,False,False,False
35414,0,70266,37,5,38769,38753,36212,36251,0,0,0,18,16,0,38731,580,0,1445,0,100,143,86,0,0,0,0,0,159,630,1,1,1,1,0,0,0,4,2,30,1,False,False,True,True,False,False,False
35415,0,70266,37,6,38770,38754,36229,36231,0,0,0,19,18,0,38732,580,0,1446,0,100,143,86,0,0,0,0,0,159,630,1,1,2,2,0,0,0,4,2,30,1,False,False,True,True,False,False,False
35416,0,70266,37,7,38771,38755,36077,36080,0,0,0,14,19,0,38733,580,0,1447,0,100,143,86,0,0,0,0,0,159,630,1,1,2,2,0,0,0,4,2,30,1,False,False,True,True,False,False,False
35417,0,0,32,1,38890,38932,37833,37830,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35418,0,0,32,1,38891,38932,37833,37831,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35419,0,0,32,1,38892,38932,37833,37831,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35420,0,0,32,1,38893,38932,37833,37830,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35421,0,0,32,1,38894,38932,37833,37834,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,4,1,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35422,0,0,32,3,38895,38932,37830,37833,39595,0,0,16,14,0,0,620,0,1411,0,130,150,100,3700,3280,0,0,91,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35423,0,0,32,2,38896,38932,37833,37830,39595,0,0,15,17,0,0,620,0,1410,0,130,150,100,3700,3280,0,0,90,65535,630,1,3,3,2,3,0,0,5,5,50,0,True,True,True,True,False,False,False
35424,0,0,32,2,38897,38932,37833,37830,39595,0,0,15,17,0,0,620,0,1410,0,130,150,100,3700,3280,0,0,90,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35425,0,0,32,1,38898,38932,37833,37832,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,4,1,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35426,0,0,32,1,38899,38932,37833,37831,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35427,0,0,32,0,38900,38932,37831,37833,39595,0,0,16,15,0,0,620,0,1408,0,130,150,100,3700,3280,0,0,88,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35428,0,0,32,1,38901,38931,37833,37831,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35429,0,0,32,1,38902,38931,37833,37832,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35430,0,0,32,1,38903,38931,37833,37830,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,4,1,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35431,0,0,32,0,38904,38931,37831,37830,39595,0,0,16,15,0,0,620,0,1408,0,130,150,100,3700,3280,0,0,88,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35432,0,0,32,1,38905,38931,37833,37832,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35433,0,0,32,0,38906,38931,37831,37833,39595,0,0,16,15,0,0,620,0,1408,0,130,150,100,3700,3280,0,0,88,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35434,0,0,32,1,38907,38931,37833,37831,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35435,0,0,32,1,38908,38931,37833,37831,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35436,0,0,32,1,38909,38931,37833,37831,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35437,0,0,32,1,38910,38931,37833,37831,39595,0,0,14,17,0,0,620,0,1409,0,130,150,100,3700,3280,0,0,89,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35438,0,0,32,3,38911,38932,37830,37833,39595,0,0,16,14,0,0,620,0,1411,0,130,150,100,3700,3280,0,0,91,65535,630,1,3,2,3,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35439,0,0,32,5,38912,38932,37834,37833,39595,0,0,18,16,0,0,620,0,1413,0,130,150,100,3700,3280,0,0,93,65535,630,1,4,5,2,4,0,0,5,5,50,0,False,True,True,True,False,False,False
35440,0,0,32,4,38913,38932,37832,37834,39595,0,0,17,16,0,0,620,0,1412,0,130,150,100,3700,3280,0,0,92,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35441,0,0,32,5,38914,38932,37834,37832,39595,0,0,18,16,0,0,620,0,1413,0,130,150,100,3700,3280,0,0,93,65535,630,1,4,4,3,4,0,0,5,5,50,0,False,True,True,True,False,False,False
35442,0,0,32,4,38915,38932,37832,37834,39595,0,0,17,16,0,0,620,0,1412,0,130,150,100,3700,3280,0,0,92,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35443,0,0,32,2,38916,38932,37833,37830,39595,0,0,15,17,0,0,620,0,1410,0,130,150,100,3700,3280,0,0,90,65535,630,1,3,4,1,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35444,0,0,32,5,38917,38932,37834,37833,39595,0,0,18,16,0,0,620,0,1413,0,130,150,100,3700,3280,0,0,93,65535,630,1,4,4,3,4,0,0,5,5,50,0,False,True,True,True,False,False,False
35445,0,0,32,2,38918,38932,37833,37834,39595,0,0,15,17,0,0,620,0,1410,0,130,150,100,3700,3280,0,0,90,65535,630,1,3,3,2,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35446,0,0,32,5,38919,38932,37834,37832,39595,0,0,18,16,0,0,620,0,1413,0,130,150,100,3700,3280,0,0,93,65535,630,1,4,4,3,4,0,0,5,5,50,0,False,True,True,True,False,False,False
35447,0,0,32,4,38920,38932,37832,37833,39595,0,0,17,16,0,0,620,0,1412,0,130,150,100,3700,3280,0,0,92,65535,630,1,3,4,1,3,0,0,5,5,50,0,False,True,True,True,False,False,False
35448,0,0,32,0,38921,38931,37831,37833,39595,0,0,16,15,0,0,620,0,1408,0,130,150,100,3700,3280,0,0,88,65535,630,1,2,2,2,2,0,0,5,5,50,0,True,True,True,True,False,False,False
35449,0,0,32,0,38922,38931,37831,37833,39595,0,0,16,15,0,0,620,0,1408,0,130,150,100,3700,3280,0,0,88,65535,630,1,2,2,2,2,0,0,5,5,50,0,True,True,True,True,False,False,False
35450,0,0,32,0,38923,38931,37831,37833,39595,0,0,16,15,0,0,620,0,1408,0,130,150,100,3700,3280,0,0,88,65535,630,1,2,2,2,2,0,0,5,5,50,0,True,True,True,True,False,False,False
35451,0,0,32,0,38924,38931,37831,37833,39595,0,0,16,15,0,0,620,0,1408,0,130,150,100,3700,3280,0,0,88,65535,630,1,2,2,1,2,0,0,5,5,50,0,True,True,True,True,False,False,False
35452,0,0,32,4,38925,38931,37832,37831,39595,0,0,17,16,0,0,620,0,1412,0,130,150,100,3700,3280,0,0,92,65535,630,1,2,2,2,2,0,0,5,5,50,0,True,True,True,True,False,False,False
35453,0,0,32,4,38926,38931,37832,37834,39595,0,0,17,16,0,0,620,0,1412,0,130,150,100,3700,3280,0,0,92,65535,630,1,2,2,2,2,0,0,5,5,50,0,True,True,True,True,False,False,False
35454,0,0,32,5,38927,38931,37834,37832,39595,0,0,18,16,0,0,620,0,1413,0,130,150,100,3700,3280,0,0,93,65535,630,1,2,2,2,2,0,0,5,5,50,0,False,True,True,True,False,False,False
35455,0,0,32,4,38928,38931,37832,37831,39595,0,0,17,16,0,0,620,0,1412,0,130,150,100,3700,3280,0,0,92,65535,630,1,2,2,1,2,0,0,5,5,50,0,True,True,True,True,False,False,False
35456,0,0,32,7,38929,38935,36079,36078,27830,36098,38936,14,19,0,0,620,0,1415,0,130,150,100,3700,3280,0,0,95,65535,630,3,1,2,1,2,1,1,3,3,50,0,False,True,True,True,False,False,False
35457,0,0,32,7,38930,38935,36082,36079,27825,36095,38936,14,19,0,0,620,0,1415,0,130,150,100,3700,3280,0,0,95,65535,630,3,1,2,1,2,1,1,3,3,50,0,False,True,True,True,False,False,False
35458,0,0,31,3,38931,38934,37284,38936,0,0,0,16,14,0,0,620,0,1411,0,84,100,50,3700,3280,0,0,91,65535,630,1,4,1,1,0,0,0,3,3,50,0,True,True,True,True,False,False,False
35459,0,0,31,6,38932,38933,37284,38936,0,0,0,19,18,0,0,620,0,1414,0,84,100,50,3700,3280,0,0,94,65535,630,1,4,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
35460,0,0,32,1,39550,27716,28714,27714,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35461,0,0,32,1,39551,27716,28714,27714,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,1,1,8,0,2,2,50,0,True,False,True,True,False,False,False
35462,0,0,32,0,39552,27694,28715,27714,29401,23181,0,16,15,0,0,450,0,1056,0,100,100,100,0,0,0,0,72,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35463,0,0,32,0,39553,27694,28715,27715,29401,23181,0,16,15,0,0,450,0,1056,0,100,100,100,0,0,0,0,72,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35464,0,0,32,1,39554,27716,28714,27714,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,1,1,8,0,2,2,50,0,True,False,True,True,False,False,False
35465,0,0,32,1,39555,27716,28714,27714,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,1,1,8,0,2,2,50,0,True,False,True,True,False,False,False
35466,0,0,32,1,39556,27716,28714,27955,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,2,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35467,0,0,32,0,39557,27694,28715,27725,29401,23181,0,16,15,0,0,450,0,1056,0,100,100,100,0,0,0,0,72,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35468,0,0,32,0,39558,27694,28715,27725,29401,23181,0,16,15,0,0,450,0,1056,0,100,100,100,0,0,0,0,72,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35469,0,0,32,6,39559,27781,27716,28715,29401,23181,0,19,18,0,0,450,0,1062,0,100,100,100,0,0,0,0,78,65535,630,1,1,3,2,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35470,0,0,32,6,39560,27781,27716,28715,29401,23181,0,19,18,0,0,450,0,1062,0,100,100,100,0,0,0,0,78,65535,630,1,1,3,2,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35471,0,0,32,3,39561,27717,28715,27715,29401,23181,0,16,14,0,0,450,0,1059,0,100,100,100,0,0,0,0,75,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35472,0,0,32,1,39562,27716,28715,27714,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35473,0,0,32,3,39563,27717,28714,27725,29401,23181,0,16,14,0,0,450,0,1059,0,100,100,100,0,0,0,0,75,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35474,0,0,32,1,39564,27716,28714,27714,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35475,0,0,32,1,39565,27716,28715,27714,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,True,True,False,False,False
35476,0,0,32,1,39567,27716,28714,27725,29401,23181,0,14,17,0,0,450,0,1057,0,100,100,100,0,0,0,0,73,65535,630,1,3,2,1,1,8,0,2,2,50,0,True,False,False,True,False,False,False
35477,0,0,32,2,39567,27716,28714,27725,29401,23181,0,15,17,0,0,450,0,1058,0,100,100,100,0,0,0,0,74,65535,630,1,3,2,1,1,8,0,2,2,50,0,False,False,False,True,False,False,False
35478,0,0,32,3,39421,39242,39243,39244,7009,36263,36262,16,14,0,0,620,0,1411,0,100,100,100,0,0,0,0,91,65535,630,1,2,2,2,6,4,4,3,3,0,0,False,False,False,True,False,False,False
35479,0,0,32,2,39482,39588,37833,37830,36262,0,0,15,17,0,0,610,0,1410,0,100,100,100,0,0,0,0,90,65535,630,1,1,2,2,4,0,0,3,3,50,0,True,False,False,True,False,False,False
35480,0,0,32,5,39308,39589,37834,36262,0,0,0,18,16,0,0,610,0,1413,0,100,100,100,0,0,0,0,93,65535,630,1,1,2,1,0,0,0,3,3,50,0,False,False,True,True,False,False,False
35481,0,0,32,5,39309,39589,37834,36262,0,0,0,18,16,0,0,610,0,1413,0,100,100,100,0,0,0,0,93,65535,630,1,1,3,1,0,0,0,3,3,50,0,False,False,True,True,False,False,False
35482,0,0,32,4,39310,39589,37832,36262,0,0,0,17,16,0,0,610,0,1412,0,100,100,100,0,0,0,0,92,65535,630,1,1,2,1,0,0,0,3,3,50,0,False,False,True,True,False,False,False
35483,0,0,32,5,39311,39589,37834,36262,0,0,0,18,16,0,0,610,0,1413,0,100,100,100,0,0,0,0,93,65535,630,1,1,3,1,0,0,0,3,3,50,0,False,False,True,True,False,False,False
35484,0,0,32,4,39312,39589,37832,36262,0,0,0,17,16,0,0,610,0,1412,0,100,100,100,0,0,0,0,92,65535,630,1,1,2,1,0,0,0,3,3,50,0,False,False,True,True,False,False,False
35485,0,0,32,5,39313,39589,37834,36262,0,0,0,18,16,0,0,610,0,1413,0,100,100,100,0,0,0,0,93,65535,630,1,1,3,1,0,0,0,3,3,50,0,False,False,True,True,False,False,False
35486,0,0,32,5,39314,39589,37834,36262,0,0,0,18,16,0,0,610,0,1413,0,100,100,100,0,0,0,0,93,65535,630,1,1,2,1,0,0,0,3,3,50,0,False,False,True,True,False,False,False
35487,0,0,32,5,39315,39589,37834,36262,0,0,0,18,16,0,0,610,0,1413,0,100,100,100,0,0,0,0,93,65535,630,1,1,3,1,0,0,0,3,3,50,0,False,False,True,True,False,False,False
35488,0,0,32,1,39410,39583,37833,37830,0,0,0,14,17,0,0,610,0,1409,0,100,100,100,0,0,0,0,89,65535,630,1,1,4,2,0,0,0,3,3,50,0,False,False,False,True,False,False,False
35489,0,0,32,5,39470,39583,37834,37833,37830,0,0,18,16,0,0,610,0,1413,0,100,100,100,0,0,0,0,93,65535,630,1,1,2,2,1,0,0,3,3,50,0,False,False,False,True,False,False,False
35490,0,0,32,6,39596,14183,36238,39582,0,0,0,19,18,0,0,610,0,1414,0,100,100,100,0,0,0,0,94,65535,630,1,1,1,1,0,0,0,3,3,50,0,False,False,False,True,False,False,False
35491,17000,0,32,0,39242,39236,36193,36205,36245,0,0,16,15,0,0,621,0,1408,0,180,200,100,3800,0,0,0,88,65535,630,1,1,1,1,1,0,0,5,5,0,0,False,False,False,True,False,False,True
35492,17000,0,32,4,39242,39236,36193,36205,36245,0,0,17,16,0,0,621,0,1412,0,180,200,100,3800,0,0,0,92,65535,630,1,1,1,1,1,0,0,5,5,0,0,False,False,False,True,False,False,True
35493,17000,0,32,5,39242,39236,36193,36205,36245,0,0,18,16,0,0,621,0,1413,0,180,200,100,3800,0,0,0,93,65535,630,1,1,1,1,1,0,0,5,5,0,0,False,False,False,True,False,False,True
35494,17000,0,32,1,39243,39239,36165,36177,0,0,0,14,17,0,0,621,0,1409,0,180,200,100,3800,0,0,0,89,65535,630,1,1,2,1,0,0,0,5,5,0,0,False,False,False,True,False,False,True
35495,17000,0,32,2,39243,39239,36165,36177,0,0,0,15,17,0,0,621,0,1410,0,180,200,100,3800,0,0,0,90,65535,630,1,1,2,1,0,0,0,5,5,0,0,False,False,False,True,False,False,True
35496,17000,0,32,3,39243,39239,36165,36177,0,0,0,16,14,0,0,621,0,1411,0,180,200,100,3800,0,0,0,91,65535,630,1,1,2,1,0,0,0,5,5,0,0,False,False,False,True,False,False,True
35497,17000,0,32,6,39244,39241,36260,36092,0,0,0,19,18,0,0,621,0,1414,0,180,200,100,3800,0,0,0,94,65535,630,1,1,1,1,0,0,0,5,5,0,0,False,False,False,True,False,False,True
35498,17000,0,32,7,39244,39241,36260,36092,0,0,0,14,19,0,0,621,0,1415,0,180,200,100,3800,0,0,0,95,65535,630,1,1,1,1,0,0,0,5,5,0,0,False,False,False,True,False,False,True
35499,0,0,32,1,39630,39718,36172,39724,38936,0,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,3,1,1,2,0,0,3,3,50,0,True,True,True,True,False,False,False
35500,0,0,32,1,39631,39718,39717,36172,39722,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,4,1,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35501,0,0,32,1,39632,39718,39717,36172,39724,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,4,1,1,2,2,0,3,3,50,0,True,True,True,True,False,False,False
35502,0,0,32,0,39633,39717,39718,36251,39722,38936,0,16,15,0,0,640,0,1408,0,150,156,100,3950,3660,0,0,88,65535,640,1,3,2,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35503,0,0,32,0,39634,39717,39718,36172,39723,38936,0,16,15,0,0,640,0,1408,0,150,156,100,3950,3660,0,0,88,65535,640,1,3,2,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35504,0,0,32,1,39635,39718,39721,36172,39723,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,4,1,1,2,2,0,3,3,50,0,True,True,True,True,False,False,False
35505,0,0,32,1,39636,39718,39721,36172,39724,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,3,2,1,2,2,0,3,3,50,0,True,True,True,True,False,False,False
35506,0,0,32,1,39637,39718,39719,36172,39723,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,3,2,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35507,0,0,32,3,39638,39719,39718,36172,39726,38936,0,16,14,0,0,640,0,1411,0,150,156,100,3950,3660,0,0,91,65535,640,1,2,3,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35508,0,0,32,3,39639,39719,39718,36186,39725,38936,0,16,14,0,0,640,0,1411,0,150,156,100,3950,3660,0,0,91,65535,640,1,2,3,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35509,0,0,32,6,39640,36238,39718,39719,39725,38936,0,19,18,0,0,640,0,1414,0,150,156,100,3950,3660,0,0,94,65535,640,1,1,3,2,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35510,0,0,32,6,39641,36238,39718,39719,39726,38936,0,19,18,0,0,640,0,1414,0,150,156,100,3950,3660,0,0,94,65535,640,1,1,3,2,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35511,0,0,32,3,39642,39719,39718,36186,39726,38936,0,16,14,0,0,640,0,1411,0,150,156,100,3950,3660,0,0,91,65535,640,1,2,3,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35512,0,0,32,1,39643,39718,39717,36251,39722,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,3,2,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35513,0,0,32,3,39644,39719,39718,36186,39725,38936,0,16,14,0,0,640,0,1411,0,150,156,100,3950,3660,0,0,91,65535,640,1,2,3,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35514,0,0,32,1,39645,39718,39719,36251,39724,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,4,1,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35515,0,0,32,1,39646,39718,39717,36172,39723,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,4,1,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35516,0,0,32,3,39647,39719,39718,36172,39726,38936,0,16,14,0,0,640,0,1411,0,150,156,100,3950,3660,0,0,91,65535,640,1,2,3,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35517,0,0,32,1,39648,39718,39719,36172,39722,38936,0,14,17,0,0,640,0,1409,0,150,156,100,3950,3660,0,0,89,65535,640,1,4,1,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35518,0,0,32,2,39649,39718,39717,39724,0,0,0,15,17,0,0,640,0,1410,0,150,156,100,3950,3660,0,0,90,65535,640,1,1,1,1,0,0,0,3,3,50,0,False,True,True,True,False,False,False
35519,0,0,32,5,39650,39720,39721,36212,39724,38936,0,18,16,0,0,640,0,1413,0,150,156,100,3950,3660,0,0,93,65535,640,1,2,1,1,2,1,0,3,3,50,0,False,True,True,True,False,False,False
35520,0,0,32,4,39651,39721,39718,36251,39724,38936,0,17,16,0,0,640,0,1412,0,150,156,100,3950,3660,0,0,92,65535,640,1,4,1,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
35521,0,0,32,2,39652,39720,39718,36172,39724,38936,0,15,17,0,0,640,0,1410,0,150,156,100,3950,3660,0,0,90,65535,640,1,2,1,1,2,1,0,3,3,50,0,False,True,True,True,False,False,False
35522,0,0,32,2,39653,39718,39720,36172,39724,38936,0,15,17,0,0,640,0,1410,0,150,156,100,3950,3660,0,0,90,65535,640,1,3,2,1,2,2,0,3,3,50,0,False,True,True,True,False,False,False
