#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Model,Priority,Enemy,Icon,Order,HP,SkillAngle,Unknown1,Scale,InactiveIdle0,InactiveIdle1,InactiveBattle,InactiveWandering,Behavior,Special,Unknown10,Unknown11,WanderingWait,Unknown2,Cost,Unknown3,SkillCost,Unknown4,MinionRace,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Battle,Roulette,IdleAnimation
425,optimus Omicron,optimus Omicrons,0,0,1,1,0,0,3223,451,0,4825,11024,400,360,626,100,10,0,0,0,1,0,0,0,8,0,10,12,20,1,3,False,True,False,True,False,False,True,True
426,wind-up Anima,wind-up Animas,0,0,0,1,0,0,3224,452,0,4826,1100,390,120,609,100,10,0,0,0,1,0,0,0,8,0,15,38,30,1,2,False,True,False,True,False,False,True,True
427,starbird,starbirds,0,0,0,1,0,0,3523,453,0,4827,9510,720,0,620,100,10,0,0,0,2,2,0,0,8,0,30,39,20,1,1,True,False,True,False,True,False,True,True
428,Nagxian cat,Nagxian cats,0,0,0,1,0,0,3226,454,0,4828,3027,470,360,623,100,10,0,0,0,2,0,0,0,8,0,25,30,20,1,1,True,False,True,False,True,False,True,True
429,brave new Urianger,brave new Uriangers,0,0,0,1,0,0,3227,262,0,4829,9006,435,360,615,100,10,0,0,0,1,0,0,0,8,0,20,27,30,1,3,False,True,False,True,False,False,True,True
430,wind-up Vrtra,wind-up Vrtras,0,0,0,1,0,0,3228,255,0,4830,9506,400,120,616,100,10,0,0,0,1,0,0,0,8,0,25,1,20,1,2,False,True,False,True,False,False,True,True
431,hippo calf,hippo calves,0,0,0,1,0,0,3350,456,0,4831,3028,600,30,601,100,10,0,0,0,2,0,0,0,8,0,20,19,30,1,1,True,False,True,False,True,False,True,True
432,crabe de la crabe,crabes de la...crabes,0,0,0,1,0,0,3351,457,0,4832,3029,640,360,632,100,10,0,0,0,2,0,0,0,8,0,30,22,20,1,1,True,False,True,False,False,False,True,True
433,Prince Lunatender,Prince Lunatenders,0,0,0,1,0,0,3352,458,0,4833,1095,500,360,634,100,10,0,0,0,2,0,0,0,8,0,25,35,25,1,2,True,False,True,False,False,False,True,True
434,tiny troll,tiny trolls,0,0,0,1,0,0,3353,459,0,4834,1096,500,30,606,100,10,0,0,0,2,0,0,0,8,0,20,23,20,1,2,True,False,False,True,False,False,True,True
435,Caduceus,Caducei,0,0,0,1,0,1,3354,460,0,4835,3030,400,120,631,150,10,0,0,0,2,0,0,0,8,0,15,13,20,1,1,True,False,True,False,True,False,True,True
436,adventure basket,adventure baskets,0,0,1,1,0,0,3355,461,0,4836,11516,320,0,620,100,10,0,0,0,3,14,0,0,8,0,10,10,20,1,4,False,True,False,False,False,False,True,True
437,Golden Dhyata,Golden Dhyatas,0,0,0,1,0,0,3356,462,0,4837,11025,380,360,623,100,10,0,0,0,1,0,0,0,8,0,15,29,20,1,4,False,True,False,True,False,False,True,True
438,greener gleaner,greener gleaners,0,0,0,1,0,0,3357,463,0,4838,1097,650,120,602,100,10,0,0,0,2,0,0,0,8,0,20,20,20,1,2,True,False,True,False,False,False,True,True
439,wind-up Grebuloff,wind-up Grebuloffs,0,0,0,1,0,0,3358,464,0,4839,6005,600,0,620,100,10,0,0,0,1,0,0,0,8,0,25,43,20,1,3,False,True,False,True,False,False,True,True
440,nosferatu,nosferatus,0,0,0,1,0,0,3359,465,0,4840,2011,570,0,620,100,10,0,0,0,2,0,0,0,8,0,30,41,20,1,2,True,False,True,False,True,False,True,True
441,wind-up herois,wind-up herois,0,0,0,1,0,0,3360,466,0,4841,9048,550,30,613,100,10,0,0,0,1,0,0,0,8,0,25,19,30,1,3,False,True,False,True,False,False,True,True
442,wind-up Daivadipa,wind-up Daivadipas,0,0,0,1,0,0,3361,467,0,4842,1098,430,360,617,100,10,5,0,0,1,0,0,0,8,0,20,11,20,1,2,False,True,False,True,False,False,True,True
443,royal lunatender,royal lunatenders,0,0,0,1,0,0,3481,458,0,4843,1095,540,0,620,100,10,0,0,0,2,0,0,0,8,0,25,42,20,1,2,True,False,True,False,False,False,True,True
444,wind-up Arkasodara,wind-up Arkasodara,0,0,0,1,0,0,3555,468,0,4844,7017,500,120,602,100,10,0,0,0,1,0,0,0,8,0,20,20,20,1,2,False,True,False,True,False,False,True,True
445,wind-up kangaroo,wind-up kangaroos,0,0,0,1,0,0,3556,469,0,4845,3031,320,360,600,100,10,0,0,0,1,0,0,0,8,0,15,6,30,1,3,False,True,False,True,False,False,True,True
446,protonaught,protonaughts,0,0,0,1,0,0,3557,470,0,4846,11026,370,0,620,100,10,0,0,0,1,0,0,0,8,0,10,10,20,1,2,False,True,False,True,False,False,True,True
447,teacup Kapikulu,teacup Kapikulus,0,0,0,1,0,0,3558,471,0,4847,11027,200,0,620,80,10,0,0,0,1,0,0,0,8,0,15,21,30,1,3,False,True,False,True,False,False,True,True
448,Chewy,Chewys,0,0,0,1,0,1,3559,472,0,4848,3032,480,360,625,100,10,0,0,0,2,0,0,0,8,0,20,25,20,1,1,True,False,True,False,True,False,True,True
449,clockwork Novus D,clockwork Novus Ds,0,0,0,1,0,0,3560,473,0,4849,11028,300,360,624,70,10,0,0,0,1,0,0,0,8,0,25,18,30,1,4,False,True,False,True,False,False,True,True
450,hatching bunny,hatching bunnies,0,0,0,1,0,0,3561,474,0,4850,1101,340,0,620,100,10,0,0,0,1,0,0,0,8,0,10,41,20,1,2,False,True,False,True,False,False,True,True
451,wind-up Azeyma,wind-up Azeymas,0,0,0,1,1,0,3562,475,0,4851,2108,380,360,617,100,10,0,0,0,1,0,0,0,8,0,15,11,20,1,3,False,True,False,True,False,False,True,True
452,wind-up Ragnarok,wind-up Ragnaroks,0,0,0,1,0,0,3563,476,0,4852,11029,490,0,620,80,10,0,0,0,1,0,0,0,8,0,20,43,20,1,4,False,True,False,True,False,False,True,True
453,blue-footed booby,blue-footed boobies,0,0,0,1,0,0,3564,477,0,4853,5011,550,0,620,100,10,0,0,0,2,0,0,0,8,0,25,41,20,1,1,True,False,True,False,True,False,True,True
454,wind-up PuPu,wind-up PuPus,0,0,0,1,0,0,3565,478,0,4854,12081,620,0,620,100,10,0,0,0,1,0,0,0,8,0,30,39,20,1,3,False,True,False,True,False,False,True,True
455,clockwork Solus,clockwork Soluses,0,0,0,1,0,0,3566,479,0,4855,9049,520,0,631,100,10,5,0,0,1,0,0,0,8,0,25,40,30,1,3,False,True,False,True,False,False,True,True
456,Felicitous Fuzzball,Felicitous Fuzzballs,0,0,0,1,0,0,3627,480,0,4856,10027,500,120,622,90,10,0,0,0,1,0,0,0,8,0,20,26,20,1,3,False,True,False,True,False,False,True,True
457,lumini,luminis,0,0,0,1,0,0,3628,481,0,4857,1101,500,0,620,100,10,0,0,0,1,0,0,0,8,0,25,42,20,1,3,False,True,False,True,False,False,True,True
458,clockwork crimson chaser,clockwork crimson chasers,0,0,0,1,0,0,3629,482,0,4858,11026,550,0,620,100,10,0,0,0,1,0,0,0,8,0,30,17,30,2,3,False,True,False,True,False,False,True,True
459,clockwork cerulean chaser,clockwork cerulean chasers,0,0,0,1,0,0,3630,482,0,4859,11026,550,0,620,100,10,0,0,0,1,0,0,0,8,0,30,17,30,2,3,False,True,False,True,False,False,True,True
460,wind-up Scarmiglione,wind-up Scarmigliones,0,0,0,1,0,0,3681,483,0,4860,8401,570,0,620,100,10,0,0,0,1,0,0,0,8,0,25,31,30,1,2,False,True,False,True,False,False,True,True
461,Ryunosuke,Ryunosukes,0,0,0,1,0,1,3682,3,0,4861,9,460,360,623,100,10,0,0,0,2,0,0,0,8,0,20,29,20,1,1,True,False,True,False,True,False,True,True
462,pterosquirrel,pterosquirrels,0,0,0,1,0,0,3683,484,0,4862,3031,430,360,632,100,10,0,0,0,2,1,0,0,8,0,15,22,20,1,1,True,False,True,False,True,False,True,True
463,sponge silkie,sponge silkies,0,0,0,1,0,0,3684,266,0,4863,1103,350,0,620,100,10,0,0,0,2,2,0,0,8,0,10,21,20,1,2,True,False,True,False,True,False,True,True
464,sewer skink,sewer skinks,0,0,0,1,0,0,3685,485,0,4864,3032,400,30,601,100,10,0,0,0,2,0,0,0,8,0,15,23,20,1,1,True,False,True,False,True,False,True,True
465,wind-up philos,wind-up philoi,0,0,0,1,0,0,3686,486,0,4865,9050,490,360,625,100,10,0,0,0,1,0,0,0,8,0,20,25,20,1,3,False,True,False,True,False,False,True,True
466,wind-up Erichthonios,wind-up Erichthonioi,0,0,0,1,0,0,3687,487,0,4866,9051,520,120,605,100,10,0,0,0,1,0,0,0,8,0,25,28,20,1,3,False,True,False,True,False,False,True,True
467,corgi,corgis,0,0,0,1,0,0,3731,488,0,4867,3033,600,30,607,90,10,0,0,0,2,0,0,0,8,0,30,14,20,1,1,True,False,True,False,True,False,True,True
468,sky blue back,sky blue backs,0,0,0,1,0,0,3732,489,0,4868,1104,500,120,608,100,10,0,0,0,2,0,0,0,8,0,25,19,30,1,2,True,False,True,False,True,False,True,True
469,suzusaurus,suzusaurs,0,0,0,1,0,0,3733,490,0,4869,4014,400,360,618,80,10,0,0,0,2,5,0,0,8,0,20,11,20,1,2,True,False,True,False,True,False,True,True
470,Mama automaton,Mama automata,0,0,0,1,0,0,3734,491,0,4870,13025,410,0,620,100,10,0,0,0,1,0,0,0,8,0,15,43,20,1,4,False,True,False,True,False,False,True,False
471,wind-up Cagnazzo,wind-up Cagnazzos,0,0,0,1,0,0,3735,483,0,4871,8402,390,360,632,100,10,0,0,0,1,0,0,0,8,0,10,22,20,1,2,False,True,False,True,False,False,True,True
472,Findingway,Findingways,0,0,0,1,0,1,3736,492,0,4872,6006,430,0,620,100,10,5,0,0,2,0,0,0,8,0,15,39,20,2,2,True,False,True,False,True,False,True,True
473,private pachypodium,private pachypodiums,0,0,0,1,0,0,3737,42,0,4873,1025,390,0,620,100,10,0,0,0,2,0,0,0,8,0,10,33,20,1,1,False,True,False,True,False,False,True,True
474,wind-up Halone,wind-up Halones,0,0,0,1,0,0,3745,475,0,4874,2109,500,0,620,100,10,0,0,0,1,0,0,0,8,0,20,41,20,1,3,False,True,False,True,False,False,True,True
475,bantam train,bantam trains,0,0,0,1,0,0,3746,493,0,4875,11027,570,120,609,100,10,0,0,0,1,0,0,0,8,0,25,38,30,1,4,False,True,False,True,False,False,True,True
476,wind-up Godbert,wind-up Godberts,0,0,0,1,0,0,3747,268,0,4876,9014,650,0,620,100,10,0,0,0,1,0,0,0,8,0,30,34,30,2,3,False,True,False,True,False,False,True,True
477,wind-up Aidoneus,wind-up Aidonei,0,0,1,1,0,0,3748,486,0,4877,9049,410,30,613,100,10,0,0,0,1,0,0,0,8,0,25,23,20,1,3,False,True,False,True,False,False,True,True
478,puffin,puffins,0,0,0,1,0,0,3817,494,0,4878,5011,410,0,620,100,10,0,0,0,2,2,0,0,8,0,20,44,30,1,1,True,False,True,False,True,False,True,True
479,mossasaurus,mossasaurs,0,0,0,1,0,0,3818,495,0,4879,4015,500,0,620,100,10,0,0,0,2,5,0,0,8,0,25,15,40,1,1,True,False,True,False,False,False,True,True
480,okuri chochin,okuri chochin,0,0,0,1,0,0,3819,496,0,4880,1107,520,30,621,100,10,0,0,0,1,0,0,0,8,0,30,8,20,1,4,False,True,False,True,False,False,True,True
481,posher otter,posher otters,0,0,0,1,0,0,3820,280,0,4881,4003,500,30,603,100,10,0,0,0,2,0,0,0,8,0,20,2,20,1,1,True,False,True,False,True,False,True,True
482,Rubellite Weapon,Rubellite Weapons,0,0,0,1,0,0,3839,497,0,4882,8301,490,0,620,90,10,0,0,0,1,0,0,0,8,0,30,9,20,1,3,False,True,False,True,False,False,True,True
483,chimpanzee,chimpanzees,0,0,0,1,0,0,3840,498,0,4883,3034,350,0,620,100,10,0,0,0,2,0,0,0,8,0,15,49,30,1,1,True,False,True,False,True,False,True,True
484,exciting dynamite,exciting dynamite,0,0,1,1,0,0,3841,499,0,4884,1105,610,0,620,100,10,0,0,0,2,0,0,0,8,0,25,37,20,1,2,True,False,True,False,False,False,True,True
485,mikra Lyssa,mikra Lyssas,0,0,0,1,0,0,3842,500,0,4885,1106,500,0,620,100,10,0,0,0,1,0,0,0,8,0,20,32,40,1,2,False,True,False,True,False,False,True,True
486,Shiromaru,Shiromarus,0,0,0,1,0,1,3852,341,0,4886,3035,300,360,626,100,10,0,0,0,2,0,0,0,8,0,15,12,20,1,1,True,False,True,False,True,False,True,True
487,wind-up Athena,wind-up Athenas,0,0,0,1,0,0,3853,487,0,4887,9051,400,360,634,100,10,0,0,0,1,0,0,0,8,0,25,36,30,1,3,False,True,False,True,False,False,True,True
488,wind-up Barbariccia,wind-up Barbariccias,0,0,0,1,0,0,3854,483,0,4888,8403,400,360,623,100,10,0,0,0,1,0,0,0,8,0,15,30,20,1,2,False,True,False,True,False,False,True,True
489,goggle-eyed dogu,goggle-eyed dogu,0,0,0,1,0,0,3856,501,0,4889,11517,340,0,620,100,10,0,0,0,1,0,0,0,8,0,10,46,20,1,3,False,True,False,True,False,False,True,True
490,Kuromaru,Kuromarus,0,0,0,1,0,1,3906,341,0,4890,3035,500,360,600,100,10,0,0,0,2,0,0,0,8,0,20,6,30,1,1,True,False,True,False,True,False,True,True
491,uolosapa,uolosapas,0,0,1,1,0,0,3934,90,0,4891,5012,500,360,623,100,10,0,0,0,2,2,0,0,8,0,20,30,20,1,1,True,False,True,False,True,False,True,True
492,the Great White Tsuchinoko,Great White Tsuchinoko,0,0,0,1,0,1,3935,386,0,4892,3021,560,360,625,100,10,0,0,0,2,0,0,0,8,0,25,25,20,1,1,True,False,True,False,True,False,True,True
493,Tourmaline Weapon,Tourmaline Weapons,0,0,0,1,0,0,3936,497,0,4893,8302,700,120,605,100,10,0,0,0,1,0,0,0,8,0,30,28,20,1,3,False,True,False,True,False,False,True,True
494,wind-up Oschon,wind-up Oschons,0,0,0,1,0,0,3937,475,0,4894,2110,590,0,620,100,10,0,0,0,1,0,0,0,8,0,25,9,20,1,3,False,True,False,True,False,False,True,True
495,Kydonia Strolls,Kydonia Strolls,0,0,0,1,0,0,3938,492,0,4895,11518,480,120,602,100,10,0,0,0,1,0,0,0,8,0,20,4,20,1,4,False,True,False,True,False,False,True,True
496,vicarious vacationer,vicarious vacationers,0,0,0,1,0,0,3939,480,0,4896,10028,520,360,634,100,10,0,0,0,1,0,0,0,8,0,15,35,25,1,3,False,True,False,True,False,False,True,True
497,wind-up Golbez,wind-up Golbezes,0,0,0,1,0,0,3940,483,0,4897,8405,290,120,605,140,10,0,0,0,1,0,0,0,8,0,10,1,20,1,2,False,True,False,True,False,False,True,True
498,Torgal pup,Torgal pups,0,0,0,1,0,0,3989,91,0,4898,12161,420,120,605,100,10,10,0,0,2,0,0,0,8,0,15,23,30,2,1,True,False,True,False,True,False,True,False
499,pink Bean,pink Beans,0,0,0,1,0,0,3990,502,0,4899,13026,600,120,609,100,10,0,0,0,2,0,0,0,8,0,25,38,20,1,1,True,False,True,False,True,False,True,False
500,Pegwin,Pegwins,0,0,0,1,0,0,3991,502,0,4900,13026,500,0,620,100,10,0,0,0,1,0,0,0,8,0,20,37,20,1,3,False,True,False,True,False,False,True,False
501,Hydaelyn idol,Hydaelyn idols,0,0,0,1,0,0,3992,503,0,4901,9201,750,360,618,100,0,10,0,0,1,20,1,0,8,0,30,11,20,2,3,False,True,False,True,False,False,True,True
502,Zodiark idol,Zodiark idols,0,0,0,1,0,0,3993,503,0,4902,9202,500,30,611,100,0,10,0,0,1,20,1,1,8,0,30,19,30,2,3,False,True,False,True,False,False,True,True
503,wind-up Fourchenault,wind-up Fourchenaults,0,0,0,1,0,0,3994,504,0,4903,9007,600,360,632,100,10,0,0,0,1,0,0,0,8,0,25,22,20,1,3,False,True,False,True,False,False,True,True
504,wind-up Zidane,wind-up Zidanes,0,0,0,1,0,0,3995,505,505,4904,12091,480,0,620,100,10,0,0,0,1,0,0,0,8,0,20,41,20,1,3,False,True,False,True,False,False,True,True
505,wind-up Garnet,wind-up Garnets,0,0,0,1,0,0,3996,505,504,4905,12092,350,30,601,100,10,0,0,0,1,0,0,0,8,0,10,19,30,1,3,False,True,False,True,False,False,True,True
506,repulu,repulus,0,0,0,1,0,0,3997,383,0,4906,3020,560,120,631,100,10,0,0,0,2,0,0,0,8,0,15,13,20,1,1,True,False,False,True,True,False,True,True
507,petit punutiy,petit punutiys,0,0,0,1,0,0,4047,506,0,4907,4016,600,30,640,120,10,0,0,0,2,5,0,0,8,0,15,38,20,1,1,True,False,True,False,True,False,True,True
508,air-wheeler M9,air-wheelers M9,0,0,1,1,0,0,4048,507,0,4908,11030,480,360,624,80,10,0,0,0,1,0,0,0,8,0,10,18,30,1,4,False,True,True,False,False,False,True,True
509,alpaca cria,alpaca crias,0,0,1,1,0,0,4049,508,0,4909,3036,560,360,630,100,10,0,0,0,2,0,0,0,8,0,20,16,60,1,1,True,False,True,False,True,False,True,True
510,honeysuckler,honeysucklers,0,0,0,1,0,0,4050,509,0,4910,1113,730,120,605,100,10,0,0,0,2,0,0,0,8,0,25,28,20,1,2,True,False,True,False,True,False,True,True
511,not-so-bighorn,not-so-bighorns,0,0,0,1,0,0,4051,510,0,4911,3038,850,30,601,100,10,0,0,0,2,0,0,0,8,0,30,23,20,1,1,True,False,True,False,True,False,True,True
512,Ilyikty'i,Ilyikty'is,0,0,1,1,0,0,4052,511,0,4912,3039,560,30,604,100,10,0,0,0,2,0,0,0,8,0,15,13,20,1,1,True,False,True,False,True,False,True,True
513,quetzal,quetzals,0,0,0,1,0,0,4053,512,0,4913,5013,440,360,619,100,10,0,0,0,2,2,0,0,8,0,20,12,20,1,1,True,False,True,False,True,False,True,True
514,Squeak the Coyote,Squeak the Coyotes,0,0,0,1,0,1,4054,513,0,4914,3040,480,360,623,120,10,0,0,0,2,0,0,0,8,0,10,29,20,1,1,True,False,True,False,True,False,True,True
515,Rororrlo Teh,Rororrlo Tehs,0,0,0,1,0,0,4055,514,0,4915,1108,580,30,611,100,10,0,0,0,2,0,0,0,8,0,15,19,30,1,2,False,True,False,True,False,False,True,True
516,the Cornservant,Cornservants,0,0,0,1,0,1,4056,515,0,4916,11519,720,360,615,100,10,0,0,0,2,0,0,0,8,0,25,27,30,1,1,False,True,False,True,False,False,True,True
517,tankardtender,tankardtenders,0,0,0,1,0,0,4057,27,0,4917,1109,520,360,626,70,10,0,0,0,2,0,0,0,8,0,15,12,20,1,2,True,False,True,False,True,False,True,True
518,bluecoat cat,bluecoat cats,0,0,0,1,0,0,4058,516,0,4918,3041,480,120,616,100,10,0,0,0,2,0,0,0,8,0,10,1,20,1,1,True,False,True,False,True,False,True,True
519,speaking stone,speaking stones,0,0,0,1,0,0,4117,517,0,4919,1110,600,360,637,100,10,0,0,0,1,0,0,0,8,0,25,20,40,1,4,False,True,False,True,False,False,True,True
520,wind-up Mamool Ja,wind-up Mamool Ja,0,0,0,1,0,0,4118,518,0,4920,6007,600,360,632,100,10,0,0,0,1,0,0,0,8,0,20,22,20,1,3,False,True,False,True,False,False,True,True
521,mischief maker,mischief makers,0,0,0,1,0,0,4119,519,0,4921,1111,480,360,634,100,10,0,0,0,1,0,0,0,8,0,10,35,25,1,2,False,True,False,True,False,False,True,True
522,tin sentry T1,tin sentries T1,0,0,0,1,0,0,4120,520,0,4922,11031,590,30,603,100,10,0,0,0,1,0,0,0,8,0,25,1,30,1,3,False,True,False,True,False,False,True,True
523,Ambrose the Unfinished,Ambrose the Unfinished,0,0,1,1,0,0,4121,521,0,4923,1112,580,360,600,100,10,0,0,0,1,0,0,0,8,0,20,6,40,1,3,False,True,False,True,False,False,True,True
524,Black Kitten,Black Kittens,0,0,0,1,1,1,4122,522,0,4924,2012,710,30,607,100,10,0,0,0,1,0,0,0,8,0,30,14,20,1,2,False,True,False,True,False,False,True,True
525,brushed-up Krile,brushed-up Kriles,0,0,0,1,1,0,4123,262,0,4925,9012,560,360,619,100,10,0,0,0,1,0,0,0,8,0,20,26,20,1,3,False,True,False,True,False,False,True,True
526,wind-up Zero,wind-up Zeros,0,0,0,1,1,0,4124,523,0,4926,9052,600,120,605,100,10,10,0,0,1,0,0,0,8,0,25,20,20,2,3,False,True,False,True,False,False,True,True
527,wind-up Erenville,wind-up Erenvilles,0,0,0,1,0,0,4125,524,0,4927,9053,500,360,617,100,10,0,0,0,1,0,0,0,8,0,15,11,20,1,3,False,True,False,True,False,False,True,True
528,Nano Lord,Nano Lords,0,0,0,1,0,0,4385,525,0,4928,2111,620,0,620,100,10,0,0,0,1,0,0,0,8,0,30,10,20,1,2,False,True,False,True,False,False,True,True
529,uma-no-unicolt,uma-no-unicolts,0,0,0,1,0,0,4386,526,0,4929,3006,480,30,621,100,10,0,0,0,2,0,0,0,8,0,20,8,20,1,1,True,False,True,False,True,False,True,False
530,Adamant Weapon,Adamant Weapons,0,0,1,1,0,0,4387,497,0,4930,8303,500,0,620,100,10,0,0,0,1,0,0,0,8,0,20,31,40,1,3,False,True,False,True,False,False,True,True
531,toco toquito,toco toquitos,0,0,0,1,0,0,4388,527,0,4931,5014,500,0,620,100,10,0,0,0,2,2,0,0,8,0,25,43,20,1,1,True,False,True,False,True,False,True,True
532,shshuye,shshuyes,0,0,0,1,0,0,4389,528,0,4932,3042,510,30,606,100,10,0,0,0,2,0,0,0,8,0,15,1,30,1,1,True,False,True,False,True,False,True,True
533,spinettesaurus,spinettesaurs,0,0,0,1,0,0,4390,529,0,4933,3043,550,360,632,100,10,0,0,0,2,0,0,0,8,0,20,22,20,1,1,True,False,True,False,True,False,True,True
534,wind-up Pelupelu,wind-up Pelupelu,0,0,0,1,0,0,4391,530,0,4934,10029,380,0,620,100,10,0,0,0,1,0,0,0,8,0,10,31,50,1,3,False,True,False,True,False,False,True,True
535,tin soldier S3,tin soldiers S3,0,0,0,1,0,0,4392,531,0,4935,11032,620,0,631,100,10,0,0,0,1,0,0,0,8,0,25,40,30,1,3,False,True,False,True,False,False,True,True
536,the Deathservant,Deathservants,0,0,0,1,0,1,4393,532,0,4936,11520,400,360,634,100,10,0,0,0,2,0,0,0,8,0,10,35,25,1,1,True,False,True,False,True,False,True,True
537,wisp of Darkness,wisps of Darkness,0,0,0,1,0,0,4394,232,0,4937,2101,600,0,620,100,10,0,0,0,1,0,0,0,8,0,20,31,30,1,2,False,True,False,True,False,False,True,True
538,wind-up Themis,wind-up Themises,0,0,0,1,0,0,4395,533,0,4938,9051,500,30,613,100,10,0,0,0,1,0,0,0,8,0,15,23,20,1,3,False,True,False,True,False,False,True,True
539,the Lawnblazer,Lawnblazers,0,0,0,1,0,1,4396,534,0,4939,11033,460,0,620,100,10,0,0,0,1,0,0,0,8,0,10,42,20,1,4,False,True,False,True,False,False,True,True
540,Psamathe,Psamathes,0,0,0,1,0,1,4438,535,0,4949,1115,470,0,620,100,0,10,0,0,2,19,1,1,8,0,25,31,30,1,2,True,False,True,False,True,False,True,True
541,Naiad,Naiads,0,0,0,1,0,1,4439,535,0,4950,1115,430,360,625,100,0,10,0,0,2,19,1,2,8,0,20,25,20,1,2,True,False,True,False,True,False,True,True
542,Deimos,Deimoses,0,0,0,1,0,1,4440,535,0,4951,1115,410,120,605,100,0,10,0,0,2,19,1,0,8,0,25,38,30,1,2,True,False,True,False,True,False,True,True
543,boon baboon,boon baboons,0,0,0,1,0,0,4485,536,0,4942,3044,590,0,620,100,10,0,0,0,2,0,0,0,8,0,20,34,30,1,1,True,False,True,False,True,False,True,False
544,clockwork oppressor,clockwork oppressors,0,0,0,1,0,0,4486,537,0,4943,11034,660,360,634,100,10,0,0,0,1,0,0,0,8,0,30,35,25,2,4,False,True,False,True,False,False,True,True
545,Ja Tiika leafkin,Ja Tiika leafkin,0,0,0,1,0,0,4487,538,0,4944,1114,500,30,606,100,10,0,0,0,2,0,0,0,8,0,25,23,20,1,2,True,False,True,False,True,False,True,True
546,wind-up Gulool Ja Ja,wind-up Gulool Ja Ja,0,0,0,1,0,0,4488,539,0,4945,9052,480,360,617,100,10,0,0,0,1,0,0,0,8,0,20,11,30,1,3,False,True,False,True,False,False,True,True
547,micro rover,micro rovers,0,0,0,1,0,0,4437,540,0,4948,11035,390,120,622,100,10,0,0,0,1,0,0,0,8,0,15,26,20,1,4,False,True,False,True,False,False,True,True
548,tipping tortoise,tipping tortoises,0,0,0,1,0,0,4441,541,0,4952,1116,320,120,609,100,10,0,0,0,2,0,0,0,8,0,10,19,30,1,2,True,False,True,False,True,False,True,True
549,royal hound,royal hounds,0,0,0,1,0,0,4491,542,0,4953,3045,400,0,620,100,10,0,0,0,2,0,0,0,8,0,15,21,20,1,1,True,False,True,False,True,False,True,True
550,Skallic uolosapa,Skallic uolosapas,0,0,0,1,0,0,4515,90,0,4941,5012,650,30,601,100,10,0,0,0,2,2,0,0,8,0,20,1,20,1,1,True,False,True,False,True,False,True,True
551,Seikret fledgling,Seikret fledglings,0,0,0,1,0,0,4626,366,0,4954,13021,455,30,621,100,10,10,0,0,2,0,0,0,8,0,30,14,20,2,1,True,False,True,False,True,False,True,False
552,Vigorwasp,Vigorwasps,0,0,0,1,0,0,4627,366,0,4955,13021,430,360,615,100,10,10,0,0,2,0,0,0,8,0,25,27,30,1,1,True,False,False,True,True,False,True,False
553,model suit,model suits,0,0,0,1,0,0,4628,540,0,4956,11036,650,0,620,100,10,0,0,0,1,0,0,0,8,0,30,37,20,1,4,False,True,False,True,False,False,True,True
554,wind-up Yok Huy,wind-up Yok Huy,0,0,0,1,0,0,4629,543,0,4957,6008,500,120,608,100,10,0,0,0,1,0,0,0,8,0,20,19,30,1,3,False,True,False,True,False,False,True,True
555,raven-red gobtank,raven-red gobtanks,0,0,0,1,0,0,4630,544,0,4958,11037,410,0,620,100,10,0,0,0,1,0,0,0,8,0,15,31,30,1,4,False,True,False,True,False,False,True,True
556,falcon-blue gobtank,falcon-blue gobtanks,0,0,0,1,0,0,4631,544,0,4959,11038,550,30,604,100,10,0,0,0,1,0,0,0,8,0,25,1,20,1,4,False,True,False,True,False,False,True,True
557,wind-up Eald'narche,wind-up Eald'narches,0,0,0,1,0,0,4632,545,0,4960,2112,380,360,634,100,10,0,0,0,1,0,0,0,8,0,15,36,30,1,2,False,True,False,True,False,False,True,True
558,rroneek calf,rroneek calves,0,0,0,1,0,0,4633,546,0,4961,1117,800,360,617,100,10,0,0,0,2,0,0,0,8,0,30,11,20,1,1,True,False,True,False,True,False,True,True
559,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
560,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
561,micro crow,micro crows,0,0,0,1,0,0,4636,548,0,4964,5015,560,120,609,100,10,0,0,0,2,2,0,0,8,0,25,38,20,1,1,True,False,True,False,True,False,True,True
562,wind-up Feo Ul,wind-up Feo Uls,0,0,0,1,0,0,4637,400,0,4965,7016,400,360,634,100,10,0,0,0,1,0,0,0,8,0,15,35,30,1,3,False,True,False,True,False,False,True,True
563,sunray ray,sunray rays,0,0,0,1,0,0,4638,549,0,4966,4017,750,120,608,100,10,0,0,0,2,5,0,0,8,0,30,19,30,1,1,True,False,True,False,True,False,True,True
564,mini yan,mini yan,0,0,0,1,0,0,4489,550,0,4946,1118,360,0,620,100,10,0,0,0,2,0,0,0,8,0,10,42,20,1,2,True,False,True,False,True,False,True,True
565,gimme kitten,gimme kittens,0,0,0,1,0,0,4490,551,0,4947,1119,550,120,605,100,10,0,0,0,2,0,0,0,8,0,20,28,20,1,2,True,False,True,False,True,False,True,True
