#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
44397,painting of the Nexus Arcade,paintings of the Nexus Arcade,A painting of the Nexus Arcade based off notes compiled from your sightseeing log.,Nexus Arcade Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,386,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44398,painting of the Thunderyards,paintings of the Thunderyards,A painting of the Thunderyards based off notes compiled from your sightseeing log.,Thunderyards Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,387,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44399,painting of the outskirts,paintings of the outskirts,A painting of the outskirts based off notes compiled from your sightseeing log.,Outskirts Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,388,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44400,painting of Everkeep,paintings of Everkeep,A painting of Everkeep based off notes compiled from your sightseeing log.,Everkeep Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,389,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44401,painting of the crackling chasm,paintings of the crackling chasm,A painting of the crackling chasm based off notes compiled from your sightseeing log.,Crackling Chasm Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,390,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44402,painting of the nameslates,paintings of the nameslates,A painting of the nameslates based off notes compiled from your sightseeing log.,Nameslates Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,391,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44403,painting of Archeo Alexandria,paintings of Archeo Alexandria,A painting of Archeo Alexandria based off notes compiled from your sightseeing log.,Archeo Alexandria Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,392,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44404,painting of the Meso Terminal,paintings of the Meso Terminal,A painting of the Meso Terminal based off notes compiled from your sightseeing log.,Meso Terminal Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,393,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44405,painting of Canal Town,paintings of Canal Town,A painting of Canal Town based off notes compiled from your sightseeing log.,Canal Town Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,394,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44406,painting of Yesterland,paintings of Yesterland,A painting of Yesterland based off notes compiled from your sightseeing log.,Yesterland Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,395,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44407,painting of Windspath Gardens,paintings of Windspath Gardens,A painting of Windspath Gardens based off notes compiled from your sightseeing log.,Windspath Gardens Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,396,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44408,painting of Asyle Volcane,paintings of Asyle Volcane,A painting of Asyle Volcane based off notes compiled from your sightseeing log.,Asyle Volcane Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,397,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44409,painting of the Steps of the Speaker,paintings of the Steps of the Speaker,A painting of the Steps of the Speaker based off notes compiled from your sightseeing log.,Steps of the Speaker Painting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,398,999,1000,30,0,0,25999,1,14000,0,0,0,0,1,34,95,82,0,50,0,2,0,False,False,False,False,False,False,False,False
44410,neophyte's ring,neophyte's rings,Increases EXP earned by 30% when level 60 and below. Attributes and item level vary according to class/job and current level when equipped.,Neophyte's Ring,0,0,0,1,0,0,65605,0,0,0,0,0,0,1,1,29,26,35,25,0,0,0,0,0,0,0,0,1,0,1,34,0,0,0,0,0,0,55,3,56,44,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False,True,0,1,99999,0,1,21800,54749,150,49370,0,0,0,0,1,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
44411,everseeker's saw,everseeker's saws,,Everseeker's Saw,0,0,1,1,0,0,30064841613,4295103449,72,43,2800,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,9,0,0,9,8,1,3,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,39011,720,50320,0,0,9472,0,1,1,12,19,1,5,0,2,9,False,False,False,False,True,False,False,False
44412,everseeker's cross-pein hammer,everseeker's cross-pein hammers,,Everseeker's Cross-pein Hammer,0,0,1,1,0,0,30065038317,4295103549,72,43,2800,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,10,0,0,9,9,3,3,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,39110,720,51320,0,0,9473,0,1,1,14,20,1,5,0,2,9,False,False,False,False,True,False,False,False
44413,everseeker's raising hammer,everseeker's raising hammers,,Everseeker's Raising Hammer,0,0,1,1,0,0,30065169489,4295103649,72,43,2800,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,11,0,0,9,10,3,3,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,39210,720,52320,0,0,9474,0,1,1,16,21,1,5,0,2,9,False,False,False,False,True,False,False,False
44414,everseeker's lapidary hammer,everseeker's lapidary hammers,,Everseeker's Lapidary Hammer,0,0,1,1,0,0,30065104053,4295103749,72,43,2800,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,12,0,0,9,11,3,3,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,39309,720,53320,0,0,9475,0,1,1,18,22,1,5,0,2,9,False,False,False,False,True,False,False,False
44415,everseeker's creasing knife,everseeker's creasing knives,,Everseeker's Creasing Knife,0,0,1,1,0,0,34360136985,4295103849,72,43,2800,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,13,0,0,9,12,1,3,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,39410,720,54320,0,0,9476,0,1,1,20,23,1,5,0,2,9,False,False,False,False,True,False,False,False
44416,everseeker's needle,everseeker's needles,,Everseeker's Needle,0,0,1,1,0,0,30065038717,0,72,43,2800,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,14,0,0,9,13,2,3,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,39510,720,55320,0,0,9477,0,1,1,22,24,1,5,0,2,11,False,False,False,False,True,False,False,False
44417,everseeker's alembic,everseeker's alembics,,Everseeker's Alembic,0,0,1,1,0,0,25770005987,4295038514,72,43,2800,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,15,0,0,9,14,3,3,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,39609,720,56320,0,0,9478,0,1,1,24,25,1,5,0,2,10,False,False,False,False,True,False,False,False
44418,everseeker's bomb frypan,everseeker's bomb frypans,,Everseeker's Bomb Frypan,0,0,1,1,0,0,30065235525,4295038554,72,43,2800,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,16,0,0,9,15,3,3,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,39712,720,57320,0,0,9479,0,1,1,26,26,1,5,0,2,10,False,False,False,False,True,False,False,False
44419,everseeker's pickaxe,everseeker's pickaxes,,Everseeker's Pickaxe,0,0,1,1,0,0,34360138585,0,72,43,3200,0,0,0,0,1398,799,246,0,0,0,0,0,186,106,27,0,100,0,1,17,0,0,9,16,3,3,72,73,3,0,0,0,1,0,12,13,72,73,3,0,11,1,0,True,False,True,0,1,99999,709,8,21800,38312,720,59320,0,0,9480,0,1,1,28,27,1,5,0,2,9,False,False,False,False,True,False,False,False
44420,everseeker's hatchet,everseeker's hatchets,,Everseeker's Hatchet,0,0,1,1,0,0,34359811006,0,72,43,3200,0,0,0,0,1398,799,246,0,0,0,0,0,186,106,27,0,100,0,1,18,0,0,9,17,1,3,72,73,3,0,0,0,1,0,12,13,72,73,3,0,11,1,0,True,False,True,0,1,99999,709,8,21800,38410,720,60320,0,0,9481,0,1,1,30,28,1,5,0,2,9,False,False,False,False,True,False,False,False
44421,everseeker's fishing rod,everseeker's fishing rods,,Everseeker's Fishing Rod,0,0,1,1,0,0,34360138785,4295040113,72,43,3200,0,0,0,0,1398,799,246,0,0,0,0,0,186,106,27,0,100,0,1,19,0,0,9,18,3,3,72,73,3,0,0,0,1,0,12,13,72,73,3,0,11,1,0,True,False,True,0,1,99999,709,8,21800,38513,720,61320,0,0,9482,0,1,1,32,29,1,5,0,2,8,False,False,False,False,True,False,False,False
44422,everseeker's claw hammer,everseeker's claw hammers,,Everseeker's Claw Hammer,0,0,1,1,0,0,51539678129,4295037913,0,0,0,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,9,0,0,9,0,0,0,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,35066,720,50320,0,0,9483,0,1,16,13,19,2,5,0,2,9,False,False,False,False,True,False,False,False
44423,everseeker's file,everseeker's files,,Everseeker's File,0,0,1,1,0,0,55834645525,4295038013,0,0,0,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,10,0,0,9,0,0,0,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,35163,720,51320,0,0,9484,0,1,16,15,20,2,5,0,2,9,False,False,False,False,True,False,False,False
44424,pair of everseeker's pliers,pairs of everseeker's pliers,,Everseeker's Pliers,0,0,0,1,0,0,55834645625,4295038113,0,0,0,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,11,0,0,9,0,0,0,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,35263,720,52320,0,0,9485,0,1,16,17,21,2,5,0,2,9,False,False,False,False,True,False,False,False
44425,everseeker's grinding wheel,everseeker's grinding wheels,,Everseeker's Grinding Wheel,0,0,1,1,0,0,4295038173,51539678449,0,0,0,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,12,0,0,9,0,0,0,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,35363,720,53320,0,0,9486,0,1,16,19,22,2,5,0,2,8,False,False,False,False,True,False,False,False
44426,everseeker's awl,everseeker's awls,,Everseeker's Awl,0,0,1,1,0,0,51539678529,4295038313,0,0,0,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,13,0,0,9,0,0,0,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,35455,720,54320,0,0,9487,0,1,16,21,23,2,5,0,2,9,False,False,False,False,True,False,False,False
44427,everseeker's spinning wheel,everseeker's spinning wheels,,Everseeker's Spinning Wheel,0,0,1,1,0,0,4295038403,60129613241,0,0,0,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,14,0,0,9,0,0,0,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,35564,720,55320,0,0,9488,0,1,16,23,24,2,5,0,2,8,False,False,False,False,True,False,False,False
44428,everseeker's mortar,everseeker's mortars,,Everseeker's Mortar,0,0,1,1,0,0,55834646025,55834646045,0,0,0,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,15,0,0,9,0,0,0,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,35663,720,56320,0,0,9489,0,1,16,25,25,2,5,0,2,9,False,False,False,False,True,False,False,False
44429,everseeker's culinary knife,everseeker's culinary knives,,Everseeker's Culinary Knife,0,0,1,1,0,0,55834646125,4295038613,0,0,0,0,0,0,0,1433,743,0,0,0,0,0,0,191,99,0,0,100,0,1,16,0,0,9,0,0,0,70,71,0,0,0,0,1,0,12,13,70,71,0,0,12,1,0,True,False,True,0,1,99999,709,8,21800,35763,720,57320,0,0,9490,0,1,16,27,26,2,5,0,2,9,False,False,False,False,True,False,False,False
44430,everseeker's sledgehammer,everseeker's sledgehammers,,Everseeker's Sledgehammer,0,0,1,1,0,0,55834647435,0,0,0,0,0,0,0,0,799,1398,0,0,0,0,0,0,106,186,0,0,100,0,1,17,0,0,9,0,0,0,72,73,0,0,0,0,1,0,12,13,72,73,0,0,11,1,0,True,False,True,0,1,99999,709,8,21800,38063,720,59320,0,0,9491,0,1,16,29,27,2,5,0,2,9,False,False,False,False,True,False,False,False
44431,everseeker's garden scythe,everseeker's garden scythes,,Everseeker's Garden Scythe,0,0,1,1,0,0,55834647535,0,0,0,0,0,0,0,0,799,1398,0,0,0,0,0,0,106,186,0,0,100,0,1,18,0,0,9,0,0,0,72,73,0,0,0,0,1,0,12,13,72,73,0,0,11,1,0,True,False,True,0,1,99999,709,8,21800,38163,720,60320,0,0,9492,0,1,16,31,28,2,5,0,2,9,False,False,False,False,True,False,False,False
44432,set of everseeker's headgear of crafting,sets of everseeker's headgear of crafting,,Everseeker's Headgear of Crafting,0,0,0,1,0,0,66412,0,0,0,0,0,0,336,672,446,9,0,0,0,0,37,75,59,1,0,0,100,0,1,33,0,0,9,0,0,0,71,11,0,0,0,0,1,0,21,24,71,11,0,0,12,2,0,True,False,True,0,1,99999,390,8,21800,56806,720,58320,0,0,9493,0,1,4,34,31,3,5,2,2,11,False,False,False,False,True,False,False,False
44433,everseeker's top of crafting,everseeker's tops of crafting,,Everseeker's Top of Crafting,0,0,1,1,0,0,66412,0,0,0,0,0,0,451,901,1229,446,6,0,0,0,50,100,163,59,1,0,100,0,1,33,0,0,9,0,0,0,70,71,11,0,0,0,1,0,21,24,70,71,11,0,12,2,0,True,False,True,0,1,99999,650,8,21800,57199,720,58320,0,0,9494,0,1,4,35,33,4,5,2,2,13,False,False,False,False,True,True,False,False
44434,pair of everseeker's armguards of crafting,pairs of everseeker's armguards of crafting,,Everseeker's Armguards of Crafting,0,0,0,1,0,0,66412,0,0,0,0,0,0,336,672,446,9,0,0,0,0,37,75,59,1,0,0,100,0,1,33,0,0,9,0,0,0,71,11,0,0,0,0,1,0,21,24,71,11,0,0,12,2,0,True,False,True,0,1,99999,390,8,21800,56314,720,58320,0,0,9495,0,1,4,37,36,5,5,2,2,13,False,False,False,False,True,False,False,False
44435,pair of everseeker's slops of crafting,pairs of everseeker's slops of crafting,,Everseeker's Slops of Crafting,0,0,0,1,0,0,66412,0,0,0,0,0,0,451,901,446,82,0,0,0,0,50,100,59,11,0,0,100,0,1,33,0,0,9,0,0,0,71,70,0,0,0,0,1,0,21,24,71,70,0,0,12,2,0,True,False,True,0,1,99999,650,8,21800,57724,720,58320,0,0,9496,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
44436,pair of everseeker's workboots of crafting,pairs of everseeker's workboots of crafting,,Everseeker's Workboots of Crafting,0,0,0,1,0,0,66412,0,0,0,0,0,0,336,672,446,82,0,0,0,0,37,75,59,11,0,0,100,0,1,33,0,0,9,0,0,0,71,70,0,0,0,0,1,0,21,24,71,70,0,0,12,2,0,True,False,True,0,1,99999,390,8,21800,57816,720,58320,0,0,9497,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
44437,pair of everseeker's goggles of gathering,pairs of everseeker's goggles of gathering,,Everseeker's Goggles of Gathering,0,0,0,1,0,0,66411,0,0,0,0,0,0,336,672,799,116,0,0,0,0,37,75,106,13,0,0,100,0,1,32,0,0,9,0,0,0,73,3,0,0,0,0,1,0,21,24,73,3,0,0,11,2,0,True,False,True,0,1,99999,390,8,21800,56805,720,62320,0,0,9498,0,1,4,34,31,3,5,2,2,11,False,False,False,False,True,False,False,False
44438,everseeker's coat of gathering,everseeker's coats of gathering,,Everseeker's Coat of Gathering,0,0,1,1,0,0,66411,0,0,0,0,0,0,451,901,799,399,8,184,0,0,50,100,106,54,1,21,100,0,1,32,0,0,9,0,0,0,72,73,10,3,0,0,1,0,21,24,72,73,10,3,11,2,0,True,False,True,0,1,99999,650,8,21800,57198,720,62320,0,0,9499,0,1,4,35,33,4,5,2,2,13,False,False,False,False,True,True,False,False
44439,pair of everseeker's work gloves of gathering,pairs of everseeker's work gloves of gathering,,Everseeker's Work Gloves of Gathering,0,0,0,1,0,0,66411,0,0,0,0,0,0,336,672,599,8,116,0,0,0,37,75,80,1,13,0,100,0,1,32,0,0,9,0,0,0,72,10,3,0,0,0,1,0,21,24,72,10,3,0,11,2,0,True,False,True,0,1,99999,390,8,21800,56313,720,62320,0,0,9500,0,1,4,37,36,5,5,2,2,12,False,False,False,False,True,False,False,False
44440,pair of everseeker's kecks of gathering,pairs of everseeker's kecks of gathering,,Everseeker's Kecks of Gathering,0,0,0,1,0,0,66411,0,0,0,0,0,0,451,901,399,200,8,184,0,0,50,100,54,26,1,21,100,0,1,32,0,0,9,0,0,0,72,73,10,3,0,0,1,0,21,24,72,73,10,3,11,2,0,True,False,True,0,1,99999,650,8,21800,57723,720,62320,0,0,9501,0,1,4,36,35,7,5,2,2,13,False,False,False,False,True,False,False,False
44441,pair of everseeker's shoes of gathering,pairs of everseeker's shoes of gathering,,Everseeker's Shoes of Gathering,0,0,0,1,0,0,66411,0,0,0,0,0,0,336,672,439,40,116,0,0,0,37,75,59,5,13,0,100,0,1,32,0,0,9,0,0,0,73,72,3,0,0,0,1,0,21,24,73,72,3,0,11,2,0,True,False,True,0,1,99999,390,8,21800,57815,720,62320,0,0,9502,0,1,4,38,37,8,5,2,2,12,False,False,False,False,True,False,False,False
44442,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44443,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44444,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44445,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44446,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44447,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44448,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44449,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44450,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44451,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44452,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44453,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44454,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44455,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
44456,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
