#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
1930,"You have now entered the world of Triple Triad match play. If you see someone with a **card icon** next to their name, it means they are currently seeking a match.",,,152121,1,0,0
1931,"Triple Triad matches are not only limited to the confines of the Manderville Gold Saucer. You can seek a match with other PCs anywhere in Eorzea.

Good luck and may the Spinner's pull be ever kind!",,,152122,1,0,0
1940,"Welcome to the **Manderville Gold Saucer**, where all your dreams can come true!",,,152131,1,0,0
1941,"That is, all your dreams can come true *if* you have enough Manderville Gold Saucer points (**MGP**). Gil can be exchanged for MGP at the main counter in the middle of Entrance Square. The current rate is 10 gil for one MGP. Ul'dahn law prevents the Gold Saucer from exchanging MGP if the patron already possesses more than 500.",,,152132,1,0,0
1942,"MGP cannot be converted back into gil, but the points can be used to purchase an assortment of wonderful prizes from the **prize claim** attendant, also located at the main counter in Entrance Square.",,,152133,1,0,0
1950,"Your race chocobo has gone up in **rank**!

The types of races your chocobo can participate in are determined by its **rating**. The higher the rating, the more prestigious the races made available to you and your steed will become.",,,152141,1,0,0
1951,"Your chocobo's rating is determined by several factors, including its rank and pedigree. ",,,152142,1,0,0
1952,"To ensure chocobos are evenly matched, lower class races will become unavailable once a steed achieves a certain rating.",,,152143,1,0,0
1960,You have received a **Soul of the Crafter**! Trading it for a specialized soul will allow you to become a **specialist** in that particular discipline.,,,152151,1,0,0
1961,"Specialists will be able to access unique actions that allow for more efficient and higher-quality synthesis in their specialized fields. You may select up to three different disciplines in which to specialize.

Adding, removing, or changing a specialty can be done at any time, but please note that new Souls of the Crafter may be difficult to acquire.

**※Specialties cannot be changed more than three times a week (Earth time).**",,,152152,1,0,0
1962,,,,0,0,0,0
1963,,,,0,0,0,0
1970,,,,0,0,0,0
1980,You have gained the ability to take flight! Summon forth a **flying mount** and try **jumping** to take off.,,,152171,1,0,0
1981,"Flying consists of three basic maneuvers:

**Advancing**
 Movement keys
**Ascending**
 Jump key
**Descending**
 Draw/sheathe weapon key",,,152172,1,0,0
1982,"Flying consists of three basic maneuvers:

**Advancing**
 Stick
**Ascending**
  button
**Descending**
 + button",,,152172,1,0,0
1983,,,,0,0,0,0
1990,,,,0,0,0,0
1991,,,,0,0,0,0
1992,,,,0,0,0,0
1993,,,,0,0,0,0
2000,,,,0,0,0,0
2001,,,,0,0,0,0
2002,,,,0,0,0,0
2003,,,,0,0,0,0
2010,"Your expansive knowledge and experience has qualified you to assume the role of **mentor**! As a mentor, your primary task will be to provide guidance and assistance to **new adventurers** as well as any other troubled heroes who might be in need of your accumulated wisdom.",,,152391,1,0,0
2011,"Upon receiving certification from the Smith, the **mentor** setting will become available as one of your **online status** options.

**※Setting this status will allow other adventurers to identify you as a mentor.**",,,152392,1,0,0
2012,"Three additional settings are also available to specify your field of expertise:  PvE Mentor,  PvP Mentor, and  Trade Mentor.

Should you qualify as both a battle and trade mentor, you will also be able to choose to status  Mentor, which marks you as an expert in all fields.",,,152393,1,0,0
2013,"While you retain the position of mentor, you will be able to invite new adventurers to the **Novice Network**─an exclusive chat channel where beginners can seek the advice of veteran players. Battle mentors also gain access to **Duty Roulette: Mentor**, which offers special rewards, so don't be shy about aiding your fellow adventurers!",,,152394,1,0,0
2020,"In addition to regular gathering points, there also exist nodes known as **ephemeral gathering points**. Even though these points may appear in your gathering log, depending on the time of day, they may remain hidden in the field.",,,152211,1,0,0
2030,"While the **Whisperer** traits (**Stone Whisperer** for miners, **Tree Whisperer** for botanists) grant you the ability to recognize a gathering node's hidden characteristics, there are some characteristics that require the acquisition of further traits to uncover.",,,152221,1,0,0
2031,"Even then, the characteristics will not always be visible, so when they are, do not miss out on the chance to exploit them!",,,152222,1,0,0
2040,,,,0,0,0,0
2041,,,,0,0,0,0
2050,"The item you just obtained is a perfect candidate for **aetherial reduction**! Reducing an item breaks it down into its base aetherial components, or simply put, renders it into another item. Once an item is reduced, it is lost forever; however, depending on the original item's **collectability**, the number of resulting items may increase.",,,152241,1,0,0
2060,"Among unspoiled gathering points, there are legendary sites that can be discovered by acquiring **tomes of regional folklore**. Each volume contains the tales and traditions of a particular region, and using the item adds this information to your gathering log under **Special**.",,,152251,1,0,0
2061,"Volumes you have yet to obtain can be reviewed in your gathering log. There are many valuable resources out there waiting to be found, and it begins by collecting tomes of regional folklore!",,,152252,1,0,0
2070,,,,0,0,0,0
2071,,,,0,0,0,0
2072,,,,0,0,0,0
2073,,,,0,0,0,0
2080,,,,0,0,0,0
2090,"Whenever you open a treasure coffer, a **loot list** will appear. If someone in your party opens a coffer, you will first receive a **notice** in the bottom right-hand corner of your screen. Clicking on this notice will bring up the loot list.",,,152271,1,0,0
2091,"For each item in the chest, you will have the opportunity to select **Need**, **Greed**, or **Pass**.

Need: You really need the item.
Greed: You want the item, but do not need it.
Pass: You do not need the item.

Once everyone in your party has made their selections, the loot will be distributed automatically.",,,152272,1,0,0
2092,"Players may change their selection to Pass after selecting Need or Greed, but once Pass has been selected, the decision is deemed final. If all party members choose Pass, then the item will be discarded.",,,152273,1,0,0
2093,Gil and quest-related items will be divided evenly amongst all party members.,,,152274,1,0,0
2094,"Whenever you open a treasure coffer, a **loot list** will appear. If someone in your party opens a coffer, you will first receive a **notice** in the bottom right-hand corner of your screen. Targeting and selecting this notice will bring up the loot list.",,,152271,1,0,0
2100,"When participating in an instanced duty with a preformed or an **unrestricted** party, the party leader can opt to employ either the **Lootmaster** or **Greed Only** loot rules.",,,152281,1,0,0
2101,"The current loot rule can be changed at any time within the **Duty Finder** settings, but only before a duty has commenced. The party leader should discuss any changes to the rule to avoid confusion amongst party members.",,,152282,1,0,0
2110,"In Ishgard, levequests are not issued by the Adventurers' Guild, but by the **Temple Knights**. The system, however, remains much the same, the one difference being that in addition to normal levequests which require one leve allowance to accept, there are also **large-scale levequests** which require ten. These quests will require more effort, but yield richer rewards.",,,152291,1,0,0
2111,Treasure coffers discovered on the battlefield during battlecraft levequests will sometimes contain **amber-encased vilekin**. These rare items can be exchanged with **amber traders** for items unobtainable anywhere else.,,,152292,1,0,0
2120,"You have obtained a **collectable**! The higher an item's **collectability**, the more attractive it is to certain NPCs who are seeking to purchase or trade for them.",,,152301,1,0,0
2121,"Collectables cannot be stacked or sold to regular merchants, nor can they be consumed or used as material for synthesis.",,,152302,1,0,0
2122,"Furthermore, there exist certain wares that can only be crafted as collectables. This can be confirmed both in its description and in the **crafting log**.",,,152303,1,0,0
2130,,,,0,0,0,0
2131,,,,0,0,0,0
2132,,,,0,0,0,0
2140,You have learned** Collect**─a special Disciple of the Land action that is used to gather an item as a **collectable**.,,,152321,1,0,0
2141,"While fishing under the effect of the **Collector's Glove** status, fish landed will be gathered as collectables, their size directly affecting **collectability**.",,,152322,1,0,0
2150,,,,0,0,0,0
2160,,,,0,0,0,0
2161,,,,0,0,0,0
2170,"**Lord of Verminion** is a Gold Saucer-exclusive attraction in which you pit your personal minions against the minions of others in a game of skill and strategy. There are several different modes of play, from single-player challenges to realm-wide tournaments.",,,152341,1,0,0
2171,"Gameplay is done through a special interface centered on your **minion hotbar**. The minion hotbar can be edited by selecting **Verminion** located under the **Gold Saucer** option in your main menu.

※Minions not set to your minion hotbar can still be summoned during matches.",,,152342,1,0,0
2172,"When challenging other players in head-to-head battles, you will earn or lose **rank points (RP)** depending on the outcome of the match. Your current RP total can be viewed under the **Gold Saucer** option in your main menu. RP is used to determine your ranking in the realm as well as determine opponents when entering general matches.

※There are some match types in which RP are not affected by match outcome.",,,152343,1,0,0
2173,"There are three types of matches available in Lord of Verminion─the Verminion Challenge, player battles, and tournaments.

**Verminion Challenge**
A series of themed battles designed to teach the game's rules. Your opponent will be an NPC known as a **Minion master**.

**Player Battles**
Matches played against other players. Depending on the battle type, RP totals may or may not be affected by match outcomes.",,,152344,1,0,0
2174,"**Tournaments**
Tournaments consist of multiple matches against other players, with victories earning you **tournament points**. At the end of a tournament, the players with the most tournament points will be rewarded with prizes.

※Tournaments will often feature special rules and restrictions.",,,152345,1,0,0
2180,"Minions are categorized into four unique types─monster, critter, poppet, and gadget. The first three exhibit strengths and weaknesses against the others, with only gadgets being neither strong nor weak against any. This relationship in Lord of Verminion is called dominance.",,,152351,1,0,0
2181,"**Monsters** are effective against **critters** while ineffective against **poppets**.

**Critters** are effective against **poppets** while ineffective against **monsters**.",,,152352,1,0,0
2182,"**Poppets** are effective against **monsters** while ineffective against **critters**.

Gadgets are not affected by dominance.",,,152353,1,0,0
2183,Some minions may also have strengths against playing field objects known as **structures**. A minion's strengths can be viewed by selecting the minion in your **minion hotbar** or **minion list**.,,,152354,1,0,0
2190,"In addition to Arcana Stones, there are several other types of structures that can be found on the playing field.

**Shield**
Shields protect Arcana Stones by reducing the amount of damage dealt to them by opponent minions. Destroying a shield increases Arcana Stone vulnerability.",,,152361,1,0,0
2191,"**Search Eye**
Search Eyes reveal the location of all enemy minions on the playing field. Damaging an opponent's Search Eye prevents them from seeing your minions until they are within proximity of one of their minions.",,,152362,1,0,0
2192,"**Gates**
Gates serve as minion summoning points, as well as teleportation devices, and sanctuaries in which minion HP is restored. None of these features are available if the gate is damaged.",,,152363,1,0,0
2193,Minions also cannot be harmed while within the boundaries of one of their side's gates.,,,152364,1,0,0
2194,"Damaged or destroyed structures will automatically repair themselves over time. Gathering ally minions near a damaged structure accelerates the repairing process.

※Arcana Stones cannot be repaired.",,,152365,1,0,0
2200,"Certain quests employ an automatic level adjustment system known as **quest sync**, which adjusts the difficulty and EXP rewards to your current level. ",,,152371,1,0,0
2201,"Please note that when accepting certain quests, a message will appear indicating that you may not proceed with a class or job that is different from when you accepted the quest. In this case, changing your class or job will prevent completion of the quest's objectives.",,,152372,1,0,0
2210,"Some quests will be marked with a **** icon. This indicates that you must play the quest using the same class or job with which you accepted it, and that changing classes or jobs at any time will prevent quest progress.",,,152381,1,0,0
2220,"The **orchestrion** can be used to change the music in your estate or inn room, but only if you have first obtained song **rolls**.",,,152411,1,0,0
2221,"Rolls can be obtained through a variety of means including synthesis, purchase in shops, and discovery in treasure coffers. After obtaining a roll, **use** it to add the track to your **orchestrion list**.",,,152412,1,0,0
2222,"Accessing an orchestrion will open the settings interface. From here you can listen to any tracks you have registered, as well as select that track to play in your estate or apartment. Shared estate background music can only be changed if you have been granted the proper authorization.",,,152413,1,0,0
2223,A feature unique to orchestrions in estates and apartments is the ability to register tracks to a **playlist**.,,,152414,1,0,0
2224,"Up to eight songs can be registered to a playlist, which can then be played in order, shuffled, or a single track can be selected to play on repeat. Playback options for the playlist can be accessed via subcommands or the buttons found at the bottom of the playlist interface. Tracks not listed in the playlist can also be set as estate background music by using the **Select Track** option at the bottom of the interface.",,,152415,1,0,0
2230,It is possible to grow a number of decorative plants for your estate using **flowerpots**. The use of **pomace** when tending to these potted plants can affect their color when they bloom. Fully grown plants can then be plucked and placed in a flower vase to decorate your estate.,,,152421,1,0,0
2240,"After successfully locating and opening a treasure chest, there is a chance it will summon a teleportation portal. If you should find one, it can be used to transport yourself and any nearby party members to a treasure dungeon.",,,152431,1,0,0
2241,"These vaults are comprised of several chambers. Each chamber contains a treasure coffer, the contents of which are increasingly more rare as you progress. To reach subsequent chambers, however, you must defeat several enemies to receive a key that will open one of the doors.",,,152432,1,0,0
2242,"Choose your door carefully, as one will activate a trap which immediately expels trespassers from the vault. Pass all of the traps and fight your way to the final chamber to reap rich rewards!",,,152433,1,0,0
2250,"Aquariums can be used to put on display the various fish you catch on your travels.

They are available in four **tiers** (sizes), each tier able to hold a predetermined number of fish.",,,152441,1,0,0
2251,"Before placing any fish in an aquarium, you may choose to fill the tank with either **fresh water** or **saltwater**. This will dictate which types of fish can be placed in the aquarium. You may also select trimmings with which to decorate the inside of the tank.",,,152442,1,0,0
2252,"Fish have been categorized into four sizes─**small** (one unit), **medium** (two units), **large** (four units), and **extra large** (seven units). It is worth noting that larger fish will occupy more space in an aquarium, leaving less room for other fish.",,,152443,1,0,0
2253,"Aquariums are available in four tiers, the smallest holding only a single unit, and the largest holding up to seven. Because larger fish take up more room in the aquarium, one must choose carefully which fish they will put on display.",,,152444,1,0,0
2260,"Glamours are now available for your summoner and scholar familiars. Applying them is as simple as typing in the following text command:

**/petglamour “summon name” “glamour” **",,,152451,1,0,0
2261,"For example, if you wish to change the appearance of your Titan-Egi to Ruby Carbuncle, you need only enter

**/petglamour “titan-egi” “ruby carbuncle”**

and then cast Summon Titan.",,,152452,1,0,0
2262,"Finally, there are two rules you must remember when using egi glamours.

1. The text command must be executed before summoning your familiar as glamours will not be applied if it has already been summoned.
2. Entering the text command without specifying a glamour will return your familiar to its original form.

**※Check the Lodestone for information on currently available glamours.**",,,152453,1,0,0
2270,"Leveling your character is crucial to unlocking Eorzea's end content; however, it is not the only value you need to keep your eye on. Almost as important as the level of your class/job is the level of your gear. The reason behind this is simple: all gear is not created equal, with items featuring a high **IL (item level)** most often stronger than those with a low IL.",,,152461,1,0,0
2271,"While some high-level weapons and gear can be crafted or purchased in stores, the majority can be obtained in exchange for **Allagan tomestones**─special drops that can be found in instanced dungeons, raids, and on the Hunt.",,,152462,1,0,0
2272,"Once you have collected enough tomestones, journey to **Revenant's Toll** to outfit yourself with the best equipment the realm has to offer!",,,152463,1,0,0
2280,Each piece of gear in Eorzea is assigned a level to indicate its relative strength.,,,152471,1,0,0
2281,"The **average IL** of your currently equipped gear (including your accessories) is an important value that can determine not only whether or not you will have trouble in certain battles, but oftentimes whether or not you will even be allowed to participate.

Your current average IL can be viewed at any time under **Character** within the **main menu**.",,,152472,1,0,0
2282,You will soon find that maintaining a high average item level is the key to success in tackling Eorzea's myriad challenges.,,,152473,1,0,0
2290,,,,0,0,0,0
2300,,,,0,0,0,0
2301,,,,0,0,0,0
2302,,,,0,0,0,0
2303,,,,0,0,0,0
2310,"You (and all your flying mounts) have received the Kojin tribe's ancient blessing, and can now breathe underwater indefinitely!",,,152501,1,0,0
2311,"To dive, you must first be swimming in a body of water that allows diving. Next, you simply need to **descend** as you would with any flying mount (default: Ctrl+Space).

If you are riding a flying mount, you can go from flying to diving by descending into the water at the proper angle.",,,152502,1,0,0
2312,"To dive, you must first be swimming in a body of water that allows diving. Next, you simply need to **descend** as you would with any flying mount by pressing .

If you are riding a flying mount, you can go from flying to diving by descending into the water at the proper angle.",,,152503,1,0,0
2313,There are special emotes such as **/waterflip** that can only be used while underwater. These emotes are indicated by a unique icon.,,,152504,1,0,0
2320,"**Duty Actions** are special actions that are available only during the course of specific quests or battles. Duty actions are used by left-clicking their icon, but can be bound to other keys.",,,152511,1,0,0
2321,**Duty actions** are special actions that are available only during the course of specific quests or battles. Duty actions are used by pressing  while holding down both  and .,,,152513,1,0,0
2322,Some duty actions can only be used a limited number of times. Deciding when or when not to use them can mean the difference between victory and a quick trip back to your Home Point.,,,152512,1,0,0
2330,"You have been granted access to **Astragalos**, an old Sharlayan testing site situated in the Dravanian hinterlands!

Here, you may take part in **Rival Wings**, a large-scale war game incorporating powerful goblin-made machina. Adventurers are divided into two teams, the Falcons and the Ravens, with each side setting out to destroy the core located in the opponent's base. If you are interested in learning more, speak with Softknox at the Wolves' Den Pier.",,,152561,1,0,0
2340,"You are now able to **spearfish**! However, to access this new feature, you must first equip a **gig** in your off hand. If you do not already have one, gigs can be purchased from fieldcraft vendors or other shops that sell bait and tackle.",,,152521,1,0,0
2350,**Teeming waters** are home to many different kinds of elusive creatures. It is at these locations that you can use your gig to land catches that normally ignore a fisher's line.,,,152531,1,0,0
2351,The **Shark Eye** can be used to identify the location of nearby teeming waters and display them on your **minimap**.,,,152532,1,0,0
2352,Target the teeming waters and press **confirm** to begin spearfishing.,,,152533,1,0,0
2360,,,,0,0,0,0
2361,,,,0,0,0,0
2370,"You have learned a **role action**!

Role actions are spells and weaponskills that are assigned to all the classes within a role (Tank, Melee DPS, Ranged DPS, Healer) rather than a specific class. Role actions are learned in the same manner as class actions─via leveling─but only need to be learned once to be able to use them with all participating classes within a role.",,,152551,1,0,0
2371,"The **Role** section has been added to **Actions & Traits**, found under **Character** in the **main menu**. Selecting it will display the role actions you have learned.",,,152552,1,0,0
2372,,,,0,0,0,0
2373,,,,0,0,0,0
2374,,,,0,0,0,0
2380,"Use your harp to create sweet, sweet music by selecting a sound from **Performance** located under **Actions & Traits** in the main menu. Then, simply use the keyboard to create your masterpiece! Remember, performance actions can only be used while your job is set to bard.",,,152571,1,0,0
2390,"The realm's problems can wait until tomorrow, for today we dress like heroes and heroines in Masked Rose's **Fashion Report** fashion challenges! New challenges are posted in the Gold Saucer every week (Earth time) on Tuesday at 5 p.m. and are live for three days until Friday at 5 p.m..",,,152581,1,0,0
2391,Each challenge begins with themes given for 11 different equipment slots (not including off hand). Adventurers then choose from their wardrobes pieces of gear that they feel will complement those themes.,,,152582,1,0,0
2392,Masked Rose will judge adventurers' attire and award a score from 1 to 100 based on their coordination skills. Adventurers are given four opportunities per challenge to have their attire judged. It is recommended that adventurers share insight with each other on how they fared to determine what combinations of gear earn the highest scores.,,,152583,1,0,0
2393,"MGP can be earned once per week for partaking in a Fashion Report, with bonus MGP being awarded to those who achieve a rating of 80 or above.",,,152584,1,0,0
2400,Is your inventory cluttered with gear you only wear on special occasions? Are glamour prisms causing you headaches? **Glamour dressers** have been added to inn rooms across the realm to make applying and managing glamoured gear simpler and more intuitive.,,,152591,1,0,0
2401,"Start by adding gear to any glamour dresser where it is instantly transformed into a glamour. Next, use **glamour plates** to create full sets of glamoured attire which can be applied to your character all at once.",,,152592,1,0,0
2410,"If you come across a piece of gear whose design tickles your fancy, you may be able to store it in a **glamour dresser** where it will be instantly transformed into a glamour. This can be confirmed via the item's help window. Once stored in the glamour dresser, images of the gear can be applied to **glamour plates** and then equipped via the plates at your leisure. Note, however, that gear stored in a glamour dresser can not be equipped until removed from the glamour dresser.",,,152601,1,0,0
2420,Images of gear stored in **glamour dressers** or your **armoire** can be applied to **glamour plates** to create full sets of glamoured attire that can be equipped with a single command.,,,152611,1,0,0
2430,"Glamour plates allow players to instantly equip an entire set of glamoured gear without expending glamour prisms.
**※Please note that glamour plates can only be used while in a large city or sanctuary.**",,,152621,1,0,0
2440,"You have obtained your very own **magia board**! In Eureka, each creature is aspected to a certain element, giving them a distinct advantage in battle. You will need to make judicious use of both the magia board and **magicite** to overcome your foes.",,,152631,1,0,0
2441,"Raise your **affinity** to certain elements by melding magicite to your magia board or spinning the board to change its alignment. A magia board properly configured to an enemy's aetherial tilt can enhance both offensive and defensive capabilities.
 
Speak to the **Expedition Engineer** for further guidance.",,,152632,1,0,0
2450,"A **saddlebag** for your chocobo is now available. This spacious sack can be used as a supplement to your normal storage, with features allowing for the simple transfer of items between the saddlebag and your personal and retainer inventories.",,,152641,1,0,0
2451,"Your chocobo companion does not need to be summoned to access the saddlebag, however, it cannot be opened while in an **instanced dungeon**, so be sure to move items required on raids to your normal inventory before commencing the duty.",,,152642,1,0,0
2460,"The **Duty Recorder** is now unlocked, allowing you to document duties for viewing at a later date. Playback features include speed adjustment, focus target switching, and more.",,,152651,1,0,0
2461,Duty recording is only allowed after several conditions have been met─the first being that the recorder is enabled. Recording can be enabled from the **Duty Recorder** interface located under **Duty** in the main menu.,,,152652,1,0,0
2470,"The following conditions must be met to use the Duty Recorder:

　1. Recorder is enabled.
　2. Current duty is available for recording.
　3. Parties meet minimum size requirements.
　4. Record ready check has been executed.",,,152661,1,0,0
2471,"**1. Recorder settings are enabled**
Recorder settings can be adjusted under **Duty Recorder**, found under **Duty** in the main menu. When disabled, a recording of the duty will not be taken, even if all other conditions for recording are met.",,,152662,1,0,0
2472,"**2. Current duty is available for recording**

Not all duties are available for recording. Recordable duties are marked with a special icon. This list will change with updates.

**3. Parties meet minimum size requirements**

Duties undertaken by undersized parties cannot be recorded. This includes parties formed via the Duty Finder.",,,152663,1,0,0
2473,"**4. Record ready check has been executed**

Approval from all party members is required before recording can begin. Record ready checks are executed under **Party** in the main menu and must be performed within **5 minutes** of commencing a duty.",,,152664,1,0,0
2474,"4. Record ready check has been executed

Approval from all party members is required before recording can begin. Record ready checks are executed under **Party** in the main menu and must be performed within **5 minutes** of commencing a duty.",,,152665,1,0,0
2480,"Recorded duties can be viewed in **inns** across the realm. The various playback controls, including **Group Pose** and **Idling Camera** functionality, can be confirmed in the Duty Recorder help text.",,,152671,1,0,0
2481,"The **message book** allows anyone visiting an apartment or estate to leave messages for the home's owner. Conversely, a greeting can be written on the book's first page for all visitors to see.",,,152681,1,0,0
2482,"Consider your message carefully when writing in a message book, as you may only add one entry per day. If necessary, the message can also be removed either by the person who originally penned the entry or the message book's owner.",,,152682,1,0,0
2483,"Entries left in the message book are set to public by default, allowing anyone to view them. However, they can be set to private at the owner's discretion.",,,152683,1,0,0
2484,"Before leaving an estate, you can show your love of the house and its décor by leaving a **like** in the message book. You are allowed ten likes upon first viewing a message book, and accumulate an additional five likes per day up to a maximum of fifty.",,,152684,1,0,0
2485,"Your companion has placed a great deal of trust in you. So much so, they are willing to allow you to change their attire using glamours.",,,152691,1,0,0
2486,"Gear for the head, body, hands, legs, and feet can be used for glamours so long as it can be equipped by all races and all classes. Please note, however, a glamour prism is required for each piece of gear you wish to glamour.",,,152692,1,0,0
2487,"As a reward for saving them from imminent peril, happy bunnies will help you find hidden treasure on the island.

They will give you hints as to the location of buried coffers each time you feed them a **lucky carrot**.",,,152701,1,0,0
2488,"You can offer them as many carrots as you like, but move quickly. Happy bunnies will only accompany you for a limited time for fear of natural predators in the wilds.",,,152702,1,0,0
2489,"When traveling through the portal which can appear after a successful treasure hunt, you may find yourself in a Shifting Sanctum.

Here you will find an **arcane sphere** which must be used in an unpredictable summoning ritual.

Slay the enemy that appears after performing the rite and a treasure coffer will appear.",,,152711,1,0,0
2490,"The invocation rite can be performed up to five times, triggering one of several arcane runes in a circle around the room.

This rite typically results in a **lesser summon**, **greater summon**, or an **elder summon**.

The more powerful the summoning, the greater the rewards.",,,152712,1,0,0
2491,"Should you mistakenly call forth **Atomos**, however, you will be forcibly expelled from the altar.",,,152713,1,0,0
2492,"The invocation rite may produce other, unexpected, results, but the only way to be certain is to reach the altars and discover its secrets for yourself.",,,152714,1,0,0
2493,"**Mannequins** are a unique type of furnishing that can be used to not only display gear, but also sell it.

When placed in an apartment or estate, you will be asked to assign a retainer to manage any gear used for display or to be sold. It is worth noting that no taxes will be collected on gear sold from mannequins.",,,152721,1,0,0
2494,"Gear displayed on a mannequin can be sold separately or as a set. When sold as a set, it must be purchased directly from the mannequin. 

It is still possible, however, to view sets of gear on the market board using advanced search options. You can then send a message directly to the seller.",,,152722,1,0,0
2495,"Gear sold via mannequins will also be marked with one of two unique icons when viewed on the market board to indicate they are sold separately or as a set.

Use your mannequin's ensembles to draw the eyes of fashion-forward adventurers and customers alike.",,,152723,1,0,0
2496,"You have gained access to the logos manipulator.

This device utilizes mnemes housed within logograms to grant players logos actions.",,,152731,1,0,0
2497,"Up to three logos actions can be held at any time.

When enabled, they will be registered as duty actions to be used while adventuring in Eureka.",,,152732,1,0,0
2498,"The logos manipulator can produce a wide variety of actions depending on the type and quantity of logograms used.

Only with trial and error, and perhaps a little luck, can you discover them all.",,,152733,1,0,0
2499,"The functionality of the logos manipulator has been expanded.

The device now houses both an astral and umbral array, each of which can hold up to three logograms. Please note, however, that using a total of four or more logograms will lower the chance of a successful transubstantiation.",,,152741,1,0,0
2500,"While not without risk, successful use of both arrays allows the creation of two actions to be used together during your adventures.

Discover the full potential of mnemes and overcome the dangers of Eureka.",,,152742,1,0,0
2501,"You have obtained a mount that accommodates additional passengers! After forming a party, the **Ride Pillion** option will be available when party members select you.

Saddle up and roll out with your friends!",,,152751,1,0,0
2502,"Rather than gaining new actions by increasing in level, blue mages **learn them from enemies**. To acquire an ability, you must witness your foe perform a specific attack before defeating it.",,,152771,1,0,0
2503,"The actions you learn are recorded in the **Blue Magic Spellbook**, found under **Character** in the **main menu**. Spells must be registered as active actions and set to a hotbar before they can be used.",,,152772,1,0,0
2504,"You may register up to 24 spells at once. Checking the box next to a spell will add it to the list of active actions. From there, they can be set to a hotbar.",,,152773,1,0,0
2505,"The blue magic spellbook details the attack type and aspect of each action. You can also view hints on where to acquire spells that you have yet to discover.

In addition, if you use the Duty Finder to enter duties with level sync or item level sync enabled, the chance of acquiring spells from the corresponding enemies is significantly increased.",,,152774,1,0,0
2506,"By accessing certain aetherytes, it is possible to leave your **Home World** and visit other World servers in your data center to party with friends, purchase items, and tackle duties.",,,152761,1,0,0
2507,"Be advised that certain restrictions apply when playing on servers other than your Home World.

You can view a list of these restrictions when accessing an aetheryte that allows World Visits.",,,152762,1,0,0
2508,"Unlike most other weapons, blue mage arms generally have little effect on a character's attributes. However, the **Intelligence** gained from armor and accessories provides a much larger increase in offensive magic damage compared to other jobs.",,,152775,1,0,0
2509,"The actions you learn are recorded in the **Blue Magic Spellbook**, found under **Character** in the **main menu**. All actions must be registered before they can be used.",,,152776,1,0,0
2510,"FATEs in certain areas offer **bicolor gems** as rewards. They can be exchanged with gemstone traders for rare items, some of which can only be obtained via these vendors.",,,152781,1,0,0
2511,"Completing FATEs in these areas with the highest rating possible will increase your rank, which allows the local gemstone trader to offer a wider selection of items. ",,,152782,1,0,0
2512,"To view your progress in each applicable area, select **Shared FATE** from **Travel** in the main menu.",,,152783,1,0,0
2513,"To view your progress in each applicable area, select **Shared FATE** from **Travel** in the main menu.",,,152784,1,0,0
2520,"Expert recipes demand not only the use of formidable tools, but careful planning and execution of actions.

Unlike most crafted items, those made from expert recipes cannot have a poor or excellent condition. They will instead trigger heretofore unseen conditions with varying effects.

One must make effective use of these new crafting states to produce items of the highest quality.",,,152821,1,0,0
2521,"The conditions that can occur while crafting an expert recipe vary depending on the recipe itself.

Select **Potential Conditions List** from the crafting recipe subcommand menu to check which conditions you might encounter.",,,152822,1,0,0
2530,"When fishing for the choicest of fish, **Patience** can significantly increase the quality of your next catch. However, your chances of reeling in said catch are diminished.",,,152831,1,0,0
2531,"While under the effect of **Patience**, there are two actions you can use to negate your reduced chance of catching fish─**Powerful Hookset** and **Precision Hookset**.

These actions are best suited to different types of fish, so you will need to watch your line carefully to determine which to use.",,,152832,1,0,0
2540,"You've gained access to a fashion accessory. To use it, first select **Fashion Accessories** under **Character** from the **main menu**.

The actions to equip accessories can be used directly from this menu, or registered to your hotbar.",,,152841,1,0,0
2541,"After equipping fashion accessories, they can be removed by pressing the action again, or by selecting “Put Away” from the hotbar. (Though who would want to stop flaunting such stylish accoutrements?)

**※Fashion accessories may be equipped and removed as many times as you wish.**",,,152842,1,0,0
2550,"You can now craft items using **Trial Synthesis**. Trial synthesis allows you to practice crafting items without using materials, an ideal method for testing high-level recipes.",,,152861,1,0,0
2551,"To begin trial synthesis, open your **crafting log**, select the desired recipe, and then press the **Trial Synthesis** button to the left of the **Quick Synthesis** button. It should be noted that, because you are conducting a trial, no items will be used when crafting. Furthermore, even if your trial synthesis proves successful, you will not receive an item nor will you earn experience points.",,,152862,1,0,0
2552,You have begun gathering a **collectable**─a special type of item highly sought after by certain NPCs. Select the question mark icon at the bottom of the Collectables window to learn more.,,,152851,1,0,0
2553,"When gathering, there is a chance of triggering the **Gatherer's Boon** effect, which will grant an additional item during that gathering attempt.

The higher your **perception** rating, the better chance you have of triggering this effect.",,,152871,1,0,0
2554,"There are certain items that can only be gathered after attaining a sufficient **perception** rating.

The requirements for gathering such elusive items can be confirmed at any time via the gathering log.",,,152881,1,0,0
2555,"Your objective when spearfishing is to strike fish with a gig as they pass through teeming waters.

As they swim across your field of vision, you must strike them in their weak spot, its size increasing according to your **gathering** rating.",,,152891,1,0,0
