#,Text,Unknown0,Unknown1,TYPE,PARAM,LINK
1970,Quit character creation and return to the Character Selection screen. You will lose all current progress.,,,0,0,0
1971,View your character on the sunny La Noscean coastline.,,,0,0,0
1972,View your character in an arid desert of Thanalan.,,,0,0,0
1973,Eorzean Calendar,,"The Eorzean year consists of the moon, Menphina, revolving
around Hydaelyn's two astral and umbral poles while fluctuating
between each of the six elements. In this, the year can be said
to be the length of twelve moons.",0,0,0
1974, (Lv. UNKNOWN),,,0,0,0
1975,,,,0,0,0
1976,Adjust system settings.,,,0,0,0
1977,Adjust lighting and time of day.,,,0,0,0
1978,Adjust weather.,,,0,0,0
1979,Adjust camera options.,,,0,0,0
1980,Limsa Lominsa,,"On the southern coast of the island of Vylbrand, under the shadow of
ancient cliffs worn by the relentless onslaught of the Rhotano Sea,
lies the thalassocracy of Limsa Lominsa. Its economy is driven
primarily by shipping, but boasts lucrative shipbuilding, fishing, and
smithing industries as well. To maintain the safety of its maritime
routes, the city employs a formidable navy known as the Knights
of the Barracuda. Even so, pirate bands run rampant in nearby waters,
reaving and pillaging.",0,0,0
1981,Gridania,,"In the eastern reaches of the Aldenard landmass, home to vast, dense
woodlands and coursing rivers, lies the forest nation of Gridania. The
cityscape is a mosaic of labyrinthine waterways and great wooden
structures, so gracefully constructed they seem a part of the
surrounding environment. The favored goddess of the citizenry is
Nophica, the Matron, but great faith is also placed in the wisdom of
the Seedseers－young oracles who guide the nation based on the
will of the forest's elementals.",0,0,0
1982,Ul'dah,,"The bustling commercial hub of Ul'dah sits amid the desolate desert
landscape of southern Aldenard. Ul'dahn culture is known for its
affluence, and the wealth of the nation comes in large part from its
abundant mineral resources and clothcrafting industry. Though it is
the sultana who claims sovereignty, true power is wielded by the
Syndicate, a council sat by six of Ul'dah's most elite and influential.
Nald'thal is the nation's patron deity, and two great halls devoted to
His two aspects lie in the east and west of the city.",0,0,0
1983,,,,0,0,0
1984,"Both forename and surname must be between 2 and 15 characters and not total more than 20 characters combined. Only letters, hyphens, and apostrophes can be used. The first character of either name must be a letter. Hyphens cannot be used in succession or placed immediately before or after apostrophes.",,,0,0,0
1985,"Nicknames must be between 3 and 20 characters. Only letters, hyphens, and apostrophes can be used. The first character of either name must be a letter. Hyphens cannot be used in succession or placed immediately before or after apostrophes.",,,0,0,0
1986,,,,0,0,0
1987,,,,0,0,0
1988,,,,0,0,0
1989,,,,0,0,0
1990,View your character in the set of gear he or she is currently wearing. The face and hair may be concealed depending on gear.,,,0,0,0
1991,View your character against an aetherial background.,,,0,0,0
1992,View your character in the forest of the Black Shroud.,,,0,0,0
1993,View your character in a Gridanian residence.,,,0,0,0
1994,Cancel character customization and discard changes.,,,0,0,0
1995,View your character on the sunny La Noscean coastline.,,,0,0,0
1996,View your character in an arid desert of Thanalan.,,,0,0,0
1997,,,,0,0,0
1998,,,,0,0,0
1999,,,,0,0,0
2000,© SQUARE ENIX,,,0,0,0
2001,START,,,0,0,0
2002,EXIT,,,0,0,0
2003,SYSTEM CONFIGURATION,,,0,0,0
2004,OPENING MOVIE,,,0,0,0
2005,,,,0,0,0
2006,DATA CENTER,,,0,0,0
2007,OPENING MOVIE,,,0,0,0
2008,A Realm Reborn Demo and Title,,,0,0,0
2009,BACK,,,0,0,0
2010,Character Selection,,,0,0,0
2011,MOVIES & TITLES,,,0,0,0
2012,Heavensward Demo and Title,,,0,0,0
2013,Stormblood Demo and Title,,,0,0,0
2014,Shadowbringers Demo and Title,,,0,0,0
2015,RACE,,,0,0,0
2016,CLAN,,,0,0,0
2017,NAMEDAY,,,0,0,0
2018,GUARDIAN,,,0,0,0
2019,CLASS,,,0,0,0
2020,LOCATION,,,0,0,0
2021,WORLD VISIT,,,0,0,0
2022,Endwalker Demo and Title,,,0,0,0
2023,Dawntrail Demo and Title,,,0,0,0
2024,,,,0,0,0
2025,World,,,0,0,0
2026,,,,0,0,0
2027,New Character,,,0,0,0
2028,Saved Characters,,,0,0,0
2029,,,,0,0,0
2030,World Selection,,,0,0,0
2031,,,,0,0,0
2032,,,,0,0,0
2033,World List,,,0,0,0
2034,,,,0,0,0
2035,Forename,,,0,0,0
2036,Surname,,,0,0,0
2037,Change,,,0,0,0
2038,Character Name,,,0,0,0
2039,Please select another name.,,,0,0,0
2040,Retainer Name,,,0,0,0
2041,Please select another name.,,,0,0,0
2042,,,,0,0,0
2043,Generates a random forename and surname based on in-world naming conventions. The resulting name can be further edited to your liking.,,,0,0,0
2044,Load previously saved appearance data?,,,0,0,0
2045,You have selected UNKNOWN as your starting World. Proceed?,,,0,0,0
2046,Select Another,,,0,0,0
2047,Return,,,0,0,0
2048,,,,0,0,0
2049,,,,0,0,0
2050,Confirm,,,0,0,0
2051,Cancel,,,0,0,0
2052,Quit,,,0,0,0
2053,Update,,,0,0,0
2054,,,,0,0,0
2055,CHARACTER CREATION,,,0,0,0
2056,CHARACTER CUSTOMIZATION,,,0,0,0
2057,LICENSE,,,0,0,0
2058,OPTIONS,,,0,0,0
2059,INSTALLATION DETAILS,,,0,0,0
2060,POSE,,,0,0,0
2061,Standing,,,0,0,0
2062,Unique,,,0,0,0
2063,Random,,,0,0,0
2064,ATTIRE,,,0,0,0
2065,Race,,,0,0,0
2066,Job,,,0,0,0
2067,Smallclothes,,,0,0,0
2068,Retainer,,,0,0,0
2069,Equipped,,,0,0,0
2070,Environment,,,0,0,0
2071,Dawn,,,0,0,0
2072,Midday,,,0,0,0
2073,Dusk,,,0,0,0
2074,Evening,,,0,0,0
2075,Midday,,,0,0,0
2076,Evening,,,0,0,0
2077,No Head/Facewear,,,0,0,0
2078,"View your character without gear equipped to the head, face, or neck.",,,0,0,0
2079,,,,0,0,0
2080,1,,,0,0,0
2081,1,,,0,0,0
2082,2,,,0,0,0
2083,2,,,0,0,0
2084,3,,,0,0,0
2085,3,,,0,0,0
2086,4,,,0,0,0
2087,4,,,0,0,0
2088,5,,,0,0,0
2089,5,,,0,0,0
2090,6,,,0,0,0
2091,6,,,0,0,0
2092,,,,0,0,0
2093,,,,0,0,0
2094,,,,0,0,0
2095,Lighting 1,,,0,0,0
2096,Lighting 2,,,0,0,0
2097,,,,0,0,0
2098,,,,0,0,0
2099,,,,0,0,0
2100,Character Name,,,0,0,0
2101,Forename,,,0,0,0
2102,Surname,,,0,0,0
2103,,,,0,0,0
2104,Confirm,,,0,0,0
2105,Both forename and surname must be between 2 and 15 characters and not total more than 20 characters combined. Only letters and apostrophes can be used in names. Duplicate full names will not be allowed.,,,0,0,0
2106,Generates a random forename and surname based on in-game naming conventions. The resulting name can be further edited to your liking.,,,0,0,0
2107,,,,0,0,0
2108,,,,0,0,0
2109,,,,0,0,0
2110,©,,,0,0,0
2111,®,,,0,0,0
2112,,,,0,0,0
2113,,,,0,0,0
2114,,,,0,0,0
2115,,,,0,0,0
2116,,,,0,0,0
2117,,,,0,0,0
2118,,,,0,0,0
2119,,,,0,0,0
2120,Previous,,,0,0,0
2121,Current,,,0,0,0
2122,Dark,,,0,0,0
2123,Light,,,0,0,0
2124,Eye Color,,,0,0,0
2125,Odd Eyes,,,0,0,0
2126,Randomize Appearance,,,0,0,0
2127,None,,,0,0,0
2128,Hair Color,,,0,0,0
2129,Highlights,,,0,0,0
2130,Ping Status,,,0,0,0
2131,,,,0,0,0
2132,,,,0,0,0
2133,Revert to Current Appearance,,,0,0,0
2134,Pattern,,,0,0,0
2135,Reverse,,,0,0,0
2136,,,,0,0,0
2137,,,,0,0,0
2138,,,,0,0,0
2139,,,,0,0,0
2140,Character Data Import,,,0,0,0
2141,Character data has been found. Select the data you wish to import.,,,0,0,0
2142,Date,,,0,0,0
2143,Slot Number,,,0,0,0
2144,Clan/Gender,,,0,0,0
2145,,,,0,0,0
2146,Unable to locate appearance data.,,,0,0,0
2147,To load appearance data for the male  saved to slot UNKNOWN at 8:00 on 27/8/2013 you must first install .,,,0,0,0
2148,,,,0,0,0
2149,,,,0,0,0
2150,Character Data Export,,,0,0,0
2151,Select a save slot.,,,0,0,0
2152,Date,,,0,0,0
2153,Slot Number,,,0,0,0
2154,Clan/Gender,,,0,0,0
2155,,,,0,0,0
2156,,,,0,0,0
2157,,,,0,0,0
2158,,,,0,0,0
2159,,,,0,0,0
2160,Save  male appearance data to slot UNKNOWN?,,,0,0,0
2161,Comment,,,0,0,0
2162,Yes,,,0,0,0
2163,No,,,0,0,0
2164,Load appearance data for the male  saved to slot UNKNOWN at 8:00 on 27/8/2013?,,,0,0,0
2165,Yes,,,0,0,0
2166,No,,,0,0,0
2167,"Load appearance data for the male  UNKNOWN hailing from Version 1.0 World, UNKNOWN?",,,0,0,0
2168,Load appearance data for the male  saved to Version 1.0 save slot UNKNOWN?,,,0,0,0
2169,Overwrite appearance data for the male  saved to slot UNKNOWN at 8:00 on 27/8/2013?,,,0,0,0
2170,(Version 1.0),,,0,0,0
2171,(β Version),,,0,0,0
2172,(Benchmark),,,0,0,0
2173,27/8/2013,,,0,0,0
2174,Save Slot UNKNOWN,,,0,0,0
2175, ♂,,,0,0,0
2176,"Save appearance data?

Once saved, appearance data can be reused when creating another character.",,,0,0,0
2177,Yes,,,0,0,0
2178,No,,,0,0,0
2179,"Data is corrupted or format is different.
Could not load.",,,0,0,0
2180,Return,,,0,0,0
2181,Load appearance data? Your current progress will be lost.,,,0,0,0
2182,Yes,,,0,0,0
2183,No,,,0,0,0
2184,Data saved.,,,0,0,0
2185,Save failed.,,,0,0,0
2186,OK,,,0,0,0
2187,Save appearance data? This data can be used in both the benchmark and the game.,,,0,0,0
2188,Incompatible Data,,,0,0,0
2189,The appearance data saved to slot UNKNOWN at 8:00 on 27/8/2013 is incompatible with the current version of the benchmark. Do you wish to overwrite it?,,,0,0,0
2190,Videos,,,0,0,0
2191,A Realm Reborn,,,0,0,0
2192,Heavensward,,,0,0,0
2193,Stormblood,,,0,0,0
2194,,,,0,0,0
2195,,,,0,0,0
2196,,,,0,0,0
2197,,,,0,0,0
2198,,,,0,0,0
2199,,,,0,0,0
2200,,,,0,0,0
