key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
682,3369,3369,3377,3369,3369,2296,0,0,0,480,372,135,135,0,0,0,1854,1854,2296,0,5384,2296,0,5384,0,0,2296,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2296,2296,2296,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4830,4496,4869,4869,0
683,3388,3388,3399,3388,3388,2311,0,0,0,480,373,135,135,0,0,0,1854,1854,2311,0,5400,2311,0,5400,0,0,2311,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2311,2311,2311,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4845,4509,4881,4881,0
684,3406,3406,3422,3406,3406,2327,0,0,0,480,374,135,135,0,0,0,1854,1854,2327,0,5415,2327,0,5415,0,0,2327,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2327,2327,2327,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4860,4522,4893,4893,0
685,3425,3425,3444,3425,3425,2343,0,0,0,480,375,136,136,0,0,0,1854,1854,2343,0,5431,2343,0,5431,0,0,2343,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2343,2343,2343,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4875,4535,4905,4905,0
686,3444,3444,3466,3444,3444,2359,0,0,0,480,376,136,136,0,0,0,1854,1854,2359,0,5447,2359,0,5447,0,0,2359,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2359,2359,2359,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4890,4548,4917,4917,0
687,3462,3462,3489,3462,3462,2374,0,0,0,480,377,136,136,0,0,0,1854,1854,2374,0,5462,2374,0,5462,0,0,2374,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2374,2374,2374,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4905,4561,4929,4929,0
688,3481,3481,3511,3481,3481,2390,0,0,0,480,378,136,136,0,0,0,1854,1854,2390,0,5478,2390,0,5478,0,0,2390,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2390,2390,2390,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4920,4574,4941,4941,0
689,3499,3499,3534,3499,3499,2405,0,0,0,480,379,136,136,0,0,0,1854,1854,2405,0,5493,2405,0,5493,0,0,2405,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2405,2405,2405,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4935,4587,4953,4953,0
690,3518,3518,3556,3518,3518,2421,0,0,0,490,380,137,137,0,0,0,1854,1854,2421,0,5825,2421,0,5825,0,0,2421,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2421,2421,2421,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4950,4600,4965,4965,0
691,3538,3538,3580,3538,3538,2436,0,0,0,490,380,137,137,0,0,0,1854,1854,2436,0,5854,2436,0,5854,0,0,2436,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2436,2436,2436,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4967,4610,4977,4977,0
692,3558,3558,3604,3558,3558,2452,0,0,0,490,380,137,137,0,0,0,1854,1854,2452,0,5883,2452,0,5883,0,0,2452,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2452,2452,2452,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,4984,4620,4989,4989,0
693,3578,3578,3629,3578,3578,2467,0,0,0,490,380,137,137,0,0,0,1854,1854,2467,0,5912,2467,0,5912,0,0,2467,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2467,2467,2467,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5001,4630,5001,5001,0
694,3598,3598,3653,3598,3598,2483,0,0,0,490,380,137,137,0,0,0,1854,1854,2483,0,5941,2483,0,5941,0,0,2483,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2483,2483,2483,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5018,4640,5013,5013,0
695,3618,3618,3677,3618,3618,2498,0,0,0,490,380,138,138,0,0,0,1854,1854,2498,0,5971,2498,0,5971,0,0,2498,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2498,2498,2498,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5035,4650,5025,5025,0
696,3637,3637,3701,3637,3637,2514,0,0,0,490,380,138,138,0,0,0,1854,1854,2514,0,6000,2514,0,6000,0,0,2514,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2514,2514,2514,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5052,4660,5037,5037,0
697,3656,3656,3725,3656,3656,2529,0,0,0,490,380,138,138,0,0,0,1854,1854,2529,0,6029,2529,0,6029,0,0,2529,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2529,2529,2529,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5069,4670,5049,5049,0
698,3676,3676,3750,3676,3676,2545,0,0,0,490,380,138,138,0,0,0,1854,1854,2545,0,6058,2545,0,6058,0,0,2545,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2545,2545,2545,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5086,4680,5061,5061,0
699,3695,3695,3774,3695,3695,2560,0,0,0,490,380,138,138,0,0,0,1854,1854,2560,0,6087,2560,0,6087,0,0,2560,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2560,2560,2560,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5103,4690,5073,5073,0
700,3714,3714,3798,3714,3714,2576,0,0,0,490,380,139,139,0,0,0,1854,1854,2576,0,6116,2576,0,6116,0,0,2576,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2576,2576,2576,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5120,4700,5085,5085,0
701,3735,3735,3825,3735,3735,2583,0,0,0,490,380,139,139,0,0,0,1854,1854,2583,0,6128,2583,0,6128,0,0,2583,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2583,2583,2583,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5137,4712,5097,5097,0
702,3756,3756,3852,3756,3756,2590,0,0,0,490,381,139,139,0,0,0,1854,1854,2590,0,6141,2590,0,6141,0,0,2590,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2590,2590,2590,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5154,4725,5109,5109,0
703,3777,3777,3878,3777,3777,2596,0,0,0,490,381,139,139,0,0,0,1854,1854,2596,0,6153,2596,0,6153,0,0,2596,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2596,2596,2596,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5171,4737,5121,5121,0
704,3798,3798,3905,3798,3798,2603,0,0,0,490,382,139,139,0,0,0,1854,1854,2603,0,6165,2603,0,6165,0,0,2603,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2603,2603,2603,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5188,4750,5133,5133,0
705,3819,3819,3932,3819,3819,2610,0,0,0,490,382,140,140,0,0,0,1854,1854,2610,0,6178,2610,0,6178,0,0,2610,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2610,2610,2610,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5205,4762,5145,5145,0
706,3841,3841,3959,3841,3841,2617,0,0,0,490,383,140,140,0,0,0,1854,1854,2617,0,6190,2617,0,6190,0,0,2617,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2617,2617,2617,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5222,4775,5157,5157,0
707,3862,3862,3986,3862,3862,2623,0,0,0,490,383,140,140,0,0,0,1854,1854,2623,0,6203,2623,0,6203,0,0,2623,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2623,2623,2623,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5239,4787,5169,5169,0
708,3884,3884,4014,3884,3884,2630,0,0,0,490,384,140,140,0,0,0,1854,1854,2630,0,6215,2630,0,6215,0,0,2630,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2630,2630,2630,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5256,4800,5181,5181,0
709,3905,3905,4041,3905,3905,2636,0,0,0,490,384,140,140,0,0,0,1854,1854,2636,0,6227,2636,0,6227,0,0,2636,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2636,2636,2636,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5273,4812,5193,5193,0
710,3927,3927,4068,3927,3927,2643,0,0,0,490,385,141,141,0,0,0,1854,1854,2643,0,6240,2643,0,6240,0,0,2643,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2643,2643,2643,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5290,4825,5205,5205,0
711,3949,3949,4095,3949,3949,2650,0,0,0,490,385,141,141,0,0,0,1854,1854,2650,0,6252,2650,0,6252,0,0,2650,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2650,2650,2650,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5307,4837,5217,5217,0
712,3970,3970,4121,3970,3970,2657,0,0,0,490,386,141,141,0,0,0,1854,1854,2657,0,6264,2657,0,6264,0,0,2657,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2657,2657,2657,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5324,4850,5229,5229,0
713,3992,3992,4148,3992,3992,2663,0,0,0,490,386,141,141,0,0,0,1854,1854,2663,0,6277,2663,0,6277,0,0,2663,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2663,2663,2663,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5341,4862,5241,5241,0
714,4013,4013,4174,4013,4013,2670,0,0,0,490,387,141,141,0,0,0,1854,1854,2670,0,6289,2670,0,6289,0,0,2670,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2670,2670,2670,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5358,4875,5253,5253,0
715,4035,4035,4201,4035,4035,2677,0,0,0,490,387,142,142,0,0,0,1854,1854,2677,0,6302,2677,0,6302,0,0,2677,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2677,2677,2677,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5375,4887,5265,5265,0
716,4057,4057,4228,4057,4057,2684,0,0,0,490,388,142,142,0,0,0,1854,1854,2684,0,6314,2684,0,6314,0,0,2684,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2684,2684,2684,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5392,4900,5277,5277,0
717,4078,4078,4255,4078,4078,2692,0,0,0,490,388,142,142,0,0,0,1854,1854,2692,0,6326,2692,0,6326,0,0,2692,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2692,2692,2692,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5409,4912,5289,5289,0
718,4100,4100,4281,4100,4100,2699,0,0,0,490,389,142,142,0,0,0,1854,1854,2699,0,6339,2699,0,6339,0,0,2699,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2699,2699,2699,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5426,4925,5301,5301,0
719,4121,4121,4308,4121,4121,2707,0,0,0,490,389,142,142,0,0,0,1854,1854,2707,0,6351,2707,0,6351,0,0,2707,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2707,2707,2707,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5443,4937,5313,5313,0
720,4143,4143,4335,4143,4143,2714,0,0,0,510,390,143,143,0,0,0,1854,1854,2714,0,6363,2714,0,6363,0,0,2714,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2714,2714,2714,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5460,4950,5325,5325,0
721,4165,4165,4362,4165,4165,2720,0,0,0,510,390,143,143,0,0,0,1854,1854,2720,0,6376,2720,0,6376,0,0,2720,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2720,2720,2720,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5470,4959,5337,5337,0
722,4186,4186,4389,4186,4186,2726,0,0,0,510,390,143,143,0,0,0,1854,1854,2726,0,6388,2726,0,6388,0,0,2726,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2726,2726,2726,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5481,4969,5349,5349,0
723,4208,4208,4416,4208,4208,2732,0,0,0,510,391,143,143,0,0,0,1854,1854,2732,0,6400,2732,0,6400,0,0,2732,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2732,2732,2732,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5492,4979,5361,5361,0
724,4229,4229,4443,4229,4229,2738,0,0,0,510,391,143,143,0,0,0,1854,1854,2738,0,6413,2738,0,6413,0,0,2738,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2738,2738,2738,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5502,4988,5373,5373,0
725,4251,4251,4470,4251,4251,2744,0,0,0,510,391,144,144,0,0,0,1854,1854,2744,0,6425,2744,0,6425,0,0,2744,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2744,2744,2744,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5513,4998,5385,5385,0
726,4273,4273,4497,4273,4273,2750,0,0,0,510,392,144,144,0,0,0,1854,1854,2750,0,6438,2750,0,6438,0,0,2750,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2750,2750,2750,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5524,5008,5397,5397,0
727,4294,4294,4523,4294,4294,2756,0,0,0,510,392,144,144,0,0,0,1854,1854,2756,0,6450,2756,0,6450,0,0,2756,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2756,2756,2756,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5534,5017,5409,5409,0
728,4316,4316,4550,4316,4316,2762,0,0,0,510,392,144,144,0,0,0,1854,1854,2762,0,6462,2762,0,6462,0,0,2762,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2762,2762,2762,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5545,5027,5421,5421,0
729,4337,4337,4576,4337,4337,2768,0,0,0,510,393,144,144,0,0,0,1854,1854,2768,0,6475,2768,0,6475,0,0,2768,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2768,2768,2768,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5556,5037,5433,5433,0
730,4359,4359,4603,4359,4359,2774,0,0,0,510,393,145,145,0,0,0,1854,1854,2774,0,6487,2774,0,6487,0,0,2774,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2774,2774,2774,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5566,5046,5445,5445,0
731,4384,4384,4635,4384,4384,2781,0,0,0,510,393,145,145,0,0,0,1854,1854,2781,0,6502,2781,0,6502,0,0,2781,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2781,2781,2781,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5577,5056,5457,5457,0
732,4409,4409,4667,4409,4409,2787,0,0,0,510,394,145,145,0,0,0,1854,1854,2787,0,6518,2787,0,6518,0,0,2787,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2787,2787,2787,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5588,5066,5469,5469,0
733,4435,4435,4700,4435,4435,2794,0,0,0,510,394,145,145,0,0,0,1854,1854,2794,0,6533,2794,0,6533,0,0,2794,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2794,2794,2794,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5598,5075,5481,5481,0
734,4460,4460,4732,4460,4460,2800,0,0,0,510,394,145,145,0,0,0,1854,1854,2800,0,6549,2800,0,6549,0,0,2800,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2800,2800,2800,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5609,5085,5493,5493,0
735,4485,4485,4764,4485,4485,2807,0,0,0,510,395,146,146,0,0,0,1854,1854,2807,0,6564,2807,0,6564,0,0,2807,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2807,2807,2807,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5620,5095,5505,5505,0
736,4510,4510,4796,4510,4510,2814,0,0,0,510,395,146,146,0,0,0,1854,1854,2814,0,6580,2814,0,6580,0,0,2814,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2814,2814,2814,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5630,5104,5517,5517,0
737,4535,4535,4828,4535,4535,2820,0,0,0,510,395,146,146,0,0,0,1854,1854,2820,0,6595,2820,0,6595,0,0,2820,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2820,2820,2820,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5641,5114,5529,5529,0
738,4560,4560,4861,4560,4560,2827,0,0,0,510,396,146,146,0,0,0,1854,1854,2827,0,6611,2827,0,6611,0,0,2827,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2827,2827,2827,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5652,5124,5541,5541,0
739,4585,4585,4893,4585,4585,2833,0,0,0,510,396,146,146,0,0,0,1854,1854,2833,0,6626,2833,0,6626,0,0,2833,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2833,2833,2833,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5662,5133,5553,5553,0
740,4610,4610,4925,4610,4610,2840,0,0,0,510,396,147,147,0,0,0,1854,1854,2840,0,6642,2840,0,6642,0,0,2840,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2840,2840,2840,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5673,5143,5565,5565,0
741,4635,4635,4957,4635,4635,2845,0,0,0,510,397,147,147,0,0,0,1854,1854,2845,0,6657,2845,0,6657,0,0,2845,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2845,2845,2845,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5684,5153,5577,5577,0
742,4661,4661,4989,4661,4661,2850,0,0,0,510,397,147,147,0,0,0,1854,1854,2850,0,6673,2850,0,6673,0,0,2850,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2850,2850,2850,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5694,5162,5589,5589,0
743,4686,4686,5021,4686,4686,2854,0,0,0,510,397,147,147,0,0,0,1854,1854,2854,0,6688,2854,0,6688,0,0,2854,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2854,2854,2854,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5705,5172,5601,5601,0
744,4712,4712,5053,4712,4712,2859,0,0,0,510,398,147,147,0,0,0,1854,1854,2859,0,6704,2859,0,6704,0,0,2859,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2859,2859,2859,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5716,5182,5613,5613,0
745,4737,4737,5085,4737,4737,2864,0,0,0,510,398,148,148,0,0,0,1854,1854,2864,0,6719,2864,0,6719,0,0,2864,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2864,2864,2864,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5726,5191,5625,5625,0
746,4762,4762,5117,4762,4762,2871,0,0,0,510,398,148,148,0,0,0,1854,1854,2871,0,6735,2871,0,6735,0,0,2871,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2871,2871,2871,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5737,5201,5637,5637,0
747,4787,4787,5150,4787,4787,2878,0,0,0,510,398,148,148,0,0,0,1854,1854,2878,0,6750,2878,0,6750,0,0,2878,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2878,2878,2878,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5748,5211,5649,5649,0
748,4813,4813,5182,4813,4813,2884,0,0,0,510,399,148,148,0,0,0,1854,1854,2884,0,6766,2884,0,6766,0,0,2884,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2884,2884,2884,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5758,5220,5661,5661,0
749,4838,4838,5215,4838,4838,2891,0,0,0,510,399,148,148,0,0,0,1854,1854,2891,0,6781,2891,0,6781,0,0,2891,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2891,2891,2891,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5769,5230,5673,5673,0
750,4863,4863,5247,4863,4863,2898,0,0,0,530,400,149,149,0,0,0,1854,1854,2898,0,6797,2898,0,6797,0,0,2898,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2898,2898,2898,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5780,5240,5685,5685,0
751,4888,4888,5279,4888,4888,2904,0,0,0,530,400,149,149,0,0,0,1854,1854,2904,0,6812,2904,0,6812,0,0,2904,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2904,2904,2904,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5793,5255,5697,5697,0
752,4914,4914,5311,4914,4914,2910,0,0,0,530,400,149,149,0,0,0,1854,1854,2910,0,6828,2910,0,6828,0,0,2910,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2910,2910,2910,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5805,5271,5709,5709,0
753,4939,4939,5342,4939,4939,2916,0,0,0,530,401,149,149,0,0,0,1854,1854,2916,0,6843,2916,0,6843,0,0,2916,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2916,2916,2916,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5818,5286,5721,5721,0
754,4965,4965,5374,4965,4965,2922,0,0,0,530,401,149,149,0,0,0,1854,1854,2922,0,6859,2922,0,6859,0,0,2922,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2922,2922,2922,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5830,5301,5733,5733,0
755,4990,4990,5406,4990,4990,2928,0,0,0,530,401,150,150,0,0,0,1854,1854,2928,0,6874,2928,0,6874,0,0,2928,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2928,2928,2928,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5843,5317,5745,5745,0
756,5015,5015,5438,5015,5015,2934,0,0,0,530,402,150,150,0,0,0,1854,1854,2934,0,6890,2934,0,6890,0,0,2934,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2934,2934,2934,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5856,5332,5757,5757,0
757,5040,5040,5469,5040,5040,2940,0,0,0,530,402,150,150,0,0,0,1854,1854,2940,0,6905,2940,0,6905,0,0,2940,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2940,2940,2940,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5868,5347,5769,5769,0
758,5064,5064,5501,5064,5064,2946,0,0,0,530,402,150,150,0,0,0,1854,1854,2946,0,6921,2946,0,6921,0,0,2946,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2946,2946,2946,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5881,5362,5781,5781,0
759,5089,5089,5532,5089,5089,2952,0,0,0,530,403,150,150,0,0,0,1854,1854,2952,0,6936,2952,0,6936,0,0,2952,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2952,2952,2952,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5893,5378,5793,5793,0
760,5114,5114,5564,5114,5114,2958,0,0,0,530,403,151,151,0,0,0,1854,1854,2958,0,6950,2958,0,6950,0,0,2958,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2958,2958,2958,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5906,5393,5805,5805,0
761,5144,5144,5603,5144,5144,2965,0,0,0,530,403,151,151,0,0,0,1854,1854,2965,0,6966,2965,0,6966,0,0,2965,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2965,2965,2965,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5919,5408,5817,5817,0
762,5174,5174,5642,5174,5174,2972,0,0,0,530,404,151,151,0,0,0,1854,1854,2972,0,6981,2972,0,6981,0,0,2972,0,15,15,15,0,0,0,0,0,188,188,188,188,188,188,0,2972,2972,2972,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,5931,5424,5829,5829,0
