#,UsageParameter,CustomTalk,Item,ModelKey,HousingItemCategory,UsageType,Placement,AquariumTier,Unknown1,Unplacement,UnplacementStorage,DestroyOnRemoval,Unknown4,Unknown5,Unknown6
197821,0,0,37349,1107,12,0,0,0,0,0,0,False,False,True,False
197822,0,0,40648,1108,12,0,0,0,0,0,0,False,False,True,False
197823,0,0,37351,1109,15,0,0,0,0,0,0,False,False,True,False
197824,0,0,37352,1110,12,0,0,0,0,0,0,False,False,True,False
197825,0,0,37353,1111,15,0,0,0,0,0,0,False,False,True,False
197826,0,0,37354,1112,15,0,0,0,0,0,0,False,False,True,False
197827,0,0,37355,1113,12,0,0,0,0,0,0,False,False,True,False
197828,73,721109,37356,1114,14,7,0,0,9,4,11,True,False,True,False
197829,0,0,37357,1115,12,0,0,0,0,0,0,False,False,True,False
197830,74,721109,37358,1116,14,7,0,0,9,4,11,True,False,True,False
197831,0,0,37359,1117,15,0,0,0,0,0,0,False,False,True,False
197832,0,0,37360,1118,15,0,0,0,0,0,0,False,False,True,False
197833,0,0,37361,1119,13,0,0,0,0,0,0,False,False,True,False
197834,0,0,38676,1120,15,0,0,0,5,0,0,False,False,True,False
197835,0,0,38677,1121,15,0,0,0,5,0,0,False,False,True,False
197836,0,0,38678,1122,15,0,0,0,5,0,0,False,False,True,False
197837,0,0,38679,1123,15,0,0,0,5,0,0,False,False,True,False
197838,0,0,38680,1124,15,0,0,0,5,0,0,False,False,True,False
197839,0,0,38681,1125,15,0,0,0,5,0,0,False,False,True,False
197840,0,0,38682,1126,15,0,0,0,5,0,0,False,False,True,False
197841,0,0,38683,1127,15,0,0,0,5,0,0,False,False,True,False
197842,0,0,37389,1128,15,0,0,0,5,0,0,False,False,True,False
197843,0,0,37362,1129,15,0,0,0,0,0,0,False,False,True,False
197844,0,0,37363,584,12,0,0,0,0,0,0,False,False,True,False
197845,0,0,37364,1131,15,0,0,0,0,0,0,False,False,True,False
197846,0,0,37365,1132,12,0,0,0,0,0,0,False,False,True,False
197847,0,0,38576,1133,15,0,0,0,0,0,0,False,False,True,False
197848,0,0,38577,1134,15,0,0,0,0,0,0,False,False,True,False
197849,0,0,38578,1135,14,0,0,0,0,0,0,False,False,True,False
197850,0,0,37366,1136,12,0,0,0,0,0,0,False,False,True,False
197851,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
197852,0,0,37367,1138,12,0,0,0,0,0,0,False,False,True,False
197853,0,0,37370,1139,13,0,0,0,0,0,0,False,False,True,False
197854,0,0,37387,1140,14,0,0,0,5,0,0,False,False,True,False
197855,0,0,37368,1141,13,0,0,0,5,0,0,False,False,True,False
197856,0,721037,37369,1142,13,0,0,0,0,0,0,False,False,True,False
197857,0,721037,38579,1143,12,0,0,0,5,0,0,False,False,True,False
197858,0,0,49853,1144,15,0,0,0,0,0,0,False,False,True,False
197859,0,0,38580,1145,15,0,0,0,0,0,0,False,False,True,False
197860,0,0,38581,1146,12,0,0,0,5,0,0,False,False,True,False
197861,0,0,38582,1151,15,0,0,0,0,0,0,False,False,True,False
197862,0,0,38583,1152,15,0,0,0,0,0,0,False,False,True,False
197863,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
197864,0,0,37371,1154,15,0,0,0,0,0,0,False,False,True,False
197865,0,0,37372,1155,14,0,0,0,0,0,0,False,False,True,False
197866,0,0,37373,1156,15,0,0,0,0,0,0,False,False,True,False
197867,0,0,37374,1157,13,0,0,0,0,0,0,False,False,True,False
197868,0,0,37375,1158,16,0,0,0,0,0,0,False,False,True,False
197869,0,0,37376,1159,13,0,0,0,0,0,0,False,False,True,False
197870,0,0,37377,1160,13,0,0,0,0,0,0,False,False,True,False
197871,0,0,37378,1161,12,0,0,0,0,0,0,False,False,True,False
197872,0,0,37379,1162,12,0,0,0,0,0,0,False,False,True,False
197873,0,0,37380,1163,14,0,92,0,0,0,0,False,False,True,False
197874,0,0,37381,1164,12,0,0,0,0,0,0,False,False,True,False
197875,0,0,37382,1165,12,0,0,0,0,0,0,False,False,True,False
197876,0,0,37383,1166,14,0,0,0,5,0,0,False,False,True,False
197877,0,0,37384,1167,14,0,0,0,5,0,0,False,False,True,False
197878,0,0,37385,1168,14,0,0,0,5,0,0,False,False,True,False
197879,0,0,37386,1169,14,0,0,0,5,0,0,False,False,True,False
197880,0,0,37390,1170,15,0,0,0,5,0,0,False,False,True,False
197881,0,0,37388,1171,15,0,0,0,5,0,0,False,False,True,False
197882,0,0,37391,1172,15,0,0,0,5,0,0,False,False,True,False
197883,0,0,37392,1173,15,0,0,0,5,0,0,False,False,True,False
197884,64,721109,37393,1027,14,7,0,0,7,4,11,True,False,True,False
197885,0,0,37394,1068,14,0,0,0,3,0,0,False,False,True,False
197886,65,721109,37395,1028,14,7,0,0,7,4,11,True,False,True,False
197887,66,721109,37396,1030,14,7,0,0,7,4,11,True,False,True,False
197888,0,0,37312,1021,12,0,0,0,3,0,0,False,False,True,False
197889,0,0,38584,1174,13,0,0,0,5,0,0,False,False,True,False
197890,75,721109,38585,1175,14,7,0,0,9,4,11,True,False,True,False
197891,0,0,41143,1238,14,0,0,0,0,0,0,False,False,True,False
197892,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
197893,0,0,38586,1178,12,0,0,0,0,0,0,False,False,True,False
197894,0,0,38587,1179,15,0,0,0,0,0,0,False,False,True,False
197895,76,721109,38588,1180,14,7,0,0,8,4,11,True,False,True,False
197896,77,721109,38589,1181,14,7,0,0,9,4,11,True,False,True,False
197897,78,721109,38590,1182,14,7,0,0,8,4,11,True,False,True,False
197898,0,0,38600,1183,12,0,0,0,0,0,0,False,False,True,False
197899,0,0,38592,1184,15,0,0,0,0,0,0,False,False,True,False
197900,0,0,38593,1185,12,0,0,0,0,0,0,False,False,True,False
197901,0,0,38594,1186,12,0,0,0,0,0,0,False,False,True,False
197902,0,0,38595,1187,13,0,0,0,0,0,0,False,False,True,False
197903,0,0,38596,1188,12,0,0,0,0,0,0,False,False,True,False
197904,0,0,38597,1189,13,0,0,0,0,0,0,False,False,True,False
197905,0,0,38598,1190,16,0,0,0,0,0,0,False,False,True,False
197906,0,0,38599,1191,12,0,0,0,5,0,0,False,False,True,False
197907,0,0,38591,1192,15,0,0,0,0,0,0,False,False,True,False
197908,0,0,38601,1193,12,0,0,0,0,0,0,False,False,True,False
197909,0,0,38602,1194,13,0,0,0,0,0,0,False,False,True,False
197910,0,0,38603,1195,15,0,0,0,5,0,0,False,False,True,False
197911,0,0,38604,1196,14,0,0,0,5,0,0,False,False,True,False
197912,0,0,38605,1197,15,0,0,0,0,0,0,False,False,True,False
197913,0,0,38606,1198,15,0,0,0,0,0,0,False,False,True,False
197914,0,0,38607,1199,15,0,0,0,0,0,0,False,False,True,False
197915,0,0,38608,1200,15,0,0,0,0,0,0,False,False,True,False
197916,0,0,38609,1201,15,0,0,0,0,0,0,False,False,True,False
197917,0,0,38610,1203,12,0,0,0,0,0,0,False,False,True,False
197918,0,0,38611,1204,13,0,0,0,5,0,0,False,False,True,False
197919,0,0,38612,1208,14,0,93,0,0,0,0,False,False,True,False
197920,0,0,38613,1205,15,0,0,0,5,0,0,False,False,True,False
197921,0,0,38614,1206,15,0,0,0,5,0,0,False,False,True,False
197922,0,0,38615,1207,15,0,0,0,5,0,0,False,False,True,False
197923,0,721037,38616,1176,14,0,0,0,0,0,0,False,False,True,False
197924,0,0,38617,1177,14,0,0,0,0,0,0,False,False,True,False
197925,0,0,38669,987,14,0,0,0,3,0,0,False,False,True,False
197926,0,0,38670,1105,15,0,0,0,3,0,0,False,False,True,False
197927,0,0,38697,1205,15,0,0,0,5,0,0,False,False,True,False
197928,0,0,38698,1205,15,0,0,0,5,0,0,False,False,True,False
197929,0,0,38699,1205,15,0,0,0,5,0,0,False,False,True,False
197930,0,0,38700,1205,15,0,0,0,5,0,0,False,False,True,False
197931,0,0,38701,1206,15,0,0,0,5,0,0,False,False,True,False
197932,0,0,38702,1206,15,0,0,0,5,0,0,False,False,True,False
197933,0,0,38703,1206,15,0,0,0,5,0,0,False,False,True,False
197934,0,0,38704,1206,15,0,0,0,5,0,0,False,False,True,False
197935,0,0,38705,1207,15,0,0,0,5,0,0,False,False,True,False
197936,0,0,38706,1207,15,0,0,0,5,0,0,False,False,True,False
197937,0,0,38707,1207,15,0,0,0,5,0,0,False,False,True,False
197938,0,0,38708,1207,15,0,0,0,5,0,0,False,False,True,False
197939,0,0,39410,1130,15,0,94,0,0,0,0,False,False,True,False
197940,0,0,39378,1209,13,0,0,0,0,0,0,False,False,True,False
197941,0,0,39379,1210,14,0,0,0,0,0,0,False,False,True,False
197942,0,0,39380,1211,15,0,0,0,0,0,0,False,False,True,False
197943,0,0,39381,1212,12,0,0,0,0,0,0,False,False,True,False
197944,0,0,39382,1213,14,0,0,0,0,0,0,False,False,True,False
197945,0,0,39383,1214,14,0,0,0,5,0,0,False,False,True,False
197946,0,0,39384,1215,15,0,0,0,0,0,0,False,False,True,False
197947,0,0,39385,1216,14,0,0,0,0,0,0,False,False,True,False
197948,0,0,39386,1217,14,0,0,0,0,0,0,False,False,True,False
197949,0,0,39387,1218,14,0,0,0,0,0,0,False,False,True,False
197950,0,721037,39388,1219,15,0,0,0,0,0,0,False,False,True,False
197951,0,721037,39389,1220,15,0,0,0,0,0,0,False,False,True,False
197952,0,0,39390,1221,14,0,0,0,0,0,0,False,False,True,False
197953,0,0,39391,1222,12,0,0,0,0,0,0,False,False,True,False
197954,3,721333,39392,1223,12,12,0,0,0,8,15,False,False,True,False
197955,0,0,39393,1224,12,0,0,0,0,0,0,False,False,True,False
197956,0,0,39394,1225,12,0,0,0,0,0,0,False,False,True,False
197957,0,0,39395,1226,15,0,0,0,0,0,0,False,False,True,False
197958,0,0,39396,1227,16,0,0,0,5,0,0,False,False,True,False
197959,0,0,39401,1228,15,0,0,0,0,0,0,False,False,True,False
197960,0,0,39402,1229,12,0,0,0,0,0,0,False,False,True,False
197961,0,0,39403,1230,12,0,0,0,0,0,0,False,False,True,False
197962,0,0,39404,1231,12,0,0,0,0,0,0,False,False,True,False
197963,0,0,39405,1232,13,0,0,0,0,0,0,False,False,True,False
197964,0,0,39406,1233,14,0,0,0,0,0,0,False,False,True,False
197965,0,0,39407,1234,12,0,0,0,0,0,0,False,False,True,False
197966,0,0,39408,1235,16,0,0,0,0,0,0,False,False,True,False
197967,0,0,39411,1236,13,0,0,0,0,0,0,False,False,True,False
197968,79,721109,39412,1237,14,7,0,0,9,4,11,True,False,True,False
197969,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
197970,0,0,39413,1239,14,0,0,0,0,0,0,False,False,True,False
197971,0,0,39414,1240,12,0,0,0,0,0,0,False,False,True,False
197972,0,0,39415,1241,12,0,0,0,0,0,0,False,False,True,False
197973,0,0,39416,1242,12,0,0,0,0,0,0,False,False,True,False
197974,0,0,39417,1243,15,0,0,0,5,0,0,False,False,True,False
197975,0,0,39418,1244,15,0,0,0,5,0,0,False,False,True,False
197976,0,0,39432,1245,14,0,0,0,3,0,0,False,False,True,False
197977,0,0,39433,1106,15,0,0,0,3,0,0,False,False,True,False
197978,0,0,39434,1140,14,0,0,0,3,0,0,False,False,True,False
197979,0,0,39435,1171,15,0,0,0,3,0,0,False,False,True,False
197980,31,0,39397,243,12,3,21,0,5,2,9,False,False,False,False
197981,32,0,39398,243,12,3,21,0,5,2,9,False,False,False,False
197982,33,0,39399,243,12,3,21,0,5,2,9,False,False,False,False
197983,34,0,39400,243,12,3,21,0,5,16,9,False,False,False,False
197984,0,0,40649,1246,12,0,0,0,0,0,0,False,False,True,False
197985,0,0,40650,1247,14,0,0,0,5,0,0,False,False,True,False
197986,0,0,40651,1248,12,0,0,0,0,0,0,False,False,True,False
197987,0,0,40626,1249,14,0,0,0,0,0,0,False,False,True,False
197988,0,0,41085,1250,15,0,0,0,0,0,0,False,False,True,False
197989,80,721109,40625,1251,14,7,0,0,9,4,11,True,False,True,False
197990,0,0,40623,1252,13,0,0,0,0,0,0,False,False,True,False
197991,0,0,40630,1253,15,0,0,0,0,0,0,False,False,True,False
197992,0,0,40645,1254,15,0,0,0,0,0,0,False,False,True,False
197993,0,0,40652,1255,12,0,0,0,0,0,0,False,False,True,False
197994,0,0,40646,1256,15,0,0,0,0,0,0,False,False,True,False
197995,0,0,40647,1257,15,0,0,0,0,0,0,False,False,True,False
197996,0,0,40624,1258,15,0,0,0,0,0,0,False,False,True,False
197997,0,0,40627,1259,12,0,0,0,0,0,0,False,False,True,False
197998,0,0,40628,1260,12,0,0,0,5,0,0,False,False,True,False
197999,0,0,40629,1261,14,0,0,0,0,0,0,False,False,True,False
198000,0,0,40631,1262,15,0,0,0,0,0,0,False,False,True,False
198001,81,721109,40632,1263,14,7,0,0,9,4,11,True,False,True,False
198002,82,721109,40633,1264,14,7,0,0,9,4,11,True,False,True,False
198003,0,0,40634,1265,15,0,0,0,0,0,0,False,False,True,False
198004,85,721109,41813,1266,14,7,0,0,7,4,11,True,False,True,False
198005,0,0,40635,1267,15,0,0,0,0,0,0,False,False,True,False
198006,0,0,40636,1268,15,0,0,0,0,0,0,False,False,True,False
198007,0,0,40637,1269,12,0,0,0,0,0,0,False,False,True,False
198008,0,0,40638,1270,14,0,0,0,0,0,0,False,False,True,False
198009,0,0,40639,1271,12,0,0,0,0,0,0,False,False,True,False
198010,0,0,40640,1272,13,0,0,0,0,0,0,False,False,True,False
198011,0,0,40641,1273,12,0,0,0,0,0,0,False,False,True,False
198012,0,0,40642,1274,14,0,0,0,0,0,0,False,False,True,False
198013,0,0,40643,1275,13,0,0,0,0,0,0,False,False,True,False
198014,0,0,40644,1276,12,0,0,0,0,0,0,False,False,True,False
198015,0,0,40655,1277,15,0,0,0,0,0,0,False,False,True,False
198016,0,0,40656,1278,15,0,0,0,0,0,0,False,False,True,False
198017,0,0,40657,1279,12,0,0,0,0,0,0,False,False,True,False
198018,0,0,40658,1280,13,0,0,0,0,0,0,False,False,True,False
198019,0,0,40659,1281,14,0,0,0,0,0,0,False,False,True,False
198020,0,0,40653,1282,14,0,0,0,5,0,0,False,False,True,False
198021,0,0,40654,1283,14,0,0,0,0,0,0,False,False,True,False
198022,0,0,40660,1284,15,0,0,0,5,0,0,False,False,True,False
198023,0,0,40661,1285,14,0,97,0,0,0,0,False,False,True,False
198024,0,0,40662,1286,14,0,98,0,0,0,0,False,False,True,False
198025,0,0,40663,1287,14,0,99,0,0,0,0,False,False,True,False
198026,0,0,40664,1288,15,0,0,0,5,0,0,False,False,True,False
198027,0,0,40665,1289,15,0,0,0,5,0,0,False,False,True,False
198028,0,0,40666,1290,15,0,0,0,5,0,0,False,False,True,False
198029,0,0,40667,1291,12,0,0,0,5,0,0,False,False,True,False
198030,0,0,41814,1292,14,0,102,0,0,0,0,False,False,True,False
198031,0,0,41815,1293,14,0,103,0,0,0,0,False,False,True,False
198032,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198033,0,0,40759,1295,15,0,0,0,3,0,0,False,False,True,False
198034,0,0,40760,1296,15,0,0,0,3,0,0,False,False,True,False
198035,0,0,40761,1297,15,0,0,0,3,0,0,False,False,True,False
198036,0,0,40762,1298,15,0,0,0,3,0,0,False,False,True,False
198037,0,0,40763,1299,15,0,0,0,3,0,0,False,False,True,False
198038,0,0,40757,1300,12,0,0,0,0,0,0,False,False,True,False
198039,0,0,40758,1301,12,0,0,0,0,0,0,False,False,True,False
198040,0,0,41087,1302,15,0,0,0,0,0,0,False,False,True,False
198041,0,0,41088,1303,12,0,0,0,0,0,0,False,False,True,False
198042,0,0,41089,1304,13,0,0,0,0,0,0,False,False,True,False
198043,0,0,41090,1305,12,0,0,0,0,0,0,False,False,True,False
198044,0,0,41091,1306,12,0,0,0,0,0,0,False,False,True,False
198045,0,0,41092,1307,12,0,0,0,0,0,0,False,False,True,False
198046,0,0,41094,1308,16,0,0,0,0,0,0,False,False,True,False
198047,83,721109,41095,1309,14,7,0,0,9,4,11,True,False,True,False
198048,0,0,41096,1310,14,0,0,0,0,0,0,False,False,True,False
198049,0,0,41097,1311,15,0,0,0,0,0,0,False,False,True,False
198050,0,0,41651,1312,16,0,0,0,0,0,0,False,False,True,False
198051,0,0,41099,1313,12,0,0,0,0,0,0,False,False,True,False
198052,0,0,41100,1314,13,0,0,0,0,0,0,False,False,True,False
198053,0,0,41101,1315,14,0,0,0,0,0,0,False,False,True,False
198054,0,0,41102,1316,12,0,0,0,0,0,0,False,False,True,False
198055,0,0,41103,1317,15,0,0,0,0,0,0,False,False,True,False
198056,0,0,41104,1318,15,0,0,0,0,0,0,False,False,True,False
198057,0,0,41105,1319,12,0,0,0,0,0,0,False,False,True,False
198058,0,0,41106,1320,14,0,0,0,0,0,0,False,False,True,False
198059,0,0,41107,1321,14,0,0,0,0,0,0,False,False,True,False
198060,84,721109,41108,1322,14,7,0,0,9,4,11,True,False,True,False
198061,0,0,41109,1323,12,0,0,0,0,0,0,False,False,True,False
198062,0,0,41110,1324,12,0,0,0,0,0,0,False,False,True,False
198063,0,0,41111,1325,16,0,0,0,0,0,0,False,False,True,False
198064,0,0,41112,1326,14,0,0,0,0,0,0,False,False,True,False
198065,0,0,41113,1327,15,0,0,0,0,0,0,False,False,True,False
198066,0,0,41086,1328,14,0,100,0,0,0,0,False,False,True,False
198067,0,0,41131,1333,15,0,0,0,5,0,0,False,False,True,False
198068,0,0,41132,1334,15,0,0,0,5,0,0,False,False,True,False
198069,0,0,41133,1329,15,0,0,0,5,0,0,False,False,True,False
198070,0,0,41134,1331,15,0,0,0,5,0,0,False,False,True,False
198071,0,0,41135,1332,15,0,0,0,5,0,0,False,False,True,False
198072,0,0,41136,1330,15,0,0,0,5,0,0,False,False,True,False
198073,0,0,41115,1335,15,0,0,0,3,0,0,False,False,True,False
198074,0,0,41116,1336,15,0,0,0,3,0,0,False,False,True,False
198075,0,0,41117,1337,15,0,0,0,3,0,0,False,False,True,False
198076,0,0,41118,1338,15,0,0,0,3,0,0,False,False,True,False
198077,0,0,41119,1339,15,0,0,0,3,0,0,False,False,True,False
198078,0,0,41120,1340,15,0,0,0,3,0,0,False,False,True,False
198079,0,0,41121,1341,15,0,0,0,3,0,0,False,False,True,False
198080,0,0,41122,1342,15,0,0,0,3,0,0,False,False,True,False
198081,0,0,41123,1343,15,0,0,0,3,0,0,False,False,True,False
198082,0,0,41124,1344,15,0,0,0,3,0,0,False,False,True,False
198083,0,0,41125,1345,15,0,0,0,3,0,0,False,False,True,False
198084,0,0,41126,1346,15,0,0,0,3,0,0,False,False,True,False
198085,0,0,41127,1347,15,0,0,0,3,0,0,False,False,True,False
198086,0,0,41128,1348,15,0,0,0,3,0,0,False,False,True,False
198087,0,0,41129,1349,15,0,0,0,3,0,0,False,False,True,False
198088,0,0,41114,1351,14,0,0,0,5,0,0,False,False,True,False
198089,0,0,41149,1196,14,0,0,0,3,0,0,False,False,True,False
198090,0,0,41151,1170,15,0,0,0,3,0,0,False,False,True,False
198091,0,0,41152,1204,13,0,0,0,3,0,0,False,False,True,False
198092,0,0,41153,1244,15,0,0,0,3,0,0,False,False,True,False
198093,0,0,41154,1243,15,0,0,0,3,0,0,False,False,True,False
198094,0,0,41130,1350,15,0,0,0,3,0,0,False,False,True,False
198095,0,0,41430,1352,15,0,0,0,0,0,0,False,False,True,False
198096,0,0,41431,1353,14,0,0,0,5,0,0,False,False,True,False
198097,0,0,41432,1354,12,0,0,0,0,0,0,False,False,True,False
198098,0,0,41437,1355,14,0,101,0,5,0,0,False,False,True,False
198099,0,0,41438,1356,14,0,0,0,5,0,0,False,False,True,False
198100,0,0,41439,1357,12,0,0,0,5,0,0,False,False,True,False
198101,0,0,41440,1358,12,0,0,0,5,0,0,False,False,True,False
198102,0,0,41441,1359,12,0,0,0,5,0,0,False,False,True,False
198103,0,721037,41442,1360,12,0,0,0,5,0,0,False,False,True,False
198104,0,0,43558,1361,15,0,0,0,5,0,0,False,False,True,False
198105,0,0,43559,1362,15,0,0,0,5,0,0,False,False,True,False
198106,0,0,43560,1363,15,0,0,0,5,0,0,False,False,True,False
198107,0,0,43561,1364,15,0,0,0,5,0,0,False,False,True,False
198108,0,0,43562,1365,15,0,0,0,5,0,0,False,False,True,False
198109,0,0,43563,1366,15,0,0,0,5,0,0,False,False,True,False
198110,0,0,41818,1367,14,0,0,0,0,0,0,False,False,True,False
198111,0,0,41819,1368,14,0,0,0,0,0,0,False,False,True,False
198112,0,0,41820,1369,14,0,0,0,0,0,0,False,False,True,False
198113,0,0,41821,1370,14,0,0,0,0,0,0,False,False,True,False
198114,0,0,41822,1371,15,0,0,0,0,0,0,False,False,True,False
198115,0,0,41823,1372,15,0,0,0,0,0,0,False,False,True,False
198116,0,0,41824,1373,12,0,0,0,0,0,0,False,False,True,False
198117,0,0,41825,1374,12,0,0,0,0,0,0,False,False,True,False
198118,0,0,41826,1375,12,0,0,0,0,0,0,False,False,True,False
198119,0,0,41827,1376,12,0,0,0,0,0,0,False,False,True,False
198120,0,0,41828,1377,12,0,0,0,0,0,0,False,False,True,False
198121,0,0,41829,1378,13,0,0,0,0,0,0,False,False,True,False
198122,86,721109,41830,1379,14,7,0,0,9,4,11,True,False,True,False
198123,0,0,41816,1380,12,0,0,0,0,0,0,False,False,True,False
198124,0,0,41817,1381,12,0,0,0,0,0,0,False,False,True,False
198125,0,0,44111,1202,12,0,0,0,0,0,0,False,False,True,False
198126,87,721109,44112,1294,14,7,0,0,8,4,11,True,False,True,False
198127,0,0,44113,1382,14,0,0,0,0,0,0,False,False,True,False
198128,0,0,44114,1383,12,0,0,0,0,0,0,False,False,True,False
198129,0,0,44115,1384,12,0,0,0,0,0,0,False,False,True,False
198130,0,0,44116,1385,12,0,0,0,0,0,0,False,False,True,False
198131,0,0,44117,1386,14,0,0,0,0,0,0,False,False,True,False
198132,0,0,44118,1387,12,0,0,0,0,0,0,False,False,True,False
198133,0,0,44119,1388,15,0,0,0,0,0,0,False,False,True,False
198134,0,0,44120,1389,15,0,0,0,0,0,0,False,False,True,False
198135,0,0,44269,1390,12,0,0,0,0,0,0,False,False,True,False
198136,0,0,44270,1391,14,0,0,0,5,0,0,False,False,True,False
198137,0,0,44271,1392,14,0,0,0,5,0,0,False,False,True,False
198138,0,0,44272,1393,12,0,0,0,5,0,0,False,False,True,False
198139,0,0,44332,1288,15,0,0,0,3,0,0,False,False,True,False
198140,0,0,44333,1289,15,0,0,0,3,0,0,False,False,True,False
198141,0,0,44873,1396,12,0,0,0,0,0,0,False,False,True,False
198142,0,721037,44874,1397,15,0,0,0,0,0,0,False,False,True,False
198143,0,0,44875,1398,12,0,0,0,0,0,0,False,False,True,False
198144,0,0,44876,1399,12,0,0,0,0,0,0,False,False,True,False
198145,0,0,44877,1400,15,0,0,0,0,0,0,False,False,True,False
198146,2,721272,44878,1401,15,12,0,0,0,7,14,False,False,True,False
198147,0,0,44879,1409,15,0,0,0,0,0,0,False,False,True,False
198148,0,0,44880,1410,12,0,0,0,0,0,0,False,False,True,False
198149,0,0,44881,1411,14,0,0,0,0,0,0,False,False,True,False
198150,88,721109,44882,1412,14,7,0,0,9,4,11,True,False,True,False
198151,0,0,44883,1413,15,0,0,0,0,0,0,False,False,True,False
198152,0,0,44884,1414,14,0,0,0,0,0,0,False,False,True,False
198153,0,0,44885,1415,16,0,0,0,0,0,0,False,False,True,False
198154,0,0,44886,1416,12,0,0,0,0,0,0,False,False,True,False
198155,0,0,44887,1417,14,0,104,0,0,0,0,False,False,True,False
198156,0,0,44888,1418,14,0,0,0,0,0,0,False,False,True,False
198157,0,721037,44889,1419,13,0,0,0,0,0,0,False,False,True,False
198158,0,0,44890,1420,12,0,0,0,0,0,0,False,False,True,False
198159,0,0,44891,1421,15,0,0,0,0,0,0,False,False,True,False
198160,0,0,44892,1422,16,0,0,0,0,0,0,False,False,True,False
198161,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198162,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False
198163,0,0,44895,1425,12,0,0,0,0,0,0,False,False,True,False
198164,0,0,44896,1426,12,0,0,0,5,0,0,False,False,True,False
198165,0,0,44897,1427,15,0,0,0,0,0,0,False,False,True,False
198166,0,0,44898,1428,13,0,0,0,0,0,0,False,False,True,False
198167,0,0,44899,1429,15,0,0,0,5,0,0,False,False,True,False
198168,0,721037,44900,1430,13,0,0,0,0,0,0,False,False,True,False
198169,89,721109,44901,1431,14,7,0,0,9,4,11,True,False,True,False
198170,0,0,44902,1432,13,0,0,0,0,0,0,False,False,True,False
198171,0,0,44903,1433,12,0,0,0,0,0,0,False,False,True,False
198172,0,0,44904,1434,15,0,0,0,0,0,0,False,False,True,False
198173,0,0,44905,1435,13,0,0,0,0,0,0,False,False,True,False
198174,0,0,44906,1436,15,0,0,0,5,0,0,False,False,True,False
198175,0,0,44907,1437,15,0,0,0,5,0,0,False,False,True,False
198176,0,0,44908,1438,15,0,0,0,3,0,0,False,False,True,False
198177,90,721109,44909,1439,14,7,0,0,8,4,11,True,False,True,False
198178,0,0,44910,1440,14,0,0,0,5,0,0,False,False,True,False
198179,0,0,44911,1441,15,0,0,0,0,0,0,False,False,True,False
198180,0,0,44912,1442,12,0,0,0,0,0,0,False,False,True,False
198181,0,0,44913,1443,12,0,0,0,0,0,0,False,False,True,False
198182,0,0,44914,1444,15,0,0,0,0,0,0,False,False,True,False
198183,0,0,44915,1445,14,0,0,0,5,0,0,False,False,True,False
198184,0,0,44916,1446,14,0,0,0,5,0,0,False,False,True,False
198185,0,0,44917,1447,14,0,0,0,5,0,0,False,False,True,False
198186,0,0,44918,1448,14,0,0,0,5,0,0,False,False,True,False
198187,0,0,44919,1449,14,0,0,0,5,0,0,False,False,True,False
198188,0,0,44920,1450,14,0,0,0,5,0,0,False,False,True,False
198189,0,0,44921,1451,14,0,0,0,5,0,0,False,False,True,False
198190,0,0,44922,1452,14,0,0,0,5,0,0,False,False,True,False
198191,0,0,44923,1453,14,0,0,0,5,0,0,False,False,True,False
198192,0,0,44924,1454,14,0,0,0,5,0,0,False,False,True,False
198193,0,0,44925,1291,12,0,0,0,3,0,0,False,False,True,False
198194,0,0,44970,1407,12,0,0,0,0,0,0,False,False,True,False
198195,0,0,44971,1408,12,0,0,0,0,0,0,False,False,True,False
198196,0,0,44972,1455,14,0,0,0,5,0,0,False,False,True,False
198197,0,0,48006,644,13,0,0,0,3,0,0,False,False,True,False
198198,0,0,48106,1456,12,0,0,0,0,0,0,False,False,True,False
198199,0,0,48107,1457,12,0,0,0,0,0,0,False,False,True,False
198200,0,0,48108,1458,12,0,0,0,0,0,0,False,False,True,False
198201,0,0,48109,1459,15,0,0,0,0,0,0,False,False,True,False
198202,0,0,48110,1460,12,0,0,0,0,0,0,False,False,True,False
198203,0,0,48111,1461,15,0,0,0,0,0,0,False,False,True,False
198204,0,0,48112,1462,15,0,0,0,0,0,0,False,False,True,False
198205,0,0,48113,1463,13,0,0,0,0,0,0,False,False,True,False
198206,0,0,48114,1464,12,0,0,0,0,0,0,False,False,True,False
198207,0,0,48115,1465,12,0,0,0,0,0,0,False,False,True,False
198208,0,0,48116,1466,13,0,0,0,0,0,0,False,False,True,False
198209,0,0,48117,1467,14,0,0,0,5,0,0,False,False,True,False
198210,0,0,48118,1468,14,0,0,0,5,0,0,False,False,True,False
198211,0,0,48119,1469,14,0,0,0,5,0,0,False,False,True,False
198212,0,0,48120,1470,14,0,0,0,5,0,0,False,False,True,False
198213,0,0,48121,1471,14,0,0,0,5,0,0,False,False,True,False
198214,0,0,48122,1472,14,0,0,0,5,0,0,False,False,True,False
198215,0,0,48123,1473,14,0,0,0,5,0,0,False,False,True,False
198216,0,0,48124,1474,14,0,0,0,5,0,0,False,False,True,False
