key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
812,"ec028",1010,1,5051,False,False,4,0,0,108,1,0,0,0,0,0,0,82,82,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"A Frosty Reception","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
813,"ec040",1022,1,5052,False,False,4,0,0,108,1,0,0,0,0,0,0,70,70,0,395,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Sage's Focus","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814,"ec038",1020,1,5053,False,False,4,0,0,108,1,0,0,0,0,0,0,70,70,0,395,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"The Harvest Begins","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
815,"ec036",1018,1,5054,False,False,4,0,0,108,1,0,0,0,0,0,0,90,90,0,550,False,False,False,False,True,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Ever March Heavensward","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
816,"ec039",1021,1,5055,False,False,4,0,0,108,1,0,0,0,0,0,0,80,80,0,525,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"The Killing Art","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
817,"ec041",1023,1,5056,False,False,4,0,0,108,1,0,0,0,0,0,0,80,80,0,525,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Life Ephemeral, Path Eternal","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,"ec035",1017,1,5057,False,False,4,0,0,108,1,0,0,0,0,0,0,90,90,0,550,False,False,False,False,True,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Laid to Rest","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
819,"u5c1",1000,1,55009,False,False,4,0,0,108,3,0,0,0,0,0,0,1,90,0,635,False,True,False,False,False,True,False,False,False,0,False,False,False,False,0,False,True,False,True,False,False,False,"the Excitatron 6000","",9,0,0,9009,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820,"ec037",1019,1,5058,False,False,4,0,0,108,1,0,0,0,0,0,0,90,90,0,550,False,False,False,False,True,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"The Gift of Mercy","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821,"",0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,"k5d2",1126,1,90,False,False,4,0,0,108,2,0,0,0,0,0,0,90,90,605,0,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Aetherfont","",2,37,300,95,98,112521,0,-1,0,True,True,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,"z5d2",1164,1,91,False,False,4,0,0,108,2,0,0,0,0,0,0,90,90,620,0,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Lunar Subterrane","",2,37,300,96,99,112543,0,-1,0,True,True,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
824,"y6d2",1193,1,92,False,False,5,0,0,108,2,0,0,0,0,0,0,93,94,635,0,False,False,False,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Worqor Zormor","",2,45,305,97,101,112555,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
825,"x6d2",1208,1,93,False,False,5,0,0,108,2,0,0,0,0,0,0,99,100,650,680,False,False,False,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Origenics","",2,45,305,98,104,112558,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826,"y6d1",1167,1,94,False,False,5,0,0,108,2,0,0,0,0,0,0,91,92,630,0,False,False,False,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Ihuykatumu","",2,45,305,99,100,112554,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
827,"x6d3",1199,1,95,False,False,5,0,0,108,2,0,0,0,0,0,0,100,100,670,700,False,False,False,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Alexandria","",2,45,305,100,105,112559,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
828,"ec050",1210,1,5068,False,False,5,0,0,142,1,0,0,0,0,0,0,92,92,0,655,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"A Father First","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
829,"y6d3",1194,1,96,False,False,5,0,0,108,2,0,0,0,0,0,0,95,96,640,0,False,False,False,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Skydeep Cenote","",2,45,305,101,102,112556,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
830,"w1d5_battle",1048,1,20082,False,False,0,0,0,108,2,0,0,0,0,0,0,50,50,42,60,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"the Porta Decumana","",4,8,286,2083,4,112468,0,-1,0,True,True,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
831,"x6d1",1198,1,97,False,False,5,0,0,108,2,0,0,0,0,0,0,97,98,645,0,False,False,False,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Vanguard","",2,45,305,102,103,112557,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
832,"y6fa",1195,1,20093,False,False,5,0,0,108,3,0,0,0,0,0,0,93,94,0,0,False,False,False,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"Worqor Lar Dor","",4,46,307,2099,220,112562,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
833,"y6fa_2",1196,1,20094,False,False,5,0,0,108,3,0,0,0,0,0,0,100,100,690,0,False,False,False,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Worqor Lar Dor (Extreme)","",4,47,307,2100,240,112563,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
834,"x6d4",1203,1,98,False,False,5,0,0,108,2,0,0,0,0,0,0,100,100,670,730,False,False,False,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Tender Valley","",2,45,305,103,106,112560,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835,"mks_c01_s5p1",1032,1,40027,True,True,0,0,8,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Palaistra","",6,43,0,4034,0,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
836,"mks_c01_s5p2",1033,1,40028,True,True,0,0,9,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Volcanic Heart","",6,43,0,4035,1,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
837,"mks_c01_s5p3",1034,1,40029,True,True,0,0,10,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"Cloud Nine","",6,43,0,4036,2,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
838,"mks_c02_s5p1",1032,1,40027,True,True,0,0,8,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Palaistra","",6,43,0,4037,3,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
839,"mks_c02_s5p2",1033,1,40028,True,True,0,0,9,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Volcanic Heart","",6,43,0,4038,4,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
840,"mks_c02_s5p3",1034,1,40029,True,True,0,0,10,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"Cloud Nine","",6,43,0,4039,5,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
841,"mks_c03_s5p1",1032,1,40027,True,True,0,0,8,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Palaistra","",6,43,0,4040,6,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
842,"mks_c03_s5p2",1033,1,40028,True,True,0,0,9,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Volcanic Heart","",6,43,0,4041,7,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
843,"mks_c03_s5p3",1034,1,40029,True,True,0,0,10,146,29,3,2,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"Cloud Nine","",6,43,0,4042,8,112471,0,-1,2,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
844,"m5d4",1050,1,87,False,False,4,0,0,108,2,0,0,0,0,0,0,90,90,560,600,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Alzadaal's Legacy","",2,37,300,92,95,112465,0,-1,0,True,True,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
845,"ec042",1051,1,5059,False,False,4,0,0,142,1,0,0,0,0,0,0,90,90,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Forlorn Glory","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
846,"u5fb_2",998,1,20083,False,False,4,0,0,108,3,0,0,0,0,0,0,90,90,580,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Minstrel's Ballad: Endsinger's Aria","",4,39,302,2084,212,112467,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847,"mks_r01_s5p1",1032,1,40030,True,True,0,0,11,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Palaistra","",6,43,0,4043,100,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
848,"mks_r01_s5p2",1033,1,40031,True,True,0,0,12,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Volcanic Heart","",6,43,0,4044,101,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
849,"mks_r01_s5p3",1034,1,40032,True,True,0,0,13,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"Cloud Nine","",6,43,0,4045,102,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
850,"mks_r02_s5p1",1032,1,40030,True,True,0,0,11,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Palaistra","",6,43,0,4046,103,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
851,"mks_r02_s5p2",1033,1,40031,True,True,0,0,12,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Volcanic Heart","",6,43,0,4047,104,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
852,"mks_r02_s5p3",1034,1,40032,True,True,0,0,13,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"Cloud Nine","",6,43,0,4048,105,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
853,"mks_r03_s5p1",1032,1,40030,True,True,0,0,11,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Palaistra","",6,43,0,4049,106,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
854,"mks_r03_s5p2",1033,1,40031,True,True,0,0,12,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Volcanic Heart","",6,43,0,4050,107,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
855,"mks_r03_s5p3",1034,1,40032,True,True,0,0,13,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"Cloud Nine","",6,43,0,4051,108,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
856,"mks_r04_s5p1",1032,1,40030,True,True,0,0,11,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Palaistra","",6,43,0,4052,109,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
857,"mks_r04_s5p2",1033,1,40031,True,True,0,0,12,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Volcanic Heart","",6,43,0,4053,110,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
858,"mks_r04_s5p3",1034,1,40032,True,True,0,0,13,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"Cloud Nine","",6,43,0,4054,111,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
859,"mks_r05_s5p1",1032,1,40030,True,True,0,0,11,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Palaistra","",6,43,0,4055,112,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
860,"mks_r05_s5p2",1033,1,40031,True,True,0,0,12,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"the Volcanic Heart","",6,43,0,4056,113,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
861,"mks_r05_s5p3",1034,1,40032,True,True,0,0,13,146,29,3,1,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,True,0,False,False,False,True,False,True,False,"Cloud Nine","",6,43,0,4057,114,112472,0,-1,1,True,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
862,"mks_ctm_s5p1",1058,1,40033,True,True,0,0,0,146,30,0,0,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,True,True,False,True,0,False,False,False,True,False,True,False,"Crystalline Conflict (Custom Match - The Palaistra)","The Palaistra",6,44,0,4058,200,112473,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
863,"mks_ctm_s5p2",1059,1,40034,True,True,0,0,0,146,30,0,0,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,True,True,False,True,0,False,False,False,True,False,True,False,"Crystalline Conflict (Custom Match - The Volcanic Heart)","The Volcanic Heart",6,44,0,4059,201,112474,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864,"mks_ctm_s5p3",1060,1,40035,True,True,0,0,0,146,30,0,0,0,0,0,0,30,0,0,0,False,False,False,False,False,False,False,False,False,0,True,True,False,True,0,False,False,False,True,False,True,False,"Crystalline Conflict (Custom Match - Cloud Nine)","Cloud Nine",6,44,0,4060,202,112475,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
865,"ec043",1049,1,5060,False,False,0,0,0,142,1,0,0,0,0,0,0,49,50,0,50,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Cape Westwind","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
866,"z5r1",1054,1,30115,False,False,4,0,0,108,4,0,0,0,0,0,0,90,90,565,0,False,True,True,False,True,True,False,False,False,2,True,True,False,True,0,False,False,False,True,False,False,False,"Aglaia","",5,42,301,3114,124,112466,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
867,"ec044",1052,1,5061,False,False,0,0,0,142,1,0,0,0,0,0,0,50,50,0,60,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Devastation","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
868,"w5d1",1069,1,36001,False,False,4,0,0,142,11,0,0,0,0,0,0,90,90,575,635,False,True,False,False,False,False,False,False,False,0,True,False,False,True,0,False,False,False,True,False,False,False,"the Sil'dihn Subterrane","",30,0,304,5100,100,112493,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
869,"z5d1",1070,1,88,False,False,4,0,0,108,2,0,0,0,0,0,0,90,90,575,630,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Fell Court of Troia","",2,37,300,93,96,112481,0,-1,0,True,True,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
870,"z5fa",1071,1,20084,False,False,4,0,0,108,3,0,0,0,0,0,0,90,90,585,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"Storm's Crown","",4,38,302,2085,203,112482,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
871,"z5fa_2",1072,1,20085,False,False,4,0,0,108,3,0,0,0,0,0,0,90,90,600,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Storm's Crown (Extreme)","",4,39,302,2086,213,112483,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
872,"n5r5",1081,1,30116,False,False,4,0,0,108,3,0,0,0,0,0,0,90,90,585,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Abyssos: The Fifth Circle","",5,40,301,3115,138,112484,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
873,"n5r5_2",1082,1,30117,False,False,4,0,0,108,3,0,0,0,0,0,0,90,90,600,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Abyssos: The Fifth Circle (Savage)","",5,41,301,3119,150,112485,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
874,"ec046",1091,1,5062,False,False,4,0,0,142,1,0,0,0,0,0,0,90,90,0,620,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Where Everything Begins","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
