#,GatheringPointBase,GatheringPointBonus[0],GatheringPointBonus[1],TerritoryType,PlaceName,GatheringSubCategory,Type,Unknown0,Count,Unknown1
34229,880,0,0,1,0,0,3,0,6,False
34230,880,0,0,1,0,0,3,0,6,False
34231,880,194,0,1,0,0,3,0,6,False
34232,880,0,0,1,0,0,3,0,6,False
34233,880,0,0,1,0,0,3,0,6,False
34234,880,0,0,1,0,0,3,0,6,False
34235,880,0,0,1,0,0,3,0,6,False
34236,880,0,0,1,0,0,3,0,6,False
34237,880,194,0,1,0,0,3,0,6,False
34238,880,0,0,1,0,0,3,0,6,False
34239,880,0,0,1,0,0,3,0,6,False
34240,881,0,0,1,0,0,3,0,6,False
34241,881,0,0,1,0,0,3,0,6,False
34242,881,0,0,1,0,0,3,0,6,False
34243,881,0,0,1,0,0,3,0,6,False
34244,881,0,0,1,0,0,3,0,6,False
34245,881,0,0,1,0,0,3,0,6,False
34246,881,0,0,1,0,0,3,0,6,False
34247,881,0,0,1,0,0,3,0,6,False
34248,881,0,0,1,0,0,3,0,6,False
34249,881,0,0,1,0,0,3,0,6,False
34250,881,0,0,1,0,0,3,0,6,False
34251,881,0,0,1,0,0,3,0,6,False
34252,882,0,0,1,0,0,3,0,6,False
34253,882,0,0,1,0,0,3,0,6,False
34254,882,0,0,1,0,0,3,0,6,False
34255,882,194,0,1,0,0,3,0,6,False
34256,882,0,0,1,0,0,3,0,6,False
34257,882,0,0,1,0,0,3,0,6,False
34258,883,0,0,1,0,0,3,0,6,False
34259,883,0,0,1,0,0,3,0,6,False
34260,883,0,0,1,0,0,3,0,6,False
34261,883,0,0,1,0,0,3,0,6,False
34262,883,0,0,1,0,0,3,0,6,False
34263,883,0,0,1,0,0,3,0,6,False
34264,883,0,0,1,0,0,3,0,6,False
34265,883,0,0,1,0,0,3,0,6,False
34266,883,0,0,1,0,0,3,0,6,False
34267,883,0,0,1,0,0,3,0,6,False
34268,883,0,0,1,0,0,3,0,6,False
34269,883,0,0,1,0,0,3,0,6,False
34270,884,0,0,1,0,0,3,0,6,False
34271,884,0,0,1,0,0,3,0,6,False
34272,884,0,0,1,0,0,3,0,6,False
34273,884,0,0,1,0,0,3,0,6,False
34274,885,0,0,1,0,0,3,0,6,False
34275,885,0,0,1,0,0,3,0,6,False
34276,885,0,0,1,0,0,3,0,6,False
34277,885,195,0,1,0,0,3,0,6,False
34278,885,0,0,1,0,0,3,0,6,False
34279,885,0,0,1,0,0,3,0,6,False
34280,886,0,0,1,0,0,3,0,6,False
34281,886,0,0,1,0,0,3,0,6,False
34282,886,0,0,1,0,0,3,0,6,False
34283,886,196,0,1,0,0,3,0,6,False
34284,886,0,0,1,0,0,3,0,6,False
34285,886,0,0,1,0,0,3,0,6,False
34286,886,0,0,1,0,0,3,0,6,False
34287,886,0,0,1,0,0,3,0,6,False
34288,886,0,0,1,0,0,3,0,6,False
34289,886,196,0,1,0,0,3,0,6,False
34290,886,0,0,1,0,0,3,0,6,False
34291,886,0,0,1,0,0,3,0,6,False
34292,887,0,0,1,0,0,3,0,6,False
34293,887,0,0,1,0,0,3,0,6,False
34294,887,0,0,1,0,0,3,0,6,False
34295,887,0,0,1,0,0,3,0,6,False
34296,888,0,0,1,0,0,3,0,6,False
34297,888,0,0,1,0,0,3,0,6,False
34298,888,0,0,1,0,0,3,0,6,False
34299,888,196,0,1,0,0,3,0,6,False
34300,888,0,0,1,0,0,3,0,6,False
34301,888,0,0,1,0,0,3,0,6,False
34302,889,0,0,957,3746,0,1,2,1,False
34303,889,0,0,957,3746,0,1,2,1,False
34304,889,0,0,957,3746,0,1,2,1,False
34305,890,0,0,613,3751,0,1,2,1,False
34306,890,0,0,613,3751,0,1,2,1,False
34307,890,0,0,613,3751,0,1,2,1,False
34308,891,0,0,613,3752,0,1,2,1,False
34309,891,0,0,613,3752,0,1,2,1,False
34310,891,0,0,613,3752,0,1,2,1,False
34311,892,0,0,613,3753,0,1,2,1,False
34312,892,0,0,613,3753,0,1,2,1,False
34313,892,0,0,613,3753,0,1,2,1,False
34314,893,0,0,957,3747,0,1,2,1,False
34315,893,0,0,957,3747,0,1,2,1,False
34316,893,0,0,957,3747,0,1,2,1,False
34317,894,0,0,957,3748,0,1,2,1,False
34318,894,0,0,957,3748,0,1,2,1,False
34319,894,0,0,957,3748,0,1,2,1,False
34320,895,0,0,957,3749,0,1,1,1,False
34321,895,0,0,957,3749,0,1,1,1,False
34322,895,0,0,957,3749,0,1,1,1,False
34323,896,0,0,613,3754,0,1,2,1,False
34324,896,0,0,613,3754,0,1,2,1,False
34325,896,0,0,613,3754,0,1,2,1,False
34326,897,0,0,613,3755,0,1,2,1,False
34327,897,0,0,613,3755,0,1,2,1,False
34328,897,0,0,613,3755,0,1,2,1,False
34329,898,0,0,621,3758,0,1,2,1,False
34330,898,0,0,621,3758,0,1,2,1,False
34331,898,0,0,621,3758,0,1,2,1,False
34332,899,0,0,613,3756,0,6,2,1,False
34333,900,0,0,957,3750,0,6,2,1,False
34334,394,0,0,1,0,2267,1,0,4,False
34335,902,200,0,959,3965,0,1,0,4,False
34336,902,0,0,959,3965,0,1,0,4,False
34337,902,208,0,959,3965,0,1,0,4,False
34338,902,0,0,959,3965,0,1,0,4,False
34339,902,216,0,959,3965,0,1,0,4,False
34340,902,0,0,959,3965,0,1,0,4,False
34341,903,0,0,621,4179,0,1,2,1,False
34342,903,0,0,621,4179,0,1,2,1,False
34343,903,0,0,621,4179,0,1,2,1,False
34344,904,0,0,613,3757,0,1,2,1,False
34345,904,0,0,613,3757,0,1,2,1,False
34346,904,0,0,613,3757,0,1,2,1,False
34347,394,0,0,1,0,2267,1,0,4,False
34348,394,0,0,1,0,2267,1,0,4,False
34349,396,0,0,1,0,2267,1,0,4,False
34350,396,0,0,1,0,2267,1,0,4,False
34351,396,0,0,1,0,2267,1,0,4,False
34352,398,0,0,1,0,2270,1,0,4,False
34353,398,0,0,1,0,2270,1,0,4,False
34354,398,0,0,1,0,2270,1,0,4,False
34355,399,0,0,1,0,2271,1,0,4,False
34356,399,0,0,1,0,2271,1,0,4,False
34357,399,0,0,1,0,2271,1,0,4,False
34358,338,81,0,958,3915,2025,5,0,6,False
34359,346,81,0,959,3964,2028,5,0,6,False
34360,400,81,0,956,3848,2025,5,0,6,False
34361,463,81,0,961,3929,2034,5,0,6,False
34362,627,81,0,957,3892,2026,5,0,6,False
34363,695,81,0,956,3839,2026,5,0,6,False
34364,905,0,0,1,0,0,1,0,4,False
34365,905,0,0,1,0,0,1,0,4,False
34366,905,0,0,1,0,0,1,0,4,False
34367,906,0,0,1,0,2261,1,0,4,False
34368,906,0,0,1,0,2261,1,0,4,False
34369,906,0,0,1,0,2261,1,0,4,False
34370,907,0,0,1,0,0,1,0,4,False
34371,907,0,0,1,0,0,1,0,4,False
34372,907,0,0,1,0,0,1,0,4,False
34373,908,0,0,1,0,2263,1,0,4,False
34374,908,0,0,1,0,2263,1,0,4,False
34375,908,0,0,1,0,2263,1,0,4,False
34376,909,0,0,1,0,2260,1,0,4,False
34377,909,0,0,1,0,2260,1,0,4,False
34378,909,0,0,1,0,2260,1,0,4,False
34379,910,0,0,1,0,2260,1,0,4,False
34380,910,0,0,1,0,2260,1,0,4,False
34381,910,0,0,1,0,2260,1,0,4,False
34382,911,0,0,1,0,2261,1,0,4,False
34383,911,0,0,1,0,2261,1,0,4,False
34384,911,0,0,1,0,2261,1,0,4,False
34385,912,0,0,1,0,2263,1,0,4,False
34386,912,0,0,1,0,2263,1,0,4,False
34387,912,0,0,1,0,2263,1,0,4,False
34388,913,0,0,1,0,2262,1,0,4,False
34389,913,0,0,1,0,2262,1,0,4,False
34390,913,0,0,1,0,2262,1,0,4,False
34391,914,0,0,1,0,2263,1,0,4,False
34392,914,0,0,1,0,2263,1,0,4,False
34393,914,0,0,1,0,2263,1,0,4,False
34394,915,0,0,813,4281,0,1,1,1,False
34395,915,0,0,813,4281,0,1,1,1,False
34396,915,0,0,813,4281,0,1,1,1,False
34397,916,0,0,816,4282,0,1,1,1,False
34398,916,0,0,816,4282,0,1,1,1,False
34399,916,0,0,816,4282,0,1,1,1,False
34400,917,0,0,139,4283,0,1,1,1,False
34401,917,0,0,139,4283,0,1,1,1,False
34402,917,0,0,139,4283,0,1,1,1,False
34403,918,198,0,816,3146,0,1,0,4,False
34404,918,0,0,816,3146,0,1,0,4,False
34405,918,206,0,816,3146,0,1,0,4,False
34406,918,0,0,816,3146,0,1,0,4,False
34407,918,214,0,816,3146,0,1,0,4,False
34408,918,0,0,816,3146,0,1,0,4,False
34409,919,199,0,815,3117,0,1,0,4,False
34410,919,0,0,815,3117,0,1,0,4,False
34411,919,207,0,815,3117,0,1,0,4,False
34412,919,0,0,815,3117,0,1,0,4,False
34413,919,215,0,815,3117,0,1,0,4,False
34414,919,0,0,815,3117,0,1,0,4,False
34415,932,143,0,957,3895,2025,5,0,6,False
34416,920,71,0,813,3048,2276,1,0,4,False
34417,933,143,0,960,3970,2028,5,0,6,False
34418,920,71,0,813,3048,2276,1,0,4,False
34419,934,143,0,961,3947,2032,5,0,6,False
34420,920,71,0,813,3048,2276,1,0,4,False
34421,921,198,0,816,3155,0,1,0,4,False
34422,921,0,0,816,3155,0,1,0,4,False
34423,921,206,0,816,3155,0,1,0,4,False
34424,921,0,0,816,3155,0,1,0,4,False
34425,921,214,0,816,3155,0,1,0,4,False
34426,921,0,0,816,3155,0,1,0,4,False
34427,922,199,0,815,3133,0,1,0,4,False
34428,922,0,0,815,3133,0,1,0,4,False
34429,922,207,0,815,3133,0,1,0,4,False
34430,922,0,0,815,3133,0,1,0,4,False
34431,922,215,0,815,3133,0,1,0,4,False
34432,922,0,0,815,3133,0,1,0,4,False
34433,935,143,0,958,3917,2027,5,0,6,False
34434,923,107,0,813,3049,2274,1,0,4,False
34435,936,143,0,959,3963,2031,5,0,6,False
34436,923,107,0,813,3049,2274,1,0,4,False
34437,937,143,0,956,3848,2026,5,0,6,False
34438,923,107,0,813,3049,2274,1,0,4,False
34439,0,0,0,0,0,0,0,0,0,False
34440,924,77,0,816,3144,2272,1,0,4,False
34441,0,0,0,0,0,0,0,0,0,False
34442,924,77,0,816,3144,2272,1,0,4,False
34443,0,0,0,0,0,0,0,0,0,False
34444,924,77,0,816,3144,2272,1,0,4,False
34445,0,0,0,0,0,0,0,0,0,False
34446,925,90,0,815,3121,2272,1,0,4,False
34447,0,0,0,0,0,0,0,0,0,False
34448,925,90,0,815,3121,2272,1,0,4,False
34449,0,0,0,0,0,0,0,0,0,False
34450,925,90,0,815,3121,2272,1,0,4,False
34451,0,0,0,0,0,0,0,0,0,False
34452,926,91,0,814,3110,2274,1,0,4,False
34453,0,0,0,0,0,0,0,0,0,False
34454,926,91,0,814,3110,2274,1,0,4,False
34455,0,0,0,0,0,0,0,0,0,False
34456,926,91,0,814,3110,2274,1,0,4,False
34457,927,201,0,818,3192,0,1,0,4,False
34458,927,0,0,818,3192,0,1,0,4,False
34459,927,209,0,818,3192,0,1,0,4,False
34460,927,0,0,818,3192,0,1,0,4,False
34461,927,217,0,818,3192,0,1,0,4,False
34462,927,0,0,818,3192,0,1,0,4,False
34463,928,201,0,818,3192,0,1,0,4,False
34464,928,0,0,818,3192,0,1,0,4,False
34465,928,209,0,818,3192,0,1,0,4,False
34466,928,0,0,818,3192,0,1,0,4,False
34467,928,217,0,818,3192,0,1,0,4,False
34468,928,0,0,818,3192,0,1,0,4,False
34469,929,72,0,814,3070,2276,1,0,4,False
34470,929,72,0,814,3070,2276,1,0,4,False
34471,929,72,0,814,3070,2276,1,0,4,False
34472,930,73,0,816,3356,2278,1,0,4,False
34473,930,73,0,816,3356,2278,1,0,4,False
34474,930,73,0,816,3356,2278,1,0,4,False
34475,931,74,0,815,3117,2278,1,0,4,False
34476,931,74,0,815,3117,2278,1,0,4,False
34477,931,74,0,815,3117,2278,1,0,4,False
34478,938,75,0,816,3155,2280,1,0,4,False
34479,938,75,0,816,3155,2280,1,0,4,False
34480,938,75,0,816,3155,2280,1,0,4,False
34481,939,76,0,818,3195,2280,1,0,4,False
34482,939,76,0,818,3195,2280,1,0,4,False
34483,939,76,0,818,3195,2280,1,0,4,False
34484,940,80,0,817,3361,2282,1,0,4,False
34485,940,80,0,817,3361,2282,1,0,4,False
34486,940,80,0,817,3361,2282,1,0,4,False
34487,941,88,0,818,3195,2282,1,0,4,False
34488,941,88,0,818,3195,2282,1,0,4,False
34489,941,88,0,818,3195,2282,1,0,4,False
34490,942,0,0,613,4429,0,1,2,1,False
34491,942,0,0,613,4429,0,1,2,1,False
34492,942,0,0,613,4429,0,1,2,1,False
34493,943,0,0,139,4430,0,1,1,1,False
34494,943,0,0,139,4430,0,1,1,1,False
34495,943,0,0,139,4430,0,1,1,1,False
34496,0,0,0,0,0,0,0,0,0,False
34497,0,0,0,0,0,0,0,0,0,False
34498,0,0,0,0,0,0,0,0,0,False
34499,0,0,0,0,0,0,0,0,0,False
34500,0,0,0,0,0,0,0,0,0,False
34501,944,0,0,1,0,0,3,0,6,False
34502,944,0,0,1,0,0,3,0,6,False
34503,944,0,0,1,0,0,3,0,6,False
34504,944,254,0,1,0,0,3,0,6,False
34505,944,0,0,1,0,0,3,0,6,False
34506,944,0,0,1,0,0,3,0,6,False
34507,944,0,0,1,0,0,3,0,6,False
34508,944,0,0,1,0,0,3,0,6,False
34509,944,0,0,1,0,0,3,0,6,False
34510,944,254,0,1,0,0,3,0,6,False
34511,944,0,0,1,0,0,3,0,6,False
34512,944,0,0,1,0,0,3,0,6,False
34513,945,0,0,1,0,0,3,0,6,False
34514,945,0,0,1,0,0,3,0,6,False
34515,945,0,0,1,0,0,3,0,6,False
34516,945,0,0,1,0,0,3,0,6,False
34517,946,0,0,1,0,0,3,0,6,False
34518,946,0,0,1,0,0,3,0,6,False
34519,946,0,0,1,0,0,3,0,6,False
34520,946,254,0,1,0,0,3,0,6,False
34521,946,0,0,1,0,0,3,0,6,False
34522,946,0,0,1,0,0,3,0,6,False
34523,947,0,0,1,0,0,3,0,6,False
34524,947,0,0,1,0,0,3,0,6,False
34525,947,0,0,1,0,0,3,0,6,False
34526,947,255,0,1,0,0,3,0,6,False
34527,947,0,0,1,0,0,3,0,6,False
34528,947,0,0,1,0,0,3,0,6,False
34529,947,0,0,1,0,0,3,0,6,False
34530,947,0,0,1,0,0,3,0,6,False
34531,947,0,0,1,0,0,3,0,6,False
34532,947,255,0,1,0,0,3,0,6,False
34533,947,0,0,1,0,0,3,0,6,False
34534,947,0,0,1,0,0,3,0,6,False
34535,948,0,0,1,0,0,3,0,6,False
34536,948,0,0,1,0,0,3,0,6,False
34537,948,0,0,1,0,0,3,0,6,False
34538,948,0,0,1,0,0,3,0,6,False
34539,948,0,0,1,0,0,3,0,6,False
34540,948,0,0,1,0,0,3,0,6,False
34541,948,0,0,1,0,0,3,0,6,False
34542,948,0,0,1,0,0,3,0,6,False
34543,948,0,0,1,0,0,3,0,6,False
34544,948,0,0,1,0,0,3,0,6,False
34545,948,0,0,1,0,0,3,0,6,False
34546,948,0,0,1,0,0,3,0,6,False
34547,949,0,0,1,0,0,3,0,6,False
34548,949,0,0,1,0,0,3,0,6,False
34549,949,0,0,1,0,0,3,0,6,False
34550,949,0,0,1,0,0,3,0,6,False
34551,950,0,0,1,0,0,3,0,6,False
34552,950,0,0,1,0,0,3,0,6,False
34553,950,0,0,1,0,0,3,0,6,False
34554,950,256,0,1,0,0,3,0,6,False
34555,950,0,0,1,0,0,3,0,6,False
34556,950,0,0,1,0,0,3,0,6,False
34557,950,0,0,1,0,0,3,0,6,False
34558,950,0,0,1,0,0,3,0,6,False
34559,950,0,0,1,0,0,3,0,6,False
34560,950,256,0,1,0,0,3,0,6,False
34561,950,0,0,1,0,0,3,0,6,False
34562,950,0,0,1,0,0,3,0,6,False
34563,951,0,0,1,0,0,3,0,6,False
34564,951,0,0,1,0,0,3,0,6,False
34565,951,0,0,1,0,0,3,0,6,False
34566,951,0,0,1,0,0,3,0,6,False
34567,951,0,0,1,0,0,3,0,6,False
34568,951,0,0,1,0,0,3,0,6,False
34569,951,0,0,1,0,0,3,0,6,False
34570,951,0,0,1,0,0,3,0,6,False
34571,951,0,0,1,0,0,3,0,6,False
34572,951,0,0,1,0,0,3,0,6,False
34573,951,0,0,1,0,0,3,0,6,False
34574,951,0,0,1,0,0,3,0,6,False
34575,952,0,0,1,0,0,3,0,6,False
34576,952,0,0,1,0,0,3,0,6,False
34577,952,0,0,1,0,0,3,0,6,False
34578,952,256,0,1,0,0,3,0,6,False
34579,952,0,0,1,0,0,3,0,6,False
34580,952,0,0,1,0,0,3,0,6,False
34581,953,0,0,1,0,0,3,0,6,False
34582,953,0,0,1,0,0,3,0,6,False
34583,953,0,0,1,0,0,3,0,6,False
34584,953,0,0,1,0,0,3,0,6,False
34585,953,0,0,1,0,0,3,0,6,False
34586,953,0,0,1,0,0,3,0,6,False
34587,953,0,0,1,0,0,3,0,6,False
34588,953,0,0,1,0,0,3,0,6,False
34589,953,0,0,1,0,0,3,0,6,False
34590,953,0,0,1,0,0,3,0,6,False
34591,953,0,0,1,0,0,3,0,6,False
34592,953,0,0,1,0,0,3,0,6,False
34593,954,0,0,1,0,0,3,0,6,False
34594,954,0,0,1,0,0,3,0,6,False
34595,954,0,0,1,0,0,3,0,6,False
34596,954,0,0,1,0,0,3,0,6,False
34597,955,0,0,1,0,0,3,0,6,False
34598,955,0,0,1,0,0,3,0,6,False
34599,955,0,0,1,0,0,3,0,6,False
34600,955,257,0,1,0,0,3,0,6,False
34601,955,0,0,1,0,0,3,0,6,False
34602,955,0,0,1,0,0,3,0,6,False
34603,956,0,0,1,0,0,3,0,6,False
34604,956,0,0,1,0,0,3,0,6,False
34605,956,0,0,1,0,0,3,0,6,False
34606,956,258,0,1,0,0,3,0,6,False
34607,956,0,0,1,0,0,3,0,6,False
34608,956,0,0,1,0,0,3,0,6,False
34609,956,0,0,1,0,0,3,0,6,False
34610,956,0,0,1,0,0,3,0,6,False
34611,956,0,0,1,0,0,3,0,6,False
34612,956,258,0,1,0,0,3,0,6,False
34613,956,0,0,1,0,0,3,0,6,False
34614,956,0,0,1,0,0,3,0,6,False
34615,957,0,0,1,0,0,3,0,6,False
34616,957,0,0,1,0,0,3,0,6,False
34617,957,0,0,1,0,0,3,0,6,False
34618,957,0,0,1,0,0,3,0,6,False
34619,958,0,0,1,0,0,3,0,6,False
34620,958,0,0,1,0,0,3,0,6,False
34621,958,0,0,1,0,0,3,0,6,False
34622,958,258,0,1,0,0,3,0,6,False
34623,958,0,0,1,0,0,3,0,6,False
34624,958,0,0,1,0,0,3,0,6,False
34625,959,0,0,1,0,0,3,0,6,False
34626,959,0,0,1,0,0,3,0,6,False
34627,959,0,0,1,0,0,3,0,6,False
34628,959,254,0,1,0,0,3,0,6,False
34629,959,0,0,1,0,0,3,0,6,False
34630,959,0,0,1,0,0,3,0,6,False
34631,959,0,0,1,0,0,3,0,6,False
34632,959,0,0,1,0,0,3,0,6,False
34633,959,0,0,1,0,0,3,0,6,False
34634,959,254,0,1,0,0,3,0,6,False
34635,959,0,0,1,0,0,3,0,6,False
34636,959,0,0,1,0,0,3,0,6,False
34637,960,0,0,1,0,0,3,0,6,False
34638,960,0,0,1,0,0,3,0,6,False
34639,960,0,0,1,0,0,3,0,6,False
34640,960,0,0,1,0,0,3,0,6,False
34641,961,0,0,1,0,0,3,0,6,False
34642,961,0,0,1,0,0,3,0,6,False
34643,961,0,0,1,0,0,3,0,6,False
34644,961,254,0,1,0,0,3,0,6,False
34645,961,0,0,1,0,0,3,0,6,False
34646,961,0,0,1,0,0,3,0,6,False
34647,962,0,0,1,0,0,3,0,6,False
34648,962,0,0,1,0,0,3,0,6,False
34649,962,0,0,1,0,0,3,0,6,False
34650,962,255,0,1,0,0,3,0,6,False
34651,962,0,0,1,0,0,3,0,6,False
34652,962,0,0,1,0,0,3,0,6,False
34653,962,0,0,1,0,0,3,0,6,False
34654,962,0,0,1,0,0,3,0,6,False
34655,962,0,0,1,0,0,3,0,6,False
34656,962,255,0,1,0,0,3,0,6,False
34657,962,0,0,1,0,0,3,0,6,False
34658,962,0,0,1,0,0,3,0,6,False
34659,963,0,0,1,0,0,3,0,6,False
34660,963,0,0,1,0,0,3,0,6,False
34661,963,0,0,1,0,0,3,0,6,False
34662,963,0,0,1,0,0,3,0,6,False
34663,963,0,0,1,0,0,3,0,6,False
34664,963,0,0,1,0,0,3,0,6,False
34665,963,0,0,1,0,0,3,0,6,False
34666,963,0,0,1,0,0,3,0,6,False
34667,963,0,0,1,0,0,3,0,6,False
34668,963,0,0,1,0,0,3,0,6,False
34669,963,0,0,1,0,0,3,0,6,False
34670,963,0,0,1,0,0,3,0,6,False
34671,964,0,0,1,0,0,3,0,6,False
34672,964,0,0,1,0,0,3,0,6,False
34673,964,0,0,1,0,0,3,0,6,False
34674,964,0,0,1,0,0,3,0,6,False
34675,965,0,0,1,0,0,3,0,6,False
34676,965,0,0,1,0,0,3,0,6,False
34677,965,0,0,1,0,0,3,0,6,False
34678,965,256,0,1,0,0,3,0,6,False
34679,965,0,0,1,0,0,3,0,6,False
34680,965,0,0,1,0,0,3,0,6,False
34681,965,0,0,1,0,0,3,0,6,False
34682,965,0,0,1,0,0,3,0,6,False
34683,965,0,0,1,0,0,3,0,6,False
34684,965,256,0,1,0,0,3,0,6,False
34685,965,0,0,1,0,0,3,0,6,False
34686,965,0,0,1,0,0,3,0,6,False
34687,966,0,0,1,0,0,3,0,6,False
34688,966,0,0,1,0,0,3,0,6,False
34689,966,0,0,1,0,0,3,0,6,False
34690,966,0,0,1,0,0,3,0,6,False
34691,966,0,0,1,0,0,3,0,6,False
34692,966,0,0,1,0,0,3,0,6,False
34693,966,0,0,1,0,0,3,0,6,False
34694,966,0,0,1,0,0,3,0,6,False
34695,966,0,0,1,0,0,3,0,6,False
34696,966,0,0,1,0,0,3,0,6,False
34697,966,0,0,1,0,0,3,0,6,False
34698,966,0,0,1,0,0,3,0,6,False
34699,967,0,0,1,0,0,3,0,6,False
34700,967,0,0,1,0,0,3,0,6,False
34701,967,0,0,1,0,0,3,0,6,False
34702,967,256,0,1,0,0,3,0,6,False
34703,967,0,0,1,0,0,3,0,6,False
34704,967,0,0,1,0,0,3,0,6,False
34705,968,0,0,1,0,0,3,0,6,False
34706,968,0,0,1,0,0,3,0,6,False
34707,968,0,0,1,0,0,3,0,6,False
34708,968,0,0,1,0,0,3,0,6,False
34709,968,0,0,1,0,0,3,0,6,False
34710,968,0,0,1,0,0,3,0,6,False
34711,968,0,0,1,0,0,3,0,6,False
34712,968,0,0,1,0,0,3,0,6,False
34713,968,0,0,1,0,0,3,0,6,False
34714,968,0,0,1,0,0,3,0,6,False
34715,968,0,0,1,0,0,3,0,6,False
34716,968,0,0,1,0,0,3,0,6,False
34717,969,0,0,1,0,0,3,0,6,False
34718,969,0,0,1,0,0,3,0,6,False
34719,969,0,0,1,0,0,3,0,6,False
34720,969,0,0,1,0,0,3,0,6,False
34721,970,0,0,1,0,0,3,0,6,False
34722,970,0,0,1,0,0,3,0,6,False
34723,970,0,0,1,0,0,3,0,6,False
34724,970,257,0,1,0,0,3,0,6,False
34725,970,0,0,1,0,0,3,0,6,False
34726,970,0,0,1,0,0,3,0,6,False
34727,971,0,0,1,0,0,3,0,6,False
34728,971,0,0,1,0,0,3,0,6,False
34729,971,0,0,1,0,0,3,0,6,False
34730,971,258,0,1,0,0,3,0,6,False
34731,971,0,0,1,0,0,3,0,6,False
34732,971,0,0,1,0,0,3,0,6,False
34733,971,0,0,1,0,0,3,0,6,False
34734,971,0,0,1,0,0,3,0,6,False
34735,971,0,0,1,0,0,3,0,6,False
34736,971,258,0,1,0,0,3,0,6,False
34737,971,0,0,1,0,0,3,0,6,False
34738,971,0,0,1,0,0,3,0,6,False
34739,972,0,0,1,0,0,3,0,6,False
34740,972,0,0,1,0,0,3,0,6,False
34741,972,0,0,1,0,0,3,0,6,False
34742,972,0,0,1,0,0,3,0,6,False
34743,973,0,0,1,0,0,3,0,6,False
34744,973,0,0,1,0,0,3,0,6,False
34745,973,0,0,1,0,0,3,0,6,False
34746,973,258,0,1,0,0,3,0,6,False
34747,973,0,0,1,0,0,3,0,6,False
34748,973,0,0,1,0,0,3,0,6,False
34749,974,476,0,1187,4546,0,1,0,4,False
34750,974,0,0,1187,4546,0,1,0,4,False
34751,974,485,0,1187,4546,0,1,0,4,False
34752,974,0,0,1187,4546,0,1,0,4,False
34753,974,499,0,1187,4546,0,1,0,4,False
34754,974,0,0,1187,4546,0,1,0,4,False
34755,975,477,0,1187,4548,0,1,0,4,False
34756,975,0,0,1187,4548,0,1,0,4,False
34757,975,486,0,1187,4548,0,1,0,4,False
34758,975,0,0,1187,4548,0,1,0,4,False
34759,975,500,0,1187,4548,0,1,0,4,False
34760,975,0,0,1187,4548,0,1,0,4,False
34761,976,479,0,1188,4575,0,1,0,4,False
34762,976,0,0,1188,4575,0,1,0,4,False
34763,976,488,0,1188,4575,0,1,0,4,False
34764,976,0,0,1188,4575,0,1,0,4,False
34765,976,502,0,1188,4575,0,1,0,4,False
34766,976,0,0,1188,4575,0,1,0,4,False
34767,977,480,0,1189,4617,0,1,0,4,False
34768,977,0,0,1189,4617,0,1,0,4,False
34769,977,489,0,1189,4617,0,1,0,4,False
34770,977,0,0,1189,4617,0,1,0,4,False
34771,977,503,0,1189,4617,0,1,0,4,False
34772,977,0,0,1189,4617,0,1,0,4,False
34773,978,480,0,1190,4657,0,1,0,4,False
34774,978,0,0,1190,4657,0,1,0,4,False
34775,978,489,0,1190,4657,0,1,0,4,False
34776,978,0,0,1190,4657,0,1,0,4,False
34777,978,503,0,1190,4657,0,1,0,4,False
34778,978,0,0,1190,4657,0,1,0,4,False
34779,979,481,0,1189,4608,0,1,0,4,False
34780,979,0,0,1189,4608,0,1,0,4,False
34781,979,490,0,1189,4608,0,1,0,4,False
34782,979,0,0,1189,4608,0,1,0,4,False
34783,979,504,0,1189,4608,0,1,0,4,False
34784,979,0,0,1189,4608,0,1,0,4,False
34785,980,481,0,1189,4620,0,1,0,4,False
34786,980,0,0,1189,4620,0,1,0,4,False
34787,980,490,0,1189,4620,0,1,0,4,False
34788,980,0,0,1189,4620,0,1,0,4,False
34789,980,504,0,1189,4620,0,1,0,4,False
34790,980,0,0,1189,4620,0,1,0,4,False
34791,981,482,0,1190,4658,0,1,0,4,False
34792,981,0,0,1190,4658,0,1,0,4,False
34793,981,491,0,1190,4658,0,1,0,4,False
34794,981,0,0,1190,4658,0,1,0,4,False
34795,981,505,0,1190,4658,0,1,0,4,False
34796,981,0,0,1190,4658,0,1,0,4,False
34797,982,483,0,1191,4674,0,1,0,4,False
34798,982,0,0,1191,4674,0,1,0,4,False
34799,982,492,0,1191,4674,0,1,0,4,False
34800,982,0,0,1191,4674,0,1,0,4,False
34801,982,506,0,1191,4674,0,1,0,4,False
34802,982,0,0,1191,4674,0,1,0,4,False
34803,983,484,0,1191,4676,0,1,0,4,False
34804,983,0,0,1191,4676,0,1,0,4,False
34805,983,493,0,1191,4676,0,1,0,4,False
34806,983,0,0,1191,4676,0,1,0,4,False
34807,983,507,0,1191,4676,0,1,0,4,False
34808,983,0,0,1191,4676,0,1,0,4,False
34809,984,477,0,1187,4547,0,1,0,4,False
34810,984,0,0,1187,4547,0,1,0,4,False
34811,984,486,0,1187,4547,0,1,0,4,False
34812,984,0,0,1187,4547,0,1,0,4,False
34813,984,500,0,1187,4547,0,1,0,4,False
34814,984,0,0,1187,4547,0,1,0,4,False
34815,985,482,0,1190,4658,0,1,0,4,False
34816,985,0,0,1190,4658,0,1,0,4,False
34817,985,491,0,1190,4658,0,1,0,4,False
