#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
454,"ミニオン「マメット・コヨコヨ」を呼び出す。
宇宙より飛来したトモダチ、コヨコヨを模した魔法人形",宇宙より飛来したトモダチ、コヨコヨを模した魔法人形。その絶妙なシルエットにインスピレーションを得たゴッドベルトが即興で製作したもので、冒険者と行動を共にするよう設定されている。エリクサーの輝きを好むらしい,コヨコヨコヨ…,コヨコヨ式ごあいさつ,シールドが破壊されていた場合、復活させる。,80,40,1,9,False,False,False,True,False
455,"ミニオン「クロックワーク・ソル」を呼び出す。
ガレマール帝国初代皇帝ソルを模したからくり人形。行って滅せよ、平らげよ！",ガレマール帝国初代皇帝ソル・ゾス・ガルヴァスを模したからくり人形。皇室御用達の美術魔導工房において、ソル帝の即位9周年を記念して製作されたもの。同国の技術力を示すべく、各地の属州にも配布されたと伝えられている,アア、厭ダ…,フィンガースナップ,特殊技ポイントを使用したミニオンを自軍の中央ゲート内へワープさせる。,40,80,2,9,False,False,True,False,False
456,"ミニオン「こねこみみさん」を呼び出す。
無人島開拓のため提供された小型魔法人形。よろしくお願いしますニャー",無人島の労働力としてシャーレアンから提供された最新型魔法人形。働き蟻の約2割が働かないとの研究結果から、開拓現場でサボる役目として開発された。そのため、力も無ければ知恵もなく、グータラすることに長けている,ニャニャー♪,おしえる,範囲内にいる敵の特殊技ポイントを、最大値の50%減少させる。,50,45,3,4,False,True,False,False,False
457,"ミニオン「ミニルオン」を呼び出す。
再受肉に失敗したイーアを模した可変人形。いつかいらなくなるかも、ならないかも",スティグマ・フォー謹製の可変人形。味覚への興味を取り戻したイーアの間で、肉体再取得ブームが生じることを危惧して作られた。真の姿を思い出すまでは再受肉槽の利用を控えるよう啓発するため、失敗作たるルミニオンを模している,◎※★△…,バラバラ,"ゲート内にいるミニオンのHP回復量を2倍にする。
**効果時間：**20秒",50,50,2,9,True,False,False,False,False
458,"ミニオン「クロックワーク・レッドチェイサー」を呼び出す。
演習用変形兵士の合金模型。赤くて速そう",アストラガロスの演習場で用いられた赤き変形兵士を、熱意あるガーロンド社の原型師が合金玩具化したもの。広範な販売を計画していたが、こだわりが強くコストダウンに難航したため、同盟演習の好成績者に贈られることとなった,カシャッ、シャキーン！,変形,"特殊技ポイントを使用したミニオンの移動速度を30%上昇させる。
**効果時間：**10秒",70,60,3,3,False,True,False,True,False
459,"ミニオン「クロックワーク・ブルーチェイサー」を呼び出す。
演習用変形兵士の合金模型。青くて強そう",アストラガロスの演習場で用いられた青き変形兵士を、熱意あるガーロンド社の原型師が合金玩具化したもの。広範な販売を計画していたが、こだわりが強くコストダウンに難航したため、同盟演習の好成績者に贈られることとなった,シャキーン、カシャッ！,変形,"特殊技ポイントを使用したミニオンの移動速度を30%上昇させる。
**効果時間：**10秒",70,60,3,3,False,True,False,True,False
460,"ミニオン「マメット・スカルミリョーネ」を呼び出す。
大妖異スカルミリョーネを模した魔法人形。我が糧にしてくれる！",ゴルベーザ四天王の一角、土のスカルミリョーネが、手下の下級妖異に命じて造らせた人形。自身の恐ろしさを知らしめんとの動機があったが、どことなくちんちくりんな出来に仕上がっている。なお、製作者は、彼の強さの糧となった,フシュルル…,ニョロニョロ,最も近い敵軍のアルカナストーンに、5%のダメージを与える。,40,65,1,8,False,False,False,False,True
461,"ミニオン「辰チョコチョコボ」を呼び出す。
降神祭を祝うチョコボの子。辰の被り物がお気に入り",新米辰奉行が、新たな季節を司る「辰」を紹介すべく手配した「ますこっと」。ドラゴン族に似た被り物を纏っているが、これは東方の伝承上の存在、辰を模したもの。チョコボ自身も気に入っている様子で、愛嬌を振りまいている,クエックエッ！,辰の祝福,範囲内にいる味方にかかっている、弱体効果を打ち消す。,50,50,4,6,False,False,True,False,False
462,"ミニオン「モモンガ」を呼び出す。
飛膜を広げ滑空する小動物。わりと飛距離が長い",リスの仲間の小型哺乳類。モモンガの名はひんがしの国に由来し、当地の商人が交易とともにその名を広めたとされる。四肢の間に張られた飛膜で風やエーテル流に乗り、40ヤルムをも滑空する個体も珍しくない,ンガッ！,飛膜滑空,"範囲内にいる味方を、タイプ「モンスター」からの攻撃に対して無敵にする。
**効果時間：**5秒",40,45,3,3,False,False,True,True,False
463,"ミニオン「スポンジシルキー」を呼び出す。
便利なサイズのお掃除使い魔。汚れへの執念がすごい",シラディハ遺構に残されていたお掃除使い魔シルキーの眷属。魔法で洗剤を作り、豊かな毛並みで泡だてる。さらに、小さな隙間にも入り込めるマシュマロボディで、どんな汚れも逃さずキャッチ。かくして王宮の美は保たれていたのだ,キュッキュッ♪,お掃除,"特殊技ポイントを使用したミニオンはタイプ「ドール」からの攻撃に対して無敵になる。
**効果時間：**10秒",35,45,4,3,False,False,False,True,False
464,"ミニオン「水道トカゲ」を呼び出す。
シラディハ水道に住み着いた小型爬虫類。水道の守護者ともされる",シラディハ水道の深部に棲まう小型のトカゲ。青い舌を巧みに延ばし、害虫やカビを余さず食べ尽くすため水道の保守管理に役立っていた。その貢献によって、シラディハ王宮警護隊より水道の守護者として叙勲されたほどである,シーッ…,ペロペロリ,"範囲内にいる敵に、タイプ「アニマル」を弱点に加える。
**効果時間：**15秒",45,50,3,4,False,True,True,False,False
465,"ミニオン「マメット・フィロス」を呼び出す。
ある偉人を模した魔法人形",かつて星の首都にあって、計り知れぬ重責を担う者がいた。しかし、その男は冗談のような名を名乗り、友との過ごす日々に愉快な事象を見出しては、微笑み楽しんだという。これは、そのような偉人を模した魔法人形である,マルデ無意味ダ！,献身,範囲内にいる味方の特殊技ポイントを10上昇させる。ただし特殊技が同効果なミニオンを除く。,40,60,1,3,False,False,False,False,True
466,"ミニオン「マメット・エリクトニオス」を呼び出す。
エリクトニオスを模した魔法人形。きっとみんなを救いだせる……！",パンデモニウムの獄卒エリクトニオスを模した魔法人形。責任感の強い彼を好ましく思っていた同僚が、密かに創っていたものらしい。凶暴な創造生物で囲まれた職場において、その姿を眺めることが安らぎとなったのだろう, 俺ガ…！,指し示す,範囲内にいる敵にかかっている、強化効果をすべて打ち消す。,60,55,2,6,False,True,False,True,False
467,"ミニオン「コーギー」を呼び出す。
モフモフで短足の小型犬。いっぱい走るのが大好き",短い足が特徴的な犬。牧羊犬としての活躍のため、家畜に蹴られにくい体高の低い個体を繁殖した結果だという。名は北洋の古語で「小人の犬」を意味し、ララフェル族を背に乗せて走ったというフォークロアにちなむものらしい,ワフン♪,ふせ！,"範囲内にいる敵のDEFを、50%低下させる。
**効果時間：**15秒",60,50,3,4,False,False,False,False,True
468,"ミニオン「スカイブルーバック」を呼び出す。
鮮やかな尾羽根を持つ雛鳥。シェルダレー諸島生まれ",シェルダレー諸島に連なるある島で生まれたブルーバックの幼体。家畜として飼育されていたが、想像以上に繁殖が進んだため、諸島貿易に卸されることとなった。飛翔能力のない種であるため、島外への冒険を好んでいるようだ,パカパカ！,びっくり,"範囲内にいる敵の移動速度を50%低下させる。
**効果時間：**5秒",65,60,2,4,False,False,True,False,False
469,"ミニオン「スズサウルス」を呼び出す。
深海で見つかった海竜の子供。長～い首が自慢",伝説の古竜エラスモサウルスの近縁種と見られる、海竜の子供。深海で迷子になっていたところで潜水艦に出会い、そのまま付いて来た。好奇心旺盛に長い首で周囲を見回しながら、もう迷子にならぬよう親と決めた者から離れない,キュ～っ,たつまき,"範囲内にいる味方のATKを25上昇させる。
**効果時間：**6秒",60,60,2,3,False,True,False,True,False
470,"ミニオン「オートマトン・ママ」を呼び出す。
「ママ」を自称する不思議な生物を模した小型オートマトン",異邦の詩人が持ち込んだ小型オートマトン。「ママ」を自称する不思議な生物を模しているらしい。モデルとなった存在は、さる少女を導きながら、幾千の物語、幾万の夢跡を追うとされるが……詳細は定かでない,ダイジョウブ！,ママのたすけ,"ミニオン召喚時のリキャストを半分にする。
**効果時間：**10秒",40,55,1,9,False,False,False,False,True
471,"ミニオン「マメット・カイナッツォ」を呼び出す。
大妖異カイナッツォを模した魔法人形。ガッカリさせてくれるなよ！？",ゴルベーザ四天王の一角、水のカイナッツォが手下に命じて造らせた人形。強き対戦相手を求めて、自らの似姿を作らせたものの、こじんまりとしたサイズで仕上がってしまったらしい。その後、製作者はヴォイドの闇に消えたという,グヘヘヘヘ！,ぐるぐるぐる,"範囲内にいる味方を、タイプ「ドール」からの攻撃に対して無敵にする。
**効果時間：**5秒",30,40,3,3,False,False,True,True,False
472,"ミニオン「ファインディングウェイ」を呼び出す。
弟分のレポリット。新しいことをたくさん見つけたい",ほかの仲間よりも後から目覚めた、小柄な弟分レポリット。地上を探索してヒトの役に立つ情報を見つけることを使命としていたが、今はいろんな新しいコトを見つけるのが夢。旅で遭遇した素敵な出来事の情報は、月のみんなに共有される,ファインディングマイウェイ！,はっけん,シールドが破壊されていた場合、復活させる。,45,45,2,9,False,False,True,True,False
473,"ミニオン「プライベート・パキポディウム」を呼び出す。
オルト・エウレカの地中深くに埋没していた小型のパキポディウム",ガンカナグー配下のマイン・パキポディウム。地雷として潜伏していたが、新米ゆえに深く地中に潜りすぎて爆発の好機を逸してしまった。かくして唯一の生き残りとなったのだが、軍務から解放され、むしろ自由を謳歌しているようだ,◎＃♭▲♪♪,◆◎◎※☆～！,敵軍のサーチ・アイへ90%のダメージを与える。すでに破壊されている場合は効果はない。,30,35,2,8,True,False,False,False,False
474,"ミニオン「マメット・ハルオーネ」を呼び出す。
戦神ハルオーネを模した魔法人形。ちょっと照れ屋さん",戦神ハルオーネを模した魔法人形。とある彫金師が「畏怖すら感じる美」を求め雪原を彷徨っていたところ、寒さで遠のく意識のなか神域へ紛れ込み、目にした姿から衝動のままに造ったらしい。凛とした闘志を貫く神性が映されているという,手ヌルイ！,戦神の剣,"特殊技ポイントを使用したミニオンのオートアタックを範囲攻撃にする。
**効果時間：**12秒",50,45,3,3,False,False,False,True,False
475,"ミニオン「豆列車」を呼び出す。
海底で見つかった部品からできたおもちゃの列車。ひとりでに動いたりする、かも",海底で見つかった不可思議なパーツを組み合わせ、いい感じに作られた列車のおもちゃ。誰を乗せて走る列車だったのか、どことなく儚い雰囲気をまとっている。自走する仕掛けは組み込まれていないはずだが、奇妙にもどこまでも付いてくる,シュシュポッポ,暴走,範囲内にいる敵に、ATK30のダメージを与えノックバックさせる。,30,65,4,1,False,True,True,False,False
476,"ミニオン「マメット・ゴッドベルト」を呼び出す。
ゴッドベルトを模した魔法人形。善良な紳士ですぞ",最強の彫金師にしてマンダヴィル・ゴールドソーサーのオーナー、ゴッドベルト氏が自らを模して作った魔法人形。ゴールドソーサーフェスティバルの土産品として用意された、持っているだけで紳士力向上間違いなしの逸品である,ホーーーウ！,マンダヴィルドライブ,敵軍のシールドに70%のダメージを与える。すでに破壊されている場合は効果はない。,70,40,3,8,False,False,False,True,False
477,"ミニオン「マメット・アイドネウス」を呼び出す。
ある魔道士を模した魔法人形",かつて魂の色を、誰よりもよく視ることのできる者がいた。長じて偉大なる魔道士となった男は、やがて魂が死して行き着く先、「冥界」と呼ばれる場所を見守る役目を担ったという。これは、そのような魔道士を模した魔法人形である,ハァ…,やれやれ,"範囲内にいる敵に、タイプ「ドール」を弱点に加える。
**効果時間：**15秒",60,60,2,4,True,False,False,True,False
478,"ミニオン「パフィン」を呼び出す。
オレンジ色の嘴と足が特徴的な北洋原産の海鳥",オレンジ色の嘴と足が特徴的な北洋原産の海鳥。短い翼をヒレ代わりに潜水し、一度に多量の魚を捕らえるという。しかし、この個体は魔物を軽々と倒してゆく冒険者を見て、その後をつければ労せずエサが手に入ると考えたようだ,パフィ～,羽ばたき,"特殊技ポイントを使用したミニオンに、施設特効「アルカナストーン」を付与する。
**効果時間：**6秒",50,50,2,3,True,False,False,True,False
479,"ミニオン「モサモサウルス」を呼び出す。
遠洋で発見された古代竜の幼体。まだまだ小さく愛らしい",遠洋で発見された古代竜の幼体。成長すると獰猛な海の狩人となるが、まだまだ小さく愛らしい。しかし、気になる獲物を見つけると一変、一目散に大口で食らいつく。今も美味しそうな獲物を追い回し、好機を窺っているようだ,もさもさ…,獲物を狙う,"自身のATKとDEFを上昇させる。自身の残りHPが少ないほど上昇量が増し、ATKはHPの減った量5%につき10、DEFはHPの減った量5%につき5上昇する。
**効果時間：**10秒",50,65,3,3,False,True,True,False,False
480,"ミニオン「オクリチョウチン」を呼び出す。
六根山で発見された小さなバケチョウチン",六根山で発見された小さなバケチョウチン。元は子ども用の提灯だったようだが、長らく人に愛用され霊性を獲得し、付喪神が宿ったようだ。人懐っこい一面があり、主を見送るどころか、どこまでも付いてくるらしい,べろべろ～り,おぞましい舌触り,"範囲内にいる敵に、ATK120のダメージを与える。さらに特殊技ポイントを使用したミニオンのATKを20上昇させる。
**効果時間：**6秒",75,65,3,1,False,True,False,False,False
481,"ミニオン「スチームウソウソ」を呼び出す。
蒸気式飛翔翼を身にまとったウソウソ。スチーム！",蒸気式飛翔翼を身にまとったウソウソ。出身は東方らしいが、釣り船が転覆し漂流するうち無人島へとたどり着き、魔法人形たちによって最新装具の実験体とされてしまった。釣り道楽の彼にとっては、飛べてもさして意味は無い,スチーム！,スチームジャンプ！,範囲内にいる敵に、ATKの5倍のダメージを与える。,30,70,2,1,False,False,True,False,False
482,"ミニオン「ルベライトウェポン」を呼び出す。
帝国軍基地で発見された試作魔導兵器の縮小模型",帝国軍基地で発見された試作魔導兵器の縮小模型。どうやら機体の空力特性などを検証するための模型であり、武装類は内蔵されていない。押収した都市軍事同盟は、解析の後、演習の成績優秀者向けの報奨としたようだ,ゴゥン…,ルビーダイナモ,"特殊技ポイントを使用したミニオンのATKを40上昇させる。
**効果時間：**15秒",85,65,2,3,False,True,False,True,False
483,"ミニオン「チンパンジー」を呼び出す。
黒い体毛を持つ小型のサル。とても頭がいい",黒い体毛を持つ小型のサル。知能が高く、教育すれば道具の使い方や簡単な言語の聞き分けも行えるという。ヒトの近縁種と考える博物学者もいるが、その進化過程については、未だに解明されていない部分が多い,ウッキ～！,ポリポリ,敵軍が配置したトラップがある場合、自軍のトラップとして発動させる。トラップがATKダメージの場合はダメージを1.5倍にする。,50,55,3,1,False,False,False,True,False
484,"ミニオン「エキサイティング・ダイナマイト」を呼び出す。
エキサイティングなダイナマイトの幼体。あと一歩で爆発しそう",エキサイティングなダイナマイトの幼体。華麗に爆発しようと身を縮こませるが、あと一歩のところで上手くいかないようだ。好事家のスリリングウェイ氏によれば、これを枕代わりにして寝ると、格別なスリルを味わえるという,３・２・１…,爆発するフリ,敵が配置したトラップがある場合、解除する。,25,70,1,6,False,False,False,False,True
485,"ミニオン「ミクラ・リッサ」を呼び出す。
リッサを模した魔法人形。アクション技が得意",二足歩行する狼こと、リッサを模した魔法人形。原型となった創造生物を、より小型化した場合にどうなるかという検証のため、この人形が造られたらしい。回転後ろ蹴りや寝技を得意とするようだが、身体が小さいため威力は控えめ,ターッ！,ローリングソバット,最も近い敵軍のゲートに90%のダメージを与える。すでに破壊されている場合は効果はない。,45,55,2,8,False,True,False,False,False
486,"ミニオン「忍犬シロマル」を呼び出す。
ひんがしの国の忍犬。なかなかに義理堅い",ひんがしの国のくのいち、花遁のヨザクラに仕えていた白い忍犬。なかなかに義理堅い性格で、怪異に堕ちた主の魂を解放してくれた冒険者に恩義を感じ、同行することにした。咥えた巻物には、オヤツの口寄せ術が記されている,ワッフワッフ,ワッフ！,"範囲内にいる味方のDEFを10上昇させる。味方のタイプが「アニマル」の場合は、DEFが30上昇する。
**効果時間：**6秒",65,50,4,3,False,False,False,True,False
487,"ミニオン「マメット・アテナ」を呼び出す。
アテナを模した魔法人形。それこそが、私の望みよ！",パンデモニウムの初代長官アテナを模した魔法人形。卓越した研究者であった彼女を崇拝していた職員が、密かに創っていたものらしい。彼が謎の失踪を遂げた数日後、大監獄に妙に人っぽい顔つきの犬が収監されたという,モットヨク見セテ…！,いざなう,"トラップを配置する。10秒後トラップ発動ボタンにより起爆可能。範囲内にいる敵の移動速度を70%低下させる。
**効果時間：**20秒",85,60,3,2,False,False,True,False,False
488,"ミニオン「マメット・バルバリシア」を呼び出す。
大妖異バルバリシアを模した魔法人形。ブッ飛ばす！！",ゴルベーザ四天王の一角、風のバルバリシアを模した魔法人形。ある彫金師が、放浪中に目撃した大妖異の美しさを世に知らしめるため、製作レシピを公開したもの。髪の動きと野性味と荒々しさを示す造形にこだわったらしい,ホラホラホラァッ！,ヘアレイド,範囲内にいる敵、味方すべてにかかっている、効果を打ち消す。,50,40,4,6,False,True,False,False,False
489,"ミニオン「遮光器土偶」を呼び出す。
海底で見つかった不思議な土偶",海底で見つかった不思議な土偶。中は空洞だが、魔法仕掛けで動き回る。第二星暦時代に何らかの儀式のために作られたようだが、『月刊オカルトファン』のデリオン氏のように、宇宙人を象った偶像だと考える者もいるようだ,ドグ～,土偶のちから,"自軍のゲート、シールド、サーチ・アイを、すべての攻撃に対して無敵にする。
**効果時間：**20秒",40,50,2,9,False,False,True,False,False
490,"ミニオン「忍犬クロマル」を呼び出す。
ひんがしの国の忍犬。なかなかに情に厚い",ひんがしの国のくのいち、花遁のヨザクラに仕えていた黒い忍犬。なかなかに情に厚い性格で、主が怪異に堕ちたと知りながらも見捨てることができないでいた。鎮魂の旅を兼ねて、冒険者に付き従うことにしたようだ,クゥ～ン♪,ヤダヤダ,"範囲内にいる敵に、ATK60のダメージを与え、さらに移動速度を70%低下させる。
**効果時間：**10秒",45,45,3,1,False,True,True,False,False
491,"ミニオン「オーロサパ」を呼び出す。
南洋のアロアロ島に棲息する小鳥。とってもお利口",ピンク色のくちばしが愛らしい小鳥。南洋諸島諸語で「文鳥」を意味する名を持ち、周辺地域を代表する種のひとつでもある。古くから神鳥として崇拝され、人に寄り添い「神子の使い」を名乗るとりわけ賢い個体の存在も伝承に残されている,ぴぴぴ！,南風の癒やし,範囲内にいる敵、味方すべてにかかっている、効果を打ち消す。,45,50,3,6,False,False,True,False,False
492,"ミニオン「東方のツチノコ？」を呼び出す。
降神祭の季節に、東方でツチノコとして崇められるらしき何か。何かって何だっけ？",東方で幸運を象徴するとされる、白き蛇のような何か。巳奉行が新たな季節を司る「巳」を紹介すべく手配した置物かと思われたが、使節団の船と共にやってきた尊い存在らしい。もっちりの体におやつのみかんを乗せている,モチィっ？,鏡開き,範囲内にいる味方の特殊技ポイントを10上昇させる。ただし特殊技が同効果なミニオンを除く。,60,50,1,3,False,True,True,True,False
493,"ミニオン「トルマリンウェポン」を呼び出す。
帝国軍基地で発見された試作魔導兵器の縮小模型",帝国軍基地で発見された試作魔導兵器の縮小模型。どうやら機体の熱源耐性などを検証するための模型であり、武装類は内蔵されていない。押収した都市軍事同盟は、解析の後、演習の成績優秀者向けの報奨としたようだ,グォン…,エメラルドビーム,範囲内にいる敵にかかっている、強化効果をすべて打ち消す。,55,40,2,6,False,False,False,True,False
494,"ミニオン「マメット・オシュオン」を呼び出す。
旅神オシュオンを模した魔法人形。放浪癖はない",旅神オシュオンを模した魔法人形。人の手による戦神ハルオーネの魔法人形を見た商神ナルザルが、悪戯心を発揮して大地に眠る宝石を起こして創り上げたもの。放浪癖のあるオシュオン本人と異なり、しっかり付いてきてくれる,追イ風ヲ…,旅立ち,"特殊技ポイントを使用したミニオンのATKを40上昇させる。
**効果時間：**15秒",45,55,3,3,False,True,False,False,False
495,"ミニオン「シドニア・ストロールズ」を呼び出す。
月面の人面岩を模したお土産品。月の光を宿しているらしい",月面の名物人面岩、シドニア・ノールズを模して製作された立体オブジェ。月の新たな観光資源として有名にしようと、地上を訪ねたレポリットがクロに在庫を託したようだ。月光を宿したとの触れ込みで、ときどき不気味に光る,…………。,月の微笑み,"範囲内にいる敵に、ATK80のダメージを与え、さらにDEFを13%低下させる。
**効果時間：**6秒",30,75,2,1,False,False,True,False,False
496,"ミニオン「おやすみくん」を呼び出す。
無人島開拓のため提供された小型魔法人形。休暇を楽しむことに特化している",無人島の労働力としてシャーレアンから提供された最新型魔法人形。すべての苦役と労働から解放され、福利厚生として与えられたバカンスを満喫しているようであるが、実際は「休暇を満喫すべし」との業務命令に従事した状態である,りぞーと！,まいにちやすみ,トラップを配置する。10秒後トラップ発動ボタンにより起爆可能。範囲内にいる敵にATK260のダメージを与える。,20,45,3,2,False,True,False,True,False
497,"ミニオン「マメット・ゴルベーザ」を呼び出す。
ゴルベーザを模した魔法人形。イイデストモ！",黒鎧の騎士、ゴルベーザを模した魔法人形。彼の領域でもある月の地下渓谷で発見されたことを考えると、配下の妖異が忠誠心を示すために作ったものかもしれない。細部に至るまで精巧に再現した完成度は実に見事,コノ世界ヲ救ウノダ！,黒竜炎,範囲内にいる敵に、ATK90のダメージを与える。,50,50,2,1,False,False,True,True,False
498,"ミニオン「トルガル・パピー」を呼び出す。
クライヴの大切な相棒、トルガルの幼き姿",クライヴの記憶に基づいて、導き手として降臨したトルガルを見た異邦の詩人が、その幼き姿を夢想して創り上げた存在。身体は小さくとも、心意気は大狼にもひけをとらず、どんなに過酷な旅路にも付き添ってくれるだろう,クン！,健気な咆哮,"範囲内にいる敵に、タイプ「アニマル」を弱点に加える。
**効果時間：**15秒",45,40,4,4,False,True,False,False,False
499,"ミニオン「ジェリービーンズ・ピンク」を呼び出す。
ゴールドソーサーに現れた不思議な生き物。駆け回りレースをするのが大好き",突如としてゴールドソーサーに現れた不思議な生き物。遊技場を訪れた冒険者と、果てなきレースを楽しみたいと考えたようだ。ちなみに、内部にはヒューラン族の脊髄をS字に変形させたような骨格が収まっているとの噂だが……,ホーホー！,エリミネイト,範囲内にいる敵をノックバックさせる。,40,55,3,9,False,True,True,False,False
500,"ミニオン「ペグウィン」を呼び出す。
ゴールドソーサーに現れた不思議なオートマトン。縦横無尽に走り回る",ゴールドソーサーに現れたジェリービーンズが伴ってきた、鳥型のオートマトン。ジェリービーンズの仲間が、どこかで見かけたペンギンの姿を模して製作したもの。レースに紛れ込んでは、追いかけられるのを好む性分らしい,ペグ～,走り回る,敵が配置したトラップがある場合、解除する。,50,40,3,6,False,True,False,True,False
501,"ミニオン「ハイデリン・アイドル」を呼び出す。
光の化身を模した魔法人形。鋭いキックが持ち味",古の災厄を描いた、とある洞窟壁画の図像をもとに製作された偶像。星の意思を司る光の化身として、多くの使徒や戦士たちを導いてきたとされる。闇の化身とは犬猿の仲であり、太古の戦いにおいては相手を十四分割する激しい蹴り技を披露したという,パァァァ,光の加護,"範囲内にいる味方のATKを25上昇させる。
**効果時間：**6秒",30,40,3,3,True,False,False,False,False
502,"ミニオン「ゾディアーク・アイドル」を呼び出す。
闇の化身を模した魔法人形。最古にして最強の……",古の災厄を描いた、とある洞窟壁画の図像をもとに製作された偶像。次元圧壊を目論むアシエンたちが崇拝し、闇を司る存在であるとされる。光の化身とは犬猿の仲であり、太古の戦いでの恨みを一万と二千年経っても忘れはしない,まっくら,闇の加護,"範囲内にいる敵を移動不可にする。
**効果時間：**5秒",80,65,1,4,False,False,False,False,True
503,"ミニオン「マメット・フルシュノ」を呼び出す。
フルシュノを模した魔法人形。いかなる紛争にも介入する意志はない……",シャーレアンの名門、ルヴェユール家の当主を模した魔法人形。哲学者議会の広報の一環で製作されたが、議会の承認を経ていないとの本人の訴えにより在庫化していた。のちに魔法大学学長の判断により、とある博物誌の販促品となった様子,覚悟ハアルノカ？,正しき指導者,"範囲内にいる味方を、タイプ「アニマル」からの攻撃に対して無敵にする。
**効果時間：**5秒",40,55,2,3,False,True,True,False,False
504,"ミニオン「マメット・ジタン」を呼び出す。
古の英雄を模した魔法人形。おまえが行くって言ったからさ",古の英雄「ジタン」を模した魔法人形。劇場艇を根城に活動する劇団の舞台役者だが、盗賊であったとも語られる。とある王女の誘拐事件を企てたことから、長き旅路に出ることになった。おまえが行くって言ったからさ,理由ガイルカイ？,あれはなんだ,"特殊技ポイントを使用したミニオンのオートアタックを範囲攻撃にする。
**効果時間：**12秒",60,35,4,3,False,False,False,False,False
505,"ミニオン「マメット・ガーネット」を呼び出す。
古の英雄を模した魔法人形。私はひとりじゃないんだ",古の英雄「ガーネット」を模した魔法人形。ある王国の次期王位継承者であったが、盗賊団との邂逅から偽名を使い旅したとされる召喚士。美しい歌声を持ち、記憶に残る歌をよく口ずさんでいたという。私はひとりじゃないんだ,必ズ帰ッテキテ…,王女の一声,"範囲内にいる敵を移動不可にする。
**効果時間：**5秒",40,45,2,4,False,True,True,False,False
506,"ミニオン「レプル」を呼び出す。
南洋のアロアロ島に棲息する小型の爬虫類。カラフルな体色がとってもオシャレ",南洋のアロアロ島に棲息する小型の爬虫類。かつての島民は「泉の精」であると考え、敬意を持って接する者には幸運をもたらすと考えていた。久方ぶりの島への訪問者の戦いぶりに惚れ込み、付いていくことにしたらしい,しゅぱーっ,すばやい舌,"範囲内にいる敵のATKを、40%低下させる。
**効果時間：**6秒",20,30,4,4,False,False,False,True,False
507,"ミニオン「プチプヌティー」を呼び出す。
大河イフイカ・トゥムに棲息するプヌティーの幼体。ぷにぷに育ち盛り",大河イフイカ・トゥムに棲む水棲哺乳類の幼体。背面にうっすらと育つ水苔は、成長とともに濃くなっていくという。大嵐の影響で親とはぐれ迷子になっていたところ、河のヌシを倒す冒険者の姿を目撃。その群れに加わったらしい,プュ～ン,逆流,範囲内にいる敵に、ATK90のダメージを与えノックバックさせる。,20,30,2,1,False,False,False,True,False
508,"ミニオン「エアスピナーM9」を呼び出す。
新生アレクサンドリア連王国製の単座浮行機を模した玩具。かん高い音で飛び回る",エレクトロープ製浮行機「エアスピナーA9」を模した玩具。ソリューション・ナインの子どもに高い人気を誇る。なお、かつて花火と共に、照明器具を搭載した本機の編隊を使って夜空を彩るショーが開かれたこともあったとか,ゥィィィィィィィィ,ハイパースピード,"範囲内にいる味方の移動速度を35%上昇させる。
**効果時間：**6秒",15,30,4,3,False,False,True,False,False
509,"ミニオン「アルパ・カフ」を呼び出す。
ワチュン・ペロ生まれのアルパカの幼体。まだあんまり唾が臭くない",柔らかな体毛を持つアルパカの幼体。ワチュン・ペロの牧場で、家畜種の間に生まれたため非常に温厚であり、人懐っこい。小さいうちは唾の異臭も強くないため、頬ずりしてふわふわを堪能するならば今のうち,ぷぷう♪,景気づけのペッ,"範囲内にいる味方のATKとDEFを40上昇させる。ただし効果終了後、特殊技ポイントを使用したミニオンは強制帰還する。
**効果時間：**20秒",30,45,4,3,False,True,False,False,False
510,"ミニオン「ハニーサッカー」を呼び出す。
トラル大陸に棲まう吸血生物の幼体。実はまだ血の味が苦手",ヨカ・トラルに棲息する吸血生物の幼体。家畜の血を吸う害獣で知られ、赤い眼と背筋に並んだトゲ、吸血用の牙と長く伸ばした舌から、古くより悪鬼と怖れられてきた。幼い頃は狩りができないため、花の蜜を吸って成長するらしい,チュパチュパ…,チュパチュパ,範囲内にいる敵にかかっている、強化効果をすべて打ち消す。,20,45,1,6,False,False,False,False,True
511,"ミニオン「ミドルホーン」を呼び出す。
荒野に棲まう羊の幼体。角の大きさは成長期待値",西方トラル大陸に棲まう、大柄な羊の幼体。大きな巻角を持ち、成体のものは33ポンズにもなる。縄張り争いのため同種同士で強靭な角をぶつけ合う音は、荒野に響くほど。幼体でも角が目立つ個体は、将来を約束されたエリートである,ぶぉ～ん,草原の瞳,"範囲内にいる敵に、タイプ「アニマル」を弱点に加える。
**効果時間：**15秒",25,40,1,4,False,False,True,True,False
