#,ContentArgument0,Unknown0,Unknown1,Unknown2,Unknown3,Balloon,Unknown4,Unknown5,Unknown6,Unknown7,Condition0Target,Condition0Type,Condition1Target,Condition1Type,ContentArgument1,Unknown8,Unknown9
35922.31,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
35922.32,0,0,12,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.33,0,0,0,0,0,0,0,0,14,0,0,22,0,0,0,0,0
35922.34,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
35922.35,0,0,12724934,0,0,0,0,1,0,0,0,57,0,0,0,0,0
35922.36,0,0,200,0,0,0,0,200,0,0,0,27,0,0,0,0,0
35922.37,0,0,12724934,0,3,0,0,0,0,0,0,46,0,0,0,0,0
35922.38,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
35922.39,0,0,21,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.40,0,0,12724934,10,0,0,0,0,21,0,0,58,0,0,0,0,0
35922.41,0,0,200,0,0,0,0,200,0,0,0,27,0,0,0,0,0
35922.42,0,0,9224,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35922.43,0,0,100,0,0,0,0,100,0,0,0,27,0,0,0,0,0
35922.44,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
35922.45,0,0,22,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.46,1056909,0,1,0,0,0,0,0,22,0,0,23,25,51,0,24,46
35922.47,1056909,0,0,0,0,0,0,0,0,0,2,9,25,51,0,0,0
35922.48,1056909,0,24,0,0,0,4,0,0,0,0,23,25,51,0,24,46
35922.49,10,0,23,0,0,0,0,0,0,0,0,23,18,1,0,0,46
35922.50,11,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
35922.51,0,0,3,0,0,10305,0,0,23,0,0,18,0,0,0,0,0
35922.52,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
35922.53,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
35922.54,0,0,22,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.55,0,0,0,0,0,0,0,0,24,0,0,22,0,0,0,0,0
35922.56,0,0,31,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.57,0,0,12724934,10,0,0,0,0,31,0,0,58,0,0,0,0,0
35922.58,0,0,400,0,0,0,0,400,0,0,0,27,0,0,0,0,0
35922.59,0,0,9245,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35922.60,0,0,100,0,0,0,0,100,0,0,0,27,0,0,0,0,0
35922.61,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
35922.62,0,0,32,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.63,1056909,0,1,0,0,0,0,0,32,0,0,23,25,51,0,24,46
35922.64,1056909,0,0,0,0,0,0,0,0,0,2,9,25,51,0,0,0
35922.65,1056909,0,34,0,0,0,5,0,0,0,0,23,25,51,0,24,46
35922.66,10,0,33,0,0,0,0,0,0,0,0,23,18,1,0,0,46
35922.67,11,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
35922.68,0,0,3,0,0,10305,0,0,33,0,0,18,0,0,0,0,0
35922.69,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
35922.70,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
35922.71,0,0,32,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.72,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,0,0
35922.73,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
35922.74,0,0,12724934,0,0,0,0,-1,0,0,0,58,0,0,0,0,0
35922.75,0,0,200,0,0,0,0,200,0,0,0,27,0,0,0,0,0
35922.76,0,0,12724934,0,3,0,0,0,0,0,0,47,0,0,0,0,0
35922.77,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
35922.78,0,0,41,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.79,0,0,12724934,10,0,0,0,0,41,0,0,57,0,0,0,0,0
35922.80,0,0,200,0,0,0,0,200,0,0,0,27,0,0,0,0,0
35922.81,0,0,9245,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35922.82,0,0,100,0,0,0,0,100,0,0,0,27,0,0,0,0,0
35922.83,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
35922.84,0,0,42,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.85,1056909,0,1,0,0,0,0,0,42,0,0,23,25,51,0,24,46
35922.86,1056909,0,0,0,0,0,0,0,0,0,2,9,25,51,0,0,0
35922.87,1056909,0,44,0,0,0,8,0,0,0,0,23,25,51,0,24,46
35922.88,10,0,43,0,0,0,0,0,0,0,0,23,18,1,0,0,46
35922.89,11,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
35922.90,0,0,3,0,0,10305,0,0,43,0,0,18,0,0,0,0,0
35922.91,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
35922.92,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
35922.93,0,0,42,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.94,0,0,0,0,0,0,0,0,44,0,0,22,0,0,0,0,0
35922.95,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35922.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35923.0,0,0,1000,0,0,0,0,1000,1,0,0,27,0,0,0,0,0
35923.1,71019,0,51,0,0,0,0,0,0,0,0,23,18,54,0,0,0
35923.2,1056913,0,2,0,0,0,0,0,0,0,0,23,25,40,0,0,0
35923.3,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.4,1056914,0,3,0,0,0,0,0,2,0,0,23,25,40,0,0,0
35923.5,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.6,1056915,0,4,0,0,0,0,0,3,0,0,23,25,40,0,0,0
35923.7,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.8,1056916,0,5,0,0,0,0,0,4,0,0,23,25,40,0,0,0
35923.9,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.10,1056917,0,6,0,0,0,0,0,5,0,0,23,25,40,0,0,0
35923.11,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.12,1056918,0,7,0,0,0,0,0,6,0,0,23,25,40,0,0,0
35923.13,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.14,1056929,0,8,0,0,0,0,0,7,0,0,23,25,40,0,0,0
35923.15,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.16,1056930,0,101,0,0,0,0,0,8,0,0,23,25,40,0,0,0
35923.17,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.18,0,0,0,0,0,0,0,0,51,0,0,38,0,0,0,0,0
35923.19,1056913,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.20,1056914,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.21,1056915,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.22,1056916,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.23,1056917,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.24,1056918,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.25,1056929,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.26,1056930,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.27,1056913,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
35923.28,1056915,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
35923.29,1056916,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
35923.30,1056917,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
35923.31,1056918,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
35923.32,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.33,1056913,0,12724810,0,0,0,0,0,101,2,0,28,25,51,0,0,0
35923.34,1056914,0,12724811,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35923.35,1056915,0,12724812,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35923.36,1056916,0,12724813,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35923.37,1056917,0,12724814,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35923.38,1056918,0,12724815,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35923.39,1056929,0,12724819,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35923.40,1056930,0,12724820,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35923.41,1056913,0,0,0,0,0,0,0,0,0,2,9,25,51,0,0,0
35923.42,1056914,1056913,0,0,0,0,0,0,0,2,3,9,25,51,0,25,51
35923.43,1056915,1056913,0,0,0,0,0,0,0,2,3,9,25,51,0,25,51
35923.44,1056916,1056913,0,0,0,0,0,0,0,2,3,9,25,51,0,25,51
35923.45,1056917,1056913,0,0,0,0,0,0,0,2,3,9,25,51,0,25,51
35923.46,1056918,1056913,0,0,0,0,0,0,0,2,3,9,25,51,0,25,51
35923.47,1056929,1056913,0,0,0,0,0,0,0,2,3,9,25,51,0,25,51
35923.48,1056930,1056913,0,0,0,0,0,0,0,2,3,9,25,51,0,25,51
35923.49,1056913,0,9220,0,0,0,0,0,0,2,0,1,25,51,0,0,0
35923.50,1056915,0,9213,0,0,0,0,0,0,2,0,1,25,51,0,0,0
35923.51,1056916,0,9213,0,0,0,0,0,0,2,0,1,25,51,0,0,0
35923.52,1056917,0,9213,0,0,0,0,0,0,2,0,1,25,51,0,0,0
35923.53,1056918,0,9213,0,0,0,0,0,0,2,0,1,25,51,0,0,0
35923.54,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
35923.55,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
35923.56,1056913,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.57,1056914,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.58,1056915,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.59,1056916,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.60,1056917,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.61,1056918,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.62,1056929,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.63,1056930,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35923.64,0,0,102,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.65,10,0,103,0,0,0,0,0,102,0,0,23,18,1,0,0,46
35923.66,11,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
35923.67,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.68,1056913,0,3,0,0,10307,0,0,103,2,0,18,25,51,0,0,0
35923.69,1056913,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
35923.70,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
35923.71,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
35923.72,11,0,1,0,0,0,0,0,0,0,0,23,18,2,0,0,0
35923.73,0,0,104,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.74,0,0,3,0,0,10306,0,0,104,0,0,18,0,0,0,0,0
35923.75,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
35923.76,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
35923.77,11,0,1,0,0,0,0,0,0,0,0,23,18,2,0,0,0
35923.78,1056914,0,105,0,0,0,0,0,0,0,0,23,25,40,0,0,0
35923.79,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.80,1056914,0,3,0,0,10308,0,0,105,2,0,18,25,51,0,0,0
35923.81,1056914,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
35923.82,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
35923.83,11,0,1,0,0,0,0,0,0,0,0,23,18,2,0,0,0
35923.84,1056915,0,106,0,0,0,0,0,0,0,0,23,25,40,0,0,0
35923.85,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.86,11,0,1,0,0,0,0,0,106,0,0,23,18,2,0,0,0
35923.87,1056917,0,107,0,0,0,0,0,0,0,0,23,25,40,0,0,0
35923.88,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.89,1056915,0,3,0,0,10309,0,0,107,2,0,18,25,51,0,0,0
35923.90,1056917,0,3,0,0,10309,0,0,0,2,0,18,25,51,0,0,0
35923.91,1056915,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
35923.92,1056917,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
35923.93,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
35923.94,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35923.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.0,10,1,3,0,0,10310,2,0,1,0,0,18,18,1,0,0,23
35924.1,11,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
35924.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.0,10,1,3,0,0,10311,2,0,1,0,0,18,18,1,0,0,23
35925.1,11,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
35925.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35925.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35926.0,0,0,1000,0,0,0,0,1000,1,0,0,27,0,0,0,0,0
35926.1,1056921,0,2,0,0,0,0,0,0,0,0,23,25,40,0,0,0
35926.2,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35926.3,1056922,0,3,0,0,0,0,0,2,0,0,23,25,40,0,0,0
35926.4,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35926.5,1056924,0,101,0,0,0,0,0,3,0,0,23,25,40,0,0,0
35926.6,0,0,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35926.7,0,0,0,0,0,0,0,0,51,0,0,38,0,0,0,0,0
35926.8,1056921,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35926.9,1056922,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35926.10,1056924,0,0,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35926.11,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
35926.12,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35926.13,1056921,0,12724821,0,0,0,0,0,101,2,0,28,25,51,0,0,0
35926.14,1056922,0,12724822,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35926.15,1056924,0,12724823,0,0,0,0,0,0,2,0,28,25,51,0,0,0
35926.16,0,0,9273,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35926.17,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
35926.18,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
35926.19,1056921,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35926.20,1056922,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35926.21,1056924,0,1,0,0,0,0,0,0,2,0,38,25,51,0,0,0
35926.22,0,0,102,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35926.23,10,0,103,0,0,0,0,0,102,0,0,23,18,1,0,0,46
35926.24,11,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
35926.25,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35926.26,0,0,3,0,0,10313,0,0,103,0,0,18,0,0,0,0,0
35926.27,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
35926.28,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
35926.29,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
35926.30,11,0,1,0,0,0,0,0,0,0,0,23,18,2,0,0,0
35926.31,1056921,0,104,0,0,0,0,0,0,0,0,23,25,40,0,0,0
35926.32,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35926.33,1056921,0,3,0,0,10312,0,0,104,2,0,18,25,51,0,0,0
35926.34,1056921,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
35926.35,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
35926.36,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35926.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927.0,0,0,300,0,0,0,0,300,1,0,0,27,0,0,0,0,0
35927.1,1056926,0,0,0,0,0,0,0,0,2,1,9,25,51,0,0,0
35927.2,1056926,0,2,0,0,0,0,0,0,0,0,23,25,40,0,0,0
35927.3,1056927,0,3,0,0,0,0,0,2,0,0,23,25,40,0,0,0
35927.4,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35927.5,10,0,4,0,0,0,0,0,3,0,0,23,18,1,0,0,46
35927.6,11,0,0,0,0,0,0,0,0,0,0,25,18,2,0,0,0
35927.7,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35927.8,0,0,3,0,0,10314,0,0,4,0,0,18,0,0,0,0,0
35927.9,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
35927.10,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
35927.11,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
35927.12,11,0,1,0,0,0,0,0,0,0,0,23,18,2,0,0,0
35927.13,1056926,0,5,0,0,0,0,0,0,0,0,23,25,40,0,0,0
35927.14,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35927.15,1056926,0,3,0,0,10315,0,0,5,2,0,18,25,51,0,0,0
35927.16,1056926,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
35927.17,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
35927.18,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
35927.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35927.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.0,10,1,3,0,0,10316,2,0,1,0,0,18,18,1,0,0,23
35928.1,11,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
35928.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35928.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.0,10,1,3,0,0,10317,2,0,1,0,0,18,18,1,0,0,23
35929.1,11,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
35929.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35929.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.0,10,1,3,0,0,10279,2,0,1,0,0,18,18,1,0,0,23
35930.1,11,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
35930.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
