#,Item,Size,AquariumWater,WeatherRestriction,TimeRestriction,SpecialConditions,IsCollectable
20071,20215,0,0,0,0,0,0
20072,20216,0,0,0,0,0,0
20073,20217,0,0,0,0,0,0
20074,20218,2,1,0,0,0,0
20075,20219,0,0,0,0,0,0
20076,20220,2,1,0,0,0,1
20077,20221,2,1,0,0,0,0
20078,20222,0,0,0,0,0,0
20079,20223,0,0,0,0,0,0
20080,20224,0,0,0,0,0,0
20081,20225,0,0,0,0,0,0
20082,20226,3,2,0,0,0,0
20083,20227,0,0,0,0,0,1
20084,20228,3,1,0,0,0,0
20085,20229,2,1,0,0,0,0
20086,20230,0,0,0,0,0,1
20087,20231,0,0,0,0,0,0
20088,20232,0,0,0,0,0,0
20089,20233,1,1,0,0,0,1
20090,20234,0,0,0,0,0,1
20091,20235,0,0,0,0,0,0
20092,20236,0,0,0,0,0,0
20093,20237,0,0,0,0,0,0
20094,20238,0,0,0,0,0,1
20095,20239,0,0,0,0,0,1
20096,20528,0,0,0,0,0,0
20097,21179,0,0,0,1,0,0
20098,21180,0,0,0,0,0,0
20099,27516,0,0,0,0,0,0
20100,27517,0,0,0,0,0,0
20101,27518,0,0,0,0,0,0
20102,27520,0,0,0,0,0,0
20103,27522,0,0,0,0,0,0
20104,27528,0,0,0,0,0,0
20105,27529,0,0,0,0,0,0
20106,27533,0,0,0,0,0,0
20107,27536,2,1,0,0,0,0
20108,27519,0,0,0,0,0,0
20109,27521,0,0,0,0,0,0
20110,27523,0,0,0,0,0,0
20111,27524,0,0,0,0,0,0
20112,27525,2,1,0,0,0,0
20113,27527,0,0,0,0,0,0
20114,27530,2,1,0,0,0,0
20115,27531,2,1,0,0,0,0
20116,27526,0,0,0,0,0,0
20117,27532,3,1,0,0,0,0
20118,27537,0,0,0,0,0,0
20119,27539,0,0,0,0,0,0
20120,27538,0,0,0,0,0,0
20121,27540,0,0,0,0,0,0
20122,27541,0,0,0,0,0,0
20123,27544,0,0,0,0,0,0
20124,27546,2,1,0,0,0,0
20125,27547,0,0,0,0,0,0
20126,27542,0,0,0,0,0,1
20127,27543,1,1,0,0,0,1
20128,27545,0,0,0,0,0,0
20129,27548,0,0,0,0,0,0
20130,27549,0,0,0,0,0,0
20131,27550,0,0,0,0,0,0
20132,27552,0,0,0,0,0,0
20133,27553,0,0,0,0,0,0
20134,27554,0,0,0,0,0,0
20135,27555,0,0,0,0,0,0
20136,27556,0,0,0,0,0,0
20137,27557,2,1,0,0,0,0
20138,27568,0,0,0,0,0,0
20139,27569,0,0,0,0,0,0
20140,27570,0,0,0,0,0,0
20141,27571,0,0,0,0,0,0
20142,27551,0,0,0,0,0,0
20143,27558,0,0,0,0,0,0
20144,27559,3,1,0,0,0,0
20145,27560,3,1,0,0,0,0
20146,27561,0,0,0,0,0,0
20147,27577,2,1,0,0,0,0
20148,27562,0,0,0,0,0,0
20149,27563,2,1,0,0,0,0
20150,27564,0,0,0,0,0,0
20151,27565,0,0,0,0,0,0
20152,27574,0,0,0,0,0,0
20153,27576,0,0,0,0,0,0
20154,27534,3,1,0,0,0,1
20155,27567,0,0,0,0,0,1
20156,27572,0,0,0,0,0,0
20157,27575,0,0,0,0,0,0
20158,27578,0,0,0,0,0,0
20159,27581,0,0,0,0,0,1
20160,27535,0,0,0,0,0,1
20161,27566,2,1,0,0,0,1
20162,27573,0,0,0,0,0,0
20163,27579,3,1,0,0,0,0
20164,27580,0,0,0,0,0,1
20165,36522,0,0,0,0,0,0
20166,36523,0,0,0,0,0,0
20167,36524,0,0,0,0,0,0
20168,36525,2,2,0,0,0,1
20169,36526,0,0,0,0,0,0
20170,36527,0,0,0,0,0,0
20171,36548,0,0,0,0,0,0
20172,36549,1,2,0,0,0,0
20173,36550,0,0,0,0,0,0
20174,36551,0,0,0,0,0,0
20175,36552,0,0,0,0,0,0
20176,36553,0,0,0,0,0,0
20177,36554,0,0,0,0,0,0
20178,36555,0,0,0,0,0,0
20179,36556,0,0,0,0,0,0
20180,36557,2,2,0,0,0,0
20181,36558,0,0,0,0,0,0
20182,36559,0,0,0,0,0,0
20183,36560,0,0,0,0,0,0
20184,36561,0,0,0,0,0,0
20185,36562,0,0,0,0,0,0
20186,36563,2,2,0,0,0,0
20187,36564,0,0,0,0,0,0
20188,36565,0,0,0,0,0,0
20189,36528,0,0,0,0,0,0
20190,36529,0,0,0,0,0,0
20191,36530,0,0,0,0,0,0
20192,36531,0,0,0,0,0,0
20193,36532,0,0,0,0,0,0
20194,36533,3,2,0,0,0,0
20195,36534,0,0,0,0,0,0
20196,36537,1,2,0,0,0,0
20197,36536,0,0,0,0,0,0
20198,36539,2,2,0,0,0,0
20199,36538,0,0,0,0,0,0
20200,36547,0,0,0,0,0,0
20201,36540,0,0,0,0,0,0
20202,36541,1,1,0,0,0,0
20203,36542,0,0,0,0,0,0
20204,36543,2,1,0,0,0,0
20205,36544,0,0,0,0,0,0
20206,36545,0,0,0,0,0,0
20207,36566,0,0,0,0,0,0
20208,36567,0,0,0,0,0,0
20209,36571,2,2,0,0,0,0
20210,36569,0,0,0,0,0,0
20211,36570,0,0,0,0,0,0
20212,36581,0,0,0,0,0,0
20213,36572,0,0,0,0,0,0
20214,36575,1,2,0,0,0,0
20215,36574,0,0,0,0,0,0
20216,36577,2,2,0,0,0,1
20217,36576,0,0,0,0,0,0
20218,36579,0,0,0,0,0,0
20219,36582,0,0,0,0,0,0
20220,36583,0,0,0,0,0,0
20221,36584,0,0,0,0,0,0
20222,36585,0,0,0,0,0,0
20223,36586,0,0,0,0,0,0
20224,36587,0,0,0,0,0,0
20225,36568,2,2,0,0,0,1
20226,36578,0,0,0,0,0,1
20227,36573,0,0,0,0,0,1
20228,36546,0,0,0,0,0,1
20229,36580,3,2,0,0,0,1
20230,36535,1,2,0,0,1,1
20231,36659,0,0,0,0,0,1
20232,36661,0,0,0,0,0,1
20233,38811,0,0,0,0,0,1
20234,38813,0,0,0,0,0,1
20235,38939,1,1,0,0,0,1
20236,38837,0,0,0,0,0,0
20237,38838,0,0,0,0,0,0
20238,38839,0,0,0,0,0,0
20239,38840,0,0,0,0,0,0
20240,38841,0,0,0,0,1,1
20241,41060,0,0,0,0,0,1
20242,41062,0,0,0,0,0,1
20243,43803,0,0,0,0,0,0
20244,43804,0,0,0,0,0,0
20245,43805,0,0,0,0,0,0
20246,43806,0,0,0,0,0,0
20247,43807,0,0,0,0,0,0
20248,43808,3,1,0,0,0,0
20249,43809,0,0,0,0,0,0
20250,43810,0,0,0,0,0,0
20251,43811,0,0,0,0,0,0
20252,43812,2,1,0,0,0,0
20253,43813,0,0,0,0,0,0
20254,43814,0,0,0,0,0,0
20255,43815,1,1,0,0,0,0
20256,43816,0,0,0,0,0,0
20257,43817,0,0,0,0,0,0
20258,43818,0,0,0,0,0,0
20259,43819,0,0,0,0,0,0
20260,43820,0,0,0,0,0,0
20261,43821,0,0,0,0,0,1
20262,43822,0,0,0,0,0,1
20263,43823,0,0,0,0,0,0
20264,43824,0,0,0,0,0,0
20265,43825,0,0,0,0,0,0
20266,43826,0,0,0,0,0,0
20267,43827,0,0,0,0,0,0
20268,43828,0,0,0,0,0,0
20269,43829,1,1,0,0,0,1
20270,43830,0,0,0,0,0,0
20271,43831,0,0,0,0,0,0
20272,43832,0,0,0,0,0,0
20273,43833,0,0,0,0,0,0
20274,43834,0,0,0,0,0,0
20275,43835,0,0,0,0,0,0
20276,43836,0,0,0,0,0,0
20277,43837,0,0,0,0,0,0
20278,43838,0,0,0,0,0,0
20279,43839,0,0,0,0,0,0
20280,43840,0,0,0,0,0,0
20281,43841,0,0,0,0,1,1
20282,43842,0,0,0,0,0,1
20283,43843,0,0,0,0,0,0
20284,43844,0,0,0,0,0,0
20285,43845,0,0,0,0,0,0
20286,43846,0,0,0,0,0,0
20287,43847,0,0,0,0,0,1
20288,43848,0,0,0,0,0,0
20289,0,0,0,0,0,0,0
20290,0,0,0,0,0,0,0
20291,0,0,0,0,0,0,0
20292,0,0,0,0,0,0,0
20293,0,0,0,0,0,0,0
20294,0,0,0,0,0,0,0
20295,0,0,0,0,0,0,0
20296,0,0,0,0,0,0,0
20297,0,0,0,0,0,0,0
20298,0,0,0,0,0,0,0
20299,0,0,0,0,0,0,0
20300,0,0,0,0,0,0,0
20301,0,0,0,0,0,0,0
20302,0,0,0,0,0,0,0
20303,0,0,0,0,0,0,0
20304,0,0,0,0,0,0,0
30000,17835,0,0,0,0,0,0
30001,17836,0,0,0,0,0,0
30002,17951,0,0,0,0,0,0
30003,26744,0,0,0,0,0,0
30004,26745,0,0,0,0,0,0
30005,29573,0,0,0,0,0,0
30006,29574,0,0,0,0,0,0
30007,29578,0,0,0,0,0,0
30008,29579,0,0,0,0,0,0
30009,29581,0,0,0,0,0,0
30010,29589,0,0,0,0,0,0
30011,36611,0,0,0,0,0,0
30012,36612,0,0,0,0,0,0
30013,43556,0,0,0,0,0,0
30014,43557,0,0,0,0,0,0
