#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
36764,クラシカルメディクス・キトンRE,,,クラシカルメディクス・キトンRE,0,0,0,1,0,0,131583,0,0,0,0,0,0,369,646,243,227,225,157,0,0,41,72,27,25,25,18,90,0,1,64,0,0,6,0,0,0,5,3,44,6,0,0,1,0,21,24,5,3,44,6,9,2,0,False,False,True,0,1,99999,1625,8,21800,42790,590,47300,0,0,8058,0,2,4,35,0,4,5,1,2,13,False,True,False,False,True,True,False,False
36765,クラシカルメディクス・リストトークRE,,,クラシカルメディクス・リストトークRE,0,0,0,1,0,0,131583,0,0,0,0,0,0,275,482,153,142,142,100,0,0,31,54,17,16,16,11,90,0,1,64,0,0,6,0,0,0,5,3,46,27,0,0,1,0,21,24,5,3,46,27,9,2,0,False,False,True,0,1,99999,975,8,21800,44902,590,47300,0,0,8059,0,2,4,37,0,5,5,1,2,11,False,True,False,False,True,False,False,False
36766,クラシカルメディクス・ロインクロスRE,,,クラシカルメディクス・ロインクロスRE,0,0,0,1,0,0,852474,0,0,0,0,0,0,369,646,243,227,225,157,0,0,41,72,27,25,25,18,90,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,1,0,21,24,5,3,6,44,9,2,0,False,False,True,0,1,99999,1625,8,21800,46046,590,47300,0,0,8060,0,2,4,36,0,7,5,1,2,13,False,True,False,False,True,False,False,False
36767,クラシカルメディクス・カリガRE,,,クラシカルメディクス・カリガRE,0,0,0,1,0,0,393723,0,0,0,0,0,0,275,482,153,142,142,100,0,0,31,54,17,16,16,11,90,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,1,0,21,24,5,3,27,44,9,2,0,False,False,True,0,1,99999,975,8,21800,49376,590,47300,0,0,8061,0,2,4,38,0,8,5,1,2,12,False,True,False,False,True,False,False,False
36768,クラシカルシグニフェル・ホーンRE,,,クラシカルシグニフェル・ホーンRE,0,0,0,1,0,0,131584,0,0,0,0,0,0,275,482,153,142,142,100,0,0,31,54,17,16,16,11,90,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,1,0,21,24,4,3,27,22,8,2,0,False,False,True,0,1,99999,975,8,21800,41877,590,40300,0,0,8062,0,2,4,34,0,3,5,1,2,11,False,True,False,False,True,False,False,False
36769,クラシカルシグニフェル・キトンRE,,,クラシカルシグニフェル・キトンRE,0,0,0,1,0,0,131584,0,0,0,0,0,0,369,646,243,227,225,157,0,0,41,72,27,25,25,18,90,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,1,0,21,24,4,3,44,22,8,2,0,False,False,True,0,1,99999,1625,8,21800,42788,590,40300,0,0,8063,0,2,4,35,0,4,5,1,2,13,False,True,False,False,True,True,False,False
36770,クラシカルシグニフェル・フィンガレスグローブRE,,,クラシカルシグニフェル・フィンガレスグローブRE,0,0,0,1,0,0,131584,0,0,0,0,0,0,275,482,153,142,142,100,0,0,31,54,17,16,16,11,90,0,1,63,0,0,5,0,0,0,4,3,46,44,0,0,1,0,21,24,4,3,46,44,8,2,0,False,False,True,0,1,99999,975,8,21800,44900,590,40300,0,0,8064,0,2,4,37,0,5,5,1,2,12,False,True,False,False,True,False,False,False
36771,クラシカルシグニフェル・キュロットRE,,,クラシカルシグニフェル・キュロットRE,0,0,0,1,0,0,131584,0,0,0,0,0,0,369,646,243,227,225,157,0,0,41,72,27,25,25,18,90,0,1,63,0,0,5,0,0,0,4,3,22,44,0,0,1,0,21,24,4,3,22,44,8,2,0,False,False,True,0,1,99999,1625,8,21800,46044,590,40300,0,0,8065,0,2,4,36,0,7,5,1,2,13,False,True,False,False,True,False,False,False
36772,クラシカルシグニフェル・カリガRE,,,クラシカルシグニフェル・カリガRE,0,0,0,1,0,0,131584,0,0,0,0,0,0,275,482,153,142,142,100,0,0,31,54,17,16,16,11,90,0,1,63,0,0,5,0,0,0,4,3,46,27,0,0,1,0,21,24,4,3,46,27,8,2,0,False,False,True,0,1,99999,975,8,21800,49374,590,40300,0,0,8066,0,2,4,38,0,8,5,1,2,12,False,True,False,False,True,False,False,False
36773,クラシカル・ディフェンダーイヤリングRE,,,クラシカル・ディフェンダーイヤリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,59,0,0,1,0,0,0,1,3,45,44,0,0,1,0,21,24,1,3,45,44,3,2,0,False,False,True,0,1,99999,739,8,21800,55472,590,8300,0,0,8067,0,2,4,41,0,9,5,0,2,11,False,True,False,False,True,False,False,False
36774,クラシカル・アタッカーイヤリングRE,,,クラシカル・アタッカーイヤリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,84,0,0,10,0,0,0,1,3,27,45,0,0,1,0,21,24,1,3,27,45,4,2,0,False,False,True,0,1,99999,739,8,21800,55472,590,19300,0,0,8068,0,2,4,41,0,9,5,0,2,11,False,True,False,False,True,False,False,False
36775,クラシカル・レンジャーイヤリングRE,,,クラシカル・レンジャーイヤリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,105,0,0,12,0,0,0,2,3,27,44,0,0,1,0,21,24,2,3,27,44,6,2,0,False,False,True,0,1,99999,739,8,21800,55472,590,30300,0,0,8069,0,2,4,41,0,9,5,0,2,11,False,True,False,False,True,False,False,False
36776,クラシカル・ヒーラーイヤリングRE,,,クラシカル・ヒーラーイヤリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,112,112,78,0,0,1,1,13,13,12,9,90,0,1,64,0,0,6,0,0,0,5,3,6,46,0,0,1,0,21,24,5,3,6,46,9,2,0,False,False,True,0,1,99999,739,8,21800,55472,590,47300,0,0,8070,0,2,4,41,0,9,5,0,2,11,False,True,False,False,True,False,False,False
36777,クラシカル・キャスターイヤリングRE,,,クラシカル・キャスターイヤリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,112,112,78,0,0,1,1,13,13,12,9,90,0,1,63,0,0,5,0,0,0,4,3,27,46,0,0,1,0,21,24,4,3,27,46,8,2,0,False,False,True,0,1,99999,739,8,21800,55472,590,40300,0,0,8071,0,2,4,41,0,9,5,0,2,11,False,True,False,False,True,False,False,False
36778,クラシカル・ディフェンダーチョーカーRE,,,クラシカル・ディフェンダーチョーカーRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,59,0,0,1,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,3,2,0,False,False,True,0,1,99999,739,8,21800,55035,590,8300,0,0,8072,0,2,4,40,0,10,5,0,2,12,False,True,False,False,True,False,False,False
36779,クラシカル・アタッカーチョーカーRE,,,クラシカル・アタッカーチョーカーRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,84,0,0,10,0,0,0,1,3,27,22,0,0,1,0,21,24,1,3,27,22,4,2,0,False,False,True,0,1,99999,739,8,21800,55035,590,19300,0,0,8073,0,2,4,40,0,10,5,0,2,12,False,True,False,False,True,False,False,False
36780,クラシカル・レンジャーチョーカーRE,,,クラシカル・レンジャーチョーカーRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,105,0,0,12,0,0,0,2,3,22,44,0,0,1,0,21,24,2,3,22,44,6,2,0,False,False,True,0,1,99999,739,8,21800,55035,590,30300,0,0,8074,0,2,4,40,0,10,5,0,2,12,False,True,False,False,True,False,False,False
36781,クラシカル・ヒーラーチョーカーRE,,,クラシカル・ヒーラーチョーカーRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,112,112,78,0,0,1,1,13,13,12,9,90,0,1,64,0,0,6,0,0,0,5,3,44,27,0,0,1,0,21,24,5,3,44,27,9,2,0,False,False,True,0,1,99999,739,8,21800,55035,590,47300,0,0,8075,0,2,4,40,0,10,5,0,2,12,False,True,False,False,True,False,False,False
36782,クラシカル・キャスターチョーカーRE,,,クラシカル・キャスターチョーカーRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,112,112,78,0,0,1,1,13,13,12,9,90,0,1,63,0,0,5,0,0,0,4,3,22,27,0,0,1,0,21,24,4,3,22,27,8,2,0,False,False,True,0,1,99999,739,8,21800,55035,590,40300,0,0,8076,0,2,4,40,0,10,5,0,2,12,False,True,False,False,True,False,False,False
36783,クラシカル・ディフェンダーリストバンドRE,,,クラシカル・ディフェンダーリストバンドRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,59,0,0,1,0,0,0,1,3,19,44,0,0,1,0,21,24,1,3,19,44,3,2,0,False,False,True,0,1,99999,739,8,21800,55837,590,8300,0,0,8077,0,2,4,42,0,11,5,0,2,8,False,True,False,False,True,False,False,False
36784,クラシカル・アタッカーリストバンドRE,,,クラシカル・アタッカーリストバンドRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,84,0,0,10,0,0,0,1,3,44,22,0,0,1,0,21,24,1,3,44,22,4,2,0,False,False,True,0,1,99999,739,8,21800,55837,590,19300,0,0,8078,0,2,4,42,0,11,5,0,2,8,False,True,False,False,True,False,False,False
36785,クラシカル・レンジャーリストバンドRE,,,クラシカル・レンジャーリストバンドRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,105,0,0,12,0,0,0,2,3,22,45,0,0,1,0,21,24,2,3,22,45,6,2,0,False,False,True,0,1,99999,739,8,21800,55837,590,30300,0,0,8079,0,2,4,42,0,11,5,0,2,8,False,True,False,False,True,False,False,False
36786,クラシカル・ヒーラーリストバンドRE,,,クラシカル・ヒーラーリストバンドRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,112,112,78,0,0,1,1,13,13,12,9,90,0,1,64,0,0,6,0,0,0,5,3,6,27,0,0,1,0,21,24,5,3,6,27,9,2,0,False,False,True,0,1,99999,739,8,21800,55837,590,47300,0,0,8080,0,2,4,42,0,11,5,0,2,8,False,True,False,False,True,False,False,False
36787,クラシカル・キャスターリストバンドRE,,,クラシカル・キャスターリストバンドRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,112,112,78,0,0,1,1,13,13,12,9,90,0,1,63,0,0,5,0,0,0,4,3,44,46,0,0,1,0,21,24,4,3,44,46,8,2,0,False,False,True,0,1,99999,739,8,21800,55837,590,40300,0,0,8081,0,2,4,42,0,11,5,0,2,8,False,True,False,False,True,False,False,False
36788,クラシカル・ディフェンダーリングRE,,,クラシカル・ディフェンダーリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,59,0,0,1,0,0,0,1,3,44,27,0,0,1,0,21,24,1,3,44,27,3,2,0,False,False,True,0,1,99999,739,8,21800,54688,590,8300,0,0,8082,0,2,4,43,0,12,5,0,2,11,False,True,False,False,True,False,False,False
36789,クラシカル・アタッカーリングRE,,,クラシカル・アタッカーリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,84,0,0,10,0,0,0,1,3,27,44,0,0,1,0,21,24,1,3,27,44,4,2,0,False,False,True,0,1,99999,739,8,21800,54688,590,19300,0,0,8083,0,2,4,43,0,12,5,0,2,11,False,True,False,False,True,False,False,False
36790,クラシカル・レンジャーリングRE,,,クラシカル・レンジャーリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,125,112,78,0,0,1,1,13,14,12,9,90,0,1,105,0,0,12,0,0,0,2,3,44,27,0,0,1,0,21,24,2,3,44,27,6,2,0,False,False,True,0,1,99999,739,8,21800,54688,590,30300,0,0,8084,0,2,4,43,0,12,5,0,2,11,False,True,False,False,True,False,False,False
36791,クラシカル・ヒーラーリングRE,,,クラシカル・ヒーラーリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,112,112,78,0,0,1,1,13,13,12,9,90,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,1,0,21,24,5,3,27,44,9,2,0,False,False,True,0,1,99999,739,8,21800,54688,590,47300,0,0,8085,0,2,4,43,0,12,5,0,2,11,False,True,False,False,True,False,False,False
36792,クラシカル・キャスターリングRE,,,クラシカル・キャスターリングRE,0,0,0,1,0,0,196702,0,0,0,0,0,0,0,0,121,112,112,78,0,0,1,1,13,13,12,9,90,0,1,63,0,0,5,0,0,0,4,3,27,44,0,0,1,0,21,24,4,3,27,44,8,2,0,False,False,True,0,1,99999,739,8,21800,54688,590,40300,0,0,8086,0,2,4,43,0,12,5,0,2,11,False,True,False,False,True,False,False,False
36793,ラザハンの強霊薬,,アルキミヤ製薬堂の錬金術師たちによって調合された霊薬,ラザハンの強霊薬,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,20681,1,14000,0,0,0,0,1,16,63,0,0,55,0,2,0,False,True,False,False,False,False,False,False
36794,ラザハンの手形G1,,クラシカル装備を納品した証となるラザハンの手形,ラザハンの手形G1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26171,1,14000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
36795,レプリカ・スカイビルダーズ・ソー,,[模造品],レプリカ・スカイビルダーズ・ソー,0,0,0,1,0,0,12885169036,4295103449,5,3,2800,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,80,0,1,9,0,0,9,8,1,3,70,71,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False,True,0,1,1000,0,7,21800,35040,1,50010,0,0,0,0,4,1,12,0,1,5,0,2,9,True,True,False,False,False,False,False,False
36796,レプリカ・スカイビルダーズ・クロスペインハンマー,,[模造品],レプリカ・スカイビルダーズ・クロスペインハンマー,0,0,0,1,0,0,12885300205,4295103549,5,3,2800,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,80,0,1,10,0,0,9,9,3,3,70,71,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False,True,0,1,1000,0,7,21800,35139,1,51010,0,0,0,0,4,1,14,0,1,5,0,2,9,True,True,False,False,False,False,False,False
36797,レプリカ・スカイビルダーズ・レイジングハンマー,,[模造品],レプリカ・スカイビルダーズ・レイジングハンマー,0,0,0,1,0,0,12885431377,4295103649,5,3,2800,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,80,0,1,11,0,0,9,10,3,3,70,71,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False,True,0,1,1000,0,7,21800,35239,1,52010,0,0,0,0,4,1,16,0,1,5,0,2,9,True,True,False,False,False,False,False,False
36798,レプリカ・スカイビルダーズ・ラピダリーハンマー,,[模造品],レプリカ・スカイビルダーズ・ラピダリーハンマー,0,0,0,1,0,0,12885365941,4295103749,5,3,2800,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,80,0,1,12,0,0,9,11,3,3,70,71,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False,True,0,1,1000,0,7,21800,35338,1,53010,0,0,0,0,4,1,18,0,1,5,0,2,9,True,True,False,False,False,False,False,False
36799,レプリカ・スカイビルダーズ・ラウンドナイフ,,[模造品],レプリカ・スカイビルダーズ・ラウンドナイフ,0,0,0,1,0,0,12885431577,4295103849,5,3,2800,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,80,0,1,13,0,0,9,12,1,3,70,71,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False,True,0,1,1000,0,7,21800,35439,1,54010,0,0,0,0,4,1,20,0,1,5,0,2,9,True,True,False,False,False,False,False,False
36800,レプリカ・スカイビルダーズ・ニードル,,[模造品],レプリカ・スカイビルダーズ・ニードル,0,0,0,1,0,0,12885300605,0,5,3,2800,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,80,0,1,14,0,0,9,13,2,3,70,71,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False,True,0,1,1000,0,7,21800,35539,1,55010,0,0,0,0,4,1,22,0,1,5,0,2,11,True,True,False,False,False,False,False,False
36801,レプリカ・スカイビルダーズ・アレンビック,,[模造品],レプリカ・スカイビルダーズ・アレンビック,0,0,0,1,0,0,12885235171,21474907698,5,3,2800,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,80,0,1,15,0,0,9,14,3,3,70,71,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False,True,0,1,1000,0,7,21800,35638,1,56010,0,0,0,0,4,1,24,0,1,5,0,2,10,True,True,False,False,False,False,False,False
36802,レプリカ・スカイビルダーズ・フライパン,,[模造品],レプリカ・スカイビルダーズ・フライパン,0,0,0,1,0,0,12885497413,4295038554,5,3,2800,0,0,0,0,24,14,0,0,0,0,0,0,0,0,0,0,80,0,1,16,0,0,9,15,3,3,70,71,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False,True,0,1,1000,0,7,21800,35741,1,57010,0,0,0,0,4,1,26,0,1,5,0,2,10,True,True,False,False,False,False,False,False
36803,レプリカ・スカイビルダーズ・ハチェット,,[模造品],レプリカ・スカイビルダーズ・ハチェット,0,0,0,1,0,0,12885498813,0,5,3,3200,0,0,0,0,26,14,0,0,0,0,0,0,0,0,0,0,80,0,1,18,0,0,9,17,1,3,72,73,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False,False,True,0,1,1000,0,7,21800,38139,1,60010,0,0,0,0,4,1,30,0,1,5,0,2,9,True,True,False,False,False,False,False,False
36804,レプリカ・スカイビルダーズ・ピック,,[模造品],レプリカ・スカイビルダーズ・ピック,0,0,0,1,0,0,12885433177,0,5,3,3200,0,0,0,0,26,14,0,0,0,0,0,0,0,0,0,0,80,0,1,17,0,0,9,16,3,3,72,73,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False,False,True,0,1,1000,0,7,21800,38041,1,59010,0,0,0,0,4,1,28,0,1,5,0,2,9,True,True,False,False,False,False,False,False
36805,レプリカ・スカイビルダーズ・フィッシングロッド,,[模造品],レプリカ・スカイビルダーズ・フィッシングロッド,0,0,0,1,0,0,12885433377,4295040113,5,3,3200,0,0,0,0,26,14,0,0,0,0,0,0,0,0,0,0,80,0,1,19,0,0,9,18,3,3,72,73,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False,False,True,0,1,1000,0,7,21800,38242,1,61010,0,0,0,0,4,1,32,0,1,5,0,2,8,True,True,False,False,False,False,False,False
36806,王者の証S1,,"「クリスタルコンフリクト」で好成績を修めた証となる証書
[シーズン1]",王者の証S1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26191,1,39600,0,0,0,0,1,16,61,0,0,55,0,2,0,True,True,True,False,False,False,False,False
36807,勇者の証S1,,"「クリスタルコンフリクト」で好成績を修めた証となる証書
[シーズン1]",勇者の証S1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26190,1,39600,0,0,0,0,1,16,61,0,0,55,0,2,0,True,True,True,False,False,False,False,False
36808,入賞者の証S1,,"「クリスタルコンフリクト」で好成績を修めた証となる証書
[シーズン1]",入賞者の証S1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26189,1,39600,0,0,0,0,1,16,61,0,0,55,0,2,0,True,True,True,False,False,False,False,False
36809,終極のトーテム像,,終極の果てで発見した小像。製作者は定かでない,終極のトーテム像,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26626,1,10000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
36810,竜詩のトーテム像,,竜詩が刻まれた石製の小像,竜詩のトーテム像,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26627,1,10000,0,0,0,0,1,16,61,0,0,55,0,2,0,False,True,False,False,False,False,False,False
36811,フォーチュンエッグ,,幸せを運ぶという純白のアルコンエッグ,フォーチュンエッグ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,21308,1,43000,0,0,0,0,1,16,85,0,0,55,0,2,0,False,True,False,False,False,False,False,False
36812,ヘアカタログ:リセ,,"リセ風のヘアスタイルが記されたヘアカタログ
[美容室で特別な髪型が選択可能になる]
[ロスガルを除く女性専用]",ヘアカタログ:リセ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,1,2,0,0,0,26178,1,40000,1171,0,0,0,1,16,61,0,0,59,0,2,0,True,True,True,False,False,False,False,False
36813,ブルーフェザー・ウェポンチェスト【ILv595】,,"ブルーフェザー武器が入った櫃
[使用した時点のクラス・ジョブに対応した武器を入手]
[装備可能レベル:90 / アイテムレベル:595]
[都市やフィールドで使用可能]",ブルーフェザー・ウェポンチェスト【ILv595】,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1000508,1,2,0,0,0,26557,1,2160,388,0,0,0,1,19,61,0,0,56,0,2,0,True,True,False,True,False,False,False,False
36814,ヒップストリート・チェスト,,"ヒップストリート装備一式が入った衣装櫃
[装備可能レベル:1 / アイテムレベル:1]
[都市やフィールドで使用可能]",ヒップストリート・チェスト,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1000510,1,2,0,0,0,26509,1,2980,388,0,0,0,1,19,61,0,0,56,0,2,0,False,True,False,False,False,False,False,False
36815,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
36816,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
36817,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
36818,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
36819,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
36820,輝きの古銭,,"輝ける神域「アグライア」で発見された古銭。
かつて熱心に収集する好事家がいたが流行は過ぎ去り、今や取引する者はいない",輝きの古銭,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,2,0,0,0,26333,1,0,0,0,0,0,1,16,61,0,0,63,0,2,0,False,True,False,False,False,False,False,False
36821,アーチフィーンド・ヘルム,,,アーチフィーンド・ヘルム,0,0,0,1,0,0,66293,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,0,1,2,0,1,21800,41977,1,64400,0,0,0,0,1,4,34,0,3,5,2,2,10,True,True,False,False,False,True,False,False
