#,Item,ExpModifier[0],ExpModifier[1],ExpModifier[2],CosmoCredits,PlanetCredits,Unknown20,ResearchReward[0],ResearchReward[1],ResearchReward[2],ItemCount,Unknown19,Tool[0],Tool[1],Tool[2],TypeIndex[0],TypeIndex[1],TypeIndex[2]
1086,0,0,0,0,11,9,40,5,14,14,0,0,2,2,2,6,4,1
1087,0,0,0,0,22,13,57,6,9,18,0,0,2,2,2,6,5,1
1088,0,0,0,0,22,13,57,6,18,18,0,0,2,2,2,6,4,1
1089,0,0,0,0,22,13,57,6,18,18,0,0,2,2,2,6,3,2
1090,0,0,0,0,17,13,53,6,9,17,0,0,2,2,2,6,5,2
1091,49802,0,0,0,49,33,192,16,23,43,33,0,2,2,2,6,5,2
1092,49802,0,0,0,65,43,234,19,52,52,43,0,2,2,2,6,4,3
1093,49802,0,0,0,49,33,186,16,42,42,33,0,2,2,2,6,2,1
1094,49802,0,0,0,58,39,203,19,49,49,54,0,2,2,2,6,4,3
1095,49802,0,0,0,101,68,260,35,52,88,120,0,2,2,2,6,5,4
1096,0,90,6,2,1,4,0,6,6,8,0,0,3,3,3,3,2,1
1097,0,80,5,2,1,3,0,6,6,7,0,0,3,3,3,3,2,1
1098,0,80,5,2,1,3,0,6,6,7,0,0,3,3,3,3,2,1
1099,0,90,6,2,1,4,0,6,6,8,0,0,3,3,3,3,2,1
1100,0,0,10,4,2,4,0,7,7,6,0,0,3,3,3,3,2,1
1101,0,0,13,5,2,4,0,12,7,6,0,0,3,3,3,4,2,1
1102,0,0,12,5,2,4,0,12,6,6,0,0,3,3,3,4,3,1
1103,0,0,12,4,2,4,0,11,6,6,0,0,3,3,3,4,3,2
1104,0,0,0,16,6,8,0,7,16,16,0,0,3,3,3,5,2,1
1105,0,0,0,17,7,9,0,8,17,17,0,0,3,3,3,5,4,3
1106,0,0,0,16,6,8,0,7,16,16,0,0,3,3,3,5,3,1
1107,0,0,0,15,6,8,0,7,14,14,0,0,3,3,3,5,4,2
1108,0,0,0,18,8,11,0,18,18,18,0,0,3,3,3,4,3,2
1109,0,0,0,0,11,9,46,5,16,16,0,0,3,3,3,6,2,1
1110,0,0,0,0,11,9,40,5,14,14,0,0,3,3,3,6,4,3
1111,0,0,0,0,10,8,42,5,8,15,0,0,3,3,3,6,5,1
1112,0,0,0,0,10,8,42,5,15,15,0,0,3,3,3,6,3,2
1113,0,0,0,0,9,7,33,4,11,11,0,0,3,3,3,6,4,2
1114,0,0,0,0,11,9,40,5,14,14,0,0,3,3,3,6,4,1
1115,0,0,0,0,22,13,57,6,9,18,0,0,3,3,3,6,5,1
1116,0,0,0,0,22,13,57,6,18,18,0,0,3,3,3,6,4,1
1117,0,0,0,0,22,13,57,6,18,18,0,0,3,3,3,6,3,2
1118,0,0,0,0,17,13,53,6,9,17,0,0,3,3,3,6,5,2
1119,49802,0,0,0,49,33,192,16,23,43,33,0,3,3,3,6,5,2
1120,49802,0,0,0,65,43,234,19,52,52,43,0,3,3,3,6,4,3
1121,49802,0,0,0,49,33,186,16,42,42,33,0,3,3,3,6,2,1
1122,49802,0,0,0,58,39,203,19,49,49,54,0,3,3,3,6,4,3
1123,49802,0,0,0,101,68,260,35,52,88,120,0,3,3,3,6,5,4
1124,0,90,6,2,1,4,0,6,6,8,0,0,4,4,4,3,2,1
1125,0,80,5,2,1,3,0,6,6,7,0,0,4,4,4,3,2,1
1126,0,80,5,2,1,3,0,6,6,7,0,0,4,4,4,3,2,1
1127,0,90,6,2,1,4,0,6,6,8,0,0,4,4,4,3,2,1
1128,0,0,10,4,2,4,0,7,7,6,0,0,4,4,4,3,2,1
1129,0,0,13,5,2,4,0,12,7,6,0,0,4,4,4,4,2,1
1130,0,0,12,5,2,4,0,12,6,6,0,0,4,4,4,4,3,1
1131,0,0,12,4,2,4,0,11,6,6,0,0,4,4,4,4,3,2
1132,0,0,0,16,6,8,0,7,16,16,0,0,4,4,4,5,2,1
1133,0,0,0,17,7,9,0,8,17,17,0,0,4,4,4,5,4,3
1134,0,0,0,16,6,8,0,7,16,16,0,0,4,4,4,5,3,1
1135,0,0,0,15,6,8,0,7,14,14,0,0,4,4,4,5,4,2
1136,0,0,0,18,8,11,0,18,18,18,0,0,4,4,4,4,3,2
1137,0,0,0,0,11,9,46,5,16,16,0,0,4,4,4,6,2,1
1138,0,0,0,0,11,9,40,5,14,14,0,0,4,4,4,6,4,3
1139,0,0,0,0,10,8,42,5,8,15,0,0,4,4,4,6,5,1
1140,0,0,0,0,10,8,42,5,15,15,0,0,4,4,4,6,3,2
1141,0,0,0,0,9,7,33,4,11,11,0,0,4,4,4,6,4,2
1142,0,0,0,0,11,9,40,5,14,14,0,0,4,4,4,6,4,1
1143,0,0,0,0,22,13,57,6,9,18,0,0,4,4,4,6,5,1
1144,0,0,0,0,22,13,57,6,18,18,0,0,4,4,4,6,4,1
1145,0,0,0,0,22,13,57,6,18,18,0,0,4,4,4,6,3,2
1146,0,0,0,0,17,13,53,6,9,17,0,0,4,4,4,6,5,2
1147,49802,0,0,0,49,33,192,16,23,43,33,0,4,4,4,6,5,2
1148,49802,0,0,0,65,43,234,19,52,52,43,0,4,4,4,6,4,3
1149,49802,0,0,0,49,33,186,16,42,42,33,0,4,4,4,6,2,1
1150,49802,0,0,0,58,39,203,19,49,49,54,0,4,4,4,6,4,3
1151,49802,0,0,0,101,68,260,35,52,88,120,0,4,4,4,6,5,4
1152,0,90,6,2,1,4,0,6,6,8,0,0,5,5,5,3,2,1
1153,0,80,5,2,1,3,0,6,6,7,0,0,5,5,5,3,2,1
1154,0,80,5,2,1,3,0,6,6,7,0,0,5,5,5,3,2,1
1155,0,90,6,2,1,4,0,6,6,8,0,0,5,5,5,3,2,1
1156,0,0,10,4,2,4,0,7,7,6,0,0,5,5,5,3,2,1
1157,0,0,13,5,2,4,0,12,7,6,0,0,5,5,5,4,2,1
1158,0,0,12,5,2,4,0,12,6,6,0,0,5,5,5,4,3,1
1159,0,0,12,4,2,4,0,11,6,6,0,0,5,5,5,4,3,2
1160,0,0,0,16,6,8,0,7,16,16,0,0,5,5,5,5,2,1
1161,0,0,0,17,7,9,0,8,17,17,0,0,5,5,5,5,4,3
1162,0,0,0,16,6,8,0,7,16,16,0,0,5,5,5,5,3,1
1163,0,0,0,15,6,8,0,7,14,14,0,0,5,5,5,5,4,2
1164,0,0,0,18,8,11,0,18,18,18,0,0,5,5,5,4,3,2
1165,0,0,0,0,11,9,46,5,16,16,0,0,5,5,5,6,2,1
1166,0,0,0,0,11,9,40,5,14,14,0,0,5,5,5,6,4,3
1167,0,0,0,0,10,8,42,5,8,15,0,0,5,5,5,6,5,1
1168,0,0,0,0,10,8,42,5,15,15,0,0,5,5,5,6,3,2
1169,0,0,0,0,9,7,33,4,11,11,0,0,5,5,5,6,4,2
1170,0,0,0,0,11,9,40,5,14,14,0,0,5,5,5,6,4,1
1171,0,0,0,0,22,13,57,6,9,18,0,0,5,5,5,6,5,1
1172,0,0,0,0,22,13,57,6,18,18,0,0,5,5,5,6,4,1
1173,0,0,0,0,22,13,57,6,18,18,0,0,5,5,5,6,3,2
1174,0,0,0,0,17,13,53,6,9,17,0,0,5,5,5,6,5,2
1175,49802,0,0,0,49,33,192,16,23,43,33,0,5,5,5,6,5,2
1176,49802,0,0,0,65,43,234,19,52,52,43,0,5,5,5,6,4,3
1177,49802,0,0,0,49,33,186,16,42,42,33,0,5,5,5,6,2,1
1178,49802,0,0,0,58,39,203,19,49,49,54,0,5,5,5,6,4,3
1179,49802,0,0,0,101,68,260,35,52,88,120,0,5,5,5,6,5,4
1180,0,90,6,2,1,4,0,6,6,8,0,0,6,6,6,3,2,1
1181,0,80,5,2,1,3,0,6,6,7,0,0,6,6,6,3,2,1
1182,0,80,5,2,1,3,0,6,6,7,0,0,6,6,6,3,2,1
1183,0,90,6,2,1,4,0,6,6,8,0,0,6,6,6,3,2,1
1184,0,0,10,4,2,4,0,7,7,6,0,0,6,6,6,3,2,1
1185,0,0,13,5,2,4,0,12,7,6,0,0,6,6,6,4,2,1
1186,0,0,12,5,2,4,0,12,6,6,0,0,6,6,6,4,3,1
1187,0,0,12,4,2,4,0,11,6,6,0,0,6,6,6,4,3,2
1188,0,0,0,16,6,8,0,7,16,16,0,0,6,6,6,5,2,1
1189,0,0,0,17,7,9,0,8,17,17,0,0,6,6,6,5,4,3
1190,0,0,0,16,6,8,0,7,16,16,0,0,6,6,6,5,3,1
1191,0,0,0,15,6,8,0,7,14,14,0,0,6,6,6,5,4,2
1192,0,0,0,18,8,11,0,18,18,18,0,0,6,6,6,4,3,2
1193,0,0,0,0,11,9,46,5,16,16,0,0,6,6,6,6,2,1
1194,0,0,0,0,11,9,40,5,14,14,0,0,6,6,6,6,4,3
1195,0,0,0,0,10,8,42,5,8,15,0,0,6,6,6,6,5,1
1196,0,0,0,0,10,8,42,5,15,15,0,0,6,6,6,6,3,2
1197,0,0,0,0,9,7,33,4,11,11,0,0,6,6,6,6,4,2
1198,0,0,0,0,11,9,40,5,14,14,0,0,6,6,6,6,4,1
1199,0,0,0,0,22,13,57,6,9,18,0,0,6,6,6,6,5,1
1200,0,0,0,0,22,13,57,6,18,18,0,0,6,6,6,6,4,1
1201,0,0,0,0,22,13,57,6,18,18,0,0,6,6,6,6,3,2
1202,0,0,0,0,17,13,53,6,9,17,0,0,6,6,6,6,5,2
1203,49802,0,0,0,49,33,192,16,23,43,33,0,6,6,6,6,5,2
1204,49802,0,0,0,65,43,234,19,52,52,43,0,6,6,6,6,4,3
1205,49802,0,0,0,49,33,186,16,42,42,33,0,6,6,6,6,2,1
1206,49802,0,0,0,58,39,203,19,49,49,54,0,6,6,6,6,4,3
1207,49802,0,0,0,101,68,260,35,52,88,120,0,6,6,6,6,5,4
1208,0,90,6,2,1,4,0,6,6,8,0,0,7,7,7,3,2,1
1209,0,80,5,2,1,3,0,6,6,7,0,0,7,7,7,3,2,1
1210,0,80,5,2,1,3,0,6,6,7,0,0,7,7,7,3,2,1
1211,0,90,6,2,1,4,0,6,6,8,0,0,7,7,7,3,2,1
1212,0,0,10,4,2,4,0,7,7,6,0,0,7,7,7,3,2,1
1213,0,0,13,5,2,4,0,12,7,6,0,0,7,7,7,4,2,1
1214,0,0,12,5,2,4,0,12,6,6,0,0,7,7,7,4,3,1
1215,0,0,12,4,2,4,0,11,6,6,0,0,7,7,7,4,3,2
1216,0,0,0,16,6,8,0,7,16,16,0,0,7,7,7,5,2,1
1217,0,0,0,17,7,9,0,8,17,17,0,0,7,7,7,5,4,3
1218,0,0,0,16,6,8,0,7,16,16,0,0,7,7,7,5,3,1
1219,0,0,0,15,6,8,0,7,14,14,0,0,7,7,7,5,4,2
1220,0,0,0,18,8,11,0,18,18,18,0,0,7,7,7,4,3,2
1221,0,0,0,0,11,9,46,5,16,16,0,0,7,7,7,6,2,1
1222,0,0,0,0,11,9,40,5,14,14,0,0,7,7,7,6,4,3
1223,0,0,0,0,10,8,42,5,8,15,0,0,7,7,7,6,5,1
1224,0,0,0,0,10,8,42,5,15,15,0,0,7,7,7,6,3,2
1225,0,0,0,0,9,7,33,4,11,11,0,0,7,7,7,6,4,2
1226,0,0,0,0,11,9,40,5,14,14,0,0,7,7,7,6,4,1
1227,0,0,0,0,22,13,57,6,9,18,0,0,7,7,7,6,5,1
1228,0,0,0,0,22,13,57,6,18,18,0,0,7,7,7,6,4,1
1229,0,0,0,0,22,13,57,6,18,18,0,0,7,7,7,6,3,2
1230,0,0,0,0,17,13,53,6,9,17,0,0,7,7,7,6,5,2
1231,49802,0,0,0,49,33,192,16,23,43,33,0,7,7,7,6,5,2
1232,49802,0,0,0,65,43,234,19,52,52,43,0,7,7,7,6,4,3
1233,49802,0,0,0,49,33,186,16,42,42,33,0,7,7,7,6,2,1
1234,49802,0,0,0,58,39,203,19,49,49,54,0,7,7,7,6,4,3
1235,49802,0,0,0,101,68,260,35,52,88,120,0,7,7,7,6,5,4
1236,0,90,6,2,1,4,0,6,6,8,0,0,8,8,8,3,2,1
1237,0,80,5,2,1,3,0,6,6,7,0,0,8,8,8,3,2,1
1238,0,80,5,2,1,3,0,6,6,7,0,0,8,8,8,3,2,1
1239,0,90,6,2,1,4,0,6,6,8,0,0,8,8,8,3,2,1
1240,0,0,10,4,2,4,0,7,7,6,0,0,8,8,8,3,2,1
1241,0,0,13,5,2,4,0,12,7,6,0,0,8,8,8,4,2,1
1242,0,0,12,5,2,4,0,12,6,6,0,0,8,8,8,4,3,1
1243,0,0,12,4,2,4,0,11,6,6,0,0,8,8,8,4,3,2
1244,0,0,0,16,6,8,0,7,16,16,0,0,8,8,8,5,2,1
1245,0,0,0,17,7,9,0,8,17,17,0,0,8,8,8,5,4,3
1246,0,0,0,16,6,8,0,7,16,16,0,0,8,8,8,5,3,1
1247,0,0,0,15,6,8,0,7,14,14,0,0,8,8,8,5,4,2
1248,0,0,0,18,8,11,0,18,18,18,0,0,8,8,8,4,3,2
1249,0,0,0,0,11,9,46,5,16,16,0,0,8,8,8,6,2,1
1250,0,0,0,0,11,9,40,5,14,14,0,0,8,8,8,6,4,3
1251,0,0,0,0,10,8,42,5,8,15,0,0,8,8,8,6,5,1
1252,0,0,0,0,10,8,42,5,15,15,0,0,8,8,8,6,3,2
1253,0,0,0,0,9,7,33,4,11,11,0,0,8,8,8,6,4,2
1254,0,0,0,0,11,9,40,5,14,14,0,0,8,8,8,6,4,1
1255,0,0,0,0,22,13,57,6,9,18,0,0,8,8,8,6,5,1
1256,0,0,0,0,22,13,57,6,18,18,0,0,8,8,8,6,4,1
1257,0,0,0,0,22,13,57,6,18,18,0,0,8,8,8,6,3,2
1258,0,0,0,0,17,13,53,6,9,17,0,0,8,8,8,6,5,2
1259,49802,0,0,0,49,33,192,16,23,43,33,0,8,8,8,6,5,2
1260,49802,0,0,0,65,43,234,19,52,52,43,0,8,8,8,6,4,3
1261,49802,0,0,0,49,33,186,16,42,42,33,0,8,8,8,6,2,1
1262,49802,0,0,0,58,39,203,19,49,49,54,0,8,8,8,6,4,3
1263,49802,0,0,0,101,68,260,35,52,88,120,0,8,8,8,6,5,4
1264,0,133,8,3,2,5,0,10,10,12,0,0,9,9,9,3,2,1
1265,0,100,6,3,2,4,0,7,7,9,0,0,9,9,9,3,2,1
1266,0,167,10,4,2,7,0,12,12,15,0,0,9,9,9,3,2,1
1267,0,100,6,3,1,4,0,7,7,9,0,0,9,9,9,3,2,1
1268,0,0,17,6,3,6,0,11,11,10,0,0,9,9,9,3,2,1
1269,0,0,13,5,2,5,0,12,7,6,0,0,9,9,9,4,2,1
1270,0,0,21,7,3,7,0,20,11,10,0,0,9,9,9,4,3,1
1271,0,0,13,5,2,4,0,12,7,6,0,0,9,9,9,4,3,2
1272,0,0,0,12,5,6,0,5,11,11,0,0,9,9,9,5,2,1
1273,0,0,0,9,4,5,0,4,8,8,0,0,9,9,9,5,4,3
1274,0,0,0,14,6,8,0,7,14,14,0,0,9,9,9,5,3,1
1275,0,0,0,9,3,5,0,4,8,8,0,0,9,9,9,5,4,2
1276,0,0,0,9,3,5,0,8,8,8,0,0,9,9,9,4,3,2
1277,0,0,0,0,8,7,33,4,12,12,0,0,9,9,9,6,2,1
1278,0,0,0,0,10,8,42,5,15,15,0,0,9,9,9,6,4,3
1279,0,0,0,0,6,5,25,3,5,9,0,0,9,9,9,6,5,1
1280,0,0,0,0,20,17,83,10,29,29,0,0,9,9,9,6,3,2
1281,0,0,0,0,12,12,47,6,16,16,0,0,9,9,9,6,4,2
1282,0,0,0,0,12,10,50,6,17,17,0,0,9,9,9,6,4,1
1283,0,0,0,0,18,11,49,6,8,16,0,0,9,9,9,6,5,1
1284,0,0,0,0,10,6,31,4,10,10,0,0,9,9,9,6,4,1
1285,0,0,0,0,10,6,31,4,10,10,0,0,9,9,9,6,3,2
1286,0,0,0,0,12,7,37,4,6,12,0,0,9,9,9,6,5,2
1287,49802,0,0,0,25,17,108,9,13,23,17,0,9,9,9,6,5,2
1288,49802,0,0,0,25,17,108,9,23,23,17,0,9,9,9,6,4,3
1289,49802,0,0,0,17,12,83,7,18,18,12,0,9,9,9,6,2,1
1290,49802,0,0,0,14,9,67,6,15,15,14,0,9,9,9,6,4,3
1291,49802,0,0,0,35,23,167,16,23,40,47,0,9,9,9,6,5,4
1292,0,133,8,3,2,5,0,10,10,12,0,0,10,10,10,3,2,1
1293,0,100,6,3,2,4,0,7,7,9,0,0,10,10,10,3,2,1
1294,0,167,10,4,2,7,0,12,12,15,0,0,10,10,10,3,2,1
1295,0,100,6,3,1,4,0,7,7,9,0,0,10,10,10,3,2,1
1296,0,0,17,6,3,6,0,11,11,10,0,0,10,10,10,3,2,1
1297,0,0,13,5,2,5,0,12,7,6,0,0,10,10,10,4,2,1
1298,0,0,21,7,3,7,0,20,11,10,0,0,10,10,10,4,3,1
1299,0,0,13,5,2,4,0,12,7,6,0,0,10,10,10,4,3,2
1300,0,0,0,12,5,6,0,5,11,11,0,0,10,10,10,5,2,1
1301,0,0,0,9,4,5,0,4,8,8,0,0,10,10,10,5,4,3
1302,0,0,0,14,6,8,0,7,14,14,0,0,10,10,10,5,3,1
1303,0,0,0,9,3,5,0,4,8,8,0,0,10,10,10,5,4,2
1304,0,0,0,9,3,5,0,8,8,8,0,0,10,10,10,4,3,2
1305,0,0,0,0,8,7,33,4,12,12,0,0,10,10,10,6,2,1
1306,0,0,0,0,10,8,42,5,15,15,0,0,10,10,10,6,4,3
1307,0,0,0,0,6,5,25,3,5,9,0,0,10,10,10,6,5,1
1308,0,0,0,0,20,17,83,10,29,29,0,0,10,10,10,6,3,2
1309,0,0,0,0,12,10,47,6,16,16,0,0,10,10,10,6,4,2
1310,0,0,0,0,12,10,50,6,17,17,0,0,10,10,10,6,4,1
1311,0,0,0,0,18,11,49,6,8,16,0,0,10,10,10,6,5,1
1312,0,0,0,0,10,6,31,4,10,10,0,0,10,10,10,6,4,1
1313,0,0,0,0,10,6,31,4,10,10,0,0,10,10,10,6,3,2
1314,0,0,0,0,12,9,37,4,6,12,0,0,10,10,10,6,5,2
1315,49802,0,0,0,25,17,108,9,13,23,17,0,10,10,10,6,5,2
1316,49802,0,0,0,25,17,108,9,23,23,17,0,10,10,10,6,4,3
1317,49802,0,0,0,17,12,83,7,18,18,12,0,10,10,10,6,2,1
1318,49802,0,0,0,14,9,67,6,15,15,14,0,10,10,10,6,4,3
1319,49802,0,0,0,35,23,167,16,23,40,47,0,10,10,10,6,5,4
1320,0,105,7,3,2,5,0,8,8,9,0,0,11,11,11,3,2,1
1321,0,306,19,7,5,13,0,22,22,28,0,0,11,11,11,3,2,1
1322,0,277,17,6,4,11,0,20,20,25,0,0,11,11,11,3,2,1
1323,0,189,12,4,3,8,0,14,14,17,0,0,11,11,11,3,2,1
1324,0,0,18,6,3,7,0,12,12,11,0,0,11,11,11,3,2,1
1325,0,0,44,15,7,15,0,42,23,21,0,0,11,11,11,4,2,1
1326,0,0,40,14,6,14,0,39,21,19,0,0,11,11,11,4,3,1
1327,0,0,43,15,7,16,0,42,23,21,0,0,11,11,11,4,3,2
1328,0,0,0,17,7,9,0,8,17,17,0,0,11,11,11,5,2,1
1329,0,0,0,11,5,6,0,5,10,10,0,0,11,11,11,5,4,3
1330,0,0,0,11,4,5,0,5,10,10,0,0,11,11,11,5,3,1
1331,0,0,0,18,8,10,0,8,18,18,0,0,11,11,11,5,4,2
1332,0,0,0,21,9,12,0,21,21,21,0,0,11,11,11,4,3,2
1333,0,0,0,0,10,8,38,4,13,13,0,0,11,11,11,6,2,1
1334,0,0,0,0,15,12,62,7,21,21,0,0,11,11,11,6,4,3
1335,0,0,0,0,22,18,83,10,15,29,0,0,11,11,11,6,5,1
1336,0,0,0,0,9,7,36,4,12,12,0,0,11,11,11,6,3,2
1337,0,0,0,0,10,8,42,5,14,14,0,0,11,11,11,6,4,2
1338,0,0,0,0,11,9,42,5,15,15,0,0,11,11,11,6,4,1
1339,0,0,0,0,13,8,38,4,6,12,0,0,11,11,11,6,5,1
1340,0,0,0,0,36,22,111,13,36,36,0,0,11,11,11,6,4,1
1341,0,0,0,0,13,8,42,5,13,13,0,0,11,11,11,6,3,2
1342,0,0,0,0,16,11,44,5,7,14,0,0,11,11,11,6,5,2
1343,49802,0,0,0,21,14,101,8,12,22,14,0,11,11,11,6,5,2
1344,49802,0,0,0,26,17,107,9,24,24,17,0,11,11,11,6,4,3
1345,49802,0,0,0,50,34,227,17,47,47,34,0,11,11,11,6,2,1
1346,49802,0,0,0,82,55,401,33,87,87,79,0,11,11,11,6,4,3
1347,49802,0,0,0,71,48,298,28,42,72,89,0,11,11,11,6,5,4
1348,0,55,7,5,19,78,0,8,28,28,0,1,1,1,1,6,3,1
1349,0,55,7,5,19,78,0,12,28,28,0,2,1,1,1,5,4,2
1350,0,55,7,5,19,78,0,8,28,28,0,1,2,2,2,6,3,1
1351,0,55,7,5,19,78,0,12,28,28,0,1,2,2,2,5,4,2
1352,0,55,7,5,19,78,0,8,28,28,0,2,3,3,3,6,3,1
1353,0,55,7,5,19,78,0,12,28,28,0,1,3,3,3,5,4,2
1354,0,55,7,5,19,78,0,8,28,28,0,2,4,4,4,6,3,1
1355,0,55,7,5,19,78,0,12,28,28,0,2,4,4,4,5,4,2
1356,0,55,7,5,19,78,0,8,28,28,0,1,5,5,5,6,3,1
1357,0,55,7,5,19,78,0,12,28,28,0,1,5,5,5,5,4,2
1358,0,55,7,5,19,78,0,8,28,28,0,2,6,6,6,6,3,1
1359,0,55,7,5,19,78,0,12,28,28,0,2,6,6,6,5,4,2
1360,0,55,7,5,19,78,0,8,28,28,0,2,7,7,7,6,3,1
1361,0,55,7,5,19,78,0,12,28,28,0,2,7,7,7,5,4,2
1362,0,55,7,5,19,78,0,8,28,28,0,1,8,8,8,6,3,1
1363,0,55,7,5,19,78,0,12,28,28,0,1,8,8,8,5,4,2
1364,0,36,4,3,12,50,0,5,18,18,0,2,9,9,9,6,3,1
1365,0,36,4,3,12,50,0,8,18,18,0,1,9,9,9,5,4,2
1366,0,36,4,3,12,50,0,5,18,18,0,1,10,10,10,6,3,1
1367,0,36,4,3,12,50,0,8,18,18,0,2,10,10,10,5,4,2
1368,0,37,5,4,13,52,0,6,19,19,0,2,11,11,11,6,3,1
1369,0,37,5,4,13,52,0,8,19,19,0,2,11,11,11,5,4,2
