#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
551,"/waterfloat
水面に浮く。
※この感情表現は、モーションのみでテキストは表示しない。",,,/waterfloat,,0,293,2,1,2,0,0
552,"/waterflip
水中宙返りをする。
※この感情表現は、モーションのみでテキストは表示しない。",,,/waterflip,,0,293,2,1,2,0,0
553,"/puckerup サブコマンド
口をすぼめる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/puckerup,,0,293,2,1,2,0,0
554,"/powerup サブコマンド
力を高める。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/powerup,,0,293,2,1,2,0,0
555,"/easternbow(/ebow) サブコマンド
東方風のお辞儀をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/easternbow,/ebow,0,293,2,1,2,0,0
556,"/squats サブコマンド
スクワットをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/squats,,0,293,2,1,2,0,0
557,"/pushups サブコマンド
腕立て伏せをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/pushups,,0,293,2,1,2,0,0
558,"/situps サブコマンド
腹筋運動をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/situps,,0,293,2,1,2,0,0
559,"/breathcontrol サブコマンド
深呼吸をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/breathcontrol,,0,293,2,1,2,0,0
560,"/converse サブコマンド
話をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/converse,,0,293,2,1,2,0,0
561,"/concentrate サブコマンド
真剣な表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/concentrate,,0,293,2,1,2,0,0
562,"/disturbed サブコマンド
困惑した表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/disturbed,,0,293,2,1,2,0,0
563,"/simper サブコマンド
柔和に微笑む。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/simper,,0,293,2,1,2,0,0
564,"/beam サブコマンド
満ち足りた表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/beam,,0,293,2,1,2,0,0
565,"/attention サブコマンド
気をつけの姿勢をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/attention,,0,293,2,1,2,0,0
566,"/atease サブコマンド
休めの姿勢をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/atease,,0,293,2,1,2,0,0
567,"/box サブコマンド
格闘訓練をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/box,,0,293,2,1,2,0,0
568,"/ritualprayer サブコマンド
おまじないをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/ritualprayer,,0,293,2,1,2,0,0
569,,,,,,0,0,0,0,0,0,0
570,"/tremble サブコマンド
怯える。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/tremble,,0,293,2,1,2,0,0
571,"/winded サブコマンド
膝を突く。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/winded,,0,293,2,1,2,0,0
572,"/aback サブコマンド
仰天する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/aback,,0,293,2,1,2,0,0
573,"/greet サブコマンド
挨拶する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/greet,,0,293,2,1,2,0,0
574,"/boxstep サブコマンド
ボックスステップを踏む。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/boxstep,,0,293,2,1,2,0,0
575,"/sidestep サブコマンド
サイドステップを踏む。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/sidestep,,0,293,2,1,2,0,0
576,"/ultima サブコマンド
アルテマの如き光を放つ。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/ultima,,0,293,2,1,2,0,0
577,"/yoldance サブコマンド
ヨルダンスを踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/yoldance,,0,293,2,1,2,0,0
578,,,,,,0,0,0,0,0,0,0
579,"/splash サブコマンド
水をかける。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/splash,,0,293,2,1,2,0,0
580,,,,,,0,0,0,0,0,0,0
581,"/sweat サブコマンド
暑がる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/sweat,,0,293,2,1,2,0,0
582,"/shiver サブコマンド
寒がる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/shiver,,0,293,2,1,2,0,0
583,"/elucidate サブコマンド
説明する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/elucidate,,0,293,2,1,2,0,0
584,"/ponder サブコマンド
空想するような表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/ponder,,0,293,2,1,2,0,0
585,"/leftwink サブコマンド
ウィンク（左）をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/leftwink,,0,293,2,1,2,0,0
586,"/getfantasy サブコマンド
ゲットファンタジーを踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/getfantasy,,0,293,2,1,2,0,0
587,"/popotostep サブコマンド
ポポトステップを踏む。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/popotostep,,0,293,2,1,2,0,0
588,"/hum サブコマンド
鼻歌を歌う。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/hum,,0,293,2,1,2,0,0
589,"/confirm サブコマンド
確認する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/confirm,,0,293,2,1,2,0,0
590,"/scheme サブコマンド
企みを話す。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/scheme,,0,293,2,1,2,0,0
591,"/endure サブコマンド
忍耐するような表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/endure,,0,293,2,1,2,0,0
592,"/tomestone サブコマンド
トームストーンを愛でる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/tomestone,,0,293,2,1,2,0,0
593,"/heeltoe サブコマンド
ヒールトーを踏む。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/heeltoe,,0,293,2,1,2,0,0
594,"/goobbuedo サブコマンド
グゥーブー・ドゥを踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/goobbuedo,,0,293,2,1,2,0,0
595,"/gratuity サブコマンド
心づけをばらまく。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/gratuity,,0,293,2,1,2,0,0
596,"/fistpump サブコマンド
ガッツポーズをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/fistpump,,0,293,2,1,2,0,0
597,"/reprimand サブコマンド
注意をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/reprimand,,0,293,2,1,2,0,0
598,"/sabotender サブコマンド
サボテンダーポーズを決める。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/sabotender,,0,293,2,1,2,0,0
599,"/mandervillemambo(/mmambo) サブコマンド
事件屋のマンボを踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/mandervillemambo,/mmambo,0,293,2,1,2,0,0
600,"/laliho サブコマンド
ラリホーをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/laliho,,0,293,2,1,2,0,0
601,"/simulationm サブコマンド
オメガMの構えをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/simulationm,,0,293,2,1,2,0,0
602,"/simulationf サブコマンド
オメガFの構えをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/simulationf,,0,293,2,1,2,0,0
603,"/toast サブコマンド
乾杯する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/toast,,0,293,2,1,2,0,0
604,"/lean
斜め立ちをする。
※この感情表現は、モーションのみでテキストは表示しない。",,,/lean,,0,293,2,1,2,0,0
605,"/headache サブコマンド
頭痛で苦しむ。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/headache,,0,293,2,1,2,0,0
606,"/snap サブコマンド
フィンガースナップをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/snap,,0,293,2,1,2,0,0
607,"/breakfast(/bread) サブコマンド
パンを食べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/breakfast,/bread,0,293,2,1,2,0,0
608,"/read サブコマンド
本を読む。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/read,,0,293,2,1,2,0,0
609,"/insist サブコマンド
主張する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/insist,,0,293,2,1,2,0,0
610,"/consider(/hmm) サブコマンド
疑問を抱く。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/consider,/hmm,0,293,2,1,2,0,0
611,"/wasshoi サブコマンド
わっしょいする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/wasshoi,,0,293,2,1,2,0,0
612,"/flowershower(/petals) サブコマンド
フラワーシャワーを浴びせる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/flowershower,/petals,0,293,2,1,2,0,0
613,"/flamedance サブコマンド
フレイムダンスを踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/flamedance,,0,293,2,1,2,0,0
614,"/highfive(/hifive) サブコマンド
ハイタッチをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/highfive,/hifive,0,293,2,1,2,0,0
615,"/guard サブコマンド
警備をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/guard,,0,293,2,1,2,0,0
616,"/malevolence サブコマンド
呪う。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/malevolence,,0,293,2,1,2,0,0
617,"/beesknees サブコマンド
ビーステップを踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/beesknees,,0,293,2,1,2,0,0
618,"/lalihop サブコマンド
ラリホップを踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/lalihop,,0,293,2,1,2,0,0
621,"/eatriceball(/riceball) サブコマンド
おにぎりを食べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/eatriceball,/riceball,0,293,2,1,2,0,0
622,"/eatapple(/apple) サブコマンド
リンゴを食べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/eatapple,/apple,0,293,2,1,2,0,0
623,"/wringhands サブコマンド
もみ手をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/wringhands,,0,293,2,1,2,0,0
624,"/sweep(/broom) サブコマンド
ホウキで掃く。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/sweep,/broom,0,293,2,1,2,0,0
625,"/paintblack サブコマンド
足元を黒く塗る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/paintblack,,0,293,2,1,2,0,0
626,"/paintred サブコマンド
足元を赤く塗る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/paintred,,0,293,2,1,2,0,0
627,"/paintyellow サブコマンド
足元を黄色く塗る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/paintyellow,,0,293,2,1,2,0,0
628,"/paintblue サブコマンド
足元を青く塗る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/paintblue,,0,293,2,1,2,0,0
629,"/fakesmile サブコマンド
作り笑いの表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/fakesmile,,0,293,2,1,2,0,0
630,"/pantomime(/mime) サブコマンド
パントマイムを演じる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/pantomime,/mime,0,293,2,1,2,0,0
631,"/vexed サブコマンド
困惑する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/vexed,,0,293,2,1,2,0,0
632,"/shush(/shh) サブコマンド
静寂を促す。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/shush,/shh,0,293,2,1,2,0,0
633,"/eatpizza(/pizza) サブコマンド
ピザを食べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/eatpizza,/pizza,0,293,2,1,2,0,0
634,"/clutchhead サブコマンド
頭を抱える。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/clutchhead,,0,293,2,1,2,0,0
635,"/eatchocolate(/choco) サブコマンド
ヴァレンティオンチョコを食べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/eatchocolate,/choco,0,293,2,1,2,0,0
636,"/eategg(/egg) サブコマンド
ゆで卵を食べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/eategg,/egg,0,293,2,1,2,0,0
637,"/content サブコマンド
幸福そうな表情をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/content,,0,293,2,1,2,0,0
638,"/sheathe サブコマンド
武器を収める。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/sheathe,,0,293,2,1,2,0,0
639,"/draw サブコマンド
武器を構える。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/draw,,0,293,2,1,2,0,0
640,"/tea サブコマンド
紅茶を飲む。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/tea,,0,293,2,1,2,0,0
641,"/determined サブコマンド
意気込む。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/determined,,0,293,2,1,2,0,0
642,"/showright サブコマンド
右のものを見せつける。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/showright,,0,293,2,1,2,0,0
643,"/showleft サブコマンド
左のものを見せつける。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/showleft,,0,293,2,1,2,0,0
644,,,,,,0,0,0,0,0,0,0
645,,,,,,0,0,0,0,0,0,0
646,"/deride(/pagaga) サブコマンド
反骨精神を示す。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/deride,/pagaga,0,293,2,1,2,0,0
647,"/wow サブコマンド
目を輝かせる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/wow,,0,293,2,1,2,0,0
648,"/eatpumpkincookie(/cookie) サブコマンド
パンプキンクッキーを食べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/eatpumpkincookie,/cookie,0,293,2,1,2,0,0
649,"/spirit サブコマンド
観戦する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/spirit,,0,293,2,1,2,0,0
650,"/magictrick サブコマンド
手品をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/magictrick,,0,293,2,1,2,0,0
651,"/littleladiesdance(/ladance) サブコマンド
姫の舞踊を踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/littleladiesdance,/ladance,0,293,2,1,2,0,0
652,"/linkpearl サブコマンド
リンクパール通信をする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/linkpearl,,0,293,2,1,2,0,0
653,"/earwiggle サブコマンド
おみみをピコピコする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/earwiggle,,0,293,2,1,2,0,0
654,,,,,,0,0,0,0,0,0,0
655,,,,,,0,0,0,0,0,0,0
656,,,,,,0,0,0,0,0,0,0
657,"/frighten サブコマンド
驚かす。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/frighten,,0,293,2,1,2,0,0
658,"/adventoflight(/advent) サブコマンド
勇ましく降臨する。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/adventoflight,/advent,0,293,2,1,2,0,0
659,"/jumpforjoy1(/jj1) サブコマンド
かわいらしくハッピージャンプする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/jumpforjoy1,/jj1,0,293,2,1,2,0,0
660,"/jumpforjoy2(/jj2) サブコマンド
嬉しそうにハッピージャンプする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/jumpforjoy2,/jj2,0,293,2,1,2,0,0
661,"/jumpforjoy3(/jj3) サブコマンド
力強くハッピージャンプする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/jumpforjoy3,/jj3,0,293,2,1,2,0,0
662,"/jumpforjoy4(/jj4) サブコマンド
のびのびとハッピージャンプする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/jumpforjoy4,/jj4,0,293,2,1,2,0,0
663,"/jumpforjoy5(/jj5) サブコマンド
サボテンダー風にハッピージャンプする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/jumpforjoy5,/jj5,0,293,2,1,2,0,0
664,"/handtoheart サブコマンド
胸に手をあてる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/handtoheart,,0,293,2,1,2,0,0
665,"/cheeronbright(/cheerow) サブコマンド
声援フロント：白を送る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/cheeronbright,/cheerow,0,293,2,1,2,0,0
666,"/cheerwaveviolet(/cheerwv) サブコマンド
声援ウェーブ：紫を送る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/cheerwaveviolet,/cheerwv,0,293,2,1,2,0,0
667,"/cheerjumpgreen(/cheerjg) サブコマンド
声援ジャンプ：緑を送る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/cheerjumpgreen,/cheerjg,0,293,2,1,2,0,0
668,"/allsaintscharm サブコマンド
守護天節のおまじないをかける。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/allsaintscharm,,0,293,2,1,2,0,0
669,,,,,,0,0,0,0,0,0,0
670,"/lophop サブコマンド
レポリットダンスを踊る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/lophop,,0,293,2,1,2,0,0
671,"/reference サブコマンド
文献を見比べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/reference,,0,293,2,1,2,0,0
672,"/eatchicken サブコマンド
フライドチキンを食べる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/eatchicken,,0,293,2,1,2,0,0
673,"/sundering(/exodus) サブコマンド
エクソダスを放つ。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/sundering,/exodus,0,293,2,1,2,0,0
674,"/slump サブコマンド
うなだれる。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/slump,,0,293,2,1,2,0,0
675,"/loveheart(/heart) サブコマンド
ハートポーズをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/loveheart,/heart,0,293,2,1,2,0,0
676,"/humbletriumph(/waitforit) サブコマンド
自慢げなポーズをする。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/humbletriumph,/waitforit,0,293,2,1,2,0,0
677,"/victoryreveal(/vreveal) サブコマンド
ビーンズ・ビクトリーを誇る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/victoryreveal,/vreveal,0,293,2,1,2,0,0
678,"/fryegg サブコマンド
目玉焼きを作る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/fryegg,,0,293,2,1,2,0,0
679,"/uchiwasshoi(/bigfan) サブコマンド
大うちわで扇ぐ。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/uchiwasshoi,/bigfan,0,293,2,1,2,0,0
680,"/attend サブコマンド
指示を待つ。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/attend,,0,293,2,1,2,0,0
681,"/water サブコマンド
水をまく。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/water,,0,293,2,1,2,0,0
682,"/shakedrink サブコマンド
シェイカーを振る。
>>サブコマンド
motion
　…モーションのみ、感情表現テキストは表示しない。
※サブコマンド省略
　…モーションと感情表現テキストを表示する。",,,/shakedrink,,0,293,2,1,2,0,0
