#,Speed,Scale,Action6,BNpcCustomize,NpcEquip,BNpcName,Action0,Action1,Action2,Action3,Action4,Action5,RPParameter,RemoveAction,StartVFX,EndVFX,Action7,Model,Unknown0,Unknown1,RPParameter2,Unknown3,Unknown4,ExHotbarEnableConfig,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,IsPvP,IsEvent,PlayerCamera,Unknown14,Unknown15,Unknown16,Unknown17
477,0,1,0,1227,2495,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
478,0,1,0,1226,2492,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
479,0,1,0,953,2493,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
480,0,1,0,1228,2496,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
481,0,1,0,1229,2497,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
482,0,1,0,529,2494,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
483,0,1,0,1230,2498,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
484,0,1,0,1231,2499,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
485,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1769,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
486,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1745,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
487,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1532,76,0,3730,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
488,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,1455,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
489,0,1,0,1233,2502,0,0,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
490,0,3,31742,0,0,7633,0,0,0,0,0,0,0,0,0,0,0,3772,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
491,0,3,31743,0,0,7634,0,0,0,0,0,0,0,0,0,0,0,3773,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
492,0,3,31746,0,0,12258,0,0,0,0,0,0,0,0,0,0,0,3803,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
493,0,3,0,0,0,7635,0,0,0,0,0,0,0,0,0,0,0,2323,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
494,0,1,14690,1238,2512,0,60,31397,31396,31398,31399,0,0,0,0,0,7641,3769,3,0,19,-1,0,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
495,0,1.08,14690,1200,2460,0,61,62,33013,31785,31794,0,0,0,0,0,7678,3653,3,0,20,-1,0,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
496,0,1,0,0,2505,0,31472,0,0,0,0,0,0,0,1148,1148,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
497,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3788,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
498,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
499,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
500,0,0.6,0,0,0,0,32781,32782,0,0,0,0,0,0,76,76,0,3812,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
501,0,1,0,0,2505,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3458,1,0,0,-1,-80,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
503,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,3920,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
504,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,2274,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
507,0,1,0,1284,2546,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
508,0,1,0,1238,2547,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
509,0,1,0,1272,2548,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
510,0,1,0,1285,2549,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
513,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
514,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
515,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4027,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
516,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4035,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
517,0,1,0,0,2587,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
518,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,104,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
519,0,1.5,0,0,771,0,0,0,0,0,0,0,0,0,76,76,0,16,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
520,0,1,0,0,2754,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
521,0,1,0,0,2852,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
522,0,1,0,693,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
523,0,1,39321,694,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
524,0,1.2,6497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
525,0,1,14690,1308,2660,0,63,64,37124,37125,37123,37129,0,0,0,0,7682,0,3,0,21,-1,0,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
526,0,1,0,1306,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
527,0,1,0,1306,2644,12743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
528,0,1,0,1343,2650,0,0,0,0,0,0,0,0,0,2159,2159,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
529,0,1,0,1343,2651,0,0,0,0,0,0,0,0,0,2159,2159,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
530,0,1,0,0,2861,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
531,0,1,0,1341,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
532,0,1,0,302,2810,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
533,0,1,0,301,2811,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
534,0,1,0,1524,2812,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
535,0,1,0,1525,2813,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
536,0,1,0,1526,2814,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
537,0,1,0,852,2815,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
538,0,1,0,1201,2816,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
539,0,1,0,1527,2817,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
540,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4374,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
541,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
542,0,1.2,0,0,0,14273,0,0,0,0,0,0,0,0,2820,0,0,3981,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
543,0,1,11784,622,2800,0,67,68,46763,46762,0,0,0,0,0,0,7681,0,3,0,23,-1,0,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False
544,0,1,0,1555,2886,0,0,0,0,0,0,0,0,0,2409,2410,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
545,0,1,0,0,0,0,42066,0,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
546,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
547,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4376,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
548,0,1,0,0,0,13651,0,0,0,0,0,0,0,0,0,0,0,1197,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
549,0,1,0,0,0,13652,0,0,0,0,0,0,0,0,0,0,0,4137,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,0,1,0,0,0,0,42258,0,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
554,0,2,0,0,2880,0,0,0,0,0,0,0,0,0,76,76,0,2601,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
559,0,1,0,0,2910,0,0,0,0,0,0,0,0,0,1148,1148,0,0,5,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
560,0,1,0,0,0,0,44039,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
561,0,1,0,0,2934,0,44501,44502,44503,44504,11063,0,0,0,117,117,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
562,0,1,0,0,2936,0,44501,44502,44503,44504,11063,0,0,0,117,117,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
563,0,1,0,0,2935,0,44501,44502,44503,44504,11063,0,0,0,117,117,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
564,0,1,0,0,2937,0,44501,44502,44503,44504,11063,0,0,0,117,117,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
565,0,1,0,0,1748,0,0,0,0,0,0,0,0,0,76,76,0,2520,1,0,0,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
566,0,1,0,0,0,0,44628,0,0,0,0,0,0,44492,76,76,0,4621,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
567,0,1,0,0,0,0,44629,0,0,0,0,0,0,44492,76,76,0,1298,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
568,0,1,0,0,0,0,44925,0,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
569,0,1,0,0,0,0,44926,0,0,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
570,0,1,0,1308,2956,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
571,0,1,0,1304,2957,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
572,0,1,0,1602,2958,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
573,0,1,0,622,2959,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
574,0,1,0,1195,2960,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
575,0,1.08,0,1604,2961,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
576,0,1,0,1595,2962,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
577,0,1,0,831,2963,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
578,0,0.84,0,1596,2964,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
579,0,1,0,1597,2965,0,13266,0,0,0,0,0,0,0,76,76,13061,0,1,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
580,0,1,0,0,0,0,45127,42039,42038,0,0,0,0,0,117,117,0,0,4,0,0,-1,0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
