#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
442,"Vous appelez votre mascotte Daïvadipa miniature, une poupée magique à l'effigie d'une divinité mrga.","Daïvadipa est une divinité mrga vénérée par les Thavnairois depuis de nombreuses générations. En langue arkasodara ancienne, son nom signifie à la fois “lumière divine” et “œil”, en référence à sa capacité à distinguer le bien du mal.","Le bien, le mal !",Œil pur,"Augmente de 10 l'attaque des alliés dans l'aire d'effet.
**Durée :** 10s",55,55,3,3,False,True,False,True,False
443,"Vous appelez votre mascotte Roi pampa sélénien, un pampa qui vaut lit­té­ra­le­ment de l'or.","Né doré à la suite d'une anomalie génétique, ce pampa a beaucoup souffert de son clinquant, qui jure avec la surface grise de la lune. Il a finalement préféré vivre heureux et caché dans le Ludodrome, en tant que plante décorative et trophée.",Que de l'or !,Douche solaire,"Double le montant de PV récupérés par les mascottes qui se trouvent à l'intérieur des portails.
**Durée :** 20s",55,50,4,9,False,True,False,False,False
444,"Vous appelez votre mascotte Arkasodara miniature, une poupée magique à l'effigie d'un Arkasodara, et vêtue !","Cette poupée en tenue tra­di­tion­nel­le de Thavnair, fabriquée en col­la­bo­ra­tion avec le Grand Œuvre, fait office de re­mer­cie­ment pour le parrainage des Hippotracteurs. C'est aussi un excellent cadeau souvenir, raison pour laquelle les marchands de Yedlihmad ont l'œil dessus.",Arka !,Concoction alchimique spéciale,"Inflige 10 points de dégâts périodiques par seconde aux ennemis dans l'aire d'effet.
**Durée :** 20s",30,70,2,1,False,True,False,False,False
445,Vous appelez votre mascotte kangourou miniature. Cette peluche trouvée par un servant aime sauter joyeusement sur ses pattes arrières.,"Une peluche du continent méridional. Elle a été trouvée dans des mines près d'un village en ruine par un servant, qui a pris le soin de la réparer. Elle est fournie avec un bébé kangourou que l'on peut retirer de sa poche, mais il a rarement envie d'en sortir.",Kangouu !,Coup de pied kangourou,"Inflige des dégâts d'attaque 60 aux ennemis dans l'aire d'effet et réduit leur vitesse de déplacement de 70%.
**Durée :** 10s",65,50,3,1,False,False,False,True,False
446,"Vous appelez votre mascotte proto-Dreadnaught, un modèle d'essai miniature de Dreadnaught. Ne vous fiez pas à sa taille, il est plus fort qu'il en a l'air.","Un modèle d'essai miniature de Dreadnaught de l'ancien empire d'Allag, construit comme modèle réduit dès son prototype. Aussi puissant que les modèles ac­tu­el­le­ment utilisés, il transportera vos affaires sans aucun mal.",Brzzz brzzz...,Vapeur nettoyante,"Augmente de 40 la défense des mascottes qui ont utilisé des PdT.
**Durée :** 10s",40,40,2,3,False,False,True,True,False
447,"Vous appelez votre mascotte kapipikulu, une poupée magique miniature qui était scellée dans les ruines sous-marines d'Alzadaal.","Cette poupée magique trouvée dans les ruines sous-marines d'Alzadaal, chargée de la gestion de Kapikulu, avait beaucoup de temps libre. Elle pensait avoir enfin un peu de travail lors de l'arrivée d'intrus, mais se retrouva au chômage lorsque Kapikulu fut réduit en miettes.",Kapi !,Barrière du satrape,"Rend les mascottes qui ont utilisé des PdT invulnérables à toutes les attaques.
**Durée :** 6s",70,80,2,3,False,True,False,False,False
448,"Vous appelez votre mascotte chihuaouaf, un chiot adorable qui adore faire le fou.","Ce petit chien noir qui vous regarde de ses grands yeux ronds fut trouvé près du nouveau continent et voyagea jusqu'en Éorzéa aux côtés d'un marin de Limsa Lominsa. Ravi de cette nouvelle aventure, il n'hésitera pas à vous suivre avec entrain tel un fidèle compagnon.",Ouaouaf !,Ouaf ouaouaf !,Augmente de 10 les PdT des mascottes dans l'aire d'effet. Les mascottes dont la technique a le même effet ne sont pas concernées.,40,55,3,3,False,True,True,False,False
449,"Vous appelez votre mascotte Novus D. mécanique, un jouet en forme de voiture conduite par un Garlemaldais.","Ce jouet en forme de Novus D., une des meilleures voitures de Garlemald, était par­ti­cu­liè­rement apprécié des enfants garlemaldais, qui adoraient l'observer rouler. Il aurait été fabriqué et vendu par un certain inventeur de génie qui a su combiner loisirs et profits.",Viouuum !,Accélération,"Augmente de 35% la vitesse de déplacement des alliés dans l'aire d'effet.
**Durée :** 6s",85,75,4,3,False,True,False,True,False
450,"Vous appelez votre mascotte laprœuf joyeux, une poupée magique à l'effigie d'un étrange lapin apparu dans un rêve de Jihli Aliapoh.","Cette poupée magique rose à l'effigie d'un étrange lapin, dont le noyau avait été perdu, a pu fonctionner grâce à la gemme d'un lapin du bonheur apparu lors de la chasse aux Prœufs. Elle vous portera peut-être chance si vous l'emmenez lors de vos aventures... Ou peut-être pas.",Kyu !,Pur bonheur,"Donne une aire d'effet aux attaques automatiques des mascottes qui ont utilisé des PdT.
**Durée :** 12s",40,40,4,3,False,True,False,False,False
451,"Vous appelez votre mascotte Azeyma miniature, une poupée magique à l'effigie d'Azeyma la Gardienne, qui agit un peu comme un garçon manqué.","Cette poupée magique à l'effigie d'Azeyma la Gardienne fut créée par un orfèvre qui entra par mégarde dans son temple alors qu'il cherchait une beauté divine. Sous le charme, il se mit im­mé­dia­te­ment au travail et parvint à capturer sa noblesse et sa grâce envoûtante.","Aah, quelle chaleur !",Éventail d'Azeyma,"Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 40 s'ils sont de type “Poupée”.
**Durée :** 6s",55,50,2,3,False,False,False,True,False
452,"Vous appelez votre mascotte Ragnarok miniature, une réplique à l'effigie du vaisseau du même nom qui n'a pas été facile à réaliser.","Ce modèle réduit du Ragnarok, un vaisseau sur lequel de nombreux ingénieurs ont travaillé corps et âme, a été reproduit fidèlement dans les moindres détails. Les ingénieurs cherchaient tant à atteindre la perfection qu'ils ont dû passer de nombreuses nuits blanches.",Téléportatiooon !,Navigation instantanée,"Réduit de moitié le temps de recharge pour l'invocation des mascottes.
**Durée :** 10s",45,50,2,9,False,True,True,True,False
453,"Vous appelez votre mascotte fou à pattes bleues, un vilain oiseau qui appartenait à la bande de Barbe-Brume.","Ce vilain oiseau de la bande de Barbe-Brume utilisait ses grands yeux ronds pour amadouer ses proies avant de les picorer sans pitié jusqu'à ce qu'elles fondent en larmes... Mais c'est du passé. Après la séparation de l'équipage, il vivait une vie tranquille dans les îles du Sud.",Kaa kaa !,Envolée,"Donne une aire d'effet aux attaques automatiques des mascottes qui ont utilisé des PdT.
**Durée :** 12s",55,55,1,3,False,False,False,False,True
454,"Vous appelez votre mascotte Koyo K, un ami qui n'est pas de notre galaxie, et encore moins du fond de la nuit.","Cette poupée magique à l'effigie de Koyo K, l'extra-terrestre au grand cœur, a été façonnée de la main experte de Godbert, sou­dai­ne­ment frappé par l'inspiration. Elle est programmée pour vous suivre dans toutes vos aventures et, étrangement, ses yeux semblent briller lorsqu'elle aperçoit un élixir...",Koyo-koyo !,Koyo-koyo K !,Rétablit votre bouclier s'il a été détruit.,80,40,1,9,False,False,False,True,False
455,"Vous appelez votre mascotte Solus mécanique, une poupée mécanique à l'effigie de l'empereur Solus. Si une terre s'étend sous vos yeux, alors dévastez-la pour la subjuguer !",Cette poupée à l'effigie de l'empereur Solus a été con­fec­tion­née pour célébrer les neuf ans de l'arrivée au pouvoir de ce dernier. Elle fut également distribuée à d'autres provinces afin de faire étalage de la technologie de l'Empire.,"Aah, quel malheur...",Claquement de doigts,Téléporte les mascottes qui ont utilisé des PdT vers le portail central.,40,80,2,9,False,False,True,False,False
456,"Vous appelez votre mascotte Madmiaouselle, une petite poupée magique con­fec­tion­née spé­cia­le­ment dans le but de ne rien faire si ce n'est quelques miaous et ronrons.","Au sein des fourmis, pourtant connues pour être travailleuses, 20% de la colonie ne fait strictement rien. Les savants sharlayanais ont donc répliqué ce modèle d'efficacité avec la Madmiaouselle, une poupée magique qui paresse, mais à la perfection.",Ronronron...,Mollassonne,Réduit les PdT des ennemis dans l'aire d'effet de 50% de leur valeur maximale.,50,45,3,4,False,True,False,False,False
457,"Vous appelez votre mascotte lumignon, une étrange poupée à l'image d'un Éa ayant échoué sa réincarnation.","Stigma-4 a créé cette poupée afin de mettre en garde les Éas contre les dangers d'une réincarnation ratée, une campagne de prévention nécessaire suite à l'engouement soudain de ces formes de vies immatérielles pour le sens du goût.",◎※★△...,Désagrégation,"Double le montant de PV récupérés par les mascottes qui se trouvent à l'intérieur des portails.
**Durée :** 20s",50,50,2,9,True,False,False,False,False
458,"Vous appelez votre mascotte croiseur mécanique carmin, un modèle réduit destiné à l'en­traî­ne­ment. La couleur rouge de son alliage mécanique augmente sa vitesse, paraît-il.","Un passionné des Forges de Garlond a inventé cet engin transformable. Ce modèle réduit de couleur rouge devait servir à l'en­traî­ne­ment pour Astragalos, mais un trop grand souci du détail s'est mis en travers d'une production à bas coût. L'ingénieur s'est donc contenté d'en fabriquer une poignée pour les plus grands champions et championnes.","Tzuiii, tzuiii !",Transformation,"Augmente de 30% la vitesse de déplacement des mascottes qui ont utilisé des PdT.
**Durée :** 10s",70,60,3,3,False,True,False,True,False
459,"Vous appelez votre mascotte croiseur mécanique céruléen, un modèle réduit destiné à l'en­traî­ne­ment. La couleur bleue de son alliage mécanique augmente sa puissance, paraît-il.","Un passionné des Forges de Garlond a inventé cet engin transformable. Ce modèle réduit de couleur bleue devait servir à l'en­traî­ne­ment pour Astragalos, mais un trop grand souci du détail s'est mis en travers d'une production à bas coût. L'ingénieur s'est donc contenté d'en fabriquer une poignée pour les plus grands champions et championnes.","Tzuiii, tzuiii !",Transformation,"Augmente de 30% la vitesse de déplacement des mascottes qui ont utilisé des PdT.
**Durée :** 10s",70,60,3,3,False,True,False,True,False
460,"Vous appelez votre mascotte Scarmiglione miniature, con­fec­tion­née à l'image du puissant démon à la soif d'éther inextinguible.","C'est Scarmiglione, le maître de la terre en personne, qui a commandé à un de ses sous-fifres la fabrication de cette mascotte. Il espérait ainsi afficher sa supériorité à tous. Force est de constater que le général de Golbez n'a pas dû apprécier le côté “miniature” du jouet, puisqu'il a ensuite dévoré son créateur.",Sssrrr...,Ramper,Inflige des dégâts équivalents à 5% de sa solidité à la pierre arcanique ennemie la plus proche.,40,65,1,8,False,False,False,False,True
461,"Vous appelez votre mascotte poussin dragon, un poussin chocobo affublé d'un adorable costume de dragon à l'occasion de la fête de la transition.","La délégation orientale a choisi ce poussin comme mascotte, afin de célébrer une nouvelle année placée sous le signe du dragon. À noter que l'on parle ici du dragon oriental, un animal légendaire à la silhouette plus allongée que ses cousins du Coerthas. Le chocobo adore en tout cas son costume, et n'hésite pas à parader avec en pépiant gaiement.",Kwé ! Kwé !!,Grâce du dragon,Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.,50,50,4,6,False,False,True,False,False
462,"Vous appelez votre mascotte momonga, un écureuil capable de planer mine de rien assez loin grâce à la membrane reliant ses quatre membres.","Ce petit mammifère est connu en Éorzéa sous le nom de polatouche. Toutefois, c'est momonga, le nom que lui ont donné les Orientaux, qui s'est imposé dans nos contrées. Son plus grand atout est d'être capable de voleter au gré du vent et des courants éthérés grâce à l'ample membrane qui relie ses quatre membres. Certains spécimens peuvent ainsi planer sur près de quarante yalms.",Touk touk !,Patagium,"Rend les mascottes dans l'aire d'effet invulnérables aux attaques venant des ennemis de type “Monstre”.
**Durée :** 5s",40,45,3,3,False,False,True,True,False
463,"Vous appelez votre mascotte Silkie-éponge, un familier à la taille idéale pour se faufiler dans les moindres recoins et faire le ménage. Aucune tache ne lui résiste.",Ce familier a été pensé pour briquer les plus grands couloirs et les plus petits recoins du palais sacré d'Ul'dah. La Silkie-éponge crée magiquement son propre savon et est recouverte de poils pour ne laisser s'échapper aucune saleté.,Squick squick !,Nettoyage de printemps,"Rend les mascottes qui ont utilisé des PdT invulnérables aux attaques venant des ennemis de type “Poupée”.
**Durée :** 10s",35,45,4,3,False,False,False,True,False
464,"Vous appelez votre mascotte laveur des canalisations, un reptile si ca­rac­té­ris­ti­que des canalisations sildiennes qu'on le considère comme leur gardien.",Ces reptiles habitent les plus profondes canalisations sildiennes. Leur langue protractile leur permet de chasser les insectes et les moisissures dont ils se nourrissent ; un trait qui leur a valu de rejoindre la garde palatine à titre honoraire., . . . . . Clac !,Lasso lingual,"Ajoute le type “Créature” aux points faibles des ennemis dans l'aire d'effet.
**Durée :** 15s",45,50,3,4,False,True,True,False,False
465,"Vous appelez votre mascotte ami miniature, une poupée magique à l'effigie d'un illustre prédécesseur.","Jadis, un homme portait un fardeau bien lourd pour ses pauvres épaules au sein d'une grande et prestigieuse cité. Cependant, malgré ses immenses res­pon­sa­bi­li­tés, il gardait toujours le sourire et appréciait les choses simples de la vie en compagnie de ses amis. Cette poupée magique a été créée pour perpétuer son souvenir.",C'était de la folie !,Dévouement,Augmente de 10 les PdT des mascottes dans l'aire d'effet. Les mascottes dont la technique a le même effet ne sont pas concernées.,40,60,1,3,False,False,False,False,True
466,"Vous appelez votre mascotte Érichthonios miniature. Avec lui, tout espoir n'est pas perdu !",Cette miniature du gardien du Pandæmonium aurait été con­fec­tion­née en secret par un collègue qui apprécie son sens de la res­pon­sa­bi­li­té. Rien de tel pour oublier ses soucis lorsqu'on travaille entouré de créatures plus violentes les unes que les autres.,À moi de faire mes preuves !,Dénoncer,Dissipe tous les effets bénéfiques des ennemis dans l'aire d'effet.,60,55,2,6,False,True,False,True,False
467,"Vous appelez votre mascotte corgi, un petit chien touffu qui adore gambader malgré ses courtes pattes.","L'avantage pratique du corgi en tant que chien de garde du bétail est d'être de taille suf­fi­sam­ment réduite pour se maintenir sans difficulté en dessous des sabots d'animaux parfois en colère. Son nom signifie “chien nain” dans une langue nordique ancienne, et d'aucuns prétendent qu'il était autrefois la monture préférée des Lalafells.",Ouaouf !,Assis !,"Réduit de 50% la défense des ennemis dans l'aire d'effet.
**Durée :** 15s",60,50,3,4,False,False,False,False,True
468,"Vous appelez votre mascotte dronte échine-bleu ciel, un poussin exotique aux couleurs vives originaire des îles Cieldalaes.","Ce poussin est né dans une famille déjà bien trop nombreuse, et bien qu'il fût destiné à rester toute sa vie dans l'enceinte d'une ferme, son pro­prié­taire décida de lui rendre sa liberté. C'est ainsi qu'il développa un goût prononcé pour les voyages autour du monde, malgré son incapacité à voler.",Pakapaka !,Surprise !,"Réduit de 50% la vitesse de déplacement des ennemis dans l'aire d'effet.
**Durée :** 5s",65,60,2,4,False,False,True,False,False
469,"Vous appelez votre mascotte suzusaurus, un bébé dragon des mers au cou ex­trê­me­ment long.","Le suzusaurus serait un cousin germain du légendaire elasmosaurus. Quant à ce spécimen particulier, il est d'une nature tellement curieuse qu'un jour, il a soudain décidé de quitter son troupeau après avoir aperçu un sous-marin des plus clinquants. Son très long cou lui permet de garder facilement l'œil sur l'objet de son admiration.  ",Kyuuu !,Tornade,"Augmente de 25 l'attaque des alliés dans l'aire d'effet.
**Durée :** 6s",60,60,2,3,False,True,False,True,False
470,"Vous appelez votre mascotte automate Maman, une véritable mère poule en lévitation sous un drap de lit.",On raconte que ce modèle réduit d'automate a longtemps appartenu au ménestrel errant. Son apparence serait basée sur celle d'une mystérieuse créature qui aurait accompagné une petite fille tout au long d'innombrables aventures... au point qu'on se demande si tout ça n'était pas un rêve.,Tout va bien se passer !,Maman poule,"Réduit de moitié le temps de recharge pour l'invocation des mascottes.
**Durée :** 10s",40,55,1,9,False,False,False,False,True
471,Vous appelez votre mascotte Cagnazzo miniature. Vous n'avez pas intérêt à la décevoir !,"Cagnazzo, maître de l'eau et général de Golbez, a ordonné à ses sous-fifres de fabriquer cette poupée magique à son effigie. Toutefois, il ne pensait pas que le résultat serait aussi rabougri, ce qui est peut-être la raison pour laquelle ses créateurs ont disparu du jour au lendemain... ",Mouahaha !,Maître de la glisse,"Rend les mascottes dans l'aire d'effet invulnérables aux attaques venant des ennemis de type “Poupée”.
**Durée :** 5s",30,40,3,3,False,False,True,True,False
472,Vous appelez votre mascotte Findingway. Ce petit Loporrite curieux fourre son nez partout !,"Un Loporrite de petit gabarit, qui s'est réveillé plus tard que ses ainés. À l'origine, sa tâche était d'aider les humains à retrouver des objets perdus, mais son rêve est désormais de constamment découvrir des choses nouvelles. Il partage ré­gu­liè­re­ment avec ses semblables le fruit de ses voyages.",Où ça ?,Trouvé !,Rétablit votre bouclier s'il a été détruit.,45,45,2,9,False,False,True,True,False
473,"Vous appelez votre mascotte soldate pachypodium, une mine souterraine autrefois enfouie dans les profondeurs d'Eurêka Orthos.","Obéissant aux directives de Gancanagh, cette mine pachypodium a voulu faire du zèle en s'enfonçant très pro­fon­dé­ment dans le sol lors d'une embuscade, ce qui l'a mal­en­con­treu­se­ment empêchée d'exploser. Réformée à la suite de cet incident, elle semble grandement apprécier l'air frais de la surface.",◎＃♭▲♪♪,◆◎◎※☆～！,Inflige des dégâts équivalents à 90% de sa solidité à l'œil scrutateur ennemi. N'a aucun effet si ce dernier est déjà détruit.,30,35,2,8,True,False,False,False,False
474,"Vous appelez votre mascotte Halone miniature. Contre toute attente, elle est d'une nature plutôt réservée.","Cette poupée magique est le produit de l'inspiration divine octroyée à un orfèvre qui se retrouva un jour, au cours d'un voyage dans les régions glaciaires, face à ce qu'il considéra être la beauté féminine absolue. Le résultat est époustouflant, plein de puissance brute et de grâce ondoyante à la fois.",Bande de chiffes molles !,Épée du destin,"Donne une aire d'effet aux attaques automatiques des mascottes qui ont utilisé des PdT.
**Durée :** 12s",50,45,3,3,False,False,False,True,False
475,"Vous appelez votre mascotte train petit mais costaud, un modèle réduit de train qui a la locomotive dure.","Ce modèle réduit a été assemblé avec des pièces découvertes au fond de la mer. Personne ne sait s'il était censé transporter des passagers, ce qui lui confère une aura des plus mys­té­rieu­ses. En outre, il suit son pro­prié­taire partout alors qu'il ne contient pas de moteur...",Tchou-tchou !,Course folle,Inflige des dégâts d'attaque 30 aux ennemis dans l'aire d'effet et les projette en arrière.,30,65,4,1,False,True,True,False,False
476,"Vous appelez votre mascotte Godbert miniature, un gentleman orfèvre qui a de la bouteille.","Godbert Manderville peut s'enorgueillir d'être à la fois un des plus grands orfèvres de tous les temps et le pro­prié­taire du Gold Saucer. Cette poupée magique à son effigie, offerte durant le festival organisé dans son célèbre éta­blis­se­ment, donne l'occasion de s'approprier une pincée de sa classe légendaire.",Ho ho ho !,Prise des Manderville,Inflige des dégâts équivalents à 70% de sa solidité au bouclier ennemi. N'a aucun effet si ce dernier est déjà détruit.,70,40,3,8,False,False,False,True,False
477,"Vous appelez votre mascotte Aidoneus miniature, une poupée magique à l'effigie d'un mage de grand renom.","Jadis, un homme avait la capacité de voir l'éther à l'œil nu mieux que quiconque. Après être devenu un mage ex­cep­tion­nel, il obtint la garde du domaine où les âmes des défunts vont achever leur dernier voyage : les Enfers. Cette poupée magique a été créée pour perpétuer son souvenir.",Pfff...,Soupir,"Ajoute le type “Poupée” aux points faibles des ennemis dans l'aire d'effet.
**Durée :** 15s",60,60,2,4,True,False,False,True,False
478,"Vous appelez votre mascotte macareux, un charmant petit oiseau de la famille des alques au bec orangé.","Originaire des mers du Nord, cet adorable volatile sait normalement se servir de ses courtes ailes pour piquer une tête dans l'océan et attraper d'un coup un bon nombre de poissons frétillants. Celui-ci par contre a été témoin de vos exploits contre diverses créatures magiques, et s'est mis en tête de vous suivre, persuadé qu'il aurait ainsi accès à une source sans fin de nourriture !",Piou !,Battement d'ailes,"Donne l'effet de destruction contre les pierres arcaniques aux mascottes qui ont utilisé des PdT.
**Durée :** 6s",50,50,2,3,True,False,False,True,False
479,"Vous appelez votre mascotte mossasaure, une ancienne espèce de vouivre aquatique des mers lointaines.","Cette créature, encore loin d'avoir atteint sa maturité, peut paraître attachante pour l'instant... mais une fois adulte, elle se changera en terrible prédateur ! L'un de ses grands plaisirs est d'avaler tout cru sa proie, mais pour l'instant, elle ne sait encore que penser de vous. Pour l'instant...",Groumph...,Instinct de prédateur,"Augmente son attaque et sa défense. Les montants sont majorés de 10 pour l'attaque et de 5 pour la défense par tranche de 5% de PV perdus.
**Durée :** 10s",50,65,3,3,False,True,True,False,False
480,"Vous appelez votre mascotte chôchin okuri, une variété de lanterne fantôme originaire du mont Rokkon.","Cette créature de la famille des “bake-chôchin” est née lorsqu'un esprit s'est logé dans une lanterne en papier fabriquée pour les enfants. Très affective, elle a l'habitude de suivre son maître absolument partout.",Bleeeh !,Lapement terrifiant,"Inflige des dégâts d'attaque 120 aux ennemis dans l'aire d'effet, et augmente de 20 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 6s",75,65,3,1,False,True,False,False,False
481,"Vous appelez votre mascotte loutre choute fringante, avec sa petite tenue, elle a un air par­ti­cu­liè­rement chic !","Originaire d'Orient, on raconte qu'elle aurait chuté d'un navire de pêche avant de s'échouer sur une île déserte... ou presque. Car les poupées magiques présentes sur les lieux sont tombées sous le charme de cette croquante loutre et l'ont habillée avec diverses tenues avant de s'accorder sur ce magnifique ensemble alliant classe et technologie.",Tchouuu !,Salto vapeur,Inflige des dégâts équivalents à cinq fois l'attaque aux ennemis dans l'aire d'effet.,30,70,2,1,False,False,True,False,False
482,"Vous appelez votre mascotte Arme Rubellite, un modèle réduit d'un prototype d'arme magitek conçu par l'armée impériale.","Découverte dans un entrepôt d'une base garlemaldaise, cette Arme semble avoir été avant tout un modèle d'essai servant à tester l'aérodynamisme de ce type d'engin en vol. Elle ne possède d'ailleurs aucun type d'armement. Après une analyse poussée, les dirigeants de l'Alliance éorzéenne ont choisi de l'offrir à ses membres les plus prestigieux, en guise de récompense pour leur service.",Clonk...,Dynamo rubellite,"Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 15s",85,65,2,3,False,True,False,True,False
483,"Vous appelez votre mascotte chimpanzé, un singe par­ti­cu­liè­rement intelligent.","Cet animal au pelage noir dispose de facultés cognitives très avancées, dont la capacité à utiliser des outils ou même à comprendre le langage humain. Certains scien­ti­fi­ques pensent qu'il s'agirait d'une espèce très proche de l'homme, mais ignorent encore son origine ainsi que son processus évolutif.",Ouh ouh !,Gratte gratte,"Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 15s",50,55,3,1,False,False,False,True,False
484,"Vous appelez votre mascotte dynamite exaltante, car qui ne voudrait pas d'un compagnon prêt à exploser à n'importe quel moment ?","Cette jeune dynamite était toute prête à se faire exploser dans une déflagration de tous les diables, mais n'a pas réussi à y parvenir. D'après Thrillingway, il n'y aurait pas plus grand frisson dans ce monde que de s'en servir comme oreiller avant de dormir !",3... 2... 1...,Explosion simulée,Désamorce les pièges des ennemis.,25,70,1,6,False,False,False,False,True
485,Vous appelez votre mascotte mikra Lyssa une version miniature de la terrible louve.,"Cette poupée est basée sur la louve bipède Lyssa, dans le but d'étudier la capacité à reproduire les techniques de l'originale, mais à petite échelle. Si elle conserve le talent de sa “grande sœur” pour les coups de pied retournés et les clefs de bras, son petit corps ne lui permet pas d'infliger beaucoup de dégâts.",Yaaah !,Coup de pied retourné,Inflige des dégâts équivalents à 90% de sa solidité au portail ennemi le plus proche. N'a aucun effet si ce dernier est déjà détruit.,45,55,2,8,False,True,False,False,False
486,"Vous appelez votre mascotte Shiromaru, un chien ninja venu de Hingashi.","Ancien compagnon de la shinobi Yozakura l'élusive, ce chien ninja au pelage blanc possède un sens du devoir très développé, et vous a offert sa loyauté sans faille pour avoir libéré l'âme de sa maîtresse. Le rouleau qu'il possède contient une technique capable d'attirer vers lui les friandises alentour.",Wouf ! Wouf !,Ouaf !,"Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Créature”.
**Durée :** 6s",65,50,4,3,False,False,False,True,False
487,"Vous appelez votre mascotte Athéna miniature, une poupée si pure et si belle, le voilà, votre rêve !","Cette poupée est basée sur la première directrice du Pandæmonium, elle aurait d'ailleurs été créée dans le plus grand secret par un des employés, grand admirateur d'Athéna. Cet homme disparut dans des cir­cons­tan­ces étranges, quelques jours avant l'apparition d'un molosse au visage humain arpentant les couloirs de la prison.",Montrez-moi l'éclat de votre âme !,Tentation,"Place un piège qui peut être déclenché 10 secondes plus tard.
Piège : réduit de 70% la vitesse de déplacement des ennemis dans l'aire d'effet.
**Durée :** 20s",85,60,3,2,False,False,True,False,False
488,"Vous appelez votre mascotte Barbariccia, prenez garde aux courants d'air !","Cette poupée est une réplique de l'un des quatre généraux de Golbez, Barbariccia, la maîtresse du vent. Conçue par un orfèvre fasciné par la beauté sauvage de cette créature du néant, il a fait en sorte de retranscrire son incroyable chevelure et sa férocité sans pareille.","Vous m'échapperez pas, pauvres larves !",Raid capillaire,Dissipe les effets de tous les alliés et ennemis dans l'aire d'effet.,50,40,4,6,False,True,False,False,False
489,"Vous appelez votre mascotte dogû globuleux, une étrange poterie au regard insondable.","Découverte dans les fonds marins, cette statuette est totalement creuse et bouge grâce à un enchantement. Tout porte à croire qu'il s'agit d'une relique religieuse datant de la 2e ère astrale, toutefois certains comme Delion, le rédacteur en chef de L'Occultophile, voient dans cette poterie la repré­sen­ta­tion d'un être d'origine extraterrestre.",Dogûûû...,Puissance du dogû,"Rend vos portails, votre bouclier et votre œil scrutateur invulnérables à toutes les attaques.
**Durée :** 20s",40,50,2,9,False,False,True,False,False
490,"Vous appelez votre mascotte Kuromaru, un chien ninja fidèle venu de Hingashi.","Second compagnon canin de la shinobi Yozakura l'élusive, ce toutou au grand cœur et au pelage noir n'a pas pu se résoudre à abandonner sa maîtresse. Il choisit de vous accompagner tel un pèlerin en quête d'absolution.",Wouuuf !♪,Pas question !,"Inflige des dégâts d'attaque 60 aux ennemis dans l'aire d'effet et réduit leur vitesse de déplacement de 70%.
**Durée :** 10s",45,45,3,1,False,True,True,False,False
491,"Vous appelez votre mascotte uolosapa, un petit oiseau très futé originaire des îles méridionales.","Ce petit passereau se distingue par son bec d'un rose chatoyant. On lui attribue une grande in­tel­li­gence, à tel point que les légendes des îles méridionales racontent que certains d'entre eux auraient été vénérés en tant que serviteurs de l'enfant divin.",Pipipi !,Brise méridionale,Dissipe les effets de tous les alliés et ennemis dans l'aire d'effet.,45,50,3,6,False,False,True,False,False
492,"Vous appelez votre mascotte vénérable tsuchinoko blanc, un serpent légendaire vénéré durant la fête de la transition en Orient. Ou peut-être est-ce entièrement autre chose... ?","Cette créature ressemblant à un serpent blanc est vénérée comme un signe de chance en Orient. Cela aurait dû être juste une statuette remise par la maréchale des serpents pour honorer l'animal de l'année, mais il faut croire que celui-ci, bien vivant, est venu à bord du navire de la délégation. Son corps dodu est surmonté d'une mandarine.",Mochiii !,Kagami-biraki,Augmente de 10 les PdT des mascottes dans l'aire d'effet. Les mascottes dont la technique a le même effet ne sont pas concernées.,60,50,1,3,False,True,True,True,False
493,"Vous appelez votre mascotte Arme Tourmaline, un modèle réduit d'un prototype d'arme magitek conçu par l'armée impériale.","Découverte dans un entrepôt d'une base garlemaldaise, cette Arme semble avoir été avant tout un modèle d'essai servant à tester l'aérodynamisme de ce type d'engin en vol. Elle ne possède d'ailleurs aucun type d'armement. Après une analyse poussée, les dirigeants de l'Alliance éorzéenne ont choisi de l'offrir à ses membres les plus prestigieux, en guise de récompense pour leur service.",Gwon...,Rayon émeraude,Dissipe tous les effets bénéfiques des ennemis dans l'aire d'effet.,55,40,2,6,False,False,False,True,False
494,"Vous appelez votre mascotte Oschon miniature, prête à vous accompagner sur la route toute la divine journée.","Jaloux du talent de l'orfèvre ayant donné vie à la poupée magique à l'effigie de Halone, Nald'thal a fabriqué cet Oschon miniature avec des pierres rarissimes. Con­trai­re­ment à l'original, elle ne partira pas sans vous à l'aventure.",Le vent nous appelle...,En route !,"Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
**Durée :** 15s",45,55,3,3,False,True,False,False,False
