#,Name,Bg,ArrayEventHandler,PlaceNameRegionIcon,PlaceNameIcon,Aetheryte,FixedTime,PlaceNameRegion,PlaceNameZone,PlaceName,Map,ContentFinderCondition,BGM,QuestBattle,Resident,NotoriousMonsterTerritory,BattalionMode,LoadingImage,ExclusiveType,TerritoryIntendedUse,WeatherRate,Unknown1,ExVersion,Unknown2,ZoneSharedGroup,AetherCurrentCompFlgSet,MountSpeed,IndividualWeather,AchievementIndex,Unknown6,Unknown7,PCSearch,Stealth,Mount,Unknown8,IsPvpZone,Unknown9,IsInUse,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16
1104,l5c4_2,ex4/07_lak_l5/cnt/l5c4/level/l5c4,0,-1,-1,0,-1,26,509,2529,0,902,1001,0,674,0,1,6,2,31,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1105,l5c5,ex4/07_lak_l5/cnt/l5c5/level/l5c5,0,-1,-1,0,-1,26,509,2529,0,903,1001,0,675,0,1,6,2,31,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1106,l5c5_2,ex4/07_lak_l5/cnt/l5c5/level/l5c5,0,-1,-1,0,-1,26,509,2529,0,904,1001,0,676,0,1,6,2,31,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1107,l5c6,ex4/07_lak_l5/cnt/l5c6/level/l5c6,0,-1,-1,0,-1,26,509,2529,0,905,1001,0,677,0,1,6,2,31,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1108,l5c6_2,ex4/07_lak_l5/cnt/l5c6/level/l5c6,0,-1,-1,0,-1,26,509,2529,0,906,1001,0,678,0,1,6,2,31,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1109,d2d3_re,ex1/02_dra_d2/dun/d2d3/level/d2d3,0,122018,124803,0,-1,498,511,2038,241,31,1001,0,90,0,1,8,2,3,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1110,a2d1_re,ex1/03_abr_a2/dun/a2d1/level/a2d1,0,122019,124903,0,-1,497,510,2147,231,38,1001,0,681,0,1,7,2,3,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1111,d2d5_re,ex1/02_dra_d2/dun/d2d5/level/d2d5,0,122018,124807,0,-1,498,511,2088,277,141,1001,0,666,0,1,8,2,3,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1112,d2d6_re,ex1/02_dra_d2/dun/d2d6/level/d2d6,0,122018,124809,0,-1,498,511,2090,292,171,1001,0,667,0,1,8,2,3,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1113,r2d3_re,ex1/01_roc_r2/dun/r2d3/level/r2d3,0,122004,124319,0,-1,25,508,1792,313,182,1001,0,668,0,1,5,2,3,40,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1114,f1da_re,ffxiv/fst_f1/dun/f1da/level/f1da,0,122003,124217,0,-1,23,507,1857,337,219,1001,0,202,0,1,3,2,3,40,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1115,ec047,ex4/02_mid_m5/dun/m5d2/level/m5d2,0,-1,-1,0,-1,3703,3741,4118,726,907,1001,0,665,0,1,21,1,29,28,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1116,s5p4,ffxiv/pvp_xx/pvp/s5p4/level/s5p4,0,-1,-1,0,1100,2405,501,4093,822,0,1001,0,685,0,4,1,2,28,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True
1117,s5p4_ctm,ffxiv/pvp_xx/pvp/s5p4/level/s5p4,0,-1,-1,0,1100,2405,501,4093,822,0,1001,0,685,0,4,1,2,37,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True
1118,z5r2,ex4/05_zon_z5/rad/z5r2/level/z5r2,0,122010,124627,0,-1,2405,519,4258,811,911,1001,0,657,0,1,1,2,8,147,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True
1119,m5d5_event,ex4/02_mid_m5/dun/m5d5/level/m5d5,854655,-1,-1,172,-1,3703,3741,4270,826,0,573,0,0,0,1,21,0,15,0,1,4,0,0,0,0,0,-1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1120,ec048,ex4/02_mid_m5/fld/m5f2/level/m5f2,0,-1,-1,0,1200,3703,4138,3710,697,910,1001,0,682,0,1,21,1,29,58,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1121,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1122,z3oz,ex2/05_zon_z3/ome/z3oz/level/z3oz,0,122016,124477,0,-1,2405,519,4288,821,908,1001,0,687,0,1,1,2,17,150,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1123,n5c1,ex4/01_nvt_n5/cnt/n5c1/level/n5c1,0,122031,124772,0,-1,3705,3743,4287,818,909,1001,0,664,0,1,27,3,33,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1124,l5c0,ex4/07_lak_l5/cnt/l5c0/level/l5c0,0,-1,-1,0,-1,26,509,2529,820,0,1001,0,0,0,1,6,0,12,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1125,m5e6,ex4/02_mid_m5/evt/m5e6/level/m5e6,854660,-1,-1,169,-1,3703,3741,4293,825,0,904,0,0,0,1,23,0,15,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1126,k5d2,ex4/03_kld_k5/dun/k5d2/level/k5d2,0,122028,124055,0,-1,3702,3740,4297,831,822,1001,0,690,0,1,22,2,3,0,1,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1127,s1p6_begin01,ffxiv/sea_s1/pvp/s1p6/level/s1p6,0,-1,-1,0,1200,22,502,154,942,1012,1001,0,784,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1128,s1p6_begin02,ffxiv/sea_s1/pvp/s1p6/level/s1p6,0,-1,-1,0,1200,22,502,154,942,1013,1001,0,785,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1129,s1p6_begin03,ffxiv/sea_s1/pvp/s1p6/level/s1p6,0,-1,-1,0,1200,22,502,154,942,1014,1001,0,786,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1130,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1131,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1132,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1133,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1134,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1135,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1136,m5fb,ex4/02_mid_m5/fld/m5fb/level/m5fb,0,122029,124156,0,-1,3703,3741,4377,838,944,1001,0,740,0,1,23,2,10,114,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1137,e5d1,ex4/08_est_e5/dun/e5d1/level/e5d1,0,122032,124352,0,-1,2402,513,4308,843,945,1001,0,0,0,1,11,2,4,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1138,s5p5,ffxiv/pvp_xx/pvp/s5p5/level/s5p5,0,-1,-1,0,1100,2405,501,4094,854,0,1001,0,726,0,4,1,2,28,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True
1139,s5p5_ctm,ffxiv/pvp_xx/pvp/s5p5/level/s5p5,0,-1,-1,0,1100,2405,501,4094,854,0,1001,0,726,0,4,1,2,37,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True
1140,z5fb,ex4/05_zon_z5/fld/z5fb/level/z5fb,0,122010,124152,0,-1,2405,519,4296,830,949,1001,0,712,0,1,1,2,10,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1141,z5fb_2,ex4/05_zon_z5/fld/z5fb/level/z5fb,0,122010,124153,0,-1,2405,519,4296,830,950,1001,0,713,0,1,1,2,10,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1142,o3d1_re,ex2/03_ocn_o3/dun/o3d1/level/o3d1,0,122010,124743,0,-1,22,502,2297,359,238,1001,0,228,0,1,2,2,3,36,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1143,e3d2_re,ex2/02_est_e3/dun/e3d2/level/e3d2,0,122024,124852,0,-1,2401,515,2833,375,240,1001,0,215,0,1,10,2,3,0,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1144,e3d3_re,ex2/02_est_e3/dun/e3d3/level/e3d3,0,122024,124853,0,630,2401,515,2810,396,241,1001,0,0,0,1,10,2,3,0,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1145,g3d1_re,ex2/01_gyr_g3/dun/g3d1/level/g3d1,0,122023,124951,0,-1,2400,514,2665,397,242,1001,0,694,0,1,9,2,3,0,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1146,g3d2_re,ex2/01_gyr_g3/dun/g3d2/level/g3d2,0,122023,124952,0,-1,2400,514,2691,373,247,1001,0,227,0,1,12,2,3,0,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1147,n5r9,ex4/01_nvt_n5/rad/n5r9/level/n5r9,0,122028,124270,0,-1,3702,3740,4358,837,936,1001,0,710,0,1,25,2,17,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1148,n5r9_2,ex4/01_nvt_n5/rad/n5r9/level/n5r9,0,122028,124274,0,-1,3702,3740,4358,837,937,1001,0,711,0,1,25,2,17,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1149,n5ra,ex4/01_nvt_n5/rad/n5ra/level/n5ra,0,122028,124271,0,-1,3702,3740,4362,834,938,1001,0,709,0,1,25,2,17,145,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1150,n5ra_2,ex4/01_nvt_n5/rad/n5ra/level/n5ra,0,122028,124275,0,-1,3702,3740,4362,834,939,1001,0,714,0,1,25,2,17,145,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1151,n5rb,ex4/01_nvt_n5/rad/n5rb/level/n5rb,0,122028,124272,0,-1,3702,3740,4307,839,940,1001,0,706,0,1,25,2,17,145,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1152,n5rb_2,ex4/01_nvt_n5/rad/n5rb/level/n5rb,0,122028,124276,0,-1,3702,3740,4307,839,941,1001,0,707,0,1,25,2,17,145,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1153,n5rc,ex4/01_nvt_n5/rad/n5rc/level/n5rc,0,122028,124273,0,-1,3702,3740,4375,835,942,1001,0,704,0,1,25,2,17,145,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1154,n5rc_2,ex4/01_nvt_n5/rad/n5rc/level/n5rc,0,122028,124277,0,-1,3702,3740,4375,835,943,1001,0,705,0,1,25,2,17,145,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1155,e5d2,ex4/08_est_e5/dun/e5d2/level/e5d2,0,122033,124353,0,-1,2402,513,4338,851,946,1001,0,696,0,1,11,2,57,74,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1156,e5d2_2,ex4/08_est_e5/dun/e5d2/level/e5d2,0,122033,124354,0,-1,2402,513,4338,851,947,1001,0,700,0,1,11,2,58,74,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1157,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1158,n5ra_event,ex4/01_nvt_n5/rad/n5ra/level/n5ra,854667,-1,-1,168,-1,3702,3740,4362,834,0,50064,0,0,0,1,25,0,15,145,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1159,z5fb_event,ex4/05_zon_z5/fld/z5fb/level/z5fb,0,-1,-1,174,-1,2405,519,4296,830,0,966,0,0,0,1,1,0,15,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1160,m5e7,ex4/02_mid_m5/evt/m5e7/level/m5e7,0,-1,-1,172,-1,3703,4138,4381,841,0,767,0,0,0,1,21,0,15,133,1,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1161,m5e5,ex4/02_mid_m5/evt/m5e5/level/m5e5,0,-1,-1,183,-1,3703,3745,4380,840,0,850,0,0,0,1,24,0,15,138,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1162,z5e5,ex4/05_zon_z5/evt/z5e5/level/z5e5,854685,-1,-1,174,-1,2405,519,4382,842,0,50065,0,0,0,1,1,0,15,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1163,o1a2,ffxiv/ocn_o1/ang/o1a2/level/o1a2,0,-1,-1,0,-1,3443,0,3477,604,952,1001,0,0,0,1,1,2,46,14,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1164,z5d2,ex4/05_zon_z5/dun/z5d2/level/z5d2,0,122010,124056,0,-1,2405,519,4431,864,823,1001,0,733,0,1,1,2,3,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1165,w1ek,ffxiv/wil_w1/evt/w1ek/level/w1ek,0,-1,-1,0,-1,24,503,4469,883,958,1001,0,739,0,1,4,3,59,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1166,w1fd,ffxiv/wil_w1/fld/w1fd/level/w1fd,0,-1,-1,0,-1,2405,519,4442,76,959,1001,0,734,0,1,1,1,29,155,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1167,y6d1,ex5/02_ykt_y6/dun/y6d1/level/y6d1,0,122034,124062,0,-1,4500,4511,4602,897,826,1001,0,749,0,1,30,2,3,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1168,z5fc,ex4/05_zon_z5/fld/z5fc/level/z5fc,0,122010,124154,0,-1,2405,519,4441,894,964,1001,0,737,0,1,1,2,10,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1169,z5fc_2,ex4/05_zon_z5/fld/z5fc/level/z5fc,0,122010,124155,0,-1,2405,519,4441,894,965,1001,0,738,0,1,1,2,10,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1170,y6e1,ex5/02_ykt_y6/evt/y6e1/level/y6e1,854727,-1,-1,216,-1,4500,4511,4523,931,0,50073,0,0,0,1,35,0,15,159,0,5,0,0,0,0,12,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1171,x6e1,ex5/01_xkt_x6/evt/x6e1/level/x6e1,854733,-1,-1,211,-1,4501,4512,4748,932,0,20060,0,0,0,1,33,0,15,165,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1172,g3d4_re,ex2/01_gyr_g3/dun/g3d4/level/g3d4,0,122023,124957,0,-1,2400,514,2367,413,279,1001,0,261,0,1,12,2,3,0,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1173,e3d7_re,ex2/02_est_e3/dun/e3d7/level/e3d7,0,122024,124865,0,-1,2401,515,2851,480,585,1001,0,330,0,1,10,2,3,97,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1174,g3d5_re,ex2/01_gyr_g3/dun/g3d5/level/g3d5,0,122023,124959,0,-1,2400,514,2586,500,611,1001,0,368,0,1,9,2,3,0,0,2,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1175,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1176,o5d1,ex4/09_ocn_o5/dun/o5d1/level/o5d1,0,122032,124057,0,1200,2405,519,4383,867,961,1001,0,0,0,1,1,2,4,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1177,ec049,ex4/03_kld_k5/dun/k5d2/level/k5d2,0,-1,-1,0,-1,3702,3740,4297,831,960,1001,0,735,0,1,22,1,29,0,1,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1178,z5r3,ex4/05_zon_z5/rad/z5r3/level/z5r3,854706,122010,124628,0,1200,2405,519,4443,884,962,1001,0,727,0,1,1,2,8,147,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True
1179,o5d2,ex4/09_ocn_o5/dun/o5d2/level/o5d2,0,122033,124058,0,1200,2405,519,4416,875,979,1001,0,718,0,1,1,2,57,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1180,o5d2_2,ex4/09_ocn_o5/dun/o5d2/level/o5d2,0,122033,124059,0,1200,2405,519,4416,875,980,1001,0,722,0,1,1,2,58,0,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1181,z5fc_event,ex4/05_zon_z5/fld/z5fc/level/z5fc,854693,-1,-1,174,-1,2405,519,4441,894,0,987,0,0,0,1,1,0,15,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1182,z5r3_event,ex4/05_zon_z5/rad/z5r3/level/z5r3,854710,-1,-1,24,1200,2405,519,4443,890,0,1001,0,0,0,1,1,0,15,147,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1183,m5fb_event,ex4/02_mid_m5/fld/m5fb/level/m5fb,854703,-1,-1,169,-1,3703,3741,4377,838,0,934,0,0,0,1,23,0,15,114,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1184,z5d2_event,ex4/05_zon_z5/dun/z5d2/level/z5d2,854692,-1,-1,174,-1,2405,519,4431,864,0,1001,0,0,0,1,1,0,15,149,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1185,y6t1,ex5/02_ykt_y6/twn/y6t1/level/y6t1,854715,122034,123773,216,-1,4500,4515,4504,855,0,50066,0,0,0,1,35,0,0,159,0,5,0,51,0,0,12,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1186,x6t1,ex5/01_xkt_x6/twn/x6t1/level/x6t1,854742,122035,123774,217,-1,4501,4514,4503,856,0,50067,0,0,0,1,36,0,0,163,0,5,0,55,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1187,y6f1,ex5/02_ykt_y6/fld/y6f1/level/y6f1,854712,122034,123767,200,-1,4500,4511,4505,857,0,1362,0,0,42,1,29,0,1,160,0,5,0,52,26,51,0,-1,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True
1188,y6f2,ex5/02_ykt_y6/fld/y6f2/level/y6f2,854713,122034,123768,202,-1,4500,4511,4506,858,0,1363,0,0,43,1,30,0,1,161,0,5,0,53,27,52,0,-1,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True
1189,y6f3,ex5/02_ykt_y6/fld/y6f3/level/y6f3,854714,122034,123769,205,-1,4500,4511,4507,859,0,1364,0,0,44,1,31,0,1,162,0,5,0,54,28,53,0,-1,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True
1190,x6f1,ex5/01_xkt_x6/fld/x6f1/level/x6f1,854731,122035,123770,207,-1,4501,4512,4508,860,0,1365,0,0,45,1,32,0,1,164,0,5,0,56,29,54,13,-1,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True
1191,x6f2,ex5/01_xkt_x6/fld/x6f2/level/x6f2,854726,122035,123771,210,-1,4501,4512,4509,861,0,1366,0,0,46,1,33,0,1,165,0,5,0,57,30,55,0,-1,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True
1192,x6f3,ex5/01_xkt_x6/fld/x6f3/level/x6f3,854722,122036,123772,213,-1,4502,4513,4510,862,0,50068,0,0,47,1,34,0,1,166,0,5,0,58,31,56,11,-1,False,False,True,True,True,False,False,False,True,False,False,True,False,True,True
1193,y6d2,ex5/02_ykt_y6/dun/y6d2/level/y6d2,0,122034,124063,0,-1,4500,4511,4480,902,824,1001,0,743,0,1,29,2,3,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1194,y6d3,ex5/02_ykt_y6/dun/y6d3/level/y6d3,0,122034,124064,0,-1,4500,4511,5027,915,829,1001,0,747,0,1,31,2,3,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1195,y6fa,ex5/02_ykt_y6/fld/y6fa/level/y6fa,0,122034,124083,0,1200,4500,4511,5115,925,832,1001,0,753,0,1,29,2,10,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1196,y6fa_2,ex5/02_ykt_y6/fld/y6fa/level/y6fa,0,122034,124084,0,1200,4500,4511,5115,925,833,1001,0,754,0,1,29,2,10,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1197,w1el,ffxiv/wil_w1/evt/w1el/level/w1el,854716,-1,-1,62,-1,24,503,4468,891,0,20012,0,0,0,1,4,0,23,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1198,x6d1,ex5/01_xkt_x6/dun/x6d1/level/x6d1,0,122035,124065,0,-1,4501,4512,4909,899,831,1001,0,748,0,1,32,2,3,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1199,x6d3,ex5/01_xkt_x6/dun/x6d3/level/x6d3,0,122036,124067,0,-1,4502,4513,3799,910,827,1001,0,756,0,1,34,2,3,157,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1200,x6fa,ex5/01_xkt_x6/fld/x6fa/level/x6fa,0,122035,124085,0,1200,4501,4512,5117,929,995,1001,0,750,0,1,33,2,10,158,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1201,x6fa_2,ex5/01_xkt_x6/fld/x6fa/level/x6fa,0,122035,124086,0,1200,4501,4512,5117,929,996,1001,0,751,0,1,33,2,10,158,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1202,x6fb,ex5/01_xkt_x6/fld/x6fb/level/x6fb,0,122036,124082,0,1200,4502,4513,5116,928,984,1001,0,760,0,1,34,2,10,157,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1203,x6d4,ex5/01_xkt_x6/dun/x6d4/level/x6d4,0,122035,124068,0,-1,4501,4512,4926,900,834,1001,0,745,0,1,32,2,3,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1204,x6d5,ex5/01_xkt_x6/dun/x6d5/level/x6d5,0,122036,124069,0,-1,4502,4513,5105,917,981,1001,0,679,0,1,34,2,3,150,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1205,y6ti,ex5/02_ykt_y6/twn/y6ti/level/y6ti,854785,122034,123775,216,-1,4500,4515,4540,939,0,5,0,0,0,1,35,0,2,159,0,5,0,0,0,0,12,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1206,y6e3,ex5/02_ykt_y6/evt/y6e3/level/y6e3,854717,-1,-1,182,830,3702,3740,4750,933,0,20033,0,0,0,1,22,0,15,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1207,x6e2,ex5/01_xkt_x6/evt/x6e2/level/x6e2,855012,-1,-1,212,-1,4501,4512,4654,934,0,50083,0,0,0,1,36,0,15,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1208,x6d2,ex5/01_xkt_x6/dun/x6d2/level/x6d2,0,122035,124066,0,-1,4501,4512,5007,905,825,1001,0,742,0,1,33,2,3,156,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1209,y6c1,ex5/02_ykt_y6/cnt/y6c1/level/y6c1,0,122034,124773,0,-1,4500,4511,5000,896,993,1001,0,744,0,1,31,3,33,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1210,ec050,ex5/02_ykt_y6/evt/y6e1/level/y6e1,0,-1,-1,0,-1,4500,4511,4523,931,828,1001,0,764,0,1,35,1,29,0,0,5,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1211,ec051,ex5/02_ykt_y6/fld/y6f3/level/y6f3,0,-1,-1,0,1300,4500,4511,4507,859,983,1001,0,765,0,1,31,1,29,0,0,5,0,54,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
1212,ec052,ex5/02_ykt_y6/fld/y6f3/level/y6f3,0,-1,-1,0,1300,4500,4511,4507,859,982,1001,0,757,0,1,31,1,29,0,0,5,0,54,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
