#,Name,Impression,Description,Level,MinLevel,PlaceName,IconList,IconDiscovered,IconUndiscovered,Emote,MinTime,MaxTime,MaxLevel,IsInitial
2162948,Palais du Meghaduta,"Alors que je vagabondais dans Radz-at-Han, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Ce palais est la demeure du satrape et le centre du pouvoir à Radz-at-Han. Il se dresse au bout d'une excroissance rocheuse, qui d'en bas, semble caresser le ciel. Meghaduta signifie d'ailleurs “messager des nuages” dans un ancien dialecte Arkasodara, un sens qui se rapporte aux re­pré­sen­tants et autres envoyés qui vont et viennent sans cesse là-bas.",8961056,80,3707,81762,81262,81462,22,0,0,80,False
2162949,Repos d'Alzadaal,"Alors que je vagabondais dans Radz-at-Han, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Comme son nom l'indique, ce mausolée a été érigé à la mémoire d'Alzadaal, le chef de la première tribu aoranne à venir du continent. On raconte qu'à son arrivée, il restaura l'harmonie entre les Gajasuras et les Arkasodaras en prêtant main-forte à ces derniers.",8961057,80,3707,81763,81263,81462,22,0,0,80,False
2162950,Jardin suspendu de la soierie de Ruveydah,"Alors que je vagabondais dans Radz-at-Han, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Si Radz-at-Han est la capitale de la soie, alors la soierie de Ruveydah en est le cœur. Au milieu des mûriers blancs qui décorent son jardin suspendu, on trouve un gaja en or censé attirer la bonne fortune lorsque l'on s'assoit à ses côtés. Même si son efficacité reste à démontrer, on constatera tout de même que personne n'a jamais chuté du toit du bâtiment malgré des clôtures par endroit dan­ge­reu­se­ment basses.",9024728,80,3707,81796,81296,81462,22,0,0,80,False
2162951,Passage de l'Ingéniosité,"Alors que je vagabondais dans le Labyrinthos, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Ce passage abrite l'un des gi­gan­tesques ascenseurs permettant au personnel du Labyrinthos d'y descendre avec ses cargaisons. Il débouche sur l'Acrinthos supérieur, qui communique avec tous les bâtiments du complexe.",8961060,80,3708,81764,81264,81461,22,0,0,80,False
2162952,Thaumazein,"Alors que je vagabondais dans le Labyrinthos, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Du “thaumazein”, ou l'émerveillement comme le disent les Sharlayanais d'aujourd'hui, découle la soif de savoir. Des savants devaient partir de cette base pour explorer la mer des étoiles, mais leur mission changea lorsqu'ils entrèrent en contact avec Hydaelyn, la conscience de la planète. Ils s'attelèrent alors à la con­struc­tion d'un vaisseau capable de voyager à travers l'espace et de rallier la lune.",8961061,80,3708,81765,81265,81461,22,0,0,80,False
2162953,Laboratoire agronomique de Meryall,"Alors que je vagabondais dans le Labyrinthos, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Ce laboratoire étudie les plantes du monde entier ainsi que les moyens de les cultiver. À l'origine de sa création, on trouve Meryall, l'une des sept Fondateurs de Sharlayan. À l'époque, cette grande botaniste cherchait à aménager l'île afin de résoudre les carences alimentaires de son peuple. Ses efforts ont permis à la Cité du savoir de rayonner à l'échelle mondiale.",8961062,80,3708,81766,81266,81461,22,0,0,80,False
2162954,Repaire des Cavernicoles,"Alors que je vagabondais dans le Labyrinthos, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.",Les Sharlayanais utilisent ce réseau de grottes pour leurs recherches sur les cavernicoles et leurs déjections riches en phosphore servant au développement d'engrais. Mais la population peut rapidement croître et déborder sur les autres environnements du Labyrinthos ; un excès de vitalité dont se passeraient bien les chercheurs devant nettoyer derrière.,8961063,80,3708,81767,81267,81461,22,0,0,80,False
2162955,Petite Sharlayan,"Alors que je vagabondais dans le Labyrinthos, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Certaines missions confiées par le Conseil de Sharlayan sont si secrètes que les allées et venues sont ex­trê­me­ment ré­gle­men­tées dans le Circuit central. Dans les faits, ceux qui y travaillent ne sortent jamais et élisent domicile dans ce petit quartier d'habitation.",8961064,80,3708,81768,81268,81461,22,0,0,80,False
2162956,Yedlihmad,"Alors que je vagabondais à Thavnair, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Les côtes de Yedlihmad, ou Port-Nouveau, dans l'ancien dialecte des continentaux, baignent dans des eaux peu profondes. Cet aléa géographique force les grands navires marchands à jeter l'ancre au large, près de l'île d'Alnair. Là-bas, leur cargaison est chargée sur des batelets capables de faire le reste du trajet grâce à leur ligne de flottaison plus modeste.",8961068,80,3709,81769,81269,81462,22,0,0,80,False
2162957,Pas de Kadjaya,"Alors que je vagabondais à Thavnair, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Cette piste circulaire est dédiée à Kadjaya, l'inventrice de la Kriegstanz, la danse de guerre. Des statues à son effigie accueillent d'ailleurs les danseurs et danseuses qui font perdurer son art, bien sûr, mais aussi celles et ceux qui souhaiteraient offrir un pantomime aux Dieux ou à leurs ancêtres.",8961069,80,3709,81770,81270,81462,22,0,0,80,False
2162958,Mines de fiel-de-géant,"Alors que je vagabondais à Thavnair, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Le fiel-de-géant, cette pierre magique à l'éclat violet si particulier, est extrait à Thavnair. Sa dureté et sa richesse en éther font d'elle un matériau de prédilection pour la manufacture d'armes, d'outils et même de divers composants alchimiques.",8961067,80,3709,81771,81271,81462,22,0,0,80,False
2162959,Jungle des Sangha,"Alors que je vagabondais à Thavnair, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Cette forêt dense s'étend dans toute la partie intérieure de l'île. Ou plutôt s'étendait, car une bonne moitié a été rasée au fil des siècles, mais les divers lieux sacrés qui la parsemaient et où officiaient les fameux Sangha sont restés.",8961070,80,3709,81772,81272,81462,22,0,0,80,False
2162960,Source de la Maya,"Alors que je vagabondais à Thavnair, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Une communauté de prêtres mages arkasodaras vivait autrefois dans ce temple, où elle s'évertuait à maîtriser une force nommée la Maya. Elle a depuis laissé l'endroit à l'abandon pour se réfugier plus pro­fon­dé­ment dans la jungle.",8961071,80,3709,81773,81273,81462,22,0,0,80,False
2162961,Le Grand Œuvre,"Alors que je vagabondais à Thavnair, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Si l'on considère Thavnair comme le berceau de l'alchimie, ce hameau construit par les célèbres Daemir pourrait en être le cœur. Aujourd'hui, les meilleurs alchimistes s'y réunissent pour travailler ensemble avec zèle et poursuivre le “Grand Œuvre” de leurs maîtres à penser.",8961072,80,3709,81774,81274,81462,22,0,0,80,False
2162962,Gare de Tertium,"Alors que je vagabondais en Garlemald, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Cette gare de triage occupe la troisième position sur le réseau ferroviaire de la capitale impériale, d'où son nom. Elle dispose entre autres d'un générateur capable d'alimenter les ins­tal­la­tions magitek ; un atout stratégique qui explique pourquoi les survivants de la 1re légion en ont fait leur base de fortune.",8961073,80,3710,81775,81275,81465,22,0,0,80,False
2162963,Plateforme Juturna G,"Alors que je vagabondais en Garlemald, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Cette plateforme a été construite afin d'extraire le céruleum contenu dans l'eau qui repose au fond du Cerulea Ingens. Il en existait autrefois six autres, allant de A à F, mais la guerre civile n'a laissé que celle-ci en état de marche.",8961124,80,3710,81776,81276,81465,22,0,0,80,False
2162964,Train fuyard,"Alors que je vagabondais en Garlemald, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Ce train a été laissé à l'abandon après son déraillement. À en juger par les luxueuses rames modèle XLIX attachées à la locomotive, il trans­por­tait uniquement des nobles, des militaires hauts-gradés et des civils triés sur le volet. Tout ce beau monde semble avoir péri lors d'une attaque de subjugués alors qu'il tentait de fuir la capitale.",8961125,80,3710,81777,81277,81465,22,0,0,80,False
2162965,Senaculum Imperialis,"Alors que je vagabondais en Garlemald, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Du temps de la république, Senaculum Imperialis représentait le siège du pouvoir décisionnel. Il fut converti en conseil gouvernemental lors de la fondation de l'Empire, et c'est derrière ses murs que le destin de multiples pays étrangers fut scellé, chaque vote versant un peu plus de sang pour la gloire et la fortune de Garlemald.",8961126,80,3710,81778,81278,81465,22,0,0,80,False
2162966,Regio Urbanissima,"Alors que je vagabondais en Garlemald, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Regio Urbanissima était un quartier à l'échelle de l'ambition de la conquête impériale. Il constituait le centre politique, militaire et commercial de la capitale, mais la guerre civile en a fait un amas de ruines fumantes qui a fourni les matériaux de con­struc­tion de la tour de Babil.",8961127,80,3710,81779,81279,81465,22,0,0,80,False
2162967,Forum Solius,"Alors que je vagabondais en Garlemald, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'exploratrice que de le partager.","Solus organisa ici une parade militaire avant le début de sa deuxième campagne de conquête en Orient. Lorsque Garlemald déclara sa victoire sur Dalmasca, la place fut réaménagée en parc commémoratif ouvert à tous.",8961128,80,3710,81780,81280,81465,22,0,0,80,False
2162968,Jardin chthonien,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Con­trai­re­ment à leurs confrères, les savants de ce jardin botanique n'avaient pas recours à la magie créatrice pour leurs expériences. Eux préféraient laisser le gros du travail à la nature en ne procédant qu'à de simples croisements, car seulement ainsi pouvaient-ils espérer des résultats inattendus.",8961129,80,3713,81781,81281,81464,22,0,0,80,False
2162969,La Métabase,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","C'est dans ce bâtiment à l'écart de l'Hyperborée qu'étaient observées et évaluées les créations marines. Plus vaste à l'intérieur que vu de l'extérieur, il regroupe pas moins de six environnements océaniques permettant de mettre à l'épreuve des espèces diverses et variées.",8961130,80,3713,81782,81282,81464,22,0,0,80,False
2162970,Le Léthé,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Le Léthé est le lieu le plus magnifique d'Elpis, mais pro­ba­ble­ment aussi le plus mé­lan­co­li­que. C'est ici que les espèces jugées impropres à rejoindre l'écosystème de la surface sont amenées. Leur essence y est défaite par la même magie qui les a créées, puis elle retourne aux Enfers.",8961131,80,3713,81783,81283,81464,22,0,0,80,False
2162971,L'Hyperborée,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","L'Hyperborée constitue le centre névralgique d'Elpis, puisque c'est en son sein que les espèces créées sont mises à l'épreuve pour juger de leur utilité. À cette fin, l'immense bâtiment abrite de nombreux biomes divers et variés, à l'exception des environnements océaniques qui sont regroupés dans la Métabase.",8961132,80,3713,81784,81284,81464,22,0,0,80,False
2162972,L'Anagnorisis,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Les Anciens devaient évaluer la compatibilité de chaque espèce créée avec l'écosystème d'Ætherys avant d'espérer les y introduire. Les employés de l'Hyperborée qui s'attelaient à cette tâche étaient hébergés à l'Anagnorisis – un espace résidentiel dont le nom signifie “recon­nais­san­ce”, notamment d'une erreur déjà commise lors du processus de création.",8961133,80,3713,81785,81285,81464,22,0,0,80,False
2162973,Butte de Cydonia,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Cette butte apparue sou­dai­ne­ment à la surface de Mare Lamentorum ressemble étrangement à un visage. Personne ne doute de sa nature ar­ti­fi­cielle, mais on ignore encore qui lui a servi de modèle. Une chose est sûre, l'intéressé s'en serait bien passé.",8961134,80,3711,81786,81286,81463,22,0,0,80,False
2162974,Carrotorium,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Comme beaucoup d'ins­tal­la­tions sur la lune, le Carrotorium a été construit afin de rendre l'arche habitable par les humains. On y cultive aussi la carotte, l'aliment le plus complet qui soit (selon les Loporrites). Comme on dit ici, tant qu'il y a des carottes, il y a de l'espoir.",8961135,80,3711,81787,81287,81463,22,0,0,80,False
2162975,La Garenne sempervirente,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Un paysage aussi verdoyant qu'idyllique et un espace de détente calme pour les pauvres humains venus se réfugier sur la lune. Voilà ce que promet le nom de ce lieu. En y regardant de plus près, toutefois, on réalise bien vite que les apparences sont trompeuses dans cette forêt, à commencer par les arbres qui la composent. Mais comme on dit, c'est l'intention qui compte.",8961136,80,3711,81788,81288,81463,22,0,0,80,False
2162976,Épave du Heimdall,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Ce satellite de classe Heimdall avait été envoyé en orbite autour de Dalamud par les Allagois afin de surveiller l'état du confinement de Bahamut. Ses programmes de contingence se mirent en branle lorsque le dragon se réveilla à l'aube du septième fléau, mais il fut rapidement pris pour cible et s'écrasa sur la surface de la lune.",8961137,80,3711,81789,81289,81463,22,0,0,80,False
2162977,Palais du Veilleur,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Dans le calme de Mare Lamentorum se dresse un palais solitaire, celui du Veilleur. Le tracé hélicoïdal des conducteurs à éther qui l'enlacent rappelle la silhouette des vestiges qu'on peut apercevoir dans La Tempête. Cette ressemblance est-elle le fruit du hasard ?",8961138,80,3711,81790,81290,81463,22,0,0,80,False
2162978,Stigma-1,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","La matrice stratégique des opérations de combat a le rôle de décideur ultime au sein de la civilisation de machines reproduite par Météion dans l'Ostrakon Dékahexi. Autrefois désignée Alpha-1, elle se serait renommée Stigma-1 après que ses systèmes ont subi de lourds dégâts.",8961139,80,3712,81791,81291,81463,22,0,0,80,False
2162979,Ostrakon Dékahexi,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Météion a reproduit ici les restes de la seizième civilisation rencontrée par ses sœurs lors de leur voyage à travers l'espace. On peut y voir ce qui semble être les vestiges d'Alphatron, la planète mère des Omicrons, ou tout du moins une de leurs bases avancées. Toutefois, rien n'est moins sûr, car l'endroit reste nimbé de mystère.",8961140,80,3712,81792,81292,81463,22,0,0,80,False
2162980,Ostrakon Tria,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Météion a reproduit ici les restes de la troisième civilisation rencontrée par ses sœurs lors de leur voyage à travers l'espace. Les Éas, qui avaient atteint l'immortalité en délaissant leur enveloppe physique, découvrirent toutefois que cette prouesse ne leur serait d'aucun secours face à la mort thermique de l'univers. Le désespoir amorça alors leur déclin.",8961141,80,3712,81793,81293,81463,22,0,0,80,False
2162981,Ostrakon Dékaokto,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.",Météion a reproduit ici les restes de la dix-huitième civilisation rencontrée par ses sœurs lors de leur voyage à travers l'espace. Cette planète peuplée de fiers dragons a été ravagée par les machines ex­trê­me­ment avancées venues de la planète Alphatron.,8961142,80,3712,81794,81294,81463,22,0,0,80,False
2162982,Ostrakon Éna,"Certains paysages ne s'offrent qu'à ceux et celles qui ont arpenté le départ et l'arrivée, le début et la fin. Quiconque les verra s'en retrouvera à coup sûr transformé.","Météion a reproduit ici les restes de la première civilisation rencontrée par ses sœurs lors de leur voyage à travers l'espace. Tout être pensant semble avoir disparu du jour au lendemain, en ne laissant que des vestiges aussi intacts que lugubres.",8961143,80,3712,81795,81295,81463,22,0,0,80,False
2162983,Baie commerçante,"Alors que je vagabondais dans Tuliyollal, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","C'est le marché le plus important de Tuliyollal. Comme son nom l'indique, il est situé stratégiquement proche de la mer. Ceci permet aux manutentionnaires d'apporter les denrées venues des quatre coins du continent directement sur ses étals, qui ne désemplissent jamais.",10507030,90,4504,81841,81341,81466,22,0,0,90,False
2162984,La Nuée bigarrée,"Alors que je vagabondais dans Tuliyollal, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.",Le quartier résidentiel de Tuliyollal réserve lui aussi bien des surprises. L'apparence de chaque habitation a été modifiée par ses occupants pour arborer fièrement leur héritage culturel. Certains affirment que ces façades colorées feraient écho aux teintes vives du plumage de l'oiseau totem de la capitale.,10507035,90,4504,81842,81342,81466,22,0,0,90,False
2162985,Perron des Valeureux,"Alors que je vagabondais dans Tuliyollal, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","La côte turalienne étant infestée de récifs, les long-courriers préfèrent mouiller au large et rejoindre le port de Tuliyollal au moyen d'em­bar­ca­tions plus légères. De par son nom, le “perron des Valeureux” honore les courageux marins qui ont bravé ces eaux traîtres pour rejoindre la capitale.",10507036,90,4504,81843,81343,81466,22,0,0,90,False
2162986,Cabines de Proue,"Alors que je vagabondais dans Tuliyollal, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ces cabines sur pilotis sont en réalité des chambres d'auberge, réparties sur le long de la côte. On dit que c'est un explorateur venu de terres lointaines qui a autrefois eu l'idée de ce concept, alors qu'il passait la nuit sur un canot amarré à ce ponton.",10507037,90,4504,81844,81344,81466,22,0,0,90,False
2162987,Phare de Hunu'iliy,"Alors que je vagabondais dans Tuliyollal, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Le nom de ce phare signifie “flamme du cœur” dans la langue des Hanu Hanu. Il servait jadis de tour de guet, surveillant les allées et venues dans le Xak Tural. Aujourd'hui, ce phare permet aux marins de ne pas s'approcher trop près de la côte turalienne et de ses récifs.",10507038,90,4504,81845,81345,81466,22,0,0,90,False
2162988,Wachunpelo,"Alors que je visitais Urqopacha, un paysage magnifique apparut devant mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","C'est dans ce hameau de montagne que se sont installés les Pelupelu, peuple de marchands ambulants. La région produit du café, de l'alcool appelé “mezcal” et d'autres produits dont ils font le commerce. Ils élèvent également des alpagas. Leurs petites maisons sont adaptées à la taille des habitants.",10507060,90,4505,81823,81323,81466,22,0,0,90,False
2162989,Matéière de Miplu,"Alors que je visitais Urqopacha, un paysage magnifique apparut devant mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Cette plantation de thé maté est gérée par un Pelupelu du nom de Miplu. Avant que cette boisson ne soit importée à Urqopacha, la région n'était qu'une grande plaine déserte, mais les sols ont beaucoup gagné en fertilité au fur et à mesure que les plants se sont étendus. Ces dernières années, le nombre de travailleurs a beaucoup augmenté et la petite communauté a assez grandi pour qu'on puisse désormais la qualifier de “village”.",10507061,90,4505,81828,81328,81466,22,0,0,90,False
2162990,Ombres endeuillées,"Alors que je visitais Urqopacha, un paysage magnifique apparut devant mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ces vestiges situés au bord d'une falaise abritaient autrefois un camp de Yok Huy, désormais abandonné après le déclin de sa population. Seule une atmosphère de tristesse règne à cet endroit de nos jours. D'aucuns disent qu'une route partait jadis de ce village en direction de Chabayuqeq, mais elle semble s'être effondrée.",10507062,90,4505,81826,81326,81466,22,0,0,90,False
2162991,Naryor Gorna,"Alors que je visitais Urqopacha, un paysage magnifique apparut devant mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce grand trou a été créé par les flammes de Valigarmanda. L'éther de feu qui flotte encore dans l'air attire des monstres de gaz, il est donc très dangereux de s'en approcher. Le nom de ce lieu signifie “terre d'orbites vides, noircies et brûlées” dans la langue archaïque des Yok Huy.",10507063,90,4505,81824,81324,81466,22,0,0,90,False
2162992,Salin de Chirwagur,"Alors que je visitais Urqopacha, un paysage magnifique apparut devant mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.",Dans ce hameau s'était installée une faction des Yok Huy qui refusait de devoir obéir au roi. On pense que la région était jadis sous la mer et que c'est pour cette raison qu'on y trouve de l'eau de source na­tu­rel­le­ment salée. Les habitants appelaient cette ressource le “blanc trésor” et ce sont eux qui ont construit ce salin en escaliers.,10507064,90,4505,81827,81327,81466,22,0,0,90,False
2162993,Worqor Lar Dor,"Alors que je visitais Urqopacha, un paysage magnifique apparut devant mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Dans la langue archaïque des Yok Huy, le nom de cette région signifie “les hautes montagnes où s'épanouissent les couleurs”. Le spectacle des fleurs peignant la vallée aux teintes de l'arc-en-ciel est absolument magnifique. L'éther environnant est ex­trê­me­ment riche et ce lieu est considéré comme sacré par les Yok Huy depuis les temps anciens.",10507066,90,4505,81825,81325,81466,22,0,0,90,False
2162994,Demeure des Brises généreuses,Je tiens à ce que d'autres personnes voient ce paysage merveilleux que j'ai découvert lors de mes pérégrinations dans la région de Kozama'uka.,Cette maison est l'une de celles bâties dans les arbres par les Hanu Hanu. Elle serait inspirée d'un palais se trouvant dans le lieu d'où ils viendraient selon les légendes. C'est à cet endroit que ces hommes-oiseaux se réunissent pour apprendre à manier la magie de vent et à suivre un en­traî­ne­ment devant leur permettre de planer depuis les hauteurs.,10507336,90,4506,81829,81329,81466,22,0,0,90,False
2162995,Grotte de Kikitola,Je tiens à ce que d'autres personnes voient ce paysage merveilleux que j'ai découvert lors de mes pérégrinations dans la région de Kozama'uka.,"Cette grotte aurait été creusée par les eaux des trois cascades que sont Xodune, Xo'onu et Xopik'. À l'intérieur pousse une mousse lumineuse dont la lueur crée un spectacle féerique rappelant un ciel nocturne, ce qui a amené les Hanu Hanu à donner à cet endroit un nom signifiant “plein d'étoiles”.",10507337,90,4506,81833,81333,81466,22,0,0,90,False
2162996,Ponton poissonneux,Je tiens à ce que d'autres personnes voient ce paysage merveilleux que j'ai découvert lors de mes pérégrinations dans la région de Kozama'uka.,Cette structure en bois a été bâtie par les Hanu Hanu au-dessus du bassin créé par la chute d'eau de Ku'uxage. Les piliers qui la soutiennent sont assez robustes et profonds pour résister au puissant courant. C'est à cet endroit que ces chers hommes-oiseaux lancent leurs lignes pour vaquer à l'une de leurs activités préférées : la pêche.,10507338,90,4506,81831,81331,81466,22,0,0,90,False
2162997,Kozanuakiy,Je tiens à ce que d'autres personnes voient ce paysage merveilleux que j'ai découvert lors de mes pérégrinations dans la région de Kozama'uka.,"Ce temple est dédié au dieu Kixaihih, aussi connu sous le nom de Quetzalli, et auquel les Hanu Hanu vouent un culte. Il s'y trouve notamment une statue de la divinité. Le toponyme, qui signifie quelque chose comme “lieu sec du temple sacré” dans la langue des hommes-oiseaux, viendrait du fait que l'endroit situé dans une zone marécageuse bénéficie du pouvoir du soleil.",10507339,90,4506,81834,81334,81466,22,0,0,90,False
2162998,La Fournée,Je tiens à ce que d'autres personnes voient ce paysage merveilleux que j'ai découvert lors de mes pérégrinations dans la région de Kozama'uka.,"Ce village est l'endroit où vivent les Mobelins, et est dédié à la poterie comme le suggère son nom. D'ailleurs, les bâtiments qui le constituent forment un cercle et ressemblent à des poteries glaçurées. Il s'agit à la fois d'ateliers et de lieux d'habitation pour les Mobelins et les artisans, qu'ils appellent “mains-du-pot”, qui y travaillent.",10507340,90,4506,81830,81330,81466,22,0,0,90,False
2162999,Marais de Ligaka,Je tiens à ce que d'autres personnes voient ce paysage merveilleux que j'ai découvert lors de mes pérégrinations dans la région de Kozama'uka.,"Tout comme l'indique son nom, qui signifie “fond à la couleur de l'arc-en-ciel” dans la langue des Hanu Hanu, ce marais situé en amont de la rivière Miyakabek compte de nombreuses espèces de plantes aquatiques multicolores. Ces végétaux changeraient en effet de coloris en fonction de la température de l'eau et des fluctuations de l'éther.",10507341,90,4506,81832,81332,81466,22,0,0,90,False
2163000,Iq Br'aax,"Alors que je vagabondais dans Yak T'el, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Au bord d'un “tsoly”, le nom donné aux cénotes de la région, se trouve le lieu de vie des Xbr'aal. Bien qu'au beau milieu de la forêt, une grande place à ciel ouvert a été aménagée afin de pouvoir observer les étoiles. Le nom du village signifie “Les Br'aax rouges”, le br'aax étant une variété de félidé proche du coeurl. C'est pour faire honneur à ce nom que les façades de leurs maisons en bois sont tra­di­tion­nel­lement enduites de cette couleur.",10507577,90,4507,81835,81335,81466,22,0,0,90,False
2163001,Iq Rrax Tsoly,"Alors que je vagabondais dans Yak T'el, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce gigantesque cénote trône au nord-est de Yak T'el. Lors de la grande guerre qui opposa les Xbr'aal et les Mamool Ja, il fut renommé “le cénote rouge sang”, car c'est ici que l'on y jetait les morts, teintant les eaux céruléennes de leur fluide vital.",10507579,90,4507,81840,81340,81466,22,0,0,90,False
2163002,Plaines cendrées de Xobr'it,"Alors que je vagabondais dans Yak T'el, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Il n'est pas difficile d'imaginer la violence du conflit qui a opposé les Xbr'aal et les Mamool Ja en contemplant cette terre dévastée. Théâtre de la plupart des batailles, ses plaines autrefois verdoyantes ont fini carbonisées par les assauts successifs, et ne peuvent aujourd'hui plus accueillir la moindre pousse malgré le retour de la paix.",10507580,90,4507,81838,81338,81466,22,0,0,90,False
2163003,Rocher céleste,"Alors que je vagabondais dans Yak T'el, un paysage saisissant s'offrit à mes yeux. Je sus alors qu'il était de mon devoir d'explorateur que de le partager.","Ce rocher titanesque pointe fièrement vers les cieux depuis le centre de la Sylve-mère de Ja Tiika. Supposé vestige de la chute des météorites qui divisèrent la forêt en deux parties, il revêt une symbolique par­ti­cu­liè­re pour ses habitants : les Mamool Ja considèrent la roche comme sacrée, tandis que les Xbr'aal vénèrent l'arbre majestueux qui se trouve sur son sommet.",10507581,90,4507,81836,81336,81466,22,0,0,90,False
