#,Icon,Hint,HintItem,UnlockLink,FeatureID,Unknown0,IsPurchasable
2370,0,0,0,0,0,0,False
2371,0,0,0,0,0,0,False
2372,0,0,0,0,0,0,False
2373,0,0,0,0,0,0,False
2374,0,0,0,0,0,0,False
2375,0,0,0,0,0,0,False
2376,0,0,0,0,0,0,False
2377,0,0,0,0,0,0,False
2378,0,0,0,0,0,0,False
2379,0,0,0,0,0,0,False
2380,0,0,0,0,0,0,False
2381,0,0,0,0,0,0,False
2382,0,0,0,0,0,0,False
2383,0,0,0,0,0,0,False
2384,0,0,0,0,0,0,False
2385,0,0,0,0,0,0,False
2386,0,0,0,0,0,0,False
2387,0,0,0,0,0,0,False
2388,0,0,0,0,0,0,False
2389,0,0,0,0,0,0,False
2390,0,0,0,0,0,0,False
2391,0,0,0,0,0,0,False
2392,0,0,0,0,0,0,False
2393,0,0,0,0,0,0,False
2394,0,0,0,0,0,0,False
2395,0,0,0,0,0,0,False
2396,0,0,0,0,0,0,False
2397,0,0,0,0,0,0,False
2398,0,0,0,0,0,0,False
2399,0,0,0,0,0,0,False
2400,0,0,0,0,0,0,False
2401,0,0,0,0,0,0,False
2402,130001,0,0,0,1,0,False
2403,130002,0,0,0,2,0,False
2404,130003,0,0,0,3,0,False
2405,130004,0,0,0,4,0,False
2406,130005,0,0,0,5,0,False
2407,130006,0,0,0,6,0,False
2408,130007,0,0,0,7,0,False
2409,130008,0,0,0,8,0,False
2410,130009,0,0,0,9,0,False
2411,130010,0,0,0,10,0,False
2412,130011,0,0,0,11,0,False
2413,130012,0,0,0,12,0,False
2414,130013,0,0,0,13,0,False
2415,130014,0,0,0,14,0,False
2416,130015,0,0,0,15,0,False
2417,130016,0,0,0,16,0,False
2418,130017,0,0,0,17,0,False
2419,130018,0,0,0,18,0,False
2420,130019,0,0,0,19,0,False
2421,130020,0,0,0,20,0,False
2422,130021,0,0,0,21,0,False
2423,130022,0,0,0,22,0,False
2424,130023,0,0,0,23,0,False
2425,130024,0,0,0,24,0,False
2426,130025,0,0,0,25,0,False
2427,130026,0,0,0,26,0,False
2428,130027,642,28614,227,27,0,True
2429,130028,642,28614,227,28,0,True
2430,130029,643,36618,239,29,0,True
2431,0,0,0,0,0,0,False
2432,0,0,0,0,0,0,False
2433,0,0,0,0,0,0,False
2434,0,0,0,0,0,0,False
2435,0,0,0,0,0,0,False
2436,0,0,0,0,0,0,False
2437,0,0,0,0,0,0,False
2438,0,0,0,0,0,0,False
2439,0,0,0,0,0,0,False
2440,0,0,0,0,0,0,False
2441,0,0,0,0,0,0,False
2442,0,0,0,0,0,0,False
2443,0,0,0,0,0,0,False
2444,0,0,0,0,0,0,False
2445,0,0,0,0,0,0,False
2446,0,0,0,0,0,0,False
2447,0,0,0,0,0,0,False
2448,0,0,0,0,0,0,False
2449,0,0,0,0,0,0,False
2450,0,0,0,0,0,0,False
2451,0,0,0,0,0,0,False
2452,130041,0,0,0,1,0,False
2453,130042,0,0,0,2,0,False
2454,130043,0,0,0,3,0,False
2455,130044,0,0,0,4,0,False
2456,130045,0,0,0,5,0,False
2457,130046,0,0,0,6,0,False
2458,130047,0,0,0,7,0,False
2459,130048,0,0,0,8,0,False
2460,130049,0,0,0,9,0,False
2461,130050,0,0,0,10,0,False
2462,130051,0,0,0,11,0,False
2463,130052,0,0,0,12,0,False
2464,130053,0,0,0,13,0,False
2465,130054,0,0,0,14,0,False
2466,130055,0,0,0,15,0,False
2467,130056,0,0,0,16,0,False
2468,130057,0,0,0,17,0,False
2469,130058,0,0,0,18,0,False
2470,130059,0,0,0,19,0,False
2471,130060,0,0,0,20,0,False
2472,130061,0,0,0,21,0,False
2473,130062,0,0,0,22,0,False
2474,130063,0,0,0,23,0,False
2475,130064,0,0,0,24,0,False
2476,130065,0,0,0,25,0,False
2477,130066,0,0,0,26,0,False
2478,130067,642,28614,227,27,0,True
2479,130068,642,28614,227,28,0,True
2480,130069,643,36618,239,29,0,True
2481,0,0,0,0,0,0,False
2482,0,0,0,0,0,0,False
2483,0,0,0,0,0,0,False
2484,0,0,0,0,0,0,False
2485,0,0,0,0,0,0,False
2486,0,0,0,0,0,0,False
2487,0,0,0,0,0,0,False
2488,0,0,0,0,0,0,False
2489,0,0,0,0,0,0,False
2490,0,0,0,0,0,0,False
2491,0,0,0,0,0,0,False
2492,0,0,0,0,0,0,False
2493,0,0,0,0,0,0,False
2494,0,0,0,0,0,0,False
2495,0,0,0,0,0,0,False
2496,0,0,0,0,0,0,False
2497,0,0,0,0,0,0,False
2498,0,0,0,0,0,0,False
2499,0,0,0,0,0,0,False
2500,0,0,0,0,0,0,False
2501,0,0,0,0,0,0,False
2502,130081,0,0,0,1,0,False
2503,130082,0,0,0,2,0,False
2504,130083,0,0,0,3,0,False
2505,130084,0,0,0,4,0,False
2506,130085,0,0,0,5,0,False
2507,130086,0,0,0,6,0,False
2508,130087,0,0,0,7,0,False
2509,130088,0,0,0,8,0,False
2510,130089,0,0,0,9,0,False
2511,130090,0,0,0,10,0,False
2512,130091,0,0,0,11,0,False
2513,130092,0,0,0,12,0,False
2514,130093,0,0,0,13,0,False
2515,130094,0,0,0,14,0,False
2516,130095,0,0,0,15,0,False
2517,130096,0,0,0,16,0,False
2518,130097,0,0,0,17,0,False
2519,130098,0,0,0,18,0,False
2520,130099,0,0,0,19,0,False
2521,130100,0,0,0,20,0,False
2522,130101,0,0,0,21,0,False
2523,130102,0,0,0,22,0,False
2524,130103,0,0,0,23,0,False
2525,130104,0,0,0,24,0,False
2526,130105,0,0,0,25,0,False
2527,130106,0,0,0,26,0,False
2528,130107,642,28614,227,27,0,True
2529,130108,642,28614,227,28,0,True
2530,130109,643,36618,239,29,0,True
2531,0,0,0,0,0,0,False
2532,0,0,0,0,0,0,False
2533,0,0,0,0,0,0,False
2534,0,0,0,0,0,0,False
2535,0,0,0,0,0,0,False
2536,0,0,0,0,0,0,False
2537,0,0,0,0,0,0,False
2538,0,0,0,0,0,0,False
2539,0,0,0,0,0,0,False
2540,0,0,0,0,0,0,False
2541,0,0,0,0,0,0,False
2542,0,0,0,0,0,0,False
2543,0,0,0,0,0,0,False
2544,0,0,0,0,0,0,False
2545,0,0,0,0,0,0,False
2546,0,0,0,0,0,0,False
2547,0,0,0,0,0,0,False
2548,0,0,0,0,0,0,False
2549,0,0,0,0,0,0,False
2550,0,0,0,0,0,0,False
2551,0,0,0,0,0,0,False
2552,130121,0,0,0,1,0,False
2553,130122,0,0,0,2,0,False
2554,130123,0,0,0,3,0,False
2555,130124,0,0,0,4,0,False
2556,130125,0,0,0,5,0,False
2557,130126,0,0,0,6,0,False
2558,130127,0,0,0,7,0,False
2559,130128,0,0,0,8,0,False
2560,130129,0,0,0,9,0,False
2561,130130,0,0,0,10,0,False
2562,130131,0,0,0,11,0,False
2563,130132,0,0,0,12,0,False
2564,130133,0,0,0,13,0,False
2565,130134,0,0,0,14,0,False
2566,130135,0,0,0,15,0,False
2567,130136,0,0,0,16,0,False
2568,130137,0,0,0,17,0,False
2569,130138,0,0,0,18,0,False
2570,130139,0,0,0,19,0,False
2571,130140,0,0,0,20,0,False
2572,130141,0,0,0,21,0,False
2573,130142,0,0,0,22,0,False
2574,130143,0,0,0,23,0,False
2575,130144,0,0,0,24,0,False
2576,130145,0,0,0,25,0,False
2577,130146,0,0,0,26,0,False
2578,130147,642,28614,227,27,0,True
2579,130148,642,28614,227,28,0,True
2580,130149,643,36618,239,29,0,True
2581,0,0,0,0,0,0,False
2582,0,0,0,0,0,0,False
2583,0,0,0,0,0,0,False
2584,0,0,0,0,0,0,False
2585,0,0,0,0,0,0,False
2586,0,0,0,0,0,0,False
2587,0,0,0,0,0,0,False
2588,0,0,0,0,0,0,False
2589,0,0,0,0,0,0,False
2590,0,0,0,0,0,0,False
2591,0,0,0,0,0,0,False
2592,0,0,0,0,0,0,False
2593,0,0,0,0,0,0,False
2594,0,0,0,0,0,0,False
2595,0,0,0,0,0,0,False
2596,0,0,0,0,0,0,False
2597,0,0,0,0,0,0,False
2598,0,0,0,0,0,0,False
2599,0,0,0,0,0,0,False
2600,0,0,0,0,0,0,False
2601,0,0,0,0,0,0,False
2602,130161,0,0,0,1,0,False
2603,130162,0,0,0,2,0,False
2604,130163,0,0,0,3,0,False
2605,130164,0,0,0,4,0,False
2606,130165,0,0,0,5,0,False
2607,130166,0,0,0,6,0,False
2608,130167,0,0,0,7,0,False
2609,130168,0,0,0,8,0,False
2610,130169,0,0,0,9,0,False
2611,130170,0,0,0,10,0,False
2612,130171,0,0,0,11,0,False
2613,130172,0,0,0,12,0,False
2614,130173,0,0,0,13,0,False
2615,130174,0,0,0,14,0,False
2616,130175,0,0,0,15,0,False
2617,130176,0,0,0,16,0,False
2618,130177,0,0,0,17,0,False
2619,130178,0,0,0,18,0,False
2620,130179,0,0,0,19,0,False
2621,130180,0,0,0,20,0,False
2622,130181,0,0,0,21,0,False
2623,130182,0,0,0,22,0,False
2624,130183,0,0,0,23,0,False
2625,130184,0,0,0,24,0,False
2626,130185,0,0,0,25,0,False
2627,130186,0,0,0,26,0,False
2628,130187,642,28614,227,27,0,True
2629,130188,642,28614,227,28,0,True
2630,130189,643,36618,239,29,0,True
2631,0,0,0,0,0,0,False
2632,0,0,0,0,0,0,False
2633,0,0,0,0,0,0,False
2634,0,0,0,0,0,0,False
2635,0,0,0,0,0,0,False
2636,0,0,0,0,0,0,False
2637,0,0,0,0,0,0,False
2638,0,0,0,0,0,0,False
2639,0,0,0,0,0,0,False
2640,0,0,0,0,0,0,False
2641,0,0,0,0,0,0,False
2642,0,0,0,0,0,0,False
2643,0,0,0,0,0,0,False
2644,0,0,0,0,0,0,False
2645,0,0,0,0,0,0,False
2646,0,0,0,0,0,0,False
2647,0,0,0,0,0,0,False
2648,0,0,0,0,0,0,False
2649,0,0,0,0,0,0,False
2650,0,0,0,0,0,0,False
2651,0,0,0,0,0,0,False
2652,130201,0,0,0,1,0,False
2653,130202,0,0,0,2,0,False
2654,130203,0,0,0,3,0,False
2655,130204,0,0,0,4,0,False
2656,130205,0,0,0,5,0,False
2657,130206,0,0,0,6,0,False
2658,130207,0,0,0,7,0,False
2659,130208,0,0,0,8,0,False
2660,130209,0,0,0,9,0,False
2661,130210,0,0,0,10,0,False
2662,130211,0,0,0,11,0,False
2663,130212,0,0,0,12,0,False
2664,130213,0,0,0,13,0,False
2665,130214,0,0,0,14,0,False
2666,130215,0,0,0,15,0,False
2667,130216,0,0,0,16,0,False
2668,130217,0,0,0,17,0,False
2669,130218,0,0,0,18,0,False
2670,130219,0,0,0,19,0,False
2671,130220,0,0,0,20,0,False
2672,130221,0,0,0,21,0,False
2673,130222,0,0,0,22,0,False
2674,130223,0,0,0,23,0,False
2675,130224,0,0,0,24,0,False
2676,130225,0,0,0,25,0,False
2677,130226,0,0,0,26,0,False
2678,130227,642,28614,227,27,0,True
2679,130228,642,28614,227,28,0,True
2680,130229,643,36618,239,29,0,True
2681,0,0,0,0,0,0,False
2682,0,0,0,0,0,0,False
2683,0,0,0,0,0,0,False
2684,0,0,0,0,0,0,False
2685,0,0,0,0,0,0,False
2686,0,0,0,0,0,0,False
2687,0,0,0,0,0,0,False
2688,0,0,0,0,0,0,False
2689,0,0,0,0,0,0,False
2690,0,0,0,0,0,0,False
2691,0,0,0,0,0,0,False
2692,0,0,0,0,0,0,False
2693,0,0,0,0,0,0,False
2694,0,0,0,0,0,0,False
2695,0,0,0,0,0,0,False
2696,0,0,0,0,0,0,False
2697,0,0,0,0,0,0,False
2698,0,0,0,0,0,0,False
2699,0,0,0,0,0,0,False
2700,0,0,0,0,0,0,False
2701,0,0,0,0,0,0,False
2702,130241,0,0,0,1,0,False
2703,130242,0,0,0,2,0,False
2704,130243,0,0,0,3,0,False
2705,130244,0,0,0,4,0,False
2706,130245,0,0,0,5,0,False
2707,130246,0,0,0,6,0,False
2708,130247,0,0,0,7,0,False
2709,130248,0,0,0,8,0,False
2710,130249,0,0,0,9,0,False
2711,130250,0,0,0,10,0,False
2712,130251,0,0,0,11,0,False
2713,130252,0,0,0,12,0,False
2714,130253,0,0,0,13,0,False
2715,130254,0,0,0,14,0,False
2716,130255,0,0,0,15,0,False
2717,130256,0,0,0,16,0,False
2718,130257,0,0,0,17,0,False
2719,130258,0,0,0,18,0,False
2720,130259,0,0,0,19,0,False
2721,130260,0,0,0,20,0,False
2722,130261,0,0,0,21,0,False
2723,130262,0,0,0,22,0,False
2724,130263,0,0,0,23,0,False
2725,130264,0,0,0,24,0,False
2726,130265,0,0,0,25,0,False
2727,130266,0,0,0,26,0,False
2728,130267,642,28614,227,27,0,True
2729,130268,642,28614,227,28,0,True
2730,130269,643,36618,239,29,0,True
2731,0,0,0,0,0,0,False
2732,0,0,0,0,0,0,False
2733,0,0,0,0,0,0,False
2734,0,0,0,0,0,0,False
2735,0,0,0,0,0,0,False
2736,0,0,0,0,0,0,False
2737,0,0,0,0,0,0,False
2738,0,0,0,0,0,0,False
2739,0,0,0,0,0,0,False
2740,0,0,0,0,0,0,False
2741,0,0,0,0,0,0,False
2742,0,0,0,0,0,0,False
2743,0,0,0,0,0,0,False
2744,0,0,0,0,0,0,False
2745,0,0,0,0,0,0,False
2746,0,0,0,0,0,0,False
2747,0,0,0,0,0,0,False
2748,0,0,0,0,0,0,False
2749,0,0,0,0,0,0,False
2750,0,0,0,0,0,0,False
2751,0,0,0,0,0,0,False
2752,130281,0,0,0,1,0,False
2753,130282,0,0,0,2,0,False
2754,130283,0,0,0,3,0,False
2755,130284,0,0,0,4,0,False
2756,130285,0,0,0,5,0,False
2757,130286,0,0,0,6,0,False
2758,130287,0,0,0,7,0,False
2759,130288,0,0,0,8,0,False
2760,130289,0,0,0,9,0,False
2761,130290,0,0,0,10,0,False
2762,130291,0,0,0,11,0,False
2763,130292,0,0,0,12,0,False
2764,130293,0,0,0,13,0,False
2765,130294,0,0,0,14,0,False
2766,130295,0,0,0,15,0,False
2767,130296,0,0,0,16,0,False
2768,130297,0,0,0,17,0,False
2769,130298,0,0,0,18,0,False
2770,130299,0,0,0,19,0,False
2771,130300,0,0,0,20,0,False
2772,130301,0,0,0,21,0,False
2773,130302,0,0,0,22,0,False
2774,130303,0,0,0,23,0,False
2775,130304,0,0,0,24,0,False
2776,130305,0,0,0,25,0,False
2777,130306,0,0,0,26,0,False
2778,130307,642,28614,227,27,0,True
2779,130308,642,28614,227,28,0,True
2780,130309,643,36618,239,29,0,True
2781,0,0,0,0,0,0,False
2782,0,0,0,0,0,0,False
2783,0,0,0,0,0,0,False
2784,0,0,0,0,0,0,False
2785,0,0,0,0,0,0,False
2786,0,0,0,0,0,0,False
2787,0,0,0,0,0,0,False
2788,0,0,0,0,0,0,False
2789,0,0,0,0,0,0,False
2790,0,0,0,0,0,0,False
2791,0,0,0,0,0,0,False
2792,0,0,0,0,0,0,False
2793,0,0,0,0,0,0,False
2794,0,0,0,0,0,0,False
2795,0,0,0,0,0,0,False
2796,0,0,0,0,0,0,False
2797,0,0,0,0,0,0,False
2798,0,0,0,0,0,0,False
2799,0,0,0,0,0,0,False
2800,0,0,0,0,0,0,False
2801,0,0,0,0,0,0,False
2802,130321,0,0,0,1,0,False
2803,130322,0,0,0,2,0,False
2804,130323,0,0,0,3,0,False
2805,130324,0,0,0,4,0,False
2806,130325,0,0,0,5,0,False
2807,130326,0,0,0,6,0,False
2808,130327,0,0,0,7,0,False
2809,130328,0,0,0,8,0,False
2810,130329,0,0,0,9,0,False
2811,130330,0,0,0,10,0,False
2812,130331,0,0,0,11,0,False
2813,130332,0,0,0,12,0,False
2814,130333,0,0,0,13,0,False
2815,130334,0,0,0,14,0,False
2816,130335,0,0,0,15,0,False
2817,130336,0,0,0,16,0,False
2818,130337,0,0,0,17,0,False
2819,130338,0,0,0,18,0,False
2820,130339,0,0,0,19,0,False
2821,130340,0,0,0,20,0,False
2822,130341,0,0,0,21,0,False
2823,130342,0,0,0,22,0,False
2824,130343,0,0,0,23,0,False
2825,130344,0,0,0,24,0,False
2826,130345,0,0,0,25,0,False
2827,130346,0,0,0,26,0,False
2828,130347,642,28614,227,27,0,True
2829,130348,642,28614,227,28,0,True
2830,130349,643,36618,239,29,0,True
2831,0,0,0,0,0,0,False
2832,0,0,0,0,0,0,False
2833,0,0,0,0,0,0,False
2834,0,0,0,0,0,0,False
2835,0,0,0,0,0,0,False
2836,0,0,0,0,0,0,False
2837,0,0,0,0,0,0,False
2838,0,0,0,0,0,0,False
2839,0,0,0,0,0,0,False
2840,0,0,0,0,0,0,False
2841,0,0,0,0,0,0,False
2842,0,0,0,0,0,0,False
2843,0,0,0,0,0,0,False
2844,0,0,0,0,0,0,False
2845,0,0,0,0,0,0,False
2846,0,0,0,0,0,0,False
2847,0,0,0,0,0,0,False
2848,0,0,0,0,0,0,False
2849,0,0,0,0,0,0,False
2850,0,0,0,0,0,0,False
2851,0,0,0,0,0,0,False
2852,130361,0,0,0,1,0,False
2853,130362,0,0,0,2,0,False
2854,130363,0,0,0,3,0,False
2855,130364,0,0,0,4,0,False
2856,130365,0,0,0,5,0,False
2857,130366,0,0,0,6,0,False
2858,130367,0,0,0,7,0,False
2859,130368,0,0,0,8,0,False
2860,130369,0,0,0,9,0,False
2861,130370,0,0,0,10,0,False
2862,130371,0,0,0,11,0,False
2863,130372,0,0,0,12,0,False
2864,130373,0,0,0,13,0,False
2865,130374,0,0,0,14,0,False
2866,130375,0,0,0,15,0,False
2867,130376,0,0,0,16,0,False
2868,130377,0,0,0,17,0,False
2869,130378,0,0,0,18,0,False
2870,130379,0,0,0,19,0,False
2871,130380,0,0,0,20,0,False
2872,130381,0,0,0,21,0,False
2873,130382,0,0,0,22,0,False
2874,130383,0,0,0,23,0,False
2875,130384,0,0,0,24,0,False
2876,130385,0,0,0,25,0,False
2877,130386,0,0,0,26,0,False
2878,130387,642,28614,227,27,0,True
2879,130388,642,28614,227,28,0,True
2880,130389,643,36618,239,29,0,True
2881,0,0,0,0,0,0,False
2882,0,0,0,0,0,0,False
2883,0,0,0,0,0,0,False
2884,0,0,0,0,0,0,False
2885,0,0,0,0,0,0,False
2886,0,0,0,0,0,0,False
2887,0,0,0,0,0,0,False
2888,0,0,0,0,0,0,False
2889,0,0,0,0,0,0,False
2890,0,0,0,0,0,0,False
2891,0,0,0,0,0,0,False
2892,0,0,0,0,0,0,False
2893,0,0,0,0,0,0,False
2894,0,0,0,0,0,0,False
2895,0,0,0,0,0,0,False
2896,0,0,0,0,0,0,False
2897,0,0,0,0,0,0,False
2898,0,0,0,0,0,0,False
2899,0,0,0,0,0,0,False
2900,0,0,0,0,0,0,False
2901,0,0,0,0,0,0,False
2902,130401,0,0,0,1,0,False
2903,130402,0,0,0,2,0,False
2904,130403,0,0,0,3,0,False
2905,130404,0,0,0,4,0,False
2906,130405,0,0,0,5,0,False
2907,130406,0,0,0,6,0,False
2908,130407,0,0,0,7,0,False
2909,130408,0,0,0,8,0,False
2910,130409,0,0,0,9,0,False
2911,130410,0,0,0,10,0,False
2912,130411,0,0,0,11,0,False
2913,130412,0,0,0,12,0,False
2914,130413,0,0,0,13,0,False
2915,130414,0,0,0,14,0,False
2916,130415,0,0,0,15,0,False
2917,130416,0,0,0,16,0,False
2918,130417,0,0,0,17,0,False
2919,130418,0,0,0,18,0,False
2920,130419,0,0,0,19,0,False
2921,130420,0,0,0,20,0,False
2922,130421,0,0,0,21,0,False
2923,130422,0,0,0,22,0,False
2924,130423,0,0,0,23,0,False
2925,130424,0,0,0,24,0,False
2926,130425,0,0,0,25,0,False
2927,130426,0,0,0,26,0,False
2928,130427,642,28614,227,27,0,True
2929,130428,642,28614,227,28,0,True
2930,130429,643,36618,239,29,0,True
2931,0,0,0,0,0,0,False
2932,0,0,0,0,0,0,False
2933,0,0,0,0,0,0,False
2934,0,0,0,0,0,0,False
2935,0,0,0,0,0,0,False
2936,0,0,0,0,0,0,False
2937,0,0,0,0,0,0,False
2938,0,0,0,0,0,0,False
2939,0,0,0,0,0,0,False
2940,0,0,0,0,0,0,False
2941,0,0,0,0,0,0,False
2942,0,0,0,0,0,0,False
2943,0,0,0,0,0,0,False
2944,0,0,0,0,0,0,False
2945,0,0,0,0,0,0,False
2946,0,0,0,0,0,0,False
2947,0,0,0,0,0,0,False
2948,0,0,0,0,0,0,False
2949,0,0,0,0,0,0,False
2950,0,0,0,0,0,0,False
2951,0,0,0,0,0,0,False
2952,130441,0,0,0,1,0,False
2953,130442,0,0,0,2,0,False
2954,130443,0,0,0,3,0,False
2955,130444,0,0,0,4,0,False
2956,130445,0,0,0,5,0,False
2957,130446,0,0,0,6,0,False
2958,130447,0,0,0,7,0,False
2959,130448,0,0,0,8,0,False
2960,130449,0,0,0,9,0,False
2961,130450,0,0,0,10,0,False
2962,130451,0,0,0,11,0,False
2963,130452,0,0,0,12,0,False
2964,130453,0,0,0,13,0,False
2965,130454,0,0,0,14,0,False
2966,130455,0,0,0,15,0,False
2967,130456,0,0,0,16,0,False
2968,130457,0,0,0,17,0,False
2969,130458,0,0,0,18,0,False
2970,130459,0,0,0,19,0,False
2971,130460,0,0,0,20,0,False
2972,130461,0,0,0,21,0,False
2973,130462,0,0,0,22,0,False
2974,130463,0,0,0,23,0,False
2975,130464,0,0,0,24,0,False
2976,130465,0,0,0,25,0,False
2977,130466,0,0,0,26,0,False
2978,130467,642,28614,227,27,0,True
2979,130468,642,28614,227,28,0,True
2980,130469,643,36618,239,29,0,True
2981,0,0,0,0,0,0,False
2982,0,0,0,0,0,0,False
2983,0,0,0,0,0,0,False
2984,0,0,0,0,0,0,False
2985,0,0,0,0,0,0,False
2986,0,0,0,0,0,0,False
2987,0,0,0,0,0,0,False
2988,0,0,0,0,0,0,False
2989,0,0,0,0,0,0,False
2990,0,0,0,0,0,0,False
2991,0,0,0,0,0,0,False
2992,0,0,0,0,0,0,False
2993,0,0,0,0,0,0,False
2994,0,0,0,0,0,0,False
2995,0,0,0,0,0,0,False
2996,0,0,0,0,0,0,False
2997,0,0,0,0,0,0,False
2998,0,0,0,0,0,0,False
2999,0,0,0,0,0,0,False
3000,0,0,0,0,0,0,False
3001,0,0,0,0,0,0,False
3002,130481,0,0,0,1,0,False
3003,130482,0,0,0,2,0,False
3004,130483,0,0,0,3,0,False
3005,130484,0,0,0,4,0,False
3006,130485,0,0,0,5,0,False
3007,130486,0,0,0,6,0,False
3008,130487,0,0,0,7,0,False
3009,130488,0,0,0,8,0,False
3010,130489,0,0,0,9,0,False
3011,130490,0,0,0,10,0,False
3012,130491,0,0,0,11,0,False
3013,130492,0,0,0,12,0,False
3014,130493,0,0,0,13,0,False
3015,130494,0,0,0,14,0,False
3016,130495,0,0,0,15,0,False
3017,130496,0,0,0,16,0,False
3018,130497,0,0,0,17,0,False
3019,130498,0,0,0,18,0,False
3020,130499,0,0,0,19,0,False
3021,130500,0,0,0,20,0,False
3022,130501,0,0,0,21,0,False
3023,130502,0,0,0,22,0,False
3024,130503,0,0,0,23,0,False
3025,130504,0,0,0,24,0,False
3026,130505,0,0,0,25,0,False
3027,130506,0,0,0,26,0,False
3028,130507,642,28614,227,27,0,True
3029,130508,642,28614,227,28,0,True
3030,130509,643,36618,239,29,0,True
3031,0,0,0,0,0,0,False
3032,0,0,0,0,0,0,False
3033,0,0,0,0,0,0,False
3034,0,0,0,0,0,0,False
3035,0,0,0,0,0,0,False
3036,0,0,0,0,0,0,False
3037,0,0,0,0,0,0,False
3038,0,0,0,0,0,0,False
3039,0,0,0,0,0,0,False
3040,0,0,0,0,0,0,False
3041,0,0,0,0,0,0,False
3042,0,0,0,0,0,0,False
3043,0,0,0,0,0,0,False
3044,0,0,0,0,0,0,False
3045,0,0,0,0,0,0,False
3046,0,0,0,0,0,0,False
3047,0,0,0,0,0,0,False
3048,0,0,0,0,0,0,False
3049,0,0,0,0,0,0,False
3050,0,0,0,0,0,0,False
3051,0,0,0,0,0,0,False
3052,130521,0,0,0,1,0,False
3053,130522,0,0,0,2,0,False
3054,130523,0,0,0,3,0,False
3055,130524,0,0,0,4,0,False
3056,130525,0,0,0,5,0,False
3057,130526,0,0,0,6,0,False
3058,130527,0,0,0,7,0,False
3059,130528,0,0,0,8,0,False
3060,130529,0,0,0,9,0,False
3061,130530,0,0,0,10,0,False
3062,130531,0,0,0,11,0,False
3063,130532,0,0,0,12,0,False
3064,130533,0,0,0,13,0,False
3065,130534,0,0,0,14,0,False
3066,130535,0,0,0,15,0,False
3067,130536,0,0,0,16,0,False
3068,130537,0,0,0,17,0,False
3069,130538,0,0,0,18,0,False
3070,130539,0,0,0,19,0,False
3071,130540,0,0,0,20,0,False
3072,130541,0,0,0,21,0,False
3073,130542,0,0,0,22,0,False
3074,130543,0,0,0,23,0,False
3075,130544,0,0,0,24,0,False
3076,130545,0,0,0,25,0,False
3077,130546,0,0,0,26,0,False
3078,130547,642,28614,227,27,0,True
3079,130548,642,28614,227,28,0,True
3080,130549,643,36618,239,29,0,True
3081,0,0,0,0,0,0,False
3082,0,0,0,0,0,0,False
3083,0,0,0,0,0,0,False
3084,0,0,0,0,0,0,False
3085,0,0,0,0,0,0,False
3086,0,0,0,0,0,0,False
3087,0,0,0,0,0,0,False
3088,0,0,0,0,0,0,False
3089,0,0,0,0,0,0,False
3090,0,0,0,0,0,0,False
3091,0,0,0,0,0,0,False
3092,0,0,0,0,0,0,False
3093,0,0,0,0,0,0,False
3094,0,0,0,0,0,0,False
3095,0,0,0,0,0,0,False
3096,0,0,0,0,0,0,False
3097,0,0,0,0,0,0,False
3098,0,0,0,0,0,0,False
3099,0,0,0,0,0,0,False
3100,0,0,0,0,0,0,False
3101,0,0,0,0,0,0,False
3102,130561,0,0,0,1,0,False
3103,130562,0,0,0,2,0,False
3104,130563,0,0,0,3,0,False
3105,130564,0,0,0,4,0,False
3106,130565,0,0,0,5,0,False
3107,130566,0,0,0,6,0,False
3108,130567,0,0,0,7,0,False
3109,130568,0,0,0,8,0,False
3110,130569,0,0,0,9,0,False
3111,130570,0,0,0,10,0,False
3112,130571,0,0,0,11,0,False
3113,130572,0,0,0,12,0,False
3114,130573,0,0,0,13,0,False
3115,130574,0,0,0,14,0,False
3116,130575,0,0,0,15,0,False
3117,130576,0,0,0,16,0,False
3118,130577,0,0,0,17,0,False
3119,130578,0,0,0,18,0,False
3120,130579,0,0,0,19,0,False
3121,130580,0,0,0,20,0,False
3122,130581,0,0,0,21,0,False
3123,130582,0,0,0,22,0,False
3124,130583,0,0,0,23,0,False
3125,130584,0,0,0,24,0,False
3126,130585,0,0,0,25,0,False
3127,130586,0,0,0,26,0,False
3128,130587,642,28614,227,27,0,True
3129,130588,642,28614,227,28,0,True
3130,130589,643,36618,239,29,0,True
3131,0,0,0,0,0,0,False
3132,0,0,0,0,0,0,False
3133,0,0,0,0,0,0,False
3134,0,0,0,0,0,0,False
3135,0,0,0,0,0,0,False
3136,0,0,0,0,0,0,False
3137,0,0,0,0,0,0,False
3138,0,0,0,0,0,0,False
3139,0,0,0,0,0,0,False
3140,0,0,0,0,0,0,False
3141,0,0,0,0,0,0,False
3142,0,0,0,0,0,0,False
3143,0,0,0,0,0,0,False
3144,0,0,0,0,0,0,False
3145,0,0,0,0,0,0,False
3146,0,0,0,0,0,0,False
3147,0,0,0,0,0,0,False
3148,0,0,0,0,0,0,False
3149,0,0,0,0,0,0,False
3150,0,0,0,0,0,0,False
3151,0,0,0,0,0,0,False
3152,130601,0,0,0,1,0,False
3153,130602,0,0,0,2,0,False
3154,130603,0,0,0,3,0,False
3155,130604,0,0,0,4,0,False
3156,130605,0,0,0,5,0,False
3157,130606,0,0,0,6,0,False
3158,130607,0,0,0,7,0,False
3159,130608,0,0,0,8,0,False
3160,130609,0,0,0,9,0,False
3161,130610,0,0,0,10,0,False
