#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown_70_4,Pronoun,Article,Model,Icon,Unknown_70_8,Style
488,デコレート・エッググラス:ブルー,,カラー：ブルーのフェイスアクセサリー,デコレート・エッググラス:ブルー,0,0,0,1,0,0,529829,200488,0,40
489,デコレート・エッググラス:グリーン,,カラー：グリーンのフェイスアクセサリー,デコレート・エッググラス:グリーン,0,0,0,1,0,0,595365,200489,0,40
490,デコレート・エッググラス:ブラス,,カラー：ブラスのフェイスアクセサリー,デコレート・エッググラス:ブラス,0,0,0,1,0,0,660901,200490,0,40
491,デコレート・エッググラス:パープル,,カラー：パープルのフェイスアクセサリー,デコレート・エッググラス:パープル,0,0,0,1,0,0,726437,200491,0,40
492,デコレート・エッググラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,デコレート・エッググラス:ブラウン,0,0,0,1,0,0,791973,200492,0,40
493,クワトロ・エッググラス,,カラー：プレーンのフェイスアクセサリー,クワトロ・エッググラス,0,0,0,1,0,0,71078,200493,0,41
494,クワトロ・エッググラス:シルバー,,カラー：シルバーのフェイスアクセサリー,クワトロ・エッググラス:シルバー,0,0,0,1,0,0,136614,200494,0,41
495,クワトロ・エッググラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,クワトロ・エッググラス:ゴールド,0,0,0,1,0,0,202150,200495,0,41
496,クワトロ・エッググラス:ブラック,,カラー：ブラックのフェイスアクセサリー,クワトロ・エッググラス:ブラック,0,0,0,1,0,0,267686,200496,0,41
497,クワトロ・エッググラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,クワトロ・エッググラス:ホワイト,0,0,0,1,0,0,333222,200497,0,41
498,クワトロ・エッググラス:グレー,,カラー：グレーのフェイスアクセサリー,クワトロ・エッググラス:グレー,0,0,0,1,0,0,398758,200498,0,41
499,クワトロ・エッググラス:レッド,,カラー：レッドのフェイスアクセサリー,クワトロ・エッググラス:レッド,0,0,0,1,0,0,464294,200499,0,41
500,クワトロ・エッググラス:ブルー,,カラー：ブルーのフェイスアクセサリー,クワトロ・エッググラス:ブルー,0,0,0,1,0,0,529830,200500,0,41
501,クワトロ・エッググラス:グリーン,,カラー：グリーンのフェイスアクセサリー,クワトロ・エッググラス:グリーン,0,0,0,1,0,0,595366,200501,0,41
502,クワトロ・エッググラス:ブラス,,カラー：ブラスのフェイスアクセサリー,クワトロ・エッググラス:ブラス,0,0,0,1,0,0,660902,200502,0,41
503,クワトロ・エッググラス:パープル,,カラー：パープルのフェイスアクセサリー,クワトロ・エッググラス:パープル,0,0,0,1,0,0,726438,200503,0,41
504,クワトロ・エッググラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,クワトロ・エッググラス:ブラウン,0,0,0,1,0,0,791974,200504,0,41
505,スリムフレーム・エッググラス,,カラー：プレーンのフェイスアクセサリー,スリムフレーム・エッググラス,0,0,0,1,0,0,71079,200505,0,42
506,スリムフレーム・エッググラス:シルバー,,カラー：シルバーのフェイスアクセサリー,スリムフレーム・エッググラス:シルバー,0,0,0,1,0,0,136615,200506,0,42
507,スリムフレーム・エッググラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,スリムフレーム・エッググラス:ゴールド,0,0,0,1,0,0,202151,200507,0,42
508,スリムフレーム・エッググラス:ブラック,,カラー：ブラックのフェイスアクセサリー,スリムフレーム・エッググラス:ブラック,0,0,0,1,0,0,267687,200508,0,42
509,スリムフレーム・エッググラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,スリムフレーム・エッググラス:ホワイト,0,0,0,1,0,0,333223,200509,0,42
510,スリムフレーム・エッググラス:グレー,,カラー：グレーのフェイスアクセサリー,スリムフレーム・エッググラス:グレー,0,0,0,1,0,0,398759,200510,0,42
511,スリムフレーム・エッググラス:レッド,,カラー：レッドのフェイスアクセサリー,スリムフレーム・エッググラス:レッド,0,0,0,1,0,0,464295,200511,0,42
512,スリムフレーム・エッググラス:ブルー,,カラー：ブルーのフェイスアクセサリー,スリムフレーム・エッググラス:ブルー,0,0,0,1,0,0,529831,200512,0,42
513,スリムフレーム・エッググラス:グリーン,,カラー：グリーンのフェイスアクセサリー,スリムフレーム・エッググラス:グリーン,0,0,0,1,0,0,595367,200513,0,42
514,スリムフレーム・エッググラス:ブラス,,カラー：ブラスのフェイスアクセサリー,スリムフレーム・エッググラス:ブラス,0,0,0,1,0,0,660903,200514,0,42
515,スリムフレーム・エッググラス:パープル,,カラー：パープルのフェイスアクセサリー,スリムフレーム・エッググラス:パープル,0,0,0,1,0,0,726439,200515,0,42
516,スリムフレーム・エッググラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,スリムフレーム・エッググラス:ブラウン,0,0,0,1,0,0,791975,200516,0,42
517,スプリガン・グラス,,カラー：プレーンのフェイスアクセサリー,スプリガン・グラス,0,0,0,1,0,0,71080,200517,0,43
518,スプリガン・グラス:シルバー,,カラー：シルバーのフェイスアクセサリー,スプリガン・グラス:シルバー,0,0,0,1,0,0,136616,200518,0,43
519,スプリガン・グラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,スプリガン・グラス:ゴールド,0,0,0,1,0,0,202152,200519,0,43
520,スプリガン・グラス:ブラック,,カラー：ブラックのフェイスアクセサリー,スプリガン・グラス:ブラック,0,0,0,1,0,0,267688,200520,0,43
521,スプリガン・グラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,スプリガン・グラス:ホワイト,0,0,0,1,0,0,333224,200521,0,43
522,スプリガン・グラス:グレー,,カラー：グレーのフェイスアクセサリー,スプリガン・グラス:グレー,0,0,0,1,0,0,398760,200522,0,43
523,スプリガン・グラス:レッド,,カラー：レッドのフェイスアクセサリー,スプリガン・グラス:レッド,0,0,0,1,0,0,464296,200523,0,43
524,スプリガン・グラス:ブルー,,カラー：ブルーのフェイスアクセサリー,スプリガン・グラス:ブルー,0,0,0,1,0,0,529832,200524,0,43
525,スプリガン・グラス:グリーン,,カラー：グリーンのフェイスアクセサリー,スプリガン・グラス:グリーン,0,0,0,1,0,0,595368,200525,0,43
526,スプリガン・グラス:ブラス,,カラー：ブラスのフェイスアクセサリー,スプリガン・グラス:ブラス,0,0,0,1,0,0,660904,200526,0,43
527,スプリガン・グラス:パープル,,カラー：パープルのフェイスアクセサリー,スプリガン・グラス:パープル,0,0,0,1,0,0,726440,200527,0,43
528,スプリガン・グラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,スプリガン・グラス:ブラウン,0,0,0,1,0,0,791976,200528,0,43
529,エッグハントチキン・グラス,,カラー：プレーンのフェイスアクセサリー,エッグハントチキン・グラス,0,0,0,1,0,0,71081,200529,0,44
530,エッグハントチキン・グラス:シルバー,,カラー：シルバーのフェイスアクセサリー,エッグハントチキン・グラス:シルバー,0,0,0,1,0,0,136617,200530,0,44
531,エッグハントチキン・グラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,エッグハントチキン・グラス:ゴールド,0,0,0,1,0,0,202153,200531,0,44
532,エッグハントチキン・グラス:ブラック,,カラー：ブラックのフェイスアクセサリー,エッグハントチキン・グラス:ブラック,0,0,0,1,0,0,267689,200532,0,44
533,エッグハントチキン・グラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,エッグハントチキン・グラス:ホワイト,0,0,0,1,0,0,333225,200533,0,44
534,エッグハントチキン・グラス:グレー,,カラー：グレーのフェイスアクセサリー,エッグハントチキン・グラス:グレー,0,0,0,1,0,0,398761,200534,0,44
535,エッグハントチキン・グラス:レッド,,カラー：レッドのフェイスアクセサリー,エッグハントチキン・グラス:レッド,0,0,0,1,0,0,464297,200535,0,44
536,エッグハントチキン・グラス:ブルー,,カラー：ブルーのフェイスアクセサリー,エッグハントチキン・グラス:ブルー,0,0,0,1,0,0,529833,200536,0,44
537,エッグハントチキン・グラス:グリーン,,カラー：グリーンのフェイスアクセサリー,エッグハントチキン・グラス:グリーン,0,0,0,1,0,0,595369,200537,0,44
538,エッグハントチキン・グラス:ブラス,,カラー：ブラスのフェイスアクセサリー,エッグハントチキン・グラス:ブラス,0,0,0,1,0,0,660905,200538,0,44
539,エッグハントチキン・グラス:パープル,,カラー：パープルのフェイスアクセサリー,エッグハントチキン・グラス:パープル,0,0,0,1,0,0,726441,200539,0,44
540,エッグハントチキン・グラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,エッグハントチキン・グラス:ブラウン,0,0,0,1,0,0,791977,200540,0,44
541,フラワーデコレート・グラス,,カラー：プレーンのフェイスアクセサリー,フラワーデコレート・グラス,0,0,0,1,0,0,71082,200541,0,45
542,フラワーデコレート・グラス:シルバー,,カラー：シルバーのフェイスアクセサリー,フラワーデコレート・グラス:シルバー,0,0,0,1,0,0,136618,200542,0,45
543,フラワーデコレート・グラス:ゴールド,,カラー：ゴールドのフェイスアクセサリー,フラワーデコレート・グラス:ゴールド,0,0,0,1,0,0,202154,200543,0,45
544,フラワーデコレート・グラス:ブラック,,カラー：ブラックのフェイスアクセサリー,フラワーデコレート・グラス:ブラック,0,0,0,1,0,0,267690,200544,0,45
545,フラワーデコレート・グラス:ホワイト,,カラー：ホワイトのフェイスアクセサリー,フラワーデコレート・グラス:ホワイト,0,0,0,1,0,0,333226,200545,0,45
546,フラワーデコレート・グラス:グレー,,カラー：グレーのフェイスアクセサリー,フラワーデコレート・グラス:グレー,0,0,0,1,0,0,398762,200546,0,45
547,フラワーデコレート・グラス:レッド,,カラー：レッドのフェイスアクセサリー,フラワーデコレート・グラス:レッド,0,0,0,1,0,0,464298,200547,0,45
548,フラワーデコレート・グラス:ブルー,,カラー：ブルーのフェイスアクセサリー,フラワーデコレート・グラス:ブルー,0,0,0,1,0,0,529834,200548,0,45
549,フラワーデコレート・グラス:グリーン,,カラー：グリーンのフェイスアクセサリー,フラワーデコレート・グラス:グリーン,0,0,0,1,0,0,595370,200549,0,45
550,フラワーデコレート・グラス:ブラス,,カラー：ブラスのフェイスアクセサリー,フラワーデコレート・グラス:ブラス,0,0,0,1,0,0,660906,200550,0,45
551,フラワーデコレート・グラス:パープル,,カラー：パープルのフェイスアクセサリー,フラワーデコレート・グラス:パープル,0,0,0,1,0,0,726442,200551,0,45
552,フラワーデコレート・グラス:ブラウン,,カラー：ブラウンのフェイスアクセサリー,フラワーデコレート・グラス:ブラウン,0,0,0,1,0,0,791978,200552,0,45
553,,,,,0,0,0,0,0,0,0,0,0,0
554,,,,,0,0,0,0,0,0,0,0,0,0
555,,,,,0,0,0,0,0,0,0,0,0,0
556,,,,,0,0,0,0,0,0,0,0,0,0
557,,,,,0,0,0,0,0,0,0,0,0,0
558,,,,,0,0,0,0,0,0,0,0,0,0
559,,,,,0,0,0,0,0,0,0,0,0,0
560,,,,,0,0,0,0,0,0,0,0,0,0
561,,,,,0,0,0,0,0,0,0,0,0,0
562,,,,,0,0,0,0,0,0,0,0,0,0
563,,,,,0,0,0,0,0,0,0,0,0,0
564,,,,,0,0,0,0,0,0,0,0,0,0
565,paire d'holo-lunettes,paires d'holo-lunettes,Un accessoire de visage de couleur d'origine.,Holo-lunettes,0,0,0,1,1,0,71085,200565,0,47
566,paire d'holo-lunettes (argent),paires d'holo-lunettes (argent),Un accessoire de visage de couleur argent.,Holo-lunettes (argent),0,0,0,1,1,0,136621,200566,0,47
567,paire d'holo-lunettes (or),paires d'holo-lunettes (or),Un accessoire de visage de couleur or.,Holo-lunettes (or),0,0,0,1,1,0,202157,200567,0,47
568,paire d'holo-lunettes (noires),paires d'holo-lunettes (noires),Un accessoire de visage de couleur noire.,Holo-lunettes (noires),0,0,0,1,1,0,267693,200568,0,47
569,paire d'holo-lunettes (blanches),paires d'holo-lunettes (blanches),Un accessoire de visage de couleur blanche.,Holo-lunettes (blanches),0,0,0,1,1,0,333229,200569,0,47
570,paire d'holo-lunettes (grises),paires d'holo-lunettes (grises),Un accessoire de visage de couleur grise.,Holo-lunettes (grises),0,0,0,1,1,0,398765,200570,0,47
571,paire d'holo-lunettes (rouges),paires d'holo-lunettes (rouges),Un accessoire de visage de couleur rouge.,Holo-lunettes (rouges),0,0,0,1,1,0,464301,200571,0,47
572,paire d'holo-lunettes (bleues),paires d'holo-lunettes (bleues),Un accessoire de visage de couleur bleue.,Holo-lunettes (bleues),0,0,0,1,1,0,529837,200572,0,47
573,paire d'holo-lunettes (vertes),paires d'holo-lunettes (vertes),Un accessoire de visage de couleur verte.,Holo-lunettes (vertes),0,0,0,1,1,0,595373,200573,0,47
574,paire d'holo-lunettes (bronze),paires d'holo-lunettes (bronze),Un accessoire de visage de couleur bronze.,Holo-lunettes (bronze),0,0,0,1,1,0,660909,200574,0,47
575,paire d'holo-lunettes (violettes),paires d'holo-lunettes (violettes),Un accessoire de visage de couleur violette.,Holo-lunettes (violettes),0,0,0,1,1,0,726445,200575,0,47
576,paire d'holo-lunettes (marron),paires d'holo-lunettes (marron),Un accessoire de visage de couleur marron.,Holo-lunettes (marron),0,0,0,1,1,0,791981,200576,0,47
577,bandeau cache-œil gauche,bandeaux cache-œil gauches,Un accessoire de visage de couleur d'origine.,Bandeau cache-œil gauche,0,0,0,1,0,0,71086,200577,0,48
578,bandeau cache-œil gauche (argent),bandeaux cache-œil gauches (argent),Un accessoire de visage de couleur argent.,Bandeau cache-œil gauche (argent),0,0,0,1,0,0,136622,200578,0,48
579,bandeau cache-œil gauche (or),bandeaux cache-œil gauches (or),Un accessoire de visage de couleur or.,Bandeau cache-œil gauche (or),0,0,0,1,0,0,202158,200579,0,48
580,bandeau cache-œil gauche (noir),bandeaux cache-œil gauches (noirs),Un accessoire de visage de couleur noire.,Bandeau cache-œil gauche (noir),0,0,0,1,0,0,267694,200580,0,48
581,bandeau cache-œil gauche (blanc),bandeaux cache-œil gauches (blancs),Un accessoire de visage de couleur blanche.,Bandeau cache-œil gauche (blanc),0,0,0,1,0,0,333230,200581,0,48
582,bandeau cache-œil gauche (gris),bandeaux cache-œil gauches (gris),Un accessoire de visage de couleur grise.,Bandeau cache-œil gauche (gris),0,0,0,1,0,0,398766,200582,0,48
583,bandeau cache-œil gauche (rouge),bandeaux cache-œil gauches (rouges),Un accessoire de visage de couleur rouge.,Bandeau cache-œil gauche (rouge),0,0,0,1,0,0,464302,200583,0,48
584,bandeau cache-œil gauche (bleu),bandeaux cache-œil gauches (bleus),Un accessoire de visage de couleur bleue.,Bandeau cache-œil gauche (bleu),0,0,0,1,0,0,529838,200584,0,48
585,bandeau cache-œil gauche (vert),bandeaux cache-œil gauches (verts),Un accessoire de visage de couleur verte.,Bandeau cache-œil gauche (vert),0,0,0,1,0,0,595374,200585,0,48
586,bandeau cache-œil gauche (bronze),bandeaux cache-œil gauches (bronze),Un accessoire de visage de couleur bronze.,Bandeau cache-œil gauche (bronze),0,0,0,1,0,0,660910,200586,0,48
587,bandeau cache-œil gauche (violet),bandeaux cache-œil gauches (violets),Un accessoire de visage de couleur violette.,Bandeau cache-œil gauche (violet),0,0,0,1,0,0,726446,200587,0,48
588,bandeau cache-œil gauche (marron),bandeaux cache-œil gauches (marron),Un accessoire de visage de couleur marron.,Bandeau cache-œil gauche (marron),0,0,0,1,0,0,791982,200588,0,48
589,bandeau cache-œil droit,bandeaux cache-œil droits,Un accessoire de visage de couleur d'origine.,Bandeau cache-œil droit,0,0,0,1,0,0,71087,200589,0,49
590,bandeau cache-œil droit (argent),bandeaux cache-œil droits (argent),Un accessoire de visage de couleur argent.,Bandeau cache-œil droit (argent),0,0,0,1,0,0,136623,200590,0,49
591,bandeau cache-œil droit (or),bandeaux cache-œil droits (or),Un accessoire de visage de couleur or.,Bandeau cache-œil droit (or),0,0,0,1,0,0,202159,200591,0,49
592,bandeau cache-œil droit (noir),bandeaux cache-œil droits (noirs),Un accessoire de visage de couleur noire.,Bandeau cache-œil droit (noir),0,0,0,1,0,0,267695,200592,0,49
593,bandeau cache-œil droit (blanc),bandeaux cache-œil droits (blancs),Un accessoire de visage de couleur blanche.,Bandeau cache-œil droit (blanc),0,0,0,1,0,0,333231,200593,0,49
594,bandeau cache-œil droit (gris),bandeaux cache-œil droits (gris),Un accessoire de visage de couleur grise.,Bandeau cache-œil droit (gris),0,0,0,1,0,0,398767,200594,0,49
595,bandeau cache-œil droit (rouge),bandeaux cache-œil droits (rouges),Un accessoire de visage de couleur rouge.,Bandeau cache-œil droit (rouge),0,0,0,1,0,0,464303,200595,0,49
596,bandeau cache-œil droit (bleu),bandeaux cache-œil droits (bleus),Un accessoire de visage de couleur bleue.,Bandeau cache-œil droit (bleu),0,0,0,1,0,0,529839,200596,0,49
597,bandeau cache-œil droit (vert),bandeaux cache-œil droits (verts),Un accessoire de visage de couleur verte.,Bandeau cache-œil droit (vert),0,0,0,1,0,0,595375,200597,0,49
598,bandeau cache-œil droit (bronze),bandeaux cache-œil droits (bronze),Un accessoire de visage de couleur bronze.,Bandeau cache-œil droit (bronze),0,0,0,1,0,0,660911,200598,0,49
599,bandeau cache-œil droit (violet),bandeaux cache-œil droits (violets),Un accessoire de visage de couleur violette.,Bandeau cache-œil droit (violet),0,0,0,1,0,0,726447,200599,0,49
600,bandeau cache-œil droit (marron),bandeaux cache-œil droits (marron),Un accessoire de visage de couleur marron.,Bandeau cache-œil droit (marron),0,0,0,1,0,0,791983,200600,0,49
601,paire d'holo-lunettes de sécurité,paires d'holo-lunettes de sécurité,Un accessoire de visage de couleur d'origine.,Holo-lunettes de sécurité,0,0,0,1,1,0,71088,200601,0,50
602,paire d'holo-lunettes de sécurité (argent),paires d'holo-lunettes de sécurité (argent),Un accessoire de visage de couleur argent.,Holo-lunettes de sécurité (argent),0,0,0,1,1,0,136624,200602,0,50
603,paire d'holo-lunettes de sécurité (or),paires d'holo-lunettes de sécurité (or),Un accessoire de visage de couleur or.,Holo-lunettes de sécurité (or),0,0,0,1,1,0,202160,200603,0,50
604,paire d'holo-lunettes de sécurité (noires),paires d'holo-lunettes de sécurité (noires),Un accessoire de visage de couleur noire.,Holo-lunettes de sécurité (noires),0,0,0,1,1,0,267696,200604,0,50
605,paire d'holo-lunettes de sécurité (blanches),paires d'holo-lunettes de sécurité (blanches),Un accessoire de visage de couleur blanche.,Holo-lunettes de sécurité (blanches),0,0,0,1,1,0,333232,200605,0,50
606,paire d'holo-lunettes de sécurité (grises),paires d'holo-lunettes de sécurité (grises),Un accessoire de visage de couleur grise.,Holo-lunettes de sécurité (grises),0,0,0,1,1,0,398768,200606,0,50
607,paire d'holo-lunettes de sécurité (rouges),paires d'holo-lunettes de sécurité (rouges),Un accessoire de visage de couleur rouge.,Holo-lunettes de sécurité (rouges),0,0,0,1,1,0,464304,200607,0,50
608,paire d'holo-lunettes de sécurité (bleues),paires d'holo-lunettes de sécurité (bleues),Un accessoire de visage de couleur bleue.,Holo-lunettes de sécurité (bleues),0,0,0,1,1,0,529840,200608,0,50
609,paire d'holo-lunettes de sécurité (vertes),paires d'holo-lunettes de sécurité (vertes),Un accessoire de visage de couleur verte.,Holo-lunettes de sécurité (vertes),0,0,0,1,1,0,595376,200609,0,50
610,paire d'holo-lunettes de sécurité (bronze),paires d'holo-lunettes de sécurité (bronze),Un accessoire de visage de couleur bronze.,Holo-lunettes de sécurité (bronze),0,0,0,1,1,0,660912,200610,0,50
611,paire d'holo-lunettes de sécurité (violettes),paires d'holo-lunettes de sécurité (violettes),Un accessoire de visage de couleur violette.,Holo-lunettes de sécurité (violettes),0,0,0,1,1,0,726448,200611,0,50
612,paire d'holo-lunettes de sécurité (marron),paires d'holo-lunettes de sécurité (marron),Un accessoire de visage de couleur marron.,Holo-lunettes de sécurité (marron),0,0,0,1,1,0,791984,200612,0,50
613,,,,,0,0,0,0,0,0,0,0,0,0
614,,,,,0,0,0,0,0,0,0,0,0,0
615,,,,,0,0,0,0,0,0,0,0,0,0
616,,,,,0,0,0,0,0,0,0,0,0,0
617,,,,,0,0,0,0,0,0,0,0,0,0
618,,,,,0,0,0,0,0,0,0,0,0,0
619,,,,,0,0,0,0,0,0,0,0,0,0
620,,,,,0,0,0,0,0,0,0,0,0,0
621,,,,,0,0,0,0,0,0,0,0,0,0
622,,,,,0,0,0,0,0,0,0,0,0,0
623,,,,,0,0,0,0,0,0,0,0,0,0
624,,,,,0,0,0,0,0,0,0,0,0,0
