#,Item[0],Item[1],Item[2],Item[3],Item[4]
26210,51512,0,0,0,0
26212,51513,0,0,0,0
26213,51513,0,0,0,0
26214,51513,0,0,0,0
26215,51513,0,0,0,0
26216,51513,0,0,0,0
26218,51514,0,0,0,0
26219,51514,0,0,0,0
26220,51514,0,0,0,0
26221,51514,0,0,0,0
26222,51514,0,0,0,0
26224,51515,0,0,0,0
26225,51515,0,0,0,0
26226,51515,0,0,0,0
26227,51515,0,0,0,0
26228,51515,0,0,0,0
26230,51516,0,0,0,0
26231,51516,0,0,0,0
26232,51516,0,0,0,0
26233,51516,0,0,0,0
26234,51516,0,0,0,0
26236,51517,0,0,0,0
26237,51517,0,0,0,0
26238,51517,0,0,0,0
26239,51517,0,0,0,0
26240,51517,0,0,0,0
26242,51518,0,0,0,0
26243,51518,0,0,0,0
26244,51518,0,0,0,0
26245,51518,0,0,0,0
26246,51518,0,0,0,0
26248,51512,0,0,0,0
26249,51513,51514,0,0,0
26250,51515,51516,0,0,0
26251,51517,0,0,0,0
26252,51518,0,0,0,0
26253,51512,0,0,0,0
26254,51513,51514,0,0,0
26255,51515,51516,0,0,0
26256,51517,0,0,0,0
26257,51518,0,0,0,0
26258,51512,0,0,0,0
26259,51513,51514,0,0,0
26260,51515,51516,0,0,0
26261,51517,0,0,0,0
26262,51518,0,0,0,0
26263,51512,0,0,0,0
26264,51513,51514,0,0,0
26265,51515,51516,0,0,0
26266,51517,0,0,0,0
26267,51518,0,0,0,0
26366,51519,0,0,0,0
26367,51519,0,0,0,0
26368,51519,0,0,0,0
26369,51519,0,0,0,0
26370,51519,0,0,0,0
26372,51520,0,0,0,0
26373,51520,0,0,0,0
26374,51520,0,0,0,0
26375,51520,0,0,0,0
26376,51520,0,0,0,0
26378,51521,0,0,0,0
26379,51521,0,0,0,0
26380,51521,0,0,0,0
26381,51521,0,0,0,0
26382,51521,0,0,0,0
26384,51522,0,0,0,0
26385,51522,0,0,0,0
26386,51522,0,0,0,0
26387,51522,0,0,0,0
26388,51522,0,0,0,0
26390,51523,0,0,0,0
26391,51523,0,0,0,0
26392,51523,0,0,0,0
26393,51523,0,0,0,0
26394,51523,0,0,0,0
26396,51524,0,0,0,0
26397,51524,0,0,0,0
26398,51524,0,0,0,0
26399,51524,0,0,0,0
26400,51524,0,0,0,0
26402,51525,0,0,0,0
26403,51525,0,0,0,0
26404,51525,0,0,0,0
26405,51525,0,0,0,0
26406,51525,0,0,0,0
26408,51519,0,0,0,0
26409,51520,51521,0,0,0
26410,51522,51523,0,0,0
26411,51524,0,0,0,0
26412,51525,0,0,0,0
26413,51519,0,0,0,0
26414,51520,51521,0,0,0
26415,51522,51523,0,0,0
26416,51524,0,0,0,0
26417,51525,0,0,0,0
26418,51519,0,0,0,0
26419,51520,51521,0,0,0
26420,51522,51523,0,0,0
26421,51524,0,0,0,0
26422,51525,0,0,0,0
26423,51519,0,0,0,0
26424,51520,51521,0,0,0
26425,51522,51523,0,0,0
26426,51524,0,0,0,0
26427,51525,0,0,0,0
26740,45338,0,0,0,0
26741,45338,0,0,0,0
26742,45338,0,0,0,0
26743,45338,0,0,0,0
27333,45339,0,0,0,0
27334,45339,0,0,0,0
27335,45339,0,0,0,0
27336,45339,0,0,0,0
27337,45339,0,0,0,0
27339,45340,0,0,0,0
27340,45340,0,0,0,0
27341,45340,0,0,0,0
27342,45340,0,0,0,0
27343,45340,0,0,0,0
27933,45341,0,0,0,0
27934,45341,0,0,0,0
27935,45341,0,0,0,0
27936,45342,0,0,0,0
27937,45342,0,0,0,0
27938,45343,0,0,0,0
27939,45343,45345,0,0,0
27940,45343,45345,0,0,0
27941,45344,0,0,0,0
27942,45344,0,0,0,0
27991,45345,0,0,0,0
28081,45357,0,0,0,0
28082,45357,0,0,0,0
28083,45357,0,0,0,0
28084,45357,0,0,0,0
28085,45357,0,0,0,0
28086,45358,0,0,0,0
28087,45358,0,0,0,0
28088,45358,0,0,0,0
28089,45358,0,0,0,0
28090,45358,0,0,0,0
28091,45359,0,0,0,0
28092,45359,0,0,0,0
28093,45359,0,0,0,0
28094,45359,0,0,0,0
28095,45359,0,0,0,0
28096,45360,0,0,0,0
28097,45360,0,0,0,0
28098,45360,0,0,0,0
28099,45360,0,0,0,0
28100,45360,0,0,0,0
28101,45361,0,0,0,0
28102,45361,0,0,0,0
28103,45361,0,0,0,0
28104,45361,0,0,0,0
28105,45361,0,0,0,0
28106,45362,0,0,0,0
28107,45362,0,0,0,0
28108,45362,0,0,0,0
28109,45362,0,0,0,0
28110,45362,0,0,0,0
28111,45363,0,0,0,0
28112,45363,0,0,0,0
28113,45363,0,0,0,0
28114,45363,0,0,0,0
28115,45363,0,0,0,0
28209,51526,0,0,0,0
28210,51526,0,0,0,0
28211,51526,0,0,0,0
28212,51526,0,0,0,0
28213,51526,0,0,0,0
28215,51527,0,0,0,0
28216,51527,0,0,0,0
28217,51527,0,0,0,0
28218,51527,0,0,0,0
28219,51527,0,0,0,0
28221,51528,0,0,0,0
28222,51528,0,0,0,0
28223,51528,0,0,0,0
28224,51528,0,0,0,0
28225,51528,0,0,0,0
28227,51529,0,0,0,0
28228,51529,0,0,0,0
28229,51529,0,0,0,0
28230,51529,0,0,0,0
28231,51529,0,0,0,0
28233,51530,0,0,0,0
28234,51530,0,0,0,0
28235,51530,0,0,0,0
28236,51530,0,0,0,0
28237,51530,0,0,0,0
28239,51531,0,0,0,0
28240,51531,0,0,0,0
28241,51531,0,0,0,0
28242,51531,0,0,0,0
28243,51531,0,0,0,0
28245,51532,0,0,0,0
28246,51532,0,0,0,0
28247,51532,0,0,0,0
28248,51532,0,0,0,0
28249,51532,0,0,0,0
28251,51526,0,0,0,0
28252,51527,51528,0,0,0
28253,51529,51530,0,0,0
28254,51531,0,0,0,0
28255,51532,0,0,0,0
28256,51526,0,0,0,0
28257,51527,51528,0,0,0
28258,51529,51530,0,0,0
28259,51531,0,0,0,0
28260,51532,0,0,0,0
28261,51526,0,0,0,0
28262,51527,51528,0,0,0
28263,51529,51530,0,0,0
28264,51531,0,0,0,0
28265,51532,0,0,0,0
28266,51526,0,0,0,0
28267,51527,51528,0,0,0
28268,51529,51530,0,0,0
28269,51531,0,0,0,0
28270,51532,0,0,0,0
28553,45364,0,0,0,0
28554,45364,0,0,0,0
28555,45364,0,0,0,0
28558,45365,0,0,0,0
28559,45365,0,0,0,0
28560,45365,0,0,0,0
28561,45365,0,0,0,0
28562,45365,0,0,0,0
28563,45366,0,0,0,0
28564,45366,0,0,0,0
28565,45366,0,0,0,0
28566,45366,0,0,0,0
28567,45366,0,0,0,0
28568,45367,0,0,0,0
28569,45367,0,0,0,0
28570,45367,0,0,0,0
28571,45367,0,0,0,0
28572,45367,0,0,0,0
28573,45368,0,0,0,0
28574,45368,0,0,0,0
28575,45368,0,0,0,0
28576,45368,0,0,0,0
28577,45368,0,0,0,0
28578,45369,0,0,0,0
28579,45369,0,0,0,0
28580,45369,0,0,0,0
28581,45369,0,0,0,0
28582,45369,0,0,0,0
28583,45370,0,0,0,0
28584,45370,0,0,0,0
28585,45370,0,0,0,0
28586,45370,0,0,0,0
28587,45370,0,0,0,0
28588,45371,0,0,0,0
28589,45371,0,0,0,0
28590,45372,0,0,0,0
28591,45372,0,0,0,0
28592,45373,0,0,0,0
28593,45373,45374,0,0,0
28594,45374,0,0,0,0
28595,45375,0,0,0,0
28596,45375,0,0,0,0
28597,45375,0,0,0,0
28598,45375,0,0,0,0
28599,45375,0,0,0,0
28600,45376,0,0,0,0
28601,45376,0,0,0,0
28602,45376,0,0,0,0
28603,45376,0,0,0,0
28604,45376,0,0,0,0
28605,45377,0,0,0,0
28606,45377,0,0,0,0
28607,45377,0,0,0,0
28608,45377,0,0,0,0
28609,45377,0,0,0,0
28709,45378,0,0,0,0
28710,45378,0,0,0,0
28711,45378,0,0,0,0
28712,45378,0,0,0,0
28713,45378,0,0,0,0
28808,45379,0,0,0,0
28809,45379,0,0,0,0
28810,45379,0,0,0,0
28811,45379,0,0,0,0
28812,45379,0,0,0,0
28813,45380,0,0,0,0
28814,45380,0,0,0,0
28815,45380,0,0,0,0
28816,45380,0,0,0,0
28817,45380,0,0,0,0
28818,45381,0,0,0,0
28819,45381,0,0,0,0
28820,45381,0,0,0,0
28821,45381,0,0,0,0
28822,45381,0,0,0,0
28823,45382,0,0,0,0
28824,45382,0,0,0,0
28825,45382,0,0,0,0
28826,45382,0,0,0,0
28827,45382,0,0,0,0
28828,45383,0,0,0,0
28829,45383,0,0,0,0
28830,45383,0,0,0,0
28831,45383,0,0,0,0
28832,45383,0,0,0,0
28833,45384,0,0,0,0
28834,45384,0,0,0,0
28835,45384,0,0,0,0
28836,45384,0,0,0,0
28837,45384,0,0,0,0
28838,45385,0,0,0,0
28839,45385,0,0,0,0
28840,45385,0,0,0,0
28841,45385,0,0,0,0
28842,45385,0,0,0,0
28843,45386,0,0,0,0
28844,45386,0,0,0,0
28845,45386,0,0,0,0
28846,45386,0,0,0,0
28847,45386,0,0,0,0
28848,45387,0,0,0,0
28849,45387,0,0,0,0
28850,45387,0,0,0,0
28851,45387,0,0,0,0
28852,45387,0,0,0,0
28853,45388,0,0,0,0
28854,45388,0,0,0,0
28855,45388,0,0,0,0
28856,45388,0,0,0,0
28857,45388,0,0,0,0
28858,45389,0,0,0,0
28859,45389,0,0,0,0
28860,45389,0,0,0,0
28861,45389,0,0,0,0
28862,45389,0,0,0,0
28863,45390,0,0,0,0
28864,45390,0,0,0,0
28865,45390,0,0,0,0
28866,45390,0,0,0,0
28867,45390,0,0,0,0
28868,45391,0,0,0,0
28869,45391,0,0,0,0
28870,45391,0,0,0,0
28871,45391,0,0,0,0
28872,45391,0,0,0,0
28873,45392,0,0,0,0
28874,45392,0,0,0,0
28875,45392,0,0,0,0
28876,45392,0,0,0,0
28877,45392,0,0,0,0
29339,51533,0,0,0,0
29340,51533,0,0,0,0
29341,51533,0,0,0,0
29342,51533,0,0,0,0
29343,51533,0,0,0,0
29345,51534,0,0,0,0
29346,51534,0,0,0,0
29347,51534,0,0,0,0
29348,51534,0,0,0,0
29349,51534,0,0,0,0
29351,51535,0,0,0,0
29352,51535,0,0,0,0
29353,51535,0,0,0,0
29354,51535,0,0,0,0
29355,51535,0,0,0,0
29357,51536,0,0,0,0
29358,51536,0,0,0,0
29359,51536,0,0,0,0
29360,51536,0,0,0,0
29361,51536,0,0,0,0
29363,51537,0,0,0,0
29364,51537,0,0,0,0
29365,51537,0,0,0,0
29366,51537,0,0,0,0
29367,51537,0,0,0,0
29369,51538,0,0,0,0
29370,51538,0,0,0,0
29371,51538,0,0,0,0
29372,51538,0,0,0,0
29373,51538,0,0,0,0
29375,51539,0,0,0,0
29376,51539,0,0,0,0
29377,51539,0,0,0,0
29378,51539,0,0,0,0
29379,51539,0,0,0,0
29381,51533,0,0,0,0
29382,51534,51535,0,0,0
29383,51536,51537,0,0,0
29384,51538,0,0,0,0
29385,51539,0,0,0,0
29386,51533,0,0,0,0
29387,51534,51535,0,0,0
29388,51536,51537,0,0,0
29389,51538,0,0,0,0
29390,51539,0,0,0,0
29391,51533,0,0,0,0
29392,51534,51535,0,0,0
29393,51536,51537,0,0,0
29394,51538,0,0,0,0
29395,51539,0,0,0,0
29396,51533,0,0,0,0
29397,51534,51535,0,0,0
29398,51536,51537,0,0,0
29399,51538,0,0,0,0
29400,51539,0,0,0,0
30044,45393,45394,0,0,0
30045,45393,0,0,0,0
30046,45394,0,0,0,0
30048,45395,0,0,0,0
30049,45395,0,0,0,0
30050,45395,0,0,0,0
30051,45395,0,0,0,0
30052,45396,0,0,0,0
30053,45396,0,0,0,0
30054,45396,0,0,0,0
30055,45397,0,0,0,0
30056,45397,0,0,0,0
30057,45397,0,0,0,0
30058,45398,0,0,0,0
30059,45398,0,0,0,0
30060,45398,0,0,0,0
30061,45398,0,0,0,0
30062,45399,0,0,0,0
30063,45399,0,0,0,0
30064,45399,0,0,0,0
30065,45399,0,0,0,0
30142,50573,0,0,0,0
30143,50573,0,0,0,0
30144,50573,0,0,0,0
30145,50573,0,0,0,0
30146,50573,0,0,0,0
30147,50574,0,0,0,0
30148,50574,0,0,0,0
30149,50574,0,0,0,0
30150,50574,0,0,0,0
30151,50574,0,0,0,0
30152,50575,0,0,0,0
30153,50575,0,0,0,0
30154,50575,0,0,0,0
30155,50575,0,0,0,0
30156,50575,0,0,0,0
30157,50576,0,0,0,0
30158,50576,0,0,0,0
30159,50576,0,0,0,0
30160,50576,0,0,0,0
30161,50576,0,0,0,0
30162,50577,0,0,0,0
30163,50577,0,0,0,0
30164,50577,0,0,0,0
30165,50577,0,0,0,0
30166,50577,0,0,0,0
30167,50578,0,0,0,0
30168,50578,0,0,0,0
30169,50578,0,0,0,0
30170,50578,0,0,0,0
30171,50578,0,0,0,0
30172,50579,0,0,0,0
30173,50579,0,0,0,0
30174,50579,0,0,0,0
30175,50579,0,0,0,0
30176,50579,0,0,0,0
30177,50580,0,0,0,0
30178,50580,0,0,0,0
30179,50580,0,0,0,0
30180,50580,0,0,0,0
30181,50580,0,0,0,0
30182,50581,0,0,0,0
30183,50581,0,0,0,0
30184,50581,0,0,0,0
30185,50581,0,0,0,0
30186,50581,0,0,0,0
30187,50582,0,0,0,0
30188,50582,0,0,0,0
30189,50582,0,0,0,0
30190,50582,0,0,0,0
30191,50582,0,0,0,0
30192,50583,0,0,0,0
30193,50583,0,0,0,0
30194,50583,0,0,0,0
30195,50583,0,0,0,0
30196,50583,0,0,0,0
30197,50584,0,0,0,0
30198,50584,0,0,0,0
30199,50584,0,0,0,0
30200,50584,0,0,0,0
30201,50584,0,0,0,0
30202,50585,0,0,0,0
30203,50585,0,0,0,0
30204,50585,0,0,0,0
30205,50585,0,0,0,0
30206,50585,0,0,0,0
30207,50586,0,0,0,0
30208,50586,0,0,0,0
30209,50586,0,0,0,0
30210,50586,0,0,0,0
30211,50586,0,0,0,0
30212,50587,0,0,0,0
30213,50587,0,0,0,0
30214,50587,0,0,0,0
30215,50587,0,0,0,0
30216,50587,0,0,0,0
30217,50588,0,0,0,0
30218,50588,0,0,0,0
30219,50588,0,0,0,0
30220,50588,0,0,0,0
30221,50588,0,0,0,0
30222,50589,0,0,0,0
30223,50589,0,0,0,0
30224,50589,0,0,0,0
30225,50589,0,0,0,0
30226,50589,0,0,0,0
30274,45400,0,0,0,0
30275,45400,0,0,0,0
30276,45400,0,0,0,0
30616,51540,0,0,0,0
30617,51540,0,0,0,0
30618,51540,0,0,0,0
30619,51540,0,0,0,0
30620,51540,0,0,0,0
30622,51541,0,0,0,0
30623,51541,0,0,0,0
30624,51541,0,0,0,0
30625,51541,0,0,0,0
30626,51541,0,0,0,0
30628,51542,0,0,0,0
30629,51542,0,0,0,0
30630,51542,0,0,0,0
30631,51542,0,0,0,0
30632,51542,0,0,0,0
30634,51543,0,0,0,0
30635,51543,0,0,0,0
30636,51543,0,0,0,0
30637,51543,0,0,0,0
30638,51543,0,0,0,0
30640,51544,0,0,0,0
30641,51544,0,0,0,0
30642,51544,0,0,0,0
30643,51544,0,0,0,0
30644,51544,0,0,0,0
30646,51545,0,0,0,0
30647,51545,0,0,0,0
30648,51545,0,0,0,0
30649,51545,0,0,0,0
30650,51545,0,0,0,0
30652,51546,0,0,0,0
30653,51546,0,0,0,0
30654,51546,0,0,0,0
30655,51546,0,0,0,0
30656,51546,0,0,0,0
30658,51540,0,0,0,0
30659,51541,51542,0,0,0
30660,51543,51544,0,0,0
30661,51545,0,0,0,0
30662,51546,0,0,0,0
30663,51540,0,0,0,0
30664,51541,51542,0,0,0
30665,51543,51544,0,0,0
30666,51545,0,0,0,0
30667,51546,0,0,0,0
30668,51540,0,0,0,0
30669,51541,51542,0,0,0
30670,51543,51544,0,0,0
30671,51545,0,0,0,0
30672,51546,0,0,0,0
30673,51540,0,0,0,0
30674,51541,51542,0,0,0
30675,51543,51544,0,0,0
30676,51545,0,0,0,0
30677,51546,0,0,0,0
30750,45401,0,0,0,0
30751,45401,0,0,0,0
30752,45401,0,0,0,0
30753,45401,0,0,0,0
30754,45401,0,0,0,0
30755,45402,45403,0,0,0
30756,45402,0,0,0,0
30757,45403,0,0,0,0
30758,45402,45403,0,0,0
30759,45404,0,0,0,0
30760,45404,0,0,0,0
30761,45404,0,0,0,0
30762,45405,0,0,0,0
30763,45405,0,0,0,0
30764,45405,0,0,0,0
30765,45405,0,0,0,0
30766,45405,0,0,0,0
31408,45406,0,0,0,0
31409,45406,0,0,0,0
31410,45406,0,0,0,0
31411,45406,0,0,0,0
31412,45406,0,0,0,0
31413,45407,0,0,0,0
31414,45407,0,0,0,0
31415,45407,0,0,0,0
31416,45407,0,0,0,0
31417,45407,0,0,0,0
32578,51547,0,0,0,0
32579,51547,0,0,0,0
32580,51547,0,0,0,0
32581,51547,0,0,0,0
32582,51547,0,0,0,0
32584,51548,0,0,0,0
32585,51548,0,0,0,0
32586,51548,0,0,0,0
32587,51548,0,0,0,0
32588,51548,0,0,0,0
32590,51549,0,0,0,0
32591,51549,0,0,0,0
32592,51549,0,0,0,0
32593,51549,0,0,0,0
32594,51549,0,0,0,0
32596,51550,0,0,0,0
32597,51550,0,0,0,0
32598,51550,0,0,0,0
32599,51550,0,0,0,0
32600,51550,0,0,0,0
32602,51551,0,0,0,0
32603,51551,0,0,0,0
32604,51551,0,0,0,0
32605,51551,0,0,0,0
32606,51551,0,0,0,0
32608,51552,0,0,0,0
32609,51552,0,0,0,0
32610,51552,0,0,0,0
32611,51552,0,0,0,0
32612,51552,0,0,0,0
32614,51553,0,0,0,0
32615,51553,0,0,0,0
32616,51553,0,0,0,0
32617,51553,0,0,0,0
32618,51553,0,0,0,0
32620,51547,0,0,0,0
32621,51548,51549,0,0,0
32622,51550,51551,0,0,0
32623,51552,0,0,0,0
32624,51553,0,0,0,0
32625,51547,0,0,0,0
32626,51548,51549,0,0,0
32627,51550,51551,0,0,0
32628,51552,0,0,0,0
32629,51553,0,0,0,0
32630,51547,0,0,0,0
32631,51548,51549,0,0,0
32632,51550,51551,0,0,0
32633,51552,0,0,0,0
32634,51553,0,0,0,0
32635,51547,0,0,0,0
32636,51548,51549,0,0,0
32637,51550,51551,0,0,0
32638,51552,0,0,0,0
32639,51553,0,0,0,0
32640,50631,0,0,0,0
32641,50631,0,0,0,0
32642,50631,0,0,0,0
32643,50631,0,0,0,0
32646,50631,0,0,0,0
32647,50631,0,0,0,0
32648,50631,0,0,0,0
32649,50631,0,0,0,0
32650,50631,0,0,0,0
32793,45408,0,0,0,0
32794,45408,0,0,0,0
32795,45408,0,0,0,0
32796,45408,0,0,0,0
32797,45408,0,0,0,0
32798,45409,0,0,0,0
32799,45409,0,0,0,0
32800,45409,0,0,0,0
32801,45409,0,0,0,0
32802,45409,0,0,0,0
32806,45410,0,0,0,0
32807,45410,0,0,0,0
32808,45410,0,0,0,0
32809,45411,0,0,0,0
32810,45411,0,0,0,0
32811,45411,0,0,0,0
33043,45412,0,0,0,0
33044,45412,0,0,0,0
33045,45412,0,0,0,0
33046,45412,0,0,0,0
33047,45412,0,0,0,0
33048,45413,0,0,0,0
33049,45413,0,0,0,0
33050,45413,0,0,0,0
33051,45413,0,0,0,0
33052,45413,0,0,0,0
33053,45414,0,0,0,0
33054,45414,0,0,0,0
33055,45414,0,0,0,0
33056,45414,0,0,0,0
33057,45414,0,0,0,0
33058,45415,0,0,0,0
33059,45415,0,0,0,0
33060,45415,0,0,0,0
33061,45415,0,0,0,0
33062,45415,0,0,0,0
33063,45416,0,0,0,0
33064,45416,0,0,0,0
33065,45416,0,0,0,0
33066,45416,0,0,0,0
33067,45416,0,0,0,0
33068,45417,0,0,0,0
33069,45417,0,0,0,0
33070,45417,0,0,0,0
33071,45417,0,0,0,0
33072,45417,0,0,0,0
33073,45418,0,0,0,0
33074,45418,0,0,0,0
33075,45418,0,0,0,0
33076,45418,0,0,0,0
33077,45418,0,0,0,0
33078,45419,0,0,0,0
33079,45419,0,0,0,0
33080,45419,0,0,0,0
33081,45419,0,0,0,0
33082,45419,0,0,0,0
33083,45420,0,0,0,0
33084,45420,0,0,0,0
33085,45420,0,0,0,0
33086,45420,0,0,0,0
33087,45420,0,0,0,0
33088,45421,0,0,0,0
33089,45421,0,0,0,0
33090,45421,0,0,0,0
33091,45421,0,0,0,0
33092,45421,0,0,0,0
33093,45422,0,0,0,0
33094,45422,0,0,0,0
33095,45422,0,0,0,0
33096,45422,0,0,0,0
33097,45422,0,0,0,0
33445,45423,0,0,0,0
33446,45423,0,0,0,0
33447,45423,0,0,0,0
33448,45423,0,0,0,0
33449,45423,0,0,0,0
33455,45424,0,0,0,0
33456,45424,0,0,0,0
33457,45424,0,0,0,0
33458,45424,0,0,0,0
33459,45424,0,0,0,0
33500,51554,0,0,0,0
33501,51554,0,0,0,0
33502,51554,0,0,0,0
33503,51554,0,0,0,0
33504,51554,0,0,0,0
33506,51555,0,0,0,0
33507,51555,0,0,0,0
33508,51555,0,0,0,0
33509,51555,0,0,0,0
33510,51555,0,0,0,0
33512,51556,0,0,0,0
33513,51556,0,0,0,0
33514,51556,0,0,0,0
33515,51556,0,0,0,0
33516,51556,0,0,0,0
33518,51557,0,0,0,0
33519,51557,0,0,0,0
33520,51557,0,0,0,0
33521,51557,0,0,0,0
33522,51557,0,0,0,0
33524,51558,0,0,0,0
33525,51558,0,0,0,0
33526,51558,0,0,0,0
33527,51558,0,0,0,0
33528,51558,0,0,0,0
33530,51559,0,0,0,0
33531,51559,0,0,0,0
33532,51559,0,0,0,0
33533,51559,0,0,0,0
33534,51559,0,0,0,0
33536,51560,0,0,0,0
33537,51560,0,0,0,0
33538,51560,0,0,0,0
33539,51560,0,0,0,0
33540,51560,0,0,0,0
33542,51554,0,0,0,0
33543,51555,51556,0,0,0
33544,51557,51558,0,0,0
33545,51559,0,0,0,0
33546,51560,0,0,0,0
33547,51554,0,0,0,0
33548,51555,51556,0,0,0
33549,51557,51558,0,0,0
33550,51559,0,0,0,0
33551,51560,0,0,0,0
33552,51554,0,0,0,0
33553,51555,51556,0,0,0
33554,51557,51558,0,0,0
33555,51559,0,0,0,0
33556,51560,0,0,0,0
33557,51554,0,0,0,0
33558,51555,51556,0,0,0
33559,51557,51558,0,0,0
33560,51559,0,0,0,0
33561,51560,0,0,0,0
33653,45425,0,0,0,0
33654,45425,0,0,0,0
33655,45426,0,0,0,0
33656,45426,0,0,0,0
33657,45426,0,0,0,0
33658,45426,0,0,0,0
33659,45427,0,0,0,0
33660,45427,0,0,0,0
33661,45427,0,0,0,0
33662,45427,0,0,0,0
33663,45428,0,0,0,0
33664,45428,0,0,0,0
33665,45428,0,0,0,0
33666,45428,0,0,0,0
33667,45429,0,0,0,0
33668,45429,0,0,0,0
33669,45429,0,0,0,0
33670,45429,0,0,0,0
33671,45429,0,0,0,0
33751,45430,0,0,0,0
33752,45430,0,0,0,0
33753,45430,0,0,0,0
33943,50481,0,0,0,0
33944,50481,0,0,0,0
33945,50481,0,0,0,0
33946,50481,0,0,0,0
33947,50590,0,0,0,0
33948,50590,0,0,0,0
33949,50590,0,0,0,0
33950,50590,0,0,0,0
33951,50590,0,0,0,0
33952,50591,0,0,0,0
33953,50591,0,0,0,0
33954,50591,0,0,0,0
33955,50591,0,0,0,0
33956,50591,0,0,0,0
33957,50592,0,0,0,0
33958,50592,0,0,0,0
33959,50592,0,0,0,0
33960,50592,0,0,0,0
33961,50592,0,0,0,0
33962,50593,0,0,0,0
33963,50593,0,0,0,0
33964,50593,0,0,0,0
33965,50593,0,0,0,0
33966,50593,0,0,0,0
33967,50594,0,0,0,0
33968,50594,0,0,0,0
33969,50594,0,0,0,0
33970,50594,0,0,0,0
33971,50594,0,0,0,0
33972,50595,0,0,0,0
33973,50595,0,0,0,0
33974,50595,0,0,0,0
33975,50595,0,0,0,0
33976,50595,0,0,0,0
33977,50596,0,0,0,0
33978,50596,0,0,0,0
33979,50596,0,0,0,0
33980,50596,0,0,0,0
33981,50596,0,0,0,0
33982,50597,0,0,0,0
33983,50597,0,0,0,0
33984,50597,0,0,0,0
33985,50597,0,0,0,0
33986,50597,0,0,0,0
33987,50598,0,0,0,0
33988,50598,0,0,0,0
33989,50598,0,0,0,0
33990,50598,0,0,0,0
33991,50598,0,0,0,0
33992,50599,0,0,0,0
33993,50599,0,0,0,0
33994,50599,0,0,0,0
33995,50599,0,0,0,0
33996,50599,0,0,0,0
33997,50600,0,0,0,0
33998,50600,0,0,0,0
33999,50600,0,0,0,0
34000,50600,0,0,0,0
34001,50600,0,0,0,0
34002,50601,0,0,0,0
34003,50601,0,0,0,0
34004,50601,0,0,0,0
34005,50601,0,0,0,0
34006,50601,0,0,0,0
34007,50602,0,0,0,0
34008,50602,0,0,0,0
34009,50602,0,0,0,0
34010,50602,0,0,0,0
34011,50602,0,0,0,0
34012,50603,0,0,0,0
34013,50603,0,0,0,0
34014,50603,0,0,0,0
34015,50603,0,0,0,0
34016,50603,0,0,0,0
34017,50604,0,0,0,0
34018,50604,0,0,0,0
34019,50604,0,0,0,0
34020,50604,0,0,0,0
34021,50604,0,0,0,0
34022,50605,0,0,0,0
34023,50605,0,0,0,0
34024,50605,0,0,0,0
34025,50605,0,0,0,0
34026,50605,0,0,0,0
34027,50606,0,0,0,0
34028,50606,0,0,0,0
34029,50606,0,0,0,0
34030,50606,0,0,0,0
34031,50606,0,0,0,0
34032,50608,0,0,0,0
34033,50608,0,0,0,0
34034,50608,0,0,0,0
34035,50608,0,0,0,0
34036,50608,0,0,0,0
34037,50607,0,0,0,0
34038,50607,0,0,0,0
34039,50607,0,0,0,0
34040,50607,0,0,0,0
34041,50607,0,0,0,0
34175,51561,0,0,0,0
34176,51561,0,0,0,0
34177,51561,0,0,0,0
34178,51561,0,0,0,0
34179,51561,0,0,0,0
34180,51562,0,0,0,0
34181,51562,0,0,0,0
34182,51562,0,0,0,0
34183,51562,0,0,0,0
34184,51562,0,0,0,0
34185,51563,0,0,0,0
34186,51563,0,0,0,0
34187,51563,0,0,0,0
34188,51563,0,0,0,0
34189,51563,0,0,0,0
34190,51564,0,0,0,0
34191,51564,0,0,0,0
34192,51564,0,0,0,0
34193,51564,0,0,0,0
34194,51564,0,0,0,0
34195,51565,0,0,0,0
34196,51565,0,0,0,0
34197,51565,0,0,0,0
34198,51565,0,0,0,0
34199,51565,0,0,0,0
34200,51566,0,0,0,0
34201,51566,0,0,0,0
34202,51566,0,0,0,0
34203,51566,0,0,0,0
34204,51566,0,0,0,0
34205,51567,0,0,0,0
34206,51567,0,0,0,0
34207,51567,0,0,0,0
34208,51567,0,0,0,0
34209,51567,0,0,0,0
34210,51561,0,0,0,0
34211,51562,51563,0,0,0
34212,51564,51565,0,0,0
34213,51566,0,0,0,0
34214,51567,0,0,0,0
34215,51561,0,0,0,0
34216,51562,51563,0,0,0
34217,51564,51565,0,0,0
34218,51566,0,0,0,0
34219,51567,0,0,0,0
34220,51561,0,0,0,0
34221,51562,51563,0,0,0
34222,51564,51565,0,0,0
34223,51566,0,0,0,0
34224,51567,0,0,0,0
34225,51561,0,0,0,0
34226,51562,51563,0,0,0
34227,51564,51565,0,0,0
34228,51566,0,0,0,0
34229,51567,0,0,0,0
34325,51568,0,0,0,0
34326,51568,0,0,0,0
34327,51568,0,0,0,0
34328,51568,0,0,0,0
34329,51568,0,0,0,0
34330,51569,0,0,0,0
34331,51569,0,0,0,0
34332,51569,0,0,0,0
34333,51569,0,0,0,0
34334,51569,0,0,0,0
34335,51570,0,0,0,0
34336,51570,0,0,0,0
34337,51570,0,0,0,0
34338,51570,0,0,0,0
34339,51570,0,0,0,0
34340,51571,0,0,0,0
34341,51571,0,0,0,0
34342,51571,0,0,0,0
34343,51571,0,0,0,0
34344,51571,0,0,0,0
