#,Item,QuestRequired[0],QuestRequired[1],AchievementRequired,StateRequired,Patch,Unknown_70_1,Unknown_70_2,Unknown1,IsHQ
263071.5,34740,0,0,0,100,600,0,0,0,False
263071.6,34741,0,0,0,100,600,0,0,0,False
263071.7,34742,0,0,0,100,600,0,0,0,False
263071.8,34743,0,0,0,100,600,0,0,0,False
263071.9,34744,0,0,0,100,600,0,0,0,False
263071.10,34745,0,0,0,100,600,0,0,0,False
263071.11,34746,0,0,0,100,600,0,0,0,False
263071.12,34747,0,0,0,100,600,0,0,0,False
263071.13,34748,0,0,0,100,600,0,0,0,False
263071.14,34749,0,0,0,100,600,0,0,0,False
263071.15,34750,0,0,0,100,600,0,0,0,False
263071.16,34751,0,0,0,100,600,0,0,0,False
263071.17,34752,0,0,0,100,600,0,0,0,False
263071.18,34753,0,0,0,100,600,0,0,0,False
263071.19,34754,0,0,0,100,600,0,0,0,False
263072.0,35320,0,0,0,100,600,0,0,0,False
263072.1,35321,0,0,0,100,600,0,0,0,False
263072.2,35322,0,0,0,100,600,0,0,0,False
263072.3,35323,0,0,0,100,600,0,0,0,False
263072.4,35324,0,0,0,100,600,0,0,0,False
263072.5,35325,0,0,0,100,600,0,0,0,False
263072.6,35326,0,0,0,100,600,0,0,0,False
263072.7,35327,0,0,0,100,600,0,0,0,False
263072.8,35328,0,0,0,100,600,0,0,0,False
263072.9,35329,0,0,0,100,600,0,0,0,False
263072.10,35330,0,0,0,100,600,0,0,0,False
263072.11,35331,0,0,0,100,600,0,0,0,False
263072.12,35332,0,0,0,100,600,0,0,0,False
263072.13,35333,0,0,0,100,600,0,0,0,False
263072.14,35334,0,0,0,100,600,0,0,0,False
263072.15,35335,0,0,0,100,600,0,0,0,False
263072.16,35336,0,0,0,100,600,0,0,0,False
263072.17,35337,0,0,0,100,600,0,0,0,False
263072.18,35338,0,0,0,100,600,0,0,0,False
263072.19,35339,0,0,0,100,600,0,0,0,False
263072.20,35340,0,0,0,100,600,0,0,0,False
263072.21,17726,68458,0,0,100,0,0,0,0,False
263073.0,35341,0,0,0,100,600,0,0,0,False
263073.1,35342,0,0,0,100,600,0,0,0,False
263073.2,35343,0,0,0,100,600,0,0,0,False
263073.3,35344,0,0,0,100,600,0,0,0,False
263073.4,35345,0,0,0,100,600,0,0,0,False
263073.5,35346,0,0,0,100,600,0,0,0,False
263073.6,35347,0,0,0,100,600,0,0,0,False
263073.7,35348,0,0,0,100,600,0,0,0,False
263073.8,35349,0,0,0,100,600,0,0,0,False
263073.9,35350,0,0,0,100,600,0,0,0,False
263073.10,35351,0,0,0,100,600,0,0,0,False
263073.11,35352,0,0,0,100,600,0,0,0,False
263073.12,35353,0,0,0,100,600,0,0,0,False
263073.13,35354,0,0,0,100,600,0,0,0,False
263073.14,35355,0,0,0,100,600,0,0,0,False
263073.15,35356,0,0,0,100,600,0,0,0,False
263073.16,35357,0,0,0,100,600,0,0,0,False
263073.17,35358,0,0,0,100,600,0,0,0,False
263073.18,35359,0,0,0,100,600,0,0,0,False
263073.19,35360,0,0,0,100,600,0,0,0,False
263073.20,35361,0,0,0,100,600,0,0,0,False
263073.21,17726,68458,0,0,100,0,0,0,0,False
263074.0,35362,0,0,0,100,600,0,0,0,False
263074.1,35363,0,0,0,100,600,0,0,0,False
263074.2,35364,0,0,0,100,600,0,0,0,False
263074.3,35365,0,0,0,100,600,0,0,0,False
263074.4,35366,0,0,0,100,600,0,0,0,False
263074.5,35367,0,0,0,100,600,0,0,0,False
263074.6,35368,0,0,0,100,600,0,0,0,False
263074.7,35369,0,0,0,100,600,0,0,0,False
263074.8,35370,0,0,0,100,600,0,0,0,False
263074.9,35371,0,0,0,100,600,0,0,0,False
263074.10,35372,0,0,0,100,600,0,0,0,False
263074.11,35373,0,0,0,100,600,0,0,0,False
263074.12,35374,0,0,0,100,600,0,0,0,False
263074.13,35375,0,0,0,100,600,0,0,0,False
263074.14,35376,0,0,0,100,600,0,0,0,False
263074.15,35377,0,0,0,100,600,0,0,0,False
263074.16,35378,0,0,0,100,600,0,0,0,False
263074.17,35379,0,0,0,100,600,0,0,0,False
263074.18,35380,0,0,0,100,600,0,0,0,False
263074.19,35381,0,0,0,100,600,0,0,0,False
263074.20,35382,0,0,0,100,600,0,0,0,False
263074.21,17726,68458,0,0,100,0,0,0,0,False
263075.0,35320,0,0,0,100,600,0,0,0,False
263075.1,35321,0,0,0,100,600,0,0,0,False
263075.2,35322,0,0,0,100,600,0,0,0,False
263075.3,35323,0,0,0,100,600,0,0,0,False
263075.4,35324,0,0,0,100,600,0,0,0,False
263075.5,35325,0,0,0,100,600,0,0,0,False
263075.6,35326,0,0,0,100,600,0,0,0,False
263075.7,35327,0,0,0,100,600,0,0,0,False
263075.8,35341,0,0,0,100,600,0,0,0,False
263075.9,35342,0,0,0,100,600,0,0,0,False
263075.10,35343,0,0,0,100,600,0,0,0,False
263075.11,35344,0,0,0,100,600,0,0,0,False
263075.12,35345,0,0,0,100,600,0,0,0,False
263075.13,35346,0,0,0,100,600,0,0,0,False
263075.14,35347,0,0,0,100,600,0,0,0,False
263075.15,35348,0,0,0,100,600,0,0,0,False
263075.16,35362,0,0,0,100,600,0,0,0,False
263075.17,35363,0,0,0,100,600,0,0,0,False
263075.18,35364,0,0,0,100,600,0,0,0,False
263075.19,35365,0,0,0,100,600,0,0,0,False
263075.20,35366,0,0,0,100,600,0,0,0,False
263075.21,35367,0,0,0,100,600,0,0,0,False
263075.22,35368,0,0,0,100,600,0,0,0,False
263075.23,35369,0,0,0,100,600,0,0,0,False
263075.24,35383,0,0,0,100,600,0,0,0,False
263075.25,35384,0,0,0,100,600,0,0,0,False
263075.26,35385,0,0,0,100,600,0,0,0,False
263075.27,35386,0,0,0,100,600,0,0,0,False
263075.28,35387,0,0,0,100,600,0,0,0,False
263075.29,35388,0,0,0,100,600,0,0,0,False
263075.30,35389,0,0,0,100,600,0,0,0,False
263075.31,35390,0,0,0,100,600,0,0,0,False
263076.0,35331,0,0,0,100,600,0,0,0,False
263076.1,35332,0,0,0,100,600,0,0,0,False
263076.2,35333,0,0,0,100,600,0,0,0,False
263076.3,35334,0,0,0,100,600,0,0,0,False
263076.4,35335,0,0,0,100,600,0,0,0,False
263076.5,35336,0,0,0,100,600,0,0,0,False
263076.6,35337,0,0,0,100,600,0,0,0,False
263076.7,35338,0,0,0,100,600,0,0,0,False
263076.8,35352,0,0,0,100,600,0,0,0,False
263076.9,35353,0,0,0,100,600,0,0,0,False
263076.10,35354,0,0,0,100,600,0,0,0,False
263076.11,35355,0,0,0,100,600,0,0,0,False
263076.12,35356,0,0,0,100,600,0,0,0,False
263076.13,35357,0,0,0,100,600,0,0,0,False
263076.14,35358,0,0,0,100,600,0,0,0,False
263076.15,35359,0,0,0,100,600,0,0,0,False
263076.16,35373,0,0,0,100,600,0,0,0,False
263076.17,35374,0,0,0,100,600,0,0,0,False
263076.18,35375,0,0,0,100,600,0,0,0,False
263076.19,35376,0,0,0,100,600,0,0,0,False
263076.20,35377,0,0,0,100,600,0,0,0,False
263076.21,35378,0,0,0,100,600,0,0,0,False
263076.22,35379,0,0,0,100,600,0,0,0,False
263076.23,35380,0,0,0,100,600,0,0,0,False
263076.24,35394,0,0,0,100,600,0,0,0,False
263076.25,35395,0,0,0,100,600,0,0,0,False
263076.26,35396,0,0,0,100,600,0,0,0,False
263076.27,35397,0,0,0,100,600,0,0,0,False
263076.28,35398,0,0,0,100,600,0,0,0,False
263076.29,35399,0,0,0,100,600,0,0,0,False
263076.30,35400,0,0,0,100,600,0,0,0,False
263076.31,35401,0,0,0,100,600,0,0,0,False
263077.0,35328,0,0,0,100,600,0,0,0,False
263077.1,35329,0,0,0,100,600,0,0,0,False
263077.2,35330,0,0,0,100,600,0,0,0,False
263077.3,35339,0,0,0,100,600,0,0,0,False
263077.4,35340,0,0,0,100,600,0,0,0,False
263077.5,35349,0,0,0,100,600,0,0,0,False
263077.6,35350,0,0,0,100,600,0,0,0,False
263077.7,35351,0,0,0,100,600,0,0,0,False
263077.8,35360,0,0,0,100,600,0,0,0,False
263077.9,35361,0,0,0,100,600,0,0,0,False
263077.10,35370,0,0,0,100,600,0,0,0,False
263077.11,35371,0,0,0,100,600,0,0,0,False
263077.12,35372,0,0,0,100,600,0,0,0,False
263077.13,35381,0,0,0,100,600,0,0,0,False
263077.14,35382,0,0,0,100,600,0,0,0,False
263077.15,35391,0,0,0,100,600,0,0,0,False
263077.16,35392,0,0,0,100,600,0,0,0,False
263077.17,35393,0,0,0,100,600,0,0,0,False
263077.18,35402,0,0,0,100,600,0,0,0,False
263077.19,35403,0,0,0,100,600,0,0,0,False
263077.20,17726,68458,0,0,100,0,0,0,0,False
263078.0,35404,0,0,0,100,600,0,0,0,False
263078.1,35405,0,0,0,100,600,0,0,0,False
263078.2,35406,0,0,0,100,600,0,0,0,False
263078.3,35407,0,0,0,100,600,0,0,0,False
263078.4,35408,0,0,0,100,600,0,0,0,False
263078.5,35409,0,0,0,100,600,0,0,0,False
263078.6,35410,0,0,0,100,600,0,0,0,False
263078.7,35411,0,0,0,100,600,0,0,0,False
263078.8,35412,0,0,0,100,600,0,0,0,False
263078.9,35413,0,0,0,100,600,0,0,0,False
263079.0,35414,0,0,0,100,600,0,0,0,False
263079.1,35415,0,0,0,100,600,0,0,0,False
263079.2,35416,0,0,0,100,600,0,0,0,False
263079.3,35417,0,0,0,100,600,0,0,0,False
263079.4,35418,0,0,0,100,600,0,0,0,False
263079.5,35419,0,0,0,100,600,0,0,0,False
263079.6,35420,0,0,0,100,600,0,0,0,False
263079.7,35421,0,0,0,100,600,0,0,0,False
263079.8,35422,0,0,0,100,600,0,0,0,False
263079.9,35423,0,0,0,100,600,0,0,0,False
263080.0,35424,0,0,0,100,600,0,0,0,False
263080.1,35425,0,0,0,100,600,0,0,0,False
263080.2,35426,0,0,0,100,600,0,0,0,False
263080.3,35427,0,0,0,100,600,0,0,0,False
263080.4,35428,0,0,0,100,600,0,0,0,False
263080.5,35429,0,0,0,100,600,0,0,0,False
263080.6,35430,0,0,0,100,600,0,0,0,False
263080.7,35431,0,0,0,100,600,0,0,0,False
263080.8,35432,0,0,0,100,600,0,0,0,False
263080.9,35433,0,0,0,100,600,0,0,0,False
263081.0,35404,0,0,0,100,600,0,0,0,False
263081.1,35405,0,0,0,100,600,0,0,0,False
263081.2,35406,0,0,0,100,600,0,0,0,False
263081.3,35407,0,0,0,100,600,0,0,0,False
263081.4,35408,0,0,0,100,600,0,0,0,False
263081.5,35414,0,0,0,100,600,0,0,0,False
263081.6,35415,0,0,0,100,600,0,0,0,False
263081.7,35416,0,0,0,100,600,0,0,0,False
263081.8,35417,0,0,0,100,600,0,0,0,False
263081.9,35418,0,0,0,100,600,0,0,0,False
263081.10,35424,0,0,0,100,600,0,0,0,False
263081.11,35425,0,0,0,100,600,0,0,0,False
263081.12,35426,0,0,0,100,600,0,0,0,False
263081.13,35427,0,0,0,100,600,0,0,0,False
263081.14,35428,0,0,0,100,600,0,0,0,False
263081.15,35434,0,0,0,100,600,0,0,0,False
263081.16,35435,0,0,0,100,600,0,0,0,False
263081.17,35436,0,0,0,100,600,0,0,0,False
263081.18,35437,0,0,0,100,600,0,0,0,False
263081.19,35438,0,0,0,100,600,0,0,0,False
263082.0,35409,0,0,0,100,600,0,0,0,False
263082.1,35410,0,0,0,100,600,0,0,0,False
263082.2,35411,0,0,0,100,600,0,0,0,False
263082.3,35412,0,0,0,100,600,0,0,0,False
263082.4,35413,0,0,0,100,600,0,0,0,False
263082.5,35419,0,0,0,100,600,0,0,0,False
263082.6,35420,0,0,0,100,600,0,0,0,False
263082.7,35421,0,0,0,100,600,0,0,0,False
263082.8,35422,0,0,0,100,600,0,0,0,False
263082.9,35423,0,0,0,100,600,0,0,0,False
263082.10,35429,0,0,0,100,600,0,0,0,False
263082.11,35430,0,0,0,100,600,0,0,0,False
263082.12,35431,0,0,0,100,600,0,0,0,False
263082.13,35432,0,0,0,100,600,0,0,0,False
263082.14,35433,0,0,0,100,600,0,0,0,False
263082.15,35439,0,0,0,100,600,0,0,0,False
263082.16,35440,0,0,0,100,600,0,0,0,False
263082.17,35441,0,0,0,100,600,0,0,0,False
263082.18,35442,0,0,0,100,600,0,0,0,False
263082.19,35443,0,0,0,100,600,0,0,0,False
263083.0,25628,0,0,0,100,0,0,0,0,False
263083.1,25629,0,0,0,100,0,0,0,0,False
263083.2,25630,0,0,0,100,0,0,0,0,False
263083.3,25631,0,0,0,100,0,0,0,0,False
263083.4,25632,0,0,0,100,0,0,0,0,False
263083.5,25633,0,0,0,100,0,0,0,0,False
263083.6,25634,0,0,0,100,0,0,0,0,False
263083.7,25635,0,0,0,100,0,0,0,0,False
263083.8,25636,0,0,0,100,0,0,0,0,False
263083.9,25637,0,0,0,100,0,0,0,0,False
263083.10,25638,0,0,0,100,0,0,0,0,False
263083.11,25639,0,0,0,100,0,0,0,0,False
263083.12,25640,0,0,0,100,0,0,0,0,False
263083.13,25641,0,0,0,100,0,0,0,0,False
263083.14,25642,0,0,0,100,0,0,0,0,False
263083.15,25643,0,0,0,100,0,0,0,0,False
263083.16,25644,0,0,0,100,0,0,0,0,False
263083.17,25645,0,0,0,100,0,0,0,0,False
263083.18,35778,0,0,0,100,600,0,0,0,False
263083.19,35760,0,0,0,100,600,0,0,0,False
263084.0,25788,0,0,0,100,0,0,0,0,False
263084.1,25789,0,0,0,100,0,0,0,0,False
263084.2,25790,0,0,0,100,0,0,0,0,False
263084.3,25791,0,0,0,100,0,0,0,0,False
263084.4,25792,0,0,0,100,0,0,0,0,False
263084.5,25793,0,0,0,100,0,0,0,0,False
263084.6,25794,0,0,0,100,0,0,0,0,False
263084.7,25795,0,0,0,100,0,0,0,0,False
263084.8,25796,0,0,0,100,0,0,0,0,False
263084.9,25797,0,0,0,100,0,0,0,0,False
263084.10,25798,0,0,0,100,0,0,0,0,False
263084.11,25799,0,0,0,100,0,0,0,0,False
263084.12,25800,0,0,0,100,0,0,0,0,False
263084.13,25801,0,0,0,100,0,0,0,0,False
263084.14,25802,0,0,0,100,0,0,0,0,False
263084.15,25803,0,0,0,100,0,0,0,0,False
263084.16,25804,0,0,0,100,0,0,0,0,False
263084.17,25805,0,0,0,100,0,0,0,0,False
263084.18,35781,0,0,0,100,600,0,0,0,False
263084.19,35763,0,0,0,100,600,0,0,0,False
263085.0,25948,0,0,0,100,0,0,0,0,False
263085.1,25949,0,0,0,100,0,0,0,0,False
263085.2,25950,0,0,0,100,0,0,0,0,False
263085.3,25951,0,0,0,100,0,0,0,0,False
263085.4,25952,0,0,0,100,0,0,0,0,False
263085.5,25953,0,0,0,100,0,0,0,0,False
263085.6,25954,0,0,0,100,0,0,0,0,False
263085.7,25955,0,0,0,100,0,0,0,0,False
263085.8,25956,0,0,0,100,0,0,0,0,False
263085.9,25957,0,0,0,100,0,0,0,0,False
263085.10,25958,0,0,0,100,0,0,0,0,False
263085.11,25959,0,0,0,100,0,0,0,0,False
263085.12,25960,0,0,0,100,0,0,0,0,False
263085.13,25961,0,0,0,100,0,0,0,0,False
263085.14,25962,0,0,0,100,0,0,0,0,False
263085.15,25963,0,0,0,100,0,0,0,0,False
263085.16,25964,0,0,0,100,0,0,0,0,False
263085.17,25965,0,0,0,100,0,0,0,0,False
263085.18,35783,0,0,0,100,600,0,0,0,False
263085.19,35765,0,0,0,100,600,0,0,0,False
263086.0,26108,0,0,0,100,0,0,0,0,False
263086.1,26109,0,0,0,100,0,0,0,0,False
263086.2,26110,0,0,0,100,0,0,0,0,False
263086.3,26111,0,0,0,100,0,0,0,0,False
263086.4,26112,0,0,0,100,0,0,0,0,False
263086.5,26113,0,0,0,100,0,0,0,0,False
263086.6,26114,0,0,0,100,0,0,0,0,False
263086.7,26115,0,0,0,100,0,0,0,0,False
263086.8,26116,0,0,0,100,0,0,0,0,False
263086.9,26117,0,0,0,100,0,0,0,0,False
263086.10,26118,0,0,0,100,0,0,0,0,False
263086.11,26119,0,0,0,100,0,0,0,0,False
263086.12,26120,0,0,0,100,0,0,0,0,False
263086.13,26121,0,0,0,100,0,0,0,0,False
263086.14,26122,0,0,0,100,0,0,0,0,False
263086.15,26123,0,0,0,100,0,0,0,0,False
263086.16,26124,0,0,0,100,0,0,0,0,False
263086.17,26125,0,0,0,100,0,0,0,0,False
263086.18,35785,0,0,0,100,600,0,0,0,False
263086.19,35767,0,0,0,100,600,0,0,0,False
263087.0,26268,0,0,0,100,0,0,0,0,False
263087.1,26269,0,0,0,100,0,0,0,0,False
263087.2,26270,0,0,0,100,0,0,0,0,False
263087.3,26271,0,0,0,100,0,0,0,0,False
263087.4,26272,0,0,0,100,0,0,0,0,False
263087.5,26273,0,0,0,100,0,0,0,0,False
263087.6,26274,0,0,0,100,0,0,0,0,False
263087.7,26275,0,0,0,100,0,0,0,0,False
263087.8,26276,0,0,0,100,0,0,0,0,False
263087.9,26277,0,0,0,100,0,0,0,0,False
263087.10,26278,0,0,0,100,0,0,0,0,False
263087.11,26279,0,0,0,100,0,0,0,0,False
263087.12,26280,0,0,0,100,0,0,0,0,False
263087.13,26281,0,0,0,100,0,0,0,0,False
263087.14,26282,0,0,0,100,0,0,0,0,False
263087.15,26283,0,0,0,100,0,0,0,0,False
263087.16,26284,0,0,0,100,0,0,0,0,False
263087.17,26285,0,0,0,100,0,0,0,0,False
263087.18,35787,0,0,0,100,600,0,0,0,False
263087.19,35769,0,0,0,100,600,0,0,0,False
263088.0,34080,0,0,0,100,600,0,0,0,False
263088.1,34081,0,0,0,100,600,0,0,0,False
263088.2,34082,0,0,0,100,600,0,0,0,False
263088.3,34083,0,0,0,100,600,0,0,0,False
263088.4,34084,0,0,0,100,600,0,0,0,False
263088.5,34085,0,0,0,100,600,0,0,0,False
263088.6,34086,0,0,0,100,600,0,0,0,False
263088.7,34087,0,0,0,100,600,0,0,0,False
263088.8,34088,0,0,0,100,600,0,0,0,False
263088.9,34089,0,0,0,100,600,0,0,0,False
263088.10,34090,0,0,0,100,600,0,0,0,False
263088.11,34091,0,0,0,100,600,0,0,0,False
263088.12,34092,0,0,0,100,600,0,0,0,False
263088.13,34093,0,0,0,100,600,0,0,0,False
263088.14,34094,0,0,0,100,600,0,0,0,False
263088.15,34095,0,0,0,100,600,0,0,0,False
263088.16,34096,0,0,0,100,600,0,0,0,False
263088.17,34099,0,0,0,100,600,0,0,0,False
263088.18,34097,0,0,0,100,600,0,0,0,False
263088.19,34098,0,0,0,100,600,0,0,0,False
263089.0,25646,0,0,0,100,0,0,0,0,False
263089.1,25647,0,0,0,100,0,0,0,0,False
263089.2,25648,0,0,0,100,0,0,0,0,False
263089.3,25649,0,0,0,100,0,0,0,0,False
263089.4,25650,0,0,0,100,0,0,0,0,False
263089.5,25652,0,0,0,100,0,0,0,0,False
263089.6,25653,0,0,0,100,0,0,0,0,False
263089.7,25654,0,0,0,100,0,0,0,0,False
263089.8,25655,0,0,0,100,0,0,0,0,False
263089.9,25656,0,0,0,100,0,0,0,0,False
263089.10,25658,0,0,0,100,0,0,0,0,False
263089.11,25659,0,0,0,100,0,0,0,0,False
263089.12,25660,0,0,0,100,0,0,0,0,False
263089.13,25661,0,0,0,100,0,0,0,0,False
263089.14,25662,0,0,0,100,0,0,0,0,False
263089.15,25664,0,0,0,100,0,0,0,0,False
263089.16,25665,0,0,0,100,0,0,0,0,False
263089.17,25666,0,0,0,100,0,0,0,0,False
263089.18,25667,0,0,0,100,0,0,0,0,False
263089.19,25668,0,0,0,100,0,0,0,0,False
263089.20,25670,0,0,0,100,0,0,0,0,False
263089.21,25671,0,0,0,100,0,0,0,0,False
263089.22,25672,0,0,0,100,0,0,0,0,False
263089.23,25673,0,0,0,100,0,0,0,0,False
263089.24,25674,0,0,0,100,0,0,0,0,False
263090.0,25806,0,0,0,100,0,0,0,0,False
263090.1,25807,0,0,0,100,0,0,0,0,False
263090.2,25808,0,0,0,100,0,0,0,0,False
263090.3,25809,0,0,0,100,0,0,0,0,False
263090.4,25810,0,0,0,100,0,0,0,0,False
263090.5,25812,0,0,0,100,0,0,0,0,False
263090.6,25813,0,0,0,100,0,0,0,0,False
263090.7,25814,0,0,0,100,0,0,0,0,False
263090.8,25815,0,0,0,100,0,0,0,0,False
263090.9,25816,0,0,0,100,0,0,0,0,False
263090.10,25818,0,0,0,100,0,0,0,0,False
263090.11,25819,0,0,0,100,0,0,0,0,False
263090.12,25820,0,0,0,100,0,0,0,0,False
263090.13,25821,0,0,0,100,0,0,0,0,False
263090.14,25822,0,0,0,100,0,0,0,0,False
263090.15,25824,0,0,0,100,0,0,0,0,False
263090.16,25825,0,0,0,100,0,0,0,0,False
263090.17,25826,0,0,0,100,0,0,0,0,False
263090.18,25827,0,0,0,100,0,0,0,0,False
263090.19,25828,0,0,0,100,0,0,0,0,False
263090.20,25830,0,0,0,100,0,0,0,0,False
263090.21,25831,0,0,0,100,0,0,0,0,False
263090.22,25832,0,0,0,100,0,0,0,0,False
263090.23,25833,0,0,0,100,0,0,0,0,False
263090.24,25834,0,0,0,100,0,0,0,0,False
263091.0,25966,0,0,0,100,0,0,0,0,False
263091.1,25967,0,0,0,100,0,0,0,0,False
263091.2,25968,0,0,0,100,0,0,0,0,False
263091.3,25969,0,0,0,100,0,0,0,0,False
263091.4,25970,0,0,0,100,0,0,0,0,False
263091.5,25972,0,0,0,100,0,0,0,0,False
263091.6,25973,0,0,0,100,0,0,0,0,False
263091.7,25974,0,0,0,100,0,0,0,0,False
263091.8,25975,0,0,0,100,0,0,0,0,False
263091.9,25976,0,0,0,100,0,0,0,0,False
263091.10,25978,0,0,0,100,0,0,0,0,False
263091.11,25979,0,0,0,100,0,0,0,0,False
263091.12,25980,0,0,0,100,0,0,0,0,False
263091.13,25981,0,0,0,100,0,0,0,0,False
263091.14,25982,0,0,0,100,0,0,0,0,False
263091.15,25984,0,0,0,100,0,0,0,0,False
263091.16,25985,0,0,0,100,0,0,0,0,False
263091.17,25986,0,0,0,100,0,0,0,0,False
263091.18,25987,0,0,0,100,0,0,0,0,False
263091.19,25988,0,0,0,100,0,0,0,0,False
263091.20,25990,0,0,0,100,0,0,0,0,False
263091.21,25991,0,0,0,100,0,0,0,0,False
263091.22,25992,0,0,0,100,0,0,0,0,False
263091.23,25993,0,0,0,100,0,0,0,0,False
263091.24,25994,0,0,0,100,0,0,0,0,False
263092.0,26126,0,0,0,100,0,0,0,0,False
263092.1,26127,0,0,0,100,0,0,0,0,False
263092.2,26128,0,0,0,100,0,0,0,0,False
263092.3,26129,0,0,0,100,0,0,0,0,False
263092.4,26130,0,0,0,100,0,0,0,0,False
263092.5,26132,0,0,0,100,0,0,0,0,False
263092.6,26133,0,0,0,100,0,0,0,0,False
263092.7,26134,0,0,0,100,0,0,0,0,False
263092.8,26135,0,0,0,100,0,0,0,0,False
263092.9,26136,0,0,0,100,0,0,0,0,False
263092.10,26138,0,0,0,100,0,0,0,0,False
263092.11,26139,0,0,0,100,0,0,0,0,False
263092.12,26140,0,0,0,100,0,0,0,0,False
263092.13,26141,0,0,0,100,0,0,0,0,False
263092.14,26142,0,0,0,100,0,0,0,0,False
263092.15,26144,0,0,0,100,0,0,0,0,False
263092.16,26145,0,0,0,100,0,0,0,0,False
263092.17,26146,0,0,0,100,0,0,0,0,False
263092.18,26147,0,0,0,100,0,0,0,0,False
263092.19,26148,0,0,0,100,0,0,0,0,False
263092.20,26150,0,0,0,100,0,0,0,0,False
263092.21,26151,0,0,0,100,0,0,0,0,False
263092.22,26152,0,0,0,100,0,0,0,0,False
263092.23,26153,0,0,0,100,0,0,0,0,False
263092.24,26154,0,0,0,100,0,0,0,0,False
263093.0,26286,0,0,0,100,0,0,0,0,False
263093.1,26287,0,0,0,100,0,0,0,0,False
263093.2,26288,0,0,0,100,0,0,0,0,False
263093.3,26289,0,0,0,100,0,0,0,0,False
263093.4,26290,0,0,0,100,0,0,0,0,False
263093.5,26292,0,0,0,100,0,0,0,0,False
263093.6,26293,0,0,0,100,0,0,0,0,False
263093.7,26294,0,0,0,100,0,0,0,0,False
263093.8,26295,0,0,0,100,0,0,0,0,False
263093.9,26296,0,0,0,100,0,0,0,0,False
263093.10,26298,0,0,0,100,0,0,0,0,False
263093.11,26299,0,0,0,100,0,0,0,0,False
263093.12,26300,0,0,0,100,0,0,0,0,False
263093.13,26301,0,0,0,100,0,0,0,0,False
263093.14,26302,0,0,0,100,0,0,0,0,False
263093.15,26304,0,0,0,100,0,0,0,0,False
263093.16,26305,0,0,0,100,0,0,0,0,False
263093.17,26306,0,0,0,100,0,0,0,0,False
263093.18,26307,0,0,0,100,0,0,0,0,False
263093.19,26308,0,0,0,100,0,0,0,0,False
263093.20,26310,0,0,0,100,0,0,0,0,False
263093.21,26311,0,0,0,100,0,0,0,0,False
263093.22,26312,0,0,0,100,0,0,0,0,False
263093.23,26313,0,0,0,100,0,0,0,0,False
263093.24,26314,0,0,0,100,0,0,0,0,False
263094.0,34100,0,0,0,100,600,0,0,0,False
263094.1,34101,0,0,0,100,600,0,0,0,False
263094.2,34102,0,0,0,100,600,0,0,0,False
263094.3,34103,0,0,0,100,600,0,0,0,False
263094.4,34104,0,0,0,100,600,0,0,0,False
263094.5,34105,0,0,0,100,600,0,0,0,False
263094.6,34106,0,0,0,100,600,0,0,0,False
263094.7,34107,0,0,0,100,600,0,0,0,False
263094.8,34108,0,0,0,100,600,0,0,0,False
263094.9,34109,0,0,0,100,600,0,0,0,False
263094.10,34110,0,0,0,100,600,0,0,0,False
263094.11,34111,0,0,0,100,600,0,0,0,False
263094.12,34112,0,0,0,100,600,0,0,0,False
263094.13,34113,0,0,0,100,600,0,0,0,False
263094.14,34114,0,0,0,100,600,0,0,0,False
263094.15,34115,0,0,0,100,600,0,0,0,False
263094.16,34116,0,0,0,100,600,0,0,0,False
263094.17,34117,0,0,0,100,600,0,0,0,False
263094.18,34118,0,0,0,100,600,0,0,0,False
263094.19,34119,0,0,0,100,600,0,0,0,False
263094.20,34120,0,0,0,100,600,0,0,0,False
263094.21,34121,0,0,0,100,600,0,0,0,False
263094.22,34122,0,0,0,100,600,0,0,0,False
263094.23,34123,0,0,0,100,600,0,0,0,False
263094.24,34124,0,0,0,100,600,0,0,0,False
263095.0,25676,0,0,0,100,0,0,0,0,False
263095.1,25677,0,0,0,100,0,0,0,0,False
263095.2,25678,0,0,0,100,0,0,0,0,False
263095.3,25679,0,0,0,100,0,0,0,0,False
263095.4,25680,0,0,0,100,0,0,0,0,False
263095.5,25682,0,0,0,100,0,0,0,0,False
263095.6,25683,0,0,0,100,0,0,0,0,False
263095.7,25684,0,0,0,100,0,0,0,0,False
263095.8,25685,0,0,0,100,0,0,0,0,False
263095.9,25686,0,0,0,100,0,0,0,0,False
263096.0,25836,0,0,0,100,0,0,0,0,False
263096.1,25837,0,0,0,100,0,0,0,0,False
263096.2,25838,0,0,0,100,0,0,0,0,False
263096.3,25839,0,0,0,100,0,0,0,0,False
263096.4,25840,0,0,0,100,0,0,0,0,False
263096.5,25842,0,0,0,100,0,0,0,0,False
263096.6,25843,0,0,0,100,0,0,0,0,False
263096.7,25844,0,0,0,100,0,0,0,0,False
263096.8,25845,0,0,0,100,0,0,0,0,False
263096.9,25846,0,0,0,100,0,0,0,0,False
263097.0,25996,0,0,0,100,0,0,0,0,False
263097.1,25997,0,0,0,100,0,0,0,0,False
263097.2,25998,0,0,0,100,0,0,0,0,False
263097.3,25999,0,0,0,100,0,0,0,0,False
263097.4,26000,0,0,0,100,0,0,0,0,False
263097.5,26002,0,0,0,100,0,0,0,0,False
263097.6,26003,0,0,0,100,0,0,0,0,False
263097.7,26004,0,0,0,100,0,0,0,0,False
263097.8,26005,0,0,0,100,0,0,0,0,False
