#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23
70137.4,58,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70138.7,59,0,0,0,0,0,0,0,7,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70139.6,60,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70140.4,61,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70141.6,62,0,0,0,0,0,0,0,6,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70143.1,63,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70145.255,64,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70147.1,66,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70148.255,65,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70150.1,67,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70151.255,68,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70153.1,69,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70154.1,70,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70156.2,71,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70158.1,72,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70159.1,73,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70161.1,74,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70162.1,75,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70163.1,76,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70165.1,77,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70166.2,78,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70167.1,79,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70168.1,81,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70170.1,80,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0
70177.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70177.6,5,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70177.7,5,0,0,0,0,0,0,0,6,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70178.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70178.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70178.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70186.5,9,5,0,0,0,0,0,0,4,4,255,255,255,255,255,255,4,4,0,0,0,0,0,0
70186.6,9,5,0,0,0,0,0,0,5,5,255,255,255,255,255,255,4,4,0,0,0,0,0,0
70195.1,35,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70198.6,5,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70198.7,5,0,0,0,0,0,0,0,6,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70217.255,38843,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70218.255,38845,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70219.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70219.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70219.255,38847,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70220.255,38849,0,0,0,0,0,0,0,8,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70221.255,38851,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70223.255,38853,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70224.2,38855,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70225.255,38857,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70226.2,11,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70226.3,11,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70227.2,38859,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70228.255,38861,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70229.255,38863,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70231.255,38865,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70232.2,38867,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70234.255,38869,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70235.2,38871,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70237.255,38873,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70238.2,38875,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70239.2,38877,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70241.255,38879,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70242.2,38881,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70244.2,38883,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70246.255,38885,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70248.2,38887,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70249.255,38889,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70254.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70254.6,5,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70254.7,5,0,0,0,0,0,0,0,6,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70276.5,34,34,34,34,0,0,0,0,4,4,4,4,255,255,255,255,2,2,2,2,0,0,0,0
70281.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70281.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70299.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70299.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70310.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70310.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70322.1,267,267,267,0,0,0,0,0,0,1,2,255,255,255,255,255,2,2,2,0,0,0,0,0
70328.4,6,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70329.6,3,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70329.9,3,0,0,0,0,0,0,0,8,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70333.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70333.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70333.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70333.6,5,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70334.5,5,6,0,0,0,0,0,0,4,4,255,255,255,255,255,255,4,4,0,0,0,0,0,0
70345.1,274,274,274,0,0,0,0,0,0,0,0,255,255,255,255,255,2,2,2,0,0,0,0,0
70347.4,34,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70349.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70349.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70358.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70358.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70366.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70366.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70374.3,7,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70376.2,9,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70376.3,9,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70381.6,7,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70385.7,5,0,0,0,0,0,0,0,6,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70385.8,5,0,0,0,0,0,0,0,7,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70397.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70397.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70397.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70397.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70398.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70398.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70398.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70398.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70412.4,6,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70414.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70421.3,6,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70421.4,48,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70421.5,6,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70421.6,48,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70421.7,6,0,0,0,0,0,0,0,6,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70421.8,48,0,0,0,0,0,0,0,7,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70422.5,7,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70422.6,7,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70429.2,5,6,0,0,0,0,0,0,1,1,255,255,255,255,255,255,4,4,0,0,0,0,0,0
70429.5,5,6,0,0,0,0,0,0,4,4,255,255,255,255,255,255,4,4,0,0,0,0,0,0
70429.8,5,6,0,0,0,0,0,0,7,7,255,255,255,255,255,255,4,4,0,0,0,0,0,0
70447.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70447.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70447.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70447.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70452.2,28,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70452.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70452.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70452.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70452.6,5,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70455.2,3,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70470.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70470.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70470.6,5,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70472.4,5,6,0,0,0,0,0,0,3,3,255,255,255,255,255,255,4,4,0,0,0,0,0,0
70475.3,7,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70488.3,9,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70490.6,3,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70505.255,43887,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70506.255,43888,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70507.255,43889,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70508.3,43907,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70509.255,43890,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70510.3,43908,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70512.255,43891,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70513.255,43892,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70514.255,43893,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70515.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70515.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70515.6,43909,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70516.255,43894,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70517.2,43910,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70519.255,43895,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70520.255,43896,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70521.255,43897,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70522.6,43911,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70523.255,43898,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70524.1,43912,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70531.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70531.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70531.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70555.3,3,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70556.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70556.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70557.255,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70561.255,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70563.1,35,35,0,0,0,0,0,0,0,0,255,255,255,255,255,255,2,2,0,0,0,0,0,0
70578.2,3,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70578.255,23,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70584.1,35,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70593.2,10,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70593.3,10,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70602.2,58,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70613.2,3,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70618.3,3,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70630.2,7,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70640.2,6,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70655.3,3,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70659.1,105,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70663.2,9,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70663.3,11,9,0,0,0,0,0,0,2,2,255,255,255,255,255,255,2,4,0,0,0,0,0,0
70664.2,140,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70674.2,10,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70676.255,139,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70678.2,11,11,11,0,0,0,0,0,1,1,1,255,255,255,255,255,2,2,2,0,0,0,0,0
70687.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70687.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70687.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70688.2,6,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70688.3,6,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70688.4,30,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70692.2,10,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70693.1,28,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70698.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70701.3,12,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70702.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70702.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70702.255,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70706.3,30,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70709.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70709.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70713.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70713.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70719.1,278,278,0,0,0,0,0,0,0,0,255,255,255,255,255,255,2,2,0,0,0,0,0,0
70720.3,35,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70721.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70721.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70724.2,2,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70726.4,8,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70726.5,282,8,0,0,0,0,0,0,4,4,255,255,255,255,255,255,2,4,0,0,0,0,0,0
70740.3,3,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70758.3,3,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70764.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70764.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70765.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70765.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70765.255,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70766.2,6,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70766.3,6,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70766.4,6,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70770.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70770.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70771.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70790.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70790.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70790.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70790.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70794.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70794.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70831.3,5,0,0,0,0,0,0,0,2,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70831.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70831.5,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70837.2,34,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70837.4,5,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70837.255,5,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70843.2,5,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70857.4,9,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70857.5,9,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70857.6,9,0,0,0,0,0,0,0,5,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70857.255,9,0,0,0,0,0,0,0,6,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70866.255,46198,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70867.2,35,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0
70867.4,46200,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70868.255,46202,0,0,0,0,0,0,0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70869.255,46204,0,0,0,0,0,0,0,4,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70870.255,46206,0,0,0,0,0,0,0,6,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70872.2,46208,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70873.255,46210,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70874.2,46212,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70876.2,46214,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70877.2,46216,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70878.2,46218,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70880.2,46220,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70881.2,46222,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70882.1,28,28,28,28,0,0,0,0,0,0,0,0,255,255,255,255,2,2,2,2,0,0,0,0
70883.2,46224,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70884.255,46226,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70886.2,46228,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70888.2,46230,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70889.2,46232,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70891.2,46234,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70892.2,3,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,4,0,0,0,0,0,0,0
70893.255,46236,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
70895.2,46238,0,0,0,0,0,0,0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0
